osmid,highway,oneway,reversed,length,maxspeed,geometry,bridge
222978037,tertiary,False,False,62.152,,"LINESTRING (123.1716058 13.6483066, 123.1710452 13.6481815)",
222978037,tertiary,False,True,83.317,,"LINESTRING (123.1716058 13.6483066, 123.1723621 13.6484525)",
222977976,residential,False,True,149.50900000000001,,"LINESTRING (123.1716058 13.6483066, 123.1715816 13.6480277, 123.1714609 13.6469695)",
222978037,tertiary,False,False,219.135,,"LINESTRING (123.174347 13.6488566, 123.1723621 13.6484525)",
313791078,residential,False,False,68.30199999999999,,"LINESTRING (123.174347 13.6488566, 123.1744529 13.6485959, 123.1745374 13.6484161, 123.1745736 13.6482844)",
313791079,residential,False,False,13.193,,"LINESTRING (123.1745736 13.6482844, 123.174457 13.6482492)",
313791078,residential,False,False,86.43299999999999,,"LINESTRING (123.1745736 13.6482844, 123.1746139 13.6481346, 123.1746541 13.6481046, 123.1747104 13.6481007, 123.1747774 13.6480981, 123.174819 13.6480773, 123.1748472 13.648029, 123.1748351 13.6478543, 123.1748137 13.6476784)",
313791078,residential,False,True,68.30199999999999,,"LINESTRING (123.1745736 13.6482844, 123.1745374 13.6484161, 123.1744529 13.6485959, 123.174347 13.6488566)",
313791079,residential,False,True,13.193,,"LINESTRING (123.174457 13.6482492, 123.1745736 13.6482844)",
"[894613253, 313791079]",residential,False,"[False, True]",265.07,,"LINESTRING (123.174457 13.6482492, 123.1738257 13.648175, 123.1735094 13.6481554, 123.1730132 13.6481096, 123.1724198 13.6480616, 123.1723621 13.6484525)",
313791080,residential,False,False,84.626,,"LINESTRING (123.174457 13.6482492, 123.1744637 13.6480707, 123.1744757 13.6478791, 123.1745173 13.6478257, 123.1748137 13.6476784)",
313791078,residential,False,False,154.498,,"LINESTRING (123.1748137 13.6476784, 123.1746769 13.6472979, 123.1744274 13.6467479, 123.174229 13.6464143)",
313791078,residential,False,True,86.43299999999999,,"LINESTRING (123.1748137 13.6476784, 123.1748351 13.6478543, 123.1748472 13.648029, 123.174819 13.6480773, 123.1747774 13.6480981, 123.1747104 13.6481007, 123.1746541 13.6481046, 123.1746139 13.6481346, 123.1745736 13.6482844)",
313791080,residential,False,True,84.626,,"LINESTRING (123.1748137 13.6476784, 123.1745173 13.6478257, 123.1744757 13.6478791, 123.1744637 13.6480707, 123.174457 13.6482492)",
904916513,tertiary,False,True,70.673,30,"LINESTRING (123.1686411 13.6509633, 123.1689051 13.6503818)",
"[904916512, 904916513, 208657560]",tertiary,False,False,43.649,30,"LINESTRING (123.1686411 13.6509633, 123.1686057 13.6510277, 123.1685051 13.6512532, 123.1684775 13.6513219)",yes
"[208657560, 904916513, 904916512]",tertiary,False,True,43.649,30,"LINESTRING (123.1684775 13.6513219, 123.1685051 13.6512532, 123.1686057 13.6510277, 123.1686411 13.6509633)",yes
222978037,tertiary,False,False,83.317,,"LINESTRING (123.1723621 13.6484525, 123.1716058 13.6483066)",
222978037,tertiary,False,True,219.135,,"LINESTRING (123.1723621 13.6484525, 123.174347 13.6488566)",
"[894613253, 313791079]",residential,False,"[False, True]",265.07,,"LINESTRING (123.1723621 13.6484525, 123.1724198 13.6480616, 123.1730132 13.6481096, 123.1735094 13.6481554, 123.1738257 13.648175, 123.174457 13.6482492)",
313791078,residential,False,True,154.498,,"LINESTRING (123.174229 13.6464143, 123.1744274 13.6467479, 123.1746769 13.6472979, 123.1748137 13.6476784)",
904916513,tertiary,False,False,70.673,30,"LINESTRING (123.1689051 13.6503818, 123.1686411 13.6509633)",
904914829,residential,False,True,111.84800000000001,,"LINESTRING (123.1689051 13.6503818, 123.1685829 13.6502979, 123.1685051 13.6502354, 123.1684568 13.6501311, 123.1684488 13.6496619)",
904916513,tertiary,False,True,273.28,30,"LINESTRING (123.1689051 13.6503818, 123.1698033 13.648403, 123.1698087 13.6482336, 123.1697993 13.6481085)",
904914829,residential,False,False,111.84799999999998,,"LINESTRING (123.1684488 13.6496619, 123.1684568 13.6501311, 123.1685051 13.6502354, 123.1685829 13.6502979, 123.1689051 13.6503818)",
