osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,bridge,lanes
"[904078521, 904078522, 904078523]",residential,False,False,54.691,,,,"LINESTRING (123.657846 13.1814658, 123.657954 13.1814292, 123.6580519 13.1813717, 123.6582618 13.1811965)",yes,
392611416,residential,False,False,56.653,,,,"LINESTRING (123.6555696 13.1824128, 123.6560441 13.182198)",,
392611505,residential,False,False,74.333,,,,"LINESTRING (123.6555696 13.1824128, 123.6561966 13.1826852)",,
392611505,residential,False,True,5.177,,,,"LINESTRING (123.6555696 13.1824128, 123.655525 13.182396)",,
905783128,residential,False,True,81.544,,,,"LINESTRING (123.6592354 13.1806914, 123.6590132 13.1799907)",,
"[392593288, 392593614, 392593102]",residential,False,True,66.27199999999999,,,,"LINESTRING (123.659543 13.1796963, 123.6595229 13.1797034, 123.6595017 13.1797111, 123.6594799 13.1797191, 123.6592761 13.1798183, 123.6590132 13.1799907)",yes,
987595288,residential,False,True,29.266,,,,"LINESTRING (123.6565974 13.1821656, 123.6565197 13.1821461, 123.6564405 13.1821213, 123.6563423 13.1820802)",,
987593674,residential,False,True,61.247,,,,"LINESTRING (123.6534606 13.1828185, 123.6535129 13.1828518, 123.6535679 13.182876, 123.6536061 13.1828806, 123.6537181 13.1828897, 123.6538804 13.1829099, 123.6540076 13.1829268)",,
555329947,residential,False,True,7.515,,,,"LINESTRING (123.6540076 13.1829268, 123.6539822 13.1829897)",,
555329947,residential,False,False,142.80599999999998,,,,"LINESTRING (123.6540076 13.1829268, 123.6541432 13.1825901, 123.6545374 13.1817511)",,
987593674,residential,False,False,61.247,,,,"LINESTRING (123.6540076 13.1829268, 123.6538804 13.1829099, 123.6537181 13.1828897, 123.6536061 13.1828806, 123.6535679 13.182876, 123.6535129 13.1828518, 123.6534606 13.1828185)",,
262992531,residential,False,False,82.591,,,,"LINESTRING (123.6547235 13.1774691, 123.6546885 13.1774507, 123.6546313 13.1774528, 123.6542289 13.1775226, 123.6541292 13.1775353, 123.6539727 13.1775389)",,
262992531,residential,False,True,40.153999999999996,,,,"LINESTRING (123.6547235 13.1774691, 123.6547394 13.1775051, 123.6547488 13.1776859, 123.654766 13.1778258)",,
987698400,residential,False,False,20.25,,,,"LINESTRING (123.6547235 13.1774691, 123.6548278 13.1774411, 123.6549053 13.177427)",,
987698400,residential,False,True,20.25,,,,"LINESTRING (123.6549053 13.177427, 123.6548278 13.1774411, 123.6547235 13.1774691)",,
992373447,residential,False,True,14.888000000000002,,,,"LINESTRING (123.6563875 13.1851662, 123.656393 13.1851629, 123.6564007 13.1851575, 123.6564062 13.1851514, 123.6564124 13.1851433, 123.6564214 13.1851278, 123.6564252 13.1851121, 123.6564277 13.1851009, 123.6564304 13.1850901, 123.6564386 13.1850472)",,
