osmid,name,highway,oneway,reversed,length,geometry,bridge,access,ref,maxspeed
237681982,Бекбаева-Крутенко,residential,False,True,104.299,"LINESTRING (77.2413125 43.3006136, 77.2409186 43.2997205)",,,,
689728059,Латифа Хамиди,residential,False,False,102.789,"LINESTRING (77.2413125 43.3006136, 77.2425196 43.3003259)",,,,
689728059,Латифа Хамиди,residential,False,True,100.945,"LINESTRING (77.2413125 43.3006136, 77.2401334 43.3009099)",,,,
"[376099450, 237681982]","['улица Леонова', 'Бекбаева-Крутенко']",residential,False,"[False, True]",198.28199999999998,"LINESTRING (77.2413125 43.3006136, 77.2416839 43.3014051, 77.2417322 43.3014422, 77.2417966 43.30145, 77.242907 43.3011923)",,,,
548441167,улица Абылай хана,tertiary,False,False,107.377,"LINESTRING (77.2401334 43.3009099, 77.2397315 43.2999896)",,,,
548441167,улица Абылай хана,tertiary,False,True,102.805,"LINESTRING (77.2401334 43.3009099, 77.2405139 43.301792)",,,,
689728059,Латифа Хамиди,residential,False,False,100.945,"LINESTRING (77.2401334 43.3009099, 77.2413125 43.3006136)",,,,
219378828,улица Рыскулова,tertiary,False,True,103.292,"LINESTRING (77.2365628 43.2988311, 77.2369485 43.2997166)",,,,
689728061,Тлендиева,residential,False,True,59.706,"LINESTRING (77.2365628 43.2988311, 77.2358608 43.2989963)",,,,
689728061,Тлендиева,residential,False,False,59.706,"LINESTRING (77.2358608 43.2989963, 77.2365628 43.2988311)",,,,
1182316153,Латифа Хамиди,residential,False,True,11.898,"LINESTRING (77.2359198 43.3020444, 77.2358488 43.3019507)",,,,
376099294,Латифа Хамиди,residential,False,False,43.753,"LINESTRING (77.2354585 43.3016784, 77.2358488 43.3019507)",,,,
376099294,Латифа Хамиди,residential,False,False,54.668,"LINESTRING (77.2358488 43.3019507, 77.2364751 43.3017664)",,,,
376099294,Латифа Хамиди,residential,False,True,43.753,"LINESTRING (77.2358488 43.3019507, 77.2354585 43.3016784)",,,,
1182316153,Латифа Хамиди,residential,False,False,11.898,"LINESTRING (77.2358488 43.3019507, 77.2359198 43.3020444)",,,,
548441168,улица Абылай хана,residential,False,False,43.58,"LINESTRING (77.2417993 43.3047513, 77.2416423 43.3043764)",,,,
548441168,улица Абылай хана,residential,False,True,60.285,"LINESTRING (77.2417993 43.3047513, 77.2420165 43.3052699)",,,,
1190531146,,residential,False,True,101.576,"LINESTRING (77.2417993 43.3047513, 77.2406252 43.3050745)",,,,
219377712,улица Гагарина,residential,False,False,55.822,"LINESTRING (77.2406252 43.3050745, 77.2408295 43.305554)",,,,
219377712,улица Гагарина,residential,False,True,48.465,"LINESTRING (77.2406252 43.3050745, 77.2404478 43.3046582)",,,,
1190531146,,residential,False,False,101.576,"LINESTRING (77.2406252 43.3050745, 77.2417993 43.3047513)",,,,
