osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,junction,bridge,access,tunnel
29754843,,Dr.-Thomas-Senn-Straße,residential,30,False,False,243.289,"LINESTRING (13.4884234 48.2079551, 13.4885154 48.2078548, 13.4888724 48.207486, 13.4889411 48.2074211, 13.4890049 48.2073607, 13.4894033 48.2069521, 13.4896736 48.2066795, 13.4897584 48.2065939, 13.4899964 48.206357, 13.4901523 48.2061884, 13.4902351 48.2061326)",,,,,,
29754546,,Kirchengasse,residential,,False,True,52.372,"LINESTRING (13.4902171 48.2098522, 13.4901048 48.2098516, 13.4900493 48.2098405, 13.4895936 48.2096518)",,,,,,
29754932,B143,Johann-Georg-Hartwagner-Straße,primary,50,False,True,90.726,"LINESTRING (13.4902171 48.2098522, 13.4901971 48.2096282, 13.490191 48.209491, 13.4902011 48.2093466, 13.4902185 48.209201, 13.4902237 48.2090374)",2,,,,,
"[361506569, 580233499]",B143,Johann-Georg-Hartwagner-Straße,primary,50,False,False,68.839,"LINESTRING (13.4902171 48.2098522, 13.4902158 48.2099856, 13.4902081 48.2100773, 13.490187 48.2101747, 13.4901595 48.2102564, 13.4901173 48.2103431, 13.4900598 48.2104207, 13.4900395 48.2104519)",2,,,,,
29754557,,Gebhartgasse,residential,30,True,False,44.425,"LINESTRING (13.4867843 48.2097873, 13.4870381 48.2095528, 13.4871043 48.2095123, 13.4871737 48.209492)",,,,,,
148470209,,Roßmarkt,residential,30,True,False,135.66400000000002,"LINESTRING (13.4867843 48.2097873, 13.4870188 48.2098956, 13.487828 48.2103632, 13.4879252 48.2104249, 13.488003 48.2104826, 13.4880352 48.2105044, 13.4881445 48.2105514, 13.4881854 48.2105679)",,,,,,
148470209,,Roßmarkt,residential,30,True,False,39.785,"LINESTRING (13.4862941 48.2096418, 13.4866063 48.2097283, 13.4867843 48.2097873)",,,,,,
361196726,,Bayrhammergasse,tertiary,30,True,False,64.627,"LINESTRING (13.4862941 48.2096418, 13.4864511 48.2094474, 13.4867293 48.2091383)",1,,,,,
31524859,,Kapuzinerberg,tertiary,50,False,False,23.847,"LINESTRING (13.4925735 48.2118512, 13.492259 48.2118057)",,,,,,
29754644,L1081,Schloßberg,tertiary,50,False,False,133.591,"LINESTRING (13.4925735 48.2118512, 13.4926954 48.2118483, 13.4927834 48.2118374, 13.4928987 48.2118155, 13.4929758 48.2117963, 13.4931166 48.2117574, 13.4932018 48.2117293, 13.4932709 48.2116971, 13.49335 48.2116412, 13.493405 48.2115943, 13.4935237 48.2114741, 13.4937806 48.211198, 13.4938303 48.2111508, 13.4938663 48.2111165)",2,,,,,
1025302456,L513,Riedauer Straße,secondary,50,False,False,32.908,"LINESTRING (13.4925735 48.2118512, 13.4925571 48.2118868, 13.4924431 48.2121341)",3,,,,,
31524859,,Kapuzinerberg,tertiary,50,False,True,23.847,"LINESTRING (13.492259 48.2118057, 13.4925735 48.2118512)",,,,,,
31524859,,Kapuzinerberg,tertiary,50,False,False,112.033,"LINESTRING (13.492259 48.2118057, 13.4914604 48.2116564, 13.4913028 48.2116332, 13.4911466 48.2116175, 13.4908791 48.2116003, 13.4907851 48.2115943)",,,,,,
148470211,,Schloßberg,residential,,False,False,115.96399999999998,"LINESTRING (13.492259 48.2118057, 13.4922154 48.2117601, 13.4921886 48.211748, 13.4918379 48.2116627, 13.4917467 48.2116283, 13.4916937 48.2115988, 13.4916629 48.2115706, 13.4916361 48.2115313, 13.491628 48.2114942, 13.4916307 48.2114133, 13.4916066 48.2113736, 13.491567 48.2113369, 13.4911983 48.2111348)",,,,,destination,
147855099,L1081,Hohenzeller Straße,tertiary,,False,True,82.883,"LINESTRING (13.4949428 48.2091902, 13.4949282 48.2092182, 13.4948713 48.2093268, 13.4948609 48.2093492, 13.4947135 48.2096171, 13.4946837 48.2096708, 13.494564 48.2098915)",,,,,,
"[29754826, 29754749]",,Gustav-Schwaiger-Weg,residential,30,False,True,134.72500000000002,"LINESTRING (13.4948978 48.2068412, 13.4946544 48.206954, 13.4944779 48.2070399, 13.4944289 48.2070725, 13.4943847 48.2071212, 13.4942693 48.2072745, 13.4938824 48.2078094)",,,,,,
148441747,,Hans-Winter-Weg,residential,30,False,False,64.078,"LINESTRING (13.4945777 48.205793, 13.4944236 48.2057524, 13.4942237 48.2056889, 13.4938824 48.2055696, 13.4938475 48.2055616, 13.4937932 48.2055549)",,,,,,
29754826,,Gustav-Schwaiger-Weg,residential,30,False,False,70.73500000000001,"LINESTRING (13.493804 48.2084185, 13.4937248 48.2081285, 13.4937228 48.2080699, 13.4937396 48.2080127, 13.4938268 48.2078876, 13.4938824 48.2078094)",,,,,,
29754829,,Alte Hohenzeller Straße,residential,30,False,True,63.108000000000004,"LINESTRING (13.493804 48.2084185, 13.4937215 48.2084252, 13.4936276 48.208431, 13.4932514 48.2084413, 13.493171 48.2084458, 13.493112 48.2084569, 13.4929815 48.2085135)",,,,,,
"[200904490, 29754838, 200904495]",,,residential,,False,False,83.004,"LINESTRING (13.4902237 48.2090374, 13.4902801 48.2090378, 13.4905794 48.2090397, 13.4906597 48.2090473, 13.4907009 48.2090587, 13.4906978 48.2091651, 13.4907944 48.2093112, 13.4909351 48.2094403)",,,,yes,,
29754932,B143,Johann-Georg-Hartwagner-Straße,primary,50,False,False,90.726,"LINESTRING (13.4902237 48.2090374, 13.4902185 48.209201, 13.4902011 48.2093466, 13.490191 48.209491, 13.4901971 48.2096282, 13.4902171 48.2098522)",2,,,,,
29754932,B143,Johann-Georg-Hartwagner-Straße,primary,50,False,True,38.371,"LINESTRING (13.4902237 48.2090374, 13.4902161 48.2088054, 13.4902155 48.2087494, 13.4902231 48.2086926)",2,,,,,
148458164,,Kellergasse,residential,30,True,False,241.376,"LINESTRING (13.4909351 48.2094403, 13.4910212 48.2093537, 13.4912409 48.2091479, 13.491306 48.2090725, 13.491397 48.2088554, 13.4914602 48.2085806, 13.4914878 48.2083789, 13.4915153 48.2079, 13.4915313 48.2075319, 13.4915134 48.2074542, 13.4914844 48.207402, 13.4914523 48.2073687)",,,,,yes,
"[200904490, 29754838, 200904495]",,,residential,,False,True,83.00399999999999,"LINESTRING (13.4909351 48.2094403, 13.4907944 48.2093112, 13.4906978 48.2091651, 13.4907009 48.2090587, 13.4906597 48.2090473, 13.4905794 48.2090397, 13.4902801 48.2090378, 13.4902237 48.2090374)",,,,yes,,
1025786316,,Claudistraße,residential,50,False,False,111.59,"LINESTRING (13.4870845 48.205235, 13.4885897 48.2052629)",,,,,,
1025786316,,Claudistraße,residential,50,False,True,34.721,"LINESTRING (13.4870845 48.205235, 13.4866165 48.2052202)",,,,,,
29754860,,Franz-Hönig-Straße,residential,30,False,True,111.398,"LINESTRING (13.4870845 48.205235, 13.4870424 48.2059116, 13.4869728 48.2061903, 13.4869517 48.20623)",,,,,,
29754942,,Rapolterstraße,residential,30,False,True,104.039,"LINESTRING (13.4866485 48.2042848, 13.4866165 48.2052202)",,,,,,
248116719,,Dr.-Dorfwirth-Straße,residential,30,False,False,123.32499999999999,"LINESTRING (13.4866485 48.2042848, 13.4861429 48.2042877, 13.4860175 48.2042894, 13.4849846 48.2043013)",,,,,,
248116718,,Adalbert-Stifter-Straße,residential,30,False,True,100.86,"LINESTRING (13.4849846 48.2043013, 13.4849819 48.2043696, 13.4849641 48.2044559, 13.484824 48.2047991, 13.4847201 48.2050394, 13.4846999 48.2050834, 13.4846643 48.2051361, 13.4846321 48.2051723)",,,,,,
248116719,,Dr.-Dorfwirth-Straße,residential,30,False,False,80.11399999999999,"LINESTRING (13.4849846 48.2043013, 13.484893 48.2043026, 13.4848206 48.2043089, 13.4840105 48.2044264, 13.4839274 48.2044443)",,,,,,
248116719,,Dr.-Dorfwirth-Straße,residential,30,False,True,123.32499999999999,"LINESTRING (13.4849846 48.2043013, 13.4860175 48.2042894, 13.4861429 48.2042877, 13.4866485 48.2042848)",,,,,,
248116719,,Dr.-Dorfwirth-Straße,residential,30,False,True,80.114,"LINESTRING (13.4839274 48.2044443, 13.4840105 48.2044264, 13.4848206 48.2043089, 13.484893 48.2043026, 13.4849846 48.2043013)",,,,,,
"[30602381, 30602382, 29754871]",,Neurieder Gasse,residential,,False,False,97.377,"LINESTRING (13.4859735 48.2086246, 13.4856048 48.2086652, 13.4854809 48.2086792, 13.4853939 48.2086862, 13.4853061 48.2086826, 13.4852135 48.2086701, 13.4850397 48.2086332, 13.4848448 48.2085928, 13.4846868 48.2085887)",,,,yes,,
29755259,,Hoher Markt,residential,30,True,False,83.549,"LINESTRING (13.4859735 48.2086246, 13.4859546 48.208581, 13.4859231 48.2085113, 13.4858031 48.2082457, 13.4857821 48.2081837, 13.485761 48.2079898, 13.4857686 48.2079454, 13.4857901 48.2078942)",,,,,,
29754877,B143,,primary,50,True,False,5.776,"LINESTRING (13.4821699 48.2126397, 13.4821998 48.212624, 13.4822365 48.2126136)",1,4.5,roundabout,,,
29754877,B143,,primary,50,True,False,10.126,"LINESTRING (13.4821836 48.212802, 13.4821568 48.2127802, 13.4821349 48.2127538, 13.4821254 48.2127217)",1,4.5,roundabout,,,
29754877,B143,,primary,50,True,False,13.783999999999999,"LINESTRING (13.4823428 48.212863, 13.4822738 48.212846, 13.4822216 48.2128256, 13.4821836 48.212802)",1,4.5,roundabout,,,
31025264,B143,Schärdinger Straße,primary,50,True,False,31.767,"LINESTRING (13.4823428 48.212863, 13.4822018 48.2129573, 13.4820536 48.2130736)",1,,,,,
710694144,B143,Schärdinger Straße,primary,50,False,False,87.294,"LINESTRING (13.4845123 48.2130589, 13.4843738 48.2130703, 13.4842915 48.213072, 13.4842231 48.2130657, 13.4839204 48.2130218, 13.4833574 48.2129364)",,,,,,
710694144,B143,Schärdinger Straße,primary,50,False,True,96.44900000000001,"LINESTRING (13.4845123 48.2130589, 13.4848723 48.2130102, 13.4849979 48.2129908, 13.4850438 48.2129825, 13.4851479 48.2129636, 13.485283 48.2129314, 13.4854918 48.2128697, 13.4857322 48.2127766)",,,,,,
710694144,B143,Schärdinger Straße,primary,50,False,False,14.148,"LINESTRING (13.4833574 48.2129364, 13.4831711 48.2129085)",,,,,,
710694144,B143,Schärdinger Straße,primary,50,False,True,87.294,"LINESTRING (13.4833574 48.2129364, 13.4839204 48.2130218, 13.4842231 48.2130657, 13.4842915 48.213072, 13.4843738 48.2130703, 13.4845123 48.2130589)",,,,,,
790525701,B143,Johann-Georg-Hartwagner-Straße,primary,50,False,True,68.063,"LINESTRING (13.4896646 48.2110107, 13.4900395 48.2104519)",2,,,,,
361506571,B143,Johann-Georg-Hartwagner-Straße,primary,,True,False,22.895,"LINESTRING (13.4896646 48.2110107, 13.4896407 48.2110926, 13.4896055 48.2112128)",,,,,,
29754942,,Rapolterstraße,residential,30,False,False,104.039,"LINESTRING (13.4866165 48.2052202, 13.4866485 48.2042848)",,,,,,
1025786316,,Claudistraße,residential,50,False,False,34.721,"LINESTRING (13.4866165 48.2052202, 13.4870845 48.205235)",,,,,,
29754946,,Claudistraße,residential,50,False,True,159.34799999999998,"LINESTRING (13.4866165 48.2052202, 13.4864363 48.2052246, 13.485522 48.2053207, 13.4852924 48.2053442, 13.4845452 48.2054055, 13.4844867 48.2054114)",,,,,,
"[29754976, 305778873]",,Johannesgasse,residential,,False,"[False, True]",260.594,"LINESTRING (13.4844097 48.2085327, 13.4843554 48.2084911, 13.4842501 48.2084428, 13.4839827 48.2083548, 13.4837662 48.2082985, 13.4835729 48.2082646, 13.4825967 48.2081434, 13.4825737 48.2081407, 13.4822019 48.2080964, 13.4821387 48.208118, 13.4821273 48.2081727, 13.4821376 48.2087867, 13.4821705 48.208854)",,,,,,
29754978,,Lubergasse,residential,,False,False,17.797,"LINESTRING (13.4844097 48.2085327, 13.484543 48.2085005, 13.4846405 48.2084918)",,,,,,
29754978,,Lubergasse,residential,,False,True,90.00500000000001,"LINESTRING (13.4844097 48.2085327, 13.4837557 48.2087727, 13.483531 48.2088448, 13.4834361 48.2088592, 13.4833153 48.2088665)",,,,,,
29754981,,Eiselsbergstraße,residential,,False,True,174.841,"LINESTRING (13.4843555 48.2108421, 13.4842667 48.2108257, 13.4841835 48.2108181, 13.4834433 48.2107958, 13.4831556 48.2107913, 13.482943 48.210798, 13.4826352 48.2108199, 13.4820083 48.2108749)",,,,,,
148441862,,Wildfellnerstraße,residential,,False,False,101.27199999999999,"LINESTRING (13.4843555 48.2108421, 13.484389 48.2107537, 13.4844071 48.2106261, 13.4844131 48.210477, 13.4844019 48.2103881, 13.4843847 48.2103398, 13.4843665 48.21028, 13.4843567 48.2102382, 13.4843381 48.210159, 13.4843273 48.2101132, 13.4843212 48.2100874, 13.4842956 48.210001, 13.484266 48.209945)",,,,,,
148441862,,Wildfellnerstraße,residential,,False,True,139.789,"LINESTRING (13.4843555 48.2108421, 13.4841952 48.2111665, 13.4839444 48.2116309, 13.4838702 48.2117947, 13.4837986 48.2119591, 13.4838072 48.2119867, 13.4838495 48.2120299)",,,,,,
29754981,,Eiselsbergstraße,residential,,False,False,174.841,"LINESTRING (13.4820083 48.2108749, 13.4826352 48.2108199, 13.482943 48.210798, 13.4831556 48.2107913, 13.4834433 48.2107958, 13.4841835 48.2108181, 13.4842667 48.2108257, 13.4843555 48.2108421)",,,,,,
148441701,,Brucknerstraße,tertiary,50,False,False,139.827,"LINESTRING (13.4820083 48.2108749, 13.4819805 48.2107238, 13.4818695 48.2102786, 13.4817904 48.2099861, 13.4817204 48.2097, 13.4817042 48.209634)",,,,,,
148441701,,Brucknerstraße,tertiary,50,False,True,159.028,"LINESTRING (13.4820083 48.2108749, 13.4821581 48.2117644, 13.4821977 48.2120329, 13.4822399 48.2122967)",,,,,,
29755377,,Froschaugasse,tertiary,30,True,False,109.443,"LINESTRING (13.4873583 48.2108167, 13.4868842 48.2105387, 13.4866024 48.2103685, 13.48644 48.2102691, 13.486332 48.2102104, 13.4862528 48.2101642)",1,,,,,
"[29755260, 665404973]",,Braunauer Straße,tertiary,30,False,False,115.75699999999999,"LINESTRING (13.4817399 48.2056922, 13.4818681 48.2057439, 13.4819707 48.2057743, 13.4822118 48.2058336, 13.4825012 48.2058984, 13.4826364 48.2059313, 13.48269 48.2059444, 13.4827443 48.2059576, 13.4830275 48.206022, 13.4831986 48.2060583)",2,,,,,
719413523,,Froschaugasse,tertiary,30,True,False,5.84,"LINESTRING (13.4879668 48.2110569, 13.4878951 48.2110351)",1,,,,,
598619791,B143,Johann-Georg-Hartwagner-Straße,primary,50,True,False,21.178,"LINESTRING (13.4879668 48.2110569, 13.4879122 48.2110769, 13.4877392 48.2111712)",1,,,,,
100073009,B143,Schärdinger Straße,primary,50,True,False,31.7,"LINESTRING (13.4820536 48.2130736, 13.4821259 48.2129215, 13.4821836 48.212802)",1,,,,,
29754546,,Kirchengasse,residential,,False,False,52.372,"LINESTRING (13.4895936 48.2096518, 13.4900493 48.2098405, 13.4901048 48.2098516, 13.4902171 48.2098522)",,,,,,
29754548,,Kirchenplatz,residential,30,True,False,27.935000000000002,"LINESTRING (13.4895936 48.2096518, 13.4895776 48.2094872, 13.4895655 48.2094013)",,,,,,
29754877,B143,,primary,50,True,False,6.218,"LINESTRING (13.4825894 48.2126905, 13.4826049 48.2127167, 13.4826105 48.2127442)",1,4.5,roundabout,,,
31025266,L513,Riedauer Straße,secondary,50,False,True,26.262,"LINESTRING (13.4924253 48.2123687, 13.4924186 48.2123026, 13.4924166 48.2122538, 13.4924246 48.2121998, 13.4924431 48.2121341)",,,,,,
29754550,,Kirchenplatz,residential,30,True,False,26.548,"LINESTRING (13.4892844 48.2095312, 13.4895936 48.2096518)",,,,,,
36882832,,Kirchenplatz,residential,30,True,False,25.348,"LINESTRING (13.4892844 48.2095312, 13.4895655 48.2094013)",,,,,,
29754548,,Kirchenplatz,residential,30,True,False,91.18100000000001,"LINESTRING (13.4895655 48.2094013, 13.4895996 48.2093368, 13.4895962 48.2092617, 13.4895822 48.2092072, 13.4895513 48.2091549, 13.489495 48.2091125, 13.4894184 48.2090803, 13.48933 48.2090562, 13.4887918 48.208918)",,,,,,
148470211,,Schloßberg,residential,,False,True,115.96399999999998,"LINESTRING (13.4911983 48.2111348, 13.491567 48.2113369, 13.4916066 48.2113736, 13.4916307 48.2114133, 13.491628 48.2114942, 13.4916361 48.2115313, 13.4916629 48.2115706, 13.4916937 48.2115988, 13.4917467 48.2116283, 13.4918379 48.2116627, 13.4921886 48.211748, 13.4922154 48.2117601, 13.492259 48.2118057)",,,,,destination,
29754877,B143,,primary,50,True,False,11.946,"LINESTRING (13.4823697 48.2126043, 13.4824292 48.2126125, 13.4824714 48.2126227, 13.4825207 48.2126398)",1,4.5,roundabout,,,
29754877,B143,,primary,50,True,False,11.520999999999999,"LINESTRING (13.4826105 48.2127442, 13.4826054 48.2127764, 13.4825868 48.2128107, 13.482552 48.2128366)",1,4.5,roundabout,,,
339604481,B143,Schärdinger Straße,primary,50,True,False,45.391000000000005,"LINESTRING (13.4826105 48.2127442, 13.4828128 48.2128084, 13.4831711 48.2129085)",1,,,,,
"[29754752, 29754609, 30599828]",,"['Bayrhammergasse', 'Friedrich-Thurner-Straße']",tertiary,"['50', '30']",False,False,271.16800000000006,"LINESTRING (13.4838495 48.2120299, 13.4840139 48.2119536, 13.4843871 48.2117809, 13.4844719 48.2117422, 13.4846134 48.2116725, 13.4846563 48.211639, 13.4848648 48.2113798, 13.4849359 48.2112918, 13.4852289 48.2109294, 13.485533 48.210562, 13.4855456 48.2105462, 13.4858184 48.2102145, 13.4858713 48.2101479, 13.4859154 48.210078)",2,,,yes,,
29754752,,Friedrich-Thurner-Straße,tertiary,50,False,True,79.60300000000001,"LINESTRING (13.4838495 48.2120299, 13.483396 48.2122422, 13.4832211 48.2123225, 13.4829679 48.212439)",,,,,,
148441862,,Wildfellnerstraße,residential,,False,False,139.789,"LINESTRING (13.4838495 48.2120299, 13.4838072 48.2119867, 13.4837986 48.2119591, 13.4838702 48.2117947, 13.4839444 48.2116309, 13.4841952 48.2111665, 13.4843555 48.2108421)",,,,,,
23699069,,,tertiary,,True,False,17.447000000000003,"LINESTRING (13.4938055 48.2110083, 13.4938254 48.2109798, 13.4938578 48.2109571, 13.4938993 48.2109423, 13.4939457 48.2109371, 13.4939923 48.2109419)",,,roundabout,,,
147855088,,Alte Hohenzeller Straße,residential,30,False,False,58.010000000000005,"LINESTRING (13.4938055 48.2110083, 13.4937414 48.2109895, 13.49367 48.2109686, 13.4936222 48.210929, 13.4936029 48.210897, 13.4935897 48.2108565, 13.4934797 48.2105694)",,,,,,
23699069,,,tertiary,,True,False,17.009999999999998,"LINESTRING (13.4939923 48.2109419, 13.4940422 48.2109607, 13.4940775 48.2109909, 13.4940928 48.2110277, 13.4940856 48.2110657)",,,roundabout,,,
147855099,L1081,Hohenzeller Straße,tertiary,,False,False,124.25600000000001,"LINESTRING (13.4939923 48.2109419, 13.4940119 48.2109016, 13.4940355 48.2108528, 13.4941543 48.2106335, 13.4943596 48.2102547, 13.4944324 48.2101198, 13.494564 48.2098915)",,,,,,
23699069,,,tertiary,,True,False,19.772,"LINESTRING (13.4940856 48.2110657, 13.4940653 48.211092, 13.494034 48.2111131, 13.4939947 48.211127, 13.493951 48.2111324, 13.4939068 48.2111287, 13.4938663 48.2111165)",,,roundabout,,,
29754978,,Lubergasse,residential,,False,False,85.233,"LINESTRING (13.4821705 48.208854, 13.4822611 48.2088367, 13.4823913 48.2088344, 13.4828149 48.2088425, 13.4832049 48.2088569, 13.4833153 48.2088665)",,,,,,
"[29754976, 305778873]",,Johannesgasse,residential,,False,"[False, True]",260.59400000000005,"LINESTRING (13.4821705 48.208854, 13.4821376 48.2087867, 13.4821273 48.2081727, 13.4821387 48.208118, 13.4822019 48.2080964, 13.4825737 48.2081407, 13.4825967 48.2081434, 13.4835729 48.2082646, 13.4837662 48.2082985, 13.4839827 48.2083548, 13.4842501 48.2084428, 13.4843554 48.2084911, 13.4844097 48.2085327)",,,,,,
29754877,B143,,primary,50,True,False,9.915,"LINESTRING (13.4821254 48.2127217, 13.4821313 48.2126893, 13.4821456 48.2126616, 13.4821699 48.2126397)",1,4.5,roundabout,,,
361975524,B143,Schärdinger Straße,primary,50,True,False,18.537,"LINESTRING (13.4827974 48.212869, 13.482552 48.2128366)",1,3,,,,
"[148470203, 148470207]",,"['Hauptplatz', 'Neugasse']",residential,30,True,False,75.59100000000001,"LINESTRING (13.4887442 48.2100112, 13.4894538 48.2102779, 13.4893636 48.2104009)",,,,,,
141426333,,Hauptplatz,residential,30,True,False,76.20100000000001,"LINESTRING (13.4893636 48.2104009, 13.4886444 48.2101263, 13.4887442 48.2100112)",,,,,,
148470207,,Neugasse,residential,30,True,False,65.991,"LINESTRING (13.4893636 48.2104009, 13.4893012 48.2104955, 13.4891443 48.2107247, 13.4890464 48.2108499, 13.4889863 48.2109149, 13.48897 48.2109325)",,,,,,
598619792,B143,Johann-Georg-Hartwagner-Straße,primary,50,False,True,9.156,"LINESTRING (13.4876429 48.2112228, 13.4877392 48.2111712)",2,,,,,
148470206,,Mühlbachgasse,residential,,True,False,7.9239999999999995,"LINESTRING (13.4876429 48.2112228, 13.4876995 48.2112545, 13.4877101 48.2112588, 13.4877278 48.2112658)",,,,,,
"[598619792, 148441785, 29754917, 148441784]",B143,"['Schärdinger Straße', 'Johann-Georg-Hartwagner-Straße']",primary,50,False,False,102.368,"LINESTRING (13.4876429 48.2112228, 13.4876114 48.2112432, 13.4875644 48.2112851, 13.4875379 48.2113086, 13.4873827 48.2114576, 13.4872379 48.211613, 13.4872288 48.2116234, 13.4871239 48.2117456, 13.4870012 48.2119105, 13.4869177 48.2120036)",2,,,yes,,
361194415,B143,Lughofer Kreisverkehr,primary,50,True,False,20.107,"LINESTRING (13.4894439 48.2113197, 13.4894105 48.2113066, 13.4893849 48.2112872, 13.4893694 48.2112635, 13.4893656 48.2112378, 13.489374 48.2112126, 13.4893936 48.2111903, 13.4894225 48.2111731)",1,,roundabout,,,
"[496425360, 598619790]",B143,Johann-Georg-Hartwagner-Straße,primary,50,True,False,118.64200000000001,"LINESTRING (13.4894439 48.2113197, 13.4893927 48.2113474, 13.4893582 48.2113595, 13.4893079 48.2113693, 13.489279 48.2113724, 13.4892268 48.211378, 13.4891537 48.2113778, 13.4890786 48.2113698, 13.4890342 48.2113632, 13.4888968 48.2113405, 13.4887232 48.2112991, 13.4885254 48.2112373, 13.4883028 48.21116, 13.4880519 48.2110726, 13.4880151 48.2110639, 13.4879668 48.2110569)","['1', '2']",,,,,
"[141507192, 141507191]",,Mühlbachgasse,residential,,False,False,11.004999999999999,"LINESTRING (13.4891872 48.2119668, 13.4892898 48.2119862, 13.48933 48.211994)",,,,yes,,
523397460,L509a,Weberzeile,secondary,50,False,True,45.557,"LINESTRING (13.4845933 48.2058149, 13.4844867 48.2054114)",2,,,,,
248624620,,,unclassified,,True,False,31.576999999999998,"LINESTRING (13.4845933 48.2058149, 13.484373 48.2058334, 13.4841699 48.2058466)",,,,,,
523397460,L509a,Weberzeile,secondary,50,False,False,42.54,"LINESTRING (13.4845933 48.2058149, 13.484652 48.2060881, 13.4846608 48.2061676, 13.4846637 48.2061944)",2,,,,,
147855088,,Alte Hohenzeller Straße,residential,30,False,True,58.01,"LINESTRING (13.4934797 48.2105694, 13.4935897 48.2108565, 13.4936029 48.210897, 13.4936222 48.210929, 13.49367 48.2109686, 13.4937414 48.2109895, 13.4938055 48.2110083)",,,,,,
743124614,,Alte Hohenzeller Straße,residential,30,False,False,8.544,"LINESTRING (13.4931388 48.2092668, 13.4931218 48.2091908)",,,,,,
147855099,L1081,Hohenzeller Straße,tertiary,,False,False,82.883,"LINESTRING (13.494564 48.2098915, 13.4946837 48.2096708, 13.4947135 48.2096171, 13.4948609 48.2093492, 13.4948713 48.2093268, 13.4949282 48.2092182, 13.4949428 48.2091902)",,,,,,
147855099,L1081,Hohenzeller Straße,tertiary,,False,True,124.25599999999999,"LINESTRING (13.494564 48.2098915, 13.4944324 48.2101198, 13.4943596 48.2102547, 13.4941543 48.2106335, 13.4940355 48.2108528, 13.4940119 48.2109016, 13.4939923 48.2109419)",,,,,,
223904813,,Rettungszufahrt,unclassified,,False,False,64.448,"LINESTRING (13.494564 48.2098915, 13.4944785 48.2098887, 13.4941022 48.2098763, 13.4939727 48.2101337)",,,,,,
223904813,,Rettungszufahrt,unclassified,,False,True,64.44800000000001,"LINESTRING (13.4939727 48.2101337, 13.4941022 48.2098763, 13.4944785 48.2098887, 13.494564 48.2098915)",,,,,,
664846671,,Bahnhofstraße,tertiary,50,True,False,12.822,"LINESTRING (13.4889907 48.2051477, 13.4889983 48.2052629)",1,,,,,
31264942,,Bahnhofstraße,tertiary,50,False,False,93.461,"LINESTRING (13.4889907 48.2051477, 13.4890841 48.2048972, 13.4890946 48.2047932, 13.4890948 48.2047813, 13.4890973 48.2046576, 13.4890873 48.2044924, 13.4890728 48.2043529, 13.4890689 48.2043156)",2,,,,,
664846672,,Claudistraße,residential,50,True,False,17.004,"LINESTRING (13.4885897 48.2052629, 13.4888191 48.2052598)",1,,,,,
1025786316,,Claudistraße,residential,50,False,True,111.59,"LINESTRING (13.4885897 48.2052629, 13.4870845 48.205235)",,,,,,
29754951,,Kalteneck,residential,30,False,False,47.65200000000001,"LINESTRING (13.4841699 48.2058466, 13.4841869 48.205998, 13.484222 48.2061704, 13.484222 48.2062292, 13.4842127 48.2062727)",,,,,,
279463033,,,residential,,False,False,21.002,"LINESTRING (13.4873268 48.2121121, 13.487602 48.2121573)",,,,,,
279463031,,Brauhausgasse,residential,,False,False,100.58800000000001,"LINESTRING (13.4873268 48.2121121, 13.4873375 48.2120664, 13.4873621 48.2119366, 13.4873749 48.2118359, 13.4874162 48.211687, 13.4874814 48.2115317, 13.4875675 48.2114123, 13.4877278 48.2112658)",,,,,,
"[279463032, 279463030, 279463031]",,Brauhausgasse,residential,,False,True,22.968,"LINESTRING (13.4873268 48.2121121, 13.4872466 48.2121024, 13.4871051 48.2120706, 13.4870314 48.2120514)",,,,yes,,
148470206,,Mühlbachgasse,residential,,True,False,134.59,"LINESTRING (13.4877278 48.2112658, 13.4882397 48.2114711, 13.4884973 48.2115744, 13.4885548 48.2115974, 13.4889477 48.2118812, 13.4891872 48.2119668)",,,,,,
279463031,,Brauhausgasse,residential,,False,True,100.58800000000001,"LINESTRING (13.4877278 48.2112658, 13.4875675 48.2114123, 13.4874814 48.2115317, 13.4874162 48.211687, 13.4873749 48.2118359, 13.4873621 48.2119366, 13.4873375 48.2120664, 13.4873268 48.2121121)",,,,,,
292177574,,Grenzgasse,residential,20,False,False,46.113,"LINESTRING (13.486988 48.2067071, 13.4871053 48.2064064, 13.4871588 48.2063087)",,,,,,
29754410,,Grenzgasse,residential,30,False,False,76.932,"LINESTRING (13.4871588 48.2063087, 13.4881272 48.206558)",,,,,,
29754410,,Grenzgasse,residential,30,False,True,17.667,"LINESTRING (13.4871588 48.2063087, 13.4869517 48.20623)",,,,,,
292177574,,Grenzgasse,residential,20,False,True,46.113,"LINESTRING (13.4871588 48.2063087, 13.4871053 48.2064064, 13.486988 48.2067071)",,,,,,
"[29754610, 384986021]",,Weberzeile,tertiary,30,False,False,98.702,"LINESTRING (13.4850576 48.2075364, 13.4850341 48.2074923, 13.4849765 48.2073757, 13.4848949 48.2071954, 13.4848174 48.2070164, 13.4847618 48.2069041, 13.4846764 48.2066862)",2,,,,,
29754610,,Weberzeile,tertiary,30,False,True,26.185,"LINESTRING (13.4850576 48.2075364, 13.4851454 48.207625, 13.4852263 48.2076772, 13.48529 48.207711)",2,,,,,
