osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,tunnel,bridge
607106607,Fidelisstraße,residential,30,False,False,61.024,"LINESTRING (9.5974362 47.2401613, 9.5978974 47.2404363, 9.5980524 47.2405161)",,,,,
"[30073551, 607106607]","['Widnau', 'Fidelisstraße']",residential,30,False,"[False, True]",104.90799999999999,"LINESTRING (9.5974362 47.2401613, 9.597402 47.2401412, 9.5971319 47.2399726, 9.5969227 47.2398461, 9.5967819 47.2397592, 9.596757 47.2397386, 9.5967509 47.2397259, 9.5967497 47.23971, 9.596759 47.2396937, 9.5967761 47.2396759, 9.5968086 47.2396476, 9.5968655 47.2396056, 9.5968945 47.2395846, 9.5969314 47.2395577, 9.5970265 47.2394934)",,,,,
"[26704416, 9713561, 340272887, 9456856]","['Montfortbrücke', 'Hirschgraben', 'Schillerstraße']",primary,50,False,True,52.459,"LINESTRING (9.5934359 47.2372236, 9.5934224 47.2372101, 9.5931386 47.2369346, 9.5931225 47.236919, 9.5930994 47.2368946, 9.593035 47.2368384)",3,L191,,,yes
"[43067354, 340272885]","['Hirschgraben', 'Graf-Rudolf-Wuhr-Gang']",residential,50,False,"[False, True]",129.281,"LINESTRING (9.5934359 47.2372236, 9.5933665 47.2372621, 9.5933544 47.2373263, 9.593113 47.237436, 9.5930522 47.2374568, 9.5930834 47.2374844, 9.5933464 47.2376558, 9.5934249 47.2377222, 9.5935749 47.2377855, 9.5937413 47.2378343, 9.5938388 47.2378362, 9.59393 47.2378203, 9.5939954 47.2377913)",,,,,
362453279,Hirschgraben,primary,50,False,False,30.935,"LINESTRING (9.5934359 47.2372236, 9.5934786 47.2372659, 9.5935394 47.2373262, 9.5936538 47.237459)",3,L191,,,
903798104,Wichnergasse,living_street,20,False,False,25.046,"LINESTRING (9.6005123 47.2380398, 9.6005287 47.2379683, 9.6005313 47.2378792, 9.6004939 47.2378207)",,,,,
"[903798105, 342781819]",Wichnergasse,living_street,20,False,False,120.32699999999997,"LINESTRING (9.6005123 47.2380398, 9.6005442 47.2380436, 9.6005744 47.2380564, 9.601437 47.2386273, 9.6014447 47.2386358, 9.6014456 47.2386443, 9.601441 47.2386538, 9.601432 47.2386613, 9.6012803 47.238762, 9.6012416 47.2387864)",,,,,
903798105,Wichnergasse,living_street,20,False,True,20.776,"LINESTRING (9.6005123 47.2380398, 9.6004798 47.2380491, 9.6003682 47.2381291, 9.6003163 47.2381683)",,,,,
666350287,Wichnergasse,living_street,20,False,False,38.746,"LINESTRING (9.6003163 47.2381683, 9.600291 47.2381511, 9.6002619 47.2381313, 9.5999537 47.2379217)",,,,,
"[780596514, 666350287]",Wichnergasse,living_street,20,False,True,98.017,"LINESTRING (9.6003163 47.2381683, 9.6005921 47.2383623, 9.6009046 47.238571, 9.6010352 47.2386556, 9.6012416 47.2387864)",,,,,
903798105,Wichnergasse,living_street,20,False,False,20.776,"LINESTRING (9.6003163 47.2381683, 9.6003682 47.2381291, 9.6004798 47.2380491, 9.6005123 47.2380398)",,,,,
"[903798105, 342781819]",Wichnergasse,living_street,20,False,True,120.327,"LINESTRING (9.6012416 47.2387864, 9.6012803 47.238762, 9.601432 47.2386613, 9.601441 47.2386538, 9.6014456 47.2386443, 9.6014447 47.2386358, 9.601437 47.2386273, 9.6005744 47.2380564, 9.6005442 47.2380436, 9.6005123 47.2380398)",,,,,
"[780596514, 666350287]",Wichnergasse,living_street,20,False,False,98.017,"LINESTRING (9.6012416 47.2387864, 9.6010352 47.2386556, 9.6009046 47.238571, 9.6005921 47.2383623, 9.6003163 47.2381683)",,,,,
"[340405544, 780596514]",Wichnergasse,"['living_street', 'residential']","['20', '30']",False,True,47.107,"LINESTRING (9.6012416 47.2387864, 9.6012944 47.2388199, 9.6013281 47.2388412, 9.6013918 47.2388816, 9.6016182 47.2390251, 9.601696 47.2390767)",,,,,
9679026,Rösslepark,residential,30,False,True,55.158,"LINESTRING (9.598631 47.2356484, 9.5986505 47.2355981, 9.5986723 47.2355396, 9.5987247 47.235386, 9.5987627 47.2352736, 9.5987841 47.2352046, 9.5987897 47.2351646)",,,,,
24509396,Feldeggasse,residential,30,False,True,115.607,"LINESTRING (9.5999112 47.2400025, 9.5998315 47.2400557, 9.5996016 47.240209, 9.5993555 47.2403931, 9.5992521 47.2404704, 9.5991165 47.2405718, 9.5990381 47.2406304, 9.598864 47.2407606)",,,,,
"[454542625, 454542626, 392329852]",Bahnhofstraße,primary,50,False,False,118.244,"LINESTRING (9.5999112 47.2400025, 9.6000798 47.2401052, 9.6002321 47.2402036, 9.6003672 47.2402907, 9.600423 47.2403268, 9.6006158 47.2404513, 9.6008046 47.2405897, 9.6009155 47.240673, 9.6010252 47.2407491)","['2', '4', '3']",L190,,,
"[454542624, 26704414, 454542623]",Bahnhofstraße,primary,50,False,True,125.44599999999998,"LINESTRING (9.5999112 47.2400025, 9.5996886 47.239867, 9.5994704 47.2397344, 9.5994173 47.2396958, 9.5993396 47.2396506, 9.5991764 47.2395557, 9.5989592 47.2394295, 9.5986569 47.2392633)","['4', '5']",L190,,,
9442663,Bahnhofstraße,residential,50,False,True,32.504000000000005,"LINESTRING (9.6027506 47.2415858, 9.6025252 47.2416911, 9.6024137 47.2417661)",2,,,,
674253823,Bahnhofstraße,residential,50,True,False,39.397,"LINESTRING (9.6027506 47.2415858, 9.6027676 47.2415427, 9.6030833 47.2414007, 9.6031607 47.2413988)",1,,,,
666350287,Wichnergasse,living_street,20,False,False,37.585,"LINESTRING (9.5999537 47.2379217, 9.5996546 47.2376967, 9.5996201 47.2376708)",,,,,
666350287,Wichnergasse,living_street,20,False,True,38.746,"LINESTRING (9.5999537 47.2379217, 9.6002619 47.2381313, 9.600291 47.2381511, 9.6003163 47.2381683)",,,,,
749231556,Saalbaugasse,living_street,20,False,False,74.76400000000001,"LINESTRING (9.5999537 47.2379217, 9.5995939 47.2382174, 9.5993343 47.2384462)",,,,,
340423223,Saalbaugasse,living_street,20,False,False,33.975,"LINESTRING (9.5996872 47.2386358, 9.5993343 47.2384462)",,,,,
340423223,Saalbaugasse,living_street,20,False,True,33.975,"LINESTRING (9.5993343 47.2384462, 9.5996872 47.2386358)",,,,,
"[903798985, 670975414, 340423223]",Saalbaugasse,"['living_street', 'residential']","['20', '30']",False,False,66.68100000000001,"LINESTRING (9.5993343 47.2384462, 9.5993113 47.2384354, 9.5992145 47.2383898, 9.5989234 47.2382739, 9.5987955 47.238223, 9.5986839 47.2381828, 9.59865 47.2381707, 9.5985728 47.2381433)",,,6.7,,
749231556,Saalbaugasse,living_street,20,False,True,74.76400000000001,"LINESTRING (9.5993343 47.2384462, 9.5995939 47.2382174, 9.5999537 47.2379217)",,,,,
826450438,Hirschgraben,primary,50,False,True,5.022,"LINESTRING (9.5963347 47.2384099, 9.5962779 47.2383864)",5,L191,,,
"[27043304, 956235754, 349869020, 350947844]",Hirschgraben,primary,50,True,False,108.364,"LINESTRING (9.5963347 47.2384099, 9.5964205 47.2384013, 9.5966095 47.238484, 9.5968665 47.2385926, 9.5973209 47.2387845, 9.597435 47.2388362, 9.5975697 47.2388791)","['4', '3']",L191,,,
986647511,Hirschgraben,primary,50,True,False,12.301,"LINESTRING (9.597956 47.2388478, 9.598106 47.238891)",2,L191,,,
26704418,Schloßgraben,primary,50,True,False,74.216,"LINESTRING (9.597956 47.2388478, 9.5979964 47.2388134, 9.5980571 47.2387435, 9.5981504 47.2386149, 9.5981705 47.2385889, 9.5983227 47.2383916, 9.5984696 47.2382838)",1,L190,,,
856469790,Vorarlberger Straße,primary,50,False,True,7.747,"LINESTRING (9.5993024 47.2342901, 9.5993166 47.2342211)",4,L190,,,
"[1215777200, 9679361, 365982072]",Burggasse,secondary,"['50', '30']",False,False,202.16700000000003,"LINESTRING (9.5993024 47.2342901, 9.599406 47.2342979, 9.599451 47.2343071, 9.5994724 47.2343157, 9.5995025 47.2343314, 9.5995386 47.2343793, 9.5995458 47.2344217, 9.5995286 47.2344976, 9.5994742 47.2346089, 9.5994472 47.2346837, 9.5994266 47.2347548, 9.5994173 47.2348605, 9.5994349 47.235157, 9.599459 47.2354254, 9.5994667 47.2355557, 9.5994718 47.2356413, 9.5994767 47.2356853, 9.5994847 47.2357216, 9.5994936 47.2357485, 9.5995144 47.2357805, 9.599553 47.2358105, 9.5995916 47.235839, 9.5997357 47.2359139)",2,L66,,,
247764069,Vorarlberger Straße,primary,50,False,False,91.537,"LINESTRING (9.5993024 47.2342901, 9.5992868 47.2344126, 9.5992362 47.2347493, 9.5992271 47.2348939, 9.5992221 47.2349763, 9.599214 47.2351108)",4,L190,,,
"[340405544, 780596514]",Wichnergasse,"['residential', 'living_street']","['20', '30']",False,False,47.107000000000006,"LINESTRING (9.601696 47.2390767, 9.6016182 47.2390251, 9.6013918 47.2388816, 9.6013281 47.2388412, 9.6012944 47.2388199, 9.6012416 47.2387864)",,,,,
903798104,Wichnergasse,living_street,20,False,True,25.046,"LINESTRING (9.6004939 47.2378207, 9.6005313 47.2378792, 9.6005287 47.2379683, 9.6005123 47.2380398)",,,,,
26704383,Widnau,secondary,50,True,False,53.324999999999996,"LINESTRING (9.5975083 47.2389637, 9.597491 47.2390498, 9.5974514 47.2390812, 9.597187 47.239252, 9.5970578 47.239307)",1,L53,,,
"[200732696, 350359117]",Hirschgraben,primary,50,True,False,109.44200000000001,"LINESTRING (9.5975083 47.2389637, 9.5973904 47.2389278, 9.5971692 47.2388155, 9.5970969 47.2387823, 9.596634 47.2385698, 9.5964129 47.2384851, 9.5963642 47.2384665, 9.5963347 47.2384099)",2,L191,,,
986646887,Widnau,secondary,50,False,False,10.492,"LINESTRING (9.5975083 47.2389637, 9.5975384 47.2389252, 9.5975697 47.2388791)",2,L53,,,
986647510,Schloßgraben,primary,50,True,False,12.44,"LINESTRING (9.598106 47.238891, 9.597996 47.2389743)",3,L190,,,
173000833,Bahnhofstraße,primary,50,True,False,58.918,"LINESTRING (9.598106 47.238891, 9.5981965 47.2389297, 9.5984144 47.2390938, 9.5986569 47.2392633)",1,L190,,,
988707913,Bahnhofstraße,residential,50,True,False,40.537,"LINESTRING (9.6031607 47.2413988, 9.6031339 47.2414535, 9.6029195 47.2415552, 9.6028299 47.2415977, 9.6027506 47.2415858)",1,,,,
"[199866105, 1049424026]",Bahnhofstraße,residential,50,False,False,104.291,"LINESTRING (9.6031607 47.2413988, 9.6032252 47.2413681, 9.6031755 47.2413077, 9.6030769 47.2412068, 9.6029417 47.2410803, 9.6028123 47.2409864, 9.6024455 47.2406616)",2,,,,
229730658,Churer Straße,residential,30,False,True,62.239,"LINESTRING (9.5922959 47.2379332, 9.592322 47.2379441, 9.5924186 47.2379845, 9.5925037 47.2380201, 9.5927134 47.2380914, 9.5928339 47.2381257, 9.5928573 47.2381323, 9.5929417 47.2381521, 9.5930369 47.238174)",,,,,
