osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,lanes,ref,junction,tunnel
150353227,False,Hauptstraße,residential,True,125.459,"LINESTRING (16.5034539 47.5012942, 16.5042252 47.5015957, 16.5044847 47.5016866, 16.5049332 47.5018143)",,,,,,
46731906,True,Hauptstraße,tertiary,False,60.480999999999995,"LINESTRING (16.5049332 47.5018143, 16.5049982 47.5016821, 16.505018 47.5016521, 16.5052416 47.5013124)",30,,,,,
150353227,False,Hauptstraße,residential,False,125.459,"LINESTRING (16.5049332 47.5018143, 16.5044847 47.5016866, 16.5042252 47.5015957, 16.5034539 47.5012942)",,,,,,
128515285,False,,residential,True,137.692,"LINESTRING (16.5016522 47.5017784, 16.501731 47.5018175, 16.5020159 47.5019146, 16.5025579 47.5021039, 16.5027331 47.5021721, 16.5028247 47.5022307, 16.5028681 47.5023099, 16.5028734 47.5024058, 16.5028573 47.5025476)",,,,,,
135517406,False,Am Schlossberg,residential,False,51.507000000000005,"LINESTRING (16.5016522 47.5017784, 16.5015726 47.5018096, 16.5014774 47.501855, 16.5013821 47.5019118, 16.5013113 47.5019704, 16.5011845 47.5021065)",,,,,,
178088973,False,Tannenäcker,residential,False,193.261,"LINESTRING (16.5016522 47.5017784, 16.5016812 47.5017033, 16.5021377 47.5012335, 16.5030299 47.5003152)",,,,,,
535715715,False,Stadiongasse,residential,True,24.142,"LINESTRING (16.498986 47.4994773, 16.4991587 47.4996604)",,,,,,
607888611,False,Am Schlossberg,residential,False,43.859,"LINESTRING (16.5005139 47.5027817, 16.5000715 47.5025243)",,,,,,
135517406,False,Am Schlossberg,residential,True,90.436,"LINESTRING (16.5005139 47.5027817, 16.5009465 47.502362, 16.5011845 47.5021065)",,,,,,
487768822,False,,residential,False,24.674,"LINESTRING (16.5019711 47.5031678, 16.5016992 47.5030433)",,,,,,
487768820,True,,residential,False,99.57400000000001,"LINESTRING (16.5019711 47.5031678, 16.502104 47.5030786, 16.5023239 47.5028648, 16.5024661 47.5027397, 16.5025171 47.5026812, 16.5026672 47.5025748, 16.5027692 47.5025422, 16.5028573 47.5025476)",,,,,,
128515285,False,,residential,False,137.692,"LINESTRING (16.5028573 47.5025476, 16.5028734 47.5024058, 16.5028681 47.5023099, 16.5028247 47.5022307, 16.5027331 47.5021721, 16.5025579 47.5021039, 16.5020159 47.5019146, 16.501731 47.5018175, 16.5016522 47.5017784)",,,,,,
128515285,False,,residential,True,26.347,"LINESTRING (16.5028573 47.5025476, 16.5028547 47.5026485, 16.5028952 47.5027162, 16.5029642 47.5027586)",,,,,,
30338016,False,Mühlbachgasse,residential,False,153.984,"LINESTRING (16.5035696 47.5029824, 16.5034579 47.5030021, 16.5033506 47.5030293, 16.5025911 47.5034102, 16.5024803 47.5034404, 16.5023695 47.503463, 16.5022853 47.5034746, 16.5021918 47.50348, 16.5017357 47.5034455)",,,,,,
30338016,False,Mühlbachgasse,residential,True,11.325,"LINESTRING (16.5035696 47.5029824, 16.5036434 47.5029719, 16.5037171 47.5029613)",,,,,,
531831916,True,Schloßplatz,residential,False,17.011,"LINESTRING (16.5035696 47.5029824, 16.5035455 47.5029359, 16.50352 47.5028999, 16.5034439 47.5028621)",,,,,,
30337725,True,Schloßplatz,residential,False,25.330000000000002,"LINESTRING (16.5034439 47.5028621, 16.5035445 47.5028714, 16.5035964 47.5028755, 16.5036669 47.5028993, 16.5037171 47.5029613)",,,,,,
531831917,False,Schloßplatz,residential,False,37.828,"LINESTRING (16.5034439 47.5028621, 16.5031346 47.5027947, 16.5029642 47.5027586)",,,,,,
607888588,False,Am Schlossberg,residential,True,16.131,"LINESTRING (16.50051 47.5015327, 16.5003678 47.5016414)",,,,,,
607888588,False,Am Schlossberg,residential,False,88.916,"LINESTRING (16.4995928 47.5022458, 16.5003678 47.5016414)",,,,,,
607888611,False,Am Schlossberg,residential,False,14.378,"LINESTRING (16.4995928 47.5022458, 16.4994478 47.5021614)",,,,,,
607888611,False,Am Schlossberg,residential,True,47.456,"LINESTRING (16.4995928 47.5022458, 16.5000715 47.5025243)",,,,,,
607888611,False,Am Schlossberg,residential,False,47.456,"LINESTRING (16.5000715 47.5025243, 16.4995928 47.5022458)",,,,,,
607888611,False,Am Schlossberg,residential,True,43.859,"LINESTRING (16.5000715 47.5025243, 16.5005139 47.5027817)",,,,,,
607888611,False,Am Schlossberg,residential,True,22.028,"LINESTRING (16.4992225 47.5020346, 16.4994478 47.5021614)",,,,,,
607888611,False,Am Schlossberg,residential,False,22.028,"LINESTRING (16.4994478 47.5021614, 16.4992225 47.5020346)",,,,,,
607888611,False,Am Schlossberg,residential,True,14.378,"LINESTRING (16.4994478 47.5021614, 16.4995928 47.5022458)",,,,,,
607888588,False,Am Schlossberg,residential,False,16.131,"LINESTRING (16.5003678 47.5016414, 16.50051 47.5015327)",,,,,,
607888588,False,Am Schlossberg,residential,True,88.916,"LINESTRING (16.5003678 47.5016414, 16.4995928 47.5022458)",,,,,,
607888613,False,Am Schlossberg,residential,False,80.291,"LINESTRING (16.5003678 47.5016414, 16.5007997 47.5019041, 16.5011845 47.5021065)",,,,,,
135517406,False,Am Schlossberg,residential,False,90.436,"LINESTRING (16.5011845 47.5021065, 16.5009465 47.502362, 16.5005139 47.5027817)",,,,,,
135517406,False,Am Schlossberg,residential,True,51.507000000000005,"LINESTRING (16.5011845 47.5021065, 16.5013113 47.5019704, 16.5013821 47.5019118, 16.5014774 47.501855, 16.5015726 47.5018096, 16.5016522 47.5017784)",,,,,,
607888613,False,Am Schlossberg,residential,True,80.291,"LINESTRING (16.5011845 47.5021065, 16.5007997 47.5019041, 16.5003678 47.5016414)",,,,,,
1155993030,False,Schulgasse,residential,False,31.329,"LINESTRING (16.5059527 47.5051797, 16.5062478 47.5053788)",,,,,,
