osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access,bridge,tunnel,junction,width,ref
420264119,Klosterplatz,secondary,20,False,True,34.046,2,"LINESTRING (13.8036293 47.9179586, 13.8035485 47.9179529, 13.8034811 47.9179509, 13.8033917 47.9179522, 13.8031733 47.91796)",yes,,,,,
18618930,Dr. Josef Kliemstein-Straße,residential,30,True,False,92.57800000000002,,"LINESTRING (13.8054467 47.9198822, 13.8052867 47.9198131, 13.8050378 47.919681, 13.8047477 47.9195312, 13.8046221 47.9194705, 13.8045021 47.9194317, 13.8044225 47.9194253)",,,,,,
285409206,Mühlwangstraße,tertiary,40,False,False,5.13,2,"LINESTRING (13.8054467 47.9198822, 13.8054392 47.9199066, 13.8054337 47.9199275)",,,,,,
285409206,Mühlwangstraße,tertiary,40,False,True,124.782,2,"LINESTRING (13.8054467 47.9198822, 13.8054841 47.9197441, 13.805507 47.9196619, 13.8055517 47.9195749, 13.8056266 47.9195027, 13.8056952 47.9194543, 13.8057875 47.9194042, 13.8061546 47.9192504, 13.8063184 47.9191759, 13.8063974 47.9191295, 13.8064776 47.919072)",,,,,,
18618922,Dr. Josef Kliemstein-Straße,residential,30,True,False,124.263,,"LINESTRING (13.8054337 47.9199275, 13.8059237 47.9201452, 13.8065336 47.9204296, 13.8068258 47.9205416)",,,,,,
"[285409206, 30134487]",Mühlwangstraße,tertiary,40,False,False,178.99599999999998,2,"LINESTRING (13.8054337 47.9199275, 13.8053967 47.920025, 13.8052581 47.9205239, 13.8052483 47.9205644, 13.8052256 47.920658, 13.8052112 47.9207176, 13.8051508 47.9209674, 13.8050927 47.9211682, 13.8049964 47.92151)",,,,,,
285409206,Mühlwangstraße,tertiary,40,False,True,5.13,2,"LINESTRING (13.8054337 47.9199275, 13.8054392 47.9199066, 13.8054467 47.9198822)",,,,,,
24698511,Marktplatz,residential,,False,False,25.485,,"LINESTRING (13.8001354 47.9192306, 13.7998227 47.9191378)",,,,,,
24596840,Johannesgasse,residential,,False,False,48.885,,"LINESTRING (13.8001354 47.9192306, 13.8000679 47.9193357, 13.7999634 47.9194884, 13.7998457 47.9196244)",,,,,4,
24698511,Marktplatz,residential,,False,True,53.097,,"LINESTRING (13.8001354 47.9192306, 13.8002962 47.9192758, 13.8007988 47.9194047)",,,,,,
285409198,,secondary,40,True,False,11.414,,"LINESTRING (13.8067783 47.9187367, 13.8068238 47.9187521, 13.8068596 47.9187765, 13.806882 47.9188073)",,,,roundabout,,
285407244,Georgstraße,secondary,40,True,False,23.271,,"LINESTRING (13.8068863 47.9188551, 13.8069152 47.9189022, 13.8069385 47.918939, 13.8069557 47.9189908, 13.8069678 47.9190556)",,,,,,
285409198,,secondary,40,True,False,11.222999999999999,,"LINESTRING (13.8068863 47.9188551, 13.8068757 47.9188793, 13.8068567 47.9189011, 13.8068306 47.9189193, 13.8067988 47.9189328)",,,,roundabout,,
285409206,Mühlwangstraße,tertiary,40,False,False,124.78200000000001,2,"LINESTRING (13.8064776 47.919072, 13.8063974 47.9191295, 13.8063184 47.9191759, 13.8061546 47.9192504, 13.8057875 47.9194042, 13.8056952 47.9194543, 13.8056266 47.9195027, 13.8055517 47.9195749, 13.805507 47.9196619, 13.8054841 47.9197441, 13.8054467 47.9198822)",,,,,,
285409210,Mühlwangstraße,tertiary,40,True,False,22.335,,"LINESTRING (13.8064776 47.919072, 13.8065272 47.9190095, 13.8065583 47.9189547, 13.8065915 47.9188868)",,,,,,
"[36933248, 32491769, 18952902, 231215096, 331962105]","['Kammerhofgasse', 'Theatergasse']",secondary,20,False,True,176.39399999999998,2,"LINESTRING (13.8009829 47.9185833, 13.8009561 47.9185754, 13.8006699 47.9185034, 13.8002422 47.9184272, 13.8002078 47.9184211, 13.8001326 47.9184114, 13.7998393 47.918359, 13.7995805 47.9183371, 13.7994154 47.9183086, 13.7989277 47.9182178, 13.7986999 47.9181758)",yes,,,,,
"[514767225, 514767226, 514767227]",Kammerhofgasse,secondary,20,True,False,44.501000000000005,,"LINESTRING (13.8009829 47.9185833, 13.8010446 47.9185848, 13.8010835 47.9185832, 13.8011225 47.918577, 13.801263 47.9185426, 13.801398 47.9185073, 13.8015506 47.9184711)",,,building_passage,,,
249270761,Traungasse,residential,,False,True,7.391,,"LINESTRING (13.801117 47.9186276, 13.8011427 47.9186918)",,,,,,
514768269,Kammerhofgasse,secondary,20,True,False,11.145,2,"LINESTRING (13.801117 47.9186276, 13.801092 47.9186205, 13.8009829 47.9185833)",yes,,,,,
881247170,Klosterplatz,tertiary,40,True,False,10.208,,"LINESTRING (13.8040095 47.9174216, 13.8040397 47.9174206, 13.8040563 47.9174283, 13.8040699 47.9174347, 13.8040853 47.9174521, 13.8040876 47.9174787)",,,,,,L1304
881247171,Klosterplatz,tertiary,,True,False,18.864,,"LINESTRING (13.8040095 47.9174216, 13.8041407 47.9173432, 13.8041979 47.9173083)",,,,,,L1304
317344536,Klosterplatz,tertiary,40,True,False,59.286,2,"LINESTRING (13.8040876 47.9174787, 13.8039493 47.917687, 13.8038358 47.9178799, 13.8037929 47.9179734)",,,,,,L1304
24698928,Badgasse,residential,,True,False,113.09899999999999,,"LINESTRING (13.7985083 47.9191683, 13.7985054 47.9191341, 13.7984976 47.9190749, 13.7984687 47.9189029, 13.7984582 47.9187616, 13.7984813 47.9187035, 13.7985212 47.9186033, 13.798598 47.9184386, 13.7986598 47.9182933, 13.7987015 47.9181945, 13.7986999 47.9181758)",,,,,,
1038075005,Rinnholzplatz,residential,,False,False,26.167,,"LINESTRING (13.7985083 47.9191683, 13.7985579 47.919178, 13.7986142 47.9191966, 13.798695 47.9192371, 13.7987503 47.9192726, 13.7987882 47.9193031)",,,,,,
1038075006,Rinnholzplatz,residential,,False,True,18.635,,"LINESTRING (13.7985083 47.9191683, 13.7985009 47.9192223, 13.7984888 47.9192748, 13.79847 47.9193337)",,,,,,
1038075006,Rinnholzplatz,residential,,False,False,18.635,,"LINESTRING (13.79847 47.9193337, 13.7984888 47.9192748, 13.7985009 47.9192223, 13.7985083 47.9191683)",,,,,,
"[1038075004, 1038075007]",Rinnholzplatz,residential,,False,False,27.698999999999998,,"LINESTRING (13.79847 47.9193337, 13.7985032 47.91934, 13.7985633 47.9193568, 13.7986293 47.9193809, 13.7987078 47.9193395, 13.7987882 47.9193031)",,,,,,
24698929,Salzfertigergasse,residential,,False,False,16.248,,"LINESTRING (13.7987882 47.9193031, 13.7988225 47.9192918, 13.7989203 47.9192575, 13.7989418 47.9192557, 13.7989884 47.9192627)",,,,,,
"[1038075004, 1038075007]",Rinnholzplatz,residential,,False,True,27.699,,"LINESTRING (13.7987882 47.9193031, 13.7987078 47.9193395, 13.7986293 47.9193809, 13.7985633 47.9193568, 13.7985032 47.91934, 13.79847 47.9193337)",,,,,,
1038075005,Rinnholzplatz,residential,,False,True,26.167000000000005,,"LINESTRING (13.7987882 47.9193031, 13.7987503 47.9192726, 13.798695 47.9192371, 13.7986142 47.9191966, 13.7985579 47.919178, 13.7985083 47.9191683)",,,,,,
