osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge,tunnel
24625036,Landstraße,secondary,,False,False,50.641999999999996,"LINESTRING (13.7076726 46.8022861, 13.7077881 46.8023756, 13.7079539 46.8025107, 13.7081215 46.8026216)",,L18,,,
24625036,Landstraße,secondary,,False,True,104.35199999999998,"LINESTRING (13.7076726 46.8022861, 13.7075882 46.802178, 13.7075498 46.8020458, 13.7075464 46.8019054, 13.7075557 46.8015383, 13.7075499 46.8014747, 13.7075489 46.8014578, 13.7075477 46.8014363, 13.7075536 46.8014014, 13.7075512 46.8013652)",,L18,,,
167643508,Kirchgasse,residential,,False,False,156.96,"LINESTRING (13.7076726 46.8022861, 13.7074586 46.8023949, 13.7072448 46.8025804, 13.7072074 46.8026555, 13.7072299 46.8027613, 13.7072174 46.802816, 13.707185 46.8028613, 13.7072049 46.8029542, 13.7072922 46.803043, 13.7075015 46.8031679, 13.7077715 46.8034165)",,,,,
"[379305120, 379305121, 167641309]",Landstraße,residential,,False,False,604.746,"LINESTRING (13.708726 46.8028871, 13.7094188 46.8027541, 13.7099022 46.8027329, 13.7105617 46.8026612, 13.7112904 46.8026511, 13.7115106 46.802594, 13.7117614 46.8024866, 13.7121711 46.8023432, 13.7123173 46.8022797, 13.7124029 46.8022425, 13.712956 46.8020021, 13.713143 46.8019339, 13.7132427 46.801927, 13.7137065 46.801898, 13.7138586 46.8018724, 13.7144507 46.8017182, 13.715335 46.8014626, 13.7160315 46.8013443, 13.7161096 46.8012997, 13.7161159 46.8012477)",,,,,building_passage
167641309,Landstraße,residential,,False,True,29.576,"LINESTRING (13.708726 46.8028871, 13.708652 46.8028962, 13.7083541 46.8028296)",,,,,
167643513,Landstraße,residential,,False,False,65.82000000000001,"LINESTRING (13.708726 46.8028871, 13.7088265 46.8029476, 13.7088748 46.80301, 13.7088453 46.8031036, 13.708718 46.8032245, 13.7086232 46.8032621, 13.7084725 46.8033001)",,,,,
26656563,Villacherstraße,secondary,50,False,False,172.25800000000004,"LINESTRING (13.7097892 46.8011577, 13.7096192 46.8011638, 13.7090804 46.8012064, 13.7088203 46.8012275, 13.7085387 46.8012407, 13.7084219 46.8012508, 13.7082877 46.8012623, 13.7082275 46.8012651, 13.7081673 46.8012691, 13.7078609 46.8013097, 13.7076917 46.8013445, 13.707626 46.8013537, 13.7075512 46.8013652)",2,L18,,,
379307314,Villacherstraße,secondary_link,50,True,False,10.386,"LINESTRING (13.7097892 46.8011577, 13.7098806 46.8011498, 13.7099249 46.8011509)",1,L18,,,
167643518,Zöhrerweg,residential,,False,False,154.666,"LINESTRING (13.7095936 46.8020204, 13.709372 46.802022, 13.7090411 46.8020534, 13.7087178 46.8020956, 13.7084604 46.8021511, 13.7082912 46.8022006, 13.7082295 46.802238, 13.7082237 46.8022931, 13.7082453 46.8024878, 13.7082347 46.8025373, 13.7082012 46.802582, 13.7081215 46.8026216)",,,,,
24625036,Landstraße,secondary,,False,False,30.009999999999998,"LINESTRING (13.7081215 46.8026216, 13.708324 46.8027546, 13.7083541 46.8028296)",,L18,,,
24625036,Landstraße,secondary,,False,True,50.641999999999996,"LINESTRING (13.7081215 46.8026216, 13.7079539 46.8025107, 13.7077881 46.8023756, 13.7076726 46.8022861)",,L18,,,
167643518,Zöhrerweg,residential,,False,True,154.666,"LINESTRING (13.7081215 46.8026216, 13.7082012 46.802582, 13.7082347 46.8025373, 13.7082453 46.8024878, 13.7082237 46.8022931, 13.7082295 46.802238, 13.7082912 46.8022006, 13.7084604 46.8021511, 13.7087178 46.8020956, 13.7090411 46.8020534, 13.709372 46.802022, 13.7095936 46.8020204)",,,,,
167643513,Landstraße,residential,,False,True,65.82,"LINESTRING (13.7084725 46.8033001, 13.7086232 46.8032621, 13.708718 46.8032245, 13.7088453 46.8031036, 13.7088748 46.80301, 13.7088265 46.8029476, 13.708726 46.8028871)",,,,,
167643507,Sonnenstraße,residential,,False,True,106.57300000000001,"LINESTRING (13.7050034 46.8037444, 13.705097 46.8038645, 13.7052406 46.8039775, 13.7055839 46.8041243, 13.7057105 46.8041542, 13.7061471 46.8042088)",,,,,
"[704194880, 302256116]","['Kaninger Straße', 'Knappenstraße']",secondary,50,False,True,141.401,"LINESTRING (13.7050034 46.8037444, 13.7052503 46.8036769, 13.7054524 46.803637, 13.7056582 46.8036134, 13.7059238 46.8036069, 13.7061791 46.8036229, 13.7066502 46.8036672, 13.7068247 46.8036781)",,L18,,,
69273882,Knappenstraße,secondary,,False,False,9.41,"LINESTRING (13.7077715 46.8034165, 13.7076849 46.8034769)",,L18,,,
69273882,Knappenstraße,secondary,,False,True,79.339,"LINESTRING (13.7077715 46.8034165, 13.707944 46.8032566, 13.708324 46.8029, 13.7083541 46.8028296)",,L18,,,
167643508,Kirchgasse,residential,,False,True,156.96,"LINESTRING (13.7077715 46.8034165, 13.7075015 46.8031679, 13.7072922 46.803043, 13.7072049 46.8029542, 13.707185 46.8028613, 13.7072174 46.802816, 13.7072299 46.8027613, 13.7072074 46.8026555, 13.7072448 46.8025804, 13.7074586 46.8023949, 13.7076726 46.8022861)",,,,,
69273882,Knappenstraße,secondary,,False,True,9.41,"LINESTRING (13.7076849 46.8034769, 13.7077715 46.8034165)",,L18,,,
234712830,Knappenstraße,residential,,False,False,17.14,"LINESTRING (13.7076849 46.8034769, 13.7076379 46.8035979, 13.7076358 46.8036268)",,,,,
"[1095857856, 234715400, 1095857855]",Knappenstraße,secondary,50,False,False,63.735,"LINESTRING (13.7076849 46.8034769, 13.707576 46.8035351, 13.707521 46.8035595, 13.707361 46.8036158, 13.707198 46.8036548, 13.7070631 46.803673, 13.7069197 46.803678)",,L18,,yes,
234715399,Knappenstraße,secondary,50,False,False,7.231,"LINESTRING (13.7069197 46.803678, 13.7068247 46.8036781)",,L18,,,
"[234712828, 234712829, 234712830]",Knappenstraße,residential,,False,True,101.225,"LINESTRING (13.7069197 46.803678, 13.7069941 46.803716, 13.7071586 46.8037947, 13.7073471 46.8038888, 13.7074686 46.8039446, 13.7075596 46.8039522, 13.7076523 46.8039325, 13.7076923 46.8039019, 13.7076827 46.8038079, 13.7076331 46.8036635, 13.7076358 46.8036268)",,,,yes,
"[234715400, 1095857856, 1095857855]",Knappenstraße,secondary,50,False,True,63.73499999999999,"LINESTRING (13.7069197 46.803678, 13.7070631 46.803673, 13.707198 46.8036548, 13.707361 46.8036158, 13.707521 46.8035595, 13.707576 46.8035351, 13.7076849 46.8034769)",,L18,,yes,
234857908,Lindenstraße,residential,30,False,False,54.849000000000004,"LINESTRING (13.7124585 46.7994417, 13.7124819 46.7996057, 13.7125332 46.7999323)",,,,,
115880536,Lindenstraße,residential,30,False,False,33.093,"LINESTRING (13.7125332 46.7999323, 13.7121528 46.8000764)",,,,,
115880536,Lindenstraße,residential,30,False,True,130.668,"LINESTRING (13.7125332 46.7999323, 13.7130889 46.7996781, 13.7134362 46.7994609, 13.7135719 46.799403, 13.7136918 46.7993861, 13.7138364 46.7993921, 13.7139739 46.7994343)",,,,,
234857908,Lindenstraße,residential,30,False,True,54.849000000000004,"LINESTRING (13.7125332 46.7999323, 13.7124819 46.7996057, 13.7124585 46.7994417)",,,,,
115880549,Angerweg,residential,30,False,True,28.674,"LINESTRING (13.7113413 46.7996454, 13.7113964 46.7999005)",,,,,
296860549,Plausenweg,residential,,False,False,140.20999999999998,"LINESTRING (13.7160519 46.79849, 13.716247 46.7988521, 13.7162523 46.7988871, 13.7162153 46.7989113, 13.715928 46.798974, 13.7158627 46.7990054, 13.7158451 46.7990585, 13.7158222 46.7992769, 13.715831 46.7993505, 13.7158134 46.7994446, 13.7158204 46.7994893, 13.7158525 46.7995415)",,,,,
127522616,Plausenweg,residential,30,False,False,53.07,"LINESTRING (13.7158525 46.7995415, 13.7157571 46.7996054, 13.7157444 46.7997249, 13.7154663 46.7999108)",,,,,
127522616,Plausenweg,residential,30,False,True,62.24,"LINESTRING (13.7158525 46.7995415, 13.7159817 46.7994552, 13.7162482 46.7993543, 13.7165808 46.7993543)",,,,,
296860549,Plausenweg,residential,,False,True,140.20999999999998,"LINESTRING (13.7158525 46.7995415, 13.7158204 46.7994893, 13.7158134 46.7994446, 13.715831 46.7993505, 13.7158222 46.7992769, 13.7158451 46.7990585, 13.7158627 46.7990054, 13.715928 46.798974, 13.7162153 46.7989113, 13.7162523 46.7988871, 13.716247 46.7988521, 13.7160519 46.79849)",,,,,
378417992,Bundesstraße,primary,50,True,False,38.875,"LINESTRING (13.713885 46.7977794, 13.7140287 46.7977405, 13.714279 46.7976524, 13.7143536 46.7976494)",1,B98,,,
703197135,,primary,50,True,False,12.087,"LINESTRING (13.713885 46.7977794, 13.713945 46.797815, 13.7139781 46.7978644)",1,,roundabout,,
378422029,Villacherstraße,residential,,False,False,50.929,"LINESTRING (13.7156477 46.7985722, 13.715023 46.7987362)",,,,,
"[121523143, 378417989, 331506423]",Villacherstraße,primary,50,False,False,87.839,"LINESTRING (13.7147217 46.7987945, 13.7147346 46.7987186, 13.7147134 46.7986301, 13.7146018 46.7984065, 13.7145596 46.7983615, 13.7145135 46.7983383, 13.7143532 46.7982577, 13.7141574 46.7981726)",2,B88,,yes,
331506423,Villacherstraße,primary,50,False,True,15.251999999999999,"LINESTRING (13.7147217 46.7987945, 13.7147143 46.7988382, 13.7146755 46.7989275)",2,B88,,,
378422029,Villacherstraße,residential,,False,True,24.107,"LINESTRING (13.7147217 46.7987945, 13.7148068 46.798793, 13.715023 46.7987362)",,,,,
378421827,Erlenweg,residential,,False,False,79.32700000000001,"LINESTRING (13.7131793 46.7990701, 13.7133327 46.7990701, 13.7134314 46.799075, 13.7135424 46.7990967, 13.7136288 46.7991365, 13.7137364 46.7991944, 13.7139638 46.7993815, 13.7139739 46.7994343)",,,,,
115880536,Lindenstraße,residential,30,False,True,13.467,"LINESTRING (13.7139739 46.7994343, 13.7141049 46.7995157)",,,,,
115880536,Lindenstraße,residential,30,False,False,130.668,"LINESTRING (13.7139739 46.7994343, 13.7138364 46.7993921, 13.7136918 46.7993861, 13.7135719 46.799403, 13.7134362 46.7994609, 13.7130889 46.7996781, 13.7125332 46.7999323)",,,,,
378421827,Erlenweg,residential,,False,True,79.327,"LINESTRING (13.7139739 46.7994343, 13.7139638 46.7993815, 13.7137364 46.7991944, 13.7136288 46.7991365, 13.7135424 46.7990967, 13.7134314 46.799075, 13.7133327 46.7990701, 13.7131793 46.7990701)",,,,,
378422023,Neuhofstraße,residential,,False,True,120.62599999999998,"LINESTRING (13.7150836 46.8002322, 13.7147927 46.8003866, 13.7147469 46.8004289, 13.7146605 46.8005954, 13.7146006 46.8006871, 13.7144102 46.8008162, 13.7142551 46.8009007, 13.7141158 46.8009309, 13.7139937 46.8009379)",,,,,
115880544,Neuhofstraße,residential,30,False,False,4.649,"LINESTRING (13.7139937 46.8009379, 13.7139737 46.8009774)",,,,,
115880544,Neuhofstraße,residential,30,False,True,150.27100000000002,"LINESTRING (13.7139937 46.8009379, 13.714021 46.8008841, 13.7140421 46.8007839, 13.714021 46.8007284, 13.7139663 46.8006777, 13.713899 46.8006486, 13.7138165 46.8006307, 13.7137125 46.8006427, 13.7135705 46.8006839, 13.7133943 46.8007351, 13.7129413 46.8008868, 13.7125468 46.8010288)",,,,,
378422023,Neuhofstraße,residential,,False,False,120.626,"LINESTRING (13.7139937 46.8009379, 13.7141158 46.8009309, 13.7142551 46.8009007, 13.7144102 46.8008162, 13.7146006 46.8006871, 13.7146605 46.8005954, 13.7147469 46.8004289, 13.7147927 46.8003866, 13.7150836 46.8002322)",,,,,
379307317,Villacherstraße,secondary_link,50,True,False,14.903,"LINESTRING (13.7100367 46.8011536, 13.7100712 46.801178, 13.710122 46.8012158, 13.7101696 46.801252)",1,L18,,,
379307318,Villacherstraße,secondary_link,50,True,False,33.301,"LINESTRING (13.7100367 46.8011536, 13.7101299 46.8011454, 13.7102225 46.8011398, 13.71033 46.8011229, 13.7104664 46.8011005)",1,L18,,,
893047594,Villacherstraße,secondary_link,50,True,False,14.297,"LINESTRING (13.7099351 46.8012376, 13.7098928 46.8012122, 13.7098446 46.8011802, 13.7097892 46.8011577)",1,L18,,,
379307313,Villacherstraße,primary,50,False,True,4.01,"LINESTRING (13.7101696 46.801252, 13.7101393 46.8012815)",2,B88,,,
379307316,Villacherstraße,primary,50,False,False,28.407,"LINESTRING (13.7101696 46.801252, 13.7102416 46.8011971, 13.7104664 46.8011005)",2,B88,,,
296071504,Villacherstraße,primary,50,False,True,141.37900000000002,"LINESTRING (13.7100603 46.8014464, 13.7100638 46.8014838, 13.7100867 46.8015682, 13.7101308 46.8016334, 13.7101666 46.8016682, 13.7102547 46.8017269, 13.7103566 46.8017654, 13.710495 46.8017858, 13.7105865 46.8017911, 13.7106916 46.8017803, 13.7109242 46.8017346, 13.7112663 46.8016707, 13.7115957 46.8016307)",2,B88,,,
379307312,Villacherstraße,primary,50,False,False,19.494,"LINESTRING (13.7100603 46.8014464, 13.7100673 46.8014041, 13.7100985 46.8013341, 13.7101393 46.8012815)",2,B88,,,
379307319,Villacherstraße,secondary_link,50,True,False,25.141,"LINESTRING (13.7100603 46.8014464, 13.7100056 46.8013522, 13.7099827 46.8013027, 13.7099351 46.8012376)",1,L18,,,
503458730,Lederergasse,residential,,False,True,48.675000000000004,"LINESTRING (13.7047577 46.8016082, 13.704818 46.801476, 13.7048314 46.8013686, 13.7048368 46.8012492, 13.7048543 46.8011782)",,,,,
378422029,Villacherstraße,residential,,False,True,50.929,"LINESTRING (13.715023 46.7987362, 13.7156477 46.7985722)",,,,,
378422029,Villacherstraße,residential,,False,False,24.107,"LINESTRING (13.715023 46.7987362, 13.7148068 46.798793, 13.7147217 46.7987945)",,,,,
503460073,Villacherstraße,residential,,False,True,45.111999999999995,"LINESTRING (13.715023 46.7987362, 13.7150641 46.7987962, 13.7150547 46.7988393, 13.7149541 46.7988972, 13.7148844 46.7989293, 13.714761 46.7989477, 13.7146755 46.7989275)",,,,,
503873878,Priedröfweg,residential,,False,True,82.92999999999999,"LINESTRING (13.7092276 46.8036149, 13.7091807 46.8035929, 13.7091096 46.8035672, 13.7090492 46.8035644, 13.7089674 46.8035663, 13.7087743 46.803603, 13.708718 46.8036122, 13.7082377 46.8037979)",,,,,
503873879,Priedröfweg,residential,,False,False,6.89,"LINESTRING (13.7082377 46.8037979, 13.7083183 46.8038261)",,,,,
503873878,Priedröfweg,residential,,False,False,82.93,"LINESTRING (13.7082377 46.8037979, 13.708718 46.8036122, 13.7087743 46.803603, 13.7089674 46.8035663, 13.7090492 46.8035644, 13.7091096 46.8035672, 13.7091807 46.8035929, 13.7092276 46.8036149)",,,,,
503873879,Priedröfweg,residential,,False,True,49.815,"LINESTRING (13.7082377 46.8037979, 13.7080166 46.8037205, 13.707918 46.8036861, 13.7077477 46.8036549, 13.7076358 46.8036268)",,,,,
503873879,Priedröfweg,residential,,False,True,6.89,"LINESTRING (13.7083183 46.8038261, 13.7082377 46.8037979)",,,,,
"[234712828, 234712829, 234712830]",Knappenstraße,residential,,False,False,101.22500000000001,"LINESTRING (13.7076358 46.8036268, 13.7076331 46.8036635, 13.7076827 46.8038079, 13.7076923 46.8039019, 13.7076523 46.8039325, 13.7075596 46.8039522, 13.7074686 46.8039446, 13.7073471 46.8038888, 13.7071586 46.8037947, 13.7069941 46.803716, 13.7069197 46.803678)",,,,yes,
234712830,Knappenstraße,residential,,False,True,17.14,"LINESTRING (13.7076358 46.8036268, 13.7076379 46.8035979, 13.7076849 46.8034769)",,,,,
503873879,Priedröfweg,residential,,False,False,49.815,"LINESTRING (13.7076358 46.8036268, 13.7077477 46.8036549, 13.707918 46.8036861, 13.7080166 46.8037205, 13.7082377 46.8037979)",,,,,
"[504632249, 1095850635, 1095850636]",Töplitzweg,residential,,False,True,111.608,"LINESTRING (13.7142017 46.8003606, 13.7142849 46.8002945, 13.7143439 46.8001164, 13.7143868 46.8000154, 13.7144646 46.7998979, 13.714537 46.7997932, 13.7145987 46.7996959, 13.7146344 46.7995979, 13.714655 46.7994987, 13.7146683 46.7994543, 13.7146765 46.7994236)",,,,yes,
331506429,Töplitzweg,residential,30,False,False,29.982,"LINESTRING (13.7146765 46.7994236, 13.7144768 46.7992827, 13.7144019 46.7992303)",,,,,
331506429,Töplitzweg,residential,30,False,True,80.969,"LINESTRING (13.7146765 46.7994236, 13.7148422 46.7995385, 13.7151431 46.7997215, 13.7154663 46.7999108)",,,,,
"[504632249, 1095850635, 1095850636]",Töplitzweg,residential,,False,False,111.608,"LINESTRING (13.7146765 46.7994236, 13.7146683 46.7994543, 13.714655 46.7994987, 13.7146344 46.7995979, 13.7145987 46.7996959, 13.714537 46.7997932, 13.7144646 46.7998979, 13.7143868 46.8000154, 13.7143439 46.8001164, 13.7142849 46.8002945, 13.7142017 46.8003606)",,,,yes,
379307314,Villacherstraße,secondary_link,50,True,False,8.515,"LINESTRING (13.7099249 46.8011509, 13.7100367 46.8011536)",1,L18,,,
127522619,Friedenstraße,residential,30,False,True,127.56800000000001,"LINESTRING (13.7099249 46.8011509, 13.7099174 46.8010967, 13.7098726 46.8003997, 13.7098531 46.8000048)",,,,,
