osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,width,tunnel,junction,access
148589579,Kraanlei,living_street,20,True,False,123.76799999999999,,"LINESTRING (3.7226419 51.0569458, 3.7231128 51.0571759, 3.7232049 51.0572283, 3.7233874 51.0573323, 3.7235579 51.0574726, 3.7235928 51.0575013, 3.7237764 51.0577291, 3.7238044 51.0577619)",,,,,
46962034,Ballenstraat,living_street,20,False,True,92.326,,"LINESTRING (3.7223699 51.056813, 3.7221398 51.057033, 3.7219583 51.057229, 3.721798 51.0574011, 3.7217078 51.05753)",,,,,
148589579,Kraanlei,living_street,20,True,False,24.075,,"LINESTRING (3.7223699 51.056813, 3.7225598 51.0569077, 3.7226419 51.0569458)",,,,,
23009474,Brabantdam,tertiary,30,True,False,82.735,,"LINESTRING (3.7306194 51.0499598, 3.73075 51.0499346, 3.7315769 51.0497751, 3.7317517 51.0497432)",,,,,
41600017,Lange Boomgaardstraat,residential,30,True,False,61.518,,"LINESTRING (3.7313215 51.0511551, 3.7306611 51.0507894)",,,,,
483264932,Lange Boomgaardstraat,residential,30,True,False,40.824,,"LINESTRING (3.7313215 51.0511551, 3.7317546 51.0514014)",,,,,
23009478,Pelikaanstraat,residential,30,True,False,56.888,,"LINESTRING (3.7318996 51.050795, 3.7313215 51.0511551)",,,,,
23009477,Belgradostraat,residential,30,True,False,130.009,,"LINESTRING (3.7318996 51.050795, 3.7314745 51.0505539, 3.7307303 51.0500967, 3.7306845 51.0500602, 3.7306583 51.050026, 3.7306443 51.0500077, 3.7306194 51.0499598)",,,,,
484120701,Nederpolder,living_street,20,True,False,74.353,,"LINESTRING (3.7294888 51.0529567, 3.7286612 51.0533768)",,,,,
141974228,Bisdomkaai,living_street,20,False,True,31.042,,"LINESTRING (3.7294888 51.0529567, 3.729379 51.0528486, 3.7293112 51.052768, 3.7292709 51.0527139)",,,,,
"[54411793, 8176428, 25580335]","['Nieuwbrug', 'Keizer Karelstraat']",tertiary,30,False,True,41.331999999999994,yes,"LINESTRING (3.7312211 51.053624, 3.7311154 51.0537312, 3.7310791 51.0537652, 3.7309317 51.0538923, 3.7309185 51.0539036, 3.7308872 51.0539305)",,,,,
149861725,Keizer Karelstraat,tertiary,30,False,False,29.954,,"LINESTRING (3.7312211 51.053624, 3.7312727 51.0535574, 3.7314087 51.0533818)",,,,,
"[149861731, 116100261]",Reep,residential,30,True,False,216.78100000000003,,"LINESTRING (3.7312211 51.053624, 3.7311251 51.0535972, 3.7311048 51.0535916, 3.7307835 51.0535019, 3.7305497 51.0534141, 3.7303673 51.0533168, 3.7303056 51.053281, 3.7300968 51.0531269, 3.7299895 51.0530414, 3.7298052 51.0528378, 3.7295781 51.0525555, 3.7294202 51.0523547, 3.7292851 51.0521866)",,,,,
23009487,Seminariestraat,residential,30,True,False,193.65600000000003,,"LINESTRING (3.7292851 51.0521866, 3.7293412 51.0521677, 3.7300142 51.051953, 3.7308313 51.0516853, 3.7313462 51.0515167, 3.7316878 51.0514087, 3.7317546 51.0514014)",,,,,
147426508,Sint-Jacobsnieuwstraat,tertiary,30,False,False,5.586,,"LINESTRING (3.7297322 51.0547874, 3.7297866 51.0547506)",,,,,
134240348,Kwaadham,residential,30,True,False,33.04,,"LINESTRING (3.7297322 51.0547874, 3.7296639 51.0547519, 3.7293677 51.0545982)",,,,,
147426508,Sint-Jacobsnieuwstraat,tertiary,30,False,True,41.562,,"LINESTRING (3.7297322 51.0547874, 3.729371 51.0550347, 3.72933 51.0550627)",,,,,
134240348,Kwaadham,residential,30,True,False,10.36,,"LINESTRING (3.7293677 51.0545982, 3.7292766 51.0545247)",,,,,
134240348,Kwaadham,residential,30,True,False,34.703,,"LINESTRING (3.7292766 51.0545247, 3.7289861 51.0542716)",,,,,
134240348,Kwaadham,residential,30,True,False,53.125,,"LINESTRING (3.7289405 51.0542303, 3.7283286 51.0539469)",,,,,
"[134240348, 23982717]",Kwaadham,residential,30,True,False,42.066,,"LINESTRING (3.7283286 51.0539469, 3.7280667 51.0538366, 3.7279636 51.0537664, 3.7279634 51.0536818)",,,,,
23982719,Nederpolder,residential,30,True,False,99.069,,"LINESTRING (3.7279634 51.0536818, 3.7275871 51.0538944, 3.7275047 51.053937, 3.7273053 51.05404, 3.726838 51.0542183)",,,,,
483481683,Kapittelstraat,living_street,20,True,False,46.6,,"LINESTRING (3.7276197 51.0533227, 3.7279634 51.0536818)",,,,,
23982709,Kapittelstraat,living_street,20,False,True,90.509,,"LINESTRING (3.7276197 51.0533227, 3.7275591 51.0532489, 3.7275068 51.0531883, 3.7265047 51.053347, 3.7264856 51.05335)",,,,,
1050313872,Sint-Baafsplein,living_street,20,False,True,11.469,,"LINESTRING (3.7264856 51.05335, 3.7263568 51.0532861)",,,,,
23982709,Kapittelstraat,living_street,20,False,False,90.509,,"LINESTRING (3.7264856 51.05335, 3.7265047 51.053347, 3.7275068 51.0531883, 3.7275591 51.0532489, 3.7276197 51.0533227)",,,,,
"[1033206148, 1253306204, 23982711]",Biezekapelstraat,living_street,20,False,True,114.03800000000001,,"LINESTRING (3.7264856 51.05335, 3.7264763 51.0533846, 3.7264138 51.053618, 3.7263766 51.0537519, 3.7264335 51.0538024, 3.7267002 51.0538463, 3.7267102 51.0538771, 3.7267544 51.0540444, 3.726838 51.0542183)",,,,,
23982721,Hoogpoort,residential,30,True,False,8.127,,"LINESTRING (3.726838 51.0542183, 3.726738 51.0542556)",,,,,
"[23982711, 1033206148, 1253306204]",Biezekapelstraat,living_street,20,False,False,114.038,,"LINESTRING (3.726838 51.0542183, 3.7267544 51.0540444, 3.7267102 51.0538771, 3.7267002 51.0538463, 3.7264335 51.0538024, 3.7263766 51.0537519, 3.7264138 51.053618, 3.7264763 51.0533846, 3.7264856 51.05335)",,,,,
23982716,Onderstraat,residential,30,True,False,53.114,,"LINESTRING (3.727228 51.0549666, 3.7266491 51.0552522, 3.7266296 51.055261)",,,,,
87599018,Vlasmarkt,residential,30,True,False,52.075,,"LINESTRING (3.7281868 51.0557165, 3.7287197 51.0553892)",,,,,
23982714,Koningstraat,residential,30,True,False,37.266000000000005,,"LINESTRING (3.7281868 51.0557165, 3.7281136 51.0556727, 3.7278283 51.0554687)",,,,,
"[835567938, 194071069]",Vlasmarkt,tertiary,30,False,False,47.675,,"LINESTRING (3.7283739 51.0558077, 3.7286603 51.0555802, 3.7287972 51.0554715)",,,,,
194071069,Vlasmarkt,tertiary,30,False,True,18.29,,"LINESTRING (3.7283739 51.0558077, 3.7283085 51.0558926, 3.7282681 51.055958)",,,,,
572100448,Vlasmarkt,residential,30,True,False,16.549,,"LINESTRING (3.7283739 51.0558077, 3.7282468 51.0557461, 3.7281868 51.0557165)",,,,,
23009503,Baaisteeg,residential,30,True,False,19.326,,"LINESTRING (3.7287197 51.0553892, 3.7286702 51.0553397, 3.7285275 51.0552672)",,,,,
761254180,Vlasmarkt,residential,30,False,False,9.964,,"LINESTRING (3.7287197 51.0553892, 3.7287773 51.0554156, 3.7288349 51.055442)",,,,,
23009506,Ridderstraat,residential,30,True,False,53.457,,"LINESTRING (3.7285275 51.0552672, 3.7290108 51.0548946)",,,,,
23009503,Baaisteeg,residential,30,True,False,96.511,,"LINESTRING (3.7285275 51.0552672, 3.7281892 51.0550991, 3.7280291 51.0550135, 3.7274625 51.0547149)",,,,,
"[23009504, 1013314930]",Ursulinenstraat,residential,30,True,False,52.026,,"LINESTRING (3.7274625 51.0547149, 3.7275174 51.0546718, 3.7279272 51.0543494)",,,,,
23009505,Erpelsteeg,residential,30,True,False,43.289,,"LINESTRING (3.7279272 51.0543494, 3.728405 51.0545971)",,,,,
1013314930,Ursulinenstraat,residential,30,True,False,52.823,,"LINESTRING (3.7279272 51.0543494, 3.728144 51.054132, 3.7283286 51.0539469)",,,,,
147426508,Sint-Jacobsnieuwstraat,tertiary,30,False,False,41.562,,"LINESTRING (3.72933 51.0550627, 3.729371 51.0550347, 3.7297322 51.0547874)",,,,,
147426508,Sint-Jacobsnieuwstraat,tertiary,30,False,True,54.556,,"LINESTRING (3.72933 51.0550627, 3.7288767 51.0554099, 3.7288349 51.055442)",,,,,
23009506,Ridderstraat,residential,30,True,False,41.334,,"LINESTRING (3.7290108 51.0548946, 3.7293677 51.0545982)",,,,,
707655044,Erpelsteeg,residential,30,True,False,29.106,,"LINESTRING (3.7290108 51.0548946, 3.72933 51.0550627)",,,,,
38881244,Bisdomkaai,living_street,20,True,False,40.99,,"LINESTRING (3.7305607 51.0537643, 3.7301514 51.0535003)",,,,,
23009507,Jan Palfijnstraat,living_street,20,True,False,124.49799999999999,,"LINESTRING (3.7305607 51.0537643, 3.7298647 51.0540799, 3.7297447 51.0541657, 3.7296038 51.0542497, 3.7293674 51.0544349, 3.7293047 51.054499, 3.7292766 51.0545247)",,,,,
23982719,Nederpolder,residential,30,True,False,59.419,,"LINESTRING (3.7286612 51.0533768, 3.7286275 51.0533945, 3.7279634 51.0536818)",,,,,
23009510,Nederkwaadham,residential,30,True,False,76.811,,"LINESTRING (3.7294329 51.0538686, 3.7286612 51.0533768)",,,,,
484120700,Barrestraat,residential,30,False,True,17.151,,"LINESTRING (3.7294329 51.0538686, 3.729622 51.0537703)",,,,,
"[23009513, 116364499]","['Geraard De Duivel', 'Geraard de Duivelstraat']",living_street,20,False,False,65.789,,"LINESTRING (3.7281334 51.0526255, 3.7280521 51.052191, 3.7280347 51.0521069, 3.727978 51.0520662, 3.727968 51.0520523)",,,,,
38881365,Maaseikstraat,living_street,20,False,False,68.807,,"LINESTRING (3.7281334 51.0526255, 3.7279992 51.0526356, 3.7273803 51.0526705, 3.7273342 51.0526332, 3.7273099 51.0525575, 3.7272951 51.0525412)",,,,,
"[815658696, 967639195]","['Bisdomplein', 'Maaseikstraat']",living_street,20,False,True,81.24000000000001,,"LINESTRING (3.7281334 51.0526255, 3.7282599 51.0526155, 3.7285969 51.0525965, 3.7286672 51.0525912, 3.7291124 51.0525736, 3.729224 51.052662)",,,,,
"[23009505, 707655044]",Erpelsteeg,residential,30,True,False,53.733000000000004,,"LINESTRING (3.728405 51.0545971, 3.7286251 51.0547052, 3.7290108 51.0548946)",,,,,
23982720,Duivelsteeg,residential,30,True,False,55.396,,"LINESTRING (3.728405 51.0545971, 3.7286038 51.0544474, 3.7289405 51.0542303)",,,,,
23012501,Belfortstraat,residential,30,False,False,71.336,,"LINESTRING (3.7266296 51.055261, 3.7273299 51.0557277)",,,,,
23012501,Belfortstraat,residential,30,False,True,92.503,,"LINESTRING (3.7266296 51.055261, 3.7257635 51.0546822, 3.7257272 51.0546527)",,,,,
31646458,Onderstraat,living_street,20,False,False,78.432,,"LINESTRING (3.7266296 51.055261, 3.7266101 51.0552699, 3.7259986 51.0555257, 3.7257045 51.05566)",,,,,
23009514,Kammerstraat,residential,30,True,False,45.198,,"LINESTRING (3.7278283 51.0554687, 3.727352 51.0557164, 3.7273299 51.0557277)",,,,,
23982714,Koningstraat,residential,30,True,False,69.839,,"LINESTRING (3.7278283 51.0554687, 3.7277228 51.0553795, 3.727228 51.0549666)",,,,,
23012501,Belfortstraat,residential,30,False,True,71.336,,"LINESTRING (3.7273299 51.0557277, 3.7266296 51.055261)",,,,,
700436261,Belfortstraat,residential,30,False,False,39.744,,"LINESTRING (3.7273299 51.0557277, 3.7277201 51.0559877)",,,,,
23009514,Kammerstraat,residential,30,True,False,101.53599999999999,,"LINESTRING (3.7273299 51.0557277, 3.7272083 51.0557756, 3.7266319 51.0560519, 3.7262474 51.0562778, 3.726205 51.0563027)",,,,,
23012501,Belfortstraat,residential,30,False,False,92.503,,"LINESTRING (3.7257272 51.0546527, 3.7257635 51.0546822, 3.7266296 51.055261)",,,,,
105192347,Botermarkt,living_street,20,False,True,84.686,,"LINESTRING (3.7257272 51.0546527, 3.7256687 51.0545852, 3.7254343 51.0543151, 3.7254051 51.0542815, 3.7253469 51.0542296, 3.7252396 51.0541339, 3.7250775 51.0540129)",,,,,
169258549,Hoogpoort,living_street,20,False,False,38.787,,"LINESTRING (3.7257272 51.0546527, 3.7257033 51.0546605, 3.7252069 51.0547736)",,,,,
169258549,Hoogpoort,living_street,20,False,False,16.743,,"LINESTRING (3.7245278 51.054941, 3.7243211 51.0550171)",,,,,
169258549,Hoogpoort,living_street,20,False,True,50.985,,"LINESTRING (3.7245278 51.054941, 3.7252069 51.0547736)",,,,,
23009516,Stadhuissteeg,living_street,20,False,True,76.347,,"LINESTRING (3.7245278 51.054941, 3.7244117 51.0547173, 3.7243644 51.054603, 3.7243365 51.0545252, 3.724296 51.0544278, 3.7242383 51.0543081, 3.724225 51.0542817)",,,,,
38882643,Korenmarkt,living_street,20,False,True,16.16,,"LINESTRING (3.721786 51.0540255, 3.7218113 51.0539545, 3.7218292 51.0538828)",,,,,
"[179879851, 23085990]","['Korenmarkt', 'Pakhuisstraat']",living_street,20,False,"[False, True]",66.23100000000001,,"LINESTRING (3.721786 51.0540255, 3.7217578 51.0540224, 3.7216517 51.0540107, 3.7211679 51.0540043, 3.7209422 51.0540013, 3.7208415 51.053993)",,,,,
781142748,Korenmarkt,living_street,20,False,False,38.354,,"LINESTRING (3.721786 51.0540255, 3.7217802 51.0542139, 3.7217999 51.0543699)",,,,,
23012499,Mageleinstraat,living_street,20,False,True,71.11500000000001,,"LINESTRING (3.7245215 51.0535446, 3.7245109 51.0535317, 3.7244933 51.0534917, 3.7244895 51.0533714, 3.7245222 51.0532386, 3.7245626 51.0531223, 3.7246391 51.0529181)",,,,,
"[23012500, 38882109]",Sint-Baafsplein,living_street,20,False,True,40.016999999999996,,"LINESTRING (3.7245215 51.0535446, 3.7245927 51.0535289, 3.7247245 51.0535002, 3.7249469 51.0534411, 3.7250504 51.053408)",,,,,
217646522,Emile Braunplein,living_street,20,False,False,20.189999999999998,,"LINESTRING (3.7245215 51.0535446, 3.7244581 51.0535518, 3.724234 51.0535595)",,,,,
"[815876387, 277262599]",Emile Braunplein,living_street,20,False,True,65.575,,"LINESTRING (3.7245215 51.0535446, 3.7245311 51.0535575, 3.7245841 51.0536149, 3.7246361 51.0536713, 3.7246973 51.0537443, 3.7247183 51.0537693, 3.724731 51.0537845, 3.7248033 51.0538406, 3.7248306 51.0538586, 3.7249283 51.0539229, 3.7250775 51.0540129)",,,,,
781142752,Bisdomplein,living_street,20,False,True,39.332,,"LINESTRING (3.7287644 51.052868, 3.7292709 51.0527139)",,,,,
23982707,Hoofdkerkstraat,living_street,20,True,False,94.789,,"LINESTRING (3.7287644 51.052868, 3.7284254 51.0530251, 3.7280268 51.0531616, 3.7276197 51.0533227)",,,,,
23085973,François Laurentplein,residential,30,True,False,64.93599999999999,,"LINESTRING (3.7281224 51.0515134, 3.728097 51.0514715, 3.727935 51.0512041, 3.7278538 51.0509563)",,,,,
28407696,Henegouwenstraat,residential,30,True,False,92.835,,"LINESTRING (3.7269832 51.0519426, 3.7270608 51.0519133, 3.7280621 51.0515361, 3.7281224 51.0515134)",,,,,
52474393,Gouvernementstraat,living_street,20,True,False,70.218,,"LINESTRING (3.7269832 51.0519426, 3.7270039 51.051987, 3.7270086 51.0519971, 3.7272176 51.0524461, 3.7272415 51.0524759, 3.7272863 51.0525316, 3.7272951 51.0525412)",,,,,
62092052,Henegouwenstraat,residential,30,True,False,92.026,,"LINESTRING (3.7257215 51.052179, 3.7269085 51.0519566, 3.7269832 51.0519426)",,,,,
"[535517204, 23085974]","['Oranjeberg', 'Lange Kruisstraat']",residential,30,True,False,125.946,,"LINESTRING (3.726804 51.0515668, 3.7256975 51.0517846, 3.7256732 51.0517983, 3.7256643 51.0518187, 3.7257127 51.0521237, 3.7257137 51.0521367, 3.7257215 51.052179)",,,,,
233434244,Gouvernementstraat,residential,30,True,False,43.625,,"LINESTRING (3.726804 51.0515668, 3.7269529 51.0518791, 3.7269596 51.0518952, 3.7269832 51.0519426)",,,,,
23085973,François Laurentplein,residential,30,True,False,49.69800000000001,,"LINESTRING (3.7278538 51.0509563, 3.7278628 51.0507948, 3.7278704 51.0505227, 3.7278704 51.0505095)",,,,,
23085975,Jodenstraat,residential,30,True,False,23.06,,"LINESTRING (3.7278538 51.0509563, 3.7277132 51.0509681, 3.7275303 51.0509956)",,,,,
25580347,Brabantdam,tertiary,30,False,True,26.099,,"LINESTRING (3.7278704 51.0505095, 3.7281646 51.0505037, 3.7282434 51.0504999)",,,,,
49634931,Brabantdam,tertiary,30,False,False,26.842,,"LINESTRING (3.7278704 51.0505095, 3.727778 51.0505112, 3.727618 51.0505142, 3.7274867 51.0505186)",,,,,
233434244,Gouvernementstraat,residential,30,True,False,51.583,,"LINESTRING (3.7266113 51.051119, 3.726804 51.0515668)",,,,,
"[52474391, 28408015]",Borreputsteeg,"['residential', 'living_street']","['20', '30']",False,False,83.01499999999999,,"LINESTRING (3.7266113 51.051119, 3.7265146 51.0511105, 3.7262387 51.0511648, 3.7261674 51.0511891, 3.7260541 51.0512364, 3.7259003 51.0513089, 3.72564 51.0514764, 3.7256298 51.0514865)",,,,,
"[23085977, 588131817]",Universiteitstraat,residential,30,True,False,188.27599999999998,,"LINESTRING (3.722574 51.0508064, 3.7229356 51.0508469, 3.7232915 51.0509033, 3.7236955 51.0509737, 3.7247002 51.0511627, 3.7249538 51.0512054, 3.7251115 51.0512305, 3.7251774 51.0512285)",,,,,
28237486,Korte Meer,residential,30,True,False,29.108,,"LINESTRING (3.722574 51.0508064, 3.7226246 51.0508954, 3.7227077 51.0510543)",,,,,
44701053,Conduitsteeg,living_street,20,False,False,91.487,,"LINESTRING (3.722574 51.0508064, 3.7225073 51.0508076, 3.7222159 51.0508371, 3.7213957 51.0509158, 3.7212786 51.0509195)",,2.3,,,
28407838,Voldersstraat,residential,30,False,True,73.624,,"LINESTRING (3.722941 51.0522179, 3.7228709 51.0522182, 3.7228175 51.0522182, 3.7219441 51.0522181, 3.7218877 51.0522181)",,,,,
52474392,Voldersstraat,residential,30,True,False,115.396,,"LINESTRING (3.722941 51.0522179, 3.7229622 51.0522178, 3.7229873 51.0522176, 3.7242933 51.0522088, 3.7245918 51.0522068)",,,,,
128565151,Sint-Niklaasstraat,living_street,20,False,False,38.789,,"LINESTRING (3.722941 51.0522179, 3.7229554 51.0523268, 3.7230131 51.0525636)",,,,,
"[23085978, 1075598823]",Pussemierstraat,living_street,20,True,False,126.483,,"LINESTRING (3.7178685 51.0517494, 3.7187936 51.051703, 3.7189774 51.0516938, 3.7190436 51.0516985, 3.719312 51.0516787, 3.7195488 51.0516367, 3.7196601 51.0516207)",1,,,,
23085979,Posteernestraat,living_street,20,True,False,74.043,,"LINESTRING (3.7194429 51.051205, 3.7183885 51.0512688)",,,,,
22930318,Onderbergen,tertiary,30,True,False,48.703,,"LINESTRING (3.7194429 51.051205, 3.7195287 51.0513394, 3.7196601 51.0516207)",,4.8,,,
"[541659625, 217646742]","['Onderbergen', 'Sint-Michielsplein']",tertiary,30,True,False,153.14000000000001,,"LINESTRING (3.719694 51.052799, 3.7196851 51.0528418, 3.7196769 51.0529342, 3.719674 51.0529663, 3.7196698 51.0530132, 3.7196673 51.0530407, 3.7196596 51.0531541, 3.7196512 51.053215, 3.7195982 51.0532757, 3.7195737 51.0532947, 3.719495 51.0533442, 3.7193971 51.0533731, 3.7191282 51.0534071, 3.7190637 51.0534206, 3.7188005 51.0535331, 3.7186695 51.053595, 3.7185888 51.0536422, 3.7185671 51.0536549, 3.7184635 51.0537585)",,4.2,,,
23085982,Sint-Crispijnstraat,living_street,20,True,False,31.695,,"LINESTRING (3.7187319 51.0524991, 3.7187246 51.0527841)",,,,,
23085980,Wilderoosstraat,living_street,20,True,False,67.799,,"LINESTRING (3.7187246 51.0527841, 3.7187793 51.0527843, 3.7195597 51.0527917, 3.719694 51.052799)",,,,,
23085984,Watergraafstraat,living_street,20,False,False,125.001,,"LINESTRING (3.7181593 51.0538956, 3.7180941 51.0538361, 3.7179085 51.0536295, 3.7177942 51.0534918, 3.7177009 51.0533641, 3.717669 51.0533093, 3.7176033 51.0530706, 3.7176719 51.0530472, 3.7179298 51.052999)",1,,,,
"[107882532, 235059399]","['Sint-Michielsplein', 'Ravensteinstraat']",residential,30,False,True,70.511,,"LINESTRING (3.7188957 51.0537562, 3.718891 51.0538119, 3.7188878 51.0539287, 3.7189562 51.0539833, 3.719049 51.0540264, 3.7194239 51.0541983, 3.7194596 51.0542147)",,,,,
357107030,Sint-Michielshelling,residential,30,False,False,30.863,,"LINESTRING (3.7188957 51.0537562, 3.718697 51.0537322, 3.7185952 51.0537339, 3.7184635 51.0537585)",,,,,
"[23085992, 133451699, 727132727, 781142744, 532197723, 19360188]",Sint-Michielshelling,"['residential', 'living_street']","['20', '30']",False,True,205.995,yes,"LINESTRING (3.7188957 51.0537562, 3.7191355 51.0537905, 3.7192136 51.0538016, 3.7194823 51.053824, 3.7196995 51.0538358, 3.7198082 51.0538408, 3.7201662 51.0538547, 3.7201958 51.0538557, 3.7202978 51.0538584, 3.7209144 51.0538746, 3.7209408 51.0538756, 3.7215494 51.0538901, 3.7218292 51.0538828)",,,,,
"[484123512, 23085988]",Hof van Fiennes,"['residential', 'living_street']","['20', '30']",False,False,41.976,,"LINESTRING (3.7194596 51.0542147, 3.7195335 51.0541796, 3.7196225 51.0541502, 3.7196989 51.0541332, 3.7200184 51.0540914)",,,,,
"[41706641, 781142746, 484123513]","['Korenlei', 'Ravensteinstraat']","['residential', 'living_street']","['20', '30']",False,"[False, True]",82.481,,"LINESTRING (3.7194596 51.0542147, 3.7195639 51.0542735, 3.7196794 51.054362, 3.7197435 51.0544373, 3.7197634 51.0544589, 3.7199171 51.0546322, 3.7200904 51.0548353)",,,,,
"[107882532, 235059399]","['Sint-Michielsplein', 'Ravensteinstraat']",residential,30,False,False,70.511,,"LINESTRING (3.7194596 51.0542147, 3.7194239 51.0541983, 3.719049 51.0540264, 3.7189562 51.0539833, 3.7188878 51.0539287, 3.718891 51.0538119, 3.7188957 51.0537562)",,,,,
1186199549,Hof van Fiennes,living_street,20,False,False,12.975,,"LINESTRING (3.7200649 51.0540853, 3.7202505 51.0540831)",,,,,
"[179879851, 23085990]","['Pakhuisstraat', 'Korenmarkt']",living_street,20,False,"[False, True]",66.23100000000001,,"LINESTRING (3.7208415 51.053993, 3.7209422 51.0540013, 3.7211679 51.0540043, 3.7216517 51.0540107, 3.7217578 51.0540224, 3.721786 51.0540255)",,,,,
"[38882796, 781142743]",Predikherenlei,living_street,20,False,True,48.778999999999996,,"LINESTRING (3.7208415 51.053993, 3.7208112 51.0539381, 3.7208168 51.0538685, 3.7208404 51.0537586, 3.720875 51.0535598)",,,,,
"[143666230, 387084991]","['Graslei', 'Predikherenlei']",living_street,20,False,False,69.121,,"LINESTRING (3.7208415 51.053993, 3.7207941 51.0540537, 3.7207772 51.0540814, 3.7207658 51.054153, 3.7207466 51.0543996, 3.7207533 51.0545332, 3.7207669 51.0546045)",,,,,
52186392,Jan van Stopenberghestraat,living_street,20,False,True,32.138,,"LINESTRING (3.7222679 51.0535754, 3.7218081 51.0535754)",,,,,
134425392,Veldstraat,living_street,20,False,True,40.115,,"LINESTRING (3.7222679 51.0535754, 3.7222999 51.0536244, 3.7223424 51.0536755, 3.7223951 51.0537089, 3.7224592 51.0537335, 3.722517 51.0537471, 3.7225979 51.0537517, 3.7227028 51.0537484)",,,,,
"[154373200, 213547427, 356705943]","['Veldstraat', 'Korenmarkt']",living_street,20,False,"[False, True]",50.543,,"LINESTRING (3.7222679 51.0535754, 3.7222422 51.0536675, 3.7222138 51.0537154, 3.7221766 51.0537496, 3.7221045 51.0538083, 3.7220256 51.0538473, 3.7219775 51.0538685, 3.7218292 51.0538828)",,,,,
"[1161301666, 1161301665, 762619506]",Veldstraat,living_street,20,True,False,62.071,,"LINESTRING (3.7222679 51.0535754, 3.7222918 51.0533877, 3.7222802 51.0533054, 3.7222692 51.053265, 3.7222033 51.0530222)",,,,,
52186392,Jan van Stopenberghestraat,living_street,20,False,False,32.138,,"LINESTRING (3.7218081 51.0535754, 3.7222679 51.0535754)",,,,,
"[445242786, 445242787, 23085997]",Schuurkenstraat,living_street,20,True,False,56.535000000000004,,"LINESTRING (3.7218081 51.0535754, 3.7217307 51.0532724, 3.7217244 51.0532478, 3.7216799 51.0530734)",,,building_passage,,
52186393,Nodenaysteeg,living_street,20,True,False,53.213,,"LINESTRING (3.7216799 51.0530734, 3.7209186 51.0530752)",,,,,
440851219,Voldersstraat,residential,30,True,False,28.073,,"LINESTRING (3.7245918 51.0522068, 3.7249934 51.0522097)",,,,,
"[483308259, 23086004]",Paddenhoek,living_street,20,False,False,112.62400000000001,,"LINESTRING (3.7245918 51.0522068, 3.7245571 51.0519067, 3.7245565 51.0517527, 3.7245963 51.0517434, 3.7249638 51.0517332, 3.7250005 51.0516989, 3.7252571 51.051679, 3.7254097 51.0516722)",,,,,
"[483308259, 23086004]",Paddenhoek,living_street,20,False,True,112.624,,"LINESTRING (3.7254097 51.0516722, 3.7252571 51.051679, 3.7250005 51.0516989, 3.7249638 51.0517332, 3.7245963 51.0517434, 3.7245565 51.0517527, 3.7245571 51.0519067, 3.7245918 51.0522068)",,,,,
107996166,Kalandeberg,living_street,20,False,True,20.711,,"LINESTRING (3.7253417 51.0513835, 3.7251774 51.0512285)",,,,,
107996168,Kalandestraat,living_street,20,False,False,48.766000000000005,,"LINESTRING (3.7254376 51.0518055, 3.7252466 51.0521099, 3.7251756 51.0522119)",,,,,
"[28408015, 52474391]",Borreputsteeg,"['living_street', 'residential']","['20', '30']",False,True,83.015,,"LINESTRING (3.7256298 51.0514865, 3.72564 51.0514764, 3.7259003 51.0513089, 3.7260541 51.0512364, 3.7261674 51.0511891, 3.7262387 51.0511648, 3.7265146 51.0511105, 3.7266113 51.051119)",,,,,
"[25594266, 25594267, 19617006]","['Walpoortstraat', 'Kortedagsteeg']",living_street,20,True,False,48.408,yes,"LINESTRING (3.7265586 51.0497789, 3.7266452 51.0495756, 3.726656 51.0495502, 3.7267026 51.0494168, 3.7267256 51.0493565)",,,,,
23086010,Sint-Jansvest,living_street,20,True,False,35.996,,"LINESTRING (3.7274867 51.0505186, 3.7275085 51.0505046, 3.7275598 51.0504673, 3.7276803 51.050224)",,,,,
26453881,Watermolenstraat,residential,30,True,False,53.128,,"LINESTRING (3.7274867 51.0505186, 3.7274881 51.0505319, 3.7274912 51.0505611, 3.7275303 51.0509956)",,,,,
49634931,Brabantdam,tertiary,30,False,False,86.34899999999999,,"LINESTRING (3.7274867 51.0505186, 3.7264747 51.0505728, 3.7263718 51.0505781, 3.7263278 51.0505802, 3.7262556 51.0505823)",,,,,
49634931,Brabantdam,tertiary,30,False,True,26.842000000000002,,"LINESTRING (3.7274867 51.0505186, 3.727618 51.0505142, 3.727778 51.0505112, 3.7278704 51.0505095)",,,,,
25594267,Kortedagsteeg,living_street,20,True,False,36.728,,"LINESTRING (3.7264284 51.0500989, 3.7265586 51.0497789)",,,,,
23086011,Saghermansstraat,living_street,20,True,False,88.71499999999999,,"LINESTRING (3.7264284 51.0500989, 3.7270926 51.0501698, 3.7273322 51.0501878, 3.7276322 51.0502122, 3.7276803 51.050224)",,,,,
28408104,Sint-Jansvest,living_street,20,True,False,122.554,,"LINESTRING (3.7276803 51.050224, 3.7277718 51.0500914, 3.7277958 51.0500363, 3.7277946 51.0499903, 3.7277718 51.0499409, 3.7277305 51.0498987, 3.7276466 51.0498634, 3.7269452 51.0497938, 3.7268091 51.0497927, 3.7265586 51.0497789)",,,,,
28408051,Jodenstraat,residential,30,True,False,65.862,,"LINESTRING (3.7275303 51.0509956, 3.7269496 51.0510793, 3.7266864 51.0511207, 3.7266113 51.051119)",,,,,
