osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,lanes,bridge,ref,junction,tunnel,access
28151343,True,Dam,residential,30,,False,77.64200000000001,"LINESTRING (3.2675596 50.83099, 3.2675153 50.8310473, 3.2673477 50.831132, 3.2669285 50.8314953, 3.2668788 50.8315334)",,,,,,
51776675,True,Houtmarkt,residential,30,,False,69.811,"LINESTRING (3.2709286 50.8296142, 3.2709289 50.8296026, 3.270932 50.8295922, 3.2709436 50.8295709, 3.2709604 50.8295498, 3.2709812 50.8295298, 3.2710627 50.8294678, 3.2711045 50.829436, 3.2711805 50.8293784, 3.2714517 50.8291718, 3.2714727 50.8291592, 3.2714972 50.8291492, 3.2715218 50.8291432, 3.2715484 50.8291413)",1,,,,,
"[51776676, 127665948]",False,Houtmarkt,living_street,20,,False,115.532,"LINESTRING (3.2709286 50.8296142, 3.2708053 50.8295947, 3.2707479 50.8295296, 3.2706516 50.8294079, 3.2706185 50.8293589, 3.2705854 50.8293098, 3.2705467 50.8292606, 3.2705373 50.8291831, 3.2705752 50.8290744, 3.2706878 50.8289648, 3.2709333 50.8287476)",1,,,,,
391157967,False,Doorniksestraat,living_street,20,,False,4.033,"LINESTRING (3.2678712 50.8247608, 3.2678988 50.824729)",,,,,,
"[298921416, 391193973]",False,Sint-Jorisstraat,"['living_street', 'residential']","['20', '30']",,False,30.053,"LINESTRING (3.2678712 50.8247608, 3.2677424 50.8247406, 3.2676432 50.8247195, 3.267577 50.8246914, 3.2675421 50.8246656, 3.2675397 50.8246625, 3.2675157 50.8246337)",,,,,,
391157967,False,Doorniksestraat,living_street,20,,True,86.38499999999999,"LINESTRING (3.2678712 50.8247608, 3.2676707 50.8251073, 3.2675951 50.825231, 3.2675234 50.8253542, 3.267519 50.8253623, 3.2674961 50.8254014, 3.2675506 50.8254887)",,,,,,
530653920,False,Waterpoort,residential,30,,True,10.791,"LINESTRING (3.2641936 50.8262312, 3.2642126 50.8261349)",,,,,,
825818328,True,Waterpoort,residential,30,,False,18.021,"LINESTRING (3.2641936 50.8262312, 3.2642021 50.826287, 3.2641861 50.8263358, 3.2641381 50.8263831)",,,,,,
"[101378412, 576079900]",False,Jozef Vandaleplein,residential,30,,"[False, True]",152.14899999999997,"LINESTRING (3.2678078 50.8272741, 3.2678023 50.8272363, 3.2679599 50.8270512, 3.2680078 50.8270419, 3.2680437 50.8270397, 3.2681148 50.8270584, 3.2684661 50.8271871, 3.2685798 50.827244, 3.2686522 50.8272797, 3.2686869 50.8273237, 3.2685837 50.8273294, 3.2683916 50.8272914, 3.2678078 50.8272741)",,,,,,
"[101378412, 576079900]",False,Jozef Vandaleplein,residential,30,,"[False, True]",152.14899999999997,"LINESTRING (3.2678078 50.8272741, 3.2683916 50.8272914, 3.2685837 50.8273294, 3.2686869 50.8273237, 3.2686522 50.8272797, 3.2685798 50.827244, 3.2684661 50.8271871, 3.2681148 50.8270584, 3.2680437 50.8270397, 3.2680078 50.8270419, 3.2679599 50.8270512, 3.2678023 50.8272363, 3.2678078 50.8272741)",,,,,,
101378412,False,Jozef Vandaleplein,residential,30,,True,21.314,"LINESTRING (3.2678078 50.8272741, 3.2676912 50.8274049, 3.2676583 50.8274409)",,,,,,
116725288,False,Koestaartstraat,residential,30,,False,44.555,"LINESTRING (3.265387 50.8289524, 3.265445 50.8288812, 3.2655715 50.8287666, 3.26579 50.828684, 3.2658201 50.8286776)",,,,,,
116725288,False,Koestaartstraat,residential,30,,True,44.55499999999999,"LINESTRING (3.2658201 50.8286776, 3.26579 50.828684, 3.2655715 50.8287666, 3.265445 50.8288812, 3.265387 50.8289524)",,,,,,
261647301,True,Onze-Lieve-Vrouwestraat,residential,30,,False,48.343,"LINESTRING (3.2658201 50.8286776, 3.2657474 50.8284846, 3.265642 50.8282578)",,,,,,
250316472,True,Panorama,primary,50,4,False,7.546,"LINESTRING (3.2589332 50.8232517, 3.2589683 50.8232651, 3.2589934 50.8232779, 3.2590136 50.8232953)",1,,,roundabout,,
119417661,True,Panorama,primary,50,4,False,6.085,"LINESTRING (3.2590216 50.8233797, 3.2590063 50.8233972, 3.2589929 50.8234083, 3.2589686 50.8234223)",1,,,roundabout,,
152348417,True,Minister Tacklaan,primary,50,3,False,27.674,"LINESTRING (3.2590136 50.8232953, 3.2591292 50.8233187, 3.2593912 50.8233662)",,,R36,,,
250316473,True,Panorama,primary,,4,False,9.536,"LINESTRING (3.2590136 50.8232953, 3.2590226 50.8233158, 3.2590281 50.8233374, 3.2590281 50.8233513, 3.2590216 50.8233797)",1,,,roundabout,,
288849238,True,,primary,50,,False,10.171,"LINESTRING (3.272549 50.8242661, 3.2725772 50.8242804, 3.2726006 50.8242979, 3.2726182 50.8243178, 3.2726294 50.8243396)",,,,roundabout,,
"[250305464, 839857439]",True,Zwevegemsestraat,primary,,,False,16.798000000000002,"LINESTRING (3.2725462 50.8244651, 3.2725674 50.8244983, 3.2725809 50.8245359, 3.2725946 50.8245675, 3.2725921 50.8246017, 3.2725913 50.8246114)",,,R36,,,
250316484,True,,primary,50,,False,5.202,"LINESTRING (3.2725462 50.8244651, 3.2725131 50.8244755, 3.2724773 50.8244816)",,,,roundabout,,
49929895,False,Kleine Leiestraat,living_street,20,,False,31.810000000000002,"LINESTRING (3.2696406 50.8311111, 3.2694002 50.8313042, 3.2693611 50.8313362)",,,,,,
49929895,False,Kleine Leiestraat,living_street,20,,True,69.266,"LINESTRING (3.2696406 50.8311111, 3.2698513 50.8309417, 3.2700494 50.8307861, 3.2700891 50.8307582, 3.2701825 50.8306925, 3.2702797 50.8306381)",,,,,,
"[316686917, 316686918, 612000745, 761504881, 127964602]",False,"['Benoîts Poortje', 'Guldenbergplantsoen']","['living_street', 'residential']","['20', '30']",,False,200.417,"LINESTRING (3.2696406 50.8311111, 3.2693347 50.8309466, 3.2691735 50.8308628, 3.2687594 50.8306786, 3.2686794 50.8306464, 3.2685951 50.8306197, 3.2685387 50.8306017, 3.2684854 50.8305817, 3.2684358 50.830558, 3.2683905 50.8305344, 3.2683684 50.8305184, 3.2683517 50.8305011, 3.268343 50.8304835, 3.2683385 50.8304659, 3.2683393 50.8304466, 3.2683433 50.8304286, 3.2683521 50.830409, 3.268362 50.8303913, 3.2683908 50.8303365, 3.2684635 50.830198, 3.2685055 50.8301095, 3.2685821 50.8298991, 3.2686133 50.8297964, 3.268629 50.8297463)",,,,,yes,
58075357,False,Louis Robbeplein,tertiary,30,,True,8.852,"LINESTRING (3.2608147 50.8268673, 3.260903 50.8268105)",3,,,,,
589210867,True,Louis Robbeplein,tertiary,30,,False,20.354,"LINESTRING (3.2608147 50.8268673, 3.2607952 50.8269143, 3.2607342 50.826999, 3.2607071 50.8270367)",2,,,,,
61596828,False,Kapucijnenstraat,living_street,20,,True,12.613,"LINESTRING (3.2653228 50.830395, 3.2654924 50.8303577)",,,,,,
61596828,False,Kapucijnenstraat,living_street,20,,False,57.82,"LINESTRING (3.2653228 50.830395, 3.2650364 50.8305149, 3.2647217 50.8306625, 3.2646508 50.8306951)",,,,,,
585591547,False,Trompestraat,living_street,20,,True,51.13,"LINESTRING (3.2653228 50.830395, 3.2652162 50.8303513, 3.2647288 50.8301293)",,,,,,
740433191,True,Budastraat,residential,30,,False,3.257,"LINESTRING (3.2634103 50.8304243, 3.2634449 50.8304048)",,,,,,
"[740433192, 196220471]",False,Schuddevisstraat,residential,30,,True,63.473,"LINESTRING (3.2634103 50.8304243, 3.2633933 50.8304127, 3.2633549 50.8303864, 3.2631923 50.8302749, 3.2630239 50.8301897, 3.2627487 50.830037)",,,,,,
"[740433192, 196220471]",False,Schuddevisstraat,residential,30,,False,63.473000000000006,"LINESTRING (3.2627487 50.830037, 3.2630239 50.8301897, 3.2631923 50.8302749, 3.2633549 50.8303864, 3.2633933 50.8304127, 3.2634103 50.8304243)",,,,,,
"[61423105, 839857437]",True,Zwevegemsestraat,primary,,,False,50.373999999999995,"LINESTRING (3.2730305 50.8242617, 3.2729477 50.8243383, 3.2728764 50.8243763, 3.2728001 50.8244185, 3.2727074 50.8244714, 3.2726311 50.8245542, 3.272619 50.8245687, 3.2725968 50.8246016, 3.2725913 50.8246114)",,,,,,
150604047,False,Zwevegemsestraat,primary,50,,True,29.494,"LINESTRING (3.2730305 50.8242617, 3.2729336 50.8242842, 3.2728368 50.8243026, 3.2727155 50.8243233, 3.2726916 50.8243274, 3.2726294 50.8243396)",2,,N8,,,
28270396,True,,primary,50,,False,18.733,"LINESTRING (3.272306 50.8242876, 3.2723464 50.8242656, 3.272395 50.8242517, 3.2724478 50.824247, 3.2725006 50.824252, 3.272549 50.8242661)",,,,roundabout,,
322458380,True,Zwevegemsestraat,primary,50,,False,139.09,"LINESTRING (3.2723333 50.8250906, 3.2722966 50.8251838, 3.2721983 50.825434, 3.2721236 50.8255512, 3.271986 50.8259189, 3.2719809 50.8259508, 3.2719821 50.8259827, 3.2719784 50.8260154, 3.2719691 50.8260478, 3.2718998 50.8262466, 3.2718862 50.8263056)",,,R36,,,
298921395,True,Spoorweglaan,tertiary,30,,False,31.152,"LINESTRING (3.2686179 50.8245874, 3.2690582 50.824621)",2,,,,,
"[391156739, 298921405, 391157966]",False,Doorniksestraat,"['residential', 'living_street']","['20', '30']",,True,36.686,"LINESTRING (3.2686179 50.8245874, 3.268543 50.8246388, 3.2683802 50.8246646, 3.2682204 50.8246712, 3.2681375 50.8246639)",,,,,,
"[298921416, 391193973]",False,Sint-Jorisstraat,"['residential', 'living_street']","['20', '30']",,True,30.053,"LINESTRING (3.2675157 50.8246337, 3.2675397 50.8246625, 3.2675421 50.8246656, 3.267577 50.8246914, 3.2676432 50.8247195, 3.2677424 50.8247406, 3.2678712 50.8247608)",,,,,,
391157967,False,Doorniksestraat,living_street,20,,False,1.756,"LINESTRING (3.2678988 50.824729, 3.2679071 50.8247141)",,,,,,
391157967,False,Doorniksestraat,living_street,20,,True,4.033,"LINESTRING (3.2678988 50.824729, 3.2678712 50.8247608)",,,,,,
"[298921408, 298921402, 298921407]",False,Doorniksestraat,living_street,20,,False,14.393,"LINESTRING (3.2678988 50.824729, 3.2679082 50.8247297, 3.2680845 50.824724, 3.2681034 50.824724)",,yes,,,,
298921418,False,Doorniksestraat,living_street,20,,True,7.099,"LINESTRING (3.2681034 50.824724, 3.2681375 50.8246639)",,,,,,
"[298921408, 298921402, 298921407]",False,Doorniksestraat,living_street,20,,True,14.393,"LINESTRING (3.2681034 50.824724, 3.2680845 50.824724, 3.2679082 50.8247297, 3.2678988 50.824729)",,yes,,,,
298921418,False,Doorniksestraat,living_street,20,,False,96.455,"LINESTRING (3.2681034 50.824724, 3.2680389 50.8248394, 3.2678635 50.8251504, 3.2677034 50.8254232, 3.2677004 50.8254289, 3.2676888 50.8254502, 3.2676278 50.8254683, 3.2675506 50.8254887)",,,,,,
753882046,False,Conservatoriumplein,residential,30,,False,145.10000000000002,"LINESTRING (3.2593209 50.8250363, 3.2596054 50.8251807, 3.2599784 50.8253795, 3.2609432 50.8258437)",,,,,,
618792657,True,Koning Leopold I-straat,residential,30,,False,124.087,"LINESTRING (3.2603324 50.82709, 3.2603156 50.8271379, 3.2603089 50.8271571, 3.2602412 50.8272123, 3.2591811 50.8278586, 3.2591282 50.8278913)",,,,,,
618792658,True,Hendrik Consciencestraat,tertiary,30,,False,27.828000000000003,"LINESTRING (3.2603324 50.82709, 3.2602923 50.8270776, 3.2602599 50.8270622, 3.2602138 50.8270235, 3.2601757 50.8269749, 3.2601373 50.8268843)",,,,,,
322443535,True,Romeinselaan,primary,,,False,132.39800000000002,"LINESTRING (3.2727103 50.8282839, 3.2726993 50.8282045, 3.2726706 50.828054, 3.2726041 50.8279043, 3.2724732 50.8276098, 3.2723759 50.8273909, 3.2723456 50.827309, 3.2723363 50.8272629, 3.2723337 50.8272168, 3.2723367 50.82717, 3.2723465 50.8271233)",2,,R36,,,
"[322445640, 49929886]",False,Romeinselaan,primary,,,True,29.997,"LINESTRING (3.2727103 50.8282839, 3.2727247 50.8283187, 3.2727812 50.8284128, 3.2728069 50.828445, 3.2728526 50.8285377)",,,R36,,,
49929885,True,Romeinselaan,residential,30,,False,14.942,"LINESTRING (3.2723465 50.8271233, 3.2724573 50.8271317, 3.2725071 50.8271385, 3.2725538 50.8271501)",,,,,,
"[50170874, 49929891]",True,"['Twaalfapostelenstraat', 'Romeinselaan']",primary,,,False,62.44499999999999,"LINESTRING (3.2723465 50.8271233, 3.2723595 50.8270907, 3.2723765 50.827059, 3.2724369 50.8269623, 3.2724849 50.8268708, 3.2725142 50.8267743, 3.2725673 50.8265813)",2,,R36,,,
"[322445641, 50170876]",False,"['Potterijstraat', 'Romeinselaan']",residential,30,,"[False, True]",78.374,"LINESTRING (3.2723465 50.8271233, 3.2722535 50.8271169, 3.2721766 50.8271428, 3.2721775 50.8272212, 3.2722332 50.8273679, 3.2722294 50.8274108, 3.272068 50.8277125)",,,,,,
322445639,True,Langemeersstraat,residential,30,,False,27.347,"LINESTRING (3.2730757 50.8283378, 3.2729844 50.8284101, 3.2729313 50.828448, 3.2728879 50.8284895, 3.2728526 50.8285377)",,,,,,
618792656,False,Hendrik Consciencestraat,tertiary,30,,True,42.233,"LINESTRING (3.2598946 50.8265368, 3.2601373 50.8268843)",2,,,,,
49435460,False,Hendrik Consciencestraat,residential,30,,True,44.798,"LINESTRING (3.2598946 50.8265368, 3.2599756 50.8265043, 3.2600636 50.8264482, 3.2603419 50.8262522)",,,,,,
49363415,False,Stationsstraat,residential,30,,False,104.208,"LINESTRING (3.2643336 50.8252009, 3.2643282 50.8252536, 3.2643248 50.8252675, 3.2643171 50.8253386, 3.2642126 50.8261349)",,,,,,
261463673,True,Stationsplein,tertiary,30,,False,33.397999999999996,"LINESTRING (3.2643336 50.8252009, 3.2642784 50.8251806, 3.2639842 50.825067, 3.2639382 50.8250364)",,,,,,
298921418,False,Doorniksestraat,living_street,20,,False,7.099,"LINESTRING (3.2681375 50.8246639, 3.2681034 50.824724)",,,,,,
"[781832481, 298921418]",False,Doorniksestraat,living_street,20,,True,8.799,"LINESTRING (3.2681375 50.8246639, 3.2681212 50.82465, 3.2680864 50.8246153, 3.2680888 50.8245946)",,yes,,,,
"[391156739, 298921405, 391157966]",False,Doorniksestraat,"['living_street', 'residential']","['20', '30']",,False,36.686,"LINESTRING (3.2681375 50.8246639, 3.2682204 50.8246712, 3.2683802 50.8246646, 3.268543 50.8246388, 3.2686179 50.8245874)",,,,,,
391157967,False,Doorniksestraat,living_street,20,,True,1.756,"LINESTRING (3.2679071 50.8247141, 3.2678988 50.824729)",,,,,,
48873032,False,Minister Tacklaan,residential,30,,False,17.025,"LINESTRING (3.2666907 50.8238785, 3.2666566 50.8238561, 3.2666119 50.8238385, 3.2665466 50.8238249, 3.2664766 50.823815)",,,,,,
"[305868325, 720138601, 720138602, 48873035, 720138603, 28270351, 530576595]",True,Minister Tacklaan,primary,30,,False,108.76199999999999,"LINESTRING (3.2666907 50.8238785, 3.2667221 50.823872, 3.2667561 50.8238671, 3.2667899 50.8238657, 3.2668224 50.823866, 3.2670783 50.8238836, 3.2671712 50.8238899, 3.2676216 50.8239219, 3.2677469 50.8239288, 3.2678879 50.8239375, 3.2680331 50.823943, 3.2680808 50.8239452, 3.2681121 50.8239472, 3.268229 50.8239564)","['1', '2']",,N50h,,,
694460474,True,Minister Tacklaan,primary,30,,False,16.871,"LINESTRING (3.2666907 50.8238785, 3.2666697 50.8238876, 3.2666519 50.823898, 3.266636 50.8239104, 3.2666246 50.8239229, 3.2665785 50.824008)",,,N50h,,,
40651916,False,Dolfijnkaai,residential,,,False,99.33,"LINESTRING (3.2643835 50.8294119, 3.2642916 50.829419, 3.2642492 50.8294223, 3.2635201 50.8294185, 3.2629704 50.829411)",,,,,,
109607120,True,Handboogstraat,living_street,20,3.5,False,86.701,"LINESTRING (3.2643835 50.8294119, 3.2644726 50.8294214, 3.2648735 50.8294723, 3.2649541 50.8294852, 3.2650295 50.8295051, 3.2655335 50.8296737)",,,,,,
288849219,True,Leiestraat,residential,30,,False,166.166,"LINESTRING (3.2643835 50.8294119, 3.2643972 50.8293628, 3.2644485 50.8291832, 3.2644754 50.8290752, 3.2644864 50.8290301, 3.2645201 50.8289265, 3.264568 50.8288215, 3.2646309 50.8287185, 3.2647059 50.828618, 3.2649284 50.8283687, 3.2650899 50.8281835, 3.2651478 50.8281178, 3.26522 50.8280314)",,,,,,
56409473,True,Stationsplein,tertiary,30,,False,56.424,"LINESTRING (3.2639472 50.8248142, 3.2640217 50.8247969, 3.2640975 50.8247906, 3.2643809 50.8248007, 3.2647434 50.8248187)",,,,,,
675993570,False,Tolstraat,residential,30,,True,9.574,"LINESTRING (3.2639472 50.8248142, 3.2638903 50.8247905, 3.2638334 50.8247668)",,,,,,
1251133416,True,Rijselsestraat,tertiary,30,,False,11.893,"LINESTRING (3.2634246 50.8276363, 3.2632638 50.8276028)",2,,,,,
1254841315,True,Sint-Michielsplein,living_street,30,,False,104.185,"LINESTRING (3.2634246 50.8276363, 3.2632318 50.8279955, 3.2631999 50.828019, 3.2631398 50.8280268, 3.2630884 50.8280145, 3.2630531 50.828, 3.2630407 50.8279776, 3.2630477 50.8279452, 3.2630637 50.8279039, 3.2631044 50.8278636, 3.2632013 50.8277242, 3.2632638 50.8276028)",1,,,,,
116725284,False,Boerenhol,living_street,20,,True,30.071,"LINESTRING (3.2690682 50.8282982, 3.2692781 50.8280625)",,,,,,
49523512,False,Lekkerbeetstraat,residential,30,,True,9.375,"LINESTRING (3.2686134 50.825837, 3.2686503 50.8257899, 3.2686588 50.8257586)",,,,,,
585591547,False,Trompestraat,living_street,20,,False,51.13,"LINESTRING (3.2647288 50.8301293, 3.2652162 50.8303513, 3.2653228 50.830395)",,,,,,
618792656,False,Hendrik Consciencestraat,tertiary,30,,False,42.233,"LINESTRING (3.2601373 50.8268843, 3.2598946 50.8265368)",2,,,,,
589210863,True,Hendrik Consciencestraat,tertiary,30,,False,32.857,"LINESTRING (3.2601373 50.8268843, 3.2601889 50.826916, 3.2602462 50.8269477, 3.2602987 50.82697, 3.2603556 50.82699, 3.2603941 50.8270009, 3.26044 50.8270099, 3.2604847 50.8270131, 3.2605407 50.8270126)",,,,,,
694598334,True,Louis Robbeplein,tertiary,30,,False,2.7560000000000002,"LINESTRING (3.2605407 50.8270126, 3.2605561 50.827005, 3.2605736 50.8269993)",,,,roundabout,,
694598332,True,Louis Robbeplein,tertiary,30,,False,1.439,"LINESTRING (3.2607071 50.8270367, 3.2607124 50.8270492)",,,,roundabout,,
"[612000716, 101378413, 116725287]",False,Sint-Maartenskerkhof,residential,30,,"[False, True]",112.61100000000002,"LINESTRING (3.2676335 50.8276199, 3.2676017 50.8277193, 3.2675791 50.8277703, 3.2679879 50.8279097, 3.2680042 50.8279154, 3.2680173 50.8279184, 3.2680311 50.8279203, 3.2680459 50.827921, 3.2680601 50.8279208, 3.2680743 50.8279186, 3.268087 50.827915, 3.2680986 50.8279089, 3.2681081 50.827902, 3.2681447 50.8278624, 3.2681516 50.8278514, 3.2681561 50.8278401, 3.2681574 50.8278292, 3.2681558 50.827818, 3.2681497 50.8278088, 3.2681415 50.8277996, 3.268129 50.827792, 3.2681144 50.8277847, 3.2676335 50.8276199)",,,,,,
"[612000716, 101378413, 116725287]",False,Sint-Maartenskerkhof,residential,30,,"[False, True]",112.61099999999999,"LINESTRING (3.2676335 50.8276199, 3.2681144 50.8277847, 3.268129 50.827792, 3.2681415 50.8277996, 3.2681497 50.8278088, 3.2681558 50.827818, 3.2681574 50.8278292, 3.2681561 50.8278401, 3.2681516 50.8278514, 3.2681447 50.8278624, 3.2681081 50.827902, 3.2680986 50.8279089, 3.268087 50.827915, 3.2680743 50.8279186, 3.2680601 50.8279208, 3.2680459 50.827921, 3.2680311 50.8279203, 3.2680173 50.8279184, 3.2680042 50.8279154, 3.2679879 50.8279097, 3.2675791 50.8277703, 3.2676017 50.8277193, 3.2676335 50.8276199)",,,,,,
985784276,False,Sint-Maartenskerkhof,residential,30,,False,20.226,"LINESTRING (3.2676335 50.8276199, 3.2676702 50.8275141, 3.2676657 50.8274833, 3.2676583 50.8274409)",,,,,,
618792653,True,Louis Robbeplein,tertiary,30,,False,8.393,"LINESTRING (3.260644 50.8271207, 3.260624 50.8271236, 3.2606035 50.8271239, 3.2605841 50.8271218, 3.2605658 50.8271174, 3.2605492 50.8271108, 3.2605348 50.8271024)",,,,roundabout,,
618792652,True,Louis Robbeplein,tertiary,30,,False,15.613,"LINESTRING (3.2607124 50.8270492, 3.2608987 50.8271258)",,,,,,
694598331,True,Louis Robbeplein,tertiary,30,,False,10.082,"LINESTRING (3.2607124 50.8270492, 3.2607136 50.8270621, 3.2607102 50.8270757, 3.2607038 50.8270872, 3.2606932 50.8270982, 3.2606793 50.8271078, 3.2606627 50.8271154, 3.260644 50.8271207)",,,,roundabout,,
618793137,True,Louis Robbeplein,tertiary,30,,False,22.62,"LINESTRING (3.2605736 50.8269993, 3.2607294 50.8268972, 3.2608147 50.8268673)",,,,,,
694598333,True,Louis Robbeplein,tertiary,30,,False,11.4,"LINESTRING (3.2605736 50.8269993, 3.2605924 50.8269959, 3.260612 50.8269948, 3.2606324 50.8269962, 3.2606519 50.8270001, 3.2606698 50.8270064, 3.2606854 50.8270148, 3.260698 50.8270251, 3.2607071 50.8270367)",,,,roundabout,,
49868903,False,Jan Persijnstraat,living_street,20,,True,35.281,"LINESTRING (3.2641501 50.8267996, 3.2644648 50.8265523)",,,,,,
742723772,True,Jan Persijnstraat,living_street,20,,False,106.812,"LINESTRING (3.2641501 50.8267996, 3.2638482 50.8270392, 3.2635966 50.8273843, 3.2634246 50.8276363)",,,,,,
675993570,False,Tolstraat,residential,30,,False,9.574,"LINESTRING (3.2638334 50.8247668, 3.2638903 50.8247905, 3.2639472 50.8248142)",,,,,,
"[547497884, 676000798]",True,Tolstraat,residential,30,"['4.85', '3']",False,102.61500000000001,"LINESTRING (3.2638334 50.8247668, 3.263779 50.8247545, 3.26324 50.8247318, 3.2632039 50.8247186, 3.2631926 50.8247041, 3.2631863 50.8246882, 3.2631936 50.8246637, 3.263208 50.824652, 3.2632274 50.8246416, 3.263263 50.8246362, 3.263728 50.824683, 3.2637755 50.824703, 3.2638139 50.8247401, 3.2638334 50.8247668)",,,,,,
288849211,True,Conservatoriumplein,residential,30,,False,48.656,"LINESTRING (3.2623853 50.8247462, 3.2623504 50.8247715, 3.2619499 50.8250865)",,,,,,
"[40652394, 28151342]",True,Broelkaai,living_street,20,,False,116.28999999999999,"LINESTRING (3.2642728 50.8297857, 3.2643033 50.8297899, 3.264594 50.829866, 3.2654179 50.830144, 3.2654445 50.8301555, 3.265467 50.8301698, 3.2654858 50.8301865, 3.2654962 50.8302028, 3.265502 50.830221, 3.2655022 50.8302393, 3.2654962 50.8302563, 3.2654858 50.8302724, 3.265476 50.8303196, 3.2654924 50.8303577)",,,,,,
"[40680586, 28151339, 689547564]",True,Leiestraat,residential,30,,False,42.289,"LINESTRING (3.2642728 50.8297857, 3.2642873 50.8297422, 3.2642906 50.8297322, 3.2643499 50.8295352, 3.2643636 50.8294864, 3.2643835 50.8294119)",,yes,,,,
747320762,True,Reepkaai,residential,30,,False,114.882,"LINESTRING (3.2642728 50.8297857, 3.2641835 50.8297774, 3.2640076 50.82976, 3.2636279 50.8297393, 3.2632645 50.8297331, 3.2629105 50.8297351, 3.2626422 50.8297253)",,,,,,
"[781832481, 298921418]",False,Doorniksestraat,living_street,20,,False,8.799,"LINESTRING (3.2680888 50.8245946, 3.2680864 50.8246153, 3.2681212 50.82465, 3.2681375 50.8246639)",,yes,,,,
49294635,True,Spoorweglaan,primary,50,,False,42.82,"LINESTRING (3.2715952 50.824774, 3.2721809 50.8248016, 3.2722031 50.8248028)",2,,,,,
739895656,True,Spoorweglaan,busway,30,,False,67.336,"LINESTRING (3.2706479 50.8247076, 3.2708061 50.8246991, 3.2709317 50.8247136, 3.271003 50.8247173, 3.2711127 50.8247229, 3.2713095 50.8247323, 3.2715952 50.824774)",1,,,,,
839857466,True,Spoorweglaan,tertiary,30,,False,36.984,"LINESTRING (3.2706479 50.8247076, 3.2707928 50.8247418, 3.2708899 50.8247631, 3.2709992 50.8247735, 3.271058 50.8247754, 3.271072 50.8247758, 3.2710975 50.8247769, 3.2711571 50.8247817)",1,,,,,
742168211,False,Schouwburgplein,living_street,20,,True,18.386,"LINESTRING (3.2651853 50.8259452, 3.2650194 50.8258173)",,,,,,
"[49868904, 114133978, 114133989]",True,Hazelaarstraat,living_street,20,,False,84.453,"LINESTRING (3.2651853 50.8259452, 3.2651245 50.8260031, 3.2648323 50.8262659, 3.2645688 50.826463, 3.2645206 50.8265017, 3.2644648 50.8265523)",,,,,building_passage,
109831078,False,Reepkaai,residential,30,,True,117.419,"LINESTRING (3.2626422 50.8297253, 3.2609715 50.8296866)",,,,,,
101357777,False,Plein,residential,30,,False,5.843,"LINESTRING (3.2713268 50.8300449, 3.2714096 50.8300398)",,,,,,
101357777,False,Plein,residential,30,,True,30.8,"LINESTRING (3.2713268 50.8300449, 3.2710434 50.8300655, 3.2708909 50.8300751)",,,,,,
"[766913402, 746734383]",True,Plein,residential,30,,False,129.56300000000002,"LINESTRING (3.2713268 50.8300449, 3.2712992 50.8301373, 3.2710678 50.8304106, 3.2709503 50.8305414, 3.2708507 50.8306927, 3.2708289 50.8307215, 3.270798 50.8307623, 3.2707746 50.8307752, 3.2707501 50.8307811, 3.2707206 50.8307835, 3.2706939 50.83078, 3.2705775 50.8307419, 3.2702797 50.8306381)",,,,,,
767615087,False,Stovestraat,residential,30,,False,51.44,"LINESTRING (3.2641767 50.8290408, 3.2635557 50.8289532, 3.2634697 50.8289261)",,,,,,
767615088,False,Papenstraat,residential,30,,False,82.91900000000001,"LINESTRING (3.2638083 50.8282119, 3.2637559 50.8283102, 3.2636999 50.828415, 3.2634697 50.8289261)",,,,,,
825818329,False,Waterpoort,residential,30,,False,13.358,"LINESTRING (3.2639873 50.8263099, 3.2641381 50.8263831)",,,,,,
49523511,False,Jan Palfijnstraat,residential,30,,True,108.78999999999999,"LINESTRING (3.2639873 50.8263099, 3.2639126 50.8262724, 3.2628544 50.8257418, 3.2627774 50.8256992)",,,,,,
825818327,True,Waterpoort,residential,30,,False,16.951,"LINESTRING (3.2639873 50.8263099, 3.264078 50.8262796, 3.2641113 50.8262655, 3.2641361 50.8262542, 3.2641936 50.8262312)",,,,,,
1266079359,True,Spoorweglaan,primary,,,False,31.087999999999997,"LINESTRING (3.2711571 50.8247817, 3.2712034 50.8247709, 3.2712514 50.8247644, 3.2715952 50.824774)",,,R36z,,,
"[298921400, 83098054, 298921398]",False,Minister Tacklaan,primary,50,,True,234.89099999999996,"LINESTRING (3.2665785 50.824008, 3.2667396 50.8240466, 3.2668805 50.8240775, 3.2672213 50.8241491, 3.2674524 50.8241869, 3.2677656 50.8242278, 3.268061 50.8242502, 3.2682246 50.8242558, 3.2686097 50.8242645, 3.2696344 50.8242698, 3.2696662 50.8242703, 3.269771 50.8242707, 3.2698678 50.8242722)",2,yes,R36,,,
"[48873029, 568466159, 530579229, 530579230, 530579231]",False,Minister Tacklaan,primary,30,,False,224.535,"LINESTRING (3.2665785 50.824008, 3.2664459 50.8239798, 3.2663835 50.823965, 3.2658662 50.8238426, 3.2656145 50.823791, 3.2654198 50.8237638, 3.2648267 50.823717, 3.2643946 50.8236891, 3.2639767 50.8236666, 3.2635922 50.8236459, 3.2634565 50.8236386)",2,,R36,,,
49435462,True,Rijselsestraat,tertiary,30,,False,63.251,"LINESTRING (3.2649002 50.8279605, 3.2647655 50.8279319, 3.2645563 50.8278754, 3.2645002 50.8278602, 3.2640545 50.8277662)",,,,,,
