osmid,oneway,name,highway,maxspeed,reversed,length,geometry,width,tunnel,lanes,access,bridge
423658611,True,Sint-Katelijnestraat,residential,30,False,31.912,"LINESTRING (4.4755773 51.0323248, 4.475548 51.0320384)",,,2,,
"[249993266, 20313898]",True,"['Acht-Zalighedenstraat', 'Cellebroedersstraat']",residential,30,False,94.85499999999999,"LINESTRING (4.4755773 51.0323248, 4.4754248 51.0323535, 4.4750062 51.0324321, 4.4745561 51.0325177, 4.4743263 51.032564, 4.4742788 51.0325713)",,,,,
22925532,False,Conventstraat,living_street,20,False,20.019,"LINESTRING (4.4742921 51.0305672, 4.474081 51.0304456)",,,,destination,
22925532,False,Conventstraat,living_street,20,True,44.998,"LINESTRING (4.4742921 51.0305672, 4.4747694 51.0308386)",,,,destination,
22925533,False,Hoviusstraat,living_street,20,False,49.049,"LINESTRING (4.4742921 51.0305672, 4.4738265 51.0308971)",,,,destination,
22925532,False,Conventstraat,living_street,20,True,23.107,"LINESTRING (4.4738414 51.0303025, 4.474081 51.0304456)",,,,destination,
22925533,False,Hoviusstraat,living_street,20,True,49.049,"LINESTRING (4.4738265 51.0308971, 4.4742921 51.0305672)",,,,destination,
"[22925651, 22925533]",False,"['Hoviusstraat', 'Krankenstraat']",living_street,20,False,135.416,"LINESTRING (4.4738265 51.0308971, 4.473149 51.0313434, 4.4738568 51.0317469)",1,,,destination,
22925652,False,Fonteinstraatje,living_street,20,False,67.075,"LINESTRING (4.4738265 51.0308971, 4.4736886 51.0308097, 4.4736371 51.0307569, 4.474081 51.0304456)",,,,destination,
22925532,False,Conventstraat,living_street,20,False,23.107,"LINESTRING (4.474081 51.0304456, 4.4738414 51.0303025)",,,,destination,
22925532,False,Conventstraat,living_street,20,True,20.019,"LINESTRING (4.474081 51.0304456, 4.4742921 51.0305672)",,,,destination,
22925652,False,Fonteinstraatje,living_street,20,True,67.075,"LINESTRING (4.474081 51.0304456, 4.4736371 51.0307569, 4.4736886 51.0308097, 4.4738265 51.0308971)",,,,destination,
14273768,True,Adegemstraat,residential,30,False,17.671,"LINESTRING (4.4738607 51.0262981, 4.4736286 51.0263609)",,,,,
22959372,False,Arme-Clarenstraat,residential,30,True,16.951999999999998,"LINESTRING (4.4761864 51.0290457, 4.4760423 51.0290867, 4.4759656 51.0291086)",,,,,yes
80521167,False,Minderbroedersgang,residential,30,False,29.698,"LINESTRING (4.47748 51.0290196, 4.4776805 51.0290895, 4.4778606 51.0291372)",,,,,
22959139,True,Persoonshoek,residential,30,False,63.037,"LINESTRING (4.4757098 51.0274523, 4.4755075 51.0272745, 4.4754696 51.0272495, 4.4754408 51.0272356, 4.4753978 51.027225, 4.4749955 51.0272924)",,,,,
13865775,True,Melaan,residential,30,False,19.378,"LINESTRING (4.4759856 51.0274357, 4.4759035 51.0274397, 4.4757098 51.0274523)",,,,,
"[907336725, 28401397, 23885910]",False,Drabstraat,residential,30,False,58.504,"LINESTRING (4.4759856 51.0274357, 4.4759437 51.0277842, 4.4759276 51.0278032, 4.4758664 51.0278126, 4.4757541 51.0278077, 4.4756832 51.0278048)",,,,,yes
29062640,True,Adegemstraat,residential,30,False,125.31700000000001,"LINESTRING (4.4761419 51.0254146, 4.4758941 51.025559, 4.4756674 51.0256471, 4.4753326 51.0257469, 4.4746427 51.0260222)",,,,,
"[22923137, 20018274, 30148231]",False,"['Zwaanstraatje', 'Guldenstraat', 'van Beethovenstraat']",residential,30,"[False, True]",132.916,"LINESTRING (4.4761419 51.0254146, 4.4762113 51.0254386, 4.4766616 51.025675, 4.4769814 51.0254348, 4.4768909 51.0253707, 4.4765053 51.0250813)",,,,,
28618073,False,Schuttevee,residential,30,True,45.152,"LINESTRING (4.4763573 51.032089, 4.4764853 51.032487)",,,,,
22959372,False,Arme-Clarenstraat,residential,30,False,16.951999999999998,"LINESTRING (4.4759656 51.0291086, 4.4760423 51.0290867, 4.4761864 51.0290457)",,,,,yes
23885960,True,Melaan,residential,30,False,138.50400000000002,"LINESTRING (4.4759656 51.0291086, 4.4758946 51.0290357, 4.4757408 51.0288766, 4.4755796 51.0286762, 4.4754722 51.0285261, 4.4754472 51.0284149, 4.4754659 51.028308, 4.4756633 51.0279649)",,,,,
23885960,True,Melaan,residential,30,False,39.282,"LINESTRING (4.4756832 51.0278048, 4.4757023 51.0277062, 4.4757098 51.0274523)",,,,,
"[28401397, 907336725, 23885910]",False,Drabstraat,residential,30,True,58.504000000000005,"LINESTRING (4.4756832 51.0278048, 4.4757541 51.0278077, 4.4758664 51.0278126, 4.4759276 51.0278032, 4.4759437 51.0277842, 4.4759856 51.0274357)",,,,,yes
23885960,True,Melaan,residential,30,False,17.857,"LINESTRING (4.4756633 51.0279649, 4.4756832 51.0278048)",,,,,
29996179,True,Mosselschelpstraatje,residential,30,False,52.789,"LINESTRING (4.473304 51.0259323, 4.4736286 51.0263609)",,,,,
96992665,False,Haverwerf,residential,30,False,67.874,"LINESTRING (4.4754647 51.0266209, 4.4746916 51.0269899)",,,,,
28260329,True,Hertshoornstraat,residential,30,False,88.118,"LINESTRING (4.4754647 51.0266209, 4.4750357 51.0263448, 4.4750308 51.0263406, 4.4746427 51.0260222)",,,,,
38571493,True,De Langhestraat,residential,30,False,120.27199999999999,"LINESTRING (4.4742471 51.0249773, 4.4742526 51.0250593, 4.4742898 51.0252422, 4.4744252 51.0256804, 4.4744928 51.0258143, 4.4746427 51.0260222)",,,,,
190360158,False,Klein-Begijnhofbogaard,living_street,20,True,19.732,"LINESTRING (4.4783452 51.0316681, 4.4782867 51.0318417)",,,,destination,
423658605,True,Kanunnik De Deckerstraat,residential,30,False,11.308,"LINESTRING (4.4783452 51.0316681, 4.4785039 51.0316876)",,,,,
50073685,True,Sint-Alexiusstraat,residential,30,False,57.409,"LINESTRING (4.4744726 51.0320817, 4.4737789 51.0318056)",,,,,
147019987,True,Begijnenkerkhof,residential,30,False,45.501999999999995,"LINESTRING (4.4744726 51.0320817, 4.4746456 51.0320923, 4.4747284 51.0320692, 4.474782 51.0320426, 4.4748092 51.0319742, 4.474788 51.0318454)",,,,,
20019709,True,Nonnenstraat,residential,30,False,56.61,"LINESTRING (4.4737789 51.0318056, 4.4732668 51.0321999)",,,,,
20019154,True,Heembeemd,residential,30,False,196.45,"LINESTRING (4.477137 51.032438, 4.4771777 51.0324341, 4.4774215 51.0324131, 4.4783133 51.0323525, 4.4784722 51.0323204, 4.4788185 51.0322933, 4.4791112 51.0322693, 4.4792745 51.0322787, 4.479919 51.0322255)",,,,,
181228197,False,Wollemarkt,residential,30,False,49.275999999999996,"LINESTRING (4.4783209 51.0299514, 4.4785094 51.0299798, 4.4787396 51.0299974, 4.4788306 51.0299913, 4.4789939 51.0299335)",,,,,
38571563,True,Nieuwe Beggaardenstraat,residential,30,False,50.724,"LINESTRING (4.4741103 51.0301291, 4.47372 51.0297446)",,,,,
99196993,True,Vrouw van Mechelenstraat,residential,30,False,26.94,"LINESTRING (4.4741103 51.0301291, 4.473979 51.0302098, 4.4738414 51.0303025)",,,,,
"[129582482, 22959246]",True,"['Jef Denynplein', 'A.B.-straat']",residential,30,False,161.79000000000002,"LINESTRING (4.4771862 51.0303294, 4.4769718 51.0301751, 4.4765996 51.0297228, 4.476585 51.0296839, 4.4765685 51.0296402, 4.4764832 51.0295311, 4.4764684 51.029517, 4.476322 51.029378, 4.4761383 51.0292501, 4.4759656 51.0291086)",,,,,
423658608,True,Sint-Katelijnestraat,residential,30,False,54.96300000000001,"LINESTRING (4.4771862 51.0303294, 4.4772525 51.0303017, 4.4773897 51.0302195, 4.4774566 51.0301584, 4.4775016 51.0300853, 4.4775773 51.0299195)",,,2,,
22925294,False,Sint-Romboutskerkhof,residential,30,False,13.46,"LINESTRING (4.4778606 51.0291372, 4.477895 51.0290181)",,,,,
80521167,False,Minderbroedersgang,residential,30,True,29.698,"LINESTRING (4.4778606 51.0291372, 4.4776805 51.0290895, 4.47748 51.0290196)",,,,,
"[22930812, 99204359]",True,"['Sint-Romboutskerkhof', 'Wollemarkt']",residential,30,False,136.14199999999997,"LINESTRING (4.4781039 51.0290747, 4.4781803 51.0291004, 4.4786971 51.0292535, 4.4787652 51.029276, 4.4789417 51.0293316, 4.4790157 51.0293963, 4.4790463 51.0294728, 4.4789511 51.0296707, 4.4789269 51.0297627, 4.4789281 51.0298334, 4.4789595 51.0298938, 4.4789939 51.0299335)",,,,,
322896951,False,,living_street,20,True,55.722,"LINESTRING (4.4781039 51.0290747, 4.478012 51.0292746, 4.4779001 51.0295157, 4.4779101 51.0295571)",,,,,
689958659,False,Steenweg,residential,30,False,32.944,"LINESTRING (4.4789038 51.0283412, 4.4784922 51.0284853)",,,,,
190360158,False,Klein-Begijnhofbogaard,living_street,20,False,67.667,"LINESTRING (4.4777025 51.0320091, 4.4778982 51.0320347, 4.4783012 51.0320664, 4.4783053 51.0320492, 4.4783218 51.03198, 4.4782867 51.0318417)",,,,destination,
22925294,False,Sint-Romboutskerkhof,residential,30,True,13.46,"LINESTRING (4.477895 51.0290181, 4.4778606 51.0291372)",,,,,
99204359,True,Sint-Romboutskerkhof,residential,30,False,15.907,"LINESTRING (4.477895 51.0290181, 4.4781039 51.0290747)",,,,,
"[423658614, 322896926]",False,Onder-den-Toren,residential,30,False,74.971,"LINESTRING (4.477895 51.0290181, 4.4778934 51.0289961, 4.4779025 51.0289628, 4.4779216 51.0289094, 4.4779552 51.0288542, 4.4780047 51.0287985, 4.47816 51.028668, 4.4782714 51.0285995, 4.4784922 51.0284853)",,,,,
323252366,False,Klein-Begijnhofbogaard,living_street,20,False,28.843,"LINESTRING (4.4778899 51.0317709, 4.4782867 51.0318417)",,,,destination,
190360158,False,Klein-Begijnhofbogaard,living_street,20,False,19.732,"LINESTRING (4.4782867 51.0318417, 4.4783452 51.0316681)",,,,destination,
323252366,False,Klein-Begijnhofbogaard,living_street,20,True,28.843,"LINESTRING (4.4782867 51.0318417, 4.4778899 51.0317709)",,,,destination,
190360158,False,Klein-Begijnhofbogaard,living_street,20,True,67.667,"LINESTRING (4.4782867 51.0318417, 4.4783218 51.03198, 4.4783053 51.0320492, 4.4783012 51.0320664, 4.4778982 51.0320347, 4.4777025 51.0320091)",,,,destination,
"[20178972, 423658607]",False,Klein Begijnhof,living_street,20,True,65.563,"LINESTRING (4.4773763 51.0321078, 4.4775093 51.0320051, 4.4775406 51.0318659, 4.4776569 51.0317112, 4.4777635 51.0315821)",,,,,
322896951,False,,living_street,20,False,55.72200000000001,"LINESTRING (4.4779101 51.0295571, 4.4779001 51.0295157, 4.478012 51.0292746, 4.4781039 51.0290747)",,,,,
