osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access
27248453,False,Kwikstaartlaan,residential,50,True,135.038,"LINESTRING (4.3816273 51.1315149, 4.3813094 51.1317235, 4.3812494 51.1317273, 4.3811881 51.1317231, 4.3803309 51.1312019, 4.3802104 51.1311361)",2,
205051823,False,Beukenhoflaan,residential,50,False,99.503,"LINESTRING (4.3801657 51.1351017, 4.3804887 51.1359733)",,
205051823,False,Beukenhoflaan,residential,50,True,99.503,"LINESTRING (4.3804887 51.1359733, 4.3801657 51.1351017)",,
205051823,False,Beukenhoflaan,residential,50,False,77.347,"LINESTRING (4.3804887 51.1359733, 4.3805341 51.136087, 4.3805928 51.1361831, 4.3806641 51.1362674, 4.3809046 51.1365383, 4.3809588 51.1365994)",,
205051823,False,Beukenhoflaan,residential,50,True,77.34700000000001,"LINESTRING (4.3809588 51.1365994, 4.3809046 51.1365383, 4.3806641 51.1362674, 4.3805928 51.1361831, 4.3805341 51.136087, 4.3804887 51.1359733)",,
206252940,False,Guido Gezellestraat,residential,50,True,298.251,"LINESTRING (4.3809588 51.1365994, 4.3811648 51.1365049, 4.3814205 51.1364117, 4.3814784 51.1363934, 4.3814966 51.1363875, 4.3818962 51.1362581, 4.3832523 51.1359555, 4.3837471 51.1358534, 4.3842563 51.1357346, 4.3846263 51.1356516, 4.3847324 51.1356128, 4.3848797 51.13556)",,
23449708,False,Hoevelei,tertiary,50,False,247.74200000000002,"LINESTRING (4.3834045 51.1375015, 4.3835134 51.1374531, 4.3854842 51.1365765, 4.3856389 51.1364818, 4.3857223 51.1364307, 4.3861112 51.1360892)",,
148188267,False,Karel Van De Woestijnelaan,residential,50,True,62.116,"LINESTRING (4.3901129 51.132425, 4.3906313 51.1323633, 4.3909786 51.132298)",,
"[135311290, 1203469514, 659701181]",True,Karel Van De Woestijnelaan,living_street,20,False,187.77,"LINESTRING (4.3901129 51.132425, 4.3899956 51.132402, 4.3896872 51.1324222, 4.3892803 51.1324533, 4.389214 51.1324951, 4.3891746 51.1326792, 4.3892165 51.1327083, 4.3895812 51.1327327, 4.3901646 51.1326814, 4.3902084 51.1326461, 4.3901324 51.1325299, 4.3901129 51.132425)",,
135312440,True,Hendrik Consciencelaan,residential,50,False,48.346000000000004,"LINESTRING (4.3913437 51.1300081, 4.3914082 51.1299331, 4.3915133 51.1299018, 4.3919539 51.1299069)",,
205824970,False,Hendrik Consciencelaan,residential,50,True,141.90699999999998,"LINESTRING (4.3913437 51.1300081, 4.3911963 51.1302511, 4.3907387 51.1310054, 4.3906818 51.1310992, 4.3906202 51.1312008)",,
27248255,False,Ernest Claeslaan,residential,50,False,129.74999999999997,"LINESTRING (4.3909786 51.132298, 4.3908345 51.1321627, 4.3906204 51.1319701, 4.3906191 51.1319252, 4.39062 51.1313004, 4.3906202 51.1312008)",,
148188267,False,Karel Van De Woestijnelaan,residential,50,False,62.116,"LINESTRING (4.3909786 51.132298, 4.3906313 51.1323633, 4.3901129 51.132425)",,
"[207225760, 148188267, 147977052]",False,Karel Van De Woestijnelaan,residential,50,True,179.27700000000002,"LINESTRING (4.3909786 51.132298, 4.3912485 51.1322522, 4.3919479 51.1319376, 4.3919992 51.1318954, 4.3920106 51.1318452, 4.3919958 51.1317531, 4.391933 51.1315206, 4.3918509 51.1312941, 4.3917778 51.1310663)",,
