osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel,width,access
23453116,,Oever,residential,30,False,True,17.037,"LINESTRING (4.5762278 51.1322961, 4.5762998 51.1324425)",,,,,
23453116,,Oever,residential,30,False,False,92.655,"LINESTRING (4.5762278 51.1322961, 4.5760892 51.1321549, 4.5759472 51.1320279, 4.5758577 51.1319533, 4.5757816 51.1318987, 4.5756303 51.1318091, 4.5755251 51.1317601, 4.5753548 51.1316799)",,,,,
23626775,,Keldermansstraat,residential,30,False,False,20.642,"LINESTRING (4.5762278 51.1322961, 4.5763687 51.1322509, 4.5764966 51.1322191)",,,,,
23422319,,Keldermansstraat,residential,30,False,False,59.632,"LINESTRING (4.5764966 51.1322191, 4.576677 51.1321027, 4.5766866 51.132084, 4.5766844 51.132055, 4.5765585 51.1319202, 4.5764013 51.131783)",,,,,
23626775,,Keldermansstraat,residential,30,False,True,20.642,"LINESTRING (4.5764966 51.1322191, 4.5763687 51.1322509, 4.5762278 51.1322961)",,,,,
23626776,,Keldermansstraat,residential,30,False,True,28.533,"LINESTRING (4.5764966 51.1322191, 4.5764591 51.1322859, 4.5762998 51.1324425)",,,,,
"[51856484, 23440948]",1,"['Volmolenstraat', 'Kloosterstraat']",residential,30,True,False,221.167,"LINESTRING (4.5731812 51.1290264, 4.5733765 51.1286603, 4.5732472 51.1286539, 4.5730856 51.1286495, 4.572914 51.1286535, 4.5725976 51.1286707, 4.5721417 51.1287047, 4.5716898 51.1287496, 4.5714656 51.1287821, 4.5713557 51.1288053, 4.571124 51.1288674, 4.570967 51.1289123, 4.570895 51.1289421)",,,,,
"[23441042, 29566484, 23536183, 51856487]",,"['Kardinaal Mercierplein', 'Deensestraat']",residential,30,False,True,143.041,"LINESTRING (4.5731812 51.1290264, 4.5732521 51.1290604, 4.573772 51.1290828, 4.5738754 51.1290854, 4.5739613 51.1291161, 4.5740305 51.1293317, 4.574078 51.1295159, 4.5742018 51.1295445, 4.5742777 51.1295811, 4.5743699 51.1296362, 4.5744947 51.1297206, 4.57454 51.1297352)",,,,,
23047792,1,Bril,residential,30,True,False,57.555,"LINESTRING (4.5724352 51.1291979, 4.572951 51.129134, 4.5730661 51.1291084, 4.5731266 51.12908, 4.5731812 51.1290264)",,,,,
23441045,,Kattenstraat,residential,30,True,False,112.739,"LINESTRING (4.5724352 51.1291979, 4.5724996 51.1292966, 4.5725406 51.1294399, 4.5725546 51.1295856, 4.5725737 51.1297335, 4.5726214 51.1298163, 4.5726591 51.1298713, 4.5726912 51.1299168, 4.5727072 51.1299673, 4.5727047 51.1300248, 4.572704 51.1300858, 4.572705 51.1301854)",,,,,
140494065,1,Rechtestraat,tertiary,30,True,False,7.472,"LINESTRING (4.5728106 51.1301743, 4.572705 51.1301854)",,,,,
23453118,,Dijkje,residential,30,False,True,69.039,"LINESTRING (4.5728106 51.1301743, 4.5728536 51.1302257, 4.5729272 51.1302918, 4.5729821 51.13034, 4.5735173 51.130527, 4.5735752 51.1305398)",,,,,destination
23422319,,Keldermansstraat,residential,30,False,False,43.5,"LINESTRING (4.5764013 51.131783, 4.5762691 51.1317283, 4.5760939 51.1315558, 4.5760454 51.131474)",,,,,
23422319,,Keldermansstraat,residential,30,False,True,59.632000000000005,"LINESTRING (4.5764013 51.131783, 4.5765585 51.1319202, 4.5766844 51.132055, 4.5766866 51.132084, 4.576677 51.1321027, 4.5764966 51.1322191)",,,,,
23453119,,Mosdijk,residential,30,True,False,155.46,"LINESTRING (4.5729751 51.1311988, 4.5738765 51.1315088, 4.5744262 51.1317058, 4.5746352 51.1317878, 4.5748541 51.1319347)",,,,,
23453118,,Dijkje,residential,30,False,False,69.039,"LINESTRING (4.5735752 51.1305398, 4.5735173 51.130527, 4.5729821 51.13034, 4.5729272 51.1302918, 4.5728536 51.1302257, 4.5728106 51.1301743)",,,,,destination
"[23536536, 29566788, 29566780]",,Kerkstraat,residential,30,True,False,84.646,"LINESTRING (4.5735752 51.1305398, 4.5733739 51.1307838, 4.5731678 51.1310333, 4.5730329 51.1311595, 4.5729751 51.1311988)",yes,,,,
922461550,2,Berlaarsestraat,tertiary,30,False,False,48.591,"LINESTRING (4.5755239 51.1300328, 4.5749347 51.1302657)",,,,,
23536183,,Kardinaal Mercierplein,residential,30,False,False,80.748,"LINESTRING (4.5755239 51.1300328, 4.5754782 51.1300016, 4.575371 51.1299394, 4.5751251 51.1297993, 4.5750309 51.1297597, 4.5749277 51.1297414, 4.5748236 51.1297392, 4.5747324 51.1297451, 4.5746609 51.1297499, 4.57454 51.1297352)",,,,,
"[23441042, 29566484, 51856487, 23536183]",,"['Kardinaal Mercierplein', 'Deensestraat']",residential,30,False,False,143.041,"LINESTRING (4.57454 51.1297352, 4.5744947 51.1297206, 4.5743699 51.1296362, 4.5742777 51.1295811, 4.5742018 51.1295445, 4.574078 51.1295159, 4.5740305 51.1293317, 4.5739613 51.1291161, 4.5738754 51.1290854, 4.573772 51.1290828, 4.5732521 51.1290604, 4.5731812 51.1290264)",,,,,
23536183,,Kardinaal Mercierplein,residential,30,False,True,80.748,"LINESTRING (4.57454 51.1297352, 4.5746609 51.1297499, 4.5747324 51.1297451, 4.5748236 51.1297392, 4.5749277 51.1297414, 4.5750309 51.1297597, 4.5751251 51.1297993, 4.575371 51.1299394, 4.5754782 51.1300016, 4.5755239 51.1300328)",,,,,
423823423,,Kardinaal Mercierplein,residential,,False,False,58.788,"LINESTRING (4.57454 51.1297352, 4.5743751 51.1298048, 4.5739322 51.1298421, 4.5738533 51.1298551, 4.5737953 51.1298869, 4.5737592 51.1298949)",,,,,
23613917,1,Lisperstraat,tertiary,30,True,False,152.89600000000002,"LINESTRING (4.5701597 51.1326399, 4.5702125 51.132696, 4.5703021 51.1328494, 4.5703874 51.1330041, 4.570466 51.1331644, 4.5705083 51.1332466, 4.5705348 51.1333086, 4.5705752 51.1334292, 4.5708306 51.1339462)",,,,,
23614222,,Kammenstraat,residential,30,False,False,80.194,"LINESTRING (4.5701597 51.1326399, 4.5702529 51.1326279, 4.5706904 51.1325213, 4.5708766 51.1324759, 4.5712167 51.1323626)",,,,,
4877345,,Eikelstraat,residential,30,False,True,66.86,"LINESTRING (4.5689195 51.1297747, 4.5689916 51.1298525, 4.5691259 51.1300055, 4.5691761 51.1300716, 4.5692852 51.1301861, 4.5693368 51.1302428, 4.5693852 51.1302999)",,,,,
"[184874140, 290949445, 290949446]",,Molenlaan,residential,,False,True,88.813,"LINESTRING (4.5689195 51.1297747, 4.5688213 51.1298172, 4.5687637 51.12984, 4.5686837 51.1298792, 4.5685993 51.1299362, 4.5678991 51.1302494)",,,yes,,
830750242,,Eikelstraat,residential,30,False,False,25.705,"LINESTRING (4.5689195 51.1297747, 4.5689816 51.1297503, 4.5690197 51.1297153, 4.5690237 51.1296847, 4.5689886 51.1296393, 4.5689497 51.1295827)",,,,,
23097516,1,Leopold III-laan,residential,30,True,False,121.31499999999998,"LINESTRING (4.572874 51.1279141, 4.5727485 51.1279267, 4.571391 51.128053, 4.5712541 51.1280504, 4.5711521 51.1280485)",,,,,
51856482,2,Arthur Vanderpoortenlaan,residential,30,False,False,79.149,"LINESTRING (4.572874 51.1279141, 4.5729701 51.127954, 4.573355 51.1281352, 4.5736075 51.1282049, 4.5737719 51.1282359, 4.5738604 51.1282472)",,,,,
29565641,,Arthur Vanderpoortenlaan,residential,,False,False,12.896,"LINESTRING (4.5764319 51.1282251, 4.5763994 51.1282586, 4.5763847 51.1283348)",,,,,
29565589,,Arthur Vanderpoortenlaan,residential,,True,False,34.058,"LINESTRING (4.5759486 51.1282677, 4.5764319 51.1282251)",,,,,
224823671,2,Arthur Vanderpoortenlaan,residential,30,False,True,145.75900000000001,"LINESTRING (4.5759486 51.1282677, 4.5759247 51.1282674, 4.5758586 51.1282665, 4.5756937 51.1282642, 4.5755513 51.1282622, 4.5754584 51.128262, 4.5752259 51.1282614, 4.5750077 51.1282608, 4.5747723 51.1282603, 4.5745512 51.1282597, 4.5743202 51.1282591, 4.5742668 51.128259, 4.5740864 51.1282538, 4.5738604 51.1282472)",,,,,
29565629,,Arthur Vanderpoortenlaan,residential,,True,False,31.334,"LINESTRING (4.5763847 51.1283348, 4.5761446 51.1282979, 4.5759486 51.1282677)",,,,,
29565641,,Arthur Vanderpoortenlaan,residential,,False,True,12.896,"LINESTRING (4.5763847 51.1283348, 4.5763994 51.1282586, 4.5764319 51.1282251)",,,,,
"[29565451, 23584260, 922461549]",,"['Arthur Vanderpoortenlaan', 'Gasthuisvest']",residential,30,False,False,244.09799999999998,"LINESTRING (4.5767773 51.1288491, 4.57668 51.1287806, 4.5766143 51.1287434, 4.5764824 51.1286987, 4.5763811 51.1286778, 4.5763364 51.1286686, 4.5761415 51.1286539, 4.5759159 51.1286398, 4.5756852 51.1286271, 4.575568 51.1286207, 4.57545 51.1286147, 4.5752229 51.1286077, 4.5749977 51.1286074, 4.574771 51.128607, 4.574575 51.1286067, 4.5745491 51.1286072, 4.5743125 51.1286114, 4.5740882 51.128616, 4.5740193 51.1286174, 4.5738281 51.1283791, 4.5738604 51.1282472)",,,,,
49852601,,Netelaan,tertiary,30,True,False,16.317,"LINESTRING (4.5725069 51.1267493, 4.5724917 51.1267126, 4.5724968 51.1266872, 4.5725143 51.1266635, 4.5725433 51.1266439, 4.5725657 51.1266349, 4.5725859 51.1266298)",,roundabout,,,
211802754,,Netelaan,tertiary,30,True,False,16.241,"LINESTRING (4.572747 51.1267473, 4.5727281 51.1267653, 4.5726921 51.1267838, 4.5726657 51.126791, 4.5726005 51.1267931, 4.5725561 51.1267823, 4.5725476 51.1267788)",,roundabout,,,
"[4826283, 4826284]",1,"['Netelaan', 'Arthur Vanderpoortenlaan']",residential,30,True,False,164.01999999999998,"LINESTRING (4.5725476 51.1267788, 4.5723534 51.1268674, 4.5722296 51.1269649, 4.5720856 51.127124, 4.5720196 51.127208, 4.5719936 51.1272386, 4.571989 51.1272934, 4.5720445 51.1273437, 4.5720643 51.1273573, 4.572454 51.1276256, 4.5726935 51.127794, 4.5727583 51.127835, 4.5728008 51.1278619, 4.572874 51.1279141)",,,,,
224823710,,Netelaan,tertiary,30,True,False,4.373,"LINESTRING (4.5725476 51.1267788, 4.5725327 51.126771, 4.572515 51.1267578, 4.5725069 51.1267493)",,roundabout,,,
5022962,1,Kapucijnenvest,residential,30,True,False,304.41299999999995,"LINESTRING (4.5664528 51.1316444, 4.5663949 51.1315962, 4.5663345 51.1314472, 4.5663334 51.1314337, 4.566346 51.1313715, 4.5664351 51.1311239, 4.5664396 51.1311113, 4.5665491 51.1308476, 4.5666294 51.1307101, 4.566665 51.1306469, 4.5667102 51.1305867, 4.5667722 51.1305116, 4.5668487 51.1304361, 4.5670123 51.1302859, 4.567213 51.130132, 4.5674522 51.1299874, 4.5675729 51.1299267, 4.5677341 51.1298583, 4.5680633 51.1297193, 4.5683909 51.1295809, 4.5685904 51.1295006)",,,,,
180825965,1,Florent Van Cauwenberghstraat,tertiary,30,True,False,181.168,"LINESTRING (4.5664528 51.1316444, 4.5665451 51.1316357, 4.5666208 51.1316204, 4.5666857 51.1316056, 4.567149 51.1315105, 4.5673852 51.1314538, 4.5674881 51.1314226, 4.5675523 51.1313935, 4.5677133 51.1313521, 4.5679323 51.1312945, 4.568557 51.1311297, 4.5687254 51.131096, 4.568826 51.1311045, 4.5688741 51.1311188)",,,,,
231097867,2,Mechelsestraat,tertiary,30,False,True,268.158,"LINESTRING (4.5664528 51.1316444, 4.5663056 51.1316631, 4.5661638 51.1316795, 4.5660221 51.1316844, 4.5658975 51.1316826, 4.5655848 51.1316427, 4.5653263 51.1315987, 4.5651451 51.1315517, 4.5649777 51.1314999, 4.5648015 51.1314544, 4.564636 51.131406, 4.5646051 51.1313973, 4.5644544 51.1313531, 4.5644105 51.1313391, 4.5643443 51.1313209, 4.5636537 51.1310937, 4.5635886 51.1310706, 4.5633087 51.1309723, 4.5629225 51.1308371)",,,,,yes
140494065,1,Rechtestraat,tertiary,30,True,False,77.66499999999999,"LINESTRING (4.572705 51.1301854, 4.5725098 51.1301965, 4.5720478 51.1302247, 4.571735 51.1302432, 4.571597 51.1302514)",,,,,
224823705,,Werf,tertiary,30,True,False,4.766,"LINESTRING (4.570895 51.1289421, 4.570853 51.1289083)",,,,,
175887626,,Koning-Albertstraat,residential,30,False,True,54.067,"LINESTRING (4.5702236 51.1314492, 4.570465 51.1316384, 4.5707127 51.1318263)",,,,,destination
23047759,,Groenstraat,residential,30,False,True,110.045,"LINESTRING (4.5720326 51.1333583, 4.5725611 51.132982, 4.5730629 51.1326091)",,,,,
"[184874140, 290949445, 290949446]",,Molenlaan,residential,,False,False,88.81299999999999,"LINESTRING (4.5678991 51.1302494, 4.5685993 51.1299362, 4.5686837 51.1298792, 4.5687637 51.12984, 4.5688213 51.1298172, 4.5689195 51.1297747)",,,yes,,
23613917,1,Lisperstraat,tertiary,30,True,False,15.806,"LINESTRING (4.5714122 51.1349285, 4.5714765 51.1350648)",,,,,
5022961,,Lisperstraat,residential,30,True,False,17.151,"LINESTRING (4.5714122 51.1349285, 4.5714081 51.1349677, 4.5713797 51.1349914, 4.5713462 51.1350021, 4.5712996 51.135006, 4.5712499 51.1349979)",,,,,
5022960,1,Kartuizersvest,tertiary,30,True,False,54.046,"LINESTRING (4.5712499 51.1349979, 4.5711633 51.1349392, 4.5710681 51.1348854, 4.5709108 51.134816, 4.5706397 51.1347016)",,,,,
345397143,,Zimmerplein,residential,,False,False,5.243,"LINESTRING (4.5707868 51.1289306, 4.570853 51.1289083)",,,,,
"[23400389, 23410911]",,Schapekoppenstraat,residential,30,False,False,64.352,"LINESTRING (4.5695584 51.1288553, 4.5693306 51.1286573, 4.5692167 51.1285604, 4.5691888 51.1284708, 4.5691878 51.128348)",,,,,
23400389,,Schapekoppenstraat,residential,30,False,True,44.043,"LINESTRING (4.5695584 51.1288553, 4.5698026 51.1290695, 4.569826 51.1292014)",,,,,
"[360338433, 1037287370, 1037287369, 23399471]",,"['Schapekoppenstraat', 'Kalkovenstraat']",residential,,False,False,96.20599999999999,"LINESTRING (4.5695584 51.1288553, 4.5693073 51.1289825, 4.5692292 51.1290215, 4.5691469 51.1290631, 4.5685101 51.1293453, 4.5684505 51.1293694)",,,building_passage,,
423823423,,Kardinaal Mercierplein,residential,,False,True,58.788,"LINESTRING (4.5737592 51.1298949, 4.5737953 51.1298869, 4.5738533 51.1298551, 4.5739322 51.1298421, 4.5743751 51.1298048, 4.57454 51.1297352)",,,,,
427174675,,Frederik Peltzerstraat,residential,30,True,False,13.957,"LINESTRING (4.5714037 51.1351792, 4.5714106 51.135139, 4.5714492 51.1351006, 4.5714765 51.1350648)",,,,,
"[5022960, 427174676]",1,"['Kartuizersvest', 'Frederik Peltzerstraat']",tertiary,30,True,False,23.007,"LINESTRING (4.5714037 51.1351792, 4.5713586 51.1351074, 4.5713217 51.1350575, 4.5712499 51.1349979)",,,,,
23047763,,Sint-Gummarusstraat,residential,30,False,False,19.323,"LINESTRING (4.5750909 51.1304086, 4.575016 51.1303512, 4.5749713 51.1303059, 4.5749347 51.1302657)",,,,,
23047763,,Sint-Gummarusstraat,residential,30,False,True,135.729,"LINESTRING (4.5750909 51.1304086, 4.5751454 51.1304794, 4.5752911 51.1307989, 4.5752998 51.1308829, 4.5756146 51.131581)",,,,,
720357143,,Heilige-Geeststraat,residential,,False,False,51.22200000000001,"LINESTRING (4.5750909 51.1304086, 4.5751753 51.1303675, 4.5754074 51.1304356, 4.5754827 51.1304667, 4.5755652 51.1305352, 4.5756472 51.1306095)",,,,,
720357143,,Heilige-Geeststraat,residential,,False,True,51.221999999999994,"LINESTRING (4.5756472 51.1306095, 4.5755652 51.1305352, 4.5754827 51.1304667, 4.5754074 51.1304356, 4.5751753 51.1303675, 4.5750909 51.1304086)",,,,,
