osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes,bridge
38575812,N676,Aachener Straße,secondary,False,False,214.383,"LINESTRING (6.1245717 50.2825865, 6.1246846 50.2826325, 6.1247478 50.28267, 6.1248192 50.2827208, 6.1250946 50.2829359, 6.1252343 50.2830401, 6.125571 50.2832915, 6.125796 50.2834931, 6.1259106 50.2836359, 6.1259718 50.2837415, 6.1260351 50.2838406, 6.126084 50.2839188, 6.1262154 50.2840345, 6.1263521 50.284114)",50,,,
38152677,N626,Prümer Straße,secondary,False,False,12.88,"LINESTRING (6.128369 50.2789715, 6.1285457 50.2789973)",50,,2,
38152679,N626,An den Linden,secondary,False,False,17.528,"LINESTRING (6.128369 50.2789715, 6.1281341 50.2789234)",50,,2,
355482121,,Wiesenbachstraße,secondary,True,False,17.322000000000003,"LINESTRING (6.128369 50.2789715, 6.1283511 50.2789343, 6.1283427 50.2788957, 6.1283442 50.2788568, 6.1283555 50.2788185)",50,,,
360625147,,Umgasschen,residential,False,False,240.328,"LINESTRING (6.1234948 50.2809683, 6.1235783 50.2807834, 6.1236804 50.2804323, 6.1236974 50.2803738, 6.1237106 50.2803287, 6.1237157 50.2803113, 6.1238035 50.2800096, 6.12384 50.279884, 6.1238897 50.2797132, 6.1240088 50.2793038, 6.1240839 50.2790457, 6.1241415 50.2788477)",30,,,
360625149,,Umgasschen,residential,True,False,10.788,"LINESTRING (6.1234948 50.2809683, 6.1234856 50.2810363, 6.1234555 50.2810577)",,,,
136397414,,Rosenhügel,residential,False,False,197.02100000000002,"LINESTRING (6.1327766 50.2780773, 6.1323501 50.278115, 6.1320309 50.278139, 6.1319076 50.2782093, 6.1316983 50.2786395, 6.131406 50.279116, 6.1313206 50.2792682, 6.1312877 50.2793262)",,,,
238871592,N611,Eifel-Ardennen-Straße,secondary,False,False,112.845,"LINESTRING (6.130784 50.2818271, 6.1299466 50.2826894)",50,,,
"[193357208, 131921363]",N611,Eifel-Ardennen-Straße,secondary,False,True,118.357,"LINESTRING (6.130784 50.2818271, 6.1308662 50.2817427, 6.1316542 50.2809195)",50,,,
136397423,,Zur Burg,residential,False,True,77.379,"LINESTRING (6.130784 50.2818271, 6.1306818 50.28179, 6.1299926 50.2815398, 6.1299272 50.2815161, 6.1298653 50.281463)",,,,
238871592,N611,Eifel-Ardennen-Straße,secondary,False,True,112.845,"LINESTRING (6.1299466 50.2826894, 6.130784 50.2818271)",50,,,
355760708,,Kerpener Straße,residential,False,True,87.729,"LINESTRING (6.1299466 50.2826894, 6.1298472 50.2826521, 6.12955 50.2825405, 6.1290237 50.2823517, 6.1288757 50.2822968)",,,,
136397407,,,residential,True,False,19.628000000000004,"LINESTRING (6.1298653 50.281463, 6.129837 50.2814773, 6.1298102 50.2814834, 6.1297756 50.281484, 6.1297427 50.2814771, 6.1297191 50.2814658, 6.1296994 50.2814475, 6.1296906 50.2814261, 6.1296967 50.2813985)",,roundabout,,
136397423,,Zur Burg,residential,False,False,77.379,"LINESTRING (6.1298653 50.281463, 6.1299272 50.2815161, 6.1299926 50.2815398, 6.1306818 50.28179, 6.130784 50.2818271)",,,,
"[38575816, 303129301, 38575815]",N626,Prümer Straße,secondary,False,False,43.053,"LINESTRING (6.1306928 50.279253, 6.1308599 50.2792712, 6.1312277 50.2793185, 6.1312877 50.2793262)","['30', '50']",,2,yes
303129301,N626,Prümer Straße,secondary,False,True,22.737000000000002,"LINESTRING (6.1306928 50.279253, 6.1304635 50.2792277, 6.1303775 50.2792182)",30,,2,
312660149,,Alter Wiesenbacher Weg,residential,False,True,57.934999999999995,"LINESTRING (6.1306928 50.279253, 6.1308669 50.2788144, 6.1309343 50.2787611)",,,,
136397407,,,residential,True,False,11.314,"LINESTRING (6.1296967 50.2813985, 6.1297143 50.2813795, 6.1297411 50.2813654, 6.12976 50.2813601, 6.1297944 50.2813572, 6.1298282 50.281362)",,roundabout,,
213575116,,Zur Burg,residential,False,True,79.095,"LINESTRING (6.1296967 50.2813985, 6.1296568 50.2813989, 6.1295066 50.2813818, 6.1293752 50.2813955, 6.1289728 50.2814743, 6.1288016 50.2816815)",,,,
136397407,,,residential,True,False,13.408000000000001,"LINESTRING (6.1298282 50.281362, 6.1298471 50.2813686, 6.1298717 50.2813842, 6.1298865 50.2814042, 6.1298899 50.2814232, 6.1298827 50.2814449, 6.1298653 50.281463)",,roundabout,,
"[38575816, 303129301, 38575815]",N626,Prümer Straße,secondary,False,True,43.053,"LINESTRING (6.1312877 50.2793262, 6.1312277 50.2793185, 6.1308599 50.2792712, 6.1306928 50.279253)","['50', '30']",,2,yes
136397414,,Rosenhügel,residential,False,True,197.021,"LINESTRING (6.1312877 50.2793262, 6.1313206 50.2792682, 6.131406 50.279116, 6.1316983 50.2786395, 6.1319076 50.2782093, 6.1320309 50.278139, 6.1323501 50.278115, 6.1327766 50.2780773)",,,,
38152686,N62,Malmedyer Straße,secondary,False,False,29.904,"LINESTRING (6.1233385 50.2834587, 6.1235799 50.2832384)",50,,,
38152686,N62,Malmedyer Straße,secondary,False,True,95.48500000000001,"LINESTRING (6.1233385 50.2834587, 6.1232685 50.2835222, 6.1228853 50.2838908, 6.122805 50.2839422, 6.1226663 50.2840636, 6.1225824 50.284166)",50,,,
140680645,,Malmedyer Straße,living_street,True,False,55.126,"LINESTRING (6.1233385 50.2834587, 6.1235281 50.2835531, 6.1235264 50.2836086, 6.1234828 50.2837227, 6.1233757 50.2838271, 6.1233656 50.283871)",,,,
93774713,,Malmedyer Straße,unclassified,False,False,5.523,"LINESTRING (6.1230389 50.2843556, 6.123102 50.2843846)",,,,
93774713,,Malmedyer Straße,unclassified,False,True,38.715,"LINESTRING (6.1230389 50.2843556, 6.1229842 50.2843344, 6.1227592 50.2842474, 6.1225824 50.284166)",,,,
621218893,,Malmedyer Straße,living_street,True,False,61.538,"LINESTRING (6.1233656 50.283871, 6.1232034 50.284033, 6.1230164 50.2842028, 6.1230389 50.2843556)",,,,
141240917,,An der Dell,residential,False,False,193.323,"LINESTRING (6.1213667 50.2840804, 6.121443 50.2840491, 6.1215609 50.2840008, 6.1221251 50.2838269, 6.1226346 50.283603, 6.1227155 50.2835508, 6.1227637 50.2835145, 6.1230103 50.2833606, 6.1232766 50.2831878, 6.1233612 50.2831724, 6.1234396 50.2831861, 6.1235799 50.2832384)",,,,
302832332,,Klosterstraße,residential,False,True,19.109,"LINESTRING (6.1271967 50.2784086, 6.1273251 50.2785596)",,,,
"[302991713, 142280371]",N62,Luxemburger Straße,secondary,False,True,163.837,"LINESTRING (6.1270018 50.2785364, 6.126897 50.2784997, 6.1268417 50.2784836, 6.1266713 50.2784357, 6.1255915 50.2781727, 6.1250949 50.2780517, 6.1248604 50.2779925)","['50', '30']",,2,
142280380,,,residential,True,False,22.462999999999997,"LINESTRING (6.1270018 50.2785364, 6.1270704 50.2785262, 6.1271271 50.2785107, 6.1271757 50.278481, 6.1271936 50.2784521, 6.1271967 50.2784086)",,,,
302991711,N62,Luxemburger Straße,secondary,False,False,13.081,"LINESTRING (6.1270018 50.2785364, 6.1270668 50.2785726, 6.1271258 50.2786225)",50,,,
361049482,N62,Hauptstraße,secondary,True,False,20.34,"LINESTRING (6.1273254 50.2790202, 6.1273165 50.2789078, 6.1272919 50.2788392)",50,,,
728330250,N62,Hauptstraße,secondary,False,False,19.589,"LINESTRING (6.1273254 50.2790202, 6.127287 50.279064, 6.1271907 50.2791739)",50,,,
213575116,,Zur Burg,residential,False,False,79.095,"LINESTRING (6.1288016 50.2816815, 6.1289728 50.2814743, 6.1293752 50.2813955, 6.1295066 50.2813818, 6.1296568 50.2813989, 6.1296967 50.2813985)",,,,
94683438,,Ascheider Wall,residential,False,True,179.02500000000003,"LINESTRING (6.1284489 50.2805524, 6.1281845 50.2801076, 6.1273516 50.2792667, 6.1272867 50.2792214, 6.1271907 50.2791739)",,,,
38152677,N626,Prümer Straße,secondary,False,True,12.88,"LINESTRING (6.1285457 50.2789973, 6.128369 50.2789715)",50,,2,
360625093,N626,Prümer Straße,secondary,False,False,15.182,"LINESTRING (6.1285457 50.2789973, 6.128755 50.2790247)",30,,2,
355482120,,,secondary,True,False,33.151,"LINESTRING (6.1286264 50.2787119, 6.1286118 50.2787229, 6.128574 50.2787742, 6.1285481 50.2788284, 6.1285346 50.2788844, 6.1285344 50.2789642, 6.1285457 50.2789973)",50,,,
355760708,,Kerpener Straße,residential,False,False,87.729,"LINESTRING (6.1288757 50.2822968, 6.1290237 50.2823517, 6.12955 50.2825405, 6.1298472 50.2826521, 6.1299466 50.2826894)",,,,
64018877,,Umgasschen,residential,True,False,9.515,"LINESTRING (6.1233884 50.2810196, 6.1234407 50.2809995, 6.1234948 50.2809683)",,,,
64018891,,Rodter Straße,secondary,True,False,6.506,"LINESTRING (6.1233884 50.2810196, 6.1234279 50.2810343, 6.1234555 50.2810577)",,roundabout,,
972601666,,Rodter Straße,secondary,True,False,2.809,"LINESTRING (6.1234555 50.2810577, 6.1234663 50.281082)",,roundabout,,
360625088,,Ortstraße,residential,True,False,6.332,"LINESTRING (6.1236154 50.2811527, 6.1235263 50.2811517)",,,,
64018892,,Ortstraße,residential,False,True,71.832,"LINESTRING (6.1236154 50.2811527, 6.1243731 50.2810855, 6.124509 50.2810729, 6.1246167 50.281082)",,,,
360625088,,Ortstraße,residential,True,False,7.295,"LINESTRING (6.1235263 50.2811517, 6.123477 50.281154, 6.1234249 50.281147)",,,,
360625103,,Rodter Straße,residential,True,False,13.536000000000001,"LINESTRING (6.1235263 50.2811517, 6.1234855 50.2811789, 6.1234644 50.2812102, 6.1234383 50.2812573)",,,,
64018886,N675,Rodter Straße,secondary,True,False,12.789,"LINESTRING (6.1234383 50.2812573, 6.1233587 50.2811906, 6.1233347 50.2811635)",,,,
"[664426542, 360625095]",N675,Rodter Straße,secondary,False,False,290.554,"LINESTRING (6.1234383 50.2812573, 6.1234612 50.281311, 6.123479 50.2813747, 6.1234731 50.2814358, 6.1234697 50.281459, 6.1234652 50.2814899, 6.1234418 50.2815448, 6.1233934 50.2816059, 6.1232525 50.2817482, 6.1232182 50.2817843, 6.1228317 50.282191, 6.1227739 50.2822518, 6.1226744 50.2823551, 6.1226427 50.2824174, 6.1226363 50.2824743, 6.1226765 50.2825383, 6.122734 50.2825875, 6.1228004 50.2826204, 6.1228963 50.2826461, 6.1229736 50.2826465, 6.1230466 50.2826468, 6.1231883 50.2826182, 6.1234578 50.2825048, 6.1236897 50.2824345, 6.1238672 50.2824062, 6.1239418 50.2824033, 6.1240561 50.2823988, 6.1242385 50.2824543, 6.1243405 50.282484)",,,,
38152684,N62,An den Linden,secondary,True,False,15.101,"LINESTRING (6.1274735 50.278894, 6.1274198 50.2788948, 6.1273681 50.2788854, 6.1272919 50.2788392)",50,roundabout,,
151300659,N62,Hauptstraße,secondary,True,False,17.776,"LINESTRING (6.1274735 50.278894, 6.1274487 50.2789343, 6.1273254 50.2790202)",50,,,
302832326,N62,An den Linden,secondary,True,False,16.748,"LINESTRING (6.1276087 50.2787361, 6.1276223 50.2787727, 6.1276166 50.2788102, 6.1275923 50.2788445, 6.127552 50.278872)",50,roundabout,,
302991685,N626,An den Linden,secondary,True,False,30.604,"LINESTRING (6.1276087 50.2787361, 6.1276814 50.2787569, 6.1278318 50.2788199, 6.1279851 50.2788686)",50,,,
93774713,,Malmedyer Straße,unclassified,False,True,5.523,"LINESTRING (6.123102 50.2843846, 6.1230389 50.2843556)",,,,
621218892,,Malmedyer Straße,living_street,True,False,69.869,"LINESTRING (6.123102 50.2843846, 6.1232945 50.2841948, 6.1234942 50.2839949, 6.1234706 50.2839076, 6.1233656 50.283871)",,,,
1158203485,N62,An den Linden,secondary,True,False,1.73,"LINESTRING (6.1273263 50.2786925, 6.1273468 50.2786841)",50,roundabout,,
"[302991704, 1157642166]",N62,An den Linden,"['primary', 'secondary']",True,False,8.487,"LINESTRING (6.1272919 50.2788392, 6.127271 50.2788217, 6.1272663 50.2788048, 6.1272634 50.2787677)",50,roundabout,,
