osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,junction,bridge
414181244,,,Rue de la Forge,living_street,,False,False,111.03299999999999,"LINESTRING (4.5641823 50.6617936, 4.5640148 50.6618472, 4.563984 50.6618552, 4.5639491 50.6618956, 4.563953 50.6620053, 4.5639219 50.6620728, 4.5638834 50.6620955, 4.5637613 50.6621167, 4.5636379 50.6621193, 4.5635413 50.6621192, 4.5633927 50.6621183, 4.5632973 50.662115, 4.5631309 50.6621243, 4.5629794 50.662194)",,,,
1197943231,2,N237,Avenue des Combattants,secondary,50,False,False,66.93900000000001,"LINESTRING (4.5641823 50.6617936, 4.5641574 50.6617655, 4.5638093 50.6614001, 4.5637889 50.6613813, 4.5636964 50.6612765)",,,,
1197943231,2,N237,Avenue des Combattants,secondary,50,False,True,170.625,"LINESTRING (4.5641823 50.6617936, 4.5643883 50.6620357, 4.5644111 50.6620624, 4.564567 50.6623249, 4.5647182 50.6626088, 4.5649501 50.6630442, 4.5650363 50.6632255)",,,,
132729193,,,Avenue du Douaire,residential,20,False,False,377.367,"LINESTRING (4.5672648 50.6620537, 4.5670641 50.6620958, 4.5669036 50.662134, 4.5666944 50.6621828, 4.5665152 50.6622253, 4.5664778 50.6622532, 4.5665154 50.6623304, 4.566566 50.6624109, 4.566589 50.662453, 4.5666689 50.6625976, 4.5667547 50.662751, 4.56684 50.662896, 4.5669195 50.6630343, 4.5669957 50.6631675, 4.5670101 50.6632029, 4.5670531 50.6633115, 4.5670651 50.6633412, 4.5670745 50.6634247, 4.5670868 50.663469, 4.5671917 50.6635876, 4.5672009 50.6636014, 4.5672738 50.6637101, 4.5673105 50.6637648, 4.5673334 50.6638169, 4.5674563 50.6638931, 4.5676035 50.6641839, 4.5676631 50.6643006, 4.5678042 50.6645489, 4.5679092 50.6647261, 4.5680236 50.664912)",,,,
34568123,,,Rue du Tavernier,residential,,False,False,77.524,"LINESTRING (4.5630293 50.6645324, 4.5630033 50.6645771, 4.5630168 50.6652266)",,,,
34568123,,,Rue du Tavernier,residential,,False,True,254.589,"LINESTRING (4.5630293 50.6645324, 4.5630947 50.6645176, 4.5634787 50.6644985, 4.5639148 50.6644425, 4.563979 50.6644476, 4.564012 50.6644752, 4.564193 50.6649987, 4.5643472 50.6655598, 4.5644124 50.6656296, 4.5645141 50.6656652, 4.5647977 50.6657279, 4.5648782 50.6657568, 4.5649207 50.6658161, 4.5649009 50.6658843)",,,,
142397574,,,,residential,,False,True,45.80500000000001,"LINESTRING (4.5630293 50.6645324, 4.5628566 50.6645172, 4.5625783 50.6645025, 4.5625528 50.6644805, 4.5625528 50.6643834)",,,,
"[132726836, 132726838]",1,N232,Avenue Reine Astrid,secondary,,False,False,84.598,"LINESTRING (4.5708439 50.6666811, 4.5707915 50.6666675, 4.5707432 50.6666592, 4.570516 50.6666245, 4.5699305 50.6665499, 4.5697439 50.666558, 4.569669 50.666565)",,,,yes
"[1208767856, 132726837]",1,,Avenue de la Reine Astrid,secondary,,True,False,7.8,"LINESTRING (4.5708439 50.6666811, 4.5708962 50.6666785, 4.5709544 50.6666777)",,,,yes
142397574,,,,residential,,False,False,45.805,"LINESTRING (4.5625528 50.6643834, 4.5625528 50.6644805, 4.5625783 50.6645025, 4.5628566 50.6645172, 4.5630293 50.6645324)",,,,
30561829,2,N232,Rue des Deux Ponts,secondary,50,False,False,139.21,"LINESTRING (4.5720106 50.6682878, 4.5719618 50.6681702, 4.5718343 50.66802, 4.5715724 50.6673431, 4.5715719 50.6672167, 4.5715942 50.667081)",,,,
1208759055,2,N232,Rue des Deux Ponts,secondary,50,True,False,13.777,"LINESTRING (4.5720106 50.6682878, 4.5720597 50.6683421, 4.5721061 50.6683959)",,,,
142606864,,,Rue des Deux Ponts,secondary,30,True,False,12.844999999999999,"LINESTRING (4.5722902 50.6685604, 4.5722061 50.6685566, 4.5721084 50.6685522)",,,,
"[622727616, 498285825]",2,N232,"['Chaussée de la Croix', 'Rue des Deux Ponts']",secondary,30,False,False,71.87100000000001,"LINESTRING (4.5722902 50.6685604, 4.572381 50.6686103, 4.5724284 50.668673, 4.5725722 50.6688612, 4.5725955 50.6688918, 4.572829 50.6691026)",,,,
498285824,,,Rue des Deux Ponts,secondary,50,True,False,4.176,"LINESTRING (4.5721084 50.6685522, 4.5721009 50.6685555, 4.5720537 50.6685662)",,,roundabout,
742159517,1,,Avenue des Combattants,unclassified,,False,False,180.96400000000003,"LINESTRING (4.5676981 50.6684662, 4.5677264 50.66869, 4.5677118 50.668806, 4.5676859 50.6688706, 4.5676309 50.6689875, 4.567645 50.6690212, 4.5677323 50.6690821, 4.5678418 50.6691539, 4.5680008 50.6692586, 4.5681614 50.6693368, 4.5683364 50.6693824, 4.5685452 50.6693997, 4.5687555 50.6693828, 4.5690942 50.669337)",,,,
232331057,2,N237,Avenue des Combattants,secondary,,False,False,101.10300000000001,"LINESTRING (4.5679381 50.6665118, 4.5678518 50.6663577, 4.5678268 50.6663345, 4.567731 50.6662455, 4.5675683 50.6661399, 4.56711 50.6659211, 4.5670288 50.665837)",,,,
234840783,1,N232,Avenue Reine Astrid,secondary,,False,False,98.072,"LINESTRING (4.5679381 50.6665118, 4.5680624 50.6664996, 4.5681897 50.6664999, 4.5681932 50.6664999, 4.5685872 50.6665199, 4.5687912 50.6665449, 4.5691662 50.6665728, 4.5693175 50.666592)",,,,
341994620,2,N237,Avenue des Combattants,secondary,50,False,True,233.786,"LINESTRING (4.5679381 50.6665118, 4.567981 50.6666445, 4.5687807 50.6685451)",,,,
414181244,,,Rue de la Forge,living_street,,False,False,29.991,"LINESTRING (4.5629794 50.662194, 4.5627769 50.6622085, 4.5625852 50.6622791)",,,,
414181244,,,Rue de la Forge,living_street,,False,True,111.033,"LINESTRING (4.5629794 50.662194, 4.5631309 50.6621243, 4.5632973 50.662115, 4.5633927 50.6621183, 4.5635413 50.6621192, 4.5636379 50.6621193, 4.5637613 50.6621167, 4.5638834 50.6620955, 4.5639219 50.6620728, 4.563953 50.6620053, 4.5639491 50.6618956, 4.563984 50.6618552, 4.5640148 50.6618472, 4.5641823 50.6617936)",,,,
414181245,,,Rue des Couteliers,living_street,,False,False,35.316,"LINESTRING (4.5629794 50.662194, 4.5630022 50.6622416, 4.5632222 50.6624703)",,,,
414181244,,,Rue de la Forge,living_street,,False,True,29.991,"LINESTRING (4.5625852 50.6622791, 4.5627769 50.6622085, 4.5629794 50.662194)",,,,
414181245,,,Rue des Couteliers,living_street,,False,True,35.316,"LINESTRING (4.5632222 50.6624703, 4.5630022 50.6622416, 4.5629794 50.662194)",,,,
498238241,1,N232,Avenue Reine Astrid,secondary,,False,False,24.955,"LINESTRING (4.569669 50.666565, 4.5693175 50.666592)",,,,
28060859,,,Boulevard Martin,residential,,True,False,164.62599999999998,"LINESTRING (4.569669 50.666565, 4.5696592 50.6665311, 4.5696528 50.6665093, 4.5696169 50.6664022, 4.5695843 50.6663678, 4.5695038 50.6663138, 4.5693817 50.6662293, 4.5691783 50.6660582, 4.5690289 50.6659167, 4.5690202 50.6659054, 4.5689708 50.6658367, 4.568837 50.6656563, 4.5687377 50.6655163, 4.5686264 50.6653831, 4.568566 50.6653495, 4.5684874 50.6653192)",,,,
"[132726836, 132726838]",1,N232,Avenue Reine Astrid,secondary,,False,True,84.598,"LINESTRING (4.569669 50.666565, 4.5697439 50.666558, 4.5699305 50.6665499, 4.570516 50.6666245, 4.5707432 50.6666592, 4.5707915 50.6666675, 4.5708439 50.6666811)",,,,yes
1089411120,,,Rue Gergay,unclassified,,False,True,53.69499999999999,"LINESTRING (4.5609803 50.6672669, 4.5610255 50.6673216, 4.561056 50.6673778, 4.5611007 50.6674342, 4.5611503 50.6674733, 4.5612541 50.6675272, 4.5613352 50.6675627, 4.5614341 50.6675971, 4.561474 50.6676121)",,,,
693425372,,,Avenue des Villas,residential,50,True,False,10.089,"LINESTRING (4.5666785 50.6692934, 4.5667212 50.66938)",,,,
23053580,,,Avenue des Villas,residential,50,False,True,134.22699999999998,"LINESTRING (4.5666785 50.6692934, 4.5666695 50.669274, 4.5666038 50.6691605, 4.5664051 50.6687742, 4.5660623 50.6681513)",,,,
693425374,,,Avenue Reine Fabiola,tertiary,30,True,False,9.065,"LINESTRING (4.5664165 50.6694212, 4.5665436 50.6694087)",,,,
"[9065383, 693425343]",,,Avenue Reine Fabiola,tertiary,30,False,True,144.636,"LINESTRING (4.5664165 50.6694212, 4.5663971 50.6694159, 4.5661004 50.6693101, 4.565517 50.6690903, 4.5647795 50.6688267, 4.5646347 50.6687761)",,,,
693425375,,,Avenue des Villas,tertiary,30,True,False,15.312999999999999,"LINESTRING (4.5668676 50.6695917, 4.5667561 50.6695771, 4.5666661 50.6695448)",,,,
1089411120,,,Rue Gergay,unclassified,,False,False,53.695,"LINESTRING (4.561474 50.6676121, 4.5614341 50.6675971, 4.5613352 50.6675627, 4.5612541 50.6675272, 4.5611503 50.6674733, 4.5611007 50.6674342, 4.561056 50.6673778, 4.5610255 50.6673216, 4.5609803 50.6672669)",,,,
