osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,junction,access,lanes
99400359,False,,Rue Ruisseau des Forges,residential,False,225.98899999999998,"LINESTRING (4.6040846 50.2547269, 4.6033234 50.2536128, 4.6029831 50.2534256, 4.6025575 50.2529713)",,,,
580404150,False,,Rue Scieur Lambot,residential,True,97.864,"LINESTRING (4.6040846 50.2547269, 4.6040112 50.2547332, 4.6038908 50.2547109, 4.6028355 50.2543775)",50,,,2
580404151,False,,Rue Scieur Lambot,residential,False,17.558,"LINESTRING (4.6027259 50.254519, 4.6028355 50.2543775)",50,,,2
580404150,False,,Rue Scieur Lambot,residential,True,14.018,"LINESTRING (4.6028355 50.2543775, 4.6026587 50.2543217)",50,,,2
580404151,False,,Rue Scieur Lambot,residential,True,17.558,"LINESTRING (4.6028355 50.2543775, 4.6027259 50.254519)",50,,,2
580404150,False,,Rue Scieur Lambot,residential,False,97.864,"LINESTRING (4.6028355 50.2543775, 4.6038908 50.2547109, 4.6040112 50.2547332, 4.6040846 50.2547269)",50,,,2
99400403,True,,Rue Cent Louis,residential,False,4.815,"LINESTRING (4.6036396 50.2512812, 4.6035719 50.25128)",,,,
1032550688,True,,Place Baurain,residential,False,19.374,"LINESTRING (4.6036396 50.2512812, 4.6036282 50.2511734, 4.6036227 50.2511073)",,,,
649535930,True,,Rue du Chapitre,secondary,False,4.816,"LINESTRING (4.6035551 50.2511101, 4.6036227 50.2511073)",,,,
649511124,True,,Place Baurain,residential,False,18.93,"LINESTRING (4.6035551 50.2511101, 4.6035605 50.251171, 4.603567 50.2512333, 4.6035719 50.25128)",,,,
106059651,True,,Rue Saint-Gangulphe,residential,False,48.852999999999994,"LINESTRING (4.6029665 50.2516672, 4.602609 50.2516324, 4.6022841 50.2516199)",,,,
"[649535928, 649535905]",True,,Place de l'Hôtel de Ville,residential,False,38.714,"LINESTRING (4.6029665 50.2516672, 4.6029705 50.2515729, 4.6029745 50.2514785, 4.6027476 50.2514125)",,,,
649535906,False,,Place de l'Hôtel de Ville,residential,True,33.277,"LINESTRING (4.6027476 50.2514125, 4.6026876 50.2511157)",,,,
649535928,True,,Place de l'Hôtel de Ville,residential,False,22.277,"LINESTRING (4.6027476 50.2514125, 4.6024359 50.2513922)",,,,
367055102,True,N975,Place de l'Hôtel de Ville,secondary,False,44.521,"LINESTRING (4.6024359 50.2513922, 4.6024756 50.2513616, 4.6024567 50.2511538, 4.6026876 50.2511157)",,,,
649535906,False,,Place de l'Hôtel de Ville,residential,False,33.277,"LINESTRING (4.6026876 50.2511157, 4.6027476 50.2514125)",,,,
"[367055102, 367055103]",True,N975,"['Rue de la Collégiale', ""Place de l'Hôtel de Ville""]",secondary,False,67.589,"LINESTRING (4.6026876 50.2511157, 4.6027962 50.2510978, 4.6029215 50.2510758, 4.6029745 50.2511481, 4.6035551 50.2511101)",,,,
427167464,False,N98,Avenue Jules Lahaye,primary,False,50.053,"LINESTRING (4.6062437 50.2477893, 4.6064125 50.2482263)",,,,
809921922,False,,,residential,False,59.328,"LINESTRING (4.6062437 50.2477893, 4.6070568 50.2476696)",,,,
809921922,False,,,residential,True,59.328,"LINESTRING (4.6070568 50.2476696, 4.6062437 50.2477893)",,,,
809921923,False,,,residential,False,30.809,"LINESTRING (4.6070568 50.2476696, 4.6074752 50.2475976)",,,,
809921922,False,,,residential,False,77.714,"LINESTRING (4.6070568 50.2476696, 4.6068893 50.2471929, 4.6071962 50.2471173)",,,,
809921922,False,,,residential,True,77.714,"LINESTRING (4.6071962 50.2471173, 4.6068893 50.2471929, 4.6070568 50.2476696)",,,,
809921923,False,,,residential,True,30.809,"LINESTRING (4.6074752 50.2475976, 4.6070568 50.2476696)",,,,
809921924,False,,,residential,True,106.889,"LINESTRING (4.6093098 50.2476422, 4.6091221 50.2476422, 4.6089558 50.2475701, 4.6089665 50.2473952, 4.6088699 50.2472442, 4.6086071 50.2472237, 4.6082922 50.2472636)",,,,
649535930,True,,Rue du Chapitre,secondary,False,37.403999999999996,"LINESTRING (4.6036227 50.2511073, 4.6036983 50.25106, 4.6038078 50.2509494, 4.6039208 50.250832)",,,,
