osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,access
25449548,Sint-Jansstraat,residential,30,True,False,61.275999999999996,,,"LINESTRING (5.463516 50.7787269, 5.4640418 50.7783955, 5.4641333 50.7783379)",
25449558,Mombersstraat,residential,30,True,False,150.565,,,"LINESTRING (5.463516 50.7787269, 5.4637603 50.7788519, 5.4639957 50.7789813, 5.4640977 50.7790669, 5.4641962 50.7791683, 5.4642875 50.7792697, 5.464348 50.7793234, 5.4644523 50.7793925, 5.4649084 50.7797429)",
"[25449592, 38820928]",Vrijthof,residential,30,False,False,56.717,,,"LINESTRING (5.4657111 50.780254, 5.4651802 50.7805703, 5.4651322 50.7805491, 5.4651167 50.7805425)",
26291597,Corversstraat,residential,30,True,False,118.67500000000001,,,"LINESTRING (5.4657111 50.780254, 5.4657324 50.7802053, 5.4659182 50.7800403, 5.4663527 50.7797103, 5.466734 50.7794104)",
27886399,Onder de Linde,residential,30,False,False,25.458,,,"LINESTRING (5.4677413 50.7788141, 5.4676834 50.7790401)",
25494869,Onder de Linde,residential,30,False,False,34.848,,,"LINESTRING (5.4677413 50.7788141, 5.4675873 50.7789467, 5.467551 50.778984, 5.4676003 50.7790228, 5.4676834 50.7790401)",
1008949976,Onder de Linde,residential,30,False,True,32.255,,,"LINESTRING (5.4677413 50.7788141, 5.4678243 50.7787297, 5.4679649 50.778561)",
"[346098168, 25449650]",de Schiervelstraat,residential,30,True,False,133.781,,,"LINESTRING (5.4678464 50.7825557, 5.468005 50.7823827, 5.4682294 50.7820512, 5.4683409 50.7818923, 5.4684862 50.78173, 5.4685534 50.7816836, 5.4686797 50.7815734, 5.4687515 50.7815453, 5.468792 50.78153)",
20746713,Albertwal,residential,50,True,False,12.632,1,,"LINESTRING (5.4608246 50.7771836, 5.4607495 50.7772868)",
25467580,Regulierenplein,residential,30,True,False,115.572,,,"LINESTRING (5.4608246 50.7771836, 5.4608729 50.777197, 5.4615439 50.7774395, 5.462191 50.7776768, 5.4622516 50.777699)",
20746303,Jekerstraat,residential,30,True,False,100.081,,,"LINESTRING (5.4622516 50.777699, 5.4625686 50.7774047, 5.4628663 50.7771635, 5.463008 50.7770579, 5.4630931 50.7769742)",
27886388,Bredestraat,residential,30,False,False,60.519,,,"LINESTRING (5.4681858 50.7790751, 5.4690041 50.7792439)",
38820656,Slachthuisstraat,residential,30,False,True,6.542,,,"LINESTRING (5.4681858 50.7790751, 5.4681478 50.7791288)",
38933721,Slachthuisstraat,residential,30,False,False,46.778,,,"LINESTRING (5.4681858 50.7790751, 5.468238 50.7790111, 5.4684224 50.7786825)",
256920073,Sint-Maternuswal,residential,,False,True,23.442,,,"LINESTRING (5.4637483 50.7835386, 5.4637976 50.7833301)",no
40691723,Sacramentstraat,unclassified,50,True,False,31.684000000000005,,,"LINESTRING (5.4637483 50.7835386, 5.4636687 50.7835227, 5.4634915 50.7834912, 5.4633152 50.7834599)",
722794509,Brouwersstraat,residential,30,False,False,15.853,,,"LINESTRING (5.4690963 50.7791138, 5.4690041 50.7792439)",
25566519,Brouwersstraat,residential,30,False,True,30.689999999999998,,,"LINESTRING (5.4690963 50.7791138, 5.4690967 50.7790855, 5.4691918 50.7788731, 5.4692004 50.7788467)",
1008949975,Sint-Rosastraat,residential,30,True,False,54.797000000000004,,,"LINESTRING (5.4690963 50.7791138, 5.4696772 50.7791832, 5.4698585 50.7792151)",
38820605,Brouwersstraat,residential,30,False,True,27.476,,,"LINESTRING (5.4688868 50.7794796, 5.4690041 50.7792439)",
20744948,Sint-Catharinastraat,residential,30,True,False,86.594,,,"LINESTRING (5.4688868 50.7794796, 5.4698522 50.7796667, 5.4700597 50.7797164)",
27886388,Bredestraat,residential,30,False,True,60.519,,,"LINESTRING (5.4690041 50.7792439, 5.4681858 50.7790751)",
38820605,Brouwersstraat,residential,30,False,False,27.476,,,"LINESTRING (5.4690041 50.7792439, 5.4688868 50.7794796)",
722794509,Brouwersstraat,residential,30,False,True,15.853,,,"LINESTRING (5.4690041 50.7792439, 5.4690963 50.7791138)",
25566542,Sint-Jozefsstraat,residential,30,False,False,31.031,,,"LINESTRING (5.4698585 50.7792151, 5.4698685 50.7789361)",
27886601,Sint-Rosastraat,residential,30,True,False,48.725,,,"LINESTRING (5.4698585 50.7792151, 5.4698533 50.77925, 5.4699425 50.7792619, 5.4702821 50.7792528, 5.4704876 50.7792401)",
"[38820976, 38820975]",Kastanjewal,residential,30,False,True,65.36500000000001,,,"LINESTRING (5.4687518 50.7785671, 5.4685148 50.7785057, 5.4683792 50.7784686, 5.4681395 50.7784012, 5.4680355 50.7783698, 5.4679054 50.7783249)",
322931344,Sint-Truidersteenweg,primary,30,False,False,5.91,2,N79,"LINESTRING (5.4586107 50.7796749, 5.4586912 50.7796902)",
687554405,Beukenbergweg,residential,30,True,False,94.95300000000002,,,"LINESTRING (5.4586107 50.7796749, 5.4585691 50.7797301, 5.4580771 50.7804089, 5.4580525 50.7804523)",
38820757,Elisabethwal,primary,50,True,False,44.141000000000005,4,R72,"LINESTRING (5.460348 50.7796043, 5.4603569 50.7798694, 5.4603687 50.780001)",
245328791,Koninksemsteenweg,tertiary,50,False,True,13.623,,,"LINESTRING (5.4600502 50.7781425, 5.4602263 50.7781936)",
25604796,Albertwal,residential,50,True,False,248.23600000000002,1,,"LINESTRING (5.4600502 50.7781425, 5.4600708 50.7780482, 5.4601537 50.7777424, 5.4602674 50.7774435, 5.4604202 50.7771414, 5.460694 50.7767895, 5.461039 50.77638, 5.4611779 50.776228, 5.4612558 50.7761827, 5.4614034 50.7761374)",
245328791,Koninksemsteenweg,tertiary,50,False,False,38.796,,,"LINESTRING (5.4600502 50.7781425, 5.4599288 50.7780968, 5.4595894 50.7779508)",
316212832,Albertwal,primary,50,False,True,11.993,3,R72,"LINESTRING (5.4613395 50.7762374, 5.4614034 50.7761374)",
"[316212833, 245328762, 338046643]",Albertwal,primary,50,False,False,221.90499999999997,3,R72,"LINESTRING (5.4613395 50.7762374, 5.461005 50.7766623, 5.4608884 50.7768135, 5.4608181 50.7769046, 5.4606123 50.7771894, 5.4605285 50.7773179, 5.4604584 50.7774523, 5.4603359 50.7777472, 5.4602883 50.7779292, 5.4602579 50.7780965)",
27113412,Elfde-Novemberwal,residential,,False,True,331.56699999999995,,,"LINESTRING (5.4693105 50.7838158, 5.4679262 50.7834374, 5.4663824 50.7830507, 5.4663194 50.7830365, 5.4658235 50.7830873, 5.4655212 50.7831184, 5.4652852 50.7831402, 5.4651876 50.783145, 5.4650296 50.7831523, 5.4648525 50.7831486)",
337726111,Elfde-Novemberwal,residential,,True,False,27.082,,,"LINESTRING (5.4693105 50.7838158, 5.4694093 50.7838653, 5.4694407 50.7838905, 5.469485 50.7839364, 5.4695258 50.7839611, 5.4695858 50.7839798)",
337844291,Leopoldwal,primary,50,True,False,8.814,2,,"LINESTRING (5.4705391 50.7831582, 5.470603 50.78309)",
"[30052121, 687536564]",Maastrichterstraat,residential,30,True,False,14.448,,,"LINESTRING (5.4705391 50.7831582, 5.470437 50.7831345, 5.4703465 50.7831129)",
27113412,Elfde-Novemberwal,residential,,False,False,331.567,,,"LINESTRING (5.4648525 50.7831486, 5.4650296 50.7831523, 5.4651876 50.783145, 5.4652852 50.7831402, 5.4655212 50.7831184, 5.4658235 50.7830873, 5.4663194 50.7830365, 5.4663824 50.7830507, 5.4679262 50.7834374, 5.4693105 50.7838158)",
729373696,Schuttersgang,living_street,20,False,True,67.309,,,"LINESTRING (5.4648525 50.7831486, 5.4648662 50.7831293, 5.4652447 50.7825964)",
729373697,Schuttersgang,residential,,False,False,15.719,,,"LINESTRING (5.4648525 50.7831486, 5.4647808 50.7832043, 5.4646891 50.7832427)",
25378406,Sint-Maternuswal,residential,50,True,False,19.688,,,"LINESTRING (5.4646891 50.7832427, 5.464856 50.783305, 5.4648856 50.7833161, 5.4649247 50.7833376)",
729373697,Schuttersgang,residential,,False,True,15.719,,,"LINESTRING (5.4646891 50.7832427, 5.4647808 50.7832043, 5.4648525 50.7831486)",
"[729373701, 39352783]",Leopoldwal,residential,30,False,False,44.161,,,"LINESTRING (5.4709203 50.7820051, 5.47079 50.7822428, 5.4707268 50.7823549, 5.4707126 50.7823799)",
148819077,Clarissenstraat,residential,30,False,False,158.712,,,"LINESTRING (5.4709203 50.7820051, 5.4695021 50.7816989, 5.4694037 50.7816765, 5.4691267 50.781607, 5.4690098 50.7815777, 5.468792 50.78153)",
722793856,Onder de Linde,residential,30,False,False,17.597,,,"LINESTRING (5.4681092 50.7784317, 5.4679649 50.778561)",
27886399,Onder de Linde,residential,30,False,True,25.458,,,"LINESTRING (5.4676834 50.7790401, 5.4677413 50.7788141)",
25494869,Onder de Linde,residential,30,False,True,34.848,,,"LINESTRING (5.4676834 50.7790401, 5.4676003 50.7790228, 5.467551 50.778984, 5.4675873 50.7789467, 5.4677413 50.7788141)",
1008949977,Onder de Linde,residential,30,False,False,34.109,,,"LINESTRING (5.4676834 50.7790401, 5.4681478 50.7791288)",
155326233,Achttiende - Oogstwal,primary,50,True,False,92.638,1,R72,"LINESTRING (5.4698837 50.7838806, 5.4699785 50.7837671, 5.4700308 50.7837092, 5.4702488 50.7834626, 5.4704614 50.7832317, 5.4705391 50.7831582)",
337726093,Achttiende - Oogstwal,primary,50,False,True,23.738,4,R72,"LINESTRING (5.4698837 50.7838806, 5.4698439 50.7839003, 5.4695858 50.7839798)",
"[337844288, 337844283]",Achttiende - Oogstwal,primary,50,False,True,75.427,3,R72,"LINESTRING (5.4698837 50.7838806, 5.469982 50.7838424, 5.4701003 50.783769, 5.4702233 50.7836612, 5.4703098 50.7835856, 5.4704563 50.7834303, 5.4705263 50.7833479)",
20746303,Jekerstraat,residential,30,True,False,25.302,,,"LINESTRING (5.4630931 50.7769742, 5.463181 50.7768281, 5.463215 50.7767602)",
30052467,Krekelstraat,residential,30,True,False,69.309,,,"LINESTRING (5.4630931 50.7769742, 5.4632259 50.7769925, 5.4633244 50.7770081, 5.4638676 50.7773335)",
729377504,Sint-Lutgartstraat,residential,30,False,True,15.591,,,"LINESTRING (5.465882 50.7776573, 5.4660124 50.7775439)",
20748026,Sint-Lutgartstraat,residential,30,True,False,125.026,,,"LINESTRING (5.465882 50.7776573, 5.4656249 50.7778743, 5.4653701 50.7781294, 5.4650022 50.778498, 5.4648801 50.7785841)",
20747096,Minderbroedersstraat,residential,30,True,False,74.68799999999999,,,"LINESTRING (5.4658176 50.7788973, 5.4656092 50.7788081, 5.4652439 50.7786959, 5.4649512 50.778606, 5.4648801 50.7785841)",
38706909,Wijngaardstraat,residential,30,True,False,129.999,,,"LINESTRING (5.4658176 50.7788973, 5.465839 50.778878, 5.4663683 50.7784004, 5.4668668 50.7779347)",
38820656,Slachthuisstraat,residential,30,False,False,6.542,,,"LINESTRING (5.4681478 50.7791288, 5.4681858 50.7790751)",
1008949977,Onder de Linde,residential,30,False,True,34.109,,,"LINESTRING (5.4681478 50.7791288, 5.4676834 50.7790401)",
20748560,Slachthuisstraat,residential,30,False,True,21.67,,,"LINESTRING (5.4681478 50.7791288, 5.4680586 50.7792899, 5.4680483 50.7793132)",
729373689,Vlasmarkt,residential,30,False,False,31.125,,,"LINESTRING (5.4647059 50.780286, 5.4646817 50.7802651, 5.4644585 50.7800539)",
"[30052121, 722794508]",Maastrichterstraat,residential,30,True,False,186.771,,,"LINESTRING (5.4703465 50.7831129, 5.4698041 50.7829994, 5.4697376 50.7829912, 5.4696518 50.782987, 5.4691453 50.7828757, 5.4684409 50.78272, 5.4683594 50.782701, 5.4679433 50.7825811, 5.4678464 50.7825557)",
"[38922113, 217129694]",Elfde-Novemberwal,primary,50,True,False,172.337,1,R72,"LINESTRING (5.4669275 50.7834622, 5.46657 50.7834415, 5.4662543 50.783407, 5.4658019 50.7833894, 5.4650957 50.7833995, 5.4649711 50.7834012, 5.4649088 50.7834026, 5.4644837 50.7833936)",
"[39706528, 337726097, 316212836, 337726096]",Elfde-Novemberwal,primary,50,False,False,200.11400000000003,"['2', '3', '4']",R72,"LINESTRING (5.4669275 50.7834622, 5.4669549 50.7834712, 5.4672017 50.7835214, 5.4674719 50.7835916, 5.468063 50.7837689, 5.4682652 50.7838281, 5.4687936 50.7839827, 5.4689987 50.7840105, 5.469186 50.7840208, 5.4693052 50.7840176, 5.4693934 50.784012, 5.4694824 50.7839995, 5.4695858 50.7839798)",
27193130,Pliniuswal,residential,50,True,False,96.05499999999999,1,,"LINESTRING (5.4608931 50.7823169, 5.4610628 50.7823456, 5.4611071 50.7823902, 5.4612456 50.7825258, 5.4613735 50.7826112, 5.4615074 50.7826862, 5.461733 50.7827819, 5.4617664 50.7828115, 5.4617877 50.7828516, 5.4618178 50.7829059)",
"[337726105, 337726102, 337726103]",Pliniuswal,primary,50,True,False,93.719,"['1', '2']",R72,"LINESTRING (5.4608931 50.7823169, 5.4610357 50.7824712, 5.4612013 50.782605, 5.4614128 50.7827326, 5.4616028 50.7828203, 5.4618178 50.7829059)",
155326063,Nieuwstraat,residential,30,False,True,200.603,,,"LINESTRING (5.4619888 50.780537, 5.46194 50.7806028, 5.4618653 50.7806565, 5.4616663 50.7807531, 5.4615336 50.7808207, 5.4614907 50.7808587, 5.461409 50.7809352, 5.4613621 50.7809974, 5.4611075 50.7813354, 5.4609015 50.781699, 5.4609066 50.781783, 5.4609321 50.7818608, 5.461066 50.7821082)",
30052279,Kastanjewal,residential,50,True,False,20.277,,,"LINESTRING (5.4614034 50.7761374, 5.4616831 50.7761818)",
316212832,Albertwal,primary,50,False,False,11.993,3,R72,"LINESTRING (5.4614034 50.7761374, 5.4613395 50.7762374)",
338046644,Albertwal,primary,50,True,False,13.059,1,R72,"LINESTRING (5.4602579 50.7780965, 5.4602869 50.7782125)",
"[316212833, 245328762, 338046643]",Albertwal,primary,50,False,True,221.90499999999997,3,R72,"LINESTRING (5.4602579 50.7780965, 5.4602883 50.7779292, 5.4603359 50.7777472, 5.4604584 50.7774523, 5.4605285 50.7773179, 5.4606123 50.7771894, 5.4608181 50.7769046, 5.4608884 50.7768135, 5.461005 50.7766623, 5.4613395 50.7762374)",
25467389,Koninksemsteenweg,tertiary,50,False,True,4.751,,,"LINESTRING (5.4602263 50.7781936, 5.4602869 50.7782125)",
217129681,Albertwal,primary,50,True,False,11.023,1,R72,"LINESTRING (5.4602263 50.7781936, 5.4602579 50.7780965)",
245328791,Koninksemsteenweg,tertiary,50,False,False,13.623,,,"LINESTRING (5.4602263 50.7781936, 5.4600502 50.7781425)",
217129685,Elisabethwal,residential,50,True,False,145.859,1,,"LINESTRING (5.4601882 50.7794437, 5.4601005 50.7792738, 5.4600557 50.7790397, 5.4600507 50.7782273, 5.4600502 50.7781425)",
"[338046658, 338046659]",Elisabethwal,primary,50,True,False,139.068,2,R72,"LINESTRING (5.4601882 50.7794437, 5.4602043 50.7790255, 5.4602171 50.778909, 5.4602222 50.778772, 5.4602164 50.7783666, 5.4602209 50.7782875, 5.4602263 50.7781936)",
245059565,Sint-Truidersteenweg,primary,50,False,False,13.537,2,N79,"LINESTRING (5.4601817 50.779972, 5.4603687 50.780001)",
"[322931344, 39663204]",Sint-Truidersteenweg,primary,"['50', '30']",False,True,109.38,2,N79,"LINESTRING (5.4601817 50.779972, 5.4599659 50.7799314, 5.4593877 50.7798203, 5.4586912 50.7796902)",
217129686,Elisabethwal,primary,50,True,False,58.746,3,R72,"LINESTRING (5.4601817 50.779972, 5.4601816 50.7798779, 5.4601882 50.7794437)",
"[337726100, 217129684, 243839365]",Eeuwfeestwal,primary,50,True,False,92.434,"['4', '3']",R72,"LINESTRING (5.4601637 50.7808032, 5.4601708 50.780441, 5.4601722 50.7803823, 5.4601793 50.7800748, 5.4601817 50.779972)",
217129682,Eeuwfeestwal,primary,50,True,False,153.44499999999996,2,R72,"LINESTRING (5.4606302 50.7821349, 5.4605271 50.7819668, 5.4603621 50.7816851, 5.4602368 50.7814566, 5.4601969 50.7813346, 5.4601684 50.7812058, 5.4601563 50.780938, 5.4601637 50.7808032)",
217129683,Eeuwfeestwal,residential,30,True,False,131.907,,,"LINESTRING (5.4606302 50.7821349, 5.4604851 50.7820807, 5.4603909 50.7820378, 5.4603511 50.7819709, 5.4601301 50.7815947, 5.4600543 50.7814079, 5.4599582 50.7810727)",
242755188,Hasseltsesteenweg,primary,30,False,False,8.363,2,N20,"LINESTRING (5.4606881 50.7822308, 5.4607901 50.7821921)",
217129682,Eeuwfeestwal,primary,50,True,False,11.420000000000002,2,R72,"LINESTRING (5.4606881 50.7822308, 5.4606699 50.7821961, 5.4606632 50.7821858, 5.4606302 50.7821349)",
337726101,Hasseltsesteenweg,primary,30,False,True,27.795,3,N20,"LINESTRING (5.4606881 50.7822308, 5.4605162 50.7822911, 5.4603458 50.7823558)",
337726104,Pliniuswal,primary,50,True,False,21.692999999999998,2,R72,"LINESTRING (5.4608417 50.7824, 5.4607811 50.7823332, 5.4607216 50.7822677, 5.4606881 50.7822308)",
337726105,Pliniuswal,primary,50,True,False,23.857,2,R72,"LINESTRING (5.4618178 50.7829059, 5.461972 50.7829583, 5.4621262 50.7829941)",
"[337726104, 217129692]",Pliniuswal,primary,50,True,False,105.452,2,R72,"LINESTRING (5.4619463 50.7830252, 5.4616675 50.7829223, 5.4613585 50.7827785, 5.4611216 50.7826323, 5.4609226 50.7824777, 5.4608417 50.7824)",
217129693,Pliniuswal,residential,50,True,False,113.04800000000002,1,,"LINESTRING (5.4619463 50.7830252, 5.4618061 50.7830293, 5.4616907 50.7829956, 5.4614536 50.7828988, 5.461241 50.7827993, 5.4610506 50.7826886, 5.4608878 50.78258, 5.4608449 50.7825361, 5.4608317 50.7824921, 5.4608417 50.7824)",
217129692,Pliniuswal,primary,50,True,False,12.45,2,R72,"LINESTRING (5.462112 50.7830647, 5.4619463 50.7830252)",
243284575,Bilzersteenweg,secondary,30,False,False,7.914,,N730,"LINESTRING (5.462112 50.7830647, 5.4621262 50.7829941)",
9703176,Bilzersteenweg,secondary,30,False,True,63.618,3,N730,"LINESTRING (5.462112 50.7830647, 5.4621148 50.7831577, 5.4621245 50.7833076, 5.4621723 50.7836353)",
"[651727136, 217129695]",Sint-Maternuswal,primary,50,True,False,29.91,3,R72,"LINESTRING (5.4625216 50.7831374, 5.4623545 50.7831074, 5.462112 50.7830647)",
217129696,Sint-Maternuswal,residential,50,True,False,55.655,,,"LINESTRING (5.4644837 50.7833936, 5.4643563 50.7834673, 5.4641648 50.7834852, 5.4640335 50.7834964, 5.4637483 50.7835386)",
"[323241385, 521193579, 521193580, 256920069]",Sint-Maternuswal,primary,50,True,False,48.824,2,R72,"LINESTRING (5.4644837 50.7833936, 5.4643225 50.7833839, 5.4640547 50.7833645, 5.4639662 50.7833559, 5.4637976 50.7833301)",
25449548,Sint-Jansstraat,residential,30,True,False,146.178,,,"LINESTRING (5.4641333 50.7783379, 5.4645249 50.7780902, 5.4647016 50.777981, 5.4647575 50.7779419, 5.4648368 50.7778694, 5.4649358 50.7777572, 5.4651042 50.7775805, 5.4652329 50.7774353, 5.4652584 50.7774034, 5.4653375 50.7772831)",
21332136,de Schaetzengaarde,residential,50,False,True,83.29599999999999,,,"LINESTRING (5.4580139 50.7787154, 5.4578464 50.7786404, 5.4570577 50.7782732)",
220116578,Stationslaan,primary_link,,True,False,32.398,1,,"LINESTRING (5.4709727 50.7833079, 5.4708515 50.7832988, 5.4707384 50.7833016, 5.4706728 50.7833094, 5.4706109 50.7833231, 5.4705263 50.7833479)",
242755190,Stationslaan,primary,50,True,False,24.698999999999998,1,N79,"LINESTRING (5.4709727 50.7833079, 5.4708012 50.7832499, 5.4706655 50.7832002)",
217152956,Achttiende - Oogstwal,primary,50,False,True,19.123,2,R72,"LINESTRING (5.4705263 50.7833479, 5.4705902 50.783284, 5.4706655 50.7832002)",
"[337844288, 337844283]",Achttiende - Oogstwal,primary,50,False,False,75.42699999999999,3,R72,"LINESTRING (5.4705263 50.7833479, 5.4704563 50.7834303, 5.4703098 50.7835856, 5.4702233 50.7836612, 5.4701003 50.783769, 5.469982 50.7838424, 5.4698837 50.7838806)",
687554403,Achttiende - Oogstwal,residential,50,True,False,36.830999999999996,,,"LINESTRING (5.4696889 50.7843007, 5.4696959 50.7842578, 5.4696934 50.7842225, 5.4696793 50.7841855, 5.4696532 50.7841376, 5.4696022 50.7840444, 5.4695858 50.7839798)",
687554404,Achttiende - Oogstwal,residential,50,False,False,77.77300000000001,,,"LINESTRING (5.4696889 50.7843007, 5.4691541 50.7848254, 5.4690856 50.7848869)",
729377505,Albertwal,residential,50,True,False,8.123,,,"LINESTRING (5.4616831 50.7761818, 5.4616645 50.7762539)",
21334310,Kanjelstraat,residential,50,False,True,132.619,,,"LINESTRING (5.4579247 50.7845796, 5.457666 50.7844292, 5.4574299 50.7842209, 5.4573238 50.7841279, 5.4573011 50.7840476, 5.4571757 50.7835935, 5.4571498 50.7835389)",
256920062,Agnetenberg,residential,,False,True,59.465999999999994,,,"LINESTRING (5.4674075 50.7797326, 5.4673433 50.7797063, 5.4671712 50.7796356, 5.4670017 50.7795534, 5.466734 50.7794104)",
256920073,Sint-Maternuswal,residential,,False,False,23.442,,,"LINESTRING (5.4637976 50.7833301, 5.4637483 50.7835386)",no
256920073,Sint-Maternuswal,residential,,False,True,5.668,,,"LINESTRING (5.4637976 50.7833301, 5.4638097 50.7832797)",no
"[323241385, 337726106, 337726107]",Sint-Maternuswal,primary,50,True,False,92.267,"['2', '3']",R72,"LINESTRING (5.4637976 50.7833301, 5.4635888 50.783294, 5.4635002 50.7832787, 5.4630268 50.7832166, 5.4628637 50.7831943, 5.4625216 50.7831374)",
217152928,Achttiende - Oogstwal,residential,50,True,False,43.722,,,"LINESTRING (5.4695858 50.7839798, 5.4697113 50.784015, 5.4697617 50.7840656, 5.4697743 50.7841077, 5.4697788 50.7841448, 5.469747 50.7842207, 5.4696889 50.7843007)",
337726093,Achttiende - Oogstwal,primary,50,False,False,23.738,4,R72,"LINESTRING (5.4695858 50.7839798, 5.4698439 50.7839003, 5.4698837 50.7838806)",
"[337726096, 337726097, 316212836, 39706528]",Elfde-Novemberwal,primary,50,False,True,200.114,"['2', '4', '3']",R72,"LINESTRING (5.4695858 50.7839798, 5.4694824 50.7839995, 5.4693934 50.784012, 5.4693052 50.7840176, 5.469186 50.7840208, 5.4689987 50.7840105, 5.4687936 50.7839827, 5.4682652 50.7838281, 5.468063 50.7837689, 5.4674719 50.7835916, 5.4672017 50.7835214, 5.4669549 50.7834712, 5.4669275 50.7834622)",
337844297,Leopoldwal,tertiary,50,True,False,19.762999999999998,1,,"LINESTRING (5.4708703 50.7829115, 5.4708033 50.7830035, 5.4707609 50.7830751)",
337844301,Leopoldwal,tertiary_link,50,True,False,18.564999999999998,1,,"LINESTRING (5.4708703 50.7829115, 5.4708997 50.7829959, 5.4709158 50.7830164, 5.4709404 50.7830288, 5.4709919 50.7830479)",
208094396,Jaminéstraat,primary,50,True,False,11.224,1,N79,"LINESTRING (5.470603 50.78309, 5.4707609 50.7830751)",
25494743,Elisabethwal,residential,50,True,False,63.861999999999995,1,,"LINESTRING (5.4604083 50.778376, 5.4604237 50.7784801, 5.4604362 50.7789498)",
338046657,Elisabethwal,residential,50,True,False,11.41,1,,"LINESTRING (5.4604083 50.778376, 5.4603194 50.7784306, 5.4602919 50.7784475)",
"[337726098, 337726099, 25587045]",Elisabethwal,primary,50,True,False,128.70999999999998,"['1', '2', '3']",R72,"LINESTRING (5.4602919 50.7784475, 5.4603028 50.7789534, 5.4603187 50.7792106, 5.4603422 50.779468, 5.460348 50.7796043)",
256920073,Sint-Maternuswal,residential,,False,False,5.668,,,"LINESTRING (5.4638097 50.7832797, 5.4637976 50.7833301)",no
38722591,Sint-Maternuswal,primary,50,True,False,78.883,1,R72,"LINESTRING (5.4638097 50.7832797, 5.4640661 50.7833099, 5.4642743 50.7833263, 5.4646235 50.7833424, 5.4649247 50.7833376)",
25448986,Graanmarkt,residential,30,False,True,18.991999999999997,,,"LINESTRING (5.4648922 50.7806374, 5.4650935 50.7805508, 5.4651167 50.7805425)",
20872919,Hondsstraat,residential,30,False,False,100.155,,,"LINESTRING (5.4618953 50.7795943, 5.4614997 50.7794077, 5.4607498 50.7790589)",
346098173,Leopoldwal,residential,30,True,False,85.478,,,"LINESTRING (5.4707126 50.7823799, 5.4704896 50.7828388, 5.4704574 50.7828993, 5.4703559 50.7830933, 5.4703465 50.7831129)",
"[729373701, 39352783]",Leopoldwal,residential,30,False,True,44.161,,,"LINESTRING (5.4707126 50.7823799, 5.4707268 50.7823549, 5.47079 50.7822428, 5.4709203 50.7820051)",
729377503,,residential,,False,True,15.487,,,"LINESTRING (5.4689746 50.7786497, 5.4689417 50.7787684, 5.4689377 50.778787)",
38820865,Sint-Ursulastraat,residential,30,True,False,19.627,,,"LINESTRING (5.4689377 50.778787, 5.4692004 50.7788467)",
729377503,,residential,,False,False,15.487,,,"LINESTRING (5.4689377 50.778787, 5.4689417 50.7787684, 5.4689746 50.7786497)",
875211047,Stadhuisplein,residential,30,False,True,6.35,,,"LINESTRING (5.4642233 50.7810101, 5.4642938 50.7810458)",
875471142,Sacramentstraat,living_street,,False,True,59.255,,,"LINESTRING (5.4651631 50.7842377, 5.4655411 50.7837614)",destination
875471142,Sacramentstraat,living_street,,False,False,59.255,,,"LINESTRING (5.4655411 50.7837614, 5.4651631 50.7842377)",destination
"[40691730, 40691723]",Sacramentstraat,"['residential', 'unclassified']","['30', '50']",True,False,128.865,,,"LINESTRING (5.4655411 50.7837614, 5.4651469 50.7836873, 5.4645794 50.7836519, 5.4644144 50.7836364, 5.4642085 50.7836164, 5.4637483 50.7835386)",
