osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,access
146465348,2,,Warande,residential,50,4,False,True,52.787000000000006,"LINESTRING (4.0031586 51.0216632, 4.0024734 51.0216303, 4.0024093 51.021617)",
376689351,2,N467,Frankrijkstraat,secondary,50,4,False,False,7.817,"LINESTRING (4.0049102 51.0220576, 4.0049847 51.0220052)",
"[373685849, 89697105, 996362156, 215114756]",2,N467,"['Dorp', 'Frankrijkstraat']",secondary,"['50', '30']","['4', '3']",False,True,372.9869999999999,"LINESTRING (4.0049102 51.0220576, 4.0045991 51.022281, 4.0043286 51.022497, 4.0040122 51.0227313, 4.0038481 51.022909, 4.0037229 51.0230609, 4.0036177 51.02332, 4.0035615 51.0235125, 4.0034928 51.0237598, 4.0034889 51.0237968, 4.0034689 51.0239868, 4.0034351 51.0241597, 4.0034126 51.0242749, 4.0034125 51.0244757, 4.0034378 51.0245507, 4.0034881 51.0246196, 4.0035896 51.0247109, 4.0036485 51.0247686, 4.00372 51.0248274, 4.0037845 51.0249075, 4.0038257 51.0249807, 4.0038268 51.0250099, 4.0038267 51.0250724)",
"[376689354, 146465348]",2,,Warande,residential,50,4,False,True,132.07,"LINESTRING (4.0049102 51.0220576, 4.0042121 51.0217997, 4.0040723 51.0217655, 4.0039206 51.0217436, 4.0037639 51.0217241, 4.0033077 51.0216736, 4.0031586 51.0216632)",
146411645,2,,Bollewerkstraat,residential,50,4,False,True,54.237,"LINESTRING (3.9989947 51.0209989, 3.9990989 51.021014, 3.9997532 51.0211002)",
146411658,2,,Leopolddreef,residential,50,4,False,True,89.273,"LINESTRING (3.9989947 51.0209989, 3.998946 51.0212126, 3.9989028 51.0214024, 3.9988028 51.0217926)",
153878627,2,,Spinnerijstraat,residential,50,3,False,True,11.512,"LINESTRING (3.9985224 51.0250947, 3.9985477 51.025122, 3.9985893 51.025189)",
153878629,2,,Spinnerijstraat,residential,50,3,False,False,72.056,"LINESTRING (3.9985224 51.0250947, 3.9984577 51.0250965, 3.9975845 51.0251514, 3.9975359 51.0251975)",
153878632,,,Spinnerijstraat,residential,,,False,True,18.33,"LINESTRING (3.9985224 51.0250947, 3.9986037 51.0250867, 3.9986597 51.0250902, 3.9987067 51.0251095, 3.9987488 51.0251426)",
146411668,2,,Spinnerijstraat,residential,30,3,False,False,12.747,"LINESTRING (3.9985893 51.025189, 3.998611 51.025172, 3.9986688 51.0251515, 3.9987488 51.0251426)",
146411668,2,,Spinnerijstraat,residential,30,3,False,True,131.657,"LINESTRING (3.9985893 51.025189, 3.9985689 51.0252159, 3.9985657 51.0252628, 3.9987255 51.0263655)",
153878627,2,,Spinnerijstraat,residential,50,3,False,False,11.512,"LINESTRING (3.9985893 51.025189, 3.9985477 51.025122, 3.9985224 51.0250947)",
146411658,2,,Leopolddreef,residential,50,4,False,True,9.565,"LINESTRING (3.9988028 51.0217926, 3.9987772 51.0218771)",
146411658,2,,Leopolddreef,residential,50,4,False,False,89.273,"LINESTRING (3.9988028 51.0217926, 3.9989028 51.0214024, 3.998946 51.0212126, 3.9989947 51.0209989)",
377967546,2,,Molenhoek,residential,50,3,True,False,11.972999999999999,"LINESTRING (3.9988028 51.0217926, 3.9988634 51.0217993, 3.9989714 51.0218112)",
146414341,1,,Schuttersweg,living_street,,3,True,False,52.617999999999995,"LINESTRING (3.9996822 51.0265845, 3.9995942 51.0265905, 3.9993001 51.026636, 3.9989838 51.0267454)",
727443997,,,Bauteneirshof,residential,30,,False,False,97.682,"LINESTRING (3.9996822 51.0265845, 3.9996783 51.0265268, 3.9995576 51.0257096)",
777705762,,,Bauteneirshof,residential,30,,False,False,28.696,"LINESTRING (3.9995576 51.0257096, 3.9995239 51.0254524)",
727443997,,,Bauteneirshof,residential,30,,False,False,60.444,"LINESTRING (3.9995576 51.0257096, 3.999637 51.0256447, 4.0003199 51.0256099, 4.0003687 51.0256119)",
727443997,,,Bauteneirshof,residential,30,,False,True,97.682,"LINESTRING (3.9995576 51.0257096, 3.9996783 51.0265268, 3.9996822 51.0265845)",
727443997,,,Bauteneirshof,residential,30,,False,True,100.936,"LINESTRING (4.0004754 51.0263231, 4.0007772 51.0257429, 4.0007444 51.0257081, 4.0004937 51.0256591, 4.0003687 51.0256119)",
777705762,,,Bauteneirshof,residential,30,,False,True,28.696,"LINESTRING (3.9995239 51.0254524, 3.9995576 51.0257096)",
727443997,,,Bauteneirshof,residential,30,,False,False,100.93599999999999,"LINESTRING (4.0003687 51.0256119, 4.0004937 51.0256591, 4.0007444 51.0257081, 4.0007772 51.0257429, 4.0004754 51.0263231)",
727443997,,,Bauteneirshof,residential,30,,False,True,60.444,"LINESTRING (4.0003687 51.0256119, 4.0003199 51.0256099, 3.999637 51.0256447, 3.9995576 51.0257096)",
"[777705763, 146411644]",1,,"['Bauteneirshof', 'Bauteneirswegel']",residential,30,2,False,False,116.03500000000001,"LINESTRING (4.0003687 51.0256119, 4.0003379 51.025398, 4.0003342 51.025356, 4.0008288 51.0253259, 4.0013348 51.0252355, 4.0014066 51.0252076, 4.0014542 51.0251225)",
777705765,,,Petrus Mijsstraat,residential,30,,False,False,60.012,"LINESTRING (3.9987255 51.0263655, 3.9978698 51.0264057)",
146411668,2,,Spinnerijstraat,residential,30,3,False,False,131.657,"LINESTRING (3.9987255 51.0263655, 3.9985657 51.0252628, 3.9985689 51.0252159, 3.9985893 51.025189)",
146411668,2,,Spinnerijstraat,residential,30,3,False,True,46.835,"LINESTRING (3.9987255 51.0263655, 3.9987417 51.0264774, 3.9987812 51.0265369, 3.9989838 51.0267454)",
777705765,,,Petrus Mijsstraat,residential,30,,False,True,60.012,"LINESTRING (3.9978698 51.0264057, 3.9987255 51.0263655)",
777705765,,,Petrus Mijsstraat,residential,30,,False,False,81.008,"LINESTRING (3.9978698 51.0264057, 3.9978385 51.0263413, 3.9977457 51.0256827)",
777705766,,,Petrus Mijsstraat,residential,30,,False,False,76.761,"LINESTRING (3.9978698 51.0264057, 3.9977982 51.0264731, 3.9974345 51.0267122, 3.997401 51.0267137, 3.9971062 51.0265354)",
777705765,,,Petrus Mijsstraat,residential,30,,False,True,9.5,"LINESTRING (3.9977337 51.0255976, 3.9977457 51.0256827)",
777705766,,,Petrus Mijsstraat,residential,30,,False,False,109.375,"LINESTRING (3.996495 51.0261541, 3.9970931 51.0257245, 3.9973112 51.0257125, 3.9977457 51.0256827)",
777705766,,,Petrus Mijsstraat,residential,30,,False,True,60.42,"LINESTRING (3.996495 51.0261541, 3.9965503 51.0262094, 3.9971062 51.0265354)",
777705765,,,Petrus Mijsstraat,residential,30,,False,False,9.5,"LINESTRING (3.9977457 51.0256827, 3.9977337 51.0255976)",
777705765,,,Petrus Mijsstraat,residential,30,,False,True,81.008,"LINESTRING (3.9977457 51.0256827, 3.9978385 51.0263413, 3.9978698 51.0264057)",
777705766,,,Petrus Mijsstraat,residential,30,,False,True,109.375,"LINESTRING (3.9977457 51.0256827, 3.9973112 51.0257125, 3.9970931 51.0257245, 3.996495 51.0261541)",
777705767,,,Petrus Mijsstraat,living_street,,,False,False,39.318,"LINESTRING (3.9971062 51.0265354, 3.997493 51.0262788)",
777705766,,,Petrus Mijsstraat,residential,30,,False,False,60.42,"LINESTRING (3.9971062 51.0265354, 3.9965503 51.0262094, 3.996495 51.0261541)",
777705766,,,Petrus Mijsstraat,residential,30,,False,True,76.761,"LINESTRING (3.9971062 51.0265354, 3.997401 51.0267137, 3.9974345 51.0267122, 3.9977982 51.0264731, 3.9978698 51.0264057)",
777705767,,,Petrus Mijsstraat,living_street,,,False,True,39.318,"LINESTRING (3.997493 51.0262788, 3.9971062 51.0265354)",
1146794308,2,N467,Nieuwstraat,secondary,50,4,False,True,13.593,"LINESTRING (3.9985164 51.0282838, 3.9983269 51.028311)",
1030050462,2,,Turfputstraat,residential,50,3,False,True,33.788,"LINESTRING (3.9985164 51.0282838, 3.9985662 51.0283825, 3.9987969 51.0285206)",
1146794308,2,N467,Nieuwstraat,secondary,50,4,False,False,71.89699999999999,"LINESTRING (3.9985164 51.0282838, 3.9986841 51.028253, 3.9990795 51.0281482, 3.9992971 51.0280693, 3.999444 51.0280117)",
