osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,tunnel,access
43553088,,,Ekenakker,residential,50,False,False,248.596,"LINESTRING (3.4546496 51.0832285, 3.4550994 51.0827367, 3.4551383 51.0827158, 3.4552 51.0826996, 3.4559376 51.0826069, 3.4561193 51.0824669, 3.4561649 51.0824214, 3.4561649 51.0823615, 3.4560902 51.0823036, 3.4555807 51.0820524, 3.4552371 51.0817819)",,,,
"[772763451, 207083835]",,,Kestelstraat,tertiary,50,False,False,107.81200000000001,"LINESTRING (3.4546496 51.0832285, 3.4542734 51.0830995, 3.4540071 51.0829777, 3.4536447 51.0828115, 3.4535976 51.0827902, 3.4535685 51.0827771, 3.4533711 51.0826882)",,,,
468255629,,,Loveldlaan,residential,50,False,True,32.735,"LINESTRING (3.4552371 51.0817819, 3.4548591 51.0819559)",,,,
43553088,,,Ekenakker,residential,50,False,True,248.596,"LINESTRING (3.4552371 51.0817819, 3.4555807 51.0820524, 3.4560902 51.0823036, 3.4561649 51.0823615, 3.4561649 51.0824214, 3.4561193 51.0824669, 3.4559376 51.0826069, 3.4552 51.0826996, 3.4551383 51.0827158, 3.4550994 51.0827367, 3.4546496 51.0832285)",,,,
468255629,,,Loveldlaan,residential,50,False,False,32.735,"LINESTRING (3.4548591 51.0819559, 3.4552371 51.0817819)",,,,
43553099,,,Loveldlaan,residential,50,False,False,122.289,"LINESTRING (3.4548591 51.0819559, 3.4547865 51.0819115, 3.4545691 51.0817863, 3.4540716 51.0815141, 3.4535446 51.0812298)",,,,
"[772763450, 468255629]",,,Loveldlaan,residential,50,False,True,132.538,"LINESTRING (3.4548591 51.0819559, 3.4542963 51.0822294, 3.4538573 51.0824549, 3.4536723 51.0825532, 3.4535636 51.0826223, 3.4535347 51.0826407, 3.4535298 51.0826438, 3.4533711 51.0826882)",,,,
43553099,,,Loveldlaan,residential,50,False,True,122.28900000000002,"LINESTRING (3.4535446 51.0812298, 3.4540716 51.0815141, 3.4545691 51.0817863, 3.4547865 51.0819115, 3.4548591 51.0819559)",,,,
398310156,,,Molenkouter,living_street,20,False,False,60.164,"LINESTRING (3.4445196 51.0866143, 3.4447986 51.0861024)",,,,
137096175,,,Kouter,unclassified,30,False,True,90.859,"LINESTRING (3.4445196 51.0866143, 3.4447789 51.0866064, 3.4448012 51.0866063, 3.4448247 51.0866067, 3.4449801 51.086611, 3.4450863 51.0866139, 3.4451198 51.0866164, 3.4452673 51.0866273, 3.445365 51.0866404, 3.4454093 51.0866463, 3.4454878 51.0866568, 3.4456534 51.086684, 3.4456955 51.086691, 3.4458016 51.0867118)",,,,
137096176,,,Kouter,unclassified,30,False,False,97.24000000000001,"LINESTRING (3.4445196 51.0866143, 3.4444655 51.0866161, 3.4443816 51.0866189, 3.444284 51.0866221, 3.4440021 51.08662, 3.4438529 51.0866136, 3.4437834 51.0866069, 3.4431939 51.0865485, 3.4431369 51.0865428)",,,,
398310156,,,Molenkouter,living_street,20,False,True,60.164,"LINESTRING (3.4447986 51.0861024, 3.4445196 51.0866143)",,,,
43585476,,,Molenkouter,living_street,20,False,False,25.466,"LINESTRING (3.4447986 51.0861024, 3.4446571 51.086083, 3.444441 51.0860579)",,,,
398310156,,,Molenkouter,living_street,20,False,False,95.913,"LINESTRING (3.4447986 51.0861024, 3.4448375 51.0860232, 3.4449143 51.0860319, 3.4452333 51.0860791, 3.4453387 51.0860779, 3.4455661 51.086122, 3.4456845 51.0861278, 3.4460421 51.0861951)",,,,
67061535,,,Sint-Gerolflaan,living_street,20,False,False,72.57999999999998,"LINESTRING (3.4460421 51.0861951, 3.4460679 51.0861702, 3.4461357 51.0860442, 3.4462061 51.086008, 3.4462818 51.0858585, 3.4463549 51.0857957, 3.4464207 51.0856576, 3.4464315 51.085604)",,,,
67061535,,,Sint-Gerolflaan,living_street,20,False,True,31.362,"LINESTRING (3.4460421 51.0861951, 3.4459989 51.0862582, 3.4459138 51.0864194, 3.4459021 51.0864623)",,,,
398310156,,,Molenkouter,living_street,20,False,True,95.913,"LINESTRING (3.4460421 51.0861951, 3.4456845 51.0861278, 3.4455661 51.086122, 3.4453387 51.0860779, 3.4452333 51.0860791, 3.4449143 51.0860319, 3.4448375 51.0860232, 3.4447986 51.0861024)",,,,
43585474,,,Molenkouter,living_street,20,False,False,80.292,"LINESTRING (3.4464315 51.085604, 3.446156 51.0855529, 3.4460298 51.0855525, 3.4458286 51.085517, 3.4458 51.0855105, 3.4457557 51.085488, 3.4454737 51.0854332, 3.445335 51.0854077)",,,,
"[398310157, 67061535]",,,Sint-Gerolflaan,"['living_street', 'residential']","['20', '30']",False,False,41.218,"LINESTRING (3.4464315 51.085604, 3.4464963 51.0855819, 3.4465124 51.0855475, 3.4466054 51.0853496, 3.4465948 51.0852677)",,,,
67061535,,,Sint-Gerolflaan,living_street,20,False,True,72.58,"LINESTRING (3.4464315 51.085604, 3.4464207 51.0856576, 3.4463549 51.0857957, 3.4462818 51.0858585, 3.4462061 51.086008, 3.4461357 51.0860442, 3.4460679 51.0861702, 3.4460421 51.0861951)",,,,
43585475,,,Molenkouter,living_street,20,False,False,48.047,"LINESTRING (3.445335 51.0854077, 3.4451343 51.085821)",,,,
43585474,,,Molenkouter,living_street,20,False,False,59.927,"LINESTRING (3.445335 51.0854077, 3.4451981 51.0853647, 3.4451006 51.0853435, 3.4449173 51.0853092, 3.4448428 51.085281, 3.4445331 51.0852223)",,,,
43585474,,,Molenkouter,living_street,20,False,True,80.292,"LINESTRING (3.445335 51.0854077, 3.4454737 51.0854332, 3.4457557 51.085488, 3.4458 51.0855105, 3.4458286 51.085517, 3.4460298 51.0855525, 3.446156 51.0855529, 3.4464315 51.085604)",,,,
67061528,,,Molenkouter,living_street,20,False,True,14.223,"LINESTRING (3.4445331 51.0852223, 3.4444709 51.0853441)",,,,
43585474,,,Molenkouter,living_street,20,False,False,17.975,"LINESTRING (3.4445331 51.0852223, 3.4445139 51.0851711, 3.444563 51.0850665)",,,,
43585474,,,Molenkouter,living_street,20,False,True,59.927,"LINESTRING (3.4445331 51.0852223, 3.4448428 51.085281, 3.4449173 51.0853092, 3.4451006 51.0853435, 3.4451981 51.0853647, 3.445335 51.0854077)",,,,
43585474,,,Molenkouter,living_street,20,False,True,17.975,"LINESTRING (3.444563 51.0850665, 3.4445139 51.0851711, 3.4445331 51.0852223)",,,,
43585475,,,Molenkouter,living_street,20,False,True,48.047,"LINESTRING (3.4451343 51.085821, 3.445335 51.0854077)",,,,
43585476,,,Molenkouter,living_street,20,False,True,2.269,"LINESTRING (3.444287 51.0860307, 3.444318 51.0860368)",,,,
43585476,,,Molenkouter,living_street,20,False,False,91.233,"LINESTRING (3.444287 51.0860307, 3.4443114 51.0859598, 3.4443618 51.085877, 3.4444503 51.0857736, 3.4445142 51.0856183, 3.4445672 51.0855964, 3.4446564 51.0854082, 3.4446459 51.085379, 3.4444709 51.0853441)",,,,
746753560,,,Molenkouter,living_street,20,False,True,27.162,"LINESTRING (3.444287 51.0860307, 3.4442313 51.0861533, 3.4441721 51.086264)",,,,
43585476,,,Molenkouter,living_street,20,False,True,44.458999999999996,"LINESTRING (3.4438645 51.0852226, 3.4439267 51.0852351, 3.4444709 51.0853441)",,,,
417986230,2,,Europalaan,tertiary,30,False,False,155.648,"LINESTRING (3.4438645 51.0852226, 3.4436888 51.0854777, 3.4434966 51.0857738, 3.4433892 51.085967, 3.4433354 51.0860743, 3.4432868 51.0861768, 3.4432382 51.0862863, 3.4431942 51.0863923, 3.4431369 51.0865428)",,,,
"[519826720, 1068439366, 772434902, 194073052, 519826719]",2,,Europalaan,tertiary,30,False,True,50.994,"LINESTRING (3.4438645 51.0852226, 3.4439029 51.0851597, 3.4439377 51.0851064, 3.4440778 51.0848912, 3.4441141 51.0848247, 3.4441266 51.0847949)",,,,
67061535,,,Sint-Gerolflaan,living_street,20,False,False,31.362000000000002,"LINESTRING (3.4459021 51.0864623, 3.4459138 51.0864194, 3.4459989 51.0862582, 3.4460421 51.0861951)",,,,
"[42725977, 42687362]",,,"['Aard', 'Kerkhofweg']",residential,30,False,"[False, True]",126.97699999999999,"LINESTRING (3.446591 51.0830587, 3.4466026 51.0830415, 3.4466779 51.0828552, 3.4466795 51.0828277, 3.4469326 51.0828662, 3.4471921 51.0829085, 3.4474442 51.0829496, 3.4476992 51.0829913, 3.4477999 51.0830072, 3.4479273 51.0830339, 3.4479501 51.0830464, 3.4479708 51.083072, 3.4480047 51.0831117)",,5.2,,
42687362,,,Aard,residential,30,False,True,119.91999999999999,"LINESTRING (3.446591 51.0830587, 3.4465654 51.0830752, 3.4465258 51.0830876, 3.446497 51.083091, 3.4464635 51.0830895, 3.4463596 51.0830742, 3.4463244 51.0830706, 3.4462844 51.0830708, 3.446229 51.0830839, 3.4461959 51.0830967, 3.4461734 51.0831109, 3.4461542 51.0831318, 3.4461338 51.0831772, 3.4461114 51.0832191, 3.4460917 51.0832398, 3.4460628 51.0832565, 3.4460348 51.0832702, 3.4460004 51.0832797, 3.4459674 51.0832822, 3.4459329 51.0832813, 3.4458275 51.0832704, 3.4457919 51.0832701, 3.445758 51.0832733, 3.4457155 51.083284, 3.4457007 51.0832999, 3.4456481 51.0834262, 3.4455892 51.083572, 3.4455687 51.0836263, 3.4455525 51.0836693)",,,,
141827097,,,Weibroekdreef,tertiary,30,False,False,14.729,"LINESTRING (3.4516452 51.0882832, 3.4514413 51.0882494)",,,,
176979758,,,Sint-Gerolflaan,residential,30,False,True,126.584,"LINESTRING (3.4451725 51.0877794, 3.4452211 51.0876938, 3.4454124 51.087373, 3.4454528 51.0873028, 3.4455537 51.0871315, 3.4456497 51.0869685, 3.4457565 51.0867873, 3.4458016 51.0867118)",,,,destination
"[298692666, 772762900]",1,,Kestelstraat,tertiary,50,True,False,17.441,"LINESTRING (3.4510765 51.0819221, 3.4510344 51.0819105, 3.4509999 51.0818968, 3.450973 51.0818882, 3.4509282 51.0818838, 3.450841 51.0818803)",,,,
"[937851745, 772763452, 1119168549]",2,,Kestelstraat,tertiary,50,False,True,184.54299999999998,"LINESTRING (3.4510765 51.0819221, 3.4513751 51.0820785, 3.4517057 51.0822508, 3.451987 51.0823812, 3.4522168 51.0824489, 3.4524906 51.0825021, 3.4529608 51.082585, 3.4531805 51.0826276, 3.4532177 51.0826348, 3.4532505 51.0826411, 3.4533711 51.0826882)",,,,
"[520306202, 520306203, 332491642, 45515247]",1,,,trunk_link,"['90', '70', '50']",True,False,264.423,"LINESTRING (3.4451945 51.0809713, 3.4452039 51.0811702, 3.4450949 51.0814484, 3.444991 51.0816948, 3.4445774 51.082637, 3.4443721 51.0830984, 3.4443303 51.0831546, 3.4442956 51.0831919, 3.4442573 51.0832247, 3.4442254 51.0832537)",,3,,
"[227741994, 30983036, 30983037]",2,N44,Knokkebaan,trunk,90,True,False,704.7080000000001,"LINESTRING (3.4451945 51.0809713, 3.4442871 51.083026, 3.4439833 51.0837193, 3.4425071 51.0870799)",,,yes,
298692670,1,N499,Lostraat,tertiary,30,True,False,30.537999999999997,"LINESTRING (3.4507644 51.0819165, 3.4507313 51.081953, 3.4506641 51.0820447, 3.4506588 51.0820517, 3.4505771 51.0821645)",,,,
320465607,,N499,,tertiary,50,True,False,13.622,"LINESTRING (3.4507644 51.0819165, 3.4507165 51.0819222, 3.4506681 51.0819186, 3.4506236 51.0819061, 3.4505872 51.0818857)",roundabout,,,
43403342,,N499,,tertiary,50,True,False,20.664,"LINESTRING (3.4505872 51.0818857, 3.450562 51.0818591, 3.4505509 51.0818289, 3.450555 51.081798, 3.4505737 51.0817694, 3.4506055 51.0817457, 3.4506472 51.0817292)",roundabout,,,
298692671,1,N499,Lostraat,tertiary,50,True,False,33.433,"LINESTRING (3.4506472 51.0817292, 3.4506712 51.0816777, 3.4507334 51.0815889, 3.4508074 51.0814463)",,,,
320465606,,N499,,tertiary,50,True,False,12.901,"LINESTRING (3.4506472 51.0817292, 3.4507073 51.0817209, 3.450768 51.0817275, 3.4508202 51.081748)",roundabout,,,
1119168548,,N499,,tertiary,50,True,False,6.474,"LINESTRING (3.4508202 51.081748, 3.4508359 51.0817587, 3.450849 51.0817707, 3.4508593 51.0817837, 3.4508664 51.0817976)",roundabout,,,
320465608,,N499,,tertiary,50,True,False,6.787,"LINESTRING (3.450841 51.0818803, 3.4508195 51.0818955, 3.4507936 51.0819078, 3.4507644 51.0819165)",roundabout,,,
"[772763449, 43403093]",,,Vrijhofstraat,residential,50,False,False,96.758,"LINESTRING (3.4524383 51.0833286, 3.4525302 51.0832409, 3.4532279 51.0827661, 3.4532562 51.0827507, 3.4533711 51.0826882)",,,,
"[43403093, 1111163807]",,,Vrijhofstraat,residential,50,False,True,137.498,"LINESTRING (3.4524383 51.0833286, 3.4521254 51.0837104, 3.452018 51.0838191, 3.4519094 51.0838873, 3.4513647 51.0841967, 3.4512299 51.0842837)",,,,
52280189,,,Houtstraat,residential,50,False,False,78.459,"LINESTRING (3.4524383 51.0833286, 3.4516993 51.0831276, 3.4516458 51.0831019, 3.4517391 51.0829558)",,,,
52280189,,,Houtstraat,residential,50,False,True,78.459,"LINESTRING (3.4517391 51.0829558, 3.4516458 51.0831019, 3.4516993 51.0831276, 3.4524383 51.0833286)",,,,
"[30983025, 332491639]",1,,,trunk_link,,True,False,415.283,"LINESTRING (3.4441023 51.0834973, 3.4441113 51.0835483, 3.4441147 51.0835651, 3.4441158 51.0836797, 3.4440512 51.0838448, 3.4427803 51.0867055, 3.4425071 51.0870799)",,3,,
227896157,1,,Brouwerijstraat,tertiary,50,True,False,17.717,"LINESTRING (3.4441023 51.0834973, 3.4440407 51.0835067, 3.4439773 51.0835065, 3.4439158 51.0834967, 3.44386 51.0834778)",roundabout,,,
67061528,,,Molenkouter,living_street,20,False,False,14.223,"LINESTRING (3.4444709 51.0853441, 3.4445331 51.0852223)",,,,
43585476,,,Molenkouter,living_street,20,False,False,44.458999999999996,"LINESTRING (3.4444709 51.0853441, 3.4439267 51.0852351, 3.4438645 51.0852226)",,,,
43585476,,,Molenkouter,living_street,20,False,True,91.233,"LINESTRING (3.4444709 51.0853441, 3.4446459 51.085379, 3.4446564 51.0854082, 3.4445672 51.0855964, 3.4445142 51.0856183, 3.4444503 51.0857736, 3.4443618 51.085877, 3.4443114 51.0859598, 3.444287 51.0860307)",,,,
82717905,,,Sint-Gerolflaan,residential,30,False,False,50.126000000000005,"LINESTRING (3.4461554 51.0863124, 3.4461227 51.08636, 3.4460685 51.0864186, 3.4459156 51.0866875, 3.4458931 51.0867309)",,,,
"[814657643, 163413421]",1,,Sint-Antoniusstraat,residential,30,False,"[False, True]",311.429,"LINESTRING (3.4507807 51.0807131, 3.4506736 51.0807184, 3.450385 51.0807091, 3.449194 51.0806716, 3.4487142 51.0806543, 3.4485128 51.0806476, 3.4478678 51.0807278, 3.4469309 51.0806786, 3.4466688 51.080668, 3.446589 51.0806786, 3.44653 51.0807021, 3.4464884 51.0807329, 3.4464643 51.0807735, 3.4464619 51.0807868, 3.4464595 51.0807997)",,,,
"[763058419, 772762613]",2,N499,Lostraat,tertiary,50,False,False,81.625,"LINESTRING (3.4507807 51.0807131, 3.4507909 51.080852, 3.4508007 51.0809699, 3.4508087 51.0810656, 3.4508181 51.0812477, 3.4508203 51.0813469, 3.4508074 51.0814463)",,,,
"[763058418, 763058419]",2,N499,Lostraat,tertiary,50,False,True,89.06899999999999,"LINESTRING (3.4507807 51.0807131, 3.4507377 51.0803462, 3.4506853 51.0800296, 3.4506664 51.0799154)",,,,
1220326944,1,,Brouwerijstraat,tertiary,50,True,False,8.873999999999999,"LINESTRING (3.4437597 51.0833874, 3.4437508 51.0833479, 3.4437574 51.0833082)",roundabout,,,
1220326945,1,,Brouwerijstraat,tertiary,30,True,False,27.534000000000002,"LINESTRING (3.4437597 51.0833874, 3.4436797 51.0833768, 3.4436468 51.083374, 3.4434636 51.0833548, 3.4433797 51.0833289)",,,,
298692669,1,N499,Lostraat,tertiary,50,True,False,33.571,"LINESTRING (3.4508074 51.0814463, 3.4508085 51.0815922, 3.4508138 51.0816932, 3.4508202 51.081748)",,,,
"[763058419, 772762613]",2,N499,Lostraat,tertiary,50,False,True,81.625,"LINESTRING (3.4508074 51.0814463, 3.4508203 51.0813469, 3.4508181 51.0812477, 3.4508087 51.0810656, 3.4508007 51.0809699, 3.4507909 51.080852, 3.4507807 51.0807131)",,,,
42944974,,,Mergelput,residential,30,False,True,144.715,"LINESTRING (3.449934 51.0865256, 3.4498814 51.0865603, 3.449704 51.0866093, 3.4496517 51.0866813, 3.4496277 51.0867143, 3.4495947 51.0867595, 3.4491857 51.0873361, 3.449161 51.0873714, 3.4489706 51.0876431)",,,,
43403094,,,Hagepreekstraat,residential,30,False,False,38.34,"LINESTRING (3.4518812 51.0855855, 3.4513921 51.085429)",,,,
182411691,,,Hagepreekstraat,residential,30,False,False,113.30600000000001,"LINESTRING (3.4518812 51.0855855, 3.4516368 51.0858844, 3.4511488 51.0857348, 3.4513921 51.085429)",,,,
"[794821490, 43403094]",,,Hagepreekstraat,residential,30,False,True,141.398,"LINESTRING (3.4518812 51.0855855, 3.4522614 51.0857061, 3.4523308 51.0857082, 3.4523666 51.0857033, 3.4523961 51.0856993, 3.452444 51.0856698, 3.4530147 51.084984, 3.4530903 51.0848932)",,,,
43403094,,,Hagepreekstraat,residential,30,False,False,24.372,"LINESTRING (3.4513921 51.085429, 3.4510804 51.0853305)",,,,
43403094,,,Hagepreekstraat,residential,30,False,True,38.34,"LINESTRING (3.4513921 51.085429, 3.4518812 51.0855855)",,,,
182411691,,,Hagepreekstraat,residential,30,False,True,113.30600000000001,"LINESTRING (3.4513921 51.085429, 3.4511488 51.0857348, 3.4516368 51.0858844, 3.4518812 51.0855855)",,,,
"[98345786, 1220326943]",1,,Brouwerijstraat,tertiary,50,True,False,37.620000000000005,"LINESTRING (3.4442692 51.0833558, 3.4443408 51.0833786, 3.44437 51.0833838, 3.4445015 51.08341, 3.4445761 51.0834292, 3.4446409 51.0834621, 3.4446707 51.0834975, 3.4446586 51.0835359)",,,,
1220326942,1,,Brouwerijstraat,tertiary,50,True,False,9.600999999999999,"LINESTRING (3.4442692 51.0833558, 3.4442555 51.0833981, 3.4442247 51.0834367)",roundabout,,,
298692668,1,N499,Lostraat,tertiary,30,True,False,31.056000000000004,"LINESTRING (3.4505771 51.0821645, 3.4505909 51.0820411, 3.4505829 51.0819512, 3.4505872 51.0818857)",,,,
"[744328233, 744328234, 51812174, 462771255]",2,N499,Lostraat,tertiary,30,False,True,157.54999999999998,"LINESTRING (3.4505771 51.0821645, 3.4505376 51.082245, 3.4504369 51.0823969, 3.4504011 51.0824462, 3.4503558 51.0825003, 3.4502757 51.0825951, 3.4502387 51.0826372, 3.450184 51.0826995, 3.450107 51.0827804, 3.4500521 51.0828392, 3.4499951 51.0828955, 3.4499515 51.0829366, 3.4497428 51.0831336, 3.4495887 51.0832782, 3.4494646 51.0833909)",,,,
720857853,,,Kouter,unclassified,30,False,True,6.735,"LINESTRING (3.4458016 51.0867118, 3.4458931 51.0867309)",,,,
137096175,,,Kouter,unclassified,30,False,False,90.859,"LINESTRING (3.4458016 51.0867118, 3.4456955 51.086691, 3.4456534 51.086684, 3.4454878 51.0866568, 3.4454093 51.0866463, 3.445365 51.0866404, 3.4452673 51.0866273, 3.4451198 51.0866164, 3.4450863 51.0866139, 3.4449801 51.086611, 3.4448247 51.0866067, 3.4448012 51.0866063, 3.4447789 51.0866064, 3.4445196 51.0866143)",,,,
176979758,,,Sint-Gerolflaan,residential,30,False,False,126.584,"LINESTRING (3.4458016 51.0867118, 3.4457565 51.0867873, 3.4456497 51.0869685, 3.4455537 51.0871315, 3.4454528 51.0873028, 3.4454124 51.087373, 3.4452211 51.0876938, 3.4451725 51.0877794)",,,,destination
746753560,,,Molenkouter,living_street,20,False,False,27.162,"LINESTRING (3.4441721 51.086264, 3.4442313 51.0861533, 3.444287 51.0860307)",,,,
"[43585848, 389002706]",,,Kerkhofweg,unclassified,30,True,False,140.502,"LINESTRING (3.4477107 51.0836799, 3.4477308 51.0836051, 3.447814 51.0832979, 3.4478571 51.0832474, 3.4477627 51.0832203, 3.4466618 51.0830674, 3.446591 51.0830587)",,,,
465670012,,,Markt,residential,,False,True,16.416,"LINESTRING (3.4477107 51.0836799, 3.4478049 51.083716, 3.4479041 51.0837291, 3.4479269 51.0837321)",,,,
43405316,,,Rerum Novarumstraat,residential,50,False,False,68.158,"LINESTRING (3.4483599 51.079563, 3.4483596 51.0796068, 3.4483971 51.0798793, 3.4484853 51.0801697)",,,,
43405316,,,Rerum Novarumstraat,residential,50,False,True,346.09700000000004,"LINESTRING (3.4483599 51.079563, 3.4483807 51.0795112, 3.4484142 51.0794523, 3.4485678 51.0792644, 3.4485792 51.0792336, 3.4485778 51.0792058, 3.4485671 51.0791805, 3.4485537 51.0791569, 3.4485497 51.0791304, 3.4485564 51.0791051, 3.4487037 51.0789265, 3.4487114 51.078905, 3.4487115 51.0788822, 3.4487044 51.0788615, 3.4486902 51.0788415, 3.4486702 51.0788242, 3.4482801 51.0786207, 3.4482372 51.0786072, 3.4481957 51.0786039, 3.4481547 51.0786097, 3.4481232 51.0786215, 3.4479783 51.0787258, 3.4476377 51.0789877, 3.4469642 51.0797159, 3.4467764 51.0799279, 3.4467203 51.0799912, 3.4466699 51.0800638, 3.446589 51.0801885, 3.4465685 51.0802261)",,,,
400554675,,,Rerum Novarumstraat,residential,50,False,False,16.552,"LINESTRING (3.4483599 51.079563, 3.4482127 51.0795221, 3.448144 51.0795017)",,,,
400553909,,,Kerkem,residential,50,False,True,23.403,"LINESTRING (3.4464608 51.0804254, 3.4465685 51.0802261)",,,,
400554675,,,Rerum Novarumstraat,residential,50,False,True,16.552,"LINESTRING (3.448144 51.0795017, 3.4482127 51.0795221, 3.4483599 51.079563)",,,,
465670012,,,Markt,residential,,False,False,16.416,"LINESTRING (3.4479269 51.0837321, 3.4479041 51.0837291, 3.4478049 51.083716, 3.4477107 51.0836799)",,,,
227896160,1,,Brouwerijstraat,tertiary,50,True,False,21.503999999999998,"LINESTRING (3.4437574 51.0833082, 3.4437782 51.0832718, 3.4438121 51.0832395, 3.4438571 51.0832132, 3.4439108 51.0831942, 3.4439701 51.0831837)",roundabout,,,
772761960,1,,Brouwerijstraat,tertiary,30,True,False,26.560000000000002,"LINESTRING (3.4433797 51.0833289, 3.4434713 51.0833182, 3.4435723 51.0833191, 3.4436451 51.0833166, 3.4437085 51.0833129, 3.4437574 51.0833082)",,,,
"[1220326946, 119945189]",,,Brouwerijstraat,tertiary,30,False,False,21.569,"LINESTRING (3.4433797 51.0833289, 3.4431602 51.0833064, 3.4430753 51.0832964)",,,,
43585476,,,Molenkouter,living_street,20,False,False,2.269,"LINESTRING (3.444318 51.0860368, 3.444287 51.0860307)",,,,
43585476,,,Molenkouter,living_street,20,False,True,13.084,"LINESTRING (3.444318 51.0860368, 3.4443188 51.0860532, 3.4443333 51.0860706, 3.4443616 51.0860821, 3.4443924 51.0860833, 3.4444217 51.0860748, 3.444441 51.0860579)",,,,
334600307,,,Molenkouter,living_street,20,False,False,14.690000000000001,"LINESTRING (3.444318 51.0860368, 3.4443314 51.0860184, 3.4443598 51.0860058, 3.4443939 51.0860043, 3.4444275 51.0860161, 3.4444434 51.0860346, 3.444441 51.0860579)",,,,
43585476,,,Molenkouter,living_street,20,False,False,13.084000000000001,"LINESTRING (3.444441 51.0860579, 3.4444217 51.0860748, 3.4443924 51.0860833, 3.4443616 51.0860821, 3.4443333 51.0860706, 3.4443188 51.0860532, 3.444318 51.0860368)",,,,
334600307,,,Molenkouter,living_street,20,False,True,14.69,"LINESTRING (3.444441 51.0860579, 3.4444434 51.0860346, 3.4444275 51.0860161, 3.4443939 51.0860043, 3.4443598 51.0860058, 3.4443314 51.0860184, 3.444318 51.0860368)",,,,
43585476,,,Molenkouter,living_street,20,False,True,25.466,"LINESTRING (3.444441 51.0860579, 3.4446571 51.086083, 3.4447986 51.0861024)",,,,
"[298692667, 772762901]",1,,Kestelstraat,tertiary,50,True,False,20.548,"LINESTRING (3.4508664 51.0817976, 3.4509549 51.0818338, 3.4510297 51.0818785, 3.4510558 51.0818937, 3.4510765 51.0819221)",,,,
320465608,,N499,,tertiary,50,True,False,9.628,"LINESTRING (3.4508664 51.0817976, 3.4508709 51.0818263, 3.4508621 51.0818546, 3.450841 51.0818803)",roundabout,,,
983830298,,,Berenakker,residential,,False,False,37.042,"LINESTRING (3.4431193 51.0811122, 3.4426823 51.0810661, 3.4425967 51.0810558)",,,,
"[1028393769, 983830299]",,,Berenakker,residential,,False,False,74.20599999999999,"LINESTRING (3.4431193 51.0811122, 3.4431356 51.0809995, 3.4431856 51.0807968, 3.4437335 51.0808549)",,,,
983830299,,,Berenakker,residential,,False,True,62.003,"LINESTRING (3.4431193 51.0811122, 3.4430934 51.0812232, 3.4430055 51.0815653, 3.4429704 51.0816617)",,,,
991459862,,,Diepestraat,residential,,False,True,39.179,"LINESTRING (3.4427977 51.082281, 3.4433505 51.0823406)",,,,
983830299,,,Berenakker,residential,,False,False,69.922,"LINESTRING (3.4427977 51.082281, 3.4429345 51.0817662, 3.4429704 51.0816617)",,,,
991459861,,,Berenakker,residential,,False,False,36.986,"LINESTRING (3.442448 51.0816075, 3.4429704 51.0816617)",,,,
991459861,,,Berenakker,residential,,False,False,80.70799999999998,"LINESTRING (3.442448 51.0816075, 3.4424433 51.0816355, 3.4423967 51.0816719, 3.4419635 51.0816276, 3.4419747 51.0815855, 3.4419837 51.081552, 3.4424179 51.0815956, 3.442448 51.0816075)",,,,
991459861,,,Berenakker,residential,,False,True,80.70800000000001,"LINESTRING (3.442448 51.0816075, 3.4424179 51.0815956, 3.4419837 51.081552, 3.4419747 51.0815855, 3.4419635 51.0816276, 3.4423967 51.0816719, 3.4424433 51.0816355, 3.442448 51.0816075)",,,,
991459861,,,Berenakker,residential,,False,True,36.986,"LINESTRING (3.4429704 51.0816617, 3.442448 51.0816075)",,,,
983830299,,,Berenakker,residential,,False,False,62.003,"LINESTRING (3.4429704 51.0816617, 3.4430055 51.0815653, 3.4430934 51.0812232, 3.4431193 51.0811122)",,,,
983830299,,,Berenakker,residential,,False,True,69.922,"LINESTRING (3.4429704 51.0816617, 3.4429345 51.0817662, 3.4427977 51.082281)",,,,
983830298,,,Berenakker,residential,,False,False,78.62899999999999,"LINESTRING (3.4425967 51.0810558, 3.4425349 51.0810566, 3.4421332 51.081015, 3.4421442 51.0809772, 3.4421546 51.0809414, 3.442558 51.0809816, 3.4425904 51.0810089, 3.4425967 51.0810558)",,,,
983830298,,,Berenakker,residential,,False,True,78.629,"LINESTRING (3.4425967 51.0810558, 3.4425904 51.0810089, 3.442558 51.0809816, 3.4421546 51.0809414, 3.4421442 51.0809772, 3.4421332 51.081015, 3.4425349 51.0810566, 3.4425967 51.0810558)",,,,
983830298,,,Berenakker,residential,,False,True,37.042,"LINESTRING (3.4425967 51.0810558, 3.4426823 51.0810661, 3.4431193 51.0811122)",,,,
30982988,,,Sint-Jozefstraat,residential,30,False,True,4.404,"LINESTRING (3.4437335 51.0808549, 3.4437445 51.0808159)",,,,
30982988,,,Sint-Jozefstraat,residential,30,False,False,167.39500000000004,"LINESTRING (3.4437335 51.0808549, 3.4435056 51.0816586, 3.4434055 51.0820564, 3.4433705 51.0822552, 3.4433505 51.0823406)",,,,
"[1028393769, 983830299]",,,Berenakker,residential,,False,True,74.206,"LINESTRING (3.4437335 51.0808549, 3.4431856 51.0807968, 3.4431356 51.0809995, 3.4431193 51.0811122)",,,,
991459862,,,Diepestraat,residential,,False,False,39.179,"LINESTRING (3.4433505 51.0823406, 3.4427977 51.082281)",,,,
