osmid,oneway,lanes,highway,maxspeed,junction,reversed,length,geometry,ref,name,width
142855099,False,,unclassified,,,False,140.01700000000002,"LINESTRING (24.727343 60.2081916, 24.7274715 60.2081521, 24.7275787 60.2081225, 24.7276274 60.208116, 24.7278285 60.2080891, 24.7287554 60.2080194, 24.7292842 60.2079844, 24.7296696 60.2079846, 24.7298126 60.2079982)",,Junghansinkuja,
25737734,False,,secondary,30,,True,113.919,"LINESTRING (24.7279029 60.2091714, 24.7278445 60.2090485, 24.7277456 60.2088404, 24.7274648 60.2082817, 24.727343 60.2081916)",,Thurmanin puistotie,
42778736,True,1,secondary,30,,False,54.293,"LINESTRING (24.7279029 60.2091714, 24.7279859 60.2092503, 24.7280485 60.2094171, 24.728076 60.2095188, 24.7280843 60.2095496, 24.7281145 60.2096443)",,Thurmanin puistotie,
142855098,False,,tertiary,40,,True,12.088,"LINESTRING (24.733043 60.2096572, 24.7331695 60.2095685)",,Gresantie,
4341682,False,,residential,,,True,149.77800000000002,"LINESTRING (24.733043 60.2096572, 24.7329083 60.2097649, 24.7328896 60.2097841, 24.7325002 60.2101841, 24.7322544 60.2104254, 24.7318386 60.2108632)",,Gresantie,
142855102,True,2,secondary,30,,False,111.053,"LINESTRING (24.733043 60.2096572, 24.7327608 60.2096733, 24.7315475 60.2097244, 24.7313036 60.2097347, 24.7312135 60.2097385, 24.7310412 60.2097477)",114,Kauniaistentie,
4297086,True,1,secondary,30,roundabout,False,8.402000000000001,"LINESTRING (24.7278378 60.2097007, 24.7278636 60.209679, 24.7278988 60.2096609, 24.7279416 60.2096474)",,,
4377452,False,,residential,,,True,365.731,"LINESTRING (24.7278378 60.2097007, 24.7276899 60.2096652, 24.7276481 60.2096546, 24.7275297 60.2096247, 24.7271402 60.209561, 24.7263983 60.2094397, 24.7255408 60.2092995, 24.7248393 60.2091849, 24.7247479 60.2091699, 24.7240079 60.2090489, 24.7239643 60.2090418, 24.7233886 60.2089477, 24.7231755 60.2089129, 24.7227039 60.2088413, 24.7224549 60.208799, 24.7215641 60.2086563)",,Kirkkotie,5.25
4341677,True,2,secondary,30,,False,95.99099999999999,"LINESTRING (24.72823 60.2096982, 24.7284065 60.2097068, 24.7285173 60.2097048, 24.7292073 60.2096824, 24.7294339 60.2096807, 24.7295906 60.2096829, 24.7296454 60.2096846, 24.7299638 60.2096983)",,Kauniaistentie,
142855106,True,1,secondary,30,roundabout,False,11.891,"LINESTRING (24.72823 60.2096982, 24.7282493 60.2097326, 24.7282449 60.2097681, 24.7282172 60.209801)",,,
142855107,True,1,secondary,30,,False,10.459,"LINESTRING (24.729884 60.2097836, 24.7299638 60.2096983)",114,Tunnelitie,
142855103,True,1,secondary,30,,False,92.977,"LINESTRING (24.729884 60.2097836, 24.7296334 60.2097591, 24.7294321 60.2097494, 24.729218 60.2097445, 24.7290188 60.2097486, 24.728486 60.2097678, 24.7284095 60.2097735, 24.7282172 60.209801)",,Kauniaistentie,
43520542,True,1,secondary,30,,False,9.801,"LINESTRING (24.7300607 60.2097915, 24.729884 60.2097836)",,Kauniaistentie,
64155583,True,1,secondary,30,,False,169.204,"LINESTRING (24.7300607 60.2097915, 24.7300543 60.2098455, 24.7300354 60.2098894, 24.7296688 60.2106367, 24.7294725 60.2110049, 24.7294197 60.2111039, 24.7293969 60.2111393, 24.7293635 60.2111959, 24.7292556 60.211247)",114,Tunnelitie,
22975836,False,,residential,,,True,142.723,"LINESTRING (24.7247663 60.2118169, 24.7248253 60.2118426, 24.7249259 60.2118842, 24.7252529 60.2119527, 24.7258893 60.212086, 24.7259502 60.212105, 24.726077 60.2121444, 24.7261717 60.2121762, 24.7262583 60.2122207, 24.7263874 60.2123037, 24.7264455 60.2123463, 24.7265284 60.2124231, 24.726587 60.2125132, 24.7266047 60.2125409, 24.7266371 60.212603)",,Ratapolku,
4377458,False,,residential,,,False,267.76300000000003,"LINESTRING (24.7300102 60.2065931, 24.7300535 60.2066093, 24.7309386 60.2069836, 24.7310359 60.2070247, 24.7315692 60.2072343, 24.7317049 60.2073107, 24.7317885 60.2073867, 24.7320498 60.2077408, 24.7321654 60.2078976, 24.732208 60.2079345, 24.7322738 60.2079915, 24.7329467 60.2084425)",,Smedsintie,
"[4923857, 4377458]",False,,residential,,,True,123.326,"LINESTRING (24.7300102 60.2065931, 24.729852 60.2065304, 24.7298241 60.2065193, 24.7296947 60.2064472, 24.7291989 60.2061427, 24.7288014 60.2059078, 24.7287705 60.2058897, 24.7286906 60.2058463, 24.7285372 60.2057628)",,"['Smedsintie', 'Smedsinportti']",
4923855,False,,residential,,,False,252.79800000000003,"LINESTRING (24.7300102 60.2065931, 24.7300913 60.2065364, 24.7303605 60.2063669, 24.7306081 60.2062111, 24.7306937 60.2061817, 24.7308122 60.2061665, 24.7316594 60.2061189, 24.7317735 60.2061196, 24.7318786 60.206136, 24.7321123 60.2061933, 24.7327221 60.2063429, 24.7329119 60.2063895, 24.7331629 60.2064511, 24.7336709 60.2065757, 24.733785 60.2065946, 24.7338634 60.2066076, 24.7339566 60.2066197)",,Leantie,
27403162,False,,residential,,,False,7.607,"LINESTRING (24.7211337 60.2137022, 24.7211652 60.2137688)",,Läntinen Koulupolku,
239413278,True,,secondary,30,,False,37.754000000000005,"LINESTRING (24.7211337 60.2137022, 24.7212581 60.2136953, 24.721421 60.213674, 24.7214611 60.2136688, 24.7215803 60.2136461, 24.7217905 60.2136126)",,Asematie,
239427449,True,,tertiary,40,,False,9.91,"LINESTRING (24.7235151 60.2129787, 24.7235245 60.2130677)",,Bredantie,
239427447,True,1,secondary,30,,False,50.24,"LINESTRING (24.7235151 60.2129787, 24.7236454 60.2129565, 24.7238263 60.2129302, 24.7240341 60.2129081, 24.7241777 60.2129034, 24.7242976 60.2128995, 24.7244035 60.2128931)",,Asematie,
239427446,True,,secondary,30,,False,6.507,"LINESTRING (24.7234044 60.2129987, 24.7235151 60.2129787)",,Asematie,
239427452,True,,tertiary,40,,False,21.213,"LINESTRING (24.7234044 60.2129987, 24.7233348 60.2129174, 24.7233081 60.2128869, 24.7232589 60.2128222)",,Bredantie,
239427453,True,1,residential,,,False,24.259999999999998,"LINESTRING (24.7245767 60.2131294, 24.7244523 60.2130736, 24.7244302 60.2130341, 24.724404 60.2130006, 24.7243683 60.2129454)",,Kavallintie,
239427454,False,,residential,,,False,74.04599999999999,"LINESTRING (24.7245767 60.2131294, 24.7246404 60.2131834, 24.7247501 60.2132509, 24.7248698 60.2132954, 24.7251221 60.2133435, 24.7257218 60.2134218)",,Kavallintie,
239427444,False,2,secondary,30,,False,74.302,"LINESTRING (24.7228293 60.2131881, 24.7217905 60.2136126)",,Asematie,
239427446,True,,secondary,30,,False,38.597,"LINESTRING (24.7228293 60.2131881, 24.7229924 60.2131044, 24.7232562 60.2130307, 24.7234044 60.2129987)",,Asematie,
284915014,False,2,secondary,30,,False,83.09200000000001,"LINESTRING (24.7261392 60.2126775, 24.7259888 60.2127, 24.7248187 60.2128636, 24.7246935 60.2128837)",,Asematie,
284915016,True,,secondary,30,,False,29.744,"LINESTRING (24.7261392 60.2126775, 24.7262523 60.2126318, 24.7263339 60.2126184, 24.7264004 60.2126078, 24.7266371 60.212603)",,Asematie,
43520540,False,,residential,,,True,243.57900000000004,"LINESTRING (24.7240457 60.2108224, 24.7241421 60.2105985, 24.7242641 60.2103337, 24.7242807 60.2103197, 24.7243149 60.2103108, 24.7255271 60.2101819, 24.7256645 60.2101707, 24.7257569 60.2101624, 24.726649 60.2100709, 24.7267743 60.2100574, 24.7272032 60.2100165, 24.7273861 60.2099892, 24.7275627 60.2099536)",,Kauniaistentie,
239427453,True,1,residential,,,False,6.132,"LINESTRING (24.7243683 60.2129454, 24.7244035 60.2128931)",,Kavallintie,
"[1190393120, 239427445]",True,"['1', '2']",secondary,30,,False,48.556,"LINESTRING (24.7243683 60.2129454, 24.7241816 60.2129714, 24.7236867 60.2130447, 24.7235245 60.2130677)",,Asematie,
239427445,True,1,secondary,30,,False,7.958,"LINESTRING (24.7245081 60.2129281, 24.7243683 60.2129454)",,Asematie,
4341699,True,1,residential,,,False,22.849,"LINESTRING (24.7245081 60.2129281, 24.724531 60.2129754, 24.724558 60.2130146, 24.7245721 60.2130573, 24.7245767 60.2131294)",,Kavallintie,
239427445,True,1,secondary,30,,False,11.494,"LINESTRING (24.7246935 60.2128837, 24.7245779 60.2129194, 24.7245081 60.2129281)",,Asematie,
284915014,False,2,secondary,30,,True,83.09200000000001,"LINESTRING (24.7246935 60.2128837, 24.7248187 60.2128636, 24.7259888 60.2127, 24.7261392 60.2126775)",,Asematie,
