osmid,oneway,ref,name,highway,maxspeed,width,reversed,length,geometry,lanes,junction,bridge
271970301,False,,Pinkkiläntie,residential,,,True,78.637,"LINESTRING (21.8751178 61.4349737, 21.8749987 61.4350422, 21.8742794 61.4355558)",,,
69975737,False,,Koulukuja,residential,30,6,False,31.706,"LINESTRING (21.8813096 61.4296724, 21.8816715 61.4294458)",,,
94584556,False,,Koivuranta,residential,,,False,77.431,"LINESTRING (21.8813096 61.4296724, 21.8824375 61.4301128)",,,
69975737,False,,Koulukuja,residential,30,6,True,35.928,"LINESTRING (21.8813096 61.4296724, 21.8811865 61.4297495, 21.880822 61.4298935)",,,
"[879300067, 879300068]",False,,Lauttaranta,residential,,,False,81.113,"LINESTRING (21.8743388 61.4306603, 21.8743706 61.4306863, 21.8743922 61.4307039, 21.874479 61.4307804, 21.8745722 61.4308625, 21.8747951 61.431059, 21.8750081 61.4312467, 21.8750779 61.4312982)",,,
879300067,False,,,residential,,,True,11.06,"LINESTRING (21.8743388 61.4306603, 21.8742906 61.4306211, 21.8742347 61.4305742)",,,
231113354,True,,Satakunnantie,secondary,40,,False,48.631,"LINESTRING (21.8742347 61.4305742, 21.8745641 61.4303796, 21.8747005 61.4303017, 21.8747888 61.4302275)",,,
879300067,False,,,residential,,,False,11.06,"LINESTRING (21.8742347 61.4305742, 21.8742906 61.4306211, 21.8743388 61.4306603)",,,
303272503,True,2443,Siltatie,secondary,40,6,False,20.91,"LINESTRING (21.8747341 61.4301332, 21.8747742 61.4300647, 21.8748494 61.4300205, 21.8749586 61.4299911)",1,roundabout,
46592718,False,,Suilamantie,residential,,,True,9.56,"LINESTRING (21.8786483 61.4314238, 21.878553 61.4314967)",,,
122307718,True,2442,Siltatie,secondary,40,6,False,129.985,"LINESTRING (21.8786483 61.4314238, 21.8789322 61.4314998, 21.880154 61.4318481, 21.88072 61.4320424)",,,
"[122307716, 122318964, 122307717]",False,2442,Siltatie,secondary,40,,"[False, True]",220.512,"LINESTRING (21.88072 61.4320424, 21.8810393 61.4321324, 21.8826791 61.4325826, 21.8833869 61.4327872, 21.8836803 61.4328702, 21.884298 61.4330449)",2,,yes
122307719,True,2442,Siltatie,secondary,40,6,False,130.37,"LINESTRING (21.88072 61.4320424, 21.8800831 61.4319036, 21.8796935 61.4318142, 21.8788416 61.4315792, 21.878553 61.4314967)",,,
46591013,False,,Lauttaranta,residential,,,True,141.067,"LINESTRING (21.8798265 61.4326778, 21.8797232 61.4327004, 21.8791976 61.4329051, 21.8790972 61.4329207, 21.8789762 61.4329147, 21.8786993 61.4328587, 21.8783802 61.4327824, 21.8780741 61.4326967, 21.87782 61.4326173, 21.877579 61.4325176)",,,
122307767,False,,,residential,,,True,89.431,"LINESTRING (21.8750846 61.4334176, 21.8752499 61.4334092, 21.876488 61.4338273)",,,
122307790,False,,Riihikuja,residential,,,True,106.247,"LINESTRING (21.8740994 61.4343769, 21.8738491 61.4345666, 21.8750246 61.4349338, 21.8751178 61.4349737)",,,
122307735,False,,,unclassified,,,True,319.271,"LINESTRING (21.8815145 61.4353179, 21.8815405 61.4351767, 21.8818218 61.4350768, 21.8819657 61.4350141, 21.8820744 61.4349384, 21.8821311 61.4348469, 21.882346 61.4340157, 21.8823744 61.4339456, 21.8824334 61.4338564, 21.882646 61.433635, 21.8827358 61.4335695, 21.8828775 61.4335198, 21.8832436 61.4334498, 21.8834704 61.4334249, 21.8837562 61.4333786, 21.8839333 61.4333199, 21.8840583 61.4332391, 21.8841874 61.433133, 21.884298 61.4330449)",,,
122307812,False,,Latokuja,residential,,,True,48.858,"LINESTRING (21.8742794 61.4355558, 21.8750471 61.4357973)",,,
271970301,False,,Pinkkiläntie,residential,,,False,78.637,"LINESTRING (21.8742794 61.4355558, 21.8749987 61.4350422, 21.8751178 61.4349737)",,,
122307812,False,,Latokuja,residential,,,False,48.858,"LINESTRING (21.8750471 61.4357973, 21.8742794 61.4355558)",,,
46592718,False,,Suilamantie,residential,,,False,9.56,"LINESTRING (21.878553 61.4314967, 21.8786483 61.4314238)",,,
46592718,False,,Suilamantie,residential,,,True,114.15299999999999,"LINESTRING (21.878553 61.4314967, 21.8784388 61.4315754, 21.8782988 61.4316782, 21.8781066 61.4317857, 21.8778787 61.4318947, 21.8776246 61.431999, 21.8772175 61.4321532, 21.8770482 61.4322186)",,,
122307719,True,2442,Siltatie,secondary,40,6,False,102.392,"LINESTRING (21.878553 61.4314967, 21.8776281 61.4312433, 21.8774232 61.4311737, 21.8772188 61.4310881, 21.877008 61.4309626)",,,
122307730,False,,Pappilantie,unclassified,,,True,490.24600000000004,"LINESTRING (21.8878839 61.4297618, 21.8879601 61.4297934, 21.8880081 61.4298308, 21.8880305 61.4298733, 21.8880528 61.4299699, 21.8880791 61.4301108, 21.8865094 61.431022, 21.8864626 61.4310768, 21.8864739 61.4311435, 21.8865485 61.4312215, 21.8866649 61.4313299, 21.8869082 61.4315566, 21.8875864 61.4321925, 21.887806 61.432325, 21.8881579 61.4324941, 21.8887101 61.4327633, 21.8891695 61.432966, 21.8893892 61.4330961, 21.8895049 61.4331797, 21.8895821 61.4332621, 21.8896216 61.4333704)",,,
271970707,False,,Pajuranta,residential,,,True,41.704,"LINESTRING (21.8821686 61.4292146, 21.8827593 61.4294613)",,,
69975737,False,,Koulukuja,residential,30,6,True,36.897,"LINESTRING (21.8821686 61.4292146, 21.8816949 61.4294312, 21.8816715 61.4294458)",,,
271970707,False,,Pajuranta,residential,,,False,41.704,"LINESTRING (21.8827593 61.4294613, 21.8821686 61.4292146)",,,
