osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,bridge,access,width
97671110,False,,Круглый переулок,residential,False,28.499,"LINESTRING (34.107279 44.9479391, 34.107273 44.9478237, 34.1071993 44.9476929)",,,,,
97671110,False,,Круглый переулок,residential,True,46.558,"LINESTRING (34.107279 44.9479391, 34.1072626 44.947989, 34.107164 44.9481138, 34.1070603 44.9481854, 34.1069228 44.9482589)",,,,,
402594972,False,,,residential,True,59.797999999999995,"LINESTRING (34.107279 44.9479391, 34.107384 44.9479411, 34.1075583 44.9478955, 34.107781 44.9478044, 34.1079523 44.9477163)",,,,,
627584065,True,,Советская площадь,primary,False,12.776,"LINESTRING (34.1028138 44.9523012, 34.102762 44.9523455, 34.1026985 44.9523812)",,roundabout,,,
627584066,True,,Советская площадь,primary,False,11.649000000000001,"LINESTRING (34.1026433 44.9518912, 34.1027081 44.9519164, 34.1027651 44.9519499)",,roundabout,,,
471642075,True,2,проспект Кирова,primary,False,41.599999999999994,"LINESTRING (34.1026985 44.9523812, 34.1026306 44.9524875, 34.1026105 44.9525795, 34.1026043 44.9526653, 34.1026006 44.9527437)",60,,,,
473615352,True,,Советская площадь,primary,False,31.772999999999996,"LINESTRING (34.1026985 44.9523812, 34.1026071 44.9524116, 34.1025079 44.9524246, 34.1024073 44.9524193, 34.1023118 44.952396)",,roundabout,,,
797849114,False,,Одесская улица,residential,True,87.67800000000001,"LINESTRING (34.1021566 44.9502269, 34.1023926 44.9500674, 34.1027373 44.9498169, 34.1029371 44.9496645)",,,,,
351711392,True,,Ремесленная улица,residential,False,88.226,"LINESTRING (34.103857 44.9485079, 34.1040745 44.9485942, 34.1045094 44.9491289)",,,,,
"[799787857, 797849113]",False,,Одесская улица,"['residential', 'secondary']",False,86.745,"LINESTRING (34.103857 44.9485079, 34.1039922 44.9483514, 34.104057 44.9483101, 34.1040891 44.9482977, 34.1041419 44.9482945, 34.1047345 44.9480789)",,,,,
377105202,True,,Одесская улица,residential,False,110.658,"LINESTRING (34.1029371 44.9496645, 34.1029298 44.9496503, 34.1029277 44.9496351, 34.102966 44.9495762, 34.1030478 44.9494737, 34.1032965 44.9491672, 34.103601 44.9487965)",,,,,
797849114,False,,Одесская улица,residential,False,87.678,"LINESTRING (34.1029371 44.9496645, 34.1027373 44.9498169, 34.1023926 44.9500674, 34.1021566 44.9502269)",,,,,
377105202,True,,Одесская улица,residential,False,37.891,"LINESTRING (34.103601 44.9487965, 34.103857 44.9485079)",,,,,
88735368,False,,Бондарный переулок,residential,False,109.835,"LINESTRING (34.103601 44.9487965, 34.102681 44.9480897, 34.1026548 44.9480704)",,,,,
"[373323035, 1225591196]",False,,Кавказская улица,secondary,False,75.328,"LINESTRING (34.1047345 44.9480789, 34.1048288 44.9482471, 34.1050681 44.9487138)",60,,,,
"[799787857, 797849113]",False,,Одесская улица,"['secondary', 'residential']",True,86.745,"LINESTRING (34.1047345 44.9480789, 34.1041419 44.9482945, 34.1040891 44.9482977, 34.104057 44.9483101, 34.1039922 44.9483514, 34.103857 44.9485079)",,,,,
"[76130949, 92201975]",False,,улица Серова,"['residential', 'living_street']",False,350.10400000000004,"LINESTRING (34.0992158 44.9529672, 34.09912 44.9528886, 34.0979735 44.9518994, 34.0978117 44.9518236, 34.0969329 44.9510939, 34.0965157 44.9510233, 34.0962901 44.9508528, 34.0961625 44.9507564)",,,,,
"[770834416, 365682175]",False,4,"['улица Александра Невского', 'Совнаркомовский переулок']",primary,False,216.509,"LINESTRING (34.0992158 44.9529672, 34.0996399 44.9527187, 34.0997913 44.9526345, 34.0998837 44.9525978, 34.0999658 44.9525738, 34.1000977 44.9525446, 34.1003145 44.9525084, 34.1007138 44.9524438, 34.1017345 44.9522925)",60,,,,
"[770834417, 36781508, 776702391]",False,,улица Александра Невского,primary,True,110.589,"LINESTRING (34.0992158 44.9529672, 34.099125 44.9530206, 34.0990608 44.9530586, 34.0982707 44.9535109, 34.0981238 44.9535932)",60,,,,
122812780,False,,улица Горького,residential,True,217.05899999999997,"LINESTRING (34.0976233 44.9498685, 34.0980233 44.9496158, 34.0992555 44.9488256, 34.0995192 44.9486573, 34.0996707 44.9485605)",,,,delivery,
"[505855450, 72783883]",False,,улица Зои Жильцовой,residential,True,58.516,"LINESTRING (34.1051918 44.9554089, 34.1047179 44.9556968, 34.104624 44.9557486)",,,,,
