osmid,lanes,highway,oneway,reversed,length,geometry,maxspeed,junction
49436273,2,tertiary,True,False,10.828,"LINESTRING (33.2883183 54.1524711, 33.2882381 54.1525564)",,roundabout
49436279,,tertiary_link,False,False,9.946,"LINESTRING (33.2849816 54.1493901, 33.2851192 54.1493513)",,
49436275,2,tertiary,True,False,261.647,"LINESTRING (33.2849816 54.1493901, 33.2848548 54.1492328, 33.2840449 54.148224, 33.2833578 54.1473572, 33.283279 54.1472588)",RU:urban,
51444419,,residential,False,False,104.89699999999999,"LINESTRING (33.2922285 54.151194, 33.2924202 54.151425, 33.2925134 54.1515373, 33.2929325 54.1520425)",RU:urban,
"[41046664, 617887618]",,tertiary,False,True,180.869,"LINESTRING (33.2922285 54.151194, 33.2931655 54.1509314, 33.294163 54.1506518, 33.2944049 54.1505836, 33.2947331 54.150491)",RU:urban,
617887619,4,tertiary,False,False,254.39100000000002,"LINESTRING (33.2922285 54.151194, 33.2919961 54.1512614, 33.2919137 54.1512853, 33.2917358 54.1513349, 33.2912617 54.151467, 33.2910961 54.1515132, 33.2905852 54.1516541, 33.2903388 54.151722, 33.2896853 54.1519001, 33.2890312 54.1520754, 33.2887039 54.1521582, 33.2886889 54.1521615)",,
49436273,2,tertiary,True,False,18.207,"LINESTRING (33.2875063 54.1525703, 33.28739 54.1524214)",,roundabout
503132990,,tertiary,True,False,17.965,"LINESTRING (33.2875063 54.1525703, 33.2874303 54.1525624, 33.2873525 54.1525593, 33.287232 54.152555)",,
56023063,,tertiary,False,True,55.827,"LINESTRING (33.2954289 54.150309, 33.2955518 54.1504999, 33.2957409 54.1507766)",,
107859843,,tertiary,False,True,49.634,"LINESTRING (33.2954289 54.150309, 33.2952903 54.1503418, 33.2947331 54.150491)",,
49436274,2,tertiary,True,False,65.9,"LINESTRING (33.2880193 54.1531163, 33.2878554 54.1529602, 33.2877266 54.1528173, 33.2875305 54.1525977)",,
"[1019194171, 761799771]",4,tertiary,False,False,124.852,"LINESTRING (33.2880193 54.1531163, 33.2880718 54.1531777, 33.2884515 54.1536629, 33.288504 54.15373, 33.2888218 54.154136)",,
51444419,,residential,False,True,104.89699999999999,"LINESTRING (33.2929325 54.1520425, 33.2925134 54.1515373, 33.2924202 54.151425, 33.2922285 54.151194)",RU:urban,
"[463649100, 145472573]",,residential,True,False,236.55100000000002,"LINESTRING (33.2929325 54.1520425, 33.293346 54.1525221, 33.2936801 54.1529095, 33.2938473 54.1531103, 33.2940056 54.1533003, 33.2940868 54.1533978, 33.294308 54.1536782, 33.2943407 54.153712, 33.2944348 54.1537613, 33.2944644 54.1537966, 33.2945785 54.1539329)","['20', '40']",
503132988,,tertiary,True,False,42.234,"LINESTRING (33.2886889 54.1521615, 33.2885078 54.1522856, 33.2884079 54.1523704, 33.2883183 54.1524711)",,
617887619,4,tertiary,False,True,254.391,"LINESTRING (33.2886889 54.1521615, 33.2887039 54.1521582, 33.2890312 54.1520754, 33.2896853 54.1519001, 33.2903388 54.151722, 33.2905852 54.1516541, 33.2910961 54.1515132, 33.2912617 54.151467, 33.2917358 54.1513349, 33.2919137 54.1512853, 33.2919961 54.1512614, 33.2922285 54.151194)",,
503132989,,tertiary,True,False,18.092,"LINESTRING (33.287232 54.152555, 33.2872988 54.1525039, 33.2873391 54.1524709, 33.28739 54.1524214)",,
49436273,2,tertiary,True,False,47.547999999999995,"LINESTRING (33.2880257 54.1521269, 33.2880979 54.1521426, 33.2881665 54.1521701, 33.2882231 54.1522004, 33.2882765 54.1522455, 33.2883079 54.1522796, 33.2883328 54.1523264, 33.2883426 54.1523748, 33.2883355 54.1524222, 33.2883183 54.1524711)",,roundabout
503132987,,tertiary,True,False,43.527,"LINESTRING (33.2880257 54.1521269, 33.2882832 54.1521552, 33.2884824 54.1521646, 33.2886889 54.1521615)",,
49436273,2,tertiary,True,False,3.749,"LINESTRING (33.28739 54.1524214, 33.2873735 54.1523891)",,roundabout
49436273,2,tertiary,True,False,43.579,"LINESTRING (33.2873735 54.1523891, 33.2873898 54.1523309, 33.2874249 54.1522777, 33.2874726 54.1522355, 33.2875308 54.152196, 33.2876031 54.1521603, 33.2876958 54.1521316, 33.2877873 54.1521142)",,roundabout
49436275,2,tertiary,True,False,131.265,"LINESTRING (33.2873735 54.1523891, 33.2869879 54.1518853, 33.2866462 54.1514508, 33.2865373 54.151315)",RU:urban,
49436273,2,tertiary,True,False,3.43,"LINESTRING (33.2875305 54.1525977, 33.2875063 54.1525703)",,roundabout
