osmid,oneway,lanes,name,highway,junction,reversed,length,maxspeed,geometry
50897178,False,,улица Пронина,secondary,,False,189.538,,"LINESTRING (32.4049938 67.1523557, 32.4049057 67.1524468, 32.4048571 67.1524971, 32.4048318 67.1525233, 32.4047869 67.1525696, 32.4046851 67.1526796, 32.4035019 67.1539588)"
86834970,False,,,residential,,True,91.998,,"LINESTRING (32.4124655 67.1503403, 32.4114177 67.1510607)"
692484183,False,,Первомайская улица,secondary,,True,75.995,40,"LINESTRING (32.4124655 67.1503403, 32.4134759 67.1508999)"
"[670270896, 670270897, 692484183]",False,,Первомайская улица,secondary,,False,208.971,"['20', '40']","LINESTRING (32.4124655 67.1503403, 32.4121061 67.1500456, 32.411744 67.1496925, 32.4116923 67.1496273, 32.4112396 67.1490562, 32.4109626 67.1486775, 32.4108826 67.1485681)"
192236705,True,,Первомайская улица,residential,,False,32.299,,"LINESTRING (32.4175643 67.1532661, 32.4173037 67.1533398, 32.4171818 67.1533921, 32.4170645 67.1534752)"
467227887,True,,,residential,,False,22.171,,"LINESTRING (32.4175643 67.1532661, 32.4173582 67.1532878, 32.4171895 67.1532894, 32.4170934 67.1532547)"
152955740,True,,,secondary,,False,54.987,60,"LINESTRING (32.4053657 67.1513208, 32.4055037 67.1508292)"
692484178,True,1,улица Пронина,secondary,roundabout,False,45.659000000000006,,"LINESTRING (32.4053657 67.1513208, 32.4054305 67.1512761, 32.4055167 67.1512371, 32.4056207 67.1512055, 32.4057387 67.1511824, 32.4058661 67.1511686, 32.4059979 67.1511648, 32.4061291 67.1511711, 32.4062546 67.1511872)"
692484179,True,1,улица Пронина,secondary,roundabout,False,8.973,,"LINESTRING (32.4053124 67.1513988, 32.4053657 67.1513208)"
68467750,True,,,tertiary,,False,48.154,,"LINESTRING (32.406359 67.1512097, 32.4074058 67.1513591)"
692484181,True,1,улица Пронина,secondary,roundabout,False,49.31099999999999,,"LINESTRING (32.406359 67.1512097, 32.4064999 67.1512594, 32.4065993 67.1513225, 32.4066492 67.1513938, 32.4066458 67.1514677, 32.4065892 67.1515382, 32.4064839 67.1515998)"
50897180,True,1,улица Пронина,secondary,roundabout,False,63.56099999999999,,"LINESTRING (32.4063139 67.1516532, 32.4061916 67.1516742, 32.4060609 67.1516854, 32.405927 67.1516864, 32.4057954 67.1516771, 32.4056711 67.1516578, 32.4055591 67.1516293, 32.4054638 67.1515928, 32.405389 67.1515497, 32.4053376 67.1515017, 32.4053118 67.1514507, 32.4053124 67.1513988)"
68467760,True,,,secondary,,False,97.607,,"LINESTRING (32.4063139 67.1516532, 32.4056762 67.1519075, 32.4052984 67.1521086, 32.4049938 67.1523557)"
692484182,True,1,улица Пронина,secondary,roundabout,False,5.155,,"LINESTRING (32.4062546 67.1511872, 32.406359 67.1512097)"
86834970,False,,,residential,,False,91.998,,"LINESTRING (32.4114177 67.1510607, 32.4124655 67.1503403)"
27596950,False,,улица 50 лет Октября,tertiary,,False,176.374,60,"LINESTRING (32.4114177 67.1510607, 32.4110665 67.1510874, 32.4091913 67.1512299, 32.4074058 67.1513591)"
1148639075,False,3,улица 50 лет Октября,tertiary,,True,90.64999999999999,60,"LINESTRING (32.4114177 67.1510607, 32.4131564 67.1509237, 32.4134759 67.1508999)"
467228090,False,,Первомайская улица,secondary,,False,6.892,60,"LINESTRING (32.4170934 67.1532547, 32.4170783 67.153193)"
192236704,False,,Первомайская улица,secondary,,True,24.88,60,"LINESTRING (32.4170934 67.1532547, 32.4171236 67.1533789, 32.4170645 67.1534752)"
467228090,False,,Первомайская улица,secondary,,True,6.892,60,"LINESTRING (32.4170783 67.153193, 32.4170934 67.1532547)"
467227888,True,,,residential,,False,36.699,,"LINESTRING (32.4170783 67.153193, 32.4171793 67.153141, 32.4173358 67.1531237, 32.4175208 67.1531244, 32.4178439 67.1531581)"
467228089,False,,Первомайская улица,secondary,,False,40.275,40,"LINESTRING (32.4170783 67.153193, 32.4170538 67.1530922, 32.4169657 67.1528335)"
