osmid,oneway,highway,maxspeed,reversed,length,geometry,name,lanes,junction
76561603,False,residential,,True,497.90700000000004,"LINESTRING (74.0930143 55.0060888, 74.0896196 55.0057393, 74.0853295 55.0052969)",улица Фрунзе,,
902655045,False,secondary,,True,127.78800000000001,"LINESTRING (74.0930143 55.0060888, 74.0931966 55.0054986, 74.0933197 55.0051001, 74.0933639 55.0049572)",улица Гагарина,2,
73215709,False,tertiary,,False,105.435,"LINESTRING (74.0951389 55.0029371, 74.0967834 55.0030346)",улица Ленина,,
97057319,False,unclassified,,False,73.489,"LINESTRING (74.0951389 55.0029371, 74.0939888 55.002896)",,,
73215709,False,tertiary,,True,73.376,"LINESTRING (74.0951389 55.0029371, 74.0948935 55.0028857, 74.094038 55.0027464)",улица Ленина,,
902655045,False,secondary,,False,128.662,"LINESTRING (74.0937093 55.0038172, 74.0933639 55.0049572)",улица Гагарина,2,
73215708,False,residential,,False,180.352,"LINESTRING (74.0937093 55.0038172, 74.0940149 55.0038428, 74.0942235 55.0038595, 74.0942574 55.0038614, 74.0945119 55.0038757, 74.0947925 55.0038915, 74.096521 55.003989)",улица Карла Маркса,,
902655045,False,secondary,,True,103.972,"LINESTRING (74.0937093 55.0038172, 74.0939606 55.0029889, 74.0939888 55.002896)",улица Гагарина,2,
80339191,False,secondary,,True,194.458,"LINESTRING (74.0945404 55.0010215, 74.094038 55.0027464)",улица Гагарина,,
88371461,False,residential,,True,88.268,"LINESTRING (74.0945404 55.0010215, 74.093174 55.0008953)",Советская улица,,
80339191,False,secondary,,False,89.833,"LINESTRING (74.0945404 55.0010215, 74.0946339 55.0006841, 74.0947509 55.0002227)",улица Гагарина,,
161287457,False,residential,,True,101.372,"LINESTRING (74.0954228 54.9982633, 74.0950455 54.9991489)",улица Гагарина,,
73215709,False,tertiary,,False,192.97400000000005,"LINESTRING (74.0871877 55.0016846, 74.0883453 55.0018603, 74.0892745 55.0020025, 74.0894676 55.0020316, 74.0895784 55.0020482, 74.0897876 55.0020797, 74.0899169 55.0020994, 74.0900745 55.0021233, 74.0901126 55.0021291)",улица Ленина,,
80339255,False,residential,,False,149.88600000000002,"LINESTRING (74.0871877 55.0016846, 74.0873282 55.0014196, 74.0875154 55.0010511, 74.0876632 55.0007246, 74.0876777 55.0006925, 74.0878165 55.000386)",улица Маяковского,,
80339255,False,residential,,True,418.788,"LINESTRING (74.0871877 55.0016846, 74.0871271 55.0018015, 74.0870202 55.0020076, 74.086869 55.0023057, 74.086695 55.0026346, 74.0866206 55.0027797, 74.0860448 55.0039024, 74.0859035 55.0041779, 74.0856414 55.0046889, 74.0853295 55.0052969)",улица Маяковского,,
96939407,False,secondary,60,True,72.337,"LINESTRING (74.0950455 54.9991489, 74.0939281 54.9990375)",улица Кирова,,
161287457,False,residential,,False,101.372,"LINESTRING (74.0950455 54.9991489, 74.0954228 54.9982633)",улица Гагарина,,
80339191,False,secondary,,True,120.871,"LINESTRING (74.0950455 54.9991489, 74.0947773 55.0001263, 74.0947509 55.0002227)",улица Гагарина,,
80339191,False,secondary,,False,120.871,"LINESTRING (74.0947509 55.0002227, 74.0947773 55.0001263, 74.0950455 54.9991489)",улица Гагарина,,
80339191,False,secondary,,True,89.833,"LINESTRING (74.0947509 55.0002227, 74.0946339 55.0006841, 74.0945404 55.0010215)",улица Гагарина,,
80339255,False,residential,,True,48.123,"LINESTRING (74.0853295 55.0052969, 74.0851447 55.0057165)",улица Маяковского,,
76561603,False,residential,,False,497.90700000000004,"LINESTRING (74.0853295 55.0052969, 74.0896196 55.0057393, 74.0930143 55.0060888)",улица Фрунзе,,
80339255,False,residential,,False,418.788,"LINESTRING (74.0853295 55.0052969, 74.0856414 55.0046889, 74.0859035 55.0041779, 74.0860448 55.0039024, 74.0866206 55.0027797, 74.086695 55.0026346, 74.086869 55.0023057, 74.0870202 55.0020076, 74.0871271 55.0018015, 74.0871877 55.0016846)",улица Маяковского,,
73215724,False,residential,,False,98.009,"LINESTRING (74.0918164 55.0007616, 74.0920531 54.9998907)",Пролетарская улица,,
88371461,False,residential,,False,87.851,"LINESTRING (74.0918164 55.0007616, 74.093174 55.0008953)",Советская улица,,
73215724,False,residential,,True,175.219,"LINESTRING (74.0918164 55.0007616, 74.091452 55.0020348, 74.0913665 55.0023161)",Пролетарская улица,,
88371461,False,residential,,True,85.411,"LINESTRING (74.0918164 55.0007616, 74.0909184 55.0006772, 74.0904948 55.0006375)",Советская улица,,
80339255,False,residential,,False,78.744,"LINESTRING (74.0848565 55.0064051, 74.0851447 55.0057165)",улица Маяковского,,
88371461,False,residential,,False,173.091,"LINESTRING (74.0878165 55.000386, 74.0904948 55.0006375)",Советская улица,,
80339255,False,residential,,False,213.265,"LINESTRING (74.0878165 55.000386, 74.0879519 54.999983, 74.0884491 54.9985027)",улица Маяковского,,
80339255,False,residential,,True,149.886,"LINESTRING (74.0878165 55.000386, 74.0876777 55.0006925, 74.0876632 55.0007246, 74.0875154 55.0010511, 74.0873282 55.0014196, 74.0871877 55.0016846)",улица Маяковского,,
88371461,False,residential,,True,173.091,"LINESTRING (74.0904948 55.0006375, 74.0878165 55.000386)",Советская улица,,
96939206,False,residential,,False,100.219,"LINESTRING (74.0904948 55.0006375, 74.0907492 54.9997481)",Коммунистическая улица,,
88371461,False,residential,,False,85.411,"LINESTRING (74.0904948 55.0006375, 74.0909184 55.0006772, 74.0918164 55.0007616)",Советская улица,,
96939206,False,residential,,True,167.64,"LINESTRING (74.0904948 55.0006375, 74.0903996 55.0010079, 74.0903523 55.0011919, 74.0903155 55.001336, 74.0901126 55.0021291)",Коммунистическая улица,,
96939278,True,secondary,60,False,6.345,"LINESTRING (74.0875021 54.998377, 74.0874027 54.9983794)",,,roundabout
73215709,False,tertiary,,False,82.62700000000001,"LINESTRING (74.0901126 55.0021291, 74.0902458 55.002149, 74.0913665 55.0023161)",улица Ленина,,
73215709,False,tertiary,,True,192.974,"LINESTRING (74.0901126 55.0021291, 74.0900745 55.0021233, 74.0899169 55.0020994, 74.0897876 55.0020797, 74.0895784 55.0020482, 74.0894676 55.0020316, 74.0892745 55.0020025, 74.0883453 55.0018603, 74.0871877 55.0016846)",улица Ленина,,
96939206,False,residential,,False,167.64,"LINESTRING (74.0901126 55.0021291, 74.0903155 55.001336, 74.0903523 55.0011919, 74.0903996 55.0010079, 74.0904948 55.0006375)",Коммунистическая улица,,
73215724,False,residential,,False,169.935,"LINESTRING (74.0909417 55.003824, 74.0911402 55.0029671, 74.0913483 55.0023764, 74.0913665 55.0023161)",Пролетарская улица,,
96939206,False,residential,,True,113.296,"LINESTRING (74.0910265 54.9987417, 74.0907492 54.9997481)",Коммунистическая улица,,
96939407,False,secondary,60,False,86.43,"LINESTRING (74.0910265 54.9987417, 74.0923604 54.9988787)",улица Кирова,,
96939407,False,secondary,60,True,166.526,"LINESTRING (74.0910265 54.9987417, 74.0901028 54.9986574, 74.0894814 54.9985985, 74.0890592 54.9985585, 74.088654 54.9985226, 74.0884491 54.9985027)",улица Кирова,,
80339255,False,residential,,False,48.123,"LINESTRING (74.0851447 55.0057165, 74.0853295 55.0052969)",улица Маяковского,,
80339255,False,residential,,True,78.744,"LINESTRING (74.0851447 55.0057165, 74.0848565 55.0064051)",улица Маяковского,,
96939259,True,secondary,60,False,56.396,"LINESTRING (74.0876818 54.9981514, 74.0878316 54.99829, 74.0879342 54.9983522, 74.0880249 54.9983963, 74.088097 54.9984213, 74.0881986 54.998449, 74.0883228 54.9984793)",,,
96939278,True,secondary,60,False,31.779000000000003,"LINESTRING (74.0876818 54.9981514, 74.0877045 54.9981847, 74.0877134 54.99822, 74.0877081 54.9982556, 74.0876889 54.9982896, 74.0876567 54.9983202, 74.0876132 54.9983458, 74.0875608 54.998365, 74.0875021 54.998377)",,,roundabout
163679936,False,residential,,True,134.311,"LINESTRING (74.096521 55.003989, 74.09623 55.0051853)",Зелёная улица,,
166319176,False,residential,,False,107.436,"LINESTRING (74.096521 55.003989, 74.0967834 55.0030346)",Зелёная улица,,
73215708,False,residential,,True,180.35199999999998,"LINESTRING (74.096521 55.003989, 74.0947925 55.0038915, 74.0945119 55.0038757, 74.0942574 55.0038614, 74.0942235 55.0038595, 74.0940149 55.0038428, 74.0937093 55.0038172)",улица Карла Маркса,,
96939206,False,residential,,False,113.296,"LINESTRING (74.0907492 54.9997481, 74.0910265 54.9987417)",Коммунистическая улица,,
96939206,False,residential,,True,100.219,"LINESTRING (74.0907492 54.9997481, 74.0904948 55.0006375)",Коммунистическая улица,,
96939360,False,unclassified,,False,84.66,"LINESTRING (74.0907492 54.9997481, 74.0910941 54.9997854, 74.0920531 54.9998907)",,,
96939278,True,secondary,60,False,6.474,"LINESTRING (74.0871708 54.9982051, 74.087202 54.9981497)",,,roundabout
73215724,False,residential,,False,114.224,"LINESTRING (74.0920531 54.9998907, 74.0923604 54.9988787)",Пролетарская улица,,
73215724,False,residential,,True,98.009,"LINESTRING (74.0920531 54.9998907, 74.0918164 55.0007616)",Пролетарская улица,,
96939360,False,unclassified,,True,84.66,"LINESTRING (74.0920531 54.9998907, 74.0910941 54.9997854, 74.0907492 54.9997481)",,,
76561603,False,residential,,True,140.455,"LINESTRING (74.0979423 55.0065604, 74.09577 55.0063517)",улица Фрунзе,,
88371461,False,residential,,False,88.268,"LINESTRING (74.093174 55.0008953, 74.0945404 55.0010215)",Советская улица,,
88371461,False,residential,,True,87.851,"LINESTRING (74.093174 55.0008953, 74.0918164 55.0007616)",Советская улица,,
97057278,False,residential,,False,211.979,"LINESTRING (74.093174 55.0008953, 74.0933807 55.0000935, 74.0934269 55.0000075, 74.0934876 54.9998944, 74.0937507 54.9990198)",Железнодорожная улица,,
97057278,False,residential,,True,185.942,"LINESTRING (74.093174 55.0008953, 74.0929291 55.0017574, 74.0927144 55.0025466)",Железнодорожная улица,,
96939407,False,secondary,60,False,11.485,"LINESTRING (74.0937507 54.9990198, 74.0939281 54.9990375)",улица Кирова,,
96939407,False,secondary,60,True,90.051,"LINESTRING (74.0937507 54.9990198, 74.0923604 54.9988787)",улица Кирова,,
97057278,False,residential,,True,211.979,"LINESTRING (74.0937507 54.9990198, 74.0934876 54.9998944, 74.0934269 55.0000075, 74.0933807 55.0000935, 74.093174 55.0008953)",Железнодорожная улица,,
97057319,False,unclassified,,True,138.013,"LINESTRING (74.0918616 55.0026841, 74.093596 55.0028892, 74.0937287 55.0028951, 74.0939888 55.002896)",,,
97057319,False,unclassified,,True,73.489,"LINESTRING (74.0939888 55.002896, 74.0951389 55.0029371)",,,
902655045,False,secondary,,True,16.928,"LINESTRING (74.0939888 55.002896, 74.094038 55.0027464)",улица Гагарина,2,
97057319,False,unclassified,,False,138.013,"LINESTRING (74.0939888 55.002896, 74.0937287 55.0028951, 74.093596 55.0028892, 74.0918616 55.0026841)",,,
902655045,False,secondary,,False,103.972,"LINESTRING (74.0939888 55.002896, 74.0939606 55.0029889, 74.0937093 55.0038172)",улица Гагарина,2,
73215709,False,tertiary,,False,87.287,"LINESTRING (74.0927144 55.0025466, 74.094038 55.0027464)",улица Ленина,,
73215709,False,tertiary,,True,89.973,"LINESTRING (74.0927144 55.0025466, 74.0915051 55.0023598, 74.0914292 55.0023387, 74.0913665 55.0023161)",улица Ленина,,
97057278,False,residential,,False,185.942,"LINESTRING (74.0927144 55.0025466, 74.0929291 55.0017574, 74.093174 55.0008953)",Железнодорожная улица,,
96939278,True,secondary,60,False,26.964,"LINESTRING (74.0874027 54.9983794, 74.0873443 54.9983707, 74.0872905 54.9983549, 74.0872442 54.9983327, 74.0872075 54.9983051, 74.0871824 54.9982736, 74.0871699 54.9982397, 74.0871708 54.9982051)",,,roundabout
111504676,True,secondary,60,False,34.604,"LINESTRING (74.0874027 54.9983794, 74.0872421 54.9983926, 74.08713 54.9984071, 74.0870647 54.9984192, 74.0869793 54.9984354, 74.0868814 54.9984599)",,,
163679936,False,residential,,False,134.311,"LINESTRING (74.09623 55.0051853, 74.096521 55.003989)",Зелёная улица,,
166319177,False,residential,,True,132.974,"LINESTRING (74.09623 55.0051853, 74.09577 55.0063517)",Зелёная улица,,
73215711,False,residential,,False,184.525,"LINESTRING (74.09623 55.0051853, 74.0938332 55.0049946, 74.0936883 55.004983, 74.0933639 55.0049572)",улица Свердлова,,
73215709,False,tertiary,,True,105.435,"LINESTRING (74.0967834 55.0030346, 74.0951389 55.0029371)",улица Ленина,,
166319176,False,residential,,True,107.436,"LINESTRING (74.0967834 55.0030346, 74.096521 55.003989)",Зелёная улица,,
76561603,False,residential,,False,140.455,"LINESTRING (74.09577 55.0063517, 74.0979423 55.0065604)",улица Фрунзе,,
76561603,False,residential,,True,178.143,"LINESTRING (74.09577 55.0063517, 74.0930143 55.0060888)",улица Фрунзе,,
166319177,False,residential,,False,132.974,"LINESTRING (74.09577 55.0063517, 74.09623 55.0051853)",Зелёная улица,,
96939407,False,secondary,60,False,72.337,"LINESTRING (74.0939281 54.9990375, 74.0950455 54.9991489)",улица Кирова,,
96939407,False,secondary,60,True,11.485,"LINESTRING (74.0939281 54.9990375, 74.0937507 54.9990198)",улица Кирова,,
