osmid,highway,width,oneway,reversed,length,lanes,name,maxspeed,geometry,junction
1095043130,unclassified,,True,False,44.968999999999994,,,,"LINESTRING (35.2913909 32.2083433, 35.2913985 32.2084473, 35.2914168 32.2085432, 35.2914783 32.2087395)",
1095043125,secondary,,True,False,20.156999999999996,,,,"LINESTRING (35.291336 32.2081443, 35.2913719 32.2081659, 35.2914043 32.2082053, 35.291419 32.2082517, 35.2914144 32.2082995)",roundabout
1095043125,secondary,,True,False,24.412999999999997,,,,"LINESTRING (35.2911123 32.2081958, 35.2911268 32.2081751, 35.2911662 32.2081458, 35.2912144 32.2081285, 35.291271 32.2081251, 35.2913256 32.208138, 35.291336 32.2081443)",roundabout
1095043129,unclassified,,True,False,53.629999999999995,,,,"LINESTRING (35.2911123 32.2081958, 35.2911134 32.208066, 35.2910881 32.2079688, 35.2909968 32.2077279)",
37153139,secondary,,True,False,196.933,2,شارع بلاطة,40,"LINESTRING (35.2911441 32.2083672, 35.2910049 32.2083623, 35.2908634 32.2083697, 35.2890695 32.2085863)",
1095043125,secondary,,True,False,20.969000000000005,,,,"LINESTRING (35.2911441 32.2083672, 35.2911159 32.2083411, 35.2910945 32.2083007, 35.291089 32.2082566, 35.2911002 32.2082133, 35.2911123 32.2081958)",roundabout
37164936,unclassified,3,False,False,109.63900000000001,,,,"LINESTRING (35.2909968 32.2077279, 35.2909007 32.2075465, 35.2908091 32.2073255, 35.2906099 32.2067988)",
1095043128,unclassified,,True,False,56.458,,,,"LINESTRING (35.2909968 32.2077279, 35.2911848 32.2079925, 35.291245 32.2080636, 35.291336 32.2081443)",
1095043125,secondary,,True,False,8.943,,,,"LINESTRING (35.2912283 32.2084009, 35.2911969 32.2083956, 35.2911512 32.2083739, 35.2911441 32.2083672)",roundabout
37152550,residential,3,False,False,11.091,,,,"LINESTRING (35.2848873 32.2090696, 35.2849525 32.2091527)",
37152550,residential,3,False,True,105.592,,,,"LINESTRING (35.2848873 32.2090696, 35.2848577 32.2090038, 35.2848604 32.208943, 35.2849543 32.2081285)",
349146526,secondary,,True,False,186.77,2,شارع بلاطة,40,"LINESTRING (35.2848873 32.2090696, 35.2853241 32.2089311, 35.2857782 32.2088022, 35.2860067 32.2087692, 35.2868127 32.2087221)",
37152550,residential,3,False,True,11.091,,,,"LINESTRING (35.2849525 32.2091527, 35.2848873 32.2090696)",
37152350,residential,3,False,True,84.589,,,,"LINESTRING (35.285719 32.2026996, 35.2858059 32.2030691, 35.2862565 32.2030236)",
37164465,tertiary,2,False,True,66.421,,,20,"LINESTRING (35.2862703 32.2034487, 35.2862972 32.2040456)",
37164465,tertiary,2,False,False,47.288,,,20,"LINESTRING (35.2862703 32.2034487, 35.2862683 32.2034044, 35.2862565 32.2030236)",
1095044426,residential,,False,False,337.54300000000006,,,,"LINESTRING (35.2862703 32.2034487, 35.2857897 32.2034423, 35.2855922 32.20343, 35.2855093 32.2034093, 35.285463 32.2033722, 35.2854508 32.2033144, 35.2854264 32.2030462, 35.2853776 32.2028027, 35.2853435 32.2026666, 35.2853532 32.2024623, 35.2853947 32.2018516, 35.2854069 32.2015689, 35.2853996 32.2014822, 35.2853752 32.20141, 35.2853264 32.2013357, 35.2852581 32.2012697, 35.2851752 32.2012223, 35.2850741 32.2011669)",
1095044426,residential,,False,True,337.543,,,,"LINESTRING (35.2850741 32.2011669, 35.2851752 32.2012223, 35.2852581 32.2012697, 35.2853264 32.2013357, 35.2853752 32.20141, 35.2853996 32.2014822, 35.2854069 32.2015689, 35.2853947 32.2018516, 35.2853532 32.2024623, 35.2853435 32.2026666, 35.2853776 32.2028027, 35.2854264 32.2030462, 35.2854508 32.2033144, 35.285463 32.2033722, 35.2855093 32.2034093, 35.2855922 32.20343, 35.2857897 32.2034423, 35.2862703 32.2034487)",
37153139,secondary,,True,False,11.975,2,شارع بلاطة,40,"LINESTRING (35.2869287 32.2088053, 35.2868637 32.2088107, 35.2868018 32.2088132)",
37153139,secondary,,True,False,68.827,2,شارع بلاطة,40,"LINESTRING (35.2868018 32.2088132, 35.2860711 32.2088431)",
1095122326,tertiary,,True,False,10.182,2,شارع بلاطة عسكر,20,"LINESTRING (35.2868018 32.2088132, 35.2868127 32.2087221)",
1095122326,tertiary,,True,False,108.469,2,شارع بلاطة عسكر,20,"LINESTRING (35.2870836 32.2097591, 35.2868018 32.2088132)",
37164555,tertiary,2,False,False,41.769,,,20,"LINESTRING (35.2868989 32.2033652, 35.2869309 32.2032314, 35.2869595 32.2029935)",
37164555,tertiary,2,False,True,131.39000000000001,,,20,"LINESTRING (35.2868989 32.2033652, 35.2868672 32.2034974, 35.2867585 32.203787, 35.2866109 32.2040857, 35.2865421 32.204251, 35.2864863 32.2043161, 35.2864274 32.2043517, 35.2863174 32.2043939)",
1096421507,residential,,False,False,199.11,,,,"LINESTRING (35.2868989 32.2033652, 35.286953 32.2035793, 35.2869691 32.2037931, 35.2869595 32.2040925, 35.2869273 32.204456, 35.2877413 32.2045363)",
37164936,unclassified,3,False,True,45.408,,,,"LINESTRING (35.2901582 32.2040555, 35.2901946 32.2044627)",
"[37164936, 37151409]","['unclassified', 'residential']",3,False,False,145.514,,,,"LINESTRING (35.2901582 32.2040555, 35.2901512 32.2039778, 35.2901051 32.2035516, 35.2899789 32.202756)",
1096421507,residential,,False,True,123.64800000000001,,,,"LINESTRING (35.2901582 32.2040555, 35.2894176 32.204147, 35.2891489 32.2041892, 35.2888725 32.20427)",
37151335,residential,3,False,False,137.68,,,,"LINESTRING (35.2863356 32.2053856, 35.2864961 32.2053884, 35.2865605 32.2053694, 35.2866136 32.2053312, 35.2866795 32.2052727, 35.2867535 32.2052523, 35.2876464 32.2052019, 35.287738 32.2051758)",
37164465,tertiary,2,False,False,110.31700000000001,,,20,"LINESTRING (35.2863356 32.2053856, 35.286324 32.205259, 35.2863174 32.2043939)",
37164465,tertiary,2,False,True,297.315,,,20,"LINESTRING (35.2863356 32.2053856, 35.2863699 32.2057581, 35.2863758 32.2063456, 35.2864216 32.2068912, 35.2864387 32.2069923, 35.2865477 32.207398, 35.2866932 32.2080337)",
37153129,residential,3,False,True,40.821,,,,"LINESTRING (35.2877415 32.2048087, 35.287738 32.2051758)",
1096421508,residential,,False,False,137.093,,,,"LINESTRING (35.2877415 32.2048087, 35.2891984 32.2047896)",
37153129,residential,3,False,False,30.29,,,,"LINESTRING (35.2877415 32.2048087, 35.2877422 32.2047341, 35.2877413 32.2045363)",
37164416,residential,3,False,True,80.366,,,,"LINESTRING (35.2896948 32.2080985, 35.2896535 32.2073766)",
