osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access,bridge
439021798,True,,trunk_link,False,34.126,"LINESTRING (-60.7321565 11.1866589, -60.7322121 11.1866042, -60.7322483 11.1865384, -60.7322671 11.1864977, -60.732266 11.1863875)",,,,
"[1042769451, 14703622]",False,Wilson Road,secondary,False,207.35399999999998,"LINESTRING (-60.739519 11.1864986, -60.739485 11.1864438, -60.7392583 11.1861176, -60.7391273 11.1859445, -60.7384189 11.1849782)",2,50,yes,
231167685,False,Claude Noel Highway,trunk,True,17.787,"LINESTRING (-60.7393519 11.1867136, -60.7395126 11.1867407)",2,80,yes,
555301879,True,,trunk_link,False,31.195,"LINESTRING (-60.7393519 11.1867136, -60.7394493 11.1866365, -60.7394989 11.1865773, -60.739519 11.1864986)",,,,
1050442397,False,Claude Noel Highway,trunk,False,251.272,"LINESTRING (-60.7393519 11.1867136, -60.7392342 11.1866938, -60.7384913 11.1865293, -60.7379522 11.1863912, -60.7371153 11.1861754)",2,,yes,
27655131,False,Piggott Street,residential,True,80.25999999999999,"LINESTRING (-60.7307717 11.1825943, -60.7314048 11.1824876, -60.731496 11.1824679)",,,,
583974992,False,,residential,True,123.87700000000001,"LINESTRING (-60.7330231 11.1836114, -60.7330128 11.1835411, -60.7330168 11.183495, -60.7330279 11.1834482, -60.7330383 11.1834107, -60.733059 11.1833794, -60.7331211 11.1833248, -60.7331879 11.1832691, -60.7332519 11.1832115, -60.7333209 11.1831553, -60.7334183 11.1830837, -60.7334575 11.1830475, -60.7334793 11.1830218, -60.7334864 11.1829866, -60.7334777 11.1828968, -60.733488 11.1828226, -60.7335087 11.1827711, -60.733553 11.1827168)",,,,
168073317,True,Hamilton Street,residential,False,117.12899999999998,"LINESTRING (-60.733553 11.1827168, -60.7335375 11.1827044, -60.7335383 11.1826652, -60.7335589 11.1826201, -60.7335905 11.1825755, -60.7336221 11.1825334, -60.7336402 11.1824926, -60.7336676 11.1824206, -60.7336815 11.1823611, -60.733687 11.1823058, -60.7336916 11.1822123, -60.7336904 11.1821652, -60.7336778 11.1821213, -60.7336423 11.1820735, -60.7335997 11.182038, -60.7335564 11.1820065, -60.7335185 11.1819755, -60.7334918 11.1819442, -60.7334667 11.1819135, -60.7334503 11.1818656, -60.7334387 11.1817983)",2,50,,
583974992,False,,residential,False,123.877,"LINESTRING (-60.733553 11.1827168, -60.7335087 11.1827711, -60.733488 11.1828226, -60.7334777 11.1828968, -60.7334864 11.1829866, -60.7334793 11.1830218, -60.7334575 11.1830475, -60.7334183 11.1830837, -60.7333209 11.1831553, -60.7332519 11.1832115, -60.7331879 11.1832691, -60.7331211 11.1833248, -60.733059 11.1833794, -60.7330383 11.1834107, -60.7330279 11.1834482, -60.7330168 11.183495, -60.7330128 11.1835411, -60.7330231 11.1836114)",,,,
14703631,True,Carrington Street,secondary,False,112.459,"LINESTRING (-60.7361649 11.1824686, -60.7368855 11.1826554, -60.7370725 11.182704, -60.7371616 11.1827271)",,50,,
390073295,True,Gardenside Street,secondary,False,16.905,"LINESTRING (-60.7359897 11.1825799, -60.736021 11.182431)",,,,
723234503,True,,secondary_link,False,23.18,"LINESTRING (-60.7359897 11.1825799, -60.7360257 11.1825415, -60.7360676 11.1825096, -60.7361145 11.182485, -60.7361649 11.1824686)",,,,
231167685,False,Claude Noel Highway,trunk,False,17.787,"LINESTRING (-60.7395126 11.1867407, -60.7393519 11.1867136)",2,80,yes,
390084141,True,Dutch Fort Road,residential,False,150.03300000000002,"LINESTRING (-60.738282 11.183995, -60.7386246 11.1845038, -60.7387944 11.1847558, -60.7386576 11.1848821, -60.7384189 11.1849782)",,40,,
"[711887232, 711887234, 1198542501, 1198542502, 1198542503]",False,Sangsters Hill,residential,"[False, True]",169.25000000000003,"LINESTRING (-60.738282 11.183995, -60.7386101 11.1838309, -60.7386714 11.1838, -60.7388511 11.1837013, -60.7389463 11.1836447, -60.7390067 11.1835987, -60.7390779 11.1835084, -60.7392688 11.1832721, -60.7393226 11.1832168, -60.7394723 11.18306)",,30,yes,yes
