osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,width,bridge,junction
215230787,نهج أبو بكر الصديق,residential,False,False,24.309,,,,"LINESTRING (10.4515969 32.9328357, 10.4515292 32.9326246)",,,
215230753,,residential,False,False,87.97999999999999,,,,"LINESTRING (10.4515969 32.9328357, 10.4514226 32.9328947, 10.4514031 32.9329229, 10.4514024 32.9329488, 10.4515097 32.933309, 10.4515661 32.9335071)",,,
215230672,نهج 18 جانفي 1952,residential,False,False,61.99,,,,"LINESTRING (10.4524697 32.93302, 10.4531029 32.9328516)",,,
215230842,نهج الفاضل بن عاشور,residential,False,False,45.778,,,,"LINESTRING (10.4524697 32.93302, 10.4523217 32.9326275)",,,
215230842,نهج الفاضل بن عاشور,residential,False,True,23.784,,,,"LINESTRING (10.4524697 32.93302, 10.4525478 32.9332236)",,,
27139200,,residential,False,False,17.14,4,RR111,50,"LINESTRING (10.4532674 32.9330291, 10.4533742 32.9331545)",,,
27139200,,residential,False,True,25.005,4,RR111,50,"LINESTRING (10.4532674 32.9330291, 10.4531029 32.9328516)",,,
215230784,نهج النصر,residential,False,False,70.554,,,,"LINESTRING (10.4532674 32.9330291, 10.4525478 32.9332236)",,,
215230784,نهج النصر,residential,False,False,54.476,,,,"LINESTRING (10.4525478 32.9332236, 10.4519922 32.9333738)",,,
215230784,نهج النصر,residential,False,True,70.554,,,,"LINESTRING (10.4525478 32.9332236, 10.4532674 32.9330291)",,,
215230842,نهج الفاضل بن عاشور,residential,False,False,23.784,,,,"LINESTRING (10.4525478 32.9332236, 10.4524697 32.93302)",,,
215230842,نهج الفاضل بن عاشور,residential,False,True,47.501,,,,"LINESTRING (10.4525478 32.9332236, 10.4527013 32.9336309)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,True,49.733,2,,50,"LINESTRING (10.4519922 32.9333738, 10.4521461 32.933802)",,,
215230784,نهج النصر,residential,False,False,42.439,,,,"LINESTRING (10.4519922 32.9333738, 10.4515661 32.9335071)",,,
215230784,نهج النصر,residential,False,True,54.476,,,,"LINESTRING (10.4519922 32.9333738, 10.4525478 32.9332236)",,,
27139200,,residential,False,False,10.071,4,RR111,50,"LINESTRING (10.4537112 32.9335104, 10.4537782 32.9335814)",,,
27139200,,residential,False,True,18.431,4,RR111,50,"LINESTRING (10.4537112 32.9335104, 10.4535863 32.933382)",,,
215230832,نهج سوسة,residential,False,True,63.504,,,,"LINESTRING (10.4537112 32.9335104, 10.4535261 32.9339123, 10.4534966 32.9339821, 10.453455 32.9340383)",,,
127263956,نهج البرمة,residential,False,False,87.107,2,,50,"LINESTRING (10.4527013 32.9336309, 10.4535863 32.933382)",,,
127263956,نهج البرمة,residential,False,True,55.197,2,,50,"LINESTRING (10.4527013 32.9336309, 10.4521461 32.933802)",,,
215230842,نهج الفاضل بن عاشور,residential,False,False,47.501,,,,"LINESTRING (10.4527013 32.9336309, 10.4525478 32.9332236)",,,
215230842,نهج الفاضل بن عاشور,residential,False,True,21.941,,,,"LINESTRING (10.4527013 32.9336309, 10.4527798 32.9338169)",,,
215431987,نهج عمرو بن العاص,residential,False,False,48.976,,,,"LINESTRING (10.4500678 32.9337233, 10.4501264 32.934161)",10,,
215431987,نهج عمرو بن العاص,residential,False,True,62.186,,,,"LINESTRING (10.4500678 32.9337233, 10.4496409 32.9332939)",10,,
215432015,Rue de l'Évacuation,residential,False,False,89.827,,,,"LINESTRING (10.4500678 32.9337233, 10.4510052 32.93354)",8,,
215432015,Rue de l'Évacuation,residential,False,True,40.914,,,,"LINESTRING (10.4500678 32.9337233, 10.4496389 32.9337995)",8,,
127263956,نهج البرمة,residential,False,False,55.197,2,,50,"LINESTRING (10.4521461 32.933802, 10.4527013 32.9336309)",,,
127263956,نهج البرمة,residential,False,True,49.237,2,,50,"LINESTRING (10.4521461 32.933802, 10.4516338 32.9339078)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,False,49.733,2,,50,"LINESTRING (10.4521461 32.933802, 10.4519922 32.9333738)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,True,25.039,2,,50,"LINESTRING (10.4521461 32.933802, 10.4522022 32.9340222)",,,
215432015,Rue de l'Évacuation,residential,False,False,40.914,,,,"LINESTRING (10.4496389 32.9337995, 10.4500678 32.9337233)",8,,
215432015,Rue de l'Évacuation,residential,False,True,45.63,,,,"LINESTRING (10.4496389 32.9337995, 10.4491672 32.9339075)",8,,
215230745,,residential,False,True,48.804,,,,"LINESTRING (10.4496389 32.9337995, 10.4496537 32.933863, 10.4497223 32.9341565, 10.4497395 32.9342302)",,,
215230697,نهج 1,residential,False,True,58.54,,,,"LINESTRING (10.4527798 32.9338169, 10.4522022 32.9340222)",,,
215230842,نهج الفاضل بن عاشور,residential,False,False,21.941,,,,"LINESTRING (10.4527798 32.9338169, 10.4527013 32.9336309)",,,
215230842,نهج الفاضل بن عاشور,residential,False,True,48.825,,,,"LINESTRING (10.4527798 32.9338169, 10.4529655 32.9342274)",,,
127263956,نهج البرمة,residential,False,False,49.237,2,,50,"LINESTRING (10.4516338 32.9339078, 10.4521461 32.933802)",,,
127263956,نهج البرمة,residential,False,True,50.005,2,,50,"LINESTRING (10.4516338 32.9339078, 10.4511094 32.9340001)",,,
215230699,نهج 4,residential,False,True,52.53,,,,"LINESTRING (10.4516338 32.9339078, 10.4517502 32.93437)",,,
215230729,نهج قرقنة,residential,False,True,79.055,,,,"LINESTRING (10.453455 32.9340383, 10.4539749 32.9345996)",,,
215230832,نهج سوسة,residential,False,False,63.504,,,,"LINESTRING (10.453455 32.9340383, 10.4534966 32.9339821, 10.4535261 32.9339123, 10.4537112 32.9335104)",,,
215230832,نهج سوسة,residential,False,True,28.307000000000002,,,,"LINESTRING (10.453455 32.9340383, 10.4533987 32.9340755, 10.4531881 32.9341565)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,False,25.039,2,,50,"LINESTRING (10.4522022 32.9340222, 10.4521461 32.933802)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,True,21.334,2,,50,"LINESTRING (10.4522022 32.9340222, 10.4522628 32.9342072)",,,
215230697,نهج 1,residential,False,False,58.54,,,,"LINESTRING (10.4522022 32.9340222, 10.4527798 32.9338169)",,,
215332405,نهج محمد الخامس,residential,False,False,41.973,2,,50,"LINESTRING (10.4501264 32.934161, 10.4505689 32.9340935)",8,,
215332405,نهج محمد الخامس,residential,False,True,36.918,2,,50,"LINESTRING (10.4501264 32.934161, 10.4497395 32.9342302)",8,,
215431987,نهج عمرو بن العاص,residential,False,False,121.602,,,,"LINESTRING (10.4501264 32.934161, 10.450318 32.9352427)",10,,
215431987,نهج عمرو بن العاص,residential,False,True,48.976,,,,"LINESTRING (10.4501264 32.934161, 10.4500678 32.9337233)",10,,
215230689,نهج الهادي خفشة,residential,False,False,73.774,,,,"LINESTRING (10.4531881 32.9341565, 10.4535045 32.9347645)",,,
215230832,نهج سوسة,residential,False,True,22.22,,,,"LINESTRING (10.4531881 32.9341565, 10.4529655 32.9342274)",,,
215230832,نهج سوسة,residential,False,False,28.307000000000002,,,,"LINESTRING (10.4531881 32.9341565, 10.4533987 32.9340755, 10.453455 32.9340383)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,False,21.334,2,,50,"LINESTRING (10.4522628 32.9342072, 10.4522022 32.9340222)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,True,29.653,2,,50,"LINESTRING (10.4522628 32.9342072, 10.4523808 32.9344548)",,,
215230759,نهج علي دبابي,residential,False,False,51.194,,,,"LINESTRING (10.4522628 32.9342072, 10.4518081 32.934358, 10.4517502 32.93437)",,,
215230745,,residential,False,True,61.917,,,,"LINESTRING (10.4497395 32.9342302, 10.4498385 32.9347808)",,,
215332405,نهج محمد الخامس,residential,False,False,36.918,2,,50,"LINESTRING (10.4497395 32.9342302, 10.4501264 32.934161)",8,,
215332405,نهج محمد الخامس,residential,False,True,33.476,2,,50,"LINESTRING (10.4497395 32.9342302, 10.4493901 32.9342983)",8,,
215230745,,residential,False,False,48.804,,,,"LINESTRING (10.4497395 32.9342302, 10.4497223 32.9341565, 10.4496537 32.933863, 10.4496389 32.9337995)",,,
215230832,نهج سوسة,residential,False,False,22.22,,,,"LINESTRING (10.4529655 32.9342274, 10.4531881 32.9341565)",,,
215230832,نهج سوسة,residential,False,True,20.493,,,,"LINESTRING (10.4529655 32.9342274, 10.452767 32.9343062)",,,
215230842,نهج الفاضل بن عاشور,residential,False,False,48.825,,,,"LINESTRING (10.4529655 32.9342274, 10.4527798 32.9338169)",,,
215230712,نهج القدس,residential,False,True,146.675,,,,"LINESTRING (10.452767 32.9343062, 10.4533772 32.9355218)",,,
215230832,نهج سوسة,residential,False,False,20.493,,,,"LINESTRING (10.452767 32.9343062, 10.4529655 32.9342274)",,,
215230832,نهج سوسة,residential,False,True,39.649,,,,"LINESTRING (10.452767 32.9343062, 10.4523808 32.9344548)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,False,29.653,2,,50,"LINESTRING (10.4523808 32.9344548, 10.4522628 32.9342072)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,True,24.929,2,,50,"LINESTRING (10.4523808 32.9344548, 10.4524873 32.9346604)",,,
215230832,نهج سوسة,residential,False,False,39.649,,,,"LINESTRING (10.4523808 32.9344548, 10.452767 32.9343062)",,,
215230759,نهج علي دبابي,residential,False,True,52.616,,,,"LINESTRING (10.4511993 32.9344706, 10.4517502 32.93437)",,,
215332452,الطريق الوطنية مدنين - الذهيبة,primary,False,False,52.986,4,RN19,50,"LINESTRING (10.4511993 32.9344706, 10.4511094 32.9340001)",,,
215332452,الطريق الوطنية مدنين - الذهيبة,primary,False,True,56.764,4,RN19,50,"LINESTRING (10.4511993 32.9344706, 10.4512891 32.9349755)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,False,24.929,2,,50,"LINESTRING (10.4524873 32.9346604, 10.4523808 32.9344548)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,True,114.254,2,,50,"LINESTRING (10.4524873 32.9346604, 10.4529749 32.9356029)",,,
215230775,نهج تازركة,residential,False,False,40.684,,,,"LINESTRING (10.4524873 32.9346604, 10.4520713 32.9347698)",,,
215230739,نهج عمر بن الخطاب,residential,False,False,69.162,,,,"LINESTRING (10.4520713 32.9347698, 10.4523408 32.9353492)",,,
215230775,نهج تازركة,residential,False,True,40.684,,,,"LINESTRING (10.4520713 32.9347698, 10.4524873 32.9346604)",,,
215230775,نهج تازركة,residential,False,False,23.776999999999997,,,,"LINESTRING (10.4520713 32.9347698, 10.4518605 32.9348253, 10.4518282 32.9348338)",,,
215230745,,residential,False,False,61.917,,,,"LINESTRING (10.4498385 32.9347808, 10.4497395 32.9342302)",,,
215230804,نهج الجديدة,residential,False,True,53.443,,,,"LINESTRING (10.4482843 32.9348926, 10.4478949 32.935245)",,,
215326677,,residential,False,True,93.027,,,,"LINESTRING (10.4482843 32.9348926, 10.4475977 32.9342861)",,,
215326677,,residential,False,False,128.564,,,,"LINESTRING (10.4482843 32.9348926, 10.4487544 32.935393, 10.4488999 32.9355815, 10.4489697 32.9357047, 10.4490481 32.9358483)",,,
215332405,نهج محمد الخامس,residential,False,False,116.573,2,,50,"LINESTRING (10.4482843 32.9348926, 10.4485043 32.9347066, 10.448752 32.934547, 10.449023 32.9344168, 10.4493124 32.9343183)",8,,
215230735,نهج إندونيسيا,residential,False,True,53.907,,,,"LINESTRING (10.4512891 32.9349755, 10.4507354 32.9351136)",,,
215230775,نهج تازركة,residential,False,True,52.721,,,,"LINESTRING (10.4512891 32.9349755, 10.4518282 32.9348338)",,,
215332452,الطريق الوطنية مدنين - الذهيبة,primary,False,False,56.764,4,RN19,50,"LINESTRING (10.4512891 32.9349755, 10.4511993 32.9344706)",,,
215332452,الطريق الوطنية مدنين - الذهيبة,primary,False,True,44.057,4,RN19,50,"LINESTRING (10.4512891 32.9349755, 10.4513156 32.9351322, 10.4513468 32.9353687)",,,
215230735,نهج إندونيسيا,residential,False,False,41.515,,,,"LINESTRING (10.450318 32.9352427, 10.4507354 32.9351136)",,,
215230833,نهج المتنبي,residential,False,True,23.522,,,,"LINESTRING (10.450318 32.9352427, 10.4504064 32.9354408)",8,,
215431987,نهج عمرو بن العاص,residential,False,True,121.602,,,,"LINESTRING (10.450318 32.9352427, 10.4501264 32.934161)",10,,
215230735,نهج إندونيسيا,residential,False,True,38.217,,,,"LINESTRING (10.450318 32.9352427, 10.450262 32.9352588, 10.4499829 32.9353391, 10.4499306 32.9353541)",,,
215230729,نهج قرقنة,residential,False,False,90.418,,,,"LINESTRING (10.4545695 32.9352416, 10.4539749 32.9345996)",,,
215230729,نهج قرقنة,residential,False,True,36.772999999999996,,,,"LINESTRING (10.4545695 32.9352416, 10.4547545 32.9354858, 10.4547561 32.9355271)",,,
215230829,نهج عمر دودي,residential,False,True,69.331,,,,"LINESTRING (10.4545695 32.9352416, 10.4541256 32.935362, 10.4538603 32.9354271)",,,
215230735,نهج إندونيسيا,residential,False,False,34.781,,,,"LINESTRING (10.4495745 32.9354464, 10.4499306 32.9353541)",,,
706654776,,residential,False,True,135.118,,,,"LINESTRING (10.4495745 32.9354464, 10.4492533 32.9346844, 10.4492533 32.9346439, 10.4492868 32.9345955, 10.4493472 32.9345235, 10.449378 32.9344458, 10.4493619 32.9343884, 10.4493124 32.9343183)",,,
215230728,نهج أسامة بن زيد,residential,False,False,33.048,,,,"LINESTRING (10.4523408 32.9353492, 10.4519983 32.9354247)",,,
215230739,نهج عمر بن الخطاب,residential,False,False,39.702,,,,"LINESTRING (10.4523408 32.9353492, 10.4524955 32.9356818)",,,
215230739,نهج عمر بن الخطاب,residential,False,True,69.162,,,,"LINESTRING (10.4523408 32.9353492, 10.4520713 32.9347698)",,,
215230689,نهج الهادي خفشة,residential,False,True,80.691,,,,"LINESTRING (10.4538506 32.9354295, 10.4535045 32.9347645)",,,
215230829,نهج عمر دودي,residential,False,False,0.944,,,,"LINESTRING (10.4538506 32.9354295, 10.4538603 32.9354271)",,,
215230829,نهج عمر دودي,residential,False,True,45.356,,,,"LINESTRING (10.4538506 32.9354295, 10.4533772 32.9355218)",,,
678841633,نهج 8,residential,False,False,25.197000000000003,,,,"LINESTRING (10.4538506 32.9354295, 10.4538714 32.9354982, 10.4539291 32.9356462)",,,
215230833,نهج المتنبي,residential,False,False,23.522,,,,"LINESTRING (10.4504064 32.9354408, 10.450318 32.9352427)",8,,
215332428,,residential,False,True,29.766,,,,"LINESTRING (10.4504064 32.9354408, 10.4507245 32.9354212)",,,
215230833,نهج المتنبي,residential,False,True,62.305,,,,"LINESTRING (10.4504064 32.9354408, 10.4504952 32.9357222, 10.4505381 32.935989)",8,,
215230728,نهج أسامة بن زيد,residential,False,False,58.852,,,,"LINESTRING (10.4519983 32.9354247, 10.451387 32.9355547)",,,
215230728,نهج أسامة بن زيد,residential,False,True,33.048,,,,"LINESTRING (10.4519983 32.9354247, 10.4523408 32.9353492)",,,
821843990,نهج 2,residential,False,True,67.596,,,,"LINESTRING (10.4519983 32.9354247, 10.4518282 32.9348338)",,,
215230712,نهج القدس,residential,False,False,146.675,,,,"LINESTRING (10.4533772 32.9355218, 10.452767 32.9343062)",,,
215230829,نهج عمر دودي,residential,False,False,45.356,,,,"LINESTRING (10.4533772 32.9355218, 10.4538506 32.9354295)",,,
215230829,نهج عمر دودي,residential,False,True,38.612,,,,"LINESTRING (10.4533772 32.9355218, 10.4529749 32.9356029)",,,
215230735,نهج إندونيسيا,residential,False,True,34.781,,,,"LINESTRING (10.4499306 32.9353541, 10.4495745 32.9354464)",,,
215230735,نهج إندونيسيا,residential,False,False,38.217,,,,"LINESTRING (10.4499306 32.9353541, 10.4499829 32.9353391, 10.450262 32.9352588, 10.450318 32.9352427)",,,
215230728,نهج أسامة بن زيد,residential,False,True,58.852,,,,"LINESTRING (10.451387 32.9355547, 10.4519983 32.9354247)",,,
215332452,الطريق الوطنية مدنين - الذهيبة,primary,False,False,21.02,4,RN19,50,"LINESTRING (10.451387 32.9355547, 10.4513468 32.9353687)",,,
215332452,الطريق الوطنية مدنين - الذهيبة,primary,False,True,40.195,4,RN19,50,"LINESTRING (10.451387 32.9355547, 10.4514057 32.9356653, 10.4514475 32.9359126)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,False,114.254,2,,50,"LINESTRING (10.4529749 32.9356029, 10.4524873 32.9346604)",,,
215230663,نهج عبد الجليل‎ روان,residential,False,True,50.034,2,,50,"LINESTRING (10.4529749 32.9356029, 10.4531877 32.9360159)",,,
215230829,نهج عمر دودي,residential,False,False,38.612,,,,"LINESTRING (10.4529749 32.9356029, 10.4533772 32.9355218)",,,
215230829,نهج عمر دودي,residential,False,True,45.592,,,,"LINESTRING (10.4529749 32.9356029, 10.4524955 32.9356818)",,,
215230837,نهج الهادي خفشة,residential,False,True,40.808,2,,50,"LINESTRING (10.4541604 32.935676, 10.4544729 32.9359327)",,,
215230774,نهج جدة,residential,False,False,58.06,,,,"LINESTRING (10.4541604 32.935676, 10.4545534 32.9355804, 10.4547156 32.9355432, 10.4547561 32.9355271)",,,
215230837,نهج الهادي خفشة,residential,False,False,39.379000000000005,2,,50,"LINESTRING (10.4541604 32.935676, 10.4539988 32.9355381, 10.4538603 32.9354271)",,,
215230739,نهج عمر بن الخطاب,residential,False,True,39.702,,,,"LINESTRING (10.4524955 32.9356818, 10.4523408 32.9353492)",,,
215230829,نهج عمر دودي,residential,False,False,45.592,,,,"LINESTRING (10.4524955 32.9356818, 10.4529749 32.9356029)",,,
215230829,نهج عمر دودي,residential,False,True,45.443,,,,"LINESTRING (10.4524955 32.9356818, 10.4520245 32.9357855)",,,
215230829,نهج عمر دودي,residential,False,False,45.443,,,,"LINESTRING (10.4520245 32.9357855, 10.4524955 32.9356818)",,,
215230829,نهج عمر دودي,residential,False,True,55.672,,,,"LINESTRING (10.4520245 32.9357855, 10.4514475 32.9359126)",,,
215230837,نهج الهادي خفشة,residential,False,False,40.808,2,,50,"LINESTRING (10.4544729 32.9359327, 10.4541604 32.935676)",,,
215230833,نهج المتنبي,residential,False,False,62.305,,,,"LINESTRING (10.4505381 32.935989, 10.4504952 32.9357222, 10.4504064 32.9354408)",8,,
215230663,نهج عبد الجليل‎ روان,residential,False,False,50.034,2,,50,"LINESTRING (10.4531877 32.9360159, 10.4529749 32.9356029)",,,
215326707,شارع محمد الجمل,residential,False,True,35.911,,,,"LINESTRING (10.4451295 32.9301955, 10.4453603 32.9299371)",,,
215326679,نهج شنني,residential,False,True,39.838,2,,50,"LINESTRING (10.4452702 32.9326614, 10.4455802 32.9329077)",,,
215326679,نهج شنني,residential,False,False,39.838,2,,50,"LINESTRING (10.4455802 32.9329077, 10.4452702 32.9326614)",,,
215326679,نهج شنني,residential,False,True,10.853,2,,50,"LINESTRING (10.4455802 32.9329077, 10.4456635 32.9329758)",,,
215326713,نهج المنجي سليم,residential,False,False,2.327,2,,50,"LINESTRING (10.4473414 32.9329792, 10.447319 32.9329884)",,,
215326713,نهج المنجي سليم,residential,False,True,55.338,2,,50,"LINESTRING (10.4473414 32.9329792, 10.4478199 32.9326853)",,,
706654777,,residential,False,False,144.52,,,,"LINESTRING (10.4473414 32.9329792, 10.4476199 32.9333348, 10.4479484 32.933695, 10.4479736 32.9337077, 10.448048 32.9337364, 10.4481603 32.9337617, 10.4484232 32.933825)",,,
215230655,نهج شنني,residential,False,False,31.657,,,,"LINESTRING (10.4456635 32.9329758, 10.4458879 32.9331893)",,,
215326679,نهج شنني,residential,False,False,10.853,2,,50,"LINESTRING (10.4456635 32.9329758, 10.4455802 32.9329077)",,,
215326713,نهج المنجي سليم,residential,False,True,156.621,2,,50,"LINESTRING (10.4456635 32.9329758, 10.4458449 32.9330148, 10.44603 32.9330378, 10.446217 32.9330447, 10.4469503 32.9330658, 10.4470773 32.9330556, 10.4472012 32.9330296, 10.447319 32.9329884)",,,
215230655,نهج شنني,residential,False,False,157.556,,,,"LINESTRING (10.4458879 32.9331893, 10.4468863 32.9343319)",,,
215230655,نهج شنني,residential,False,True,31.657,,,,"LINESTRING (10.4458879 32.9331893, 10.4456635 32.9329758)",,,
215326757,,residential,False,False,106.166,,,,"LINESTRING (10.4458879 32.9331893, 10.4453678 32.9336189, 10.4450771 32.933859)",,,
"[215326677, 215326757]",,residential,False,"[False, True]",167.128,,,,"LINESTRING (10.4458879 32.9331893, 10.4459425 32.9331362, 10.4459804 32.9331258, 10.4462628 32.9332138, 10.4464652 32.9333188, 10.4472695 32.9339828)",,,
215326757,,residential,False,True,106.166,,,,"LINESTRING (10.4450771 32.933859, 10.4453678 32.9336189, 10.4458879 32.9331893)",,,
706665193,,residential,False,False,203.19200000000004,,,,"LINESTRING (10.4450771 32.933859, 10.4453212 32.9341644, 10.4455955 32.9345747, 10.4458832 32.935012, 10.4458908 32.9350218, 10.4458994 32.9350309, 10.4459099 32.9350352, 10.4459208 32.935034, 10.4459327 32.9350283, 10.4463324 32.9347502)",,,
215326677,,residential,False,False,45.558,,,,"LINESTRING (10.4472695 32.9339828, 10.4475977 32.9342861)",,,
215326784,,residential,False,True,52.781,,,,"LINESTRING (10.4472695 32.9339828, 10.4468863 32.9343319)",,,
"[215326757, 215326677]",,residential,False,"[False, True]",167.12800000000001,,,,"LINESTRING (10.4472695 32.9339828, 10.4464652 32.9333188, 10.4462628 32.9332138, 10.4459804 32.9331258, 10.4459425 32.9331362, 10.4458879 32.9331893)",,,
215326677,,residential,False,False,93.027,,,,"LINESTRING (10.4475977 32.9342861, 10.4482843 32.9348926)",,,
215326677,,residential,False,True,45.558,,,,"LINESTRING (10.4475977 32.9342861, 10.4472695 32.9339828)",,,
215326751,نهج رادس,residential,False,True,52.113,,,,"LINESTRING (10.4475977 32.9342861, 10.4471863 32.934603)",,,
215230655,نهج شنني,residential,False,False,41.141,,,,"LINESTRING (10.4468863 32.9343319, 10.4471863 32.934603)",,,
215230655,نهج شنني,residential,False,True,157.556,,,,"LINESTRING (10.4468863 32.9343319, 10.4458879 32.9331893)",,,
215326784,,residential,False,False,52.781,,,,"LINESTRING (10.4468863 32.9343319, 10.4472695 32.9339828)",,,
215326784,,residential,False,True,47.401,,,,"LINESTRING (10.4468863 32.9343319, 10.4465027 32.9346113)",,,
215230655,نهج شنني,residential,False,False,97.31,,,,"LINESTRING (10.4471863 32.934603, 10.4478949 32.935245)",,,
215230655,نهج شنني,residential,False,True,41.141,,,,"LINESTRING (10.4471863 32.934603, 10.4468863 32.9343319)",,,
215326751,نهج رادس,residential,False,False,52.113,,,,"LINESTRING (10.4471863 32.934603, 10.4475977 32.9342861)",,,
215326751,نهج رادس,residential,False,True,56.958,,,,"LINESTRING (10.4471863 32.934603, 10.4467128 32.9349262)",,,
215326784,,residential,False,False,22.162,,,,"LINESTRING (10.4463324 32.9347502, 10.4465027 32.9346113)",,,
215326784,,residential,False,True,38.814,,,,"LINESTRING (10.4463324 32.9347502, 10.446506 32.9350674)",,,
706665193,,residential,False,True,203.192,,,,"LINESTRING (10.4463324 32.9347502, 10.4459327 32.9350283, 10.4459208 32.935034, 10.4459099 32.9350352, 10.4458994 32.9350309, 10.4458908 32.9350218, 10.4458832 32.935012, 10.4455955 32.9345747, 10.4453212 32.9341644, 10.4450771 32.933859)",,,
215326751,نهج رادس,residential,False,False,24.879,,,,"LINESTRING (10.446506 32.9350674, 10.4467128 32.9349262)",,,
215326751,نهج رادس,residential,False,True,48.326,,,,"LINESTRING (10.446506 32.9350674, 10.4461128 32.9353502)",,,
215326784,,residential,False,False,38.814,,,,"LINESTRING (10.446506 32.9350674, 10.4463324 32.9347502)",,,
215326784,,residential,False,True,114.342,,,,"LINESTRING (10.446506 32.9350674, 10.4470439 32.9359913)",,,
215230655,نهج شنني,residential,False,True,97.31,,,,"LINESTRING (10.4478949 32.935245, 10.4471863 32.934603)",,,
215230804,نهج الجديدة,residential,False,False,53.443,,,,"LINESTRING (10.4478949 32.935245, 10.4482843 32.9348926)",,,
215230804,نهج الجديدة,residential,False,True,43.741,,,,"LINESTRING (10.4478949 32.935245, 10.4475823 32.9355381)",,,
215230655,نهج شنني,residential,False,False,116.196,,,,"LINESTRING (10.4478949 32.935245, 10.4486149 32.9358859, 10.4487298 32.9360187)",,,
215326751,نهج رادس,residential,False,False,48.326,,,,"LINESTRING (10.4461128 32.9353502, 10.446506 32.9350674)",,,
215230804,نهج الجديدة,residential,False,False,43.741,,,,"LINESTRING (10.4475823 32.9355381, 10.4478949 32.935245)",,,
215230804,نهج الجديدة,residential,False,True,9.738,,,,"LINESTRING (10.4475823 32.9355381, 10.4475086 32.9356001)",,,
215326717,,residential,False,False,35.233,,,,"LINESTRING (10.4490481 32.9358483, 10.4487298 32.9360187)",,,
215326677,,residential,False,True,128.56400000000002,,,,"LINESTRING (10.4490481 32.9358483, 10.4489697 32.9357047, 10.4488999 32.9355815, 10.4487544 32.935393, 10.4482843 32.9348926)",,,
215230804,نهج الجديدة,residential,False,False,61.424,,,,"LINESTRING (10.4470439 32.9359913, 10.4475086 32.9356001)",,,
215326784,,residential,False,False,114.342,,,,"LINESTRING (10.4470439 32.9359913, 10.446506 32.9350674)",,,
215326717,,residential,False,True,35.233,,,,"LINESTRING (10.4487298 32.9360187, 10.4490481 32.9358483)",,,
215230655,نهج شنني,residential,False,True,116.196,,,,"LINESTRING (10.4487298 32.9360187, 10.4486149 32.9358859, 10.4478949 32.935245)",,,
215332422,نهج الجيلاني المرزوقي,residential,False,False,69.655,,,,"LINESTRING (10.4465023 32.9282653, 10.4466947 32.9285035, 10.4468267 32.9288235)",,,
127263958,نهج فرحات حشاد,residential,True,False,23.003,,,,"LINESTRING (10.4482587 32.9282928, 10.4481604 32.9281031)",,,
215332430,Rue Jilani Almarzougui,residential,False,True,82.354,,,,"LINESTRING (10.4482587 32.9282928, 10.4474551 32.9285987)",,,
154962261,الطريق الوطنية مدنين - الذهيبة,primary,False,True,77.267,4,RN19,50,"LINESTRING (10.4458096 32.9284685, 10.4463369 32.9290042)",,,
215332430,Rue Jilani Almarzougui,residential,False,False,82.354,,,,"LINESTRING (10.4474551 32.9285987, 10.4482587 32.9282928)",,,
215332430,Rue Jilani Almarzougui,residential,False,True,17.281,,,,"LINESTRING (10.4474551 32.9285987, 10.447285 32.9286601)",,,
"[215332419, 1064377133]",Rue Jilani Almarzougui,residential,False,"[False, True]",75.661,,,,"LINESTRING (10.4474551 32.9285987, 10.4473697 32.9283558, 10.4472816 32.928182, 10.447031 32.928294)",,,
127263958,نهج فرحات حشاد,residential,True,False,59.042,,,,"LINESTRING (10.4484493 32.9287991, 10.4482587 32.9282928)",,,
215497879,نهج الحبيب الدبابي,residential,False,False,49.881,2,,50,"LINESTRING (10.4484493 32.9287991, 10.4489602 32.9286674)",,,
215332430,Rue Jilani Almarzougui,residential,False,True,49.935,,,,"LINESTRING (10.4468267 32.9288235, 10.4463369 32.9290042)",,,
215332422,نهج الجيلاني المرزوقي,residential,False,True,69.655,,,,"LINESTRING (10.4468267 32.9288235, 10.4466947 32.9285035, 10.4465023 32.9282653)",,,
215332430,Rue Jilani Almarzougui,residential,False,False,46.501999999999995,,,,"LINESTRING (10.4468267 32.9288235, 10.4470259 32.9287444, 10.447285 32.9286601)",,,
154962261,الطريق الوطنية مدنين - الذهيبة,primary,False,False,77.267,4,RN19,50,"LINESTRING (10.4463369 32.9290042, 10.4458096 32.9284685)",,,
154962261,الطريق الوطنية مدنين - الذهيبة,primary,False,True,6.699,4,RN19,50,"LINESTRING (10.4463369 32.9290042, 10.4463818 32.9290512)",,,
215332430,Rue Jilani Almarzougui,residential,False,False,49.935,,,,"LINESTRING (10.4463369 32.9290042, 10.4468267 32.9288235)",,,
