osmid,highway,maxspeed,oneway,reversed,length,lanes,name,geometry,ref,access
935949704,residential,50,False,False,72.967,2,La Capilla,"LINESTRING (-70.8743244 -33.2895615, -70.8742523 -33.2895562, -70.8741524 -33.2895488, -70.8739547 -33.2895342, -70.8738401 -33.2895303, -70.8737803 -33.289532, -70.8737207 -33.2895364, -70.8736423 -33.289542, -70.8736177 -33.2895433, -70.8735934 -33.28954, -70.8735705 -33.2895325, -70.8735483 -33.2895197)",,
"[957379916, 957379917]",residential,50,False,True,27.85,"['1', '2']",Juan de Dios Salas,"LINESTRING (-70.8743244 -33.2895615, -70.8743312 -33.2897216, -70.8743351 -33.2898118)",,
222073725,living_street,30,False,True,52.171,1,Pasaje La Palma,"LINESTRING (-70.8730631 -33.2927584, -70.8729429 -33.2932167)",,
"[935889122, 222073739]",living_street,30,True,False,88.226,1,Pasaje Los Pozones,"LINESTRING (-70.8730631 -33.2927584, -70.8726619 -33.2926899, -70.8726397 -33.2926843, -70.87262 -33.2926739, -70.8726043 -33.2926596, -70.8725929 -33.2926404, -70.8725887 -33.2926192, -70.8725922 -33.2925979, -70.8726623 -33.2922747)",,
86141621,residential,50,False,False,45.704,2,El Macal,"LINESTRING (-70.8758913 -33.2932062, -70.8754086 -33.2931278)",,
86141621,residential,50,False,False,49.88,2,El Macal,"LINESTRING (-70.8745896 -33.2929947, -70.8741313 -33.2929202, -70.8740628 -33.2929091)",,
86141621,residential,50,False,True,45.572,2,El Macal,"LINESTRING (-70.8745896 -33.2929947, -70.8749566 -33.2930543, -70.8750709 -33.2930729)",,
"[222073728, 935911227]",living_street,30,True,False,95.96199999999999,1,Pasaje Las Cascadas,"LINESTRING (-70.8745896 -33.2929947, -70.8747279 -33.2923967, -70.8747365 -33.2923739, -70.8747519 -33.2923538, -70.8747732 -33.2923379, -70.8747987 -33.2923271, -70.8748267 -33.2923223, -70.8748553 -33.2923238, -70.8749852 -33.2923446)",,
222073728,living_street,30,True,False,31.331,1,Pasaje Las Cascadas,"LINESTRING (-70.8752344 -33.2923845, -70.8755655 -33.2924374)",,
222073774,living_street,30,True,False,78.142,1,Pasaje La Pirca Poniente,"LINESTRING (-70.8755655 -33.2924374, -70.8754172 -33.2930901, -70.8754086 -33.2931278)",,
935889122,living_street,30,True,False,29.993,1,Pasaje Los Pozones,"LINESTRING (-70.8726623 -33.2922747, -70.8727199 -33.2920093)",,
222073725,living_street,30,False,False,52.171,1,Pasaje La Palma,"LINESTRING (-70.8729429 -33.2932167, -70.8730631 -33.2927584)",,
86141611,residential,50,False,False,93.443,2,Chicauma,"LINESTRING (-70.8729429 -33.2932167, -70.8727779 -33.293173, -70.8727097 -33.2931563, -70.8726405 -33.2931427, -70.872565 -33.2931318, -70.8724889 -33.2931248, -70.8723394 -33.2931069, -70.8721617 -33.2930777, -70.8719612 -33.2930427)",,
86141611,residential,50,False,True,96.049,2,Chicauma,"LINESTRING (-70.8729429 -33.2932167, -70.8730495 -33.2932408, -70.8731554 -33.2932571, -70.8732404 -33.2932657, -70.8733258 -33.2932705, -70.8734097 -33.2932724, -70.8734934 -33.2932773, -70.8735677 -33.2932842, -70.8736416 -33.2932935, -70.8738833 -33.2933326, -70.8738981 -33.293335, -70.8739624 -33.2933454)",,
112399149,residential,50,False,True,45.386,2,El Marai,"LINESTRING (-70.8736911 -33.2921599, -70.873211 -33.2920854)",,
935889121,living_street,30,True,False,30.585,1,Pasaje Los Pozones,"LINESTRING (-70.8736911 -33.2921599, -70.8736321 -33.2924305)",,
112399149,residential,50,False,False,49.666,2,El Marai,"LINESTRING (-70.8736911 -33.2921599, -70.8741517 -33.2922313, -70.8742165 -33.2922413)",,
86141621,residential,50,False,False,28.236,2,El Macal,"LINESTRING (-70.8754086 -33.2931278, -70.8751104 -33.2930793)",,
86141621,residential,50,False,True,45.704,2,El Macal,"LINESTRING (-70.8754086 -33.2931278, -70.8758913 -33.2932062)",,
112399149,residential,50,False,False,46.424,2,El Marai,"LINESTRING (-70.8727199 -33.2920093, -70.873211 -33.2920854)",,
112399149,residential,50,False,True,47.115,2,El Marai,"LINESTRING (-70.8727199 -33.2920093, -70.8722215 -33.291932)",,
222073773,living_street,30,True,False,91.788,1,Pasaje Quebrada Honda,"LINESTRING (-70.8736321 -33.2924305, -70.872691 -33.2922793, -70.8726623 -33.2922747)",,
"[935889121, 222073739]",living_street,30,True,False,87.06,1,Pasaje Los Pozones,"LINESTRING (-70.8736321 -33.2924305, -70.8735625 -33.2927504, -70.8735535 -33.2927715, -70.8735387 -33.2927902, -70.8735189 -33.2928053, -70.8734938 -33.2928164, -70.8734661 -33.2928218, -70.8734377 -33.292821, -70.8730631 -33.2927584)",,
248139274,living_street,30,False,False,95.629,1,Pasaje La Oración,"LINESTRING (-70.8735665 -33.2892371, -70.8725492 -33.2891087)",,
935949704,residential,50,False,True,32.449,2,La Capilla,"LINESTRING (-70.8735665 -33.2892371, -70.8735245 -33.2894762, -70.873525 -33.2894898, -70.8735303 -33.2895028, -70.873538 -33.2895122, -70.8735483 -33.2895197)",,
957400415,living_street,30,False,False,48.574999999999996,1,Pasaje El Rosario,"LINESTRING (-70.8735665 -33.2892371, -70.8736215 -33.2892436, -70.8736758 -33.2892534, -70.8737305 -33.2892668, -70.8737838 -33.2892836, -70.8738252 -33.2892959, -70.8738676 -33.2893055, -70.8739467 -33.2893161, -70.8740113 -33.2893198, -70.8740761 -33.2893189)",,
248139264,living_street,30,False,True,23.392,1,Pasaje Loma Ancha,"LINESTRING (-70.8707781 -33.2894174, -70.8708695 -33.2892214)",,
"[248139264, 957692481, 248139265]",living_street,30,False,False,156.68599999999998,1,"['Pasaje Loma El Cordero', 'Pasaje Loma Ancha']","LINESTRING (-70.8707781 -33.2894174, -70.8705859 -33.2898296, -70.870268 -33.289722, -70.8704947 -33.2893599, -70.870506 -33.2893463, -70.8705212 -33.2893359, -70.8705393 -33.2893293, -70.8705593 -33.2893271, -70.8705793 -33.2893296, -70.8705996 -33.2893363, -70.8707781 -33.2894174)",,
"[957692481, 248139265, 248139264]",living_street,30,False,True,156.686,1,"['Pasaje Loma El Cordero', 'Pasaje Loma Ancha']","LINESTRING (-70.8707781 -33.2894174, -70.8705996 -33.2893363, -70.8705793 -33.2893296, -70.8705593 -33.2893271, -70.8705393 -33.2893293, -70.8705212 -33.2893359, -70.870506 -33.2893463, -70.8704947 -33.2893599, -70.870268 -33.289722, -70.8705859 -33.2898296, -70.8707781 -33.2894174)",,
248139267,living_street,30,False,False,69.65,1,Pasaje Loma La Planchada,"LINESTRING (-70.8712256 -33.2893621, -70.8709584 -33.2899473)",,
248139272,residential,50,False,False,37.603,2,La Querencia Sur,"LINESTRING (-70.8712256 -33.2893621, -70.8716031 -33.2894837)",,
248139272,residential,50,False,True,36.637,2,La Querencia Sur,"LINESTRING (-70.8712256 -33.2893621, -70.8710928 -33.2893156, -70.8709621 -33.2892629, -70.8708695 -33.2892214)",,
248139264,living_street,30,False,False,23.392,1,Pasaje Loma Ancha,"LINESTRING (-70.8708695 -33.2892214, -70.8707781 -33.2894174)",,
248139272,residential,50,False,False,36.637,2,La Querencia Sur,"LINESTRING (-70.8708695 -33.2892214, -70.8709621 -33.2892629, -70.8710928 -33.2893156, -70.8712256 -33.2893621)",,
248139272,residential,50,False,True,60.942,2,La Querencia Sur,"LINESTRING (-70.8708695 -33.2892214, -70.8704169 -33.2890157, -70.8702935 -33.2889596)",,
248139263,living_street,30,False,True,68.641,1,Pasaje Loma Barrancones,"LINESTRING (-70.8713435 -33.2900616, -70.8716031 -33.2894837)",,
248139260,living_street,30,False,True,105.03900000000002,1,Pasaje El Sagrado,"LINESTRING (-70.8724372 -33.2893987, -70.8734397 -33.2895383, -70.8734703 -33.2895407, -70.8735008 -33.2895375, -70.8735255 -33.2895305, -70.8735483 -33.2895197)",,
248139274,living_street,30,False,True,95.629,1,Pasaje La Oración,"LINESTRING (-70.8725492 -33.2891087, -70.8735665 -33.2892371)",,
248139267,living_street,30,False,True,69.65,1,Pasaje Loma La Planchada,"LINESTRING (-70.8709584 -33.2899473, -70.8712256 -33.2893621)",,
"[248139273, 955968730]",living_street,30,False,True,101.267,1,"['Pasaje Loma El Capataz', 'La Querencia Sur']","LINESTRING (-70.8717376 -33.2901411, -70.8719793 -33.2896037, -70.8716031 -33.2894837)",,
248139271,residential,50,False,False,94.042,2,La Casona,"LINESTRING (-70.8702935 -33.2889596, -70.86982 -33.289707)",,
248139271,residential,50,False,True,26.218,2,La Casona,"LINESTRING (-70.8702935 -33.2889596, -70.8703431 -33.2888851, -70.8703619 -33.2888627, -70.8704075 -33.2888229, -70.870419 -33.2888084, -70.8704276 -33.2887926, -70.8704331 -33.2887766, -70.8704357 -33.2887601)",,
248139272,residential,50,False,False,60.942,2,La Querencia Sur,"LINESTRING (-70.8702935 -33.2889596, -70.8704169 -33.2890157, -70.8708695 -33.2892214)",,
248139271,residential,50,False,True,94.042,2,La Casona,"LINESTRING (-70.86982 -33.289707, -70.8702935 -33.2889596)",,
248139263,living_street,30,False,False,68.641,1,Pasaje Loma Barrancones,"LINESTRING (-70.8716031 -33.2894837, -70.8713435 -33.2900616)",,
248139272,residential,50,False,True,37.603,2,La Querencia Sur,"LINESTRING (-70.8716031 -33.2894837, -70.8712256 -33.2893621)",,
955968729,residential,50,False,False,11.513,2,,"LINESTRING (-70.8716031 -33.2894837, -70.8716427 -33.2893856)",,
"[248139273, 955968730]",living_street,30,False,False,101.267,1,"['La Querencia Sur', 'Pasaje Loma El Capataz']","LINESTRING (-70.8716031 -33.2894837, -70.8719793 -33.2896037, -70.8717376 -33.2901411)",,
86141610,residential,50,False,True,45.656,2,Avenida La Hacienda,"LINESTRING (-70.8744068 -33.2914144, -70.874314 -33.2918176)",,
598660242,tertiary,50,False,True,124.235,2,El Pellín,"LINESTRING (-70.8744068 -33.2914144, -70.8743414 -33.2914057, -70.8740909 -33.2913726, -70.8739725 -33.2913569, -70.8730866 -33.2912398)",,
921072072,residential,50,False,True,31.734,2,La Roblería,"LINESTRING (-70.8719739 -33.2915459, -70.8720068 -33.2915358, -70.872041 -33.2915296, -70.8720768 -33.2915273, -70.8721127 -33.2915291, -70.87231 -33.2915538)",,
86141621,residential,50,False,False,3.74,2,El Macal,"LINESTRING (-70.8751104 -33.2930793, -70.8750709 -33.2930729)",,
86141621,residential,50,False,True,28.236,2,El Macal,"LINESTRING (-70.8751104 -33.2930793, -70.8754086 -33.2931278)",,
400512177,residential,50,False,True,51.428999999999995,2,La Pirca,"LINESTRING (-70.8751104 -33.2930793, -70.8750986 -33.2931295, -70.8750166 -33.2934774, -70.8750035 -33.2935331)",,
86141600,primary,40,True,False,130.489,2,Barros Luco,"LINESTRING (-70.8669603 -33.2926106, -70.8671232 -33.2921787, -70.8671916 -33.291973, -70.8672747 -33.2916815, -70.867322 -33.2914778)",G-16,
935911218,tertiary,50,False,False,36.933,2,El Pellín,"LINESTRING (-70.8705628 -33.2909191, -70.8709561 -33.2909664)",,
935911218,tertiary,50,False,True,11.331,2,El Pellín,"LINESTRING (-70.8705628 -33.2909191, -70.8704426 -33.2909021)",,
565576847,residential,50,False,True,24.805,2,,"LINESTRING (-70.8705628 -33.2909191, -70.8705426 -33.291002, -70.8705096 -33.2911377)",,
565576831,living_street,30,False,True,104.774,1,Pasaje La Cueca,"LINESTRING (-70.8701445 -33.2926372, -70.8712522 -33.292812)",,
565576847,residential,50,False,False,33.169,2,,"LINESTRING (-70.8701445 -33.2926372, -70.8702157 -33.2923449)",,
565576847,residential,50,False,True,30.196,2,,"LINESTRING (-70.8701445 -33.2926372, -70.8700797 -33.2929033)",,
565576802,residential,50,False,True,33.475,2,La Frontera,"LINESTRING (-70.871524 -33.2916234, -70.8714564 -33.2919191)",,
565576851,living_street,30,False,False,103.16,1,Pasaje Noche Campesina,"LINESTRING (-70.871524 -33.2916234, -70.870435 -33.2914443)",,
565576802,residential,50,False,False,35.379,2,La Frontera,"LINESTRING (-70.871524 -33.2916234, -70.8715438 -33.2915367, -70.8715955 -33.2913109)",,
565576829,residential,50,False,False,11.204,2,El Copihue,"LINESTRING (-70.8698743 -33.2937471, -70.8697558 -33.2937286)",,
"[565576801, 565576802]",residential,50,False,"[False, True]",135.929,2,La Frontera,"LINESTRING (-70.8698743 -33.2937471, -70.8700345 -33.2937707, -70.870826 -33.2938876, -70.8709251 -33.2939022, -70.8709456 -33.2939026, -70.8709655 -33.2938986, -70.8709835 -33.2938904, -70.8709974 -33.2938797, -70.8710079 -33.2938666, -70.8710144 -33.2938518, -70.8710349 -33.2937622, -70.8710664 -33.2936241)",,
565576847,residential,50,False,False,32.624,2,,"LINESTRING (-70.8698743 -33.2937471, -70.8699017 -33.2936347, -70.8699443 -33.2934596)",,
565576802,residential,50,False,False,30.511,2,La Frontera,"LINESTRING (-70.8711905 -33.2930815, -70.8712522 -33.292812)",,
565576802,residential,50,False,True,29.942,2,La Frontera,"LINESTRING (-70.8711905 -33.2930815, -70.8711301 -33.293346)",,
565576804,living_street,30,False,False,105.128,1,Pasaje La Chabela,"LINESTRING (-70.8711905 -33.2930815, -70.8700797 -33.2929033)",,
565576826,living_street,30,False,False,102.752,1,Pasaje Cielos del Sur,"LINESTRING (-70.8715955 -33.2913109, -70.8705096 -33.2911377)",,
565576802,residential,50,False,False,29.491999999999997,2,La Frontera,"LINESTRING (-70.8715955 -33.2913109, -70.8716267 -33.2911744, -70.8716343 -33.2911411, -70.8716551 -33.2910504)",,
565576802,residential,50,False,True,35.379,2,La Frontera,"LINESTRING (-70.8715955 -33.2913109, -70.8715438 -33.2915367, -70.871524 -33.2916234)",,
565576804,living_street,30,False,True,105.128,1,Pasaje La Chabela,"LINESTRING (-70.8700797 -33.2929033, -70.8711905 -33.2930815)",,
565576847,residential,50,False,False,30.196,2,,"LINESTRING (-70.8700797 -33.2929033, -70.8701445 -33.2926372)",,
565576847,residential,50,False,True,30.105,2,,"LINESTRING (-70.8700797 -33.2929033, -70.8700151 -33.2931686)",,
565576807,residential,50,False,True,30.523,2,,"LINESTRING (-70.8703559 -33.2912592, -70.8702905 -33.2915282)",,
