osmid,oneway,highway,reversed,length,geometry,junction,name,bridge,ref
751966162,False,residential,True,39.355,"LINESTRING (59.4544162 42.4101955, 59.4541305 42.4099113)",,Furhat ko'shesi,,
751966162,False,residential,False,84.82499999999999,"LINESTRING (59.4544162 42.4101955, 59.4548887 42.4106655, 59.4550227 42.4108129)",,Furhat ko'shesi,,
751966162,False,residential,False,39.355,"LINESTRING (59.4541305 42.4099113, 59.4544162 42.4101955)",,Furhat ko'shesi,,
751966162,False,residential,True,34.803,"LINESTRING (59.4541305 42.4099113, 59.4538778 42.40966)",,Furhat ko'shesi,,
"[273457044, 936261469, 936261470, 364859799]",False,residential,"[False, True]",408.448,"LINESTRING (59.4541305 42.4099113, 59.4537481 42.4101462, 59.4530526 42.4107823, 59.4523806 42.4114229, 59.4518333 42.4111013, 59.4516027 42.4109657, 59.4515468 42.4109282, 59.450609 42.4103717)",,"[""Gagarin o'tkeli"", 'Gagarin kóshesi', ""Gagarin ko'shesi""]",yes,
751966162,False,residential,False,34.803,"LINESTRING (59.4538778 42.40966, 59.4541305 42.4099113)",,Furhat ko'shesi,,
751966162,False,residential,True,71.663,"LINESTRING (59.4538778 42.40966, 59.4531919 42.4092614)",,Furhat ko'shesi,,
493731692,False,residential,False,121.24,"LINESTRING (59.4531919 42.4092614, 59.4522786 42.4101182)",,,,
751966162,False,residential,False,71.663,"LINESTRING (59.4531919 42.4092614, 59.4538778 42.40966)",,Furhat ko'shesi,,
751966162,False,residential,True,11.299,"LINESTRING (59.4531919 42.4092614, 59.4530837 42.4091986)",,Furhat ko'shesi,,
751966162,False,residential,False,11.299,"LINESTRING (59.4530837 42.4091986, 59.4531919 42.4092614)",,Furhat ko'shesi,,
367763779,False,primary,False,423.906,"LINESTRING (59.4550227 42.4108129, 59.4542796 42.4112316, 59.4511241 42.4130222, 59.4509268 42.4131342)",,Ǵarezsizlik kóshesi,,4R-171D
367763779,False,primary,True,185.58400000000003,"LINESTRING (59.4550227 42.4108129, 59.455633 42.4104792, 59.4563625 42.4100707, 59.4566862 42.4099025, 59.4568413 42.4098219)",,Ǵarezsizlik kóshesi,,4R-171D
751966162,False,residential,True,84.82499999999999,"LINESTRING (59.4550227 42.4108129, 59.4548887 42.4106655, 59.4544162 42.4101955)",,Furhat ko'shesi,,
