osmid,oneway,lanes,name,highway,reversed,length,geometry,width,ref
499067036,False,,,living_street,True,45.591,"LINESTRING (67.287612 37.2479652, 67.2876468 37.2479151, 67.2876844 37.2475863, 67.2876955 37.2475655)",,
544302472,False,,,living_street,False,124.977,"LINESTRING (67.287612 37.2479652, 67.2886392 37.2481425, 67.2885619 37.2484231)",,
516311318,False,,,living_street,True,10.32,"LINESTRING (67.2854554 37.2472339, 67.2853481 37.2472702)",4,
516311318,False,,,living_street,False,128.594,"LINESTRING (67.2854554 37.2472339, 67.2855811 37.2471966, 67.2858739 37.2471913, 67.286028 37.2472409, 67.2861797 37.2472725, 67.2866785 37.2471123, 67.2868314 37.2470632)",4,
171893205,True,2,Navbahor ko'chasi,tertiary,False,10.577,"LINESTRING (67.2846342 37.2457029, 67.2845251 37.2457417)",,
244127064,True,3,Hakim at-Termiziy shoh ko'chasi,secondary,False,185.11399999999998,"LINESTRING (67.2846342 37.2457029, 67.2847007 37.2458291, 67.2850746 37.2465401, 67.2851898 37.2467499, 67.2854554 37.2472339)",,
244127064,True,3,Hakim at-Termiziy shoh ko'chasi,secondary,False,9.211,"LINESTRING (67.2845934 37.2456267, 67.2846342 37.2457029)",,
497408319,True,,Baxt ko'chasi,tertiary,False,9.363,"LINESTRING (67.2825927 37.2420661, 67.2824987 37.2421047)",,
244127064,True,3,Hakim at-Termiziy shoh ko'chasi,secondary,False,433.865,"LINESTRING (67.2825927 37.2420661, 67.2829369 37.2426882, 67.2829964 37.2428193, 67.2833177 37.2433993, 67.2834104 37.2435397, 67.2839856 37.2446142, 67.2845259 37.2455141, 67.2845934 37.2456267)",,
244127064,True,3,Hakim at-Termiziy shoh ko'chasi,secondary,False,12.905,"LINESTRING (67.2825339 37.2419599, 67.2825927 37.2420661)",,
858638277,True,,Ibn Sino ko'chasi,primary,False,19.935,"LINESTRING (67.28588 37.2486869, 67.2860984 37.2487307)",,4K601
753655665,True,,,primary_link,False,18.037,"LINESTRING (67.28588 37.2486869, 67.2859389 37.2486571, 67.2859765 37.248632, 67.286006 37.2486075, 67.2860327 37.2485814)",,
494122855,False,,Ibn-Sino ko'chasi,primary,True,152.608,"LINESTRING (67.2826497 37.2475167, 67.2826234 37.2475015, 67.2822883 37.2473082, 67.2819159 37.2470934, 67.2817449 37.2469947, 67.2812536 37.2467114)",,4P23P
753655674,True,,Ibn-Sino ko'chasi,primary,False,316.108,"LINESTRING (67.2826497 37.2475167, 67.2828296 37.2475639, 67.283447 37.247888, 67.2841358 37.2481927, 67.2847058 37.2483923, 67.2856712 37.2486449, 67.28588 37.2486869)",,4P23P
785932001,False,,,living_street,True,169.87099999999998,"LINESTRING (67.2794902 37.2401131, 67.2795994 37.2403606, 67.2796115 37.2403881, 67.2796745 37.240531, 67.2796862 37.2405528, 67.2799872 37.2411142, 67.2800668 37.2412627, 67.2801712 37.2414576, 67.2801579 37.2415342)",,
139226393,True,,Baxt ko'chasi,tertiary,False,76.582,"LINESTRING (67.2797707 37.2429893, 67.280555 37.2426986)",,
785931991,False,,,living_street,False,131.722,"LINESTRING (67.2797707 37.2429893, 67.2795959 37.2426678, 67.2795346 37.2425551, 67.2794073 37.2423211, 67.279359 37.2422321, 67.2792192 37.2419751, 67.2791795 37.2419022)",,
785931991,False,,,living_street,True,131.722,"LINESTRING (67.2791795 37.2419022, 67.2792192 37.2419751, 67.279359 37.2422321, 67.2794073 37.2423211, 67.2795346 37.2425551, 67.2795959 37.2426678, 67.2797707 37.2429893)",,
139226393,True,,Baxt ko'chasi,tertiary,False,167.137,"LINESTRING (67.2807279 37.2426345, 67.281009 37.2425302, 67.2824392 37.2419994)",,
785932001,False,,,living_street,False,133.26500000000001,"LINESTRING (67.2807279 37.2426345, 67.280554 37.2423218, 67.2803603 37.2419733, 67.2801657 37.2416235, 67.2801479 37.2415914, 67.2801579 37.2415342)",,
785932001,False,,,living_street,False,169.871,"LINESTRING (67.2801579 37.2415342, 67.2801712 37.2414576, 67.2800668 37.2412627, 67.2799872 37.2411142, 67.2796862 37.2405528, 67.2796745 37.240531, 67.2796115 37.2403881, 67.2795994 37.2403606, 67.2794902 37.2401131)",,
785932001,False,,,living_street,True,133.26500000000001,"LINESTRING (67.2801579 37.2415342, 67.2801479 37.2415914, 67.2801657 37.2416235, 67.2803603 37.2419733, 67.280554 37.2423218, 67.2807279 37.2426345)",,
785932003,False,,,living_street,False,113.819,"LINESTRING (67.2801579 37.2415342, 67.2803829 37.241459, 67.2805836 37.2413919, 67.2809412 37.2412736, 67.2813434 37.2411379)",,
785932003,False,,,living_street,True,113.81899999999999,"LINESTRING (67.2813434 37.2411379, 67.2809412 37.2412736, 67.2805836 37.2413919, 67.2803829 37.241459, 67.2801579 37.2415342)",,
494122855,False,,Ibn-Sino ko'chasi,primary,False,152.608,"LINESTRING (67.2812536 37.2467114, 67.2817449 37.2469947, 67.2819159 37.2470934, 67.2822883 37.2473082, 67.2826234 37.2475015, 67.2826497 37.2475167)",,4P23P
494122855,False,,Ibn-Sino ko'chasi,primary,True,62.641,"LINESTRING (67.2812536 37.2467114, 67.2808226 37.2464627, 67.2806806 37.2463808)",,4P23P
1125768617,False,,,residential,True,122.69299999999998,"LINESTRING (67.2812536 37.2467114, 67.2808662 37.2470899, 67.2808179 37.2471444, 67.2806382 37.2476739)",,
1125768617,False,,,residential,False,122.693,"LINESTRING (67.2806382 37.2476739, 67.2808179 37.2471444, 67.2808662 37.2470899, 67.2812536 37.2467114)",,
