osmid,highway,oneway,reversed,length,geometry,ref,name,junction,tunnel,bridge
605486145,residential,False,True,24.726,"LINESTRING (13.8379354 -11.2061222, 13.8381575 -11.2060777)",,,,,
605486146,residential,False,True,81.67,"LINESTRING (13.8379354 -11.2061222, 13.8377054 -11.2057808, 13.8376799 -11.2057216, 13.8376799 -11.2056953, 13.8376947 -11.2056677, 13.8378958 -11.2056177)",,,,,
173180709,residential,False,False,113.821,"LINESTRING (13.8402366 -11.1983461, 13.8394534 -11.1990225)",,,,,
173180717,residential,False,False,131.548,"LINESTRING (13.8402366 -11.1983461, 13.8391864 -11.1977645)",,,,,
173180717,residential,False,True,8.971,"LINESTRING (13.8402366 -11.1983461, 13.8403017 -11.1983954)",,,,,
173180709,residential,False,True,113.821,"LINESTRING (13.8394534 -11.1990225, 13.8402366 -11.1983461)",,,,,
479174395,unclassified,False,True,75.06,"LINESTRING (13.8394534 -11.1990225, 13.8398902 -11.1995441)",,,,,
479174412,unclassified,False,False,27.293,"LINESTRING (13.8394534 -11.1990225, 13.8392746 -11.1988508)",,,,,
173180720,residential,False,True,13.768,"LINESTRING (13.8422817 -11.1992014, 13.8421793 -11.1992738)",,,,,
173180706,residential,False,False,34.207,"LINESTRING (13.8422817 -11.1992014, 13.8423516 -11.1990133, 13.8423522 -11.1989598, 13.8423643 -11.1989072)",,,,,
173180720,residential,False,False,116.554,"LINESTRING (13.8422817 -11.1992014, 13.8424568 -11.1990914, 13.8426822 -11.1989362, 13.8428766 -11.1987427, 13.8430631 -11.1985019)",,,,,
173172535,unclassified,True,False,108.324,"LINESTRING (13.8394035 -11.2044014, 13.8390445 -11.2034931)",,,,,
173180711,residential,False,True,208.583,"LINESTRING (13.8394035 -11.2044014, 13.8411679 -11.2036781)",,,,,
"[173180706, 173236990]",residential,False,"[False, True]",128.356,"LINESTRING (13.8423643 -11.1989072, 13.8425088 -11.1986141, 13.8425121 -11.1986048, 13.8425093 -11.1985968, 13.8422566 -11.1981717, 13.842245 -11.1981673, 13.8422335 -11.1981695, 13.8420809 -11.1982578, 13.8419847 -11.1983333)",,,,,
"[173236996, 612125349]",residential,False,"[False, True]",76.167,"LINESTRING (13.8423643 -11.1989072, 13.842194 -11.1986467, 13.842135 -11.1985559, 13.842076 -11.1984494, 13.8419847 -11.1983333)",,,,,
173180706,residential,False,True,34.207,"LINESTRING (13.8423643 -11.1989072, 13.8423522 -11.1989598, 13.8423516 -11.1990133, 13.8422817 -11.1992014)",,,,,
173172552,unclassified,False,False,107.779,"LINESTRING (13.8411679 -11.2036781, 13.8408109 -11.2027743)",,,,,
173172552,unclassified,False,True,32.353,"LINESTRING (13.8411679 -11.2036781, 13.8412917 -11.2039425)",,,,,
173180711,residential,False,False,208.583,"LINESTRING (13.8411679 -11.2036781, 13.8394035 -11.2044014)",,,,,
173172548,unclassified,False,False,62.605,"LINESTRING (13.8430079 -11.2052247, 13.8435379 -11.2050086)",,,,,
173172548,unclassified,False,True,60.511,"LINESTRING (13.8430079 -11.2052247, 13.8424953 -11.2054328)",,,,,
173180714,residential,False,False,93.599,"LINESTRING (13.8430079 -11.2052247, 13.8433174 -11.2060098)",,,,,
173172548,unclassified,False,False,60.511,"LINESTRING (13.8424953 -11.2054328, 13.8430079 -11.2052247)",,,,,
173172548,unclassified,False,True,60.206,"LINESTRING (13.8424953 -11.2054328, 13.8419865 -11.2056427)",,,,,
173180708,residential,False,False,93.778,"LINESTRING (13.8424953 -11.2054328, 13.842803 -11.2062203)",,,,,
173180721,residential,False,False,51.459,"LINESTRING (13.8406667 -11.1981022, 13.8403017 -11.1983954)",,,,,
173172552,unclassified,False,False,156.063,"LINESTRING (13.8401022 -11.2010824, 13.8395777 -11.1997766)",,,,,
173172552,unclassified,False,True,195.98,"LINESTRING (13.8401022 -11.2010824, 13.8407829 -11.2027135)",,,,,
173180715,residential,False,False,87.233,"LINESTRING (13.8401022 -11.2010824, 13.8407238 -11.2005888)",,Rua do Quicombo,,,
79585751,residential,False,False,94.83,"LINESTRING (13.8415322 -11.1999217, 13.8409855 -11.1992586)",,,,,
79585751,residential,False,True,94.417,"LINESTRING (13.8415322 -11.1999217, 13.8420552 -11.2005983)",,,,,
173180715,residential,False,True,56.554,"LINESTRING (13.8415322 -11.1999217, 13.8411411 -11.2002556)",,Rua do Quicombo,,,
"[173180720, 173180715]",residential,False,False,101.075,"LINESTRING (13.8415322 -11.1999217, 13.841789 -11.199661, 13.8419278 -11.1995105, 13.8420223 -11.1993993, 13.8421122 -11.1993308, 13.8421793 -11.1992738)",,Rua do Quicombo,,,
173180713,residential,False,False,78.06,"LINESTRING (13.8433275 -11.200738, 13.8428946 -11.200179)",,,,,
173180713,residential,False,True,136.442,"LINESTRING (13.8433275 -11.200738, 13.8440711 -11.2017247)",,,,,
479174408,residential,False,True,92.743,"LINESTRING (13.8433275 -11.200738, 13.8426575 -11.2012515)",,Avenida Joaquim Kapango,,,
79585751,residential,False,False,29.321,"LINESTRING (13.8407176 -11.1989243, 13.8405614 -11.1987097)",,,,,
79585751,residential,False,True,47.283,"LINESTRING (13.8407176 -11.1989243, 13.8409855 -11.1992586)",,,,,
479174419,residential,False,True,113.556,"LINESTRING (13.8407176 -11.1989243, 13.8398902 -11.1995441)",,,,,
79585756,unclassified,False,False,31.302,"LINESTRING (13.8412504 -11.2012158, 13.8410733 -11.2009943)",,,,,
79585756,unclassified,False,True,97.445,"LINESTRING (13.8412504 -11.2012158, 13.8418076 -11.2019008)",,,,,
173181106,residential,False,False,50.773,"LINESTRING (13.8412504 -11.2012158, 13.8416165 -11.2009338)",,,,,
79585751,residential,False,False,94.417,"LINESTRING (13.8420552 -11.2005983, 13.8415322 -11.1999217)",,,,,
79585751,residential,False,True,95.245,"LINESTRING (13.8420552 -11.2005983, 13.8425851 -11.2012791)",,,,,
173181106,residential,False,True,60.676,"LINESTRING (13.8420552 -11.2005983, 13.8416165 -11.2009338)",,,,,
173180713,residential,False,True,57.517,"LINESTRING (13.8425747 -11.1997678, 13.8428946 -11.200179)",,,,,
"[173180713, 612125350]",residential,False,False,69.857,"LINESTRING (13.8425747 -11.1997678, 13.8423319 -11.1994534, 13.8421793 -11.1992738)",,,,,
173236981,residential,False,False,158.682,"LINESTRING (13.8425747 -11.1997678, 13.8431216 -11.1992918, 13.8434198 -11.1990228, 13.8436881 -11.1988544)",,,,,
173236984,residential,False,False,20.987,"LINESTRING (13.8372011 -11.2041693, 13.8372642 -11.203991)",,,,,
173236984,residential,False,True,19.547,"LINESTRING (13.8372011 -11.2041693, 13.8370992 -11.2043139)",,,,,
173236987,residential,False,False,83.641,"LINESTRING (13.8372011 -11.2041693, 13.8372441 -11.2042916, 13.8372722 -11.204364, 13.8373084 -11.2044271, 13.8373594 -11.2044955, 13.8374305 -11.2045758, 13.8374687 -11.2046113, 13.8376658 -11.2047363)",,,,,
605523589,residential,False,False,53.512,"LINESTRING (13.8366097 -11.204168, 13.8368846 -11.2045666)",,,,,
173237002,residential,False,False,40.406,"LINESTRING (13.8366097 -11.204168, 13.8366728 -11.2041712, 13.8367344 -11.2041528, 13.8369638 -11.2040746)",,,,,
173237002,residential,False,True,11.338999999999999,"LINESTRING (13.8366097 -11.204168, 13.8365641 -11.2041469, 13.8365259 -11.2041101)",,,,,
173237002,residential,False,False,11.338999999999999,"LINESTRING (13.8365259 -11.2041101, 13.8365641 -11.2041469, 13.8366097 -11.204168)",,,,,
173237002,residential,False,True,124.33500000000002,"LINESTRING (13.8365259 -11.2041101, 13.8363536 -11.2038496, 13.8362905 -11.203793, 13.8362054 -11.2037661, 13.8360827 -11.2037667, 13.8359593 -11.2037786, 13.8358198 -11.2038036, 13.835561 -11.2038272)",,,,,
605474337,residential,False,False,122.478,"LINESTRING (13.8365259 -11.2041101, 13.8358051 -11.2042653, 13.8356709 -11.2042508, 13.8355583 -11.2042627, 13.8354269 -11.2042995)",,,,,
173180720,residential,False,False,13.768,"LINESTRING (13.8421793 -11.1992738, 13.8422817 -11.1992014)",,,,,
"[173180720, 173180715]",residential,False,True,101.075,"LINESTRING (13.8421793 -11.1992738, 13.8421122 -11.1993308, 13.8420223 -11.1993993, 13.8419278 -11.1995105, 13.841789 -11.199661, 13.8415322 -11.1999217)",,Rua do Quicombo,,,
173236990,residential,False,False,133.977,"LINESTRING (13.8421793 -11.1992738, 13.8420233 -11.1990892, 13.8417085 -11.1986542, 13.8417041 -11.1986373, 13.8417111 -11.1986189, 13.8417577 -11.1985472, 13.8418328 -11.1984643, 13.8419146 -11.1983879, 13.8419847 -11.1983333)",,,,,
"[173180713, 612125350]",residential,False,True,69.857,"LINESTRING (13.8421793 -11.1992738, 13.8423319 -11.1994534, 13.8425747 -11.1997678)",,,,,
173237002,residential,False,False,34.06,"LINESTRING (13.8369638 -11.2040746, 13.8372642 -11.203991)",,,,,
173237002,residential,False,True,40.406,"LINESTRING (13.8369638 -11.2040746, 13.8367344 -11.2041528, 13.8366728 -11.2041712, 13.8366097 -11.204168)",,,,,
605523588,residential,False,False,31.333,"LINESTRING (13.8369638 -11.2040746, 13.8369866 -11.2041693, 13.8370053 -11.2042127, 13.8370496 -11.2042693, 13.8370992 -11.2043139)",,,,,
173236984,residential,False,False,36.571,"LINESTRING (13.8368846 -11.2045666, 13.8370992 -11.2043139)",,,,,
173236984,residential,False,True,21.927,"LINESTRING (13.8368846 -11.2045666, 13.8367411 -11.2047047)",,,,,
605523589,residential,False,True,53.512,"LINESTRING (13.8368846 -11.2045666, 13.8366097 -11.204168)",,,,,
"[173180706, 173236990]",residential,False,"[False, True]",128.356,"LINESTRING (13.8419847 -11.1983333, 13.8420809 -11.1982578, 13.8422335 -11.1981695, 13.842245 -11.1981673, 13.8422566 -11.1981717, 13.8425093 -11.1985968, 13.8425121 -11.1986048, 13.8425088 -11.1986141, 13.8423643 -11.1989072)",,,,,
"[173236996, 612125349]",residential,False,"[False, True]",76.167,"LINESTRING (13.8419847 -11.1983333, 13.842076 -11.1984494, 13.842135 -11.1985559, 13.842194 -11.1986467, 13.8423643 -11.1989072)",,,,,
173236990,residential,False,True,133.977,"LINESTRING (13.8419847 -11.1983333, 13.8419146 -11.1983879, 13.8418328 -11.1984643, 13.8417577 -11.1985472, 13.8417111 -11.1986189, 13.8417041 -11.1986373, 13.8417085 -11.1986542, 13.8420233 -11.1990892, 13.8421793 -11.1992738)",,,,,
173236984,residential,False,False,19.547,"LINESTRING (13.8370992 -11.2043139, 13.8372011 -11.2041693)",,,,,
173236984,residential,False,True,36.571,"LINESTRING (13.8370992 -11.2043139, 13.8368846 -11.2045666)",,,,,
605523588,residential,False,True,31.333000000000002,"LINESTRING (13.8370992 -11.2043139, 13.8370496 -11.2042693, 13.8370053 -11.2042127, 13.8369866 -11.2041693, 13.8369638 -11.2040746)",,,,,
605474334,residential,False,False,54.516,"LINESTRING (13.835561 -11.2038272, 13.8354269 -11.2042995)",,,,,
173237002,residential,False,False,124.33500000000001,"LINESTRING (13.835561 -11.2038272, 13.8358198 -11.2038036, 13.8359593 -11.2037786, 13.8360827 -11.2037667, 13.8362054 -11.2037661, 13.8362905 -11.203793, 13.8363536 -11.2038496, 13.8365259 -11.2041101)",,,,,
173236984,residential,False,False,21.927,"LINESTRING (13.8367411 -11.2047047, 13.8368846 -11.2045666)",,,,,
173237000,residential,False,True,229.22199999999998,"LINESTRING (13.8367411 -11.2047047, 13.8366392 -11.2048586, 13.8365963 -11.2048968, 13.8364273 -11.2050112, 13.8363517 -11.205096, 13.8362825 -11.2052072, 13.8362651 -11.2052941, 13.8363013 -11.2053519, 13.8364917 -11.2054493, 13.8365225 -11.2054993, 13.8365319 -11.205544, 13.8365118 -11.2056374, 13.8363442 -11.2058255, 13.8363375 -11.2058597, 13.8363603 -11.2058992, 13.8364515 -11.2061242, 13.8364434 -11.2061663, 13.8364314 -11.2061965, 13.8363026 -11.2062991)",,,,,
173236984,residential,False,True,20.987,"LINESTRING (13.8372642 -11.203991, 13.8372011 -11.2041693)",,,,,
173237002,residential,False,True,34.06,"LINESTRING (13.8372642 -11.203991, 13.8369638 -11.2040746)",,,,,
"[173236984, 203339256, 203339216]",residential,False,False,24.244,"LINESTRING (13.8372642 -11.203991, 13.8372839 -11.2039266, 13.8372883 -11.2038292, 13.8372883 -11.2037759)",,,,yes,
173180714,residential,False,True,93.599,"LINESTRING (13.8433174 -11.2060098, 13.8430079 -11.2052247)",,,,,
173242557,residential,False,True,60.795,"LINESTRING (13.8433174 -11.2060098, 13.842803 -11.2062203)",,,,,
173180708,residential,False,True,93.778,"LINESTRING (13.842803 -11.2062203, 13.8424953 -11.2054328)",,,,,
173242557,residential,False,False,60.795,"LINESTRING (13.842803 -11.2062203, 13.8433174 -11.2060098)",,,,,
79585751,residential,False,False,47.283,"LINESTRING (13.8409855 -11.1992586, 13.8407176 -11.1989243)",,,,,
79585751,residential,False,True,94.83,"LINESTRING (13.8409855 -11.1992586, 13.8415322 -11.1999217)",,,,,
173253874,residential,False,True,113.528,"LINESTRING (13.8409855 -11.1992586, 13.84014 -11.199854)",,,,,
79585751,residential,False,False,44.987,"LINESTRING (13.8405614 -11.1987097, 13.8403017 -11.1983954)",,,,,
79585751,residential,False,True,29.321,"LINESTRING (13.8405614 -11.1987097, 13.8407176 -11.1989243)",,,,,
"[173253873, 173253877]",residential,False,False,140.64,"LINESTRING (13.8405614 -11.1987097, 13.8410374 -11.1983486, 13.8410568 -11.1983437, 13.8410788 -11.1983489, 13.8412146 -11.1984945, 13.841492 -11.1988343)",,,,,
79585756,unclassified,False,True,103.59,"LINESTRING (13.84014 -11.199854, 13.8407238 -11.2005888)",,,,,
173253874,residential,False,False,113.528,"LINESTRING (13.84014 -11.199854, 13.8409855 -11.1992586)",,,,,
79585756,unclassified,False,False,43.938,"LINESTRING (13.84014 -11.199854, 13.840051 -11.1997494, 13.8398902 -11.1995441)",,,,,
173180715,residential,False,False,56.554,"LINESTRING (13.8411411 -11.2002556, 13.8415322 -11.1999217)",,Rua do Quicombo,,,
173180715,residential,False,True,58.691,"LINESTRING (13.8411411 -11.2002556, 13.8407238 -11.2005888)",,Rua do Quicombo,,,
173254496,residential,False,True,89.02199999999999,"LINESTRING (13.8411411 -11.2002556, 13.8413036 -11.2004637, 13.8413086 -11.2004923, 13.8413012 -11.2005222, 13.8412808 -11.2005581, 13.8409495 -11.2008511)",,,,,
79585756,unclassified,False,True,20.878,"LINESTRING (13.8409495 -11.2008511, 13.8410733 -11.2009943)",,,,,
79585756,unclassified,False,False,38.169,"LINESTRING (13.8409495 -11.2008511, 13.8408902 -11.2007844, 13.8407238 -11.2005888)",,,,,
173254496,residential,False,False,89.02199999999999,"LINESTRING (13.8409495 -11.2008511, 13.8412808 -11.2005581, 13.8413012 -11.2005222, 13.8413086 -11.2004923, 13.8413036 -11.2004637, 13.8411411 -11.2002556)",,,,,
79585756,unclassified,False,False,20.878,"LINESTRING (13.8410733 -11.2009943, 13.8409495 -11.2008511)",,,,,
79585756,unclassified,False,True,31.302,"LINESTRING (13.8410733 -11.2009943, 13.8412504 -11.2012158)",,,,,
173254495,residential,False,False,71.012,"LINESTRING (13.8410733 -11.2009943, 13.8413053 -11.200811, 13.8413545 -11.2007962, 13.8413941 -11.2008015, 13.8414833 -11.2008449, 13.8415369 -11.2008718, 13.8415718 -11.2008942, 13.8416165 -11.2009338)",,,,,
173181106,residential,False,False,60.676,"LINESTRING (13.8416165 -11.2009338, 13.8420552 -11.2005983)",,,,,
173181106,residential,False,True,50.773,"LINESTRING (13.8416165 -11.2009338, 13.8412504 -11.2012158)",,,,,
173254495,residential,False,True,71.012,"LINESTRING (13.8416165 -11.2009338, 13.8415718 -11.2008942, 13.8415369 -11.2008718, 13.8414833 -11.2008449, 13.8413941 -11.2008015, 13.8413545 -11.2007962, 13.8413053 -11.200811, 13.8410733 -11.2009943)",,,,,
173172547,residential,False,True,37.042,"LINESTRING (13.8371408 -11.2009956, 13.8372755 -11.2013014)",,,,,
173172543,unclassified,False,False,86.664,"LINESTRING (13.8371408 -11.2009956, 13.8378303 -11.2009763, 13.837935 -11.2009734)",,,,,
173172543,unclassified,False,True,226.57000000000002,"LINESTRING (13.8371408 -11.2009956, 13.8368226 -11.2009834, 13.8355456 -11.2009734, 13.8354214 -11.2009385, 13.8353343 -11.2008593, 13.8352726 -11.2007621, 13.8352363 -11.200653)",,,,,
173172528,primary,True,False,16.57,"LINESTRING (13.8428552 -11.2031986, 13.8428831 -11.2031572, 13.8428879 -11.2031077, 13.8428683 -11.2030619)",,,roundabout,,
173180713,residential,False,False,136.442,"LINESTRING (13.8440711 -11.2017247, 13.8433275 -11.200738)",,,,,
203339183,primary,False,False,63.351,"LINESTRING (13.8440711 -11.2017247, 13.8436895 -11.2021542)",EN100,Rua direita do Sumbe,,,
191199666,residential,False,True,34.919,"LINESTRING (13.844096 -11.2037382, 13.8438433 -11.203931)",,,,,
479174423,residential,False,True,30.438,"LINESTRING (13.844096 -11.2037382, 13.843817 -11.2037329)",,,,,
191199703,residential,False,False,22.214,"LINESTRING (13.843817 -11.2037329, 13.8438433 -11.203931)",,,,,
479174423,residential,False,False,30.438,"LINESTRING (13.843817 -11.2037329, 13.844096 -11.2037382)",,,,,
191199703,residential,False,True,86.68,"LINESTRING (13.843817 -11.2037329, 13.8437752 -11.2033286, 13.8437887 -11.2032484, 13.8438275 -11.2031879, 13.8438852 -11.2031313, 13.8440044 -11.2030537)",,,,,
191199703,residential,False,False,86.68,"LINESTRING (13.8440044 -11.2030537, 13.8438852 -11.2031313, 13.8438275 -11.2031879, 13.8437887 -11.2032484, 13.8437752 -11.2033286, 13.843817 -11.2037329)",,,,,
479174402,residential,False,False,68.441,"LINESTRING (13.8440044 -11.2030537, 13.8437761 -11.2027423, 13.843627 -11.2025623)",,,,,
191199666,residential,False,False,34.919,"LINESTRING (13.8438433 -11.203931, 13.844096 -11.2037382)",,,,,
191199703,residential,False,True,22.214,"LINESTRING (13.8438433 -11.203931, 13.843817 -11.2037329)",,,,,
191199703,residential,False,False,101.96999999999998,"LINESTRING (13.8438433 -11.203931, 13.8439375 -11.2043311, 13.8440153 -11.2046968, 13.8440421 -11.204827)",,,,,
173172532,residential,False,False,67.486,"LINESTRING (13.8381219 -11.1992313, 13.8378258 -11.1986984)",,,,,
173172532,residential,False,True,146.605,"LINESTRING (13.8381219 -11.1992313, 13.8387537 -11.200395)",,,,,
173172540,residential,False,False,64.047,"LINESTRING (13.8381219 -11.1992313, 13.838611 -11.1989126)",,,,,
173172540,residential,False,True,100.42599999999999,"LINESTRING (13.8381219 -11.1992313, 13.8378025 -11.19944, 13.8377962 -11.1994505, 13.8377948 -11.1994623, 13.8378461 -11.1999624)",,,,,
79585756,unclassified,False,False,97.445,"LINESTRING (13.8418076 -11.2019008, 13.8412504 -11.2012158)",,,,,
79585756,unclassified,False,True,7.354,"LINESTRING (13.8418076 -11.2019008, 13.8418482 -11.2019536)",,,,,
173180716,residential,True,False,143.733,"LINESTRING (13.8418076 -11.2019008, 13.8407829 -11.2027135)",,Avenida Joaquim Kapango,,,
300219451,residential,True,False,89.111,"LINESTRING (13.8440163 -11.2020227, 13.8438978 -11.2020885, 13.8438066 -11.2021877, 13.8437521 -11.2023101, 13.8437398 -11.2024431, 13.843771 -11.2025731, 13.8438426 -11.2026867)",,,roundabout,,
479174400,residential,True,False,38.728,"LINESTRING (13.8440163 -11.2020227, 13.8439138 -11.2020466, 13.8437947 -11.2021049, 13.8436895 -11.2021542)",,,,,
479174402,residential,False,False,23.715,"LINESTRING (13.843627 -11.2025623, 13.8434885 -11.2023979)",,,,,
479174399,residential,True,False,27.349,"LINESTRING (13.843627 -11.2025623, 13.8437551 -11.2026265, 13.8438426 -11.2026867)",,,,,
479174402,residential,False,True,68.441,"LINESTRING (13.843627 -11.2025623, 13.8437761 -11.2027423, 13.8440044 -11.2030537)",,,,,
203339183,primary,False,False,34.857,"LINESTRING (13.8436895 -11.2021542, 13.8434885 -11.2023979)",EN100,Rua direita do Sumbe,,,
203339183,primary,False,True,63.351,"LINESTRING (13.8436895 -11.2021542, 13.8440711 -11.2017247)",EN100,Rua direita do Sumbe,,,
479174727,residential,False,False,49.457,"LINESTRING (13.8440421 -11.204827, 13.8436143 -11.2049744)",,,,,
191199703,residential,False,True,101.97,"LINESTRING (13.8440421 -11.204827, 13.8440153 -11.2046968, 13.8439375 -11.2043311, 13.8438433 -11.203931)",,,,,
173172548,unclassified,False,True,9.16,"LINESTRING (13.8436143 -11.2049744, 13.8435379 -11.2050086)",,,,,
479174727,residential,False,True,49.457,"LINESTRING (13.8436143 -11.2049744, 13.8440421 -11.204827)",,,,,
1061102739,primary,True,False,214.118,"LINESTRING (13.8436143 -11.2049744, 13.8435821 -11.2048968, 13.8435218 -11.2047547, 13.8428552 -11.2031986)",EN100,Avenida dos Aliados,,,
604478782,residential,False,False,9.06,"LINESTRING (13.8440227 -11.2059646, 13.843945 -11.2059934)",,,,,
1061102739,primary,True,False,118.775,"LINESTRING (13.8440227 -11.2059646, 13.8436143 -11.2049744)",EN100,Avenida dos Aliados,,,
173242577,residential,False,False,8.457,"LINESTRING (13.8440636 -11.206281, 13.8441337 -11.2062485)",,,,,
604773833,residential,True,False,10.988,"LINESTRING (13.840275 -11.2064274, 13.8402647 -11.2063291)",,,,,
173180713,residential,False,False,57.517,"LINESTRING (13.8428946 -11.200179, 13.8425747 -11.1997678)",,,,,
173180713,residential,False,True,78.06,"LINESTRING (13.8428946 -11.200179, 13.8433275 -11.200738)",,,,,
605474334,residential,False,True,54.516,"LINESTRING (13.8354269 -11.2042995, 13.835561 -11.2038272)",,,,,
605474337,residential,False,True,122.47800000000001,"LINESTRING (13.8354269 -11.2042995, 13.8355583 -11.2042627, 13.8356709 -11.2042508, 13.8358051 -11.2042653, 13.8365259 -11.2041101)",,,,,
605486147,residential,False,True,105.045,"LINESTRING (13.837004 -11.2027866, 13.8369168 -11.2029063, 13.8368726 -11.2029287, 13.8361109 -11.2028801)",,,,,
173172550,residential,False,False,63.137,"LINESTRING (13.8361109 -11.2028801, 13.8361583 -11.2023142)",,,,,
173172550,residential,False,True,33.405,"LINESTRING (13.8361109 -11.2028801, 13.8360773 -11.2031787)",,,,,
605486147,residential,False,False,105.04500000000002,"LINESTRING (13.8361109 -11.2028801, 13.8368726 -11.2029287, 13.8369168 -11.2029063, 13.837004 -11.2027866)",,,,,
605499407,residential,False,True,6.24,"LINESTRING (13.8383007 -11.2037429, 13.8382825 -11.2036897)",,,,,
173179009,residential,False,False,218.206,"LINESTRING (13.8383007 -11.2037429, 13.8384308 -11.2038011, 13.8385918 -11.2038958, 13.8387366 -11.2040537, 13.83886 -11.2042852, 13.8390612 -11.2047851, 13.8392395 -11.2052877, 13.8392663 -11.2053787)",,,,,
605499426,residential,True,False,77.428,"LINESTRING (13.8383007 -11.2037429, 13.8383927 -11.2037218, 13.8389719 -11.2035179)",,Avenida Joaquim Kapango,,,
173172547,residential,False,False,83.94,"LINESTRING (13.8382825 -11.2036897, 13.8379833 -11.2029942)",,,,,
605499406,residential,True,False,7.943,"LINESTRING (13.8382825 -11.2036897, 13.8382221 -11.2037296)",,,,,
605499407,residential,False,False,6.24,"LINESTRING (13.8382825 -11.2036897, 13.8383007 -11.2037429)",,,,,
605486145,residential,False,False,24.726,"LINESTRING (13.8381575 -11.2060777, 13.8379354 -11.2061222)",,,,,
605486145,residential,False,True,15.834,"LINESTRING (13.8381575 -11.2060777, 13.8383021 -11.2060651)",,,,,
605499409,residential,False,True,55.319,"LINESTRING (13.8381575 -11.2060777, 13.8379676 -11.2056164)",,,,,
173172535,unclassified,True,False,76.01,"LINESTRING (13.8386951 -11.2026372, 13.8384313 -11.2020045)",,,,,
173177259,residential,False,True,9.616,"LINESTRING (13.8386951 -11.2026372, 13.8386134 -11.2026697)",,,,,
173172535,unclassified,True,False,126.815,"LINESTRING (13.8384313 -11.2020045, 13.8380031 -11.2009442)",,,,,
173177259,residential,False,False,9.106,"LINESTRING (13.8384313 -11.2020045, 13.838353 -11.2020329)",,,,,
173179009,residential,False,False,149.214,"LINESTRING (13.8392663 -11.2053787, 13.8393871 -11.205669, 13.8394609 -11.2057887, 13.8395534 -11.2058795, 13.8397264 -11.2060571, 13.8399826 -11.2062728, 13.8401154 -11.2064017)",,,,,
173179009,residential,False,True,218.206,"LINESTRING (13.8392663 -11.2053787, 13.8392395 -11.2052877, 13.8390612 -11.2047851, 13.83886 -11.2042852, 13.8387366 -11.2040537, 13.8385918 -11.2038958, 13.8384308 -11.2038011, 13.8383007 -11.2037429)",,,,,
"[605499418, 605499419, 605499420]",residential,False,True,72.91,"LINESTRING (13.8392663 -11.2053787, 13.8392403 -11.2053858, 13.8391499 -11.2054009, 13.8391276 -11.2054006, 13.8391095 -11.2053842, 13.8390733 -11.205225, 13.8390254 -11.2050675, 13.8390059 -11.2050497, 13.8389741 -11.2050402, 13.8388664 -11.2050572)",,,,,yes
173179014,residential,False,False,184.02999999999997,"LINESTRING (13.8388664 -11.2050572, 13.8388152 -11.2049902, 13.838734 -11.2048246, 13.8386334 -11.2045699, 13.8385543 -11.2044488, 13.8384926 -11.2044015, 13.8383894 -11.2043955, 13.8382814 -11.2044179, 13.8378917 -11.2045957, 13.8376658 -11.2047363)",,,,,
173179014,residential,False,True,25.746,"LINESTRING (13.8388664 -11.2050572, 13.8388976 -11.205098, 13.838907 -11.2052783)",,,,,
"[605499418, 605499419, 605499420]",residential,False,False,72.91000000000001,"LINESTRING (13.8388664 -11.2050572, 13.8389741 -11.2050402, 13.8390059 -11.2050497, 13.8390254 -11.2050675, 13.8390733 -11.205225, 13.8391095 -11.2053842, 13.8391276 -11.2054006, 13.8391499 -11.2054009, 13.8392403 -11.2053858, 13.8392663 -11.2053787)",,,,,yes
479174408,residential,False,False,92.743,"LINESTRING (13.8426575 -11.2012515, 13.8433275 -11.200738)",,Avenida Joaquim Kapango,,,
79585756,unclassified,False,False,7.354,"LINESTRING (13.8418482 -11.2019536, 13.8418076 -11.2019008)",,,,,
79585756,unclassified,False,True,154.05,"LINESTRING (13.8418482 -11.2019536, 13.8427155 -11.203047)",,,,,
605499423,residential,True,False,109.925,"LINESTRING (13.8418482 -11.2019536, 13.8426281 -11.2013275)",,Avenida Joaquim Kapango,,,
173172535,unclassified,True,False,7.206,"LINESTRING (13.8390445 -11.2034931, 13.8390203 -11.2034328)",,,,,
605499424,residential,True,False,106.66,"LINESTRING (13.8390445 -11.2034931, 13.8399459 -11.2031213)",,Avenida Joaquim Kapango,,,
79585751,residential,False,False,7.139,"LINESTRING (13.8426281 -11.2013275, 13.8425851 -11.2012791)",,,,,
79585751,residential,False,True,151.573,"LINESTRING (13.8426281 -11.2013275, 13.8434885 -11.2023979)",,,,,
605499421,residential,True,False,9.039,"LINESTRING (13.8426281 -11.2013275, 13.8426575 -11.2012515)",,Avenida Joaquim Kapango,,,
173172552,unclassified,False,False,7.419,"LINESTRING (13.8408109 -11.2027743, 13.8407829 -11.2027135)",,,,,
173172552,unclassified,False,True,107.779,"LINESTRING (13.8408109 -11.2027743, 13.8411679 -11.2036781)",,,,,
605499423,residential,True,False,145.361,"LINESTRING (13.8408109 -11.2027743, 13.8418482 -11.2019536)",,Avenida Joaquim Kapango,,,
605499417,residential,False,False,6.562,"LINESTRING (13.8399459 -11.2031213, 13.8399221 -11.2030671)",,,,,
605499424,residential,True,False,101.936,"LINESTRING (13.8399459 -11.2031213, 13.8408109 -11.2027743)",,Avenida Joaquim Kapango,,,
173177251,unclassified,True,False,343.147,"LINESTRING (13.8389719 -11.2035179, 13.8401604 -11.2063752)",,,,,
