osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,width,junction
304566695,residential,False,False,187.254,,,ถนนพระปกเกล้า,"LINESTRING (99.9563482 12.5611897, 99.9563335 12.5613453, 99.9559709 12.5628315)",,
481296139,tertiary,False,True,34.629,,,,"LINESTRING (99.9563482 12.5611897, 99.956241 12.561103, 99.9562062 12.5610854, 99.9560814 12.5610221)",,
231897736,residential,False,False,49.049,,,,"LINESTRING (99.9586081 12.5652819, 99.95817 12.5651736)",,
340906155,residential,False,False,41.283,,,,"LINESTRING (99.9586081 12.5652819, 99.9585135 12.5656415)",,
340906155,residential,False,True,43.086,,,,"LINESTRING (99.9586081 12.5652819, 99.9586445 12.5651527, 99.9588939 12.5652234)",,
144351487,residential,False,False,41.955,1,,หัวหิน 84,"LINESTRING (99.9561013 12.5638708, 99.9557287 12.5637703)",4,
144351487,residential,False,True,46.262,1,,หัวหิน 84,"LINESTRING (99.9561013 12.5638708, 99.9565119 12.5639825)",4,
966359575,residential,False,True,55.621,,,,"LINESTRING (99.9561013 12.5638708, 99.9562338 12.5633876)",,
933764986,residential,False,True,56.298,,,,"LINESTRING (99.9561013 12.5638708, 99.9560716 12.5639884, 99.9560139 12.5642122, 99.955979 12.5643628)",,
933764986,residential,False,False,56.298,,,,"LINESTRING (99.955979 12.5643628, 99.9560139 12.5642122, 99.9560716 12.5639884, 99.9561013 12.5638708)",,
966359575,residential,False,False,55.621,,,,"LINESTRING (99.9562338 12.5633876, 99.9561013 12.5638708)",,
199040859,trunk,True,False,82.695,3,4,ถนนเพชรเกษม,"LINESTRING (99.9587291 12.5661035, 99.9583744 12.5667617)",,
966360229,residential,False,True,363.265,,,,"LINESTRING (99.9587291 12.5661035, 99.9554989 12.5652477)",,
966360229,residential,False,False,363.265,,,,"LINESTRING (99.9554989 12.5652477, 99.9587291 12.5661035)",,
995776842,residential,False,False,34.633,,,,"LINESTRING (99.9528864 12.5609338, 99.9529256 12.5606247)",,
995776842,residential,False,True,23.307,,,,"LINESTRING (99.9529521 12.5604167, 99.9529256 12.5606247)",,
284383689,residential,False,False,87.844,,,ซอยเขาพิทักษ์ 5 / ซอยบ่อนไก่ 8,"LINESTRING (99.9531733 12.5606522, 99.9530806 12.561437)",,
284383689,residential,False,True,39.258,,,ซอยเขาพิทักษ์ 5 / ซอยบ่อนไก่ 8,"LINESTRING (99.9531733 12.5606522, 99.95322 12.5603021)",,
995776843,residential,False,False,27.057,,,,"LINESTRING (99.9531733 12.5606522, 99.9529256 12.5606247)",,
995776842,residential,False,False,23.307,,,,"LINESTRING (99.9529256 12.5606247, 99.9529521 12.5604167)",,
995776842,residential,False,True,34.633,,,,"LINESTRING (99.9529256 12.5606247, 99.9528864 12.5609338)",,
995776843,residential,False,True,27.057,,,,"LINESTRING (99.9529256 12.5606247, 99.9531733 12.5606522)",,
