osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,lanes,maxspeed
"[516202632, 516202425, 516202630, 516202631]",,residential,False,"[False, True]",232.539,,"LINESTRING (100.0012812 13.4042868, 100.0014401 13.4040375, 100.000728 13.4036983, 100.0006082 13.4039759, 100.0010753 13.4041737, 100.0012812 13.4042868)",,,
"[516202632, 516202425, 516202630, 516202631]",,residential,False,"[False, True]",232.53899999999996,,"LINESTRING (100.0012812 13.4042868, 100.0010753 13.4041737, 100.0006082 13.4039759, 100.000728 13.4036983, 100.0014401 13.4040375, 100.0012812 13.4042868)",,,
"[516202344, 516202345, 516202343]",,residential,False,"[False, True]",82.383,yes,"LINESTRING (100.0037082 13.4074792, 100.0035679 13.4076421, 100.0034368 13.4077981, 100.0033581 13.4078586, 100.0032829 13.4079693, 100.0031864 13.4079922)",,,
120083452,ถนนสมุทรสงคราม–บางแพ,primary,True,False,193.503,,"LINESTRING (100.0004547 13.4117086, 100.0016664 13.4104465, 100.0016758 13.4104368)",325,,
516202348,,residential,False,False,114.176,,"LINESTRING (100.0004547 13.4117086, 100.0009694 13.4120986, 100.0009828 13.4121028, 100.0011994 13.4121415, 100.0013655 13.4121711)",,,
516202348,,residential,False,False,89.352,,"LINESTRING (100.0013655 13.4121711, 100.0021848 13.4122739)",,,
516202348,,residential,False,True,114.176,,"LINESTRING (100.0013655 13.4121711, 100.0011994 13.4121415, 100.0009828 13.4121028, 100.0009694 13.4120986, 100.0004547 13.4117086)",,,
516202348,,residential,False,True,89.352,,"LINESTRING (100.0021848 13.4122739, 100.0013655 13.4121711)",,,
516202348,,residential,False,False,106.322,,"LINESTRING (100.0021848 13.4122739, 100.0024594 13.4122961, 100.0027241 13.4122961, 100.0031627 13.4122374)",,,
516202373,,residential,False,False,26.232,,"LINESTRING (100.0031021 13.4082134, 100.0031864 13.4079922)",,,
516202373,,residential,False,True,110.351,,"LINESTRING (100.0031021 13.4082134, 100.002602 13.4090784)",,,
516202374,,residential,False,True,45.588,,"LINESTRING (100.0031021 13.4082134, 100.0034557 13.4084365)",,,
820923192,ถนนเอกชัย,secondary,True,False,216.355,,"LINESTRING (100.0032879 13.4121958, 100.0025581 13.4103842)",3092,2,45
820923195,,residential,False,True,14.31,,"LINESTRING (100.0032879 13.4121958, 100.0031627 13.4122374)",,,
93599549,ถนนเกษมสุขุม,unclassified,False,True,36.301,,"LINESTRING (100.0013322 13.408252, 100.0010465 13.4080807)",,2,
1162130851,ถนนเกษมสุขุม,unclassified,True,False,12.137,,"LINESTRING (100.0013322 13.408252, 100.0014287 13.4083077)",,,
1162130853,ถนนเกษมสุขุม,primary,True,False,13.236,,"LINESTRING (100.0022462 13.4096461, 100.0021597 13.4095619)",,,
1162130856,ถนนสมุทรสงคราม–บางแพ,primary,True,False,11.438,,"LINESTRING (100.0022462 13.4096461, 100.0021689 13.4097163)",,,
1162130852,ถนนเกษมสุขุม,primary,True,False,17.197,,"LINESTRING (100.0021597 13.4095619, 100.0021689 13.4097163)",,,
948943635,ถนนเกษมสุขุม,primary,False,True,154.58800000000002,,"LINESTRING (100.0021597 13.4095619, 100.0020311 13.4093298, 100.0019927 13.4092583, 100.0018303 13.4089696, 100.0015524 13.4084971, 100.0014934 13.4084006, 100.0014716 13.4083443)",,4,
