osmid,name,highway,oneway,reversed,length,lanes,geometry,width,junction
220970314,Đường Đồ Chiểu,residential,False,True,252.804,,"LINESTRING (107.0804464 10.350457, 107.0802008 10.3503111, 107.0800361 10.3502041, 107.0799012 10.3501724, 107.0798429 10.3501587, 107.0797384 10.35014, 107.0796089 10.3500999, 107.0792854 10.3499998, 107.0791073 10.3499359, 107.0790081 10.3499003, 107.0787805 10.3498197, 107.0787394 10.3498051, 107.0783763 10.3496695, 107.0783066 10.3496352)",,
832724360,,residential,False,True,60.664,,"LINESTRING (107.0807386 10.3499933, 107.0804464 10.350457)",,
35923542,Thủ Khoa Huân,residential,False,False,42.577,,"LINESTRING (107.072569 10.3516085, 107.0728174 10.3513137)",,
35923542,Thủ Khoa Huân,residential,False,True,46.473,,"LINESTRING (107.072569 10.3516085, 107.0722979 10.3519303)",,
934173580,,residential,False,True,139.856,,"LINESTRING (107.0749842 10.3522715, 107.0750324 10.3526369, 107.0750459 10.3528031, 107.0750445 10.3528585, 107.0750365 10.3529007, 107.0750177 10.3529238, 107.0749882 10.352939, 107.0749412 10.3529496, 107.0744224 10.3530143)",,
199669382,Lê Lợi,primary,False,True,127.327,,"LINESTRING (107.0744224 10.3530143, 107.0743371 10.3522254, 107.0742734 10.3518793)",,
934173580,,residential,False,False,139.85600000000002,,"LINESTRING (107.0744224 10.3530143, 107.0749412 10.3529496, 107.0749882 10.352939, 107.0750177 10.3529238, 107.0750365 10.3529007, 107.0750445 10.3528585, 107.0750459 10.3528031, 107.0750324 10.3526369, 107.0749842 10.3522715)",,
221183480,Hẻm 121 Ba Cu,residential,False,False,178.433,,"LINESTRING (107.0797019 10.3528937, 107.0796939 10.3528829, 107.0796604 10.3528288, 107.079633 10.3528011, 107.0795493 10.3527457, 107.0794795 10.3526929, 107.0794366 10.3526349, 107.0793561 10.352598, 107.0792971 10.3525768, 107.0792381 10.3525557, 107.0791899 10.3525399, 107.0791523 10.3524977, 107.0791094 10.3524396, 107.079104 10.3523605, 107.0791103 10.3523249, 107.0791599 10.3521848, 107.0791776 10.3520629, 107.0791758 10.3520159, 107.0791829 10.3518975, 107.0791988 10.3518175, 107.0792059 10.3517165, 107.0791684 10.3516154)",,
934271860,,residential,False,True,110.375,,"LINESTRING (107.0793776 10.3482516, 107.0795037 10.3479495, 107.0795278 10.3478967, 107.0795278 10.3478716, 107.0795144 10.3478519, 107.0793454 10.3477912, 107.0789722 10.3476843)",,
953253566,Lê Lai,tertiary,False,False,10.819,,"LINESTRING (107.0789722 10.3476843, 107.078938 10.3477756)",,
934271860,,residential,False,False,110.375,,"LINESTRING (107.0789722 10.3476843, 107.0793454 10.3477912, 107.0795144 10.3478519, 107.0795278 10.3478716, 107.0795278 10.3478967, 107.0795037 10.3479495, 107.0793776 10.3482516)",,
953253566,Lê Lai,tertiary,False,True,101.45400000000001,,"LINESTRING (107.0789722 10.3476843, 107.0792551 10.3469285, 107.0792866 10.3468261)",,
118952123,Lê Văn Tám,residential,False,False,40.728,,"LINESTRING (107.0761406 10.3490059, 107.0760257 10.3493543)",,
118952123,Lê Văn Tám,residential,False,True,34.184,,"LINESTRING (107.0761406 10.3490059, 107.0762371 10.3487135)",,
934272965,,residential,False,True,85.15,,"LINESTRING (107.0761406 10.3490059, 107.0758063 10.3488677, 107.0754173 10.3487232)",,
934272287,,residential,False,True,51.533,,"LINESTRING (107.0789065 10.34933, 107.0784617 10.3491773)",,
934272287,,residential,False,False,51.533,,"LINESTRING (107.0784617 10.3491773, 107.0789065 10.34933)",,
953253566,Lê Lai,tertiary,False,False,53.668,,"LINESTRING (107.0784617 10.3491773, 107.0783066 10.3496352)",,
953253566,Lê Lai,tertiary,False,True,43.85,,"LINESTRING (107.0784617 10.3491773, 107.0785885 10.3488032)",,
934273476,,residential,False,True,26.13,,"LINESTRING (107.0787017 10.352154, 107.0786172 10.3519342)",,
270013266,Trần Hưng Đạo,secondary,False,False,29.904,2,"LINESTRING (107.0754173 10.3487232, 107.0755378 10.3484818)",,
270013266,Trần Hưng Đạo,secondary,False,True,20.923,2,"LINESTRING (107.0754173 10.3487232, 107.075333 10.3488921)",,
934272965,,residential,False,False,85.15,,"LINESTRING (107.0754173 10.3487232, 107.0758063 10.3488677, 107.0761406 10.3490059)",,
953253567,Nguyễn Du,residential,False,False,153.94,,"LINESTRING (107.0797393 10.3450321, 107.0795825 10.3450193, 107.0794354 10.3449855, 107.0789896 10.3448518, 107.0784001 10.3446254)",,
953253569,,secondary,True,False,21.291,,"LINESTRING (107.0797393 10.3450321, 107.079737 10.3449939, 107.0797451 10.3449564, 107.079763 10.3449224, 107.0797895 10.3448944, 107.0798226 10.3448742)",,roundabout
953253569,,secondary,True,False,6.64,,"LINESTRING (107.0798226 10.3448742, 107.079882 10.3448619)",,roundabout
1205726369,Trương Công Định,secondary,False,False,55.888,,"LINESTRING (107.0798226 10.3448742, 107.0797729 10.3447628, 107.0794878 10.344505)",,
953253569,,secondary,True,False,17.740000000000002,,"LINESTRING (107.079882 10.3448619, 107.0799142 10.3448655, 107.0799448 10.344876, 107.0799723 10.344893, 107.0799952 10.3449156, 107.0800125 10.3449426)",,roundabout
953253566,Lê Lai,tertiary,False,False,197.88,,"LINESTRING (107.079886 10.3451475, 107.0798795 10.3451808, 107.0798492 10.3452566, 107.0796549 10.3457987, 107.0792866 10.3468261)",,
953253569,,secondary,True,False,22.271,,"LINESTRING (107.079886 10.3451475, 107.0798456 10.345143, 107.0798079 10.3451277, 107.0797761 10.3451027, 107.0797526 10.3450699, 107.0797393 10.3450321)",,roundabout
953253569,,secondary,True,False,23.596999999999998,,"LINESTRING (107.0800125 10.3449426, 107.080024 10.3449761, 107.0800268 10.3450114, 107.0800207 10.3450462, 107.080006 10.3450785, 107.0799838 10.3451063, 107.0799553 10.3451279)",,roundabout
953253569,,secondary,True,False,7.95,,"LINESTRING (107.0799553 10.3451279, 107.0799219 10.345142, 107.079886 10.3451475)",,roundabout
957398186,,residential,False,True,53.33,,"LINESTRING (107.0803177 10.348964, 107.0802949 10.3490234, 107.080185 10.3492529, 107.0801034 10.3493941)",,
35923593,Lý Tự Trọng,residential,False,False,40.344,,"LINESTRING (107.0801034 10.3493941, 107.0801471 10.3494135, 107.0802217 10.3494826, 107.0803295 10.349556, 107.0803939 10.349614)",,
35923593,Lý Tự Trọng,residential,False,True,178.647,,"LINESTRING (107.0801034 10.3493941, 107.0800769 10.3493823, 107.0799857 10.3493401, 107.079895 10.3492921, 107.0797711 10.3492399, 107.0796531 10.3492187, 107.0795583 10.3491769, 107.0794975 10.3491501, 107.0793141 10.3490797, 107.079006 10.3489669, 107.0785885 10.3488032)",,
957398186,,residential,False,False,53.33,,"LINESTRING (107.0801034 10.3493941, 107.080185 10.3492529, 107.0802949 10.3490234, 107.0803177 10.348964)",,
199669412,Hoàng Diệu,residential,False,True,149.269,,"LINESTRING (107.0741284 10.3517249, 107.0739938 10.3514995, 107.0733484 10.3506246)",,
1150848437,,secondary,True,False,21.259,,"LINESTRING (107.0741284 10.3517249, 107.07414 10.3516785, 107.0741665 10.3516384, 107.0742049 10.3516091, 107.0742509 10.3515938)",,
35923627,Lê Lợi,primary,False,False,219.793,,"LINESTRING (107.0742509 10.3515938, 107.0742355 10.3514095, 107.0741873 10.350191, 107.0741884 10.3496187)",,
1150848437,,secondary,True,False,15.811,,"LINESTRING (107.0742509 10.3515938, 107.0742994 10.3515942, 107.0743452 10.3516102, 107.0743812 10.3516406)",,
975192898,Trần Hưng Đạo,secondary,False,False,159.914,,"LINESTRING (107.0743812 10.3516406, 107.0744877 10.3514084, 107.0749251 10.350306)",,
1150848437,,secondary,True,False,36.677,,"LINESTRING (107.0743812 10.3516406, 107.0744089 10.3516806, 107.0744198 10.3517272, 107.0744148 10.3517736, 107.074395 10.3518161, 107.0743623 10.35185, 107.0743203 10.3518719, 107.0742734 10.3518793)",,
199669382,Lê Lợi,primary,False,False,127.327,,"LINESTRING (107.0742734 10.3518793, 107.0743371 10.3522254, 107.0744224 10.3530143)",,
1150848437,,secondary,True,False,26.1,,"LINESTRING (107.0742734 10.3518793, 107.0742265 10.3518715, 107.0741847 10.3518493, 107.0741524 10.3518151, 107.0741329 10.3517724, 107.0741284 10.3517249)",,
