osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,junction
160721208,False,residential,False,78.541,"LINESTRING (108.0427911 12.6837139, 108.0435151 12.6837139)",,Hoàng Diệu,,
160721208,False,residential,True,71.355,"LINESTRING (108.0427911 12.6837139, 108.0421335 12.6837282)",,Hoàng Diệu,,
160721334,False,residential,True,140.335,"LINESTRING (108.0427911 12.6837139, 108.0428172 12.6824521)",,Y Jut,,
160721208,False,residential,True,73.56,"LINESTRING (108.0413645 12.6837259, 108.0406866 12.6837103)",,Hoàng Diệu,,
538989161,False,residential,True,143.852,"LINESTRING (108.0413645 12.6837259, 108.0413803 12.6824323)",,Lê Hồng Phong,,
160721208,False,residential,False,83.42399999999999,"LINESTRING (108.0413645 12.6837259, 108.042104 12.6837289, 108.0421335 12.6837282)",,Hoàng Diệu,,
160721208,False,residential,False,73.56,"LINESTRING (108.0406866 12.6837103, 108.0413645 12.6837259)",,Hoàng Diệu,,
160721330,False,residential,True,141.354,"LINESTRING (108.0406866 12.6837103, 108.0406789 12.6824391)",,Xô Viết Nghệ Tĩnh,,
160721204,False,residential,False,69.184,"LINESTRING (108.0476264 12.6839427, 108.0479832 12.683427)",,Bà Triệu,,
160721237,False,residential,True,43.99,"LINESTRING (108.0476264 12.6839427, 108.0473759 12.6836316)",,Lê Thánh Tông,,
160721241,False,residential,True,88.676,"LINESTRING (108.0466994 12.6841283, 108.0463312 12.6834163)",,Lê Đức Thọ,,
160721254,False,residential,False,91.849,"LINESTRING (108.0466994 12.6841283, 108.0473759 12.6836316)",,Nguyễn Chánh,,
160721204,False,residential,False,96.695,"LINESTRING (108.0481027 12.6832561, 108.048603 12.6825364)",,Bà Triệu,,
160721204,False,residential,True,23.004,"LINESTRING (108.0481027 12.6832561, 108.0479832 12.683427)",,Bà Triệu,,
161021593,False,residential,True,66.304,"LINESTRING (108.0474021 12.6751996, 108.0473586 12.6753099, 108.0473139 12.6754627, 108.0472467 12.6757751)",,Đường Nguyễn Cư Trinh,,
161021595,False,residential,False,49.003,"LINESTRING (108.045813 12.6754994, 108.0462603 12.6755608)",,Phạm Hồng Thái,,
228700820,False,tertiary,False,162.59,"LINESTRING (108.045813 12.6754994, 108.0460396 12.6769448)",,Đinh Tiên Hoàng,2,
1018940374,True,residential,False,178.55899999999997,"LINESTRING (108.045813 12.6754994, 108.0455072 12.6755241, 108.0441792 12.6753563)",,,,
161021595,False,residential,False,21.551,"LINESTRING (108.0464134 12.6755994, 108.0466082 12.6756374)",,Phạm Hồng Thái,,
161021595,False,residential,True,17.155,"LINESTRING (108.0464134 12.6755994, 108.0462603 12.6755608)",,Phạm Hồng Thái,,
161021611,False,residential,True,161.235,"LINESTRING (108.0464134 12.6755994, 108.0463798 12.676534, 108.046326 12.6768632, 108.0462711 12.6770366)",,Tân Thuật,,
161021595,False,residential,False,70.94,"LINESTRING (108.0466082 12.6756374, 108.0472467 12.6757751)",,Phạm Hồng Thái,,
161021595,False,residential,True,21.551,"LINESTRING (108.0466082 12.6756374, 108.0464134 12.6755994)",,Phạm Hồng Thái,,
161021595,False,residential,False,6.886,"LINESTRING (108.0472467 12.6757751, 108.0473086 12.6757888)",,Phạm Hồng Thái,,
161021595,False,residential,True,70.94,"LINESTRING (108.0472467 12.6757751, 108.0466082 12.6756374)",,Phạm Hồng Thái,,
161021593,False,residential,False,66.304,"LINESTRING (108.0472467 12.6757751, 108.0473139 12.6754627, 108.0473586 12.6753099, 108.0474021 12.6751996)",,Đường Nguyễn Cư Trinh,,
161021595,False,residential,True,93.07,"LINESTRING (108.0479097 12.6761476, 108.0479224 12.6759251, 108.0473086 12.6757888)",,Phạm Hồng Thái,,
536693053,False,residential,True,154.391,"LINESTRING (108.0479097 12.6761476, 108.0479273 12.6765009, 108.0478846 12.6770007, 108.0477382 12.6773954, 108.0477105 12.6775056)",,,,
1039281629,False,residential,False,248.338,"LINESTRING (108.0479097 12.6761476, 108.0484482 12.6763299, 108.048464 12.6763902, 108.0481932 12.6774363, 108.0481647 12.677492, 108.0481124 12.6775469, 108.0480594 12.6775619, 108.0477105 12.6775056)",,Hẻm 8 Nguyễn Công Trứ,,
161021611,False,residential,False,53.361,"LINESTRING (108.0461259 12.6774951, 108.0462711 12.6770366)",,Tân Thuật,,
228700820,False,tertiary,False,104.807,"LINESTRING (108.0461259 12.6774951, 108.0462824 12.6784252)",,Đinh Tiên Hoàng,2,
228700820,False,tertiary,True,61.903,"LINESTRING (108.0461259 12.6774951, 108.0460396 12.6769448)",,Đinh Tiên Hoàng,2,
228700820,False,tertiary,False,174.159,"LINESTRING (108.0466983 12.6798663, 108.0471667 12.6813644)",,Đinh Tiên Hoàng,2,
228700820,False,tertiary,True,166.474,"LINESTRING (108.0466983 12.6798663, 108.0465363 12.6793051, 108.0462824 12.6784252)",,Đinh Tiên Hoàng,2,
538989164,False,tertiary,False,200.45199999999997,"LINESTRING (108.0466983 12.6798663, 108.0477358 12.6798511, 108.0480561 12.6798707, 108.0484048 12.6799073, 108.0485394 12.6799392)",,Hùng Vương,,
538989164,False,tertiary,True,138.087,"LINESTRING (108.0466983 12.6798663, 108.0460178 12.6798864, 108.0457454 12.6798969, 108.0454262 12.6799095)",,Hùng Vương,,
160721208,False,residential,False,74.213,"LINESTRING (108.0442422 12.6837049, 108.0449262 12.6837169)",,Hoàng Diệu,,
160721208,False,residential,True,78.883,"LINESTRING (108.0442422 12.6837049, 108.0435151 12.6837139)",,Hoàng Diệu,,
239756138,False,residential,True,139.075,"LINESTRING (108.0442422 12.6837049, 108.0442669 12.6824544)",,Hai Bà Trưng,,
160721256,False,residential,False,44.48,"LINESTRING (108.0428234 12.6786647, 108.0432333 12.6786554)",,Nguyễn Công Trứ,,
160721256,False,residential,True,75.551,"LINESTRING (108.0428234 12.6786647, 108.042127 12.6786587)",,Nguyễn Công Trứ,,
160721334,False,residential,False,140.054,"LINESTRING (108.0428234 12.6786647, 108.0428141 12.6799242)",,Y Jut,,
160721205,False,residential,False,138.372,"LINESTRING (108.042127 12.6786587, 108.042124 12.6799031)",,Điện Biên Phủ,,
160721256,False,residential,False,75.551,"LINESTRING (108.042127 12.6786587, 108.0428234 12.6786647)",,Nguyễn Công Trứ,,
160721256,False,residential,True,76.443,"LINESTRING (108.042127 12.6786587, 108.0414231 12.6786271)",,Nguyễn Công Trứ,,
160721208,False,residential,False,83.62,"LINESTRING (108.0456191 12.6837042, 108.0463312 12.6834163)",,Hoàng Diệu,,
160721208,False,residential,True,75.18,"LINESTRING (108.0456191 12.6837042, 108.0449262 12.6837169)",,Hoàng Diệu,,
239756137,False,secondary,True,145.225,"LINESTRING (108.0456191 12.6837042, 108.0452623 12.6824454)",,Đường Phan Chu Trinh,,
160721230,False,residential,True,9.788,"LINESTRING (108.0414231 12.6786271, 108.0414153 12.6785394)",,Lê Hồng Phong,,
160721256,False,residential,False,76.443,"LINESTRING (108.0414231 12.6786271, 108.042127 12.6786587)",,Nguyễn Công Trứ,,
538996181,False,residential,False,72.108,"LINESTRING (108.0414231 12.6786271, 108.0414246 12.6786827, 108.0414105 12.6792754)",,Lê Hồng Phong,,
228702895,False,residential,False,20.321,"LINESTRING (108.0487329 12.6781914, 108.048753 12.6780097)",,,,
239754226,False,residential,False,52.576,"LINESTRING (108.0487329 12.6781914, 108.0491851 12.6783615)",,Nguyễn Công Trứ,,
239754226,False,residential,True,16.06,"LINESTRING (108.0487329 12.6781914, 108.0485853 12.6781803)",,Nguyễn Công Trứ,,
538989164,False,tertiary,True,57.629999999999995,"LINESTRING (108.0491493 12.6800932, 108.0489503 12.6800371, 108.0486355 12.6799619)",,Hùng Vương,,
1002496268,False,residential,False,79.238,"LINESTRING (108.048653 12.6792495, 108.0486355 12.6799619)",,Hẻm 40 Hùng Vương,,
228702893,False,residential,True,8.887,"LINESTRING (108.048653 12.6792495, 108.0487039 12.679224, 108.0487284 12.6792209)",,Hẻm 40 Hùng Vương,,
932818379,False,residential,True,130.49900000000002,"LINESTRING (108.048653 12.6792495, 108.0485737 12.6792309, 108.0485362 12.6792086, 108.0484973 12.6791628, 108.048453 12.6790922, 108.0484048 12.6788868, 108.0483272 12.6781927)",,,,
538989164,False,tertiary,True,10.726,"LINESTRING (108.0486355 12.6799619, 108.0485394 12.6799392)",,Hùng Vương,,
1002496268,False,residential,True,79.238,"LINESTRING (108.0486355 12.6799619, 108.048653 12.6792495)",,Hẻm 40 Hùng Vương,,
538989164,False,tertiary,False,57.629999999999995,"LINESTRING (108.0486355 12.6799619, 108.0489503 12.6800371, 108.0491493 12.6800932)",,Hùng Vương,,
239754226,False,residential,False,16.06,"LINESTRING (108.0485853 12.6781803, 108.0487329 12.6781914)",,Nguyễn Công Trứ,,
228702894,False,residential,False,117.91900000000001,"LINESTRING (108.0485853 12.6781803, 108.0485989 12.6785982, 108.0486397 12.6787588, 108.048653 12.6788902, 108.0487126 12.6790077, 108.0487284 12.6792209)",,Hẻm 37 Nguyễn Công Trứ,,
239754226,False,residential,True,28.151000000000003,"LINESTRING (108.0485853 12.6781803, 108.0484954 12.6781736, 108.0483272 12.6781927)",,Nguyễn Công Trứ,,
228702893,False,residential,False,8.887,"LINESTRING (108.0487284 12.6792209, 108.0487039 12.679224, 108.048653 12.6792495)",,Hẻm 40 Hùng Vương,,
228702894,False,residential,True,117.91899999999998,"LINESTRING (108.0487284 12.6792209, 108.0487126 12.6790077, 108.048653 12.6788902, 108.0486397 12.6787588, 108.0485989 12.6785982, 108.0485853 12.6781803)",,Hẻm 37 Nguyễn Công Trứ,,
228702895,False,residential,True,20.321,"LINESTRING (108.048753 12.6780097, 108.0487329 12.6781914)",,,,
228702895,False,residential,False,55.671,"LINESTRING (108.048753 12.6780097, 108.0490374 12.6778977, 108.0492429 12.6778782)",,,,
228702897,False,residential,False,79.595,"LINESTRING (108.048753 12.6780097, 108.048726 12.6779526, 108.0487536 12.6776239, 108.0488351 12.6773107)",,,,
228702896,False,residential,True,54.105,"LINESTRING (108.0492429 12.6778782, 108.0491851 12.6783615)",,,,
228702895,False,residential,True,55.671,"LINESTRING (108.0492429 12.6778782, 108.0490374 12.6778977, 108.048753 12.6780097)",,,,
228702896,False,residential,False,54.105,"LINESTRING (108.0491851 12.6783615, 108.0492429 12.6778782)",,,,
239754226,False,residential,True,52.576,"LINESTRING (108.0491851 12.6783615, 108.0487329 12.6781914)",,Nguyễn Công Trứ,,
228702898,False,residential,False,11.589,"LINESTRING (108.0485152 12.6772489, 108.04862 12.6772691)",,,,
228702898,False,residential,True,23.789,"LINESTRING (108.0488351 12.6773107, 108.04862 12.6772691)",,,,
228702897,False,residential,True,79.595,"LINESTRING (108.0488351 12.6773107, 108.0487536 12.6776239, 108.048726 12.6779526, 108.048753 12.6780097)",,,,
228702898,False,residential,False,23.789,"LINESTRING (108.04862 12.6772691, 108.0488351 12.6773107)",,,,
228702898,False,residential,True,11.589,"LINESTRING (108.04862 12.6772691, 108.0485152 12.6772489)",,,,
228702899,False,residential,False,99.235,"LINESTRING (108.04862 12.6772691, 108.0487903 12.6768954, 108.0490012 12.6764579)",,,,
228702899,False,residential,True,99.235,"LINESTRING (108.0490012 12.6764579, 108.0487903 12.6768954, 108.04862 12.6772691)",,,,
160718107,False,residential,False,82.015,"LINESTRING (108.0421402 12.6811611, 108.0413842 12.681156)",,Quang Trung,,
160718107,False,residential,True,72.446,"LINESTRING (108.0421402 12.6811611, 108.042808 12.6811656)",,Quang Trung,,
160721205,False,residential,False,46.102,"LINESTRING (108.0421402 12.6811611, 108.0421392 12.6815757)",,Điện Biên Phủ,,
160721205,False,residential,True,139.894,"LINESTRING (108.0421402 12.6811611, 108.042124 12.6799031)",,Điện Biên Phủ,,
228702900,False,residential,False,82.035,"LINESTRING (108.0413819 12.6819825, 108.0421381 12.6819796)",,Huy Cận,,
538989161,False,residential,False,50.016,"LINESTRING (108.0413819 12.6819825, 108.0413803 12.6824323)",,Lê Hồng Phong,,
538989161,False,residential,True,44.156,"LINESTRING (108.0413819 12.6819825, 108.0413837 12.6815854)",,Lê Hồng Phong,,
160721205,False,residential,False,51.495,"LINESTRING (108.0421381 12.6819796, 108.0421369 12.6824427)",,Điện Biên Phủ,,
