osmid,oneway,ref,highway,reversed,length,lanes,geometry,name,access
417536029,False,,residential,False,19.96,,"LINESTRING (76.8185497 30.6588307, 76.8185489 30.6586512)",,
417536029,False,,residential,True,36.673,,"LINESTRING (76.8185497 30.6588307, 76.8185519 30.6591605)",,
492271353,False,,residential,False,111.271,,"LINESTRING (76.8185497 30.6588307, 76.8186427 30.6588311, 76.8187171 30.6588299, 76.8189568 30.6588243, 76.8192975 30.6588134, 76.819414 30.6588079, 76.8195287 30.6588063, 76.8197124 30.6588023)",,
492271352,False,,residential,False,29.211,,"LINESTRING (76.8197124 30.6588023, 76.8197121 30.6585396)",,
492271352,False,,residential,True,39.711,,"LINESTRING (76.8197124 30.6588023, 76.8197069 30.6591594)",,
492271353,False,,residential,True,111.271,,"LINESTRING (76.8197124 30.6588023, 76.8195287 30.6588063, 76.819414 30.6588079, 76.8192975 30.6588134, 76.8189568 30.6588243, 76.8187171 30.6588299, 76.8186427 30.6588311, 76.8185497 30.6588307)",,
417536029,False,,residential,False,24.442,,"LINESTRING (76.8185489 30.6586512, 76.8185459 30.6584314)",,
417536029,False,,residential,True,19.96,,"LINESTRING (76.8185489 30.6586512, 76.8185497 30.6588307)",,
492271354,False,,residential,False,89.218,,"LINESTRING (76.8185489 30.6586512, 76.8189245 30.6586427, 76.8191435 30.6586323, 76.8193299 30.6586303, 76.819356 30.6586297, 76.8193828 30.6586228, 76.8193946 30.6586024, 76.8193988 30.6585417)",,
417536029,False,,residential,False,43.48,,"LINESTRING (76.8185459 30.6584314, 76.8185344 30.6580405)",,
417536029,False,,residential,True,24.442,,"LINESTRING (76.8185459 30.6584314, 76.8185489 30.6586512)",,
492271355,False,,residential,False,39.046,,"LINESTRING (76.8185459 30.6584314, 76.818954 30.6584395)",,
492271354,False,,residential,False,46.758,,"LINESTRING (76.8194 30.6584504, 76.8193972 30.6580299)",,
492271354,False,,residential,True,10.153,,"LINESTRING (76.8194 30.6584504, 76.8193988 30.6585417)",,
492271355,False,,residential,True,42.68,,"LINESTRING (76.8194 30.6584504, 76.8192846 30.6584489, 76.818954 30.6584395)",,
492271354,False,,residential,False,10.153,,"LINESTRING (76.8193988 30.6585417, 76.8194 30.6584504)",,
492271354,False,,residential,True,89.21799999999999,,"LINESTRING (76.8193988 30.6585417, 76.8193946 30.6586024, 76.8193828 30.6586228, 76.819356 30.6586297, 76.8193299 30.6586303, 76.8191435 30.6586323, 76.8189245 30.6586427, 76.8185489 30.6586512)",,
492271356,False,,residential,False,30.000999999999998,,"LINESTRING (76.8193988 30.6585417, 76.819511 30.6585469, 76.8197121 30.6585396)",,
492268693,False,,residential,True,66.563,,"LINESTRING (76.8197121 30.6585396, 76.8197076 30.657941)",,
492271352,False,,residential,True,29.211,,"LINESTRING (76.8197121 30.6585396, 76.8197124 30.6588023)",,
492268693,False,,residential,False,78.384,,"LINESTRING (76.8197121 30.6585396, 76.8199449 30.6585466, 76.8202239 30.6585408, 76.8205311 30.6585515)",,
492271356,False,,residential,True,30.000999999999998,,"LINESTRING (76.8197121 30.6585396, 76.819511 30.6585469, 76.8193988 30.6585417)",,
492271355,False,,residential,True,39.046,,"LINESTRING (76.818954 30.6584395, 76.8185459 30.6584314)",,
492271357,False,,residential,False,44.402,,"LINESTRING (76.818954 30.6584395, 76.8189653 30.6580403)",,
492271355,False,,residential,False,42.68,,"LINESTRING (76.818954 30.6584395, 76.8192846 30.6584489, 76.8194 30.6584504)",,
492271358,False,,residential,False,44.614000000000004,,"LINESTRING (76.8204367 30.6555861, 76.8205082 30.6556138, 76.8205545 30.6556632, 76.8205654 30.6557259, 76.8205685 30.6559328)",,
492271358,False,,residential,True,40.687,,"LINESTRING (76.8204367 30.6555861, 76.8203432 30.6555835, 76.8200121 30.6556021)",,
492271361,False,,residential,True,89.612,,"LINESTRING (76.8204367 30.6555861, 76.8204164 30.6553453, 76.8204088 30.6553089, 76.820388 30.6552841, 76.8203465 30.6552568, 76.8202926 30.6552458, 76.8201117 30.6552408, 76.8199558 30.6552398, 76.8198227 30.655241)",,
492268692,False,,residential,False,87.301,,"LINESTRING (76.820599 30.6569869, 76.8196864 30.6569971)",,
492268692,False,,residential,True,26.252,,"LINESTRING (76.820599 30.6569869, 76.8208734 30.6569911)",,
492271358,False,,residential,True,117.369,,"LINESTRING (76.820599 30.6569869, 76.8206027 30.6568902, 76.8205961 30.656722, 76.8205828 30.6564711, 76.8205928 30.6562544, 76.8205828 30.6560463, 76.8205685 30.6559328)",,
492271359,False,,residential,False,132.07,,"LINESTRING (76.8189887 30.656109, 76.8191927 30.6558907, 76.819248 30.6558353, 76.8192841 30.6558021, 76.8193303 30.655782, 76.8193901 30.6557772, 76.8194422 30.655792, 76.8195738 30.6558412, 76.8196367 30.6558547, 76.8196944 30.6558616, 76.8197646 30.6558557, 76.8198272 30.655841, 76.8198885 30.6558078, 76.8199346 30.6557746, 76.819968 30.6557246, 76.8200121 30.6556021)",,
492271358,False,,residential,False,40.687,,"LINESTRING (76.8200121 30.6556021, 76.8203432 30.6555835, 76.8204367 30.6555861)",,
492271358,False,,residential,True,146.10999999999999,,"LINESTRING (76.8200121 30.6556021, 76.8196847 30.655613, 76.8193334 30.6556244, 76.818801 30.6556187, 76.8184852 30.6556222)",,
492271359,False,,residential,True,132.07000000000002,,"LINESTRING (76.8200121 30.6556021, 76.819968 30.6557246, 76.8199346 30.6557746, 76.8198885 30.6558078, 76.8198272 30.655841, 76.8197646 30.6558557, 76.8196944 30.6558616, 76.8196367 30.6558547, 76.8195738 30.6558412, 76.8194422 30.655792, 76.8193901 30.6557772, 76.8193303 30.655782, 76.8192841 30.6558021, 76.819248 30.6558353, 76.8191927 30.6558907, 76.8189887 30.656109)",,
492271360,False,,residential,False,132.97500000000002,,"LINESTRING (76.8194163 30.6565823, 76.8195422 30.6565196, 76.8196284 30.6564768, 76.8197642 30.6563856, 76.8198703 30.6563058, 76.8200658 30.6561604, 76.820215 30.6560606, 76.8202875 30.6560236, 76.8203873 30.6559893, 76.8205685 30.6559328)",,
492271358,False,,residential,False,117.36899999999999,,"LINESTRING (76.8205685 30.6559328, 76.8205828 30.6560463, 76.8205928 30.6562544, 76.8205828 30.6564711, 76.8205961 30.656722, 76.8206027 30.6568902, 76.820599 30.6569869)",,
492271358,False,,residential,True,44.614,,"LINESTRING (76.8205685 30.6559328, 76.8205654 30.6557259, 76.8205545 30.6556632, 76.8205082 30.6556138, 76.8204367 30.6555861)",,
492271360,False,,residential,False,37.247,,"LINESTRING (76.8205685 30.6559328, 76.8207116 30.6558988, 76.8208448 30.655875, 76.820948 30.6558589)",,
492271360,False,,residential,True,132.975,,"LINESTRING (76.8205685 30.6559328, 76.8203873 30.6559893, 76.8202875 30.6560236, 76.820215 30.6560606, 76.8200658 30.6561604, 76.8198703 30.6563058, 76.8197642 30.6563856, 76.8196284 30.6564768, 76.8195422 30.6565196, 76.8194163 30.6565823)",,
237303776,True,NH7,trunk,False,126.097,2,"LINESTRING (76.820948 30.6558589, 76.8208734 30.6569911)",,
492271360,False,,residential,True,37.247,,"LINESTRING (76.820948 30.6558589, 76.8208448 30.655875, 76.8207116 30.6558988, 76.8205685 30.6559328)",,
417536039,False,,tertiary,False,79.434,,"LINESTRING (76.8184294 30.6552583, 76.818418 30.654544)",,
417536039,False,,tertiary,True,41.56,,"LINESTRING (76.8184294 30.6552583, 76.8184393 30.6555393, 76.8184584 30.6555879, 76.8184852 30.6556222)",,
492271361,False,,residential,False,133.388,,"LINESTRING (76.8184294 30.6552583, 76.818827 30.65526, 76.8192102 30.6552562, 76.8193077 30.655254, 76.8194718 30.6552399, 76.8195632 30.655235, 76.8196664 30.6552365, 76.8198227 30.655241)",,
417536039,False,,tertiary,True,14.847,,"LINESTRING (76.818415 30.6544105, 76.818418 30.654544)",,
492271587,False,,residential,False,55.237,,"LINESTRING (76.818415 30.6544105, 76.8188919 30.6546906)",,
417536039,False,,tertiary,False,82.035,,"LINESTRING (76.818415 30.6544105, 76.8184135 30.654345, 76.8185362 30.6541475, 76.8187472 30.6539435, 76.8188723 30.6538052)",,
492271587,False,,residential,False,108.042,,"LINESTRING (76.8188919 30.6546906, 76.8198227 30.655241)",,
492271587,False,,residential,True,55.237,,"LINESTRING (76.8188919 30.6546906, 76.818415 30.6544105)",,
492275070,False,,residential,False,77.51400000000001,,"LINESTRING (76.8188919 30.6546906, 76.8193132 30.6541937, 76.8193769 30.6541326)",,
492271587,False,,residential,True,108.042,,"LINESTRING (76.8198227 30.655241, 76.8188919 30.6546906)",,
492271361,False,,residential,False,89.612,,"LINESTRING (76.8198227 30.655241, 76.8199558 30.6552398, 76.8201117 30.6552408, 76.8202926 30.6552458, 76.8203465 30.6552568, 76.820388 30.6552841, 76.8204088 30.6553089, 76.8204164 30.6553453, 76.8204367 30.6555861)",,
492271361,False,,residential,True,133.38799999999998,,"LINESTRING (76.8198227 30.655241, 76.8196664 30.6552365, 76.8195632 30.655235, 76.8194718 30.6552399, 76.8193077 30.655254, 76.8192102 30.6552562, 76.818827 30.65526, 76.8184294 30.6552583)",,
576130643,True,NH7,trunk,False,35.769,,"LINESTRING (76.82102 30.6551547, 76.821325 30.6553408)",,
237303776,True,NH7,trunk,False,78.606,2,"LINESTRING (76.82102 30.6551547, 76.8210131 30.6552311, 76.820948 30.6558589)",,
417536039,False,,tertiary,True,7.162,,"LINESTRING (76.8189235 30.6537582, 76.8188723 30.6538052)",,
492273193,False,,tertiary,False,12.54,,"LINESTRING (76.8189235 30.6537582, 76.8190062 30.6536707)",,
492272478,True,NH7,trunk,False,243.068,,"LINESTRING (76.8189235 30.6537582, 76.8190944 30.6538713, 76.8194195 30.6540835, 76.8197936 30.6543415, 76.8201846 30.6546022, 76.8205724 30.6548461, 76.8208039 30.6550016, 76.8209344 30.6550941)",,
492273193,False,,tertiary,True,12.54,,"LINESTRING (76.8190062 30.6536707, 76.8189235 30.6537582)",,
"[735026077, 492272782]",True,NH7,trunk,False,147.30200000000002,,"LINESTRING (76.8190062 30.6536707, 76.818597 30.6534033, 76.8181674 30.6531366, 76.8180745 30.6530741, 76.8177699 30.6528811)",,
492275072,False,,residential,False,4.927,,"LINESTRING (76.8179666 30.6556422, 76.8179158 30.6556349)",,
492275072,False,,residential,True,21.907,,"LINESTRING (76.8179666 30.6556422, 76.8181952 30.6556302)",,
492277200,False,,residential,False,44.483999999999995,,"LINESTRING (76.8179666 30.6556422, 76.8179648 30.6558456, 76.8179883 30.6560412)",,
492275072,False,,residential,False,26.388,,"LINESTRING (76.8173305 30.65564, 76.817055 30.6556522)",,
492275072,False,,residential,True,28.068,,"LINESTRING (76.8173305 30.65564, 76.8176237 30.6556301)",,
492277182,False,,residential,True,31.051,,"LINESTRING (76.8173305 30.65564, 76.817334 30.6558437, 76.8173363 30.6559192)",,
492275072,False,,residential,False,5.731,,"LINESTRING (76.8165533 30.6556756, 76.8164939 30.6556823)",,
492275072,False,,residential,True,34.046,,"LINESTRING (76.8165533 30.6556756, 76.8169087 30.655659)",,
492277195,False,,residential,True,39.705,,"LINESTRING (76.8165533 30.6556756, 76.8165555 30.6559122, 76.8165599 30.6560326)",,
492275072,False,,residential,False,30.516,,"LINESTRING (76.8164939 30.6556823, 76.8161752 30.6556946)",,
492275072,False,,residential,True,5.731,,"LINESTRING (76.8164939 30.6556823, 76.8165533 30.6556756)",,
492275074,False,,residential,True,84.289,,"LINESTRING (76.8164939 30.6556823, 76.8164877 30.6555807, 76.8164938 30.6554297, 76.816486 30.6551983, 76.8164847 30.6549246)",,
492275072,False,,residential,True,39.789,,"LINESTRING (76.8157593 30.6557006, 76.8161752 30.6556946)",,
675915920,False,,residential,False,38.036,,"LINESTRING (76.8157593 30.6557006, 76.8157516 30.6560426)",,
417536016,False,,residential,False,38.101,,"LINESTRING (76.815418 30.6533048, 76.815149 30.6535575)",,
417536016,False,,residential,True,5.213,,"LINESTRING (76.815418 30.6533048, 76.8154554 30.6532707)",,
492275074,False,,residential,False,152.66400000000002,,"LINESTRING (76.815418 30.6533048, 76.8157068 30.6535663, 76.8160316 30.6538574, 76.8164263 30.6541904, 76.816499 30.6542511, 76.8165337 30.6542861)",,
492275074,False,,residential,False,8.39,,"LINESTRING (76.8165704 30.6545581, 76.8164827 30.6545568)",,
492277202,False,,residential,False,46.443,,"LINESTRING (76.8165704 30.6545581, 76.8170559 30.6545618)",,
492275074,False,,residential,True,30.991999999999997,,"LINESTRING (76.8165704 30.6545581, 76.8165683 30.6543547, 76.8165571 30.6543213, 76.8165337 30.6542861)",,
492275074,False,,residential,False,40.898,,"LINESTRING (76.8164827 30.6545568, 76.8164847 30.6549246)",,
492275074,False,,residential,True,8.39,,"LINESTRING (76.8164827 30.6545568, 76.8165704 30.6545581)",,
744824146,False,,residential,False,174.17000000000002,,"LINESTRING (76.8164827 30.6545568, 76.8163329 30.6545521, 76.816259 30.6545412, 76.8162067 30.6545148, 76.815149 30.6535575)",,
492275072,False,,residential,False,39.789,,"LINESTRING (76.8161752 30.6556946, 76.8157593 30.6557006)",,
492275072,False,,residential,True,30.516,,"LINESTRING (76.8161752 30.6556946, 76.8164939 30.6556823)",,
492275075,False,,residential,False,38.102,,"LINESTRING (76.8161752 30.6556946, 76.816168 30.6560372)",,
492275075,False,,residential,False,39.487,,"LINESTRING (76.816168 30.6560372, 76.8161824 30.6563921)",,
492275075,False,,residential,True,38.102,,"LINESTRING (76.816168 30.6560372, 76.8161752 30.6556946)",,
1102853718,False,,residential,False,23.266,,"LINESTRING (76.816168 30.6560372, 76.8159248 30.6560403)",,
492277180,False,,residential,False,37.492999999999995,,"LINESTRING (76.816168 30.6560372, 76.8162943 30.6560374, 76.8165599 30.6560326)",,
492275075,False,,residential,False,38.843,,"LINESTRING (76.8161771 30.6575371, 76.8161917 30.6578862)",,
492275075,False,,residential,True,43.513,,"LINESTRING (76.8161771 30.6575371, 76.8161724 30.6571458)",,
492277172,False,,residential,False,111.9,,"LINESTRING (76.8161771 30.6575371, 76.8173468 30.6575533)",,
492277172,False,,residential,True,111.9,,"LINESTRING (76.8173468 30.6575533, 76.8161771 30.6575371)",,
492277182,False,,residential,False,46.594,,"LINESTRING (76.8173468 30.6575533, 76.8173307 30.6571345)",,
492277182,False,,residential,True,37.313,,"LINESTRING (76.8173468 30.6575533, 76.817339 30.6578888)",,
492275075,False,,residential,False,43.513,,"LINESTRING (76.8161724 30.6571458, 76.8161771 30.6575371)",,
492275075,False,,residential,True,3.024,,"LINESTRING (76.8161724 30.6571458, 76.8161778 30.657119)",,
492277174,False,,residential,False,110.803,,"LINESTRING (76.8161724 30.6571458, 76.8173307 30.6571345)",,
492277174,False,,residential,True,110.803,,"LINESTRING (76.8173307 30.6571345, 76.8161724 30.6571458)",,
492277182,False,,residential,False,37.885,,"LINESTRING (76.8173307 30.6571345, 76.8173406 30.6567939)",,
492277182,False,,residential,True,46.594,,"LINESTRING (76.8173307 30.6571345, 76.8173468 30.6575533)",,
492277185,False,,residential,False,111.482,,"LINESTRING (76.8173307 30.6571345, 76.8180466 30.6571333, 76.818084 30.6571328, 76.8181162 30.6571201, 76.8181315 30.6570823, 76.8181148 30.6567986)",,
492275075,False,,residential,False,36.066,,"LINESTRING (76.8161715 30.6567947, 76.8161778 30.657119)",,
492275075,False,,residential,True,24.085,,"LINESTRING (76.8161715 30.6567947, 76.8161792 30.6565782)",,
492277176,False,,residential,False,111.829,,"LINESTRING (76.8161715 30.6567947, 76.8173406 30.6567939)",,
991179592,False,,residential,True,52.267,,"LINESTRING (76.8161715 30.6567947, 76.8156251 30.6567907)",,
492277176,False,,residential,True,111.829,,"LINESTRING (76.8173406 30.6567939, 76.8161715 30.6567947)",,
492277182,False,,residential,True,37.885,,"LINESTRING (76.8173406 30.6567939, 76.8173307 30.6571345)",,
492277187,False,,residential,False,74.057,,"LINESTRING (76.8173406 30.6567939, 76.8181148 30.6567986)",,
492277182,False,,residential,False,36.149,,"LINESTRING (76.8173406 30.6567939, 76.8173358 30.656674, 76.8173318 30.6564689)",,
