osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name
105591372,False,,residential,,False,108.62,"LINESTRING (76.3877611 10.1947844, 76.3879499 10.1950131, 76.3884607 10.1954742)",A1,Angamaly Old Market Road
105591372,False,,residential,,True,80.11,"LINESTRING (76.3877611 10.1947844, 76.3877138 10.1947271, 76.3874413 10.194397, 76.387291 10.1942324)",A1,Angamaly Old Market Road
987398229,False,,residential,,True,50.802,"LINESTRING (76.3873773 10.1950414, 76.3877611 10.1947844)",,
364363079,False,,residential,,False,97.618,"LINESTRING (76.3840286 10.1910783, 76.3836989 10.1910982, 76.3834586 10.1910549, 76.3834333 10.1909345, 76.3834224 10.1907454)",,
364363079,False,,residential,,True,400.77299999999997,"LINESTRING (76.3840286 10.1910783, 76.3842278 10.1910658, 76.3845988 10.1910639, 76.3847279 10.1910126, 76.3849493 10.1909198, 76.3851669 10.1908846, 76.3853971 10.1908932, 76.3856096 10.1909566, 76.3857875 10.1910456, 76.3859708 10.1912165, 76.3860242 10.1914157, 76.3860673 10.1917502, 76.3860834 10.1920301, 76.3860431 10.1921964, 76.3860109 10.1923125, 76.3859868 10.192492, 76.3859837 10.1927576)",,
991932162,False,,residential,,True,85.414,"LINESTRING (76.3840286 10.1910783, 76.3839803 10.1907518, 76.3839266 10.1906937, 76.3838461 10.1906568, 76.3835695 10.1906536)",,
991932163,False,,residential,,False,39.487,"LINESTRING (76.385096 10.1896705, 76.3850638 10.1900242)",,
161705455,False,,residential,,False,51.361000000000004,"LINESTRING (76.385096 10.1896705, 76.3850535 10.1896383, 76.3848469 10.1895037, 76.3847617 10.1893613)",,
161705455,False,,residential,,True,160.284,"LINESTRING (76.385096 10.1896705, 76.3852164 10.1897617, 76.3853954 10.1898614, 76.3857429 10.190021, 76.3859573 10.1901346, 76.3862262 10.190275, 76.3863809 10.1903568)",,
991932163,False,,residential,,True,39.487,"LINESTRING (76.3850638 10.1900242, 76.385096 10.1896705)",,
991932170,False,,residential,,False,92.473,"LINESTRING (76.3869738 10.187965, 76.3868611 10.1871408)",,
632841315,False,,residential,,False,100.46799999999999,"LINESTRING (76.3869738 10.187965, 76.3870374 10.1879344, 76.3874593 10.1877908, 76.3878533 10.1877185)",,
632841315,False,,residential,,True,224.135,"LINESTRING (76.3869738 10.187965, 76.3866828 10.188105, 76.3864723 10.1881736, 76.3861558 10.1881888, 76.3860571 10.1881798, 76.3858452 10.1881368, 76.3853771 10.1880418, 76.3853357 10.1880161, 76.3853315 10.1879728, 76.3853817 10.1876828)",,
991932170,False,,residential,,True,92.473,"LINESTRING (76.3868611 10.1871408, 76.3869738 10.187965)",,
632841315,False,,residential,,True,66.358,"LINESTRING (76.3853998 10.1872992, 76.3853854 10.1867026)",,
991932171,False,,residential,,False,46.615,"LINESTRING (76.3853998 10.1872992, 76.3858257 10.1873045)",,
632841315,False,,residential,,False,42.884,"LINESTRING (76.3853998 10.1872992, 76.3854057 10.1875442, 76.3853817 10.1876828)",,
991932171,False,,residential,,True,46.615,"LINESTRING (76.3858257 10.1873045, 76.3853998 10.1872992)",,
991932172,False,,residential,,False,57.058,"LINESTRING (76.3867914 10.1891841, 76.3868128 10.1896968)",,
161705447,False,,unclassified,,False,151.66899999999998,"LINESTRING (76.3867914 10.1891841, 76.3863945 10.1892133, 76.3855221 10.1892995, 76.3854116 10.1893104)",,Airport Avenue
161705447,False,,unclassified,,True,139.678,"LINESTRING (76.3867914 10.1891841, 76.3868479 10.1891799, 76.3871911 10.1891367, 76.3876417 10.1891077, 76.3879471 10.1890611, 76.3880184 10.1889748)",,Airport Avenue
991932172,False,,residential,,True,57.058,"LINESTRING (76.3868128 10.1896968, 76.3867914 10.1891841)",,
991932173,False,,residential,,True,73.016,"LINESTRING (76.3897045 10.1873203, 76.3903709 10.1872888)",,
991932189,False,,residential,,True,33.35,"LINESTRING (76.3844469 10.1875052, 76.3846055 10.1877613)",,
1074821519,False,,residential,,False,154.381,"LINESTRING (76.3917641 10.192986, 76.3915639 10.1930397, 76.391394 10.1931472, 76.3913394 10.1933741, 76.391209 10.1934875, 76.390682 10.1937491)",,
"[633180400, 991932180]",False,,residential,,True,203.74400000000003,"LINESTRING (76.390682 10.1937491, 76.3907124 10.1936187, 76.3907611 10.1930887, 76.3908014 10.1927085, 76.3908336 10.1923469, 76.3908355 10.1919258)",,
1074821519,False,,residential,,True,154.381,"LINESTRING (76.390682 10.1937491, 76.391209 10.1934875, 76.3913394 10.1933741, 76.391394 10.1931472, 76.3915639 10.1930397, 76.3917641 10.192986)",,
1083682178,False,,residential,,True,309.404,"LINESTRING (76.390682 10.1937491, 76.390551 10.1938543, 76.3903836 10.1938762, 76.3903306 10.1940866, 76.3902839 10.1943046, 76.3901477 10.1945427, 76.3899668 10.1946167, 76.3897411 10.1946547, 76.3894553 10.1946577, 76.3892125 10.1948783, 76.3889042 10.1948783, 76.3884903 10.1948418)",,
473721939,False,,secondary,60,False,70.412,"LINESTRING (76.3884903 10.1948418, 76.3884786 10.1952401, 76.3884607 10.1954742)",,Angamaly TB Junction Road
"[473721939, 813126908]",False,,secondary,"['60', '50']",True,122.548,"LINESTRING (76.3884903 10.1948418, 76.3884996 10.1945279, 76.3885147 10.1942118, 76.3885371 10.1937407)",,"['TB Junction road', 'Angamaly TB Junction Road']"
1083682178,False,,residential,,False,309.404,"LINESTRING (76.3884903 10.1948418, 76.3889042 10.1948783, 76.3892125 10.1948783, 76.3894553 10.1946577, 76.3897411 10.1946547, 76.3899668 10.1946167, 76.3901477 10.1945427, 76.3902839 10.1943046, 76.3903306 10.1940866, 76.3903836 10.1938762, 76.390551 10.1938543, 76.390682 10.1937491)",,
290106575,False,,unclassified,20,False,35.284,"LINESTRING (76.3879029 10.1903277, 76.3878953 10.1903534, 76.3878088 10.1906312)",,KIzhakke Palli road
290106575,False,,unclassified,20,True,56.161,"LINESTRING (76.3879029 10.1903277, 76.3879636 10.1901214, 76.3880766 10.1899449, 76.3881031 10.1898675)",,KIzhakke Palli road
1107018299,False,,residential,,False,167.084,"LINESTRING (76.3879029 10.1903277, 76.3882634 10.190347, 76.3882485 10.190479, 76.3887655 10.1905355, 76.38908 10.1905699, 76.3891997 10.1907203)",,
1013708804,False,2,primary,80,False,115.968,"LINESTRING (76.3891997 10.1907203, 76.3893503 10.190586, 76.3894938 10.1904593, 76.3896351 10.1903476, 76.3897982 10.1902217, 76.3899291 10.1901132, 76.3900132 10.190053)",SH1,MC Road
1013708804,False,2,primary,80,True,86.872,"LINESTRING (76.3891997 10.1907203, 76.3890646 10.1908408, 76.3888246 10.191048, 76.3886066 10.1912395)",SH1,MC Road
1107018299,False,,residential,,True,167.084,"LINESTRING (76.3891997 10.1907203, 76.38908 10.1905699, 76.3887655 10.1905355, 76.3882485 10.190479, 76.3882634 10.190347, 76.3879029 10.1903277)",,
1118833465,False,,residential,,True,55.956,"LINESTRING (76.3870335 10.1904026, 76.3865238 10.1904422)",,
