osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,access,geometry,bridge
866505821,unclassified,False,False,188.187,,,,,,"LINESTRING (76.9602753 11.2403538, 76.960465 11.2401761, 76.9605803 11.2399315, 76.9606715 11.2396368, 76.9607171 11.2392106, 76.9607128 11.2387815)",
"[1080194649, 376350643, 700754548]",trunk,False,False,549.88,2,NH181,Mettupalayam-Coimbatore Road,"['40', '50']",yes,"LINESTRING (76.9602753 11.2403538, 76.9603283 11.2402682, 76.9605133 11.2398902, 76.9605831 11.2396124, 76.9606325 11.2392466, 76.9606501 11.2389239, 76.9606313 11.238624, 76.9605566 11.2381979, 76.9603068 11.2367798, 76.9601555 11.2362478, 76.9600193 11.235799, 76.959956 11.2355517)",yes
866505822,residential,False,False,193.083,,,,,,"LINESTRING (76.9604543 11.237206, 76.9603738 11.2367772, 76.9602549 11.2362673, 76.9600975 11.2357906, 76.959956 11.2355517)",
206774695,residential,False,False,588.384,,,,,,"LINESTRING (76.9601647 11.2366403, 76.9602907 11.2371297, 76.9603115 11.2372644, 76.9588865 11.2377419, 76.9586463 11.2377475, 76.9584987 11.2376973, 76.9583163 11.2375625, 76.9581487 11.2373243, 76.9579552 11.2371009, 76.9578904 11.2370897, 76.9571976 11.2372167, 76.9562954 11.237381, 76.9561279 11.2373996, 76.955968 11.2373996)",
206774695,residential,False,True,123.62,,,,,,"LINESTRING (76.9601647 11.2366403, 76.9600169 11.2360619, 76.9599661 11.2358195, 76.959956 11.2355517)",
206774698,unclassified,False,False,135.674,,,,,,"LINESTRING (76.9601647 11.2366403, 76.9600418 11.2366571, 76.9589659 11.236962)",
700754548,trunk,False,False,15.05,2,NH181,Mettupalayam-Coimbatore Road,40,yes,"LINESTRING (76.959956 11.2355517, 76.9599225 11.2354204)",
206774695,residential,False,False,123.62,,,,,,"LINESTRING (76.959956 11.2355517, 76.9599661 11.2358195, 76.9600169 11.2360619, 76.9601647 11.2366403)",
"[1080194649, 376350643, 700754548]",trunk,False,True,549.8799999999999,2,NH181,Mettupalayam-Coimbatore Road,"['40', '50']",yes,"LINESTRING (76.959956 11.2355517, 76.9600193 11.235799, 76.9601555 11.2362478, 76.9603068 11.2367798, 76.9605566 11.2381979, 76.9606313 11.238624, 76.9606501 11.2389239, 76.9606325 11.2392466, 76.9605831 11.2396124, 76.9605133 11.2398902, 76.9603283 11.2402682, 76.9602753 11.2403538)",yes
866505822,residential,False,True,193.083,,,,,,"LINESTRING (76.959956 11.2355517, 76.9600975 11.2357906, 76.9602549 11.2362673, 76.9603738 11.2367772, 76.9604543 11.237206)",
1220439221,residential,False,False,30.21,,,,,,"LINESTRING (76.9625006 11.240567, 76.9622317 11.2406322)",
206774714,residential,False,False,54.308,,,,,,"LINESTRING (76.9622317 11.2406322, 76.9620438 11.2401799)",
206774714,residential,False,True,97.967,,,,,,"LINESTRING (76.9622317 11.2406322, 76.9624604 11.2414842)",
1220439221,residential,False,False,38.333,,,,,,"LINESTRING (76.9622317 11.2406322, 76.9618819 11.2406659)",
1220439221,residential,False,True,30.21,,,,,,"LINESTRING (76.9622317 11.2406322, 76.9625006 11.240567)",
206774712,residential,False,True,36.592,,,,,,"LINESTRING (76.9618819 11.2406659, 76.9618032 11.240346)",
1220439221,residential,False,False,33.205,,,,,,"LINESTRING (76.9618819 11.2406659, 76.9615814 11.2407139)",
1220439221,residential,False,True,38.333,,,,,,"LINESTRING (76.9618819 11.2406659, 76.9622317 11.2406322)",
206774712,residential,False,False,69.21000000000001,,,,,,"LINESTRING (76.9618819 11.2406659, 76.9619652 11.2409662, 76.9620235 11.2412721)",
1220439221,residential,False,False,32.995,,,,,,"LINESTRING (76.9615814 11.2407139, 76.9612828 11.2407616)",
1220439221,residential,False,True,33.205,,,,,,"LINESTRING (76.9615814 11.2407139, 76.9618819 11.2406659)",
1220439222,residential,False,True,70.176,,,,,,"LINESTRING (76.9615814 11.2407139, 76.9617441 11.2413245)",
1220439221,residential,False,True,32.995,,,,,,"LINESTRING (76.9612828 11.2407616, 76.9615814 11.2407139)",
1220439222,residential,False,False,70.176,,,,,,"LINESTRING (76.9617441 11.2413245, 76.9615814 11.2407139)",
1220439223,residential,False,False,33.057,,,,,,"LINESTRING (76.9617441 11.2413245, 76.9618139 11.2416138)",
1220439226,residential,False,True,31.024,,,,,,"LINESTRING (76.9617441 11.2413245, 76.9620235 11.2412721)",
1220439223,residential,False,False,22.844,,,,,,"LINESTRING (76.9618139 11.2416138, 76.9618622 11.2418137)",
1220439223,residential,False,True,33.057,,,,,,"LINESTRING (76.9618139 11.2416138, 76.9617441 11.2413245)",
1220439224,residential,False,False,30.501,,,,,,"LINESTRING (76.9618139 11.2416138, 76.9620924 11.2415888)",
1220439225,residential,False,False,29.982,,,,,,"LINESTRING (76.9618139 11.2416138, 76.9615403 11.2416401)",
1220439223,residential,False,True,22.844,,,,,,"LINESTRING (76.9618622 11.2418137, 76.9618139 11.2416138)",
1220439225,residential,False,True,29.982,,,,,,"LINESTRING (76.9615403 11.2416401, 76.9618139 11.2416138)",
206774712,residential,False,False,36.008,,,,,,"LINESTRING (76.9620235 11.2412721, 76.9620924 11.2415888)",
1220439226,residential,False,False,31.024,,,,,,"LINESTRING (76.9620235 11.2412721, 76.9617441 11.2413245)",
206774712,residential,False,True,69.21000000000001,,,,,,"LINESTRING (76.9620235 11.2412721, 76.9619652 11.2409662, 76.9618819 11.2406659)",
206774705,residential,False,False,243.18399999999997,,,,,,"LINESTRING (76.9633745 11.2403776, 76.9634494 11.2416741, 76.9625506 11.2417843)",
206774705,residential,False,True,130.371,,,,,,"LINESTRING (76.9633745 11.2403776, 76.9633619 11.2401592, 76.9632786 11.239209)",
"[1220439227, 1220439228]",residential,False,"[False, True]",299.863,,,,,,"LINESTRING (76.9633745 11.2403776, 76.9641637 11.2403197, 76.9645339 11.2402829, 76.9643461 11.2387383)",
100958289,primary,False,True,17.463,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9643461 11.2387383, 76.9644749 11.238645)",
100958289,primary,False,False,29.353,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9643461 11.2387383, 76.9642168 11.238832, 76.9641243 11.2388874)",
"[1220439227, 1220439228]",residential,False,"[False, True]",299.863,,,,,,"LINESTRING (76.9643461 11.2387383, 76.9645339 11.2402829, 76.9641637 11.2403197, 76.9633745 11.2403776)",
100958289,primary,False,False,17.463,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9644749 11.238645, 76.9643461 11.2387383)",
134669071,residential,False,False,25.941,,,,,,"LINESTRING (76.9645344 11.2375748, 76.9644895 11.2373457)",
1220440036,residential,False,False,98.494,,,,,,"LINESTRING (76.9644683 11.2360855, 76.9643797 11.235204)",
1220440037,residential,False,False,44.978,,,,,,"LINESTRING (76.9644683 11.2360855, 76.9644686 11.23649)",
1220440036,residential,False,True,98.494,,,,,,"LINESTRING (76.9643797 11.235204, 76.9644683 11.2360855)",
