osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,access,geometry,bridge
27814172,,,Nedumangad Aruvikkara Road,tertiary,,False,True,420.13,,"LINESTRING (77.0057818 8.6011472, 77.0058215 8.6012844, 77.0057258 8.6015368, 77.0055144 8.601805, 77.0053388 8.6018563, 77.0052072 8.6018326, 77.0050835 8.6017104, 77.0048761 8.6016946, 77.0046846 8.6018208, 77.0043495 8.6021166, 77.0041979 8.6023454, 77.0039103 8.6025938, 77.0037574 8.6026389, 77.0036903 8.6026548, 77.0036154 8.6026649, 77.0034382 8.6027105, 77.0033282 8.6027609, 77.0031924 8.6028409, 77.0032758 8.6030805)",
749695123,,,,residential,,False,False,130.39399999999998,,"LINESTRING (77.0057818 8.6011472, 77.0058869 8.6011017, 77.0063335 8.6010288, 77.0063724 8.6012104, 77.0067962 8.6012873)",
154145259,,,,residential,,False,False,248.07299999999998,,"LINESTRING (77.0057479 8.6074194, 77.0057677 8.6072986, 77.0059521 8.606901, 77.006304 8.6064868, 77.0066046 8.6062003, 77.006787 8.6059988, 77.0069481 8.6057901, 77.0070123 8.6056169)",
758322858,,,,tertiary,,False,True,102.357,,"LINESTRING (77.0057479 8.6074194, 77.0056949 8.6074698, 77.0056493 8.6075308, 77.0055802 8.6076315, 77.0055514 8.6076846, 77.0054964 8.6077847, 77.0053898 8.6079664, 77.005266 8.6082026)",
802234833,,,Subroad,unclassified,,False,True,4.671,,"LINESTRING (77.0009817 8.6077887, 77.0009425 8.6077725)",
242834668,,,,residential,,False,False,121.416,,"LINESTRING (77.0009817 8.6077887, 77.0010238 8.6077178, 77.0011869 8.6075598, 77.0012926 8.6074497, 77.0013858 8.6073433, 77.0014772 8.6072595, 77.0015271 8.6072137, 77.0015555 8.6071876, 77.0015778 8.6071759, 77.0016739 8.6071251, 77.0017592 8.6070265)",
242834668,,,,residential,,False,True,157.261,,"LINESTRING (77.0009817 8.6077887, 77.0009588 8.6078274, 77.0009893 8.6079204, 77.0011165 8.6079832, 77.0012773 8.6080202, 77.0014494 8.6080313, 77.0017225 8.6080017, 77.0019245 8.6080091, 77.0021041 8.6080128, 77.0022539 8.6080185)",
299230138,1,,Nedumangad Town Branch Road,secondary,50,False,False,12.793,yes,"LINESTRING (77.0018954 8.6090491, 77.0017952 8.6091076)",
299230138,1,,Nedumangad Town Branch Road,secondary,50,False,True,50.379,yes,"LINESTRING (77.0018954 8.6090491, 77.0022659 8.6087825)",
804284448,,,Grammam Road,unclassified,,False,True,175.39899999999997,,"LINESTRING (77.0018954 8.6090491, 77.0018834 8.6090223, 77.0018711 8.6090033, 77.0018414 8.6089878, 77.0017978 8.6089895, 77.0017663 8.6089895, 77.0017244 8.6089912, 77.0016738 8.6089912, 77.0016354 8.6089791, 77.0015987 8.6089791, 77.0015568 8.6089774, 77.0015236 8.6089774, 77.0015026 8.6089791, 77.001466 8.6089843, 77.0014293 8.608986, 77.0013874 8.6089929, 77.0013559 8.6089878, 77.001314 8.6089724, 77.0012857 8.6089637, 77.0012361 8.6089584, 77.0012007 8.6089619, 77.0011812 8.6089637, 77.0011476 8.6089584, 77.0011052 8.6089584, 77.0010839 8.6089549, 77.0010432 8.6089567, 77.0010149 8.6089619, 77.0009884 8.6089584, 77.0009512 8.6089584, 77.0009158 8.6089497, 77.0008804 8.6089479, 77.0008521 8.6089497, 77.0008096 8.6089479, 77.0007742 8.6089532, 77.0007335 8.6089532, 77.0006822 8.6089497, 77.0006433 8.6089497, 77.000599 8.6089427, 77.0005725 8.6089304, 77.000546 8.6089217, 77.000507 8.6089147, 77.0004734 8.6089112, 77.0004451 8.6089077, 77.0004079 8.6089077, 77.0003796 8.6088972, 77.0003515 8.6089013)",
804284449,,,,unclassified,,False,True,53.252,,"LINESTRING (76.9997336 8.6071947, 76.9995718 8.6076461)",
673592944,,,Sub Road,residential,,False,False,75.394,,"LINESTRING (76.9997336 8.6071947, 76.9997561 8.6072028, 76.9998415 8.607243, 76.999935 8.6072751, 77.0000082 8.6072751, 77.0000936 8.6072189, 77.0001911 8.6071586, 77.0002684 8.6070943, 77.0003009 8.6070259)",
673592944,,,Sub Road,residential,,False,True,69.808,,"LINESTRING (76.9997336 8.6071947, 76.9997114 8.6071867, 76.9995691 8.6071345, 76.9994309 8.6070862, 76.9994143 8.6070805, 76.999313 8.607046, 76.9991255 8.6070626)",
802234833,,,Subroad,unclassified,,False,False,4.671,,"LINESTRING (77.0009425 8.6077725, 77.0009817 8.6077887)",
802234833,,,Subroad,unclassified,,False,True,110.27,,"LINESTRING (77.0009425 8.6077725, 77.000896 8.6077361, 77.0008235 8.6076586, 77.0007628 8.607585, 77.0007177 8.6074746, 77.0006453 8.607399, 77.0005904 8.6073254, 77.0005277 8.6072402, 77.0004611 8.6071685, 77.0003984 8.607093, 77.0003009 8.6070259)",
804289399,,,,residential,,False,False,9.167,,"LINESTRING (77.0009425 8.6077725, 77.0009332 8.6077943, 77.0009289 8.6078271, 77.0009243 8.6078524)",
804289399,,,,residential,,False,True,9.167,,"LINESTRING (77.0009243 8.6078524, 77.0009289 8.6078271, 77.0009332 8.6077943, 77.0009425 8.6077725)",
299230138,1,,Nedumangad Town Branch Road,secondary,50,False,True,77.118,yes,"LINESTRING (77.0005324 8.6096919, 77.0009867 8.6094705, 77.0011713 8.6094085)",
804332867,,,,unclassified,,False,False,34.617,,"LINESTRING (77.0005324 8.6096919, 77.0005228 8.6096676, 77.0005242 8.6096464, 77.0005181 8.6096292, 77.0005164 8.609602, 77.0005148 8.6095675, 77.0005175 8.6095496, 77.0005188 8.6095257, 77.0005188 8.6094883, 77.0005195 8.6094608, 77.0005195 8.6094382, 77.0005222 8.6094117, 77.0005169 8.6093844)",
149705970,,,Pazhavadi Ganapathy Temple Road,residential,,False,False,72.594,,"LINESTRING (77.0005169 8.6093844, 77.0007007 8.6093536, 77.0011713 8.6094085)",
149705970,,,Pazhavadi Ganapathy Temple Road,residential,,False,True,74.104,,"LINESTRING (77.0005169 8.6093844, 77.0004866 8.6093895, 77.0004324 8.6093986, 77.0001159 8.6094676, 76.9998707 8.6095649)",
804332867,,,,unclassified,,False,True,34.617000000000004,,"LINESTRING (77.0005169 8.6093844, 77.0005222 8.6094117, 77.0005195 8.6094382, 77.0005195 8.6094608, 77.0005188 8.6094883, 77.0005188 8.6095257, 77.0005175 8.6095496, 77.0005148 8.6095675, 77.0005164 8.609602, 77.0005181 8.6096292, 77.0005242 8.6096464, 77.0005228 8.6096676, 77.0005324 8.6096919)",
149706107,,,Temple Road,residential,,False,False,120.348,,"LINESTRING (76.9998795 8.6085172, 76.9998398 8.6085582, 76.999814 8.6085849, 76.9998042 8.608757, 76.9997944 8.6089307, 76.999836 8.6090492, 76.9998707 8.6095649)",
149706107,,,Temple Road,residential,,False,True,112.134,,"LINESTRING (76.9998795 8.6085172, 76.9999342 8.6084608, 76.9999319 8.6082955, 76.999818 8.6079498, 76.9997408 8.6077762, 76.9995718 8.6076461)",
827083671,,,,residential,,False,False,118.511,,"LINESTRING (76.9998795 8.6085172, 76.999625 8.6085264, 76.9994158 8.6085223, 76.9992589 8.6085574, 76.9990309 8.6086505, 76.9989347 8.6086732, 76.9988301 8.6086981)",
827083671,,,,residential,,False,True,118.51100000000001,,"LINESTRING (76.9988301 8.6086981, 76.9989347 8.6086732, 76.9990309 8.6086505, 76.9992589 8.6085574, 76.9994158 8.6085223, 76.999625 8.6085264, 76.9998795 8.6085172)",
149706213,,,,residential,,False,False,17.602,,"LINESTRING (77.0022715 8.6086243, 77.0022659 8.6087825)",
149706213,,,,residential,,False,True,68.68299999999999,,"LINESTRING (77.0022715 8.6086243, 77.0022755 8.6085113, 77.0022936 8.6083044, 77.0022332 8.6080914, 77.0022539 8.6080185)",
849643418,,,,unclassified,,False,False,122.2,,"LINESTRING (77.0022715 8.6086243, 77.0021639 8.6086082, 77.0019715 8.6085868, 77.0018305 8.608568, 77.0016191 8.6084876, 77.0015595 8.6084126, 77.0014538 8.6083751, 77.0012966 8.6083349, 77.0012288 8.6083215)",
849643418,,,,unclassified,,False,True,122.19999999999999,,"LINESTRING (77.0012288 8.6083215, 77.0012966 8.6083349, 77.0014538 8.6083751, 77.0015595 8.6084126, 77.0016191 8.6084876, 77.0018305 8.608568, 77.0019715 8.6085868, 77.0021639 8.6086082, 77.0022715 8.6086243)",
178782089,2,SH3,Nedumangad - Mancha Road,primary,80,False,False,100.114,,"LINESTRING (77.0049089 8.6034616, 77.0046364 8.603461, 77.0040018 8.6033951)",
178782089,2,SH3,Nedumangad - Mancha Road,primary,80,False,True,114.814,,"LINESTRING (77.0049089 8.6034616, 77.0050058 8.6034618, 77.0053555 8.6034019, 77.0057415 8.6031863, 77.005862 8.6030994)",
849819913,,,,unclassified,,False,False,64.956,,"LINESTRING (77.0049089 8.6034616, 77.0048628 8.6036186, 77.0047788 8.6037633, 77.0047083 8.6039536, 77.0047137 8.6040045)",
849819913,,,,unclassified,,False,True,64.956,,"LINESTRING (77.0047137 8.6040045, 77.0047083 8.6039536, 77.0047788 8.6037633, 77.0048628 8.6036186, 77.0049089 8.6034616)",
149705970,,,Pazhavadi Ganapathy Temple Road,residential,,False,False,141.478,,"LINESTRING (76.9985971 8.6097138, 76.9988124 8.609653, 76.9991503 8.6096052, 76.9994892 8.6095826, 76.9998707 8.6095649)",
900681603,,,,residential,,False,True,158.351,,"LINESTRING (77.0074434 8.6088675, 77.0074269 8.6087992, 77.0073569 8.6087299, 77.0069739 8.6084367, 77.0067988 8.6083513, 77.0064462 8.608289, 77.0062138 8.6082868)",
178782089,2,SH3,Nedumangad - Mancha Road,primary,80,False,False,224.633,,"LINESTRING (77.007302 8.6016816, 77.0072116 8.6017728, 77.0069083 8.6021395, 77.0065385 8.6025739, 77.0061333 8.6029038, 77.005862 8.6030994)",
