osmid,name,highway,junction,oneway,reversed,length,geometry,bridge,maxspeed,lanes
367410395,,secondary_link,,True,False,48.464,"LINESTRING (76.6596153 12.3072694, 76.6597223 12.3073136, 76.6597974 12.3073634, 76.6598591 12.307421, 76.6598967 12.3074748, 76.659949 12.3075429)",,,
22837906,Bangalore Nilgiri Road,primary,,True,False,126.637,"LINESTRING (76.659949 12.3075429, 76.6593976 12.3085463)",,,
28451061,Ane Sarot Street,residential,,False,False,31.135,"LINESTRING (76.6522347 12.3096303, 76.6523691 12.309383)",,,
8285900,D. Devaraja Urs Road,tertiary,,True,False,39.308,"LINESTRING (76.6525061 12.308847, 76.6528659 12.3088097)",,,
390932424,,residential,,False,False,69.265,"LINESTRING (76.6525061 12.308847, 76.6525227 12.308955, 76.6525527 12.3090465, 76.6525959 12.3091181, 76.6526703 12.309199, 76.6527555 12.3092553, 76.652812 12.3092822, 76.6528715 12.3093086)",,,
316747154,Sayyaji Rao Road,secondary,,True,False,19.178,"LINESTRING (76.6528715 12.3093086, 76.6528247 12.3094749)",,,
390932424,,residential,,False,True,69.265,"LINESTRING (76.6528715 12.3093086, 76.652812 12.3092822, 76.6527555 12.3092553, 76.6526703 12.309199, 76.6525959 12.3091181, 76.6525527 12.3090465, 76.6525227 12.308955, 76.6525061 12.308847)",,,
728023990,,tertiary,,False,False,10.443,"LINESTRING (76.6559049 12.3089633, 76.6560002 12.308951)",,,
728048246,,primary,,True,False,286.493,"LINESTRING (76.6599517 12.3063767, 76.6599034 12.3062667, 76.6597116 12.3059195, 76.6593857 12.3053351, 76.6591142 12.3048419, 76.658974 12.3045948, 76.6587067 12.304106)",,,2
"[367400481, 26653914, 1254832898, 367400478]",,primary,,False,False,137.302,"LINESTRING (76.6566185 12.3020109, 76.6565644 12.3018832, 76.6564922 12.3017242, 76.6564661 12.3016243, 76.6564539 12.3015287, 76.6564478 12.3014594, 76.656459 12.3013087, 76.6565017 12.3011441, 76.656535 12.30105, 76.656602 12.3009103, 76.6566331 12.3008375)",yes,,
728048246,,primary,,True,False,151.682,"LINESTRING (76.6566185 12.3020109, 76.6563803 12.3019152, 76.6561751 12.3018654, 76.6559216 12.30183, 76.6554978 12.3017763, 76.6552561 12.3017455)",,,2
729016166,Sayyaji Rao Road,secondary,,True,False,263.34499999999997,"LINESTRING (76.652302 12.3050646, 76.6522886 12.3048096, 76.652299 12.3045739, 76.652357 12.3043445, 76.6524196 12.3041572, 76.6526351 12.3037573, 76.6528339 12.3034208, 76.6528659 12.3033397, 76.6529565 12.3031102, 76.6530327 12.3028503)",,,
826118153,,primary,,True,False,8.412,"LINESTRING (76.6558801 12.3013006, 76.6558157 12.3013426)",yes,,
826118154,,primary,,False,True,18.011,"LINESTRING (76.6558801 12.3013006, 76.6560134 12.3012043)",,,
26653920,,primary,,False,False,52.851,"LINESTRING (76.6558157 12.3013426, 76.6555865 12.3014979, 76.6554043 12.301595)",,,
1254832898,,primary,,False,False,6.815,"LINESTRING (76.6566331 12.3008375, 76.6566579 12.3007812)",,,
"[1074376530, 826118154]",,primary,,False,False,79.015,"LINESTRING (76.6566331 12.3008375, 76.6564502 12.3009137, 76.656393 12.3009503, 76.6560134 12.3012043)",,,
"[26653914, 1254832898, 367400478, 367400481]",,primary,,False,True,137.302,"LINESTRING (76.6566331 12.3008375, 76.656602 12.3009103, 76.656535 12.30105, 76.6565017 12.3011441, 76.656459 12.3013087, 76.6564478 12.3014594, 76.6564539 12.3015287, 76.6564661 12.3016243, 76.6564922 12.3017242, 76.6565644 12.3018832, 76.6566185 12.3020109)",yes,,
1254832898,,primary,,False,True,6.815,"LINESTRING (76.6566579 12.3007812, 76.6566331 12.3008375)",,,
319511468,Rachaiah Circle,secondary,roundabout,True,False,13.633000000000001,"LINESTRING (76.6530425 12.3027648, 76.6530284 12.3027497, 76.6530104 12.3027394, 76.65299 12.3027348, 76.6529692 12.3027365, 76.6529498 12.3027442, 76.6529337 12.3027573)",,,
1158444318,Sayyaji Rao Road,secondary,,True,False,99.60000000000001,"LINESTRING (76.6530425 12.3027648, 76.6530268 12.30272, 76.65302 12.3026733, 76.6530219 12.3018721)",,,
319511468,Rachaiah Circle,secondary,roundabout,True,False,6.804,"LINESTRING (76.6529337 12.3027573, 76.6529224 12.3027744, 76.6529169 12.3027941, 76.6529177 12.3028145)",,,
1158444318,Sayyaji Rao Road,secondary,,True,False,28.298000000000002,"LINESTRING (76.6530219 12.3018721, 76.6530221 12.3017641, 76.6529882 12.3016214)",,,
1158444319,,secondary_link,,True,False,45.616,"LINESTRING (76.6530219 12.3018721, 76.6530558 12.3017928, 76.6530944 12.3017408, 76.6531437 12.3017021, 76.6532114 12.3016766, 76.653341 12.3016628)",,,
316353905,Chamaraja Double Road,primary,,True,False,190.379,"LINESTRING (76.653341 12.3016628, 76.6534543 12.301676, 76.6548585 12.3018154, 76.6550806 12.3018604)",,,
316353905,Chamaraja Double Road,primary,,True,False,39.589,"LINESTRING (76.6526245 12.3015994, 76.6529882 12.3016214)",,,
1158444320,,secondary_link,,True,False,51.406,"LINESTRING (76.6526245 12.3015994, 76.6527513 12.3016256, 76.6528267 12.3016549, 76.6528798 12.3017125, 76.6529272 12.3017824, 76.6529644 12.3018702)",,,
1158444317,Sayyaji Rao Road,secondary,,True,False,99.259,"LINESTRING (76.6529644 12.3018702, 76.6529634 12.3026787, 76.6529564 12.3027082, 76.6529337 12.3027573)",,,
230594206,,residential,,False,False,29.478,"LINESTRING (76.6508156 12.3081555, 76.6507932 12.3078913)",,,
230599355,Bidar Krishnappa Road,residential,,False,True,10.528,"LINESTRING (76.6508156 12.3081555, 76.6509125 12.3081542)",,,
230599355,Bidar Krishnappa Road,residential,,False,False,10.528,"LINESTRING (76.6509125 12.3081542, 76.6508156 12.3081555)",,,
230599355,Bidar Krishnappa Road,residential,,False,True,120.619,"LINESTRING (76.6509125 12.3081542, 76.6517829 12.308143, 76.6520226 12.3081366)",,,
1193749364,,residential,,False,False,167.868,"LINESTRING (76.6509125 12.3081542, 76.6509268 12.3083967, 76.6509336 12.3084285, 76.6509491 12.3084484, 76.6509837 12.3084662, 76.6519391 12.3086013, 76.6521716 12.3086198)",,,
193440380,,tertiary,,True,False,21.853,"LINESTRING (76.6521716 12.3086198, 76.6522253 12.3088092)",,,
1193749364,,residential,,False,True,167.86799999999997,"LINESTRING (76.6521716 12.3086198, 76.6519391 12.3086013, 76.6509837 12.3084662, 76.6509491 12.3084484, 76.6509336 12.3084285, 76.6509268 12.3083967, 76.6509125 12.3081542)",,,
1202779846,,residential,,False,True,34.121,"LINESTRING (76.6588647 12.3038408, 76.6587067 12.304106)",,,
