osmid,oneway,highway,reversed,length,ref,name,geometry,bridge,lanes
165586537,True,trunk,False,147.799,NH381,Avinashi - Tirupur - Palladam - Pollachi,"LINESTRING (77.3429399 11.1058661, 77.3440905 11.1051647)",,
170314409,False,residential,False,58.629,,,"LINESTRING (77.348623 11.1023251, 77.3486871 11.1018016)",,
170314409,False,residential,True,39.635,,,"LINESTRING (77.348623 11.1023251, 77.3485797 11.102679)",,
992355920,False,residential,False,214.123,,,"LINESTRING (77.348623 11.1023251, 77.3485565 11.1022303, 77.3480576 11.1021303, 77.3479021 11.1020724, 77.3473495 11.1016303, 77.347023 11.1013171)",,
992355921,False,residential,False,49.341,,,"LINESTRING (77.3465449 11.0997714, 77.3463732 11.1001819)",,
170212393,False,residential,False,54.735,,Chikkanna chettiar St,"LINESTRING (77.3477894 11.1003693, 77.3482673 11.1005189)",,
170212393,False,residential,True,94.523,,Chikkanna chettiar St,"LINESTRING (77.3477894 11.1003693, 77.3470045 11.1000096)",,
992355922,False,residential,True,62.074,,,"LINESTRING (77.3477894 11.1003693, 77.3480189 11.0998585)",,
992355923,False,residential,False,113.263,,,"LINESTRING (77.3497206 11.1000564, 77.3487263 11.0997639)",,
992355924,False,residential,False,137.41400000000002,,,"LINESTRING (77.3497206 11.1000564, 77.3496884 11.09973, 77.3495758 11.0996774, 77.3490179 11.0996353, 77.348782 11.0995873)",,
992356981,False,residential,True,36.329,,,"LINESTRING (77.3497206 11.1000564, 77.3497367 11.1002675, 77.3497689 11.1003781)",,
299134584,False,tertiary,False,14.227,,,"LINESTRING (77.3472573 11.0994515, 77.3472107 11.099571)",,
299134584,False,tertiary,True,35.223,,,"LINESTRING (77.3472573 11.0994515, 77.3473728 11.0991557)",,
992355925,False,residential,False,51.127,,,"LINESTRING (77.3472573 11.0994515, 77.3470652 11.0993251, 77.3470652 11.0992146, 77.3471189 11.0991042)",,
992355927,False,residential,False,20.971,,,"LINESTRING (77.3485673 11.0989355, 77.3487516 11.098989)",,
992355926,False,residential,False,116.26599999999999,,,"LINESTRING (77.3485673 11.0989355, 77.348181 11.0988934, 77.3475127 11.0987881)",,
992355928,False,residential,True,137.969,,,"LINESTRING (77.3485673 11.0989355, 77.3486638 11.0981248, 77.3487174 11.0977035)",,
166227067,False,tertiary,False,43.633,,,"LINESTRING (77.3475127 11.0987881, 77.3473728 11.0991557)",,
"[992355929, 166227067]",False,"['residential', 'tertiary']",True,208.547,,,"LINESTRING (77.3475127 11.0987881, 77.3475661 11.0986477, 77.347886 11.0978087, 77.3479235 11.0977877, 77.3481059 11.097735, 77.3487174 11.0977035)",,
992355926,False,residential,True,116.26599999999999,,,"LINESTRING (77.3475127 11.0987881, 77.348181 11.0988934, 77.3485673 11.0989355)",,
170209671,True,trunk,False,59.022,NH381,Kamaraj Road,"LINESTRING (77.3487516 11.098989, 77.3486178 11.0995033)",,
992355927,False,residential,True,20.971,,,"LINESTRING (77.3487516 11.098989, 77.3485673 11.0989355)",,
992355928,False,residential,False,137.969,,,"LINESTRING (77.3487174 11.0977035, 77.3486638 11.0981248, 77.3485673 11.0989355)",,
"[992355929, 166227067]",False,"['residential', 'tertiary']",False,208.54699999999997,,,"LINESTRING (77.3487174 11.0977035, 77.3481059 11.097735, 77.3479235 11.0977877, 77.347886 11.0978087, 77.3475661 11.0986477, 77.3475127 11.0987881)",,
992355929,False,residential,True,32.881,,,"LINESTRING (77.3487174 11.0977035, 77.3488247 11.0976771, 77.349015 11.0976647)",,
170209671,True,trunk,False,41.115,NH381,Kamaraj Road,"LINESTRING (77.3490271 11.0972959, 77.3490345 11.0973833, 77.349015 11.0976647)",,
1006126021,True,trunk,False,27.275999999999996,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3490271 11.0972959, 77.3490652 11.0973445, 77.3491157 11.0973806, 77.3491745 11.0974014, 77.3492369 11.0974051)",,
992356981,False,residential,False,36.329,,,"LINESTRING (77.3497689 11.1003781, 77.3497367 11.1002675, 77.3497206 11.1000564)",,
1003846228,False,unclassified,False,46.569,,,"LINESTRING (77.3426186 11.1010823, 77.3425939 11.1015004)",,
170314410,False,residential,False,264.231,,,"LINESTRING (77.3426186 11.1010823, 77.3429291 11.1010992, 77.3428647 11.1001517, 77.3429184 11.1000938, 77.3432778 11.0999675, 77.343884 11.0996622)",,
170314410,False,residential,True,110.65599999999999,,,"LINESTRING (77.3426186 11.1010823, 77.3423498 11.1010677, 77.3417157 11.1009719, 77.3416225 11.1009281)",,
1003846228,False,unclassified,True,101.05000000000001,,,"LINESTRING (77.342603 11.102408, 77.3425752 11.1018177, 77.3425939 11.1015004)",,
1006126017,True,trunk,False,26.048,,,"LINESTRING (77.3459389 11.1037053, 77.3460676 11.103508)",,
169432253,True,residential,False,61.593,,,"LINESTRING (77.3459389 11.1037053, 77.3461808 11.1038177, 77.3464453 11.1039499)",,
1006126011,True,trunk,False,97.39500000000001,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3464272 11.101688, 77.3464943 11.101537, 77.3465953 11.1013289, 77.3466516 11.1012443, 77.346708 11.1012286, 77.3468643 11.1012625, 77.347023 11.1013171)",,
1047002098,True,trunk_link,False,68.22200000000001,,,"LINESTRING (77.3464272 11.101688, 77.3464542 11.1014992, 77.3465092 11.1013398, 77.3465547 11.1012137, 77.3465766 11.1010948)",,
1006126011,True,trunk,False,112.006,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.347023 11.1013171, 77.3480112 11.1015897)",,
992355920,False,residential,True,214.123,,,"LINESTRING (77.347023 11.1013171, 77.3473495 11.1016303, 77.3479021 11.1020724, 77.3480576 11.1021303, 77.3485565 11.1022303, 77.348623 11.1023251)",,
1006126019,False,secondary,True,77.423,,,"LINESTRING (77.3480112 11.1015897, 77.3486871 11.1018016)",,
1006126011,True,trunk,False,82.526,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3480112 11.1015897, 77.3480735 11.1014765, 77.3482837 11.1008987)",,
130375563,False,residential,True,83.44399999999999,,,"LINESTRING (77.3483924 11.1007154, 77.3490442 11.1008812, 77.3491342 11.1008968)",,
1006126011,True,trunk,False,112.084,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3483924 11.1007154, 77.3484336 11.1006459, 77.3487263 11.0997639)",,
1006126013,True,tertiary,False,13.03,,Valam Road,"LINESTRING (77.3460676 11.103508, 77.3459545 11.1035456)",,
"[1006126017, 1006126018, 1006126011]",True,trunk,False,98.461,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3460676 11.103508, 77.3461406 11.1033896, 77.3463776 11.1030049, 77.34642 11.102936, 77.3464386 11.1027197)",yes,
454561758,True,residential,False,19.129,,,"LINESTRING (77.3472759 11.1042155, 77.3473219 11.1040495)",,
1006126014,False,residential,False,28.854,,,"LINESTRING (77.3472759 11.1042155, 77.3475133 11.1043298)",,
454561753,False,residential,False,31.448,,,"LINESTRING (77.3475133 11.1043298, 77.3477876 11.104243)",,
454561753,False,residential,True,33.805,,,"LINESTRING (77.3475133 11.1043298, 77.3472184 11.104423)",,
1006126014,False,residential,True,28.854,,,"LINESTRING (77.3475133 11.1043298, 77.3472759 11.1042155)",,
170209671,True,trunk,False,150.038,NH381,Kamaraj Road,"LINESTRING (77.349015 11.0976647, 77.3489122 11.0982074, 77.3487516 11.098989)",,
992355929,False,residential,False,32.881,,,"LINESTRING (77.349015 11.0976647, 77.3488247 11.0976771, 77.3487174 11.0977035)",,
1006126011,True,trunk,False,98.835,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3491063 11.0982845, 77.3491887 11.0976777, 77.3492369 11.0974051)",,
992355924,False,residential,True,137.414,,,"LINESTRING (77.348782 11.0995873, 77.3490179 11.0996353, 77.3495758 11.0996774, 77.3496884 11.09973, 77.3497206 11.1000564)",,
1006126011,True,trunk,False,149.125,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.348782 11.0995873, 77.3489329 11.0989943, 77.3491063 11.0982845)",,
992355923,False,residential,True,113.263,,,"LINESTRING (77.3487263 11.0997639, 77.3497206 11.1000564)",,
1006126011,True,trunk,False,20.556,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3487263 11.0997639, 77.348782 11.0995873)",,
1006126021,True,trunk,False,22.591,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3492369 11.0974051, 77.3493039 11.097389, 77.3493626 11.0973534, 77.3494071 11.0973016)",,
1006126011,True,trunk,False,23.582,NH381,Avinashi - Tiruppur - Avinashipalayam Road,"LINESTRING (77.3482837 11.1008987, 77.3483924 11.1007154)",,
1005837450,True,primary,False,93.898,SH169,Tiruppur - Somanur Road,"LINESTRING (77.3424195 11.0990095, 77.3422077 11.0989935, 77.3415614 11.099041)",,2
1104627658,False,residential,True,90.737,,,"LINESTRING (77.3424195 11.0990095, 77.3424213 11.0993594, 77.3424356 11.0998253)",,
1003846228,False,unclassified,True,46.569,,,"LINESTRING (77.3425939 11.1015004, 77.3426186 11.1010823)",,
1198862149,False,residential,False,46.271,,,"LINESTRING (77.3425939 11.1015004, 77.3430178 11.1015119)",,
1003846228,False,unclassified,False,101.05000000000001,,,"LINESTRING (77.3425939 11.1015004, 77.3425752 11.1018177, 77.342603 11.102408)",,
1198862149,False,residential,True,46.271,,,"LINESTRING (77.3430178 11.1015119, 77.3425939 11.1015004)",,
"[1214478481, 1214478482]",False,residential,True,104.285,,,"LINESTRING (77.3418403 11.1036225, 77.3415887 11.1035955, 77.3413736 11.1035833, 77.3412872 11.1035747, 77.341172 11.1035694, 77.3410352 11.1035748, 77.3408956 11.1035263)",,
