osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,lanes,junction,bridge
843783225,residential,False,True,109.10600000000001,"LINESTRING (75.1383653 15.3539538, 75.1383732 15.3540261, 75.1384536 15.3549313)",,,,,,
843783226,residential,False,False,115.89,"LINESTRING (75.1413989 15.3561882, 75.1410716 15.3556089, 75.140882 15.3552729)",,,,,,
405646788,tertiary,False,False,91.593,"LINESTRING (75.140882 15.3552729, 75.1415868 15.3548075)",,,,,,
405646788,tertiary,False,True,6.926,"LINESTRING (75.140882 15.3552729, 75.1408264 15.3553046)",,,,,,
843783226,residential,False,True,115.89,"LINESTRING (75.140882 15.3552729, 75.1410716 15.3556089, 75.1413989 15.3561882)",,,,,,
843820055,residential,False,True,108.881,"LINESTRING (75.1414475 15.353333, 75.1404526 15.3535289)",,,,,,
223489560,residential,False,False,40.381,"LINESTRING (75.1407027 15.3496001, 75.1403421 15.3494954)",,,,,,
223489560,residential,False,True,27.776,"LINESTRING (75.1407027 15.3496001, 75.1409561 15.3496519)",,,,,,
843820056,residential,False,False,39.818000000000005,"LINESTRING (75.1407027 15.3496001, 75.1406855 15.3497479, 75.1406586 15.3498979, 75.140664 15.3499548)",,,,,,
843820056,residential,False,False,76.166,"LINESTRING (75.140664 15.3499548, 75.1406801 15.3499704, 75.1407123 15.3499911, 75.1409478 15.3500568, 75.1408528 15.3504351)",,,,,,
843820056,residential,False,True,39.818,"LINESTRING (75.140664 15.3499548, 75.1406586 15.3498979, 75.1406855 15.3497479, 75.1407027 15.3496001)",,,,,,
1123798148,residential,False,False,89.077,"LINESTRING (75.140664 15.3499548, 75.140614 15.3500291, 75.1405857 15.3501315, 75.140607 15.3502441, 75.1405857 15.3504045, 75.1405147 15.3507277)",,,,,,
843820056,residential,False,True,76.16600000000001,"LINESTRING (75.1408528 15.3504351, 75.1409478 15.3500568, 75.1407123 15.3499911, 75.1406801 15.3499704, 75.140664 15.3499548)",,,,,,
52120983,tertiary,False,True,67.077,"LINESTRING (75.1402013 15.3475074, 75.1400219 15.3480853)",,,,,,
843856799,residential,False,False,111.492,"LINESTRING (75.1402013 15.3475074, 75.1405358 15.3476244, 75.1411732 15.3478635)",,,,,,
843856799,residential,False,True,111.492,"LINESTRING (75.1411732 15.3478635, 75.1405358 15.3476244, 75.1402013 15.3475074)",,,,,,
123943038,tertiary,False,False,97.35,"LINESTRING (75.138402 15.3478385, 75.1380712 15.3486538)",,,,,,
123943038,tertiary,False,True,52.46399999999999,"LINESTRING (75.138402 15.3478385, 75.1384501 15.3476692, 75.1384797 15.347611, 75.1385205 15.3475745, 75.138655 15.3474529)",,,,,,
843856800,residential,False,False,93.059,"LINESTRING (75.138402 15.3478385, 75.1380407 15.3477593, 75.137971 15.347767, 75.1379051 15.3477929, 75.1376046 15.347977)",,,,,,
843820085,primary,False,True,14.193,"LINESTRING (75.1376046 15.347977, 75.1375283 15.3478727)",SH73,Pune Bangalore Road,,,,
843820085,primary,False,False,90.375,"LINESTRING (75.1376046 15.347977, 75.1378987 15.3484099, 75.1380712 15.3486538)",SH73,Pune Bangalore Road,,,,
843856800,residential,False,True,93.059,"LINESTRING (75.1376046 15.347977, 75.1379051 15.3477929, 75.137971 15.347767, 75.1380407 15.3477593, 75.138402 15.3478385)",,,,,,
843856801,residential,False,False,129.756,"LINESTRING (75.1388591 15.3477623, 75.1400219 15.3480853)",,,,,,
96858583,tertiary,False,False,160.16199999999998,"LINESTRING (75.1388591 15.3477623, 75.1385555 15.3485196, 75.1383867 15.3491266)",,,,,,
52120983,tertiary,False,False,67.077,"LINESTRING (75.1400219 15.3480853, 75.1402013 15.3475074)",,,,,,
52120983,tertiary,False,True,4.225,"LINESTRING (75.1400219 15.3480853, 75.1400106 15.3481217)",,,,,,
843856801,residential,False,True,129.756,"LINESTRING (75.1400219 15.3480853, 75.1388591 15.3477623)",,,,,,
843856802,residential,False,False,104.922,"LINESTRING (75.1410739 15.3493133, 75.1406104 15.3492097, 75.1405127 15.3491931, 75.140458 15.3491963, 75.1404172 15.3492133, 75.1403958 15.349246, 75.1403421 15.3494954)",,,,,,
223489560,residential,False,False,91.323,"LINESTRING (75.1403421 15.3494954, 75.1395266 15.3492586)",,,,,,
223489560,residential,False,True,40.381,"LINESTRING (75.1403421 15.3494954, 75.1407027 15.3496001)",,,,,,
843856802,residential,False,True,104.922,"LINESTRING (75.1403421 15.3494954, 75.1403958 15.349246, 75.1404172 15.3492133, 75.140458 15.3491963, 75.1405127 15.3491931, 75.1406104 15.3492097, 75.1410739 15.3493133)",,,,,,
843861832,residential,False,False,36.665,"LINESTRING (75.1344737 15.3475933, 75.1348144 15.3476212)",,,,,,
843861832,residential,False,True,4.457,"LINESTRING (75.1344737 15.3475933, 75.1344325 15.347588)",,,,,,
843861831,residential,False,False,93.465,"LINESTRING (75.1344737 15.3475933, 75.1344588 15.347943, 75.1344608 15.3479981, 75.1344798 15.3480308, 75.134521 15.3480528, 75.1348843 15.3480919)",,,,,,
223785542,residential,False,False,53.016999999999996,"LINESTRING (75.1348843 15.3480919, 75.1348274 15.3478318, 75.1348144 15.3476212)",,,,,,
223785542,residential,False,True,38.309,"LINESTRING (75.1348843 15.3480919, 75.1348873 15.3481669, 75.1348924 15.3482848, 75.1349047 15.3484358)",,,,,,
843861831,residential,False,True,93.465,"LINESTRING (75.1348843 15.3480919, 75.134521 15.3480528, 75.1344798 15.3480308, 75.1344608 15.3479981, 75.1344588 15.347943, 75.1344737 15.3475933)",,,,,,
843861832,residential,False,True,36.665,"LINESTRING (75.1348144 15.3476212, 75.1344737 15.3475933)",,,,,,
223785542,residential,False,True,53.016999999999996,"LINESTRING (75.1348144 15.3476212, 75.1348274 15.3478318, 75.1348843 15.3480919)",,,,,,
843861832,residential,False,False,32.16,"LINESTRING (75.1341352 15.3475499, 75.1344325 15.347588)",,,,,,
843861833,residential,False,False,39.167,"LINESTRING (75.1341352 15.3475499, 75.1341544 15.3476092, 75.1341655 15.3476492, 75.1341819 15.3478974)",,,,,,
843861834,residential,False,False,19.58,"LINESTRING (75.1341352 15.3475499, 75.1341203 15.3474549, 75.1341193 15.3473749)",,,,,,
843861833,residential,False,True,39.167,"LINESTRING (75.1341819 15.3478974, 75.1341655 15.3476492, 75.1341544 15.3476092, 75.1341352 15.3475499)",,,,,,
843861832,residential,False,False,4.457,"LINESTRING (75.1344325 15.347588, 75.1344737 15.3475933)",,,,,,
843861832,residential,False,True,32.16,"LINESTRING (75.1344325 15.347588, 75.1341352 15.3475499)",,,,,,
223785402,residential,False,True,43.763,"LINESTRING (75.1359872 15.3489424, 75.136011 15.3485495)",,,,,,
223785402,residential,False,False,133.756,"LINESTRING (75.1359872 15.3489424, 75.1359486 15.3495802, 75.1358895 15.3495776, 75.1353638 15.349575)",,,,,,
843861836,residential,False,True,136.814,"LINESTRING (75.1359872 15.3489424, 75.1354665 15.3489157, 75.1354122 15.3489217, 75.1353779 15.3489477, 75.1353585 15.348988, 75.1353473 15.3490395, 75.1353638 15.349575)",,,,,,
52468673,trunk,False,False,35.11,"LINESTRING (75.1345816 15.3483846, 75.1349047 15.3484358)",NH67,Karwar Road,,,,
52468673,trunk,False,True,130.91,"LINESTRING (75.1345816 15.3483846, 75.134157 15.3483117, 75.1333792 15.3481808)",NH67,Karwar Road,,,,
843861837,residential,False,False,69.11500000000001,"LINESTRING (75.1345816 15.3483846, 75.1345324 15.3489838, 75.1345304 15.3490042)",,,,,,
843861837,residential,False,True,39.666,"LINESTRING (75.1344962 15.3493594, 75.1345304 15.3490042)",,,,,,
843861834,residential,False,True,19.58,"LINESTRING (75.1341193 15.3473749, 75.1341203 15.3474549, 75.1341352 15.3475499)",,,,,,
843942917,trunk,False,True,40.253,"LINESTRING (75.1425087 15.35551, 75.1422404 15.3552568)",,Solapur Road,,,,yes
122619483,trunk,False,True,36.8,"LINESTRING (75.1391505 15.3523063, 75.13895 15.3520377)",,Solapur Road,,,,
843942915,trunk,True,False,14.808,"LINESTRING (75.1391505 15.3523063, 75.139197 15.3523999, 75.1392182 15.352421)",,,,,,
405646788,tertiary,False,True,91.593,"LINESTRING (75.1415868 15.3548075, 75.140882 15.3552729)",,,,,,
"[55414851, 405646788]",tertiary,False,"[False, True]",19.125999999999998,"LINESTRING (75.1415868 15.3548075, 75.1416511 15.3547687, 75.1417134 15.3547261, 75.141733 15.3547094)",,Pinto Road,,,,
845915564,residential,True,False,88.467,"LINESTRING (75.1415868 15.3548075, 75.141761 15.3549835, 75.1419716 15.3551943, 75.1420856 15.3553081, 75.1421365 15.3553352, 75.1421826 15.3553439)",,,,,,
843942910,trunk,True,False,23.084,"LINESTRING (75.1410481 15.3541317, 75.1408996 15.3539814)",,Solapur Road,,,,
843942917,trunk,False,False,178.874,"LINESTRING (75.1410481 15.3541317, 75.1422404 15.3552568)",,Solapur Road,,,,yes
324941693,primary,True,False,36.408,"LINESTRING (75.1343632 15.3522515, 75.1340527 15.352384)",SH73,Pune Bangalore Road,,,,
844111075,residential,False,False,48.95,"LINESTRING (75.1343632 15.3522515, 75.1343229 15.351813)",,,,,,
52468674,secondary,False,False,88.67399999999999,"LINESTRING (75.1339632 15.3516017, 75.1339906 15.3517042, 75.1340676 15.3520803, 75.1340875 15.3521912, 75.1340527 15.352384)",,,,,,
844111075,residential,False,True,59.382000000000005,"LINESTRING (75.1339632 15.3516017, 75.1341812 15.3515502, 75.1342419 15.3515737, 75.1342758 15.3516229, 75.1343229 15.351813)",,,,,,
844111092,residential,False,False,87.077,"LINESTRING (75.1359944 15.3536896, 75.1366819 15.3541064)",,,,,,
844111092,residential,False,True,87.077,"LINESTRING (75.1366819 15.3541064, 75.1359944 15.3536896)",,,,,,
124024570,tertiary,False,False,394.334,"LINESTRING (75.1366819 15.3541064, 75.136769 15.3539491, 75.1368392 15.3538223, 75.1373756 15.3527204, 75.1376078 15.3520919, 75.1376673 15.3519017, 75.1377243 15.3512461, 75.1377616 15.3507642)",,Neelgin Road,,,,
124024570,tertiary,False,True,106.862,"LINESTRING (75.1366819 15.3541064, 75.1363337 15.354735, 75.1361546 15.3549135)",,Neelgin Road,,,,
843861837,residential,False,False,39.666,"LINESTRING (75.1345304 15.3490042, 75.1344962 15.3493594)",,,,,,
844111101,residential,False,True,77.229,"LINESTRING (75.1345304 15.3490042, 75.1338128 15.348945)",,,,,,
843861837,residential,False,True,69.11500000000001,"LINESTRING (75.1345304 15.3490042, 75.1345324 15.3489838, 75.1345816 15.3483846)",,,,,,
844111101,residential,False,False,175.0,"LINESTRING (75.1345304 15.3490042, 75.1349506 15.3490512, 75.1350051 15.3490757, 75.135023 15.349112, 75.1350238 15.3491774, 75.1349754 15.3501786)",,,,,,
844111101,residential,False,False,30.005,"LINESTRING (75.133534 15.348922, 75.1338128 15.348945)",,,,,,
844111101,residential,False,True,175.0,"LINESTRING (75.1349754 15.3501786, 75.1350238 15.3491774, 75.135023 15.349112, 75.1350051 15.3490757, 75.1349506 15.3490512, 75.1345304 15.3490042)",,,,,,
844111101,residential,False,False,77.229,"LINESTRING (75.1338128 15.348945, 75.1345304 15.3490042)",,,,,,
844111101,residential,False,True,30.005,"LINESTRING (75.1338128 15.348945, 75.133534 15.348922)",,,,,,
844111102,residential,False,False,53.946,"LINESTRING (75.1338128 15.348945, 75.1338601 15.348462)",,,,,,
844111102,residential,False,True,53.946,"LINESTRING (75.1338601 15.348462, 75.1338128 15.348945)",,,,,,
844111075,residential,False,True,48.95,"LINESTRING (75.1343229 15.351813, 75.1343632 15.3522515)",,,,,,
844111105,residential,False,False,79.291,"LINESTRING (75.1343229 15.351813, 75.1350175 15.3515684)",,,,,,
844111075,residential,False,False,59.382000000000005,"LINESTRING (75.1343229 15.351813, 75.1342758 15.3516229, 75.1342419 15.3515737, 75.1341812 15.3515502, 75.1339632 15.3516017)",,,,,,
844111105,residential,False,True,79.291,"LINESTRING (75.1350175 15.3515684, 75.1343229 15.351813)",,,,,,
843942909,tertiary,False,False,24.309,"LINESTRING (75.1407205 15.3551113, 75.1408264 15.3553046)",,,,,,
843942909,tertiary,False,True,131.049,"LINESTRING (75.1407205 15.3551113, 75.1405273 15.3547586, 75.1401658 15.3541918, 75.1401003 15.3540966)",,,,,,
844111711,residential,False,False,62.228,"LINESTRING (75.1407205 15.3551113, 75.1410024 15.3549187, 75.1410163 15.3548715, 75.1410062 15.3548364, 75.1409278 15.3547174)",,,,,,
844111711,residential,False,True,62.228,"LINESTRING (75.1409278 15.3547174, 75.1410062 15.3548364, 75.1410163 15.3548715, 75.1410024 15.3549187, 75.1407205 15.3551113)",,,,,,
843942910,trunk,True,False,128.908,"LINESTRING (75.1400119 15.3531069, 75.1392517 15.3523546, 75.1391505 15.3523063)",,Solapur Road,,,,
843942909,tertiary,False,False,210.279,"LINESTRING (75.1392182 15.352421, 75.1392241 15.3525263, 75.1392387 15.3525782, 75.139288 15.3526918, 75.1396749 15.3533581, 75.1398762 15.3536855, 75.1401003 15.3540966)",,,,,,
843942915,trunk,True,False,252.28799999999998,"LINESTRING (75.1392182 15.352421, 75.1394823 15.3526843, 75.1399094 15.3531033, 75.1405147 15.353694, 75.1408676 15.354039)",,,,,,
123603237,unclassified,False,True,14.69,"LINESTRING (75.141437 15.3511942, 75.1415624 15.351141)",,,,,,
96858579,secondary,False,False,13.102,"LINESTRING (75.1413748 15.3511606, 75.1414076 15.3510471)",,Koppikar Road,20,,,
845950382,trunk,True,False,7.645,"LINESTRING (75.1413748 15.3511606, 75.141437 15.3511942)",NH67,Sir Siddappa Kambli Road,,,,
1114872292,residential,False,False,147.755,"LINESTRING (75.1413748 15.3511606, 75.1413288 15.3513918, 75.1412992 15.351703, 75.1412992 15.3518907, 75.1413978 15.3520571, 75.1413928 15.3524586)",,,,,,
845950383,trunk,True,False,5.359,"LINESTRING (75.1389391 15.3503584, 75.1388957 15.3503823)",NH67,Sir Siddappa Kambli Road,,,,
52120983,tertiary,False,False,115.67599999999999,"LINESTRING (75.1389391 15.3503584, 75.1389508 15.3501224, 75.1391898 15.3497182, 75.139379 15.3494328)",,,,,,
974532714,residential,False,False,72.134,"LINESTRING (75.1424268 15.3543041, 75.1423175 15.353664)",,,,,,
55414851,tertiary,False,False,89.351,"LINESTRING (75.1424268 15.3543041, 75.1421248 15.3543767, 75.141733 15.3547094)",,Pinto Road,,,,
974532714,residential,False,True,72.134,"LINESTRING (75.1423175 15.353664, 75.1424268 15.3543041)",,,,,,
843942917,trunk,False,False,40.253,"LINESTRING (75.1422404 15.3552568, 75.1425087 15.35551)",,Solapur Road,,,,yes
843942917,trunk,False,True,178.874,"LINESTRING (75.1422404 15.3552568, 75.1410481 15.3541317)",,Solapur Road,,,,yes
1083401374,residential,True,False,82.606,"LINESTRING (75.1422404 15.3552568, 75.1421962 15.3551549, 75.1421573 15.355098, 75.141733 15.3547094)",,,,,,
"[55414851, 405646788]",tertiary,False,"[False, True]",19.125999999999998,"LINESTRING (75.141733 15.3547094, 75.1417134 15.3547261, 75.1416511 15.3547687, 75.1415868 15.3548075)",,Pinto Road,,,,
55414851,tertiary,False,True,89.351,"LINESTRING (75.141733 15.3547094, 75.1421248 15.3543767, 75.1424268 15.3543041)",,Pinto Road,,,,
1083401374,residential,True,False,122.028,"LINESTRING (75.141733 15.3547094, 75.1409758 15.3539928, 75.1408996 15.3539814)",,,,,,
843942910,trunk,True,False,69.491,"LINESTRING (75.1408996 15.3539814, 75.1404526 15.3535289)",,Solapur Road,,,,
"[843942915, 844912343]",trunk,True,False,202.34799999999998,"LINESTRING (75.1408676 15.354039, 75.1409195 15.3540898, 75.1409949 15.3541741, 75.1421826 15.3553439)",,,,,,yes
1083401375,residential,True,False,117.34,"LINESTRING (75.1408676 15.354039, 75.140862 15.3540961, 75.1409085 15.3541547, 75.1415868 15.3548075)",,,,,,
1114872292,residential,False,True,147.755,"LINESTRING (75.1413928 15.3524586, 75.1413978 15.3520571, 75.1412992 15.3518907, 75.1412992 15.351703, 75.1413288 15.3513918, 75.1413748 15.3511606)",,,,,,
"[236977995, 132364598]",trunk,True,False,174.202,"LINESTRING (75.1405147 15.3507277, 75.1401959 15.3506382, 75.1398835 15.3505463, 75.1392682 15.3503974, 75.1389391 15.3503584)",NH67,Sir Siddappa Kambli Road,,,,
1123798148,residential,False,True,89.07700000000001,"LINESTRING (75.1405147 15.3507277, 75.1405857 15.3504045, 75.140607 15.3502441, 75.1405857 15.3501315, 75.140614 15.3500291, 75.140664 15.3499548)",,,,,,
97126825,residential,False,False,122.435,"LINESTRING (75.1365756 15.3484796, 75.1375283 15.3478727)",,,,,,
