osmid,lanes,highway,oneway,reversed,length,geometry,name,junction,bridge
150688131,2,tertiary,False,True,50.546,"LINESTRING (84.8581134 22.2582107, 84.8576232 22.2581821)",,,
150690768,,residential,False,False,147.649,"LINESTRING (84.8581134 22.2582107, 84.858218 22.2568864)",,,
150687758,2,tertiary,False,True,44.373999999999995,"LINESTRING (84.8533488 22.2583258, 84.8534206 22.258233, 84.8534675 22.2580664, 84.8534739 22.2579538)",,,
150688131,2,tertiary,False,True,34.921,"LINESTRING (84.8600103 22.2583795, 84.8599753 22.258348, 84.859874 22.2583132, 84.8596919 22.2583026)",,,
150688131,2,tertiary,False,False,93.41,"LINESTRING (84.858786 22.2582498, 84.8596919 22.2583026)",,,
150688131,2,tertiary,False,True,6.403,"LINESTRING (84.858786 22.2582498, 84.8587239 22.2582462)",,,
150688131,2,tertiary,False,True,93.41,"LINESTRING (84.8596919 22.2583026, 84.858786 22.2582498)",,,
150688131,2,tertiary,False,False,34.921,"LINESTRING (84.8596919 22.2583026, 84.859874 22.2583132, 84.8599753 22.258348, 84.8600103 22.2583795)",,,
150690767,,residential,False,True,205.17,"LINESTRING (84.8566077 22.2579851, 84.8567458 22.2561444)",,,
"[150690811, 150690767]",,residential,False,False,110.342,"LINESTRING (84.8566077 22.2579851, 84.8565974 22.258122, 84.8575195 22.258176)",,,
1049889951,,residential,False,False,101.776,"LINESTRING (84.8566077 22.2579851, 84.8561723 22.2575732, 84.8558857 22.257362)",,,
150662766,2,tertiary,False,False,90.946,"LINESTRING (84.8585541 22.249509, 84.8594161 22.2496891)",,,
1049894109,,residential,False,True,125.271,"LINESTRING (84.8585541 22.249509, 84.8585058 22.2500572, 84.8585058 22.2504048, 84.8585581 22.2506286)",,,
150888521,,residential,False,False,134.704,"LINESTRING (84.8548043 22.2530067, 84.8534978 22.2529332)",,,
150888521,,residential,False,True,29.198,"LINESTRING (84.8548043 22.2530067, 84.8550645 22.2530213, 84.8550875 22.2530225)",,,
1049894110,,residential,False,True,175.419,"LINESTRING (84.8548043 22.2530067, 84.8547989 22.2531602, 84.8548043 22.2533042, 84.8547775 22.2533787, 84.8547399 22.2534184, 84.8545415 22.2534383, 84.8540211 22.2534085, 84.8535014 22.25339)",,,
150687774,,residential,False,True,17.336,"LINESTRING (84.8559751 22.2561585, 84.8559629 22.256314)",,,
1110964266,,residential,False,True,79.329,"LINESTRING (84.8559751 22.2561585, 84.8567458 22.2561444)",,,
"[150687889, 150687774]",,residential,False,"[False, True]",305.868,"LINESTRING (84.8559751 22.2561585, 84.8560161 22.2556365, 84.8536139 22.2555013)",,,
