osmid,ref,highway,oneway,reversed,length,geometry,junction,access,lanes,name
496421244,,residential,False,False,78.313,"LINESTRING (76.3913566 12.9111917, 76.392044 12.9109747)",,,,
561768797,,residential,False,True,116.976,"LINESTRING (76.3913566 12.9111917, 76.3910615 12.9101798)",,,,
496421244,,residential,False,True,24.426000000000002,"LINESTRING (76.3913566 12.9111917, 76.3912493 12.9112256, 76.3911395 12.9112498)",,,,
561768797,,residential,False,False,116.976,"LINESTRING (76.3910615 12.9101798, 76.3913566 12.9111917)",,,,
561768799,,residential,False,True,100.12,"LINESTRING (76.390458 12.9104779, 76.3907047 12.9113456)",,,,
496421244,,residential,False,False,26.345,"LINESTRING (76.3907047 12.9113456, 76.3909418 12.9112934)",,,,
561768799,,residential,False,False,100.12,"LINESTRING (76.3907047 12.9113456, 76.390458 12.9104779)",,,,
561768801,,residential,False,True,91.902,"LINESTRING (76.3906994 12.9105014, 76.3909418 12.9112934)",,,,
496421244,,residential,False,False,21.969,"LINESTRING (76.3909418 12.9112934, 76.3911395 12.9112498)",,,,
496421244,,residential,False,True,26.345,"LINESTRING (76.3909418 12.9112934, 76.3907047 12.9113456)",,,,
561768801,,residential,False,False,91.902,"LINESTRING (76.3909418 12.9112934, 76.3906994 12.9105014)",,,,
561768802,,residential,False,True,99.666,"LINESTRING (76.3908926 12.9103864, 76.3911395 12.9112498)",,,,
496421244,,residential,False,True,21.969,"LINESTRING (76.3911395 12.9112498, 76.3909418 12.9112934)",,,,
561768802,,residential,False,False,99.666,"LINESTRING (76.3911395 12.9112498, 76.3908926 12.9103864)",,,,
496421244,,residential,False,False,24.426000000000002,"LINESTRING (76.3911395 12.9112498, 76.3912493 12.9112256, 76.3913566 12.9111917)",,,,
495678889,,residential,False,False,39.085,"LINESTRING (76.3897282 12.9099878, 76.3897857 12.9103348)",,,,
495678889,,residential,False,True,30.941,"LINESTRING (76.3897282 12.9099878, 76.3896827 12.9097131)",,,,
561768806,,residential,False,True,39.136,"LINESTRING (76.3897282 12.9099878, 76.3900772 12.9098975)",,,,
561768806,,residential,False,False,39.136,"LINESTRING (76.3900772 12.9098975, 76.3897282 12.9099878)",,,,
561768806,,residential,False,True,193.252,"LINESTRING (76.3900772 12.9098975, 76.3917821 12.9093887)",,,,
152766990,,secondary,False,False,32.695,"LINESTRING (76.3917821 12.9093887, 76.3917342 12.9090984)",,yes,,
152766990,,secondary,False,True,178.625,"LINESTRING (76.3917821 12.9093887, 76.392044 12.9109747)",,yes,,
561768806,,residential,False,False,193.252,"LINESTRING (76.3917821 12.9093887, 76.3900772 12.9098975)",,,,
561768808,,residential,False,True,34.448,"LINESTRING (76.3918045 12.9075785, 76.3921196 12.907538)",,,,
561768808,,residential,False,False,72.863,"LINESTRING (76.3927861 12.9074524, 76.3921196 12.907538)",,,,
561768809,,residential,False,False,39.63,"LINESTRING (76.3927861 12.9074524, 76.3927031 12.9071053)",,,,
561768809,,residential,False,True,20.084,"LINESTRING (76.3927861 12.9074524, 76.3928282 12.9076283)",,,,
561768809,,residential,False,True,39.63,"LINESTRING (76.3927031 12.9071053, 76.3927861 12.9074524)",,,,
495805523,,residential,False,False,52.376,"LINESTRING (76.3928282 12.9076283, 76.3933002 12.9075273)",,,,
495805523,,residential,False,True,148.975,"LINESTRING (76.3928282 12.9076283, 76.3914857 12.9079157)",,,,
561768809,,residential,False,False,20.084,"LINESTRING (76.3928282 12.9076283, 76.3927861 12.9074524)",,,,
561768811,,residential,False,True,157.301,"LINESTRING (76.3899913 12.9078896, 76.3906431 12.907819, 76.3914205 12.9076545)",,,,
152766990,,secondary,False,False,30.861,"LINESTRING (76.3914205 12.9076545, 76.3913533 12.9073848)",,yes,,
152766990,,secondary,False,True,29.891,"LINESTRING (76.3914205 12.9076545, 76.3914857 12.9079157)",,yes,,
561768811,,residential,False,False,157.301,"LINESTRING (76.3914205 12.9076545, 76.3906431 12.907819, 76.3899913 12.9078896)",,,,
561768813,,residential,False,False,77.408,"LINESTRING (76.3897022 12.9062869, 76.3903983 12.9061312)",,,,
561768813,,residential,False,True,60.418,"LINESTRING (76.3897022 12.9062869, 76.3891502 12.9063626)",,,,
363792458,,residential,False,False,90.2,"LINESTRING (76.3897022 12.9062869, 76.3898222 12.9069514, 76.3898471 12.9070857)",,,,
363792458,,residential,False,True,65.67,"LINESTRING (76.3897022 12.9062869, 76.3896409 12.9059473, 76.389578 12.9057093)",,,,
495678889,,residential,False,False,92.721,"LINESTRING (76.3891502 12.9063626, 76.3892833 12.9071863)",,,,
495678889,,residential,False,True,65.722,"LINESTRING (76.3891502 12.9063626, 76.3890474 12.9057801)",,,,
561768813,,residential,False,False,60.418,"LINESTRING (76.3891502 12.9063626, 76.3897022 12.9062869)",,,,
495805524,,residential,False,False,187.74399999999997,"LINESTRING (76.3891502 12.9063626, 76.3890392 12.9064647, 76.3885859 12.9066347, 76.3884759 12.9067628, 76.3880762 12.9071942, 76.3879153 12.9073092, 76.3879676 12.9074216)",,,,
496421252,,residential,False,False,8.454,"LINESTRING (76.3874835 12.9082483, 76.3874265 12.9081964)",,,,
561768814,,residential,False,False,65.126,"LINESTRING (76.3874835 12.9082483, 76.3880789 12.9081694)",,,,
496421252,,residential,False,True,101.95,"LINESTRING (76.3874835 12.9082483, 76.3878107 12.9085458, 76.3879985 12.9089903)",,,,
495805760,,residential,False,False,58.946,"LINESTRING (76.3876088 12.9091153, 76.3877356 12.9096308)",,,,
496421247,,residential,False,False,44.466,"LINESTRING (76.3876088 12.9091153, 76.3879985 12.9089903)",,,,
561768816,,residential,False,True,181.249,"LINESTRING (76.3876088 12.9091153, 76.3864776 12.9103158)",,,,
495805760,,residential,False,True,45.059,"LINESTRING (76.3876088 12.9091153, 76.3875639 12.9089328, 76.3874432 12.9087498)",,,,
561768816,,residential,False,False,181.249,"LINESTRING (76.3864776 12.9103158, 76.3876088 12.9091153)",,,,
561768816,,residential,False,True,30.233,"LINESTRING (76.3864776 12.9103158, 76.3862872 12.9105145)",,,,
561768818,,residential,False,True,41.224,"LINESTRING (76.3864776 12.9103158, 76.3862443 12.910023)",,,,
561768818,,residential,False,False,44.426,"LINESTRING (76.3859826 12.9097155, 76.3862443 12.910023)",,,,
495805462,,residential,False,False,181.326,"LINESTRING (76.3859826 12.9097155, 76.3865125 12.9091785, 76.3871296 12.9085285)",,,,
495805462,,residential,False,True,29.817,"LINESTRING (76.3859826 12.9097155, 76.3858366 12.9098635, 76.3857913 12.9099082)",,,,
561768818,,residential,False,False,41.224,"LINESTRING (76.3862443 12.910023, 76.3864776 12.9103158)",,,,
561768818,,residential,False,True,44.426,"LINESTRING (76.3862443 12.910023, 76.3859826 12.9097155)",,,,
561768819,,residential,False,True,192.167,"LINESTRING (76.3862443 12.910023, 76.3874432 12.9087498)",,,,
1012829336,,residential,False,False,90.393,"LINESTRING (76.3860224 12.9073778, 76.3857559 12.9081481)",,,,
495806066,,residential,False,False,109.31,"LINESTRING (76.3860224 12.9073778, 76.3863891 12.9076778, 76.3867457 12.9080597)",,,,
495806066,,residential,False,True,51.024,"LINESTRING (76.3860224 12.9073778, 76.3858715 12.9072543, 76.385643 12.9071074)",,,,
1012829336,,residential,False,True,90.393,"LINESTRING (76.3857559 12.9081481, 76.3860224 12.9073778)",,,,
561768808,,residential,False,False,34.448,"LINESTRING (76.3921196 12.907538, 76.3918045 12.9075785)",,,,
561768808,,residential,False,True,72.863,"LINESTRING (76.3921196 12.907538, 76.3927861 12.9074524)",,,,
1012829338,,residential,False,False,72.194,"LINESTRING (76.3921196 12.907538, 76.3919867 12.9069018)",,,,
1012829338,,residential,False,True,72.194,"LINESTRING (76.3919867 12.9069018, 76.3921196 12.907538)",,,,
