osmid,bridge,tunnel,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed
151797561,,,,,,residential,False,False,114.454,"LINESTRING (137.8215446 35.513326, 137.821609 35.5132968, 137.8222787 35.5129934, 137.8225748 35.5128592, 137.8226495 35.5128254)",
151797502,,,,,,unclassified,False,True,70.6,"LINESTRING (137.8270729 35.5133821, 137.826384 35.5136799)",
151797376,,,,,,unclassified,False,True,63.974999999999994,"LINESTRING (137.8270729 35.5133821, 137.8270922 35.5134158, 137.8271966 35.513598, 137.8273481 35.5138527, 137.8273784 35.5139009)",
"[151797456, 151797429]",,,,,,unclassified,False,True,156.959,"LINESTRING (137.8187165 35.5135258, 137.8183888 35.5137485, 137.8181347 35.5138915, 137.8179479 35.5139815, 137.8172421 35.5142542)",
151797504,,,,,三州街道,tertiary,False,False,219.37899999999996,"LINESTRING (137.8187165 35.5135258, 137.8190623 35.5138315, 137.8196105 35.5143249, 137.8197247 35.5144239, 137.8197825 35.514475, 137.8199456 35.514614, 137.8200485 35.5146956, 137.8203873 35.5149537)",
151797504,,,,,三州街道,tertiary,False,True,55.03099999999999,"LINESTRING (137.8187165 35.5135258, 137.8184369 35.5132824, 137.8183372 35.5131957, 137.8182891 35.5131781)",
118400584,no,,,,,tertiary,False,False,77.561,"LINESTRING (137.8168782 35.5136227, 137.8172176 35.5142121, 137.8172421 35.5142542)",
1026587397,,,,,三州街道,tertiary,False,False,136.946,"LINESTRING (137.8168782 35.5136227, 137.816958 35.5135982, 137.8180927 35.5132453, 137.8182891 35.5131781)",
151797416,,,,,,residential,False,False,209.22400000000002,"LINESTRING (137.8206309 35.5137482, 137.8201911 35.5132589, 137.8198843 35.5129253, 137.819677 35.5126906, 137.8196811 35.5126674, 137.8196849 35.5126464, 137.8197283 35.5126246, 137.8201867 35.5123942, 137.820232 35.5123687)",
"[151797416, 506231290]",,,,,,residential,False,True,185.072,"LINESTRING (137.8206309 35.5137482, 137.8209879 35.5141494, 137.8209957 35.5141583, 137.821142 35.514322, 137.821161 35.5143431, 137.8211751 35.5143651, 137.8211897 35.5143909, 137.8211817 35.5144376, 137.8211546 35.5144693, 137.8210059 35.5145566, 137.8203873 35.5149537)",
151797478,,,,,,residential,False,False,39.283,"LINESTRING (137.8206309 35.5137482, 137.820341 35.5138761, 137.8202491 35.5139162)",
151797478,,,,,,residential,False,True,95.096,"LINESTRING (137.8206309 35.5137482, 137.8209755 35.5135876, 137.821081 35.5135391, 137.8214852 35.5133533, 137.8215446 35.513326)",
118400584,no,,,,,tertiary,False,False,145.645,"LINESTRING (137.8172421 35.5142542, 137.8172661 35.5142942, 137.8175008 35.5146838, 137.8176218 35.5150211, 137.8177637 35.515487)",
118400584,no,,,,,tertiary,False,True,77.561,"LINESTRING (137.8172421 35.5142542, 137.8172176 35.5142121, 137.8168782 35.5136227)",
"[151797456, 151797429]",,,,,,unclassified,False,False,156.959,"LINESTRING (137.8172421 35.5142542, 137.8179479 35.5139815, 137.8181347 35.5138915, 137.8183888 35.5137485, 137.8187165 35.5135258)",
134280873,,,,,,residential,False,False,56.564,"LINESTRING (137.8268295 35.5141441, 137.8273784 35.5139009)",
134280873,,,,,,residential,False,True,8.863,"LINESTRING (137.8268295 35.5141441, 137.8267417 35.5141794)",
151797513,,,,,,unclassified,False,False,62.352999999999994,"LINESTRING (137.8268295 35.5141441, 137.8268627 35.5141879, 137.8269487 35.5143384, 137.8271412 35.5146063, 137.8271592 35.5146358)",
151797502,,,,,,unclassified,False,False,46.157,"LINESTRING (137.8259327 35.5138732, 137.826384 35.5136799)",
118400596,,,,,,tertiary,False,False,64.529,"LINESTRING (137.8259327 35.5138732, 137.8259834 35.5139403, 137.8262527 35.5142995, 137.8263062 35.5143675)",
118400596,,,,,,tertiary,False,True,58.564,"LINESTRING (137.8259327 35.5138732, 137.8258588 35.5137827, 137.8256272 35.5134976, 137.8255795 35.513432)",
151797515,,,,,,tertiary,False,False,128.76,"LINESTRING (137.8259327 35.5138732, 137.825838 35.513914, 137.8252864 35.5142053, 137.8252557 35.5142204, 137.8247276 35.514488)",
118400764,,,2,256,国道256号,trunk,False,False,197.65499999999997,"LINESTRING (137.822732 35.5148178, 137.8226748 35.5147456, 137.8218687 35.5137377, 137.8215809 35.5133721, 137.8215446 35.513326)",
118400764,,,2,256,国道256号,trunk,False,True,62.623,"LINESTRING (137.822732 35.5148178, 137.8227858 35.5148802, 137.8229109 35.5150351, 137.8230604 35.5152482, 137.8230946 35.515297)",
855366523,,,2,,,tertiary,False,False,80.95,"LINESTRING (137.822732 35.5148178, 137.8226472 35.5148606, 137.8223592 35.51501, 137.821975 35.5152055)",
1018689345,,,2,,,tertiary,False,True,80.306,"LINESTRING (137.822732 35.5148178, 137.8228166 35.5147774, 137.8233458 35.5145247, 137.8234974 35.5144525)",
151797515,,,,,,tertiary,False,False,23.804,"LINESTRING (137.8247276 35.514488, 137.8245043 35.5146011)",
118401664,,,,,,unclassified,True,False,59.702,"LINESTRING (137.8247276 35.514488, 137.8246912 35.5144416, 137.8245233 35.5142298, 137.8244045 35.5140782, 137.824373 35.5140353)",
151797515,,,,,,tertiary,False,True,128.76,"LINESTRING (137.8247276 35.514488, 137.8252557 35.5142204, 137.8252864 35.5142053, 137.825838 35.513914, 137.8259327 35.5138732)",
151797513,,,,,,unclassified,False,False,8.709,"LINESTRING (137.8271592 35.5146358, 137.8272038 35.5147052)",
118400601,no,,,,,tertiary,True,False,49.219,"LINESTRING (137.8271592 35.5146358, 137.826749 35.5148054, 137.8266739 35.5148355)",
151797513,,,,,,unclassified,False,True,62.352999999999994,"LINESTRING (137.8271592 35.5146358, 137.8271412 35.5146063, 137.8269487 35.5143384, 137.8268627 35.5141879, 137.8268295 35.5141441)",
151797513,,,,,,unclassified,False,True,8.709,"LINESTRING (137.8272038 35.5147052, 137.8271592 35.5146358)",
"[1184116710, 151797455]",no,,,,,"['unclassified', 'tertiary']",False,"[False, True]",243.23,"LINESTRING (137.8180067 35.5162557, 137.8183134 35.5161556, 137.8189017 35.5158947, 137.8190777 35.5161877, 137.819129 35.5162424, 137.8195194 35.5169476, 137.8196181 35.5170576, 137.8196257 35.5170644, 137.8196724 35.5171099)",
746553332,no,,,,,tertiary,False,False,166.19699999999997,"LINESTRING (137.8180067 35.5162557, 137.8180734 35.5164729, 137.8181085 35.5165874, 137.8181291 35.5166755, 137.8182267 35.51682, 137.8182919 35.516892, 137.8183754 35.5169757, 137.818851 35.5174479, 137.8189214 35.5175177)",
746553332,no,,,,,tertiary,False,True,88.27,"LINESTRING (137.8180067 35.5162557, 137.8179384 35.5160566, 137.8179182 35.5159899, 137.817781 35.515537, 137.8177637 35.515487)",
118014755,,,2,,,tertiary,True,False,54.894,"LINESTRING (137.8266779 35.5172473, 137.8270192 35.5176554)",
151797466,,,,,,unclassified,True,False,16.142,"LINESTRING (137.8266779 35.5172473, 137.8267991 35.5171408)",
151797395,,,,,,unclassified,False,False,56.073,"LINESTRING (137.8266478 35.5178979, 137.8269205 35.5182973, 137.8269502 35.518338)",
151797452,,,,,,unclassified,False,False,102.61699999999999,"LINESTRING (137.8266478 35.5178979, 137.8264787 35.5180075, 137.8262523 35.5181506, 137.8257924 35.5184362, 137.8257506 35.5184621)",
151797452,,,,,,unclassified,False,True,43.152,"LINESTRING (137.8266478 35.5178979, 137.8269616 35.517684, 137.8270192 35.5176554)",
118400767,,,2,151,中央通り,trunk,False,False,128.695,"LINESTRING (137.8232839 35.5180216, 137.8234102 35.5179678, 137.8245031 35.5174264)",
151797579,,,,21,飯田停車場線,primary,False,False,121.273,"LINESTRING (137.8232839 35.5180216, 137.8231897 35.5180789, 137.8228667 35.5182565, 137.8225258 35.5184644, 137.822332 35.5185867, 137.8222028 35.5186654)",
879497701,,,,15,飯島飯田線,primary,False,True,78.97399999999999,"LINESTRING (137.8232839 35.5180216, 137.8233438 35.5181023, 137.8236758 35.5185803, 137.8237193 35.518637)",
1020445912,no,no,2,8,飯田南木曽線,primary,False,True,67.37,"LINESTRING (137.8232839 35.5180216, 137.8232269 35.5179508, 137.8228871 35.5175609, 137.822856 35.5175259)",
151797404,,,,,,unclassified,True,False,25.355999999999998,"LINESTRING (137.824996 35.5180317, 137.8251747 35.5179486, 137.8252384 35.5179174)",
507978418,,,,,,residential,False,True,83.827,"LINESTRING (137.824996 35.5180317, 137.8248053 35.5177877, 137.8247738 35.5178019, 137.8247613 35.5177834, 137.8245346 35.5174695, 137.8245031 35.5174264)",
118400593,,,2,,,tertiary,False,True,28.673,"LINESTRING (137.8266586 35.5184388, 137.8269502 35.518338)",40
118400593,,,2,,,tertiary,False,False,69.55799999999999,"LINESTRING (137.8266586 35.5184388, 137.826065 35.5186489, 137.8259631 35.5187024)",40
151797472,,,,,,unclassified,False,False,84.883,"LINESTRING (137.8266586 35.5184388, 137.8266898 35.5184788, 137.8271506 35.5190887)",
151797404,,,,,,unclassified,True,False,133.726,"LINESTRING (137.8237193 35.518637, 137.8237983 35.5186024, 137.824996 35.5180317)",
879497701,,,,15,飯島飯田線,primary,False,False,78.974,"LINESTRING (137.8237193 35.518637, 137.8236758 35.5185803, 137.8233438 35.5181023, 137.8232839 35.5180216)",
879497701,,,,15,飯島飯田線,primary,False,True,49.297,"LINESTRING (137.8237193 35.518637, 137.8237664 35.5186998, 137.8240187 35.5190073)",
151797579,,,,21,飯田停車場線,primary,False,False,49.851,"LINESTRING (137.8222028 35.5186654, 137.8217578 35.5189296)",
151797428,,,,,,unclassified,False,False,67.748,"LINESTRING (137.8222028 35.5186654, 137.8222449 35.5187122, 137.822645 35.519157)",
151797428,,,,,,unclassified,False,True,71.311,"LINESTRING (137.8222028 35.5186654, 137.8221576 35.5186152, 137.8219835 35.5184222, 137.8219165 35.5183529, 137.8217267 35.5181545)",
151797579,,,,21,飯田停車場線,primary,False,True,121.273,"LINESTRING (137.8222028 35.5186654, 137.822332 35.5185867, 137.8225258 35.5184644, 137.8228667 35.5182565, 137.8231897 35.5180789, 137.8232839 35.5180216)",
862469978,,,,,,tertiary,False,False,24.91,"LINESTRING (137.8257506 35.5184621, 137.8255903 35.51828)",
862469978,,,,,,tertiary,False,True,32.922,"LINESTRING (137.8257506 35.5184621, 137.8259631 35.5187024)",
151797452,,,,,,unclassified,False,True,102.61699999999999,"LINESTRING (137.8257506 35.5184621, 137.8257924 35.5184362, 137.8262523 35.5181506, 137.8264787 35.5180075, 137.8266478 35.5178979)",
151797404,,,,,,unclassified,True,False,92.414,"LINESTRING (137.8228485 35.519071, 137.8236542 35.5186705, 137.8237193 35.518637)",
118400593,,,2,,,tertiary,False,False,33.336,"LINESTRING (137.8255347 35.5189591, 137.8252337 35.5191319)",40
118400593,,,2,,,tertiary,False,True,48.146,"LINESTRING (137.8255347 35.5189591, 137.8259631 35.5187024)",40
151797404,,,,,,unclassified,True,False,20.752,"LINESTRING (137.822645 35.519157, 137.8228485 35.519071)",
151797428,,,,,,unclassified,False,True,67.748,"LINESTRING (137.822645 35.519157, 137.8222449 35.5187122, 137.8222028 35.5186654)",
151797472,,,,,,unclassified,False,True,84.883,"LINESTRING (137.8271506 35.5190887, 137.8266898 35.5184788, 137.8266586 35.5184388)",
830411461,,,,,,unclassified,False,True,181.23000000000002,"LINESTRING (137.8238887 35.5103634, 137.8248692 35.5104865, 137.8250035 35.5104918, 137.8252834 35.5104776, 137.8257966 35.5103975, 137.825868 35.5103864)",
"[151798987, 151797412, 151799069]",yes,,,,遠州街道,residential,False,"[False, True]",191.07799999999997,"LINESTRING (137.825868 35.5103864, 137.8258956 35.510463, 137.8258933 35.5107491, 137.825895 35.5107708, 137.8259296 35.5112237, 137.8259322 35.5112532, 137.8259263 35.5113852, 137.8258184 35.5115976, 137.8256112 35.5120528)",
151799088,,,,,,tertiary,False,False,10.985,"LINESTRING (137.825868 35.5103864, 137.8258305 35.5103367, 137.8258028 35.5103031)",
830411461,,,,,,unclassified,False,False,181.23000000000002,"LINESTRING (137.825868 35.5103864, 137.8257966 35.5103975, 137.8252834 35.5104776, 137.8250035 35.5104918, 137.8248692 35.5104865, 137.8238887 35.5103634)",
152753898,no,no,2,8,飯田南木曽線,primary,False,True,51.752,"LINESTRING (137.8174512 35.5182444, 137.8174219 35.5182552, 137.8169307 35.5184371)",
"[1184116722, 882378291]",no,,2,8,飯田南木曽線,primary,False,False,155.736,"LINESTRING (137.8174512 35.5182444, 137.8178646 35.5180589, 137.818228 35.5178779, 137.818291 35.5178477, 137.8188518 35.5175553, 137.8189214 35.5175177)",
152754563,,,2,,,tertiary,False,True,90.665,"LINESTRING (137.8186966 35.5183002, 137.817837 35.5187189)",
134280873,,,,,,residential,False,False,71.679,"LINESTRING (137.8186966 35.5183002, 137.8188887 35.5182208, 137.8193802 35.5179755)",
152754213,,,,,,unclassified,False,True,49.391,"LINESTRING (137.8186966 35.5183002, 137.8186919 35.5183406, 137.8187543 35.518741)",
824117313,,,,,,residential,False,True,11.255,"LINESTRING (137.8169307 35.5184371, 137.8168699 35.5183488)",
152753898,no,no,2,8,飯田南木曽線,primary,False,False,51.752,"LINESTRING (137.8169307 35.5184371, 137.8174219 35.5182552, 137.8174512 35.5182444)",
152753898,no,no,2,8,飯田南木曽線,primary,False,True,28.766000000000002,"LINESTRING (137.8169307 35.5184371, 137.8167146 35.518515, 137.8166401 35.5185419)",
152753898,no,no,2,8,飯田南木曽線,primary,False,False,28.766000000000002,"LINESTRING (137.8166401 35.5185419, 137.8167146 35.518515, 137.8169307 35.5184371)",
152754007,,,,,,unclassified,False,False,26.333000000000002,"LINESTRING (137.8166401 35.5185419, 137.8166745 35.5185796, 137.8168136 35.518732)",
152754577,,,,,,unclassified,False,False,26.382,"LINESTRING (137.8168136 35.518732, 137.8170025 35.5189127)",
152754007,,,,,,unclassified,False,True,26.333000000000002,"LINESTRING (137.8168136 35.518732, 137.8166745 35.5185796, 137.8166401 35.5185419)",
152754213,,,,,,unclassified,False,True,22.744,"LINESTRING (137.8187543 35.518741, 137.8187906 35.5189434)",
882593673,,,,,,unclassified,False,False,10.206,"LINESTRING (137.8187543 35.518741, 137.8188584 35.5187763)",
152754213,,,,,,unclassified,False,False,49.391,"LINESTRING (137.8187543 35.518741, 137.8186919 35.5183406, 137.8186966 35.5183002)",
152754563,,,2,,,tertiary,False,False,90.665,"LINESTRING (137.817837 35.5187189, 137.8186966 35.5183002)",
152754563,,,2,,,tertiary,False,True,71.562,"LINESTRING (137.817837 35.5187189, 137.8177678 35.5187734, 137.8172577 35.5191569)",
152754628,,,,,,unclassified,False,False,12.774,"LINESTRING (137.817837 35.5187189, 137.817816 35.5186911, 137.8177549 35.5186256)",
882593673,,,,,,unclassified,False,True,10.206,"LINESTRING (137.8188584 35.5187763, 137.8187543 35.518741)",
152754213,,,,,,unclassified,False,False,22.744,"LINESTRING (137.8187906 35.5189434, 137.8187543 35.518741)",
152754577,,,,,,unclassified,False,True,35.648,"LINESTRING (137.8172577 35.5191569, 137.8170025 35.5189127)",
152754563,,,2,,,tertiary,False,False,71.562,"LINESTRING (137.8172577 35.5191569, 137.8177678 35.5187734, 137.817837 35.5187189)",
118014755,,,2,,,tertiary,True,False,37.249,"LINESTRING (137.8264375 35.5169754, 137.8266437 35.5172087, 137.8266779 35.5172473)",
151797562,,,,,,unclassified,True,False,152.95999999999998,"LINESTRING (137.8264375 35.5169754, 137.8264011 35.5170153, 137.8258846 35.5175588, 137.8257562 35.517686, 137.825362 35.5179798, 137.8253366 35.518013)",
151797478,,,,,,residential,False,True,39.283,"LINESTRING (137.8202491 35.5139162, 137.820341 35.5138761, 137.8206309 35.5137482)",
151797562,,,,,,unclassified,True,False,18.49,"LINESTRING (137.8265812 35.5168572, 137.8264375 35.5169754)",
681342098,,,2,,,tertiary,True,False,47.126000000000005,"LINESTRING (137.8265812 35.5168572, 137.8263352 35.516587, 137.8262821 35.5165109)",
151797515,,,,,,tertiary,False,True,68.837,"LINESTRING (137.8238595 35.5149294, 137.8245043 35.5146011)",
151797515,,,,,,tertiary,False,False,80.39999999999999,"LINESTRING (137.8238595 35.5149294, 137.8231533 35.5152667, 137.8230946 35.515297)",
506712814,,,,,,residential,False,False,62.34,"LINESTRING (137.8238595 35.5149294, 137.8238292 35.5148893, 137.8236469 35.5146486, 137.8235323 35.5144983, 137.8234974 35.5144525)",
134280873,,,,,,residential,False,False,8.863,"LINESTRING (137.8267417 35.5141794, 137.8268295 35.5141441)",
134280873,,,,,,residential,False,True,44.633,"LINESTRING (137.8267417 35.5141794, 137.8263704 35.5143363, 137.8263062 35.5143675)",
506718884,,,,,,residential,False,False,64.29,"LINESTRING (137.8267417 35.5141794, 137.8267096 35.5141333, 137.8265456 35.5139054, 137.8264056 35.51371, 137.826384 35.5136799)",
151797502,,,,,,unclassified,False,False,70.6,"LINESTRING (137.826384 35.5136799, 137.8270729 35.5133821)",
151797502,,,,,,unclassified,False,True,46.157,"LINESTRING (137.826384 35.5136799, 137.8259327 35.5138732)",
506718884,,,,,,residential,False,True,64.28999999999999,"LINESTRING (137.826384 35.5136799, 137.8264056 35.51371, 137.8265456 35.5139054, 137.8267096 35.5141333, 137.8267417 35.5141794)",
118400764,,,2,256,国道256号,trunk,False,True,7.11,"LINESTRING (137.8239144 35.5162642, 137.8239576 35.5163176)",
118400601,no,,,,,tertiary,True,False,159.67000000000002,"LINESTRING (137.8239144 35.5162642, 137.8238435 35.5163016, 137.8233253 35.5165752, 137.8225096 35.5170034, 137.8224347 35.517046)",
118400764,,,2,256,国道256号,trunk,False,False,62.628,"LINESTRING (137.8239144 35.5162642, 137.8238615 35.5161998, 137.8235599 35.5158325, 137.8235294 35.5157962)",
118400583,no,,,,,tertiary,False,False,35.031,"LINESTRING (137.8198748 35.5173493, 137.8200818 35.5176155)",
"[1184116710, 118400583]",no,,,,,tertiary,False,True,32.363,"LINESTRING (137.8198748 35.5173493, 137.8198163 35.5172675, 137.8197246 35.5171641, 137.8196724 35.5171099)",
"[1184116712, 507348901]",,,,,大平街道,residential,False,False,210.182,"LINESTRING (137.8198748 35.5173493, 137.8199156 35.5173238, 137.8207705 35.5168068, 137.8216709 35.5162333, 137.8217218 35.5162038)",
1020445912,no,no,2,8,飯田南木曽線,primary,False,False,49.697,"LINESTRING (137.8217218 35.5162038, 137.8220298 35.5165738)",
"[1184116712, 507348901]",,,,,大平街道,residential,False,True,210.18200000000002,"LINESTRING (137.8217218 35.5162038, 137.8216709 35.5162333, 137.8207705 35.5168068, 137.8199156 35.5173238, 137.8198748 35.5173493)",
1020445912,no,no,2,8,飯田南木曽線,primary,False,True,18.254,"LINESTRING (137.8217218 35.5162038, 137.8216529 35.5161206, 137.8216083 35.5160681)",
118400767,,,2,151,中央通り,trunk,False,False,23.256,"LINESTRING (137.8245031 35.5174264, 137.8246445 35.5173591, 137.8247234 35.5173188)",
118400767,,,2,151,中央通り,trunk,False,True,128.695,"LINESTRING (137.8245031 35.5174264, 137.8234102 35.5179678, 137.8232839 35.5180216)",
507978418,,,,,,residential,False,False,83.827,"LINESTRING (137.8245031 35.5174264, 137.8245346 35.5174695, 137.8247613 35.5177834, 137.8247738 35.5178019, 137.8248053 35.5177877, 137.824996 35.5180317)",
879497701,,,,15,飯島飯田線,primary,False,False,49.297,"LINESTRING (137.8240187 35.5190073, 137.8237664 35.5186998, 137.8237193 35.518637)",
118400593,,,2,,,tertiary,False,True,33.336,"LINESTRING (137.8252337 35.5191319, 137.8255347 35.5189591)",40
118400593,,,2,,,tertiary,False,False,28.673,"LINESTRING (137.8269502 35.518338, 137.8266586 35.5184388)",40
118400593,,,2,,,tertiary,False,True,32.128,"LINESTRING (137.8269502 35.518338, 137.8271673 35.5182602, 137.8272765 35.5182243)",40
151797395,,,,,,unclassified,False,True,56.073,"LINESTRING (137.8269502 35.518338, 137.8269205 35.5182973, 137.8266478 35.5178979)",
118400583,no,,,,,tertiary,False,False,6.874,"LINESTRING (137.82052 35.5181435, 137.8205591 35.5181965)",
118400601,no,,,,,tertiary,True,False,12.465,"LINESTRING (137.82052 35.5181435, 137.8204493 35.5182397)",
118400583,no,,,,,tertiary,False,True,70.858,"LINESTRING (137.82052 35.5181435, 137.8204703 35.5180796, 137.820123 35.5176681, 137.8200818 35.5176155)",
151797416,,,,,,residential,False,True,209.22400000000005,"LINESTRING (137.820232 35.5123687, 137.8201867 35.5123942, 137.8197283 35.5126246, 137.8196849 35.5126464, 137.8196811 35.5126674, 137.819677 35.5126906, 137.8198843 35.5129253, 137.8201911 35.5132589, 137.8206309 35.5137482)",
"[1188553236, 151797349, 118400764]",yes,,2,256,国道256号,trunk,False,"[False, True]",162.43400000000003,"LINESTRING (137.820232 35.5123687, 137.8203056 35.5124052, 137.8210722 35.512812, 137.8212032 35.5129104, 137.8212576 35.5129603, 137.8215129 35.5132856, 137.8215446 35.513326)",
1188553236,,,2,256,国道256号,trunk,False,True,77.39399999999999,"LINESTRING (137.820232 35.5123687, 137.8201466 35.5123318, 137.8200754 35.5123081, 137.8199563 35.5122768, 137.8198188 35.5122582, 137.8196468 35.5122515, 137.8194021 35.5122548)",
1188553236,,,2,256,国道256号,trunk,False,False,77.394,"LINESTRING (137.8194021 35.5122548, 137.8196468 35.5122515, 137.8198188 35.5122582, 137.8199563 35.5122768, 137.8200754 35.5123081, 137.8201466 35.5123318, 137.820232 35.5123687)",
1193683634,,,2,256,国道256号,trunk,False,True,238.21399999999997,"LINESTRING (137.8194021 35.5122548, 137.8192242 35.5122568, 137.8190025 35.5122672, 137.8188262 35.5122872, 137.8187081 35.5123125, 137.8185687 35.5123441, 137.818246 35.5124437, 137.8176794 35.5126293, 137.8169035 35.5128719)",
"[151797563, 1213793301]",,,,,三州街道,unclassified,False,False,185.355,"LINESTRING (137.8194021 35.5122548, 137.8193942 35.512295, 137.81939 35.5123166, 137.8192675 35.5123467, 137.8190593 35.5124035, 137.818758 35.5124954, 137.8181893 35.5127229, 137.8180981 35.5128638, 137.8180763 35.5129066, 137.8180829 35.5129926, 137.8182697 35.5131448, 137.8182891 35.5131781)",
151797412,,,,,遠州街道,residential,False,False,197.75700000000003,"LINESTRING (137.8256112 35.5120528, 137.8256013 35.5120705, 137.8254949 35.5122792, 137.825291 35.5126521, 137.8252657 35.5127039, 137.8252212 35.5127865, 137.8251895 35.5128454, 137.8251037 35.5129437, 137.8249348 35.5130671, 137.8249257 35.5130932, 137.8249499 35.5131046, 137.8249882 35.5130967, 137.8251815 35.5130234, 137.825498 35.5129338, 137.8255952 35.5129167)",
"[151798987, 151797412, 151799069]",yes,,,,遠州街道,residential,False,"[False, True]",191.078,"LINESTRING (137.8256112 35.5120528, 137.8258184 35.5115976, 137.8259263 35.5113852, 137.8259322 35.5112532, 137.8259296 35.5112237, 137.825895 35.5107708, 137.8258933 35.5107491, 137.8258956 35.510463, 137.825868 35.5103864)",
151797579,,,,21,飯田停車場線,primary,False,True,49.851,"LINESTRING (137.8217578 35.5189296, 137.8222028 35.5186654)",
151797579,,,,21,飯田停車場線,primary,False,False,43.045,"LINESTRING (137.8217578 35.5189296, 137.821479 35.5190983, 137.8213801 35.5191647)",
824117313,,,,,,residential,False,False,11.255,"LINESTRING (137.8168699 35.5183488, 137.8169307 35.5184371)",
151799088,,,,,,tertiary,False,True,10.985,"LINESTRING (137.8258028 35.5103031, 137.8258305 35.5103367, 137.825868 35.5103864)",
152754577,,,,,,unclassified,False,False,35.648,"LINESTRING (137.8170025 35.5189127, 137.8172577 35.5191569)",
152754577,,,,,,unclassified,False,True,26.382,"LINESTRING (137.8170025 35.5189127, 137.8168136 35.518732)",
118400583,no,,,,,tertiary,False,True,6.874,"LINESTRING (137.8205591 35.5181965, 137.82052 35.5181435)",
118400583,no,,,,,tertiary,False,False,56.455,"LINESTRING (137.8205591 35.5181965, 137.8206198 35.5182726, 137.8208923 35.5186257)",
118400598,no,,,,,tertiary,True,False,212.59,"LINESTRING (137.8205591 35.5181965, 137.8206505 35.5181448, 137.8216505 35.5175801, 137.8218448 35.5174702, 137.8224038 35.517144, 137.8224853 35.5171026)",
118400598,no,,,,,tertiary,True,False,11.038,"LINESTRING (137.8204493 35.5182397, 137.8205591 35.5181965)",
746553332,no,,,,,tertiary,False,True,126.395,"LINESTRING (137.8204493 35.5182397, 137.8202066 35.5184546, 137.820171 35.5184675, 137.8201262 35.518457, 137.8199896 35.5183741, 137.8199397 35.5183435, 137.8198721 35.5183023, 137.8194104 35.5179976, 137.8193802 35.5179755)",
1266121870,,,,,,residential,False,False,83.60100000000001,"LINESTRING (137.8169907 35.5158424, 137.8171121 35.5157357, 137.8172525 35.5156291, 137.8173153 35.5155892, 137.8173548 35.5155683, 137.8174194 35.5155411, 137.817495 35.5155163, 137.8175604 35.5155022, 137.8176219 35.5154943, 137.8177637 35.515487)",
118400584,no,,,,,tertiary,False,True,145.64499999999998,"LINESTRING (137.8177637 35.515487, 137.8176218 35.5150211, 137.8175008 35.5146838, 137.8172661 35.5142942, 137.8172421 35.5142542)",
746553332,no,,,,,tertiary,False,False,88.27,"LINESTRING (137.8177637 35.515487, 137.817781 35.515537, 137.8179182 35.5159899, 137.8179384 35.5160566, 137.8180067 35.5162557)",
1266121870,,,,,,residential,False,True,83.601,"LINESTRING (137.8177637 35.515487, 137.8176219 35.5154943, 137.8175604 35.5155022, 137.817495 35.5155163, 137.8174194 35.5155411, 137.8173548 35.5155683, 137.8173153 35.5155892, 137.8172525 35.5156291, 137.8171121 35.5157357, 137.8169907 35.5158424)",
152754628,,,,,,unclassified,False,True,12.774,"LINESTRING (137.8177549 35.5186256, 137.817816 35.5186911, 137.817837 35.5187189)",
