osmid,highway,oneway,reversed,length,lanes,geometry,ref,name,bridge
196413486,unclassified,False,True,62.178,,"LINESTRING (134.3558625 34.0648386, 134.3557801 34.0653936)",,,
"[196413486, 196413831]",unclassified,False,False,45.161,,"LINESTRING (134.3558625 34.0648386, 134.3558896 34.0645276, 134.3559027 34.0644339)",,,yes
932863952,residential,False,False,105.56700000000001,,"LINESTRING (134.3558625 34.0648386, 134.3565013 34.06484, 134.3569942 34.0649392)",,,
"[196413755, 196414157]","['unclassified', 'residential']",False,False,26.771,,"LINESTRING (134.3569942 34.0649392, 134.3570708 34.0648037, 134.3571089 34.0647182)",,,yes
196414157,unclassified,False,True,53.409,,"LINESTRING (134.3569942 34.0649392, 134.3568633 34.0651708, 134.35681 34.065391)",,,
932863952,residential,False,True,105.56700000000001,,"LINESTRING (134.3569942 34.0649392, 134.3565013 34.06484, 134.3558625 34.0648386)",,,
932863953,residential,False,True,72.145,,"LINESTRING (134.3540096 34.070167, 134.3541345 34.0701362, 134.3543275 34.0700879, 134.3547453 34.0699465)",,,
704343214,tertiary,False,False,6.509,2,"LINESTRING (134.3608185 34.0672116, 134.3608446 34.0671572)",,,
704343214,tertiary,False,True,13.334,2,"LINESTRING (134.3608185 34.0672116, 134.3607684 34.0673241)",,,
313503053,residential,False,True,79.223,,"LINESTRING (134.3608185 34.0672116, 134.3605478 34.0670696, 134.3604758 34.0670657, 134.3600253 34.0671692)",,,
704343214,tertiary,False,False,62.909,2,"LINESTRING (134.3608446 34.0671572, 134.3610973 34.0666316)",,,
704343214,tertiary,False,True,6.509,2,"LINESTRING (134.3608446 34.0671572, 134.3608185 34.0672116)",,,
949398644,residential,False,False,41.619,,"LINESTRING (134.3608446 34.0671572, 134.3605376 34.0669989, 134.3605402 34.0669242)",,,
949398644,residential,False,True,31.314,,"LINESTRING (134.36055 34.0666427, 134.3605402 34.0669242)",,,
949398644,residential,False,False,31.314,,"LINESTRING (134.3605402 34.0669242, 134.36055 34.0666427)",,,
949398645,residential,False,False,21.928,,"LINESTRING (134.3605402 34.0669242, 134.3603022 34.0669197)",,,
949398644,residential,False,True,41.619,,"LINESTRING (134.3605402 34.0669242, 134.3605376 34.0669989, 134.3608446 34.0671572)",,,
949398645,residential,False,True,21.928,,"LINESTRING (134.3603022 34.0669197, 134.3605402 34.0669242)",,,
949398647,residential,False,True,100.914,,"LINESTRING (134.3638241 34.0675374, 134.363796 34.0679214, 134.3638781 34.0684398)",,,
549268516,unclassified,False,False,133.32299999999998,,"LINESTRING (134.3595167 34.0656379, 134.358659 34.0656294, 134.3585335 34.0656061, 134.3580728 34.0655921)",,,
549268516,unclassified,False,True,180.823,,"LINESTRING (134.3595167 34.0656379, 134.3596128 34.0656389, 134.3608773 34.06609, 134.3612075 34.0663901)",,,
"[951426224, 951426225]",residential,False,False,16.493,,"LINESTRING (134.3595167 34.0656379, 134.3595204 34.0655774, 134.3595359 34.0654906)",,,yes
"[951426224, 951426225]",residential,False,True,16.493,,"LINESTRING (134.3595359 34.0654906, 134.3595204 34.0655774, 134.3595167 34.0656379)",,,yes
549268518,residential,False,False,23.677,,"LINESTRING (134.3592317 34.063739, 134.3592361 34.0635261)",,,
549268518,residential,False,True,319.20300000000003,,"LINESTRING (134.3592317 34.063739, 134.359221 34.0642562, 134.3603772 34.0648427, 134.3616275 34.0649831, 134.3618281 34.0650645)",,,
1050784774,residential,False,False,149.50900000000001,,"LINESTRING (134.3592317 34.063739, 134.3599682 34.0636802, 134.360007 34.0629493)",,,
25377447,secondary,False,False,23.114,1,"LINESTRING (134.360007 34.0629493, 134.3597626 34.0629022)",240,西麻植下浦線,
25377447,secondary,False,True,87.5,1,"LINESTRING (134.360007 34.0629493, 134.3602524 34.0629966, 134.360763 34.0631052, 134.3609276 34.0631429)",240,西麻植下浦線,
1050784774,residential,False,True,149.50900000000001,,"LINESTRING (134.360007 34.0629493, 134.3599682 34.0636802, 134.3592317 34.063739)",,,
1050784775,residential,False,False,111.281,,"LINESTRING (134.360838 34.0641403, 134.3608478 34.0638081, 134.3609276 34.0631429)",,,
25377447,secondary,False,False,87.5,1,"LINESTRING (134.3609276 34.0631429, 134.360763 34.0631052, 134.3602524 34.0629966, 134.360007 34.0629493)",240,西麻植下浦線,
25377447,secondary,False,True,155.127,1,"LINESTRING (134.3609276 34.0631429, 134.361602 34.0632972, 134.3621713 34.0634383, 134.3623642 34.0635089, 134.3625324 34.0635603)",240,西麻植下浦線,
1050784775,residential,False,True,111.281,,"LINESTRING (134.3609276 34.0631429, 134.3608478 34.0638081, 134.360838 34.0641403)",,,
1050784782,residential,False,False,63.615,,"LINESTRING (134.3561351 34.0620042, 134.3568228 34.0620564)",,,
1050784782,residential,False,True,63.615,,"LINESTRING (134.3568228 34.0620564, 134.3561351 34.0620042)",,,
196415403,residential,False,False,46.03,,"LINESTRING (134.3568228 34.0620564, 134.3567816 34.0623706, 134.3567739 34.0624683)",,,
25377447,secondary,False,False,6.669,1,"LINESTRING (134.3533491 34.061941, 134.3532778 34.0619306)",240,西麻植下浦線,
25377447,secondary,False,True,42.283,1,"LINESTRING (134.3533491 34.061941, 134.3538011 34.0620072)",240,西麻植下浦線,
25377447,secondary,False,False,42.283,1,"LINESTRING (134.3538011 34.0620072, 134.3533491 34.061941)",240,西麻植下浦線,
25377447,secondary,False,True,13.425,1,"LINESTRING (134.3538011 34.0620072, 134.3539446 34.0620283)",240,西麻植下浦線,
769264318,tertiary,False,False,103.157,,"LINESTRING (134.3549428 34.0630983, 134.3550085 34.0628212, 134.3550803 34.0625228, 134.3551612 34.0621884)",,,
"[769264317, 769264318]",tertiary,False,True,157.21699999999998,,"LINESTRING (134.3549428 34.0630983, 134.3548642 34.0634294, 134.3547626 34.0638342, 134.3546235 34.0644871)",,飯尾新橋,yes
1050784787,residential,False,False,127.71399999999998,,"LINESTRING (134.3549428 34.0630983, 134.354372 34.0630629, 134.354298 34.0630323, 134.3540762 34.0629761, 134.3540084 34.0629353, 134.3537742 34.0628944, 134.3538026 34.0627503)",,,
25377447,secondary,False,False,13.425,1,"LINESTRING (134.3539446 34.0620283, 134.3538011 34.0620072)",240,西麻植下浦線,
1050784787,residential,False,True,81.341,,"LINESTRING (134.3539446 34.0620283, 134.3538026 34.0627503)",,,
25377447,secondary,False,True,113.559,1,"LINESTRING (134.3539446 34.0620283, 134.3549521 34.0621758, 134.3551612 34.0621884)",240,西麻植下浦線,
1050784787,residential,False,False,81.341,,"LINESTRING (134.3538026 34.0627503, 134.3539446 34.0620283)",,,
1050784788,residential,False,True,56.336,,"LINESTRING (134.3538026 34.0627503, 134.3531957 34.0626878)",,,
1050784787,residential,False,True,127.714,,"LINESTRING (134.3538026 34.0627503, 134.3537742 34.0628944, 134.3540084 34.0629353, 134.3540762 34.0629761, 134.354298 34.0630323, 134.354372 34.0630629, 134.3549428 34.0630983)",,,
24295826,trunk,False,True,46.313,2,"LINESTRING (134.3557663 34.0682073, 134.3552635 34.0682066)",192;318,国道192号,
24295826,trunk,False,False,136.387,2,"LINESTRING (134.3557663 34.0682073, 134.3559616 34.0682076, 134.3562761 34.0682096, 134.3568071 34.068213, 134.3572467 34.0682255)",192;318,国道192号,
1097695624,residential,False,True,117.68799999999999,,"LINESTRING (134.3557663 34.0682073, 134.355837 34.0684934, 134.3556884 34.0685652, 134.3556707 34.0685916, 134.3558235 34.0691716)",,,
1097695625,residential,False,False,67.225,,"LINESTRING (134.3560361 34.0694618, 134.356749 34.0693323)",,,
196415275,unclassified,False,False,32.458,,"LINESTRING (134.356749 34.0693323, 134.3566828 34.0690456)",,,
1097695625,residential,False,True,67.225,,"LINESTRING (134.356749 34.0693323, 134.3560361 34.0694618)",,,
196415275,unclassified,False,True,141.316,,"LINESTRING (134.356749 34.0693323, 134.3567622 34.0693898, 134.35684 34.0697197, 134.3569182 34.0699987, 134.3569853 34.0701577, 134.357153 34.0705555)",,,
196416312,unclassified,False,False,22.312,,"LINESTRING (134.3542709 34.0684497, 134.3542133 34.0682548)",,,
196416312,unclassified,False,True,139.668,,"LINESTRING (134.3542709 34.0684497, 134.3544793 34.069155, 134.3546627 34.0696627)",,,
196415861,unclassified,False,True,13.708,,"LINESTRING (134.3532597 34.0658843, 134.3533319 34.0659921)",,,
1097695633,residential,False,False,26.115,,"LINESTRING (134.3532597 34.0658843, 134.3535422 34.0658645)",,,
1097695633,residential,False,False,35.778,,"LINESTRING (134.3535422 34.0658645, 134.3539297 34.0658865)",,,
1097695633,residential,False,True,26.115,,"LINESTRING (134.3535422 34.0658645, 134.3532597 34.0658843)",,,
1097695635,residential,False,False,44.336,,"LINESTRING (134.3535422 34.0658645, 134.3535475 34.0654658)",,,
1097695633,residential,False,True,35.778,,"LINESTRING (134.3539297 34.0658865, 134.3535422 34.0658645)",,,
1097695635,residential,False,True,44.336,,"LINESTRING (134.3535475 34.0654658, 134.3535422 34.0658645)",,,
1097695636,residential,False,False,58.942,,"LINESTRING (134.3575477 34.0641561, 134.3581517 34.0643311)",,,
24874118,primary,False,True,73.464,1,"LINESTRING (134.3581517 34.0643311, 134.3581157 34.0649911)",31,鴨島神山線,
1097695636,residential,False,True,58.942,,"LINESTRING (134.3581517 34.0643311, 134.3575477 34.0641561)",,,
"[24874120, 948675099, 24874118]",primary,False,False,57.291,1,"LINESTRING (134.3581517 34.0643311, 134.3581536 34.0642967, 134.3581602 34.0641519, 134.3581947 34.0640205, 134.3582733 34.0638299)",31,鴨島神山線,yes
1097695637,residential,False,False,80.26,,"LINESTRING (134.3574493 34.0636718, 134.3583176 34.0637316)",,,
1097695637,residential,False,True,80.26,,"LINESTRING (134.3583176 34.0637316, 134.3574493 34.0636718)",,,
24874122,primary,False,False,29.79,1,"LINESTRING (134.3583176 34.0637316, 134.3583665 34.0636176, 134.3584521 34.0635326, 134.3584783 34.0635036)",31,鴨島神山線,
"[24874122, 948675099, 948675100]",primary,False,True,11.668999999999999,1,"LINESTRING (134.3583176 34.0637316, 134.3583081 34.0637537, 134.3582776 34.0638195, 134.3582733 34.0638299)",31,鴨島神山線,yes
1097695638,residential,False,False,56.374,,"LINESTRING (134.3576641 34.0637815, 134.3582733 34.0638299)",,,
1097695638,residential,False,True,56.374,,"LINESTRING (134.3582733 34.0638299, 134.3576641 34.0637815)",,,
"[24874122, 948675099, 948675100]",primary,False,False,11.669,1,"LINESTRING (134.3582733 34.0638299, 134.3582776 34.0638195, 134.3583081 34.0637537, 134.3583176 34.0637316)",31,鴨島神山線,yes
"[24874120, 948675099, 24874118]",primary,False,True,57.291000000000004,1,"LINESTRING (134.3582733 34.0638299, 134.3581947 34.0640205, 134.3581602 34.0641519, 134.3581536 34.0642967, 134.3581517 34.0643311)",31,鴨島神山線,yes
