osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,width
168121035,trunk,True,False,41.688,"LINESTRING (132.4569972 34.393106, 132.4568716 34.3927457)",2,54;183;191;261,鯉城通り,50,,
30989110,residential,False,False,17.406,"LINESTRING (132.4568716 34.3927457, 132.4568007 34.3927643, 132.4566908 34.3927931)",2,,,50,,
101311577,unclassified,False,True,34.799,"LINESTRING (132.4568716 34.3927457, 132.4567623 34.392652, 132.456602 34.3925257)",,,,,,
168121035,trunk,True,False,29.997,"LINESTRING (132.4568716 34.3927457, 132.456834 34.392636, 132.4567827 34.3924861)",2,54;183;191;261,鯉城通り,50,,
24562852,unclassified,False,False,55.091,"LINESTRING (132.4547202 34.3949712, 132.4548905 34.3954463)",,,,,,
"[24562852, 169809885]","['unclassified', 'tertiary']",False,True,103.07000000000001,"LINESTRING (132.4547202 34.3949712, 132.4544888 34.3943174, 132.4542903 34.3942581, 132.4542087 34.3942337)",,,,,,
33733686,residential,False,False,52.866,"LINESTRING (132.4547202 34.3949712, 132.4542109 34.3950991, 132.4541695 34.3951109)",,,,,,
33733686,residential,False,True,132.71200000000002,"LINESTRING (132.4547202 34.3949712, 132.4560619 34.3946391, 132.4561056 34.3946283)",,,,,,
33733686,residential,False,False,132.71200000000002,"LINESTRING (132.4561056 34.3946283, 132.4560619 34.3946391, 132.4547202 34.3949712)",,,,,,
145658066,unclassified,True,False,128.645,"LINESTRING (132.4561056 34.3946283, 132.4560805 34.3945582, 132.4558633 34.3939507, 132.4557193 34.3935162)",,,,,,
33733686,residential,False,True,52.866,"LINESTRING (132.4541695 34.3951109, 132.4542109 34.3950991, 132.4547202 34.3949712)",,,,,,
1163769775,tertiary,False,False,56.205,"LINESTRING (132.4541695 34.3951109, 132.4541915 34.3951691, 132.4543386 34.3955967)",,,,30,,
1163769775,tertiary,False,True,101.19,"LINESTRING (132.4541695 34.3951109, 132.4541625 34.3950915, 132.45411 34.3949389, 132.4540631 34.3947361, 132.4540616 34.3946091, 132.4540892 34.3944909, 132.4541401 34.3943379, 132.4541665 34.3942933, 132.4542087 34.3942337)",,,,30,,
168121035,trunk,True,False,83.82300000000001,"LINESTRING (132.4566576 34.3920932, 132.4564474 34.3914618, 132.4564156 34.3913663)",2,54;183;191;261,鯉城通り,50,,
98269855,unclassified,False,False,55.822,"LINESTRING (132.4550647 34.3936521, 132.4551053 34.394153)",,,,,,
28240084,residential,False,False,38.294,"LINESTRING (132.4550647 34.3936521, 132.455003 34.3936584, 132.4549331 34.3936569, 132.454863 34.3936425, 132.4546873 34.3935431)",,,,,,
28240084,residential,False,True,62.026,"LINESTRING (132.4550647 34.3936521, 132.4556496 34.3934886, 132.4557049 34.393473)",,,,,,
98269855,unclassified,False,True,55.822,"LINESTRING (132.4551053 34.394153, 132.4550647 34.3936521)",,,,,,
99288329,residential,False,True,41.113,"LINESTRING (132.451246 34.3894582, 132.4508835 34.3896755)",,,,,,
99288329,residential,False,False,29.099999999999998,"LINESTRING (132.451246 34.3894582, 132.451454 34.3893334, 132.4515025 34.3893043)",,,,,,
99288346,residential,False,True,63.046,"LINESTRING (132.451246 34.3894582, 132.4516888 34.3898346, 132.4516966 34.3898765)",,,,,,
29315214,residential,False,False,124.981,"LINESTRING (132.4520899 34.3903904, 132.4510016 34.3906668, 132.4507881 34.390721)",,,,,,
29315214,residential,False,True,40.208,"LINESTRING (132.4520899 34.3903904, 132.4523615 34.390319, 132.4525074 34.3902806)",,,,,,
99288346,residential,False,False,68.326,"LINESTRING (132.4520899 34.3903904, 132.4520607 34.3903336, 132.4520357 34.390285, 132.4517046 34.3899202, 132.4516966 34.3898765)",,,,,,
24565633,tertiary,False,False,69.461,"LINESTRING (132.4515025 34.3893043, 132.4515741 34.3893709, 132.4520171 34.3897624)",,,,,,
24565633,tertiary,False,True,95.196,"LINESTRING (132.4515025 34.3893043, 132.4512641 34.3890825, 132.4507957 34.3886778)",,,,,,
99288329,residential,False,True,29.099999999999998,"LINESTRING (132.4515025 34.3893043, 132.451454 34.3893334, 132.451246 34.3894582)",,,,,,
186087156,residential,False,True,54.631,"LINESTRING (132.4516966 34.3898765, 132.4511306 34.3900289)",,,,,,
99288346,residential,False,False,63.046,"LINESTRING (132.4516966 34.3898765, 132.4516888 34.3898346, 132.451246 34.3894582)",,,,,,
99288346,residential,False,True,68.32600000000001,"LINESTRING (132.4516966 34.3898765, 132.4517046 34.3899202, 132.4520357 34.390285, 132.4520607 34.3903336, 132.4520899 34.3903904)",,,,,,
186087156,residential,False,False,32.367,"LINESTRING (132.4516966 34.3898765, 132.4519463 34.3898074, 132.451969 34.3897931, 132.4520171 34.3897624)",,,,,,
28238928,tertiary,False,False,52.349000000000004,"LINESTRING (132.4494611 34.3878726, 132.4498889 34.3877523, 132.4499974 34.3877129)",,,,,,
28238928,tertiary,False,True,44.466,"LINESTRING (132.4494611 34.3878726, 132.4491754 34.3879529, 132.449 34.3879953)",,,,,,
99288328,residential,False,True,56.871,"LINESTRING (132.4494611 34.3878726, 132.4494403 34.3878196, 132.4492699 34.3873861)",,,,,,
30063198,residential,False,True,99.439,"LINESTRING (132.4508835 34.3896755, 132.4503635 34.3888909)",,,,,,
99288329,residential,False,False,41.113,"LINESTRING (132.4508835 34.3896755, 132.451246 34.3894582)",,,,,,
30063198,residential,False,False,45.369,"LINESTRING (132.4508835 34.3896755, 132.4511016 34.3899873, 132.4511306 34.3900289)",,,,,,
28739103,residential,False,False,42.572,"LINESTRING (132.4492699 34.3873861, 132.448933 34.3874757, 132.4488282 34.3875032)",,,,,,
28739103,residential,False,True,52.888,"LINESTRING (132.4492699 34.3873861, 132.449768 34.3872684, 132.449824 34.3872552)",,,,,,
99288328,residential,False,False,56.871,"LINESTRING (132.4492699 34.3873861, 132.4494403 34.3878196, 132.4494611 34.3878726)",,,,,,
99289835,unclassified,True,False,12.009,"LINESTRING (132.4557807 34.3902097, 132.4558625 34.390294)",,,,,,
28240010,unclassified,True,False,84.351,"LINESTRING (132.4535433 34.3879373, 132.453982 34.3885408, 132.4540162 34.3885878)",,,,30,,
99289821,residential,False,True,53.208000000000006,"LINESTRING (132.4535433 34.3879373, 132.4534983 34.3879585, 132.4530395 34.3881742)",,,,,,
99289835,unclassified,True,False,70.903,"LINESTRING (132.4551054 34.389982, 132.4554027 34.3899988, 132.4555433 34.3900252, 132.4556052 34.3900527, 132.4556695 34.3900951, 132.4557807 34.3902097)",,,,,,
1124056192,tertiary,False,False,57.234,"LINESTRING (132.4551054 34.389982, 132.455578 34.3898609, 132.4557011 34.3898294)",4,,平和大通り,50,,
1124056200,tertiary,False,True,50.434,"LINESTRING (132.4551054 34.389982, 132.4547025 34.3900841, 132.45458 34.3901152)",4,,平和大通り,50,,
28755950,residential,True,False,67.419,"LINESTRING (132.4530395 34.3881742, 132.4526633 34.3876534)",,,,,,
99289821,residential,False,False,53.208000000000006,"LINESTRING (132.4530395 34.3881742, 132.4534983 34.3879585, 132.4535433 34.3879373)",,,,,,
145658066,unclassified,True,False,19.588,"LINESTRING (132.4564594 34.3956651, 132.4564359 34.3955961, 132.4564259 34.3955666, 132.4564017 34.3954955)",,,,,,
30738455,residential,False,False,61.882,"LINESTRING (132.4551791 34.3883145, 132.4550732 34.3883384, 132.4545286 34.3884613)",,,,,,
30738455,residential,False,True,16.333000000000002,"LINESTRING (132.4551791 34.3883145, 132.4552775 34.3882921, 132.4553507 34.3882755)",,,,,,
168121083,trunk,True,False,123.021,"LINESTRING (132.4551791 34.3883145, 132.4552174 34.3884288, 132.4555361 34.3893809)",2,54;183;191;261,鯉城通り,50,,
100405815,residential,False,False,34.936,"LINESTRING (132.446757 34.3897977, 132.4466051 34.3895096)",,,,,,
25251673,residential,False,True,58.489999999999995,"LINESTRING (132.446757 34.3897977, 132.4472701 34.3896231, 132.4473463 34.3895972)",,,,,,
100405815,residential,False,True,34.936,"LINESTRING (132.4466051 34.3895096, 132.446757 34.3897977)",,,,,,
1134427518,tertiary,False,False,14.031,"LINESTRING (132.4565235 34.3896171, 132.4566684 34.3895768)",4,,平和大通り,50,,
1134427526,tertiary,False,True,62.162,"LINESTRING (132.4565235 34.3896171, 132.4559879 34.389756, 132.4558771 34.3897844)",4,,平和大通り,50,,
100761417,unclassified,True,False,12.419,"LINESTRING (132.455816 34.3894045, 132.4557142 34.3893309)",,,,,,
100761432,unclassified,True,False,100.41399999999999,"LINESTRING (132.4560739 34.3903446, 132.4560738 34.3902268, 132.4560606 34.3901275, 132.4560568 34.3901023, 132.4560604 34.3899952, 132.4560736 34.3899543, 132.4560857 34.3899311, 132.456103 34.3898977, 132.4562123 34.3897961, 132.4565235 34.3896171)",,,,,,
1134427527,trunk,True,False,64.856,"LINESTRING (132.4560739 34.3903446, 132.4559312 34.3899383, 132.4558771 34.3897844)",2,54;183;191;261,鯉城通り,50,,
1124056193,trunk,True,False,48.203,"LINESTRING (132.4557142 34.3893309, 132.4555677 34.3889146)",2,54;183;191;261,鯉城通り,50,,
1134427518,tertiary,False,True,14.031,"LINESTRING (132.4566684 34.3895768, 132.4565235 34.3896171)",4,,平和大通り,50,,
100761417,unclassified,True,False,88.127,"LINESTRING (132.4566684 34.3895768, 132.4563011 34.3895728, 132.4561298 34.3895982, 132.4560201 34.3895855, 132.4559515 34.3895517, 132.4558776 34.3895013, 132.455816 34.3894045)",,,,,,
30989110,residential,False,True,17.406,"LINESTRING (132.4566908 34.3927931, 132.4568007 34.3927643, 132.4568716 34.3927457)",2,,,50,,
"[1161267133, 1124056199]",trunk,True,False,51.256,"LINESTRING (132.4566908 34.3927931, 132.4567558 34.3929892, 132.4568383 34.3932377)",2,54;183;191;261,鯉城通り,50,,
24588430,tertiary,False,False,17.662,"LINESTRING (132.4554807 34.3957166, 132.4555049 34.3957785, 132.4555166 34.3958085, 132.4555397 34.3958678)",2,,,,,
168121032,trunk,True,False,42.773,"LINESTRING (132.4554807 34.3957166, 132.4553681 34.3957436, 132.4550331 34.3958241)",3,183;261,相生通り,50,,
28755950,residential,True,False,35.402,"LINESTRING (132.4526633 34.3876534, 132.4524658 34.3873799)",,,,,,
108296168,residential,False,True,88.71,"LINESTRING (132.4526633 34.3876534, 132.4524318 34.3877677, 132.4518931 34.3880337, 132.4518337 34.388063)",,,,,,
24588394,tertiary,False,False,158.884,"LINESTRING (132.4518337 34.388063, 132.4519092 34.3881746, 132.4519718 34.3882671, 132.4520765 34.388422, 132.4521788 34.3885271, 132.452236 34.3885859, 132.4524612 34.3887921, 132.4527161 34.3889608, 132.452992 34.389087)",,,,30,,
108296168,residential,False,False,88.71,"LINESTRING (132.4518337 34.388063, 132.4518931 34.3880337, 132.4524318 34.3877677, 132.4526633 34.3876534)",,,,,,
124824578,residential,False,False,72.782,"LINESTRING (132.4556052 34.3931721, 132.4555552 34.3931854, 132.4549526 34.3933453, 132.4549043 34.3933337, 132.4548492 34.3933205)",,,,,,
145658066,unclassified,True,False,43.82,"LINESTRING (132.4556052 34.3931721, 132.4554999 34.3928682, 132.4554739 34.3927932)",,,,,,
1163769775,tertiary,False,False,28.868,"LINESTRING (132.4548492 34.3933205, 132.4546873 34.3935431)",,,,30,,
124824578,residential,False,True,72.78200000000001,"LINESTRING (132.4548492 34.3933205, 132.4549043 34.3933337, 132.4549526 34.3933453, 132.4555552 34.3931854, 132.4556052 34.3931721)",,,,,,
1163769775,tertiary,False,True,46.103,"LINESTRING (132.4548492 34.3933205, 132.4548905 34.393244, 132.4549446 34.3930905, 132.4549465 34.3929195)",,,,30,,
1124056199,trunk,True,False,70.315,"LINESTRING (132.4558625 34.390294, 132.4560609 34.3909048)",2,54;183;191;261,鯉城通り,50,,
99289830,unclassified,True,False,5.723,"LINESTRING (132.4555361 34.3893809, 132.4555329 34.3894323)",,,,,,
168121083,trunk,True,False,52.12,"LINESTRING (132.4555361 34.3893809, 132.4555494 34.3894207, 132.4556438 34.3896749, 132.4557011 34.3898294)",2,54;183;191;261,鯉城通り,50,,
28240008,residential,True,False,58.403,"LINESTRING (132.4555329 34.3894323, 132.4554515 34.3894995, 132.4554018 34.3895129, 132.4549542 34.3896286)",,,,,,
99289830,unclassified,True,False,77.187,"LINESTRING (132.4555329 34.3894323, 132.4555254 34.3895536, 132.4555161 34.3896135, 132.4554826 34.3896926, 132.455425 34.3897651, 132.455318 34.3898284, 132.4551054 34.389982)",,,,,,
