osmid,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,name,bridge
182799524,unclassified,False,False,34.594,,"LINESTRING (133.9421068 34.4902332, 133.9420504 34.4905105, 133.9420442 34.49054)",,,,
182799921,unclassified,False,True,41.054,,"LINESTRING (133.9429318 34.4906823, 133.9424927 34.4906093)",,,,
"[182799921, 182799247]",unclassified,False,"[False, True]",132.847,,"LINESTRING (133.9429318 34.4906823, 133.9430013 34.4906939, 133.9443158 34.4908743, 133.9443598 34.4908854)",,,,
383093247,residential,False,False,167.64800000000002,,"LINESTRING (133.9429318 34.4906823, 133.943195 34.4914461, 133.9423406 34.4913302)",,,,
383093247,residential,False,True,40.348,,"LINESTRING (133.9414747 34.4912189, 133.9419096 34.4912753)",,,,
182799524,unclassified,False,False,63.458,,"LINESTRING (133.9419096 34.4912753, 133.9418063 34.4918396)",,,,
182799524,unclassified,False,True,82.687,,"LINESTRING (133.9419096 34.4912753, 133.9420442 34.49054)",,,,
383093247,residential,False,False,40.348,,"LINESTRING (133.9419096 34.4912753, 133.9414747 34.4912189)",,,,
383093247,residential,False,True,39.969,,"LINESTRING (133.9419096 34.4912753, 133.9423406 34.4913302)",,,,
383093218,residential,False,False,65.145,,"LINESTRING (133.9423406 34.4913302, 133.9422188 34.4919074)",,,,
383093218,residential,False,True,81.364,,"LINESTRING (133.9423406 34.4913302, 133.9424927 34.4906093)",,,,
383093247,residential,False,False,39.969,,"LINESTRING (133.9423406 34.4913302, 133.9419096 34.4912753)",,,,
383093247,residential,False,True,167.64800000000002,,"LINESTRING (133.9423406 34.4913302, 133.943195 34.4914461, 133.9429318 34.4906823)",,,,
182798980,unclassified,False,False,114.766,,"LINESTRING (133.9461422 34.4915151, 133.9473914 34.491587)",,,,
182798980,unclassified,False,True,58.943999999999996,,"LINESTRING (133.9461422 34.4915151, 133.9455855 34.4914831, 133.9455006 34.4914782)",,,,
182799152,unclassified,False,True,68.309,,"LINESTRING (133.9461422 34.4915151, 133.9461623 34.4914245, 133.9462533 34.4909077)",,,,
182799516,unclassified,False,True,38.549,,"LINESTRING (133.9418063 34.4918396, 133.9422188 34.4919074)",,,,
182799524,unclassified,False,True,63.458,,"LINESTRING (133.9418063 34.4918396, 133.9419096 34.4912753)",,,,
182799516,unclassified,False,False,37.025999999999996,,"LINESTRING (133.9418063 34.4918396, 133.9415169 34.4917674, 133.9414196 34.4917432)",,,,
"[182799282, 182799211, 182799524]",unclassified,False,False,15.256,,"LINESTRING (133.9418063 34.4918396, 133.9418066 34.4918576, 133.941807 34.4918717, 133.9418052 34.491922, 133.9418019 34.4919767)",,,,yes
135029351,tertiary,False,False,27.383,,"LINESTRING (133.9412008 34.4918507, 133.9414899 34.4919129)",,,,
182799516,unclassified,False,False,38.549,,"LINESTRING (133.9422188 34.4919074, 133.9418063 34.4918396)",,,,
383093218,residential,False,True,65.145,,"LINESTRING (133.9422188 34.4919074, 133.9423406 34.4913302)",,,,
182799516,unclassified,False,True,176.97,,"LINESTRING (133.9422188 34.4919074, 133.9432903 34.4921448, 133.9434926 34.4921686, 133.9441049 34.4922319)",,,,
182799516,unclassified,False,False,176.97,,"LINESTRING (133.9441049 34.4922319, 133.9434926 34.4921686, 133.9432903 34.4921448, 133.9422188 34.4919074)",,,,
182800142,residential,False,False,151.688,,"LINESTRING (133.9441049 34.4922319, 133.9442666 34.491576, 133.9443536 34.4909269, 133.9443598 34.4908854)",,,,
"[1212464478, 1212464477, 182800142]",residential,False,True,27.630999999999997,,"LINESTRING (133.9441049 34.4922319, 133.9441026 34.4922513, 133.9440929 34.4923315, 133.9440799 34.4924151, 133.9440751 34.4924791)",,,,yes
182799993,unclassified,False,False,83.096,,"LINESTRING (133.9464538 34.4923446, 133.9473587 34.4923916)",,,,
182799598,unclassified,False,True,72.635,,"LINESTRING (133.9464538 34.4923446, 133.9463943 34.4929372, 133.9463884 34.4929956)",,,,
182799993,unclassified,False,True,102.494,,"LINESTRING (133.9464538 34.4923446, 133.945775 34.492295, 133.9454347 34.492277, 133.945339 34.492272)",,,,
135029351,tertiary,False,True,75.121,,"LINESTRING (133.9434896 34.4923635, 133.9427005 34.4921807)",,,,
135029351,tertiary,False,False,55.179,,"LINESTRING (133.9434896 34.4923635, 133.9435597 34.4923786, 133.9440751 34.4924791)",,,,
182800819,unclassified,False,True,62.145,,"LINESTRING (133.9434896 34.4923635, 133.9435003 34.4923898, 133.9436761 34.4929008)",,,,
135029351,tertiary,False,False,3.408,,"LINESTRING (133.9440751 34.4924791, 133.944111 34.4924871)",,,,
135029351,tertiary,False,True,55.179,,"LINESTRING (133.9440751 34.4924791, 133.9435597 34.4923786, 133.9434896 34.4923635)",,,,
"[1212464477, 1212464478, 182800142]",residential,False,False,27.631,,"LINESTRING (133.9440751 34.4924791, 133.9440799 34.4924151, 133.9440929 34.4923315, 133.9441026 34.4922513, 133.9441049 34.4922319)",,,,yes
182798879,tertiary,False,False,57.721,,"LINESTRING (133.9420084 34.4925545, 133.9424537 34.4929216)",,,,
182798879,tertiary,False,True,15.95,,"LINESTRING (133.9420084 34.4925545, 133.9418853 34.4924531)",,,,
182798735,unclassified,False,False,52.357,,"LINESTRING (133.9420084 34.4925545, 133.9420954 34.4925371, 133.9425609 34.4926394)",,,,
182800819,unclassified,False,True,2.595,,"LINESTRING (133.9436761 34.4929008, 133.9436852 34.4929229)",,,,
182798735,unclassified,False,True,106.257,,"LINESTRING (133.9436761 34.4929008, 133.942621 34.4926535, 133.9425609 34.4926394)",,,,
182800819,unclassified,False,False,62.145,,"LINESTRING (133.9436761 34.4929008, 133.9435003 34.4923898, 133.9434896 34.4923635)",,,,
135028908,trunk,False,False,39.678,,"LINESTRING (133.9419324 34.4932082, 133.9421172 34.4932844, 133.9423291 34.4933499)",4,30;430,国道30号,
135028908,trunk,False,True,46.665,,"LINESTRING (133.9419324 34.4932082, 133.941677 34.4930797, 133.9415091 34.4929758)",4,30;430,国道30号,
182799128,unclassified,False,True,26.54,,"LINESTRING (133.9410552 34.4933265, 133.9408211 34.493467)",,,,
182799128,unclassified,False,False,14.251000000000001,,"LINESTRING (133.9410552 34.4933265, 133.9411717 34.4932734, 133.941194 34.493272)",,,,
135028908,trunk,False,False,93.262,,"LINESTRING (133.9441083 34.4934619, 133.9449877 34.4934959, 133.9451248 34.4935014)",4,30;430,国道30号,
135028908,trunk,False,True,16.97,,"LINESTRING (133.9441083 34.4934619, 133.9439939 34.493454, 133.9439237 34.49345)",4,30;430,国道30号,
182800189,unclassified,False,True,30.871,,"LINESTRING (133.9441083 34.4934619, 133.9441108 34.4933897, 133.9441108 34.4931843)",,,,
182801192,unclassified,False,True,65.691,,"LINESTRING (133.9441083 34.4934619, 133.9441258 34.4935253, 133.9441598 34.493577, 133.9442653 34.4937364, 133.9444628 34.4939708)",,,,
182799128,unclassified,False,False,26.54,,"LINESTRING (133.9408211 34.493467, 133.9410552 34.4933265)",,,,
182799128,unclassified,False,True,20.221,,"LINESTRING (133.9408211 34.493467, 133.9406427 34.493574)",,,,
383093204,residential,False,False,11.813,,"LINESTRING (133.9408211 34.493467, 133.9408924 34.4935555)",,,,
383093102,trunk,True,False,60.602,,"LINESTRING (133.9409766 34.49366, 133.9407759 34.4941793)",1,30,国道30号,
383093204,residential,False,True,13.949,,"LINESTRING (133.9409766 34.49366, 133.9408924 34.4935555)",,,,
383093096,trunk_link,True,False,112.82900000000001,,"LINESTRING (133.9410402 34.4936756, 133.9411907 34.4933993, 133.941257 34.4933136, 133.9413135 34.493267, 133.9413832 34.4932142, 133.9414623 34.4931847, 133.9415735 34.4931661, 133.9416922 34.4931723, 133.941794 34.4932018, 133.9419324 34.4932082)",1,30,国道30号,
383093103,trunk,True,False,90.4,,"LINESTRING (133.9410402 34.4936756, 133.9410706 34.49358, 133.9411442 34.49342, 133.9412224 34.4933038, 133.9413021 34.4932153, 133.9414609 34.4930809, 133.9415091 34.4929758)",1,30,国道30号,
182800632,unclassified,False,False,91.093,,"LINESTRING (133.9440652 34.4944396, 133.9447657 34.4950208)",,,,
182800632,unclassified,False,True,44.953,,"LINESTRING (133.9440652 34.4944396, 133.9437195 34.4941528)",,,,
383093220,residential,False,False,47.338,,"LINESTRING (133.9440652 34.4944396, 133.9444429 34.4941492)",,,,
383093220,residential,False,True,46.926,,"LINESTRING (133.9440652 34.4944396, 133.9436907 34.4947274)",,,,
182799552,unclassified,False,False,92.455,,"LINESTRING (133.9436907 34.4947274, 133.9444041 34.4953153)",,,,
182799552,unclassified,False,True,26.515,,"LINESTRING (133.9436907 34.4947274, 133.9434861 34.4945588)",,,,
383093220,residential,False,False,46.926,,"LINESTRING (133.9436907 34.4947274, 133.9440652 34.4944396)",,,,
383093204,residential,False,False,13.949,,"LINESTRING (133.9408924 34.4935555, 133.9409766 34.49366)",,,,
383093204,residential,False,True,11.813,,"LINESTRING (133.9408924 34.4935555, 133.9408211 34.493467)",,,,
182799975,unclassified,False,False,3.159,,"LINESTRING (133.9446803 34.4960994, 133.9446503 34.4961134)",,,,
182799975,unclassified,False,True,44.933,,"LINESTRING (133.9446803 34.4960994, 133.9449204 34.4959875, 133.9451039 34.495896)",,,,
477987175,residential,False,False,149.471,,"LINESTRING (133.9420126 34.4950979, 133.9424645 34.495288, 133.9426362 34.4951907, 133.9427582 34.4952637, 133.9428213 34.4953189, 133.9429245 34.4953609, 133.9431096 34.4954394, 133.9432504 34.4954306, 133.943427 34.4955212)",,,,
477987177,residential,False,False,63.946,,"LINESTRING (133.9424893 34.49628, 133.9425081 34.496196, 133.9425577 34.4960667, 133.9425644 34.4959164, 133.9425432 34.4957135)",,,,
182798406,unclassified,False,True,12.338,,"LINESTRING (133.9441008 34.4963592, 133.944218 34.4963046)",,,,
182798406,unclassified,False,False,74.203,,"LINESTRING (133.9441008 34.4963592, 133.9438032 34.496498, 133.9437557 34.4965034, 133.943719 34.496498, 133.943672 34.496482, 133.9434376 34.4962886)",,,,
477987188,residential,False,False,110.72300000000001,,"LINESTRING (133.9453928 34.4964126, 133.9456597 34.4959462, 133.9456476 34.4959175, 133.9455739 34.4959119, 133.9454076 34.4959197, 133.9451039 34.495896)",,,,
182800339,unclassified,False,False,20.325,,"LINESTRING (133.9457517 34.4955191, 133.9459112 34.4953921)",,,,
182800339,unclassified,False,True,25.603,,"LINESTRING (133.9457517 34.4955191, 133.9455508 34.4956791)",,,,
477987189,residential,False,True,67.55199999999999,,"LINESTRING (133.9457517 34.4955191, 133.9458575 34.4958008, 133.9459702 34.4960993)",,,,
477987189,residential,False,False,67.55199999999999,,"LINESTRING (133.9459702 34.4960993, 133.9458575 34.4958008, 133.9457517 34.4955191)",,,,
477987190,residential,False,True,45.16,,"LINESTRING (133.9457403 34.4945235, 133.9452478 34.4945099)",,,,
477987191,residential,False,False,55.669,,"LINESTRING (133.9457403 34.4945235, 133.9457775 34.4940238)",,,,
477987191,residential,False,True,59.312,,"LINESTRING (133.9457403 34.4945235, 133.9457006 34.4950559)",,,,
182799398,unclassified,False,False,56.194,,"LINESTRING (133.9452478 34.4945099, 133.9452767 34.4940051)",,,,
477987190,residential,False,False,45.16,,"LINESTRING (133.9452478 34.4945099, 133.9457403 34.4945235)",,,,
182799398,unclassified,False,True,15.776,,"LINESTRING (133.9452478 34.4945099, 133.9452437 34.4945808, 133.9452088 34.4946456)",,,,
182799669,unclassified,False,False,45.943,,"LINESTRING (133.9457775 34.4940238, 133.9452767 34.4940051)",,,,
182799669,unclassified,False,True,46.301,,"LINESTRING (133.9457775 34.4940238, 133.9462822 34.4940427)",,,,
477987191,residential,False,True,55.669,,"LINESTRING (133.9457775 34.4940238, 133.9457403 34.4945235)",,,,
182799641,unclassified,False,False,64.132,,"LINESTRING (133.9457006 34.4950559, 133.9452088 34.4946456)",,,,
182799641,unclassified,False,True,39.64,,"LINESTRING (133.9457006 34.4950559, 133.9460046 34.4953095)",,,,
477987191,residential,False,False,59.312,,"LINESTRING (133.9457006 34.4950559, 133.9457403 34.4945235)",,,,
182801217,residential,False,True,36.738,,"LINESTRING (133.9488758 34.4946885, 133.9487211 34.4943837)",,,,
182801217,residential,False,False,55.191,,"LINESTRING (133.9488758 34.4946885, 133.9488837 34.494704, 133.9493781 34.4945247, 133.9494078 34.4945006)",,,,
477987192,residential,False,True,76.734,,"LINESTRING (133.9488758 34.4946885, 133.9488207 34.4947226, 133.9486115 34.4948984, 133.948291 34.4951813)",,,,
477987192,residential,False,False,76.734,,"LINESTRING (133.948291 34.4951813, 133.9486115 34.4948984, 133.9488207 34.4947226, 133.9488758 34.4946885)",,,,
182801217,residential,False,False,36.738,,"LINESTRING (133.9487211 34.4943837, 133.9488758 34.4946885)",,,,
182801217,residential,False,True,22.467,,"LINESTRING (133.9487211 34.4943837, 133.9486265 34.4941973)",,,,
477987193,residential,False,True,60.652,,"LINESTRING (133.9487211 34.4943837, 133.9483064 34.4945264, 133.9481562 34.4946502)",,,,
477987193,residential,False,False,60.652,,"LINESTRING (133.9481562 34.4946502, 133.9483064 34.4945264, 133.9487211 34.4943837)",,,,
182801217,residential,False,False,22.986,,"LINESTRING (133.9485117 34.4939712, 133.9486085 34.4941619)",,,,
477987194,residential,False,True,36.528,,"LINESTRING (133.9485117 34.4939712, 133.9481455 34.4941009)",,,,
182801217,residential,False,True,39.556,,"LINESTRING (133.9485117 34.4939712, 133.9483986 34.4937484, 133.9483911 34.4937065, 133.9483784 34.4936354)",,,,
477987194,residential,False,False,36.528,,"LINESTRING (133.9481455 34.4941009, 133.9485117 34.4939712)",,,,
182801217,residential,False,False,22.467,,"LINESTRING (133.9486265 34.4941973, 133.9487211 34.4943837)",,,,
182801217,residential,False,True,4.268,,"LINESTRING (133.9486265 34.4941973, 133.9486085 34.4941619)",,,,
477987195,residential,False,True,40.253,,"LINESTRING (133.9486265 34.4941973, 133.9482232 34.4943407)",,,,
477987195,residential,False,False,40.253,,"LINESTRING (133.9482232 34.4943407, 133.9486265 34.4941973)",,,,
182799623,unclassified,False,False,64.426,,"LINESTRING (133.949153 34.4939606, 133.9494078 34.4945006)",,,,
477987196,unclassified,False,True,54.691,,"LINESTRING (133.949153 34.4939606, 133.9486085 34.4941619)",,,,
182799623,unclassified,False,True,35.891999999999996,,"LINESTRING (133.949153 34.4939606, 133.949055 34.4937531, 133.9490463 34.4937352, 133.9490097 34.4936602)",,,,
182801217,residential,False,False,4.268,,"LINESTRING (133.9486085 34.4941619, 133.9486265 34.4941973)",,,,
182801217,residential,False,True,22.986,,"LINESTRING (133.9486085 34.4941619, 133.9485117 34.4939712)",,,,
477987196,unclassified,False,False,54.691,,"LINESTRING (133.9486085 34.4941619, 133.949153 34.4939606)",,,,
46141961,residential,False,False,41.721,,"LINESTRING (133.9513317 34.4953936, 133.9513334 34.4950184)",,,,
46141961,residential,False,True,37.851,,"LINESTRING (133.9513317 34.4953936, 133.9513301 34.495734)",,,,
477987197,unclassified,False,True,55.39,,"LINESTRING (133.9513317 34.4953936, 133.9507273 34.4953951)",,,,
182799874,unclassified,False,False,22.683,,"LINESTRING (133.9507273 34.4953951, 133.9505515 34.4952515)",,,,
477987197,unclassified,False,False,55.39,,"LINESTRING (133.9507273 34.4953951, 133.9513317 34.4953936)",,,,
182799874,unclassified,False,True,41.739999999999995,,"LINESTRING (133.9507273 34.4953951, 133.9508387 34.495486, 133.950881 34.4957297)",,,,
182799640,tertiary,False,False,45.116,,"LINESTRING (133.9488593 34.4899911, 133.9488524 34.4903968)",,,,
182799640,tertiary,False,True,12.044,,"LINESTRING (133.9488593 34.4899911, 133.9488611 34.4898828)",,,,
47016398,unclassified,False,True,89.626,,"LINESTRING (133.9488593 34.4899911, 133.9489439 34.4899911, 133.9498372 34.4899953)",,,,
135028908,trunk,False,False,24.407,,"LINESTRING (133.9481124 34.4936247, 133.9483784 34.4936354)",4,30;430,国道30号,
135028908,trunk,False,True,76.331,,"LINESTRING (133.9481124 34.4936247, 133.9472805 34.4935913)",4,30;430,国道30号,
477999933,residential,False,True,47.269,,"LINESTRING (133.9481124 34.4936247, 133.9481162 34.4935604, 133.9481375 34.4932001)",,,,
477999934,residential,False,True,72.19,,"LINESTRING (133.9481375 34.4932001, 133.9473507 34.4931691)",,,,
477999933,residential,False,False,47.269,,"LINESTRING (133.9481375 34.4932001, 133.9481162 34.4935604, 133.9481124 34.4936247)",,,,
477999934,residential,False,False,63.354,,"LINESTRING (133.9481375 34.4932001, 133.9487377 34.4932241, 133.9488276 34.4932164)",,,,
182800777,unclassified,False,False,13.157,,"LINESTRING (133.9473507 34.4931691, 133.9473744 34.4930524)",,,,
182800777,unclassified,False,True,18.175,,"LINESTRING (133.9473507 34.4931691, 133.9473179 34.4933303)",,,,
477999934,residential,False,False,72.19,,"LINESTRING (133.9473507 34.4931691, 133.9481375 34.4932001)",,,,
182800777,unclassified,False,False,18.175,,"LINESTRING (133.9473179 34.4933303, 133.9473507 34.4931691)",,,,
182800777,unclassified,False,True,29.281999999999996,,"LINESTRING (133.9473179 34.4933303, 133.9472848 34.4934924, 133.9472836 34.4935202, 133.9472805 34.4935913)",,,,
477999936,residential,False,True,88.013,,"LINESTRING (133.9473179 34.4933303, 133.9472656 34.493325, 133.9469722 34.4933139, 133.9463598 34.4932779)",,,,
182799598,unclassified,False,False,31.5,,"LINESTRING (133.9463598 34.4932779, 133.9463884 34.4929956)",,,,
182799598,unclassified,False,True,30.22,,"LINESTRING (133.9463598 34.4932779, 133.9463334 34.4934743, 133.9463256 34.4935482)",,,,
477999936,residential,False,False,88.01299999999999,,"LINESTRING (133.9463598 34.4932779, 133.9469722 34.4933139, 133.9472656 34.493325, 133.9473179 34.4933303)",,,,
477999936,residential,False,True,108.87,,"LINESTRING (133.9463598 34.4932779, 133.94526 34.4931967, 133.9451766 34.4931905)",,,,
182800819,unclassified,False,False,2.595,,"LINESTRING (133.9436852 34.4929229, 133.9436761 34.4929008)",,,,
182800819,unclassified,False,True,62.622,,"LINESTRING (133.9436852 34.4929229, 133.9437795 34.4931527, 133.9438562 34.4933321, 133.9438858 34.4933838, 133.9439237 34.49345)",,,,
477999935,residential,False,False,39.023,,"LINESTRING (133.9436852 34.4929229, 133.9437544 34.4929216, 133.9441109 34.4929157)",,,,
135029338,tertiary,False,True,32.304,,"LINESTRING (133.9452281 34.4929031, 133.9451766 34.4931905)",,,,
135029338,tertiary,False,False,18.093,,"LINESTRING (133.9452281 34.4929031, 133.9452379 34.4928463, 133.9452559 34.492742)",,,,
477999935,residential,False,True,102.397,,"LINESTRING (133.9452281 34.4929031, 133.9451388 34.4929041, 133.9441109 34.4929157)",,,,
182800189,unclassified,False,False,29.867,,"LINESTRING (133.9441109 34.4929157, 133.9441108 34.4931843)",,,,
182800189,unclassified,False,True,47.659,,"LINESTRING (133.9441109 34.4929157, 133.9441117 34.492522, 133.944111 34.4924871)",,,,
477999935,residential,False,False,102.397,,"LINESTRING (133.9441109 34.4929157, 133.9451388 34.4929041, 133.9452281 34.4929031)",,,,
477999935,residential,False,True,39.023,,"LINESTRING (133.9441109 34.4929157, 133.9437544 34.4929216, 133.9436852 34.4929229)",,,,
135029338,tertiary,False,False,32.304,,"LINESTRING (133.9451766 34.4931905, 133.9452281 34.4929031)",,,,
135029338,tertiary,False,True,34.896,,"LINESTRING (133.9451766 34.4931905, 133.9451464 34.4933804, 133.9451248 34.4935014)",,,,
477999936,residential,False,False,108.87,,"LINESTRING (133.9451766 34.4931905, 133.94526 34.4931967, 133.9463598 34.4932779)",,,,
477999936,residential,False,True,97.67999999999999,,"LINESTRING (133.9451766 34.4931905, 133.9450839 34.49319, 133.9443551 34.4931857, 133.9441108 34.4931843)",,,,
182800189,unclassified,False,True,29.867,,"LINESTRING (133.9441108 34.4931843, 133.9441109 34.4929157)",,,,
182800189,unclassified,False,False,30.871,,"LINESTRING (133.9441108 34.4931843, 133.9441108 34.4933897, 133.9441083 34.4934619)",,,,
477999936,residential,False,False,97.67999999999999,,"LINESTRING (133.9441108 34.4931843, 133.9443551 34.4931857, 133.9450839 34.49319, 133.9451766 34.4931905)",,,,
182799142,unclassified,False,False,46.649,,"LINESTRING (133.9450478 34.4908963, 133.9445388 34.4908963)",,,,
477999937,residential,False,False,157.688,,"LINESTRING (133.9450478 34.4908963, 133.9454119 34.4895103)",,,,
182799142,unclassified,False,True,51.708000000000006,,"LINESTRING (133.9450478 34.4908963, 133.9455335 34.4908963, 133.945612 34.4908963)",,,,
47016403,tertiary,False,False,31.54,,"LINESTRING (133.9455911 34.4885432, 133.9452584 34.4884707)",,,,
477999937,residential,False,True,108.784,,"LINESTRING (133.9455911 34.4885432, 133.9454119 34.4895103)",,,,
47016403,tertiary,False,True,43.212,,"LINESTRING (133.9455911 34.4885432, 133.9459748 34.4886269, 133.9460469 34.4886426)",,,,
182799146,unclassified,False,False,36.304,,"LINESTRING (133.9454119 34.4895103, 133.9450235 34.4894462)",,,,
477999937,residential,False,False,108.784,,"LINESTRING (133.9454119 34.4895103, 133.9455911 34.4885432)",,,,
477999937,residential,False,True,157.688,,"LINESTRING (133.9454119 34.4895103, 133.9450478 34.4908963)",,,,
182799146,unclassified,False,True,42.462,,"LINESTRING (133.9454119 34.4895103, 133.9457909 34.4895728, 133.9458662 34.4895852)",,,,
182798554,unclassified,False,False,9.892,,"LINESTRING (133.9450035 34.4878894, 133.9448956 34.4878873)",,,,
182798554,unclassified,False,True,183.836,,"LINESTRING (133.9450035 34.4878894, 133.9456214 34.4879014, 133.9456821 34.4878933, 133.9457258 34.4878744, 133.9457639 34.487844, 133.9457838 34.4877925, 133.9457934 34.4876763, 133.9457854 34.4876111, 133.9457584 34.4875611, 133.9457184 34.4875331, 133.9456494 34.4875111, 133.9455848 34.4874979, 133.9450195 34.4874944, 133.944908 34.4874808)",,,,
477999938,residential,False,True,70.441,,"LINESTRING (133.9450035 34.4878894, 133.9451752 34.4880283, 133.9449607 34.4882549, 133.9449249 34.4883997)",,,,
1212464471,tertiary,False,False,57.351,,"LINESTRING (133.9449249 34.4883997, 133.9443222 34.488261)",,,,
477999938,residential,False,False,70.441,,"LINESTRING (133.9449249 34.4883997, 133.9449607 34.4882549, 133.9451752 34.4880283, 133.9450035 34.4878894)",,,,
1212464471,tertiary,False,True,13.902000000000001,,"LINESTRING (133.9449249 34.4883997, 133.9450051 34.4884181, 133.9450709 34.4884336)",,,,
"[135029196, 135029116, 135029135]",tertiary,False,True,61.346000000000004,,"LINESTRING (133.9461527 34.4880979, 133.9461479 34.4881269, 133.9461099 34.4883425, 133.9460469 34.4886426)",,,,yes
477999939,residential,False,True,110.083,,"LINESTRING (133.9461527 34.4880979, 133.9460766 34.4881006, 133.9458056 34.4881101, 133.9453214 34.4882439, 133.9451135 34.4883809, 133.9450709 34.4884336)",,,,
1212464471,tertiary,False,True,51.036,,"LINESTRING (133.9423858 34.4876929, 133.9429116 34.487844)",,,,
1212464471,tertiary,False,False,36.733,,"LINESTRING (133.9423858 34.4876929, 133.9422332 34.4876491, 133.942013 34.4875721)",,,,
477999946,residential,False,True,29.858,,"LINESTRING (133.9431743 34.4875508, 133.9430804 34.4875563, 133.9428792 34.4876509)",,,,
477999947,residential,False,False,21.676,,"LINESTRING (133.9428792 34.4876509, 133.9429116 34.487844)",,,,
477999946,residential,False,False,29.858,,"LINESTRING (133.9428792 34.4876509, 133.9430804 34.4875563, 133.9431743 34.4875508)",,,,
477999947,residential,False,True,21.676,,"LINESTRING (133.9429116 34.487844, 133.9428792 34.4876509)",,,,
1212464471,tertiary,False,False,51.036,,"LINESTRING (133.9429116 34.487844, 133.9423858 34.4876929)",,,,
1212464471,tertiary,False,True,55.721,,"LINESTRING (133.9429116 34.487844, 133.9434857 34.4880089)",,,,
477999948,residential,False,True,135.976,,"LINESTRING (133.9410802 34.48911, 133.9410453 34.4891299, 133.9409608 34.4892083, 133.9408629 34.4892448, 133.9408602 34.4893929, 133.9408348 34.4894869, 133.9407905 34.4900451, 133.9405999 34.4901531)",,,,
383093245,unclassified,False,False,37.092,,"LINESTRING (133.9405999 34.4901531, 133.9408316 34.4904266)",,,,
477999948,residential,False,False,135.976,,"LINESTRING (133.9405999 34.4901531, 133.9407905 34.4900451, 133.9408348 34.4894869, 133.9408602 34.4893929, 133.9408629 34.4892448, 133.9409608 34.4892083, 133.9410453 34.4891299, 133.9410802 34.48911)",,,,
135029109,tertiary,False,False,29.52,,"LINESTRING (133.9488849 34.4888812, 133.948886 34.4890484, 133.9488756 34.4891463)",,,,
135029109,tertiary,False,True,110.286,,"LINESTRING (133.9488849 34.4888812, 133.9488846 34.4888428, 133.9489048 34.4887877, 133.948925 34.4887327, 133.9489754 34.4886788, 133.9494112 34.4883912, 133.9497122 34.488205)",,,,
646186530,unclassified,False,False,93.326,,"LINESTRING (133.9488849 34.4888812, 133.948961 34.4888812, 133.9492374 34.48889, 133.9494305 34.4890005, 133.9498596 34.488972)",,,,
135029199,tertiary,False,False,113.806,,"LINESTRING (133.9498596 34.488972, 133.9498573 34.4892199, 133.9498372 34.4899953)",,,,
135029199,tertiary,False,True,86.62,,"LINESTRING (133.9498596 34.488972, 133.9498567 34.4887912, 133.9497797 34.4884791, 133.9497122 34.488205)",,,,
646186530,unclassified,False,True,93.326,,"LINESTRING (133.9498596 34.488972, 133.9494305 34.4890005, 133.9492374 34.48889, 133.948961 34.4888812, 133.9488849 34.4888812)",,,,
