osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge,est_width
61794771,2,tertiary,False,False,77.148,"LINESTRING (135.8693946 35.0063694, 135.8694191 35.0064123, 135.8694347 35.0064395, 135.8696037 35.0067465, 135.8696587 35.0068465, 135.8697076 35.0069218, 135.8697307 35.0069545, 135.8697593 35.0069951)",,,,,
61794771,2,tertiary,False,True,85.79899999999999,"LINESTRING (135.8693946 35.0063694, 135.8693757 35.0063365, 135.8693542 35.0062989, 135.8690418 35.005737, 135.8690296 35.0057082, 135.8690113 35.0056649)",,,,,
61794771,2,tertiary,False,True,137.83999999999997,"LINESTRING (135.8705786 35.0080373, 135.8705038 35.0079419, 135.8704849 35.0079177, 135.8703078 35.0076852, 135.8701326 35.0074684, 135.8698189 35.0070684, 135.8697899 35.0070328, 135.8697593 35.0069951)",,,,,
121503346,,unclassified,False,False,48.013999999999996,"LINESTRING (135.8705786 35.0080373, 135.8706323 35.0081092, 135.8706799 35.0081731, 135.8708534 35.0084058)",,,,,
474746914,4,primary,False,False,27.445,"LINESTRING (135.8705786 35.0080373, 135.8704561 35.008101, 135.8703242 35.0081696)",18,湖岸道路,,,
474746914,4,primary,False,True,73.85,"LINESTRING (135.8705786 35.0080373, 135.8706832 35.0079829, 135.8712632 35.0076814)",18,湖岸道路,,,
121774510,,residential,False,False,71.122,"LINESTRING (135.8668821 35.0009925, 135.8676493 35.0008735)",,,,,
121504050,,residential,False,False,40.754,"LINESTRING (135.8668821 35.0009925, 135.8668712 35.0009348, 135.8669055 35.000784, 135.866894 35.0007393, 135.8668551 35.0006816, 135.8668426 35.0006397)",,,,,
121504050,,residential,False,True,130.34,"LINESTRING (135.8668821 35.0009925, 135.8668263 35.0010282, 135.8666398 35.0010068, 135.8666006 35.0010499, 135.866642 35.0016614, 135.8666164 35.0016961, 135.8663175 35.0017606)",,,,,
121774498,,unclassified,False,False,19.197,"LINESTRING (135.8700291 35.0012775, 135.8699543 35.0014389)",,,,,
121774498,,unclassified,False,True,19.094,"LINESTRING (135.8700291 35.0012775, 135.8699226 35.0011296)",,,,,
437227706,,residential,False,False,90.22399999999999,"LINESTRING (135.8700291 35.0012775, 135.8702012 35.0011053, 135.8702146 35.0010682, 135.8701864 35.0009914, 135.870122 35.0005244)",,,,,
121504286,,residential,False,True,24.616,"LINESTRING (135.8684989 35.0012436, 135.8685098 35.0014648)",,,,,
654094412,,residential,False,True,15.927,"LINESTRING (135.8684989 35.0012436, 135.8683249 35.0012578)",,,,,
121504286,,residential,False,False,35.797,"LINESTRING (135.8684989 35.0012436, 135.8685529 35.0012145, 135.8685447 35.0011041, 135.8684765 35.0009559)",,,,,
121504286,,residential,False,False,24.616,"LINESTRING (135.8685098 35.0014648, 135.8684989 35.0012436)",,,,,
121504286,,residential,False,True,44.192,"LINESTRING (135.8685098 35.0014648, 135.8685261 35.001862)",,,,,
654094413,,residential,False,False,61.726,"LINESTRING (135.8685098 35.0014648, 135.8684604 35.0014687, 135.8681788 35.0015116, 135.8681318 35.0015072, 135.8681506 35.0012666)",,,,,
121503199,3,trunk,False,False,44.498,"LINESTRING (135.873303 35.0015881, 135.8731603 35.0016156, 135.8728285 35.0016833)",1;8,東海道,,,
121503457,,unclassified,False,False,43.043,"LINESTRING (135.8663175 35.0017606, 135.8662411 35.0013786)",,,,,
121503457,,unclassified,False,True,53.971,"LINESTRING (135.8663175 35.0017606, 135.8663223 35.001785, 135.8663931 35.0021273, 135.8663931 35.0021656, 135.8663863 35.0021888, 135.8663593 35.0022351)",,,,,
121504050,,residential,False,False,130.34,"LINESTRING (135.8663175 35.0017606, 135.8666164 35.0016961, 135.866642 35.0016614, 135.8666006 35.0010499, 135.8666398 35.0010068, 135.8668263 35.0010282, 135.8668821 35.0009925)",,,,,
121503199,3,trunk,False,True,44.498,"LINESTRING (135.8728285 35.0016833, 135.8731603 35.0016156, 135.873303 35.0015881)",1;8,東海道,,,
"[199311769, 653187655]",2,trunk,False,False,72.65,"LINESTRING (135.8728285 35.0016833, 135.872629 35.001723, 135.872298 35.0017801, 135.8720499 35.0018249)",1;8,東海道,,,
"[652540009, 121513761]","['2', '3']",tertiary,False,False,97.218,"LINESTRING (135.8728285 35.0016833, 135.8728013 35.0015701, 135.8727734 35.0015072, 135.8727298 35.0014374, 135.8725199 35.0011919, 135.8724087 35.0010393, 135.8723313 35.0009188)",,,,,
121503201,1,primary_link,True,False,128.546,"LINESTRING (135.8697876 35.0021899, 135.8698979 35.0022295, 135.8699738 35.0022438, 135.8701488 35.0022443, 135.8710566 35.0021515, 135.8711782 35.0021356)",56,大津インター線,,,
121774498,,unclassified,False,True,88.071,"LINESTRING (135.8697876 35.0021899, 135.8697837 35.0021337, 135.8697667 35.0018159, 135.8697702 35.0017062, 135.8698041 35.0016389, 135.869888 35.0015385, 135.8699543 35.0014389)",,,,,
"[121503200, 121774436, 653187654, 653187655]",2,trunk,False,True,210.11200000000002,"LINESTRING (135.8697876 35.0021899, 135.8700185 35.0021657, 135.870165 35.0021465, 135.8705746 35.0020867, 135.8710198 35.0020132, 135.8712529 35.0019718, 135.8720499 35.0018249)",1;8,東海道,,yes,13.0m以上
654172073,2,trunk,False,False,113.536,"LINESTRING (135.8697876 35.0021899, 135.8697012 35.0021987, 135.8695158 35.0022141, 135.8692376 35.0022333, 135.868964 35.0022435, 135.868544 35.0022481)",1;8,東海道,,,
121503974,,residential,False,False,71.23899999999999,"LINESTRING (135.8634856 35.00221, 135.8635094 35.0022726, 135.863569 35.0023031, 135.8636682 35.0023169, 135.8641317 35.0023649, 135.8641335 35.0024173)",,,,,
"[243206480, 654172071]","['2', '3']",trunk,False,True,261.762,"LINESTRING (135.8634856 35.00221, 135.8635573 35.0022107, 135.8657393 35.0022328, 135.866212 35.0022345, 135.8663593 35.0022351)",1;8,東海道,,,
121503457,,unclassified,False,False,53.971,"LINESTRING (135.8663593 35.0022351, 135.8663863 35.0021888, 135.8663931 35.0021656, 135.8663931 35.0021273, 135.8663223 35.001785, 135.8663175 35.0017606)",,,,,
"[425544312, 121504204, 435012837]",2,tertiary,False,False,132.793,"LINESTRING (135.8663593 35.0022351, 135.8663274 35.0022789, 135.8663155 35.0023495, 135.8662932 35.0024407, 135.8662631 35.0025083, 135.866212 35.0025695, 135.8661222 35.0026261, 135.8660196 35.0026535, 135.865891 35.0026697, 135.8655406 35.0027035, 135.8652331 35.0027496)",,,,yes,
"[243206480, 654172071]","['2', '3']",trunk,False,False,261.762,"LINESTRING (135.8663593 35.0022351, 135.866212 35.0022345, 135.8657393 35.0022328, 135.8635573 35.0022107, 135.8634856 35.00221)",1;8,東海道,,,
"[654172072, 654172073]","['2', '3']",trunk,False,True,63.840999999999994,"LINESTRING (135.8663593 35.0022351, 135.8669664 35.0022377, 135.8670602 35.0022383)",1;8,東海道,,,
121504286,,residential,False,False,42.963,"LINESTRING (135.868544 35.0022481, 135.868542 35.0021896, 135.8685261 35.001862)",,,,,
654172073,2,trunk,False,False,88.28099999999999,"LINESTRING (135.868544 35.0022481, 135.8685074 35.0022479, 135.8684437 35.0022474, 135.8675748 35.0022416)",1;8,東海道,,,
654172073,2,trunk,False,True,113.536,"LINESTRING (135.868544 35.0022481, 135.868964 35.0022435, 135.8692376 35.0022333, 135.8695158 35.0022141, 135.8697012 35.0021987, 135.8697876 35.0021899)",1;8,東海道,,,
"[121504283, 437224463]",,residential,False,True,149.723,"LINESTRING (135.8727441 35.0026456, 135.8731017 35.0026478, 135.8732575 35.0026563, 135.8735098 35.0026918, 135.8736069 35.0027275, 135.8736089 35.0031623, 135.8733721 35.0031645)",,,,,
121500723,4,secondary,False,False,68.682,"LINESTRING (135.8712507 35.0027503, 135.8712224 35.0025069, 135.8711866 35.0022506, 135.8711782 35.0021356)",103,大津停車場本宮線,,,
121500723,4,secondary,False,True,109.482,"LINESTRING (135.8712507 35.0027503, 135.8713411 35.0035214, 135.8713552 35.0036103, 135.8713798 35.0037289)",103,大津停車場本宮線,,,
121503852,,residential,False,False,137.54899999999998,"LINESTRING (135.8712507 35.0027503, 135.8713305 35.0027448, 135.8714135 35.002731, 135.8717238 35.0026404, 135.8720977 35.0026401, 135.8722783 35.0027518, 135.8725257 35.0030255)",,,,,
121503861,,residential,False,True,24.596,"LINESTRING (135.8699231 35.0027118, 135.8699402 35.0028663, 135.8699474 35.0029321)",,,,,
121503723,,residential,False,True,12.803,"LINESTRING (135.8679899 35.002855, 135.8680007 35.0029698)",,,,,
121503729,,unclassified,False,True,42.64399999999999,"LINESTRING (135.8664287 35.0030946, 135.8664279 35.0031297, 135.8664392 35.0032758, 135.8664509 35.0034274, 135.8664547 35.0034774)",,,,,
121503723,,residential,False,False,35.093,"LINESTRING (135.8680418 35.0032836, 135.8680007 35.0029698)",,,,,
437224453,,residential,False,True,54.145,"LINESTRING (135.8680418 35.0032836, 135.8674502 35.0033313)",,,,,
"[653362680, 121503723, 121503379]",,residential,False,True,29.867,"LINESTRING (135.8680418 35.0032836, 135.8680682 35.0034837, 135.8680697 35.003524, 135.8680707 35.003551)",,,,yes,
437224453,,residential,False,False,50.11,"LINESTRING (135.8680418 35.0032836, 135.8682867 35.0032703, 135.8683685 35.0032692, 135.8685911 35.0032596)",,,,,
121503962,,residential,False,False,9.701,"LINESTRING (135.8685911 35.0032596, 135.8685782 35.003173)",,,,,
121503962,,residential,False,True,40.521,"LINESTRING (135.8685911 35.0032596, 135.8686336 35.0035446, 135.8686341 35.0035535, 135.8686362 35.0035885, 135.8686381 35.0036218)",,,,,
437224453,,residential,False,True,50.11,"LINESTRING (135.8685911 35.0032596, 135.8683685 35.0032692, 135.8682867 35.0032703, 135.8680418 35.0032836)",,,,,
121503861,,residential,False,False,23.112,"LINESTRING (135.8699703 35.0031391, 135.8699474 35.0029321)",,,,,
437224456,,residential,False,False,63.495,"LINESTRING (135.8699703 35.0031391, 135.8692735 35.0031563)",,,,,
121503861,,residential,False,True,52.635,"LINESTRING (135.8699703 35.0031391, 135.869998 35.0033895, 135.8700156 35.0034741, 135.8700219 35.0035353, 135.8700213 35.00361)",,,,,
121503732,,residential,False,False,48.684,"LINESTRING (135.8731091 35.0031669, 135.8731029 35.0027291)",,,,,
437224463,,residential,False,False,23.956,"LINESTRING (135.8731091 35.0031669, 135.8733721 35.0031645)",,,,,
121503732,,residential,False,True,125.35300000000001,"LINESTRING (135.8731091 35.0031669, 135.8731119 35.0033601, 135.8733548 35.003627, 135.8733512 35.0036477, 135.8733402 35.0037649, 135.8732896 35.0040196, 135.8732768 35.0041744, 135.8733039 35.0042187)",,,,,
121500940,2,secondary,False,False,35.958,"LINESTRING (135.866804 35.0034992, 135.8669684 35.0035137, 135.8671946 35.0035452)",103,大津停車場本宮線,,,
121500940,2,secondary,False,True,31.919,"LINESTRING (135.866804 35.0034992, 135.8665533 35.0034801, 135.8664547 35.0034774)",103,大津停車場本宮線,,,
121503846,2,tertiary,False,True,36.422000000000004,"LINESTRING (135.866804 35.0034992, 135.8667996 35.0035517, 135.8667769 35.003826)",,,,,
121500940,2,secondary,False,False,31.919,"LINESTRING (135.8664547 35.0034774, 135.8665533 35.0034801, 135.866804 35.0034992)",103,大津停車場本宮線,,,
"[656319611, 121500940]","['2', '3']",secondary,False,True,160.65900000000002,"LINESTRING (135.8664547 35.0034774, 135.8663612 35.0034806, 135.8653839 35.0035642, 135.8652873 35.0035796, 135.8652049 35.0036048, 135.8649977 35.0037004, 135.8649281 35.0037347, 135.8648397 35.0037698, 135.8647641 35.0037999)",103,大津停車場本宮線,,,
121503729,,unclassified,False,False,42.64399999999999,"LINESTRING (135.8664547 35.0034774, 135.8664509 35.0034274, 135.8664392 35.0032758, 135.8664279 35.0031297, 135.8664287 35.0030946)",,,,,
61794769,2,tertiary,False,False,33.916,"LINESTRING (135.8686381 35.0036218, 135.8682658 35.0036277)",,,,,
61794769,2,tertiary,False,True,61.865,"LINESTRING (135.8686381 35.0036218, 135.8688881 35.0036178, 135.8693172 35.003611)",,,,,
121503962,,residential,False,False,40.521,"LINESTRING (135.8686381 35.0036218, 135.8686362 35.0035885, 135.8686341 35.0035535, 135.8686336 35.0035446, 135.8685911 35.0032596)",,,,,
61794769,2,tertiary,False,False,64.31500000000001,"LINESTRING (135.8700213 35.00361, 135.8699308 35.0035997, 135.869784 35.0035918, 135.8695225 35.0035966, 135.8693857 35.0036065, 135.8693389 35.0036096, 135.8693172 35.003611)",,,,,
61794769,2,tertiary,False,True,13.918,"LINESTRING (135.8700213 35.00361, 135.8701002 35.0036194, 135.8701725 35.0036281)",,,,,
121503861,,residential,False,False,52.635,"LINESTRING (135.8700213 35.00361, 135.8700219 35.0035353, 135.8700156 35.0034741, 135.869998 35.0033895, 135.8699703 35.0031391)",,,,,
61794769,2,tertiary,False,True,31.963,"LINESTRING (135.8701725 35.0036281, 135.8705203 35.0036664)",,,,,
61794769,2,tertiary,False,False,13.918,"LINESTRING (135.8701725 35.0036281, 135.8701002 35.0036194, 135.8700213 35.00361)",,,,,
121504212,,residential,False,False,66.46300000000001,"LINESTRING (135.8701725 35.0036281, 135.870172 35.003681, 135.8701899 35.0037336, 135.8702247 35.0037809, 135.8703205 35.0039218, 135.8703468 35.0039571, 135.8703855 35.0039882, 135.8704176 35.0040059, 135.8704868 35.0040388, 135.8705301 35.0040717, 135.8705579 35.0041074)",,,,,
61794769,2,tertiary,False,False,27.529,"LINESTRING (135.8682658 35.0036277, 135.8679636 35.003632)",,,,,
61794769,2,tertiary,False,True,33.916,"LINESTRING (135.8682658 35.0036277, 135.8686381 35.0036218)",,,,,
121503379,,residential,False,False,21.361,"LINESTRING (135.8682658 35.0036277, 135.8682398 35.0035889, 135.8682242 35.003577, 135.8681881 35.0035616, 135.8681365 35.0035532, 135.8680707 35.003551)",,,,,
61794769,2,tertiary,False,False,78.721,"LINESTRING (135.8713798 35.0037289, 135.8712524 35.0037305, 135.87116 35.0037295, 135.871003 35.0037187, 135.8708315 35.0037014, 135.8705203 35.0036664)",,,,,
121500723,4,secondary,False,False,109.482,"LINESTRING (135.8713798 35.0037289, 135.8713552 35.0036103, 135.8713411 35.0035214, 135.8712507 35.0027503)",103,大津停車場本宮線,,,
"[121503627, 437228630]",,"['unclassified', 'residential']",False,"[False, True]",132.577,"LINESTRING (135.8713798 35.0037289, 135.8714815 35.0037275, 135.8720385 35.0037198, 135.8721036 35.0037508, 135.8721846 35.0037586, 135.8722732 35.003765, 135.8725172 35.0037544, 135.8728215 35.0037854)",,,,,
