osmid,oneway,ref,highway,junction,reversed,length,geometry,name,maxspeed
357848796,False,,residential,,True,110.30199999999999,"LINESTRING (23.1059998 61.1127727, 23.1058561 61.1128017, 23.1050326 61.1129654, 23.1046761 61.1129328, 23.1040648 61.1130312)",Kauppakuja,
276081817,False,,residential,,True,97.088,"LINESTRING (23.1040648 61.1130312, 23.1025289 61.1133515, 23.1024034 61.1133749)",Kauppakuja,
357848796,False,,residential,,False,110.302,"LINESTRING (23.1040648 61.1130312, 23.1046761 61.1129328, 23.1050326 61.1129654, 23.1058561 61.1128017, 23.1059998 61.1127727)",Kauppakuja,
357848797,False,,residential,,True,75.08,"LINESTRING (23.1040648 61.1130312, 23.1036038 61.1124589, 23.1035504 61.1124035)",,
357848799,False,,residential,,False,71.792,"LINESTRING (23.1040648 61.1130312, 23.1044335 61.1134563, 23.1045812 61.1136267)",,
70317052,False,230,secondary,,False,49.67,"LINESTRING (23.1035504 61.1124035, 23.1040486 61.1122853, 23.1043935 61.1122211)",Lauttakyläntie,40
70317052,False,230,secondary,,True,99.582,"LINESTRING (23.1035504 61.1124035, 23.1032625 61.1124934, 23.1026572 61.1126826, 23.1021079 61.1128221, 23.1019579 61.1128602)",Lauttakyläntie,40
357848797,False,,residential,,False,75.08,"LINESTRING (23.1035504 61.1124035, 23.1036038 61.1124589, 23.1040648 61.1130312)",,
357848799,False,,residential,,True,71.792,"LINESTRING (23.1045812 61.1136267, 23.1044335 61.1134563, 23.1040648 61.1130312)",,
370293185,False,,residential,,True,104.197,"LINESTRING (23.1061776 61.1164953, 23.1046167 61.1169323, 23.1044906 61.1169567)",Kustaankuja,
155482796,False,,residential,,False,150.72500000000002,"LINESTRING (23.1057066 61.1145773, 23.1063297 61.114446, 23.1067521 61.1143161, 23.1071827 61.1141862, 23.108213 61.1139767)",Taatinrinnantie,
176509860,False,,residential,,True,147.412,"LINESTRING (23.0988136 61.1129143, 23.1001822 61.1126423, 23.1006508 61.1131354, 23.1007136 61.1131965)",Kajavanpolku,
