osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction
30426074,,,,residential,True,False,52.580999999999996,30,"LINESTRING (33.5931611 34.9523582, 33.5930474 34.9523272, 33.5928856 34.9522699, 33.592748 34.9522095, 33.5926441 34.9521529)",
530743522,,,,residential,False,True,99.33900000000001,,"LINESTRING (33.5931611 34.9523582, 33.5932208 34.9523703, 33.5932822 34.952367, 33.5934461 34.9523323, 33.5935129 34.9523292, 33.593568 34.9523482, 33.5936074 34.95237, 33.5936244 34.9524023, 33.5936287 34.9524389, 33.5936276 34.9524895, 33.5936275 34.952586, 33.5935934 34.9528766)",
98510747,,,Mariou Siarri,residential,True,False,119.399,30,"LINESTRING (33.5923094 34.9523773, 33.5922104 34.9523139, 33.5921035 34.9522734, 33.5919539 34.9522339, 33.5917857 34.9521997, 33.5915471 34.9521711, 33.5914022 34.9521343, 33.591303 34.9520793, 33.5911476 34.9519475)",
530751321,,,Saint Lucas,residential,False,False,83.494,30,"LINESTRING (33.5923094 34.9523773, 33.5922567 34.9524363, 33.592212 34.9524739, 33.5920532 34.9525632, 33.5918507 34.9526133, 33.5917252 34.9525983, 33.5917166 34.9525922, 33.5916425 34.9525401, 33.5915827 34.9524521)",
"[1014092816, 524490184]",,,Mariou Siarri,residential,False,"[False, True]",65.803,30,"LINESTRING (33.5923094 34.9523773, 33.5923879 34.9524507, 33.5924413 34.952543, 33.5924642 34.9526465, 33.5924663 34.9528645, 33.5924339 34.952928)",
1212143589,,,Pavlou Michaila,residential,False,True,39.672,30,"LINESTRING (33.5923094 34.9523773, 33.5923405 34.9523434, 33.5923902 34.9523, 33.5926441 34.9521529)",
1212143591,2,,25 Martiou,tertiary,False,False,12.843,30,"LINESTRING (33.594767 34.9516074, 33.5949079 34.9516088)",
52523879,,,Vasileos Georgiou,residential,False,True,156.626,,"LINESTRING (33.594767 34.9516074, 33.5947249 34.9520791, 33.5944083 34.952978)",
1212143591,2,,25 Martiou,tertiary,False,True,84.91900000000001,30,"LINESTRING (33.594767 34.9516074, 33.5943226 34.9516069, 33.5942165 34.9516132, 33.5939746 34.9516274, 33.5938365 34.9516356)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,31.777,,"LINESTRING (33.5935934 34.9528766, 33.5939416 34.9528914)",
524490183,,,Megalou Alexandrou,residential,False,False,93.43900000000001,,"LINESTRING (33.5935934 34.9528766, 33.5934842 34.9528949, 33.5934324 34.9529342, 33.5933881 34.953014, 33.5933492 34.9530488, 33.5927395 34.9532931)",
530743522,,,,residential,False,False,99.33900000000001,,"LINESTRING (33.5935934 34.9528766, 33.5936275 34.952586, 33.5936276 34.9524895, 33.5936287 34.9524389, 33.5936244 34.9524023, 33.5936074 34.95237, 33.593568 34.9523482, 33.5935129 34.9523292, 33.5934461 34.9523323, 33.5932822 34.952367, 33.5932208 34.9523703, 33.5931611 34.9523582)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,22.146,,"LINESTRING (33.5944083 34.952978, 33.5946324 34.953055)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,44.178999999999995,,"LINESTRING (33.5944083 34.952978, 33.59425 34.9529223, 33.5941569 34.9529011, 33.5940528 34.9528923, 33.5939416 34.9528914)",
52523879,,,Vasileos Georgiou,residential,False,False,156.626,,"LINESTRING (33.5944083 34.952978, 33.5947249 34.9520791, 33.594767 34.9516074)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,31.777,,"LINESTRING (33.5939416 34.9528914, 33.5935934 34.9528766)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,44.179,,"LINESTRING (33.5939416 34.9528914, 33.5940528 34.9528923, 33.5941569 34.9529011, 33.59425 34.9529223, 33.5944083 34.952978)",
52523875,,,Mpoumpoulinas,residential,False,False,194.03900000000002,,"LINESTRING (33.5939416 34.9528914, 33.5939865 34.9536823, 33.5939266 34.9537268, 33.5935037 34.9537124, 33.5931001 34.9536773, 33.5928506 34.9536424)",
1212143591,2,,25 Martiou,tertiary,False,False,23.904,30,"LINESTRING (33.595319 34.9516144, 33.5955809 34.9516259)",
1212143591,2,,25 Martiou,tertiary,False,True,37.473,30,"LINESTRING (33.595319 34.9516144, 33.5949079 34.9516088)",
52523880,,,,residential,False,False,66.31,,"LINESTRING (33.595319 34.9516144, 33.5952612 34.9520373, 33.5952679 34.952208)",
52523880,,,,residential,False,True,66.31,,"LINESTRING (33.5952679 34.952208, 33.5952612 34.9520373, 33.595319 34.9516144)",
52523874,,,Nikolaou Koyfa,residential,False,True,75.785,,"LINESTRING (33.5953082 34.9525495, 33.5950332 34.9531927)",
52523877,2,,Marathonos,tertiary,True,False,95.851,,"LINESTRING (33.5891005 34.9531828, 33.5890072 34.9533214, 33.588924 34.9534063, 33.5888116 34.9534933, 33.5886812 34.9536122, 33.5886591 34.9536664, 33.5886489 34.9537248, 33.5886418 34.9539168)",
524490185,2,,Marathonos,tertiary,False,False,69.929,,"LINESTRING (33.5891005 34.9531828, 33.5891001 34.9531483, 33.5890933 34.9531026, 33.5890746 34.953055, 33.5889506 34.9528693, 33.5888351 34.9526945, 33.5887837 34.9526174)",
530746767,,,Platonos,residential,False,True,40.84,,"LINESTRING (33.5920622 34.9536908, 33.5922619 34.9540196)",
52523873,,,Petraki Kyprianou,residential,False,False,105.06800000000001,,"LINESTRING (33.5920622 34.9536908, 33.5919145 34.9537573, 33.5917702 34.9537772, 33.5916559 34.9537706, 33.5913764 34.9537058, 33.5909602 34.953608)",
52523873,,,Petraki Kyprianou,residential,False,True,31.308999999999997,,"LINESTRING (33.5920622 34.9536908, 33.5922085 34.9535331, 33.5922665 34.9534645)",
52523873,,,Petraki Kyprianou,residential,False,False,31.896,,"LINESTRING (33.5909602 34.953608, 33.5906117 34.9535817)",
52523873,,,Petraki Kyprianou,residential,False,True,105.06800000000001,,"LINESTRING (33.5909602 34.953608, 33.5913764 34.9537058, 33.5916559 34.9537706, 33.5917702 34.9537772, 33.5919145 34.9537573, 33.5920622 34.9536908)",
52523882,,,Mesologiou,residential,False,False,40.139,,"LINESTRING (33.5927395 34.9532931, 33.5928506 34.9536424)",
524490183,,,Megalou Alexandrou,residential,False,False,7.866,,"LINESTRING (33.5927395 34.9532931, 33.5926629 34.9533257)",
524490183,,,Megalou Alexandrou,residential,False,True,93.43900000000001,,"LINESTRING (33.5927395 34.9532931, 33.5933492 34.9530488, 33.5933881 34.953014, 33.5934324 34.9529342, 33.5934842 34.9528949, 33.5935934 34.9528766)",
52523882,,,Mesologiou,residential,False,False,23.435,,"LINESTRING (33.5928506 34.9536424, 33.5928237 34.953852)",
52523882,,,Mesologiou,residential,False,True,40.139,,"LINESTRING (33.5928506 34.9536424, 33.5927395 34.9532931)",
52523875,,,Mpoumpoulinas,residential,False,True,194.039,,"LINESTRING (33.5928506 34.9536424, 33.5931001 34.9536773, 33.5935037 34.9537124, 33.5939266 34.9537268, 33.5939865 34.9536823, 33.5939416 34.9528914)",
52523882,,,Mesologiou,residential,False,True,23.435,,"LINESTRING (33.5928237 34.953852, 33.5928506 34.9536424)",
52523876,,,Pavlou Mela,residential,False,True,63.175000000000004,,"LINESTRING (33.5928237 34.953852, 33.5926714 34.9538169, 33.5924886 34.9536673, 33.5923891 34.9535352, 33.592353 34.9534701)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,39.607,,"LINESTRING (33.5950332 34.9531927, 33.5946324 34.953055)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,37.916,,"LINESTRING (33.5950332 34.9531927, 33.5954188 34.9533207)",
52523874,,,Nikolaou Koyfa,residential,False,False,75.785,,"LINESTRING (33.5950332 34.9531927, 33.5953082 34.9525495)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,37.916,,"LINESTRING (33.5954188 34.9533207, 33.5950332 34.9531927)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,29.036,,"LINESTRING (33.5954188 34.9533207, 33.59572 34.9534058)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,26.17,,"LINESTRING (33.5972377 34.95381, 33.5969632 34.9537409)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,41.899,,"LINESTRING (33.5972377 34.95381, 33.5976654 34.9539482)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,47.274,,"LINESTRING (33.5964452 34.9535943, 33.5959506 34.9534662)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,34.901,,"LINESTRING (33.5964452 34.9535943, 33.5968057 34.9537002)",
"[1267255874, 766677182]",2,,Stadiou Avenue,tertiary,False,False,58.3,30,"LINESTRING (33.5873205 34.9489386, 33.5876761 34.9492579, 33.5877076 34.9492861, 33.5877518 34.9493258)",
53015797,2,,Archangelou Michail,residential,False,False,91.535,,"LINESTRING (33.5944171 34.9464499, 33.5953958 34.9466345)",
527833830,2,,Michalaki Karaoli,secondary,False,False,26.758,,"LINESTRING (33.5944171 34.9464499, 33.5945228 34.9462254)",
527833830,2,,Michalaki Karaoli,secondary,False,True,51.198,,"LINESTRING (33.5944171 34.9464499, 33.5942309 34.9468843)",
53015797,2,,Archangelou Michail,residential,False,True,91.535,,"LINESTRING (33.5953958 34.9466345, 33.5944171 34.9464499)",
53015798,2,,,residential,False,False,88.049,,"LINESTRING (33.5953958 34.9466345, 33.5954469 34.9462521, 33.5954756 34.9461099, 33.5954929 34.9460569, 33.5955589 34.9458559)",
1252880818,2,,,residential,False,True,63.885999999999996,,"LINESTRING (33.5953958 34.9466345, 33.5953602 34.9468981, 33.5953602 34.9469594, 33.5953858 34.9469927, 33.5954414 34.9470225, 33.595623 34.9470628)",
53015796,,,,residential,False,False,231.419,,"LINESTRING (33.592799 34.9490293, 33.5928494 34.9483659, 33.5928226 34.9480755, 33.5926776 34.947499, 33.5924333 34.9470011)",
53015813,2,,,residential,False,False,43.73,,"LINESTRING (33.5946136 34.9485046, 33.5947976 34.9481414)",
53015813,2,,,residential,False,True,43.73,,"LINESTRING (33.5947976 34.9481414, 33.5946136 34.9485046)",
53015814,2,,Rigainas,residential,False,False,71.673,,"LINESTRING (33.5947976 34.9481414, 33.5954176 34.9485379)",
53015813,2,,,residential,False,False,132.667,,"LINESTRING (33.5947976 34.9481414, 33.5949318 34.947643, 33.5957567 34.9477374)",
53015813,2,,,residential,False,True,132.667,,"LINESTRING (33.5957567 34.9477374, 33.5949318 34.947643, 33.5947976 34.9481414)",
53015817,2,,Othellou,residential,False,True,57.142,,"LINESTRING (33.5969847 34.9464099, 33.5963791 34.9465428)",
53015795,2,,,residential,False,True,93.07900000000001,,"LINESTRING (33.5974917 34.9472746, 33.5976776 34.9477268, 33.5977819 34.9480764)",
"[53015818, 1247789143]",2,,Kilkis,residential,False,False,60.763000000000005,,"LINESTRING (33.5974917 34.9472746, 33.5972128 34.9472414, 33.5971095 34.9472093, 33.5970378 34.9471484, 33.5970119 34.9471192, 33.5969371 34.947035)",
"[53015818, 1247789143]",2,,Kilkis,residential,False,True,60.763000000000005,,"LINESTRING (33.5969371 34.947035, 33.5970119 34.9471192, 33.5970378 34.9471484, 33.5971095 34.9472093, 33.5972128 34.9472414, 33.5974917 34.9472746)",
"[1247789144, 5701968]",2,,Agias Sophias,tertiary,False,False,80.89,30,"LINESTRING (33.5969371 34.947035, 33.5970745 34.9469474, 33.5973795 34.9467528, 33.597619 34.9465704)",
"[1247789144, 1247789142]",2,,Agias Sophias,tertiary,False,True,46.179,30,"LINESTRING (33.5969371 34.947035, 33.5968465 34.947076, 33.5964934 34.9472355)",
"[5701968, 1247789144]",2,,Agias Sophias,tertiary,False,True,80.89,30,"LINESTRING (33.597619 34.9465704, 33.5973795 34.9467528, 33.5970745 34.9469474, 33.5969371 34.947035)",
53015794,2,,Kodrou,residential,False,False,36.519,,"LINESTRING (33.5977819 34.9480764, 33.5974025 34.948182)",
53015795,2,,,residential,False,True,27.3,,"LINESTRING (33.5977819 34.9480764, 33.5978202 34.9483199)",
53015795,2,,,residential,False,False,93.07900000000001,,"LINESTRING (33.5977819 34.9480764, 33.5976776 34.9477268, 33.5974917 34.9472746)",
53015794,2,,Kodrou,residential,False,True,36.519,,"LINESTRING (33.5974025 34.948182, 33.5977819 34.9480764)",
241925126,2,,,residential,False,False,56.265,,"LINESTRING (33.5974025 34.948182, 33.5971226 34.947731)",
53015794,2,,Kodrou,residential,False,False,155.693,,"LINESTRING (33.5974025 34.948182, 33.5969952 34.9482977, 33.5969455 34.9483108, 33.5968852 34.9483214, 33.5968362 34.9483237, 33.5967964 34.9483207, 33.5967566 34.9483055, 33.5967199 34.9482864, 33.5966869 34.9482616, 33.5961355 34.9476355)",
527833830,2,,Michalaki Karaoli,secondary,False,False,51.44,,"LINESTRING (33.5932466 34.9498878, 33.5933261 34.9494298)",
1212034700,1,,,secondary,True,False,13.533000000000001,,"LINESTRING (33.5932466 34.9498878, 33.593217 34.9498863, 33.5931881 34.9498919, 33.5931623 34.9499041, 33.5931419 34.9499218, 33.5931286 34.9499435)",roundabout
98501831,,,,residential,False,True,79.805,,"LINESTRING (33.5961658 34.9494647, 33.5965318 34.9501167)",
529583596,,,Lysistrati,residential,False,False,30.404,,"LINESTRING (33.597869 34.9527029, 33.5978315 34.9529746)",
529583596,,,Lysistrati,residential,False,True,50.959,,"LINESTRING (33.597869 34.9527029, 33.5978902 34.9525496, 33.5979141 34.9524279, 33.5979061 34.952354, 33.5978898 34.9522483)",
530743526,,,Dionysiou Solomou,residential,False,False,18.666,30,"LINESTRING (33.5908183 34.951212, 33.5906274 34.9512728)",
530743526,,,Dionysiou Solomou,residential,False,True,27.328,30,"LINESTRING (33.5908183 34.951212, 33.5910833 34.951097)",
98501820,,,,residential,False,True,82.744,30,"LINESTRING (33.5908183 34.951212, 33.5909732 34.9515203, 33.5911055 34.9517245, 33.5912415 34.9518652)",
1212143587,1,,Leoforos 1 Apriliou,secondary,True,False,49.064,30,"LINESTRING (33.592892 34.9504137, 33.5931977 34.9500505)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,27.48,,"LINESTRING (33.5979455 34.9540397, 33.5976654 34.9539482)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,15.051,,"LINESTRING (33.5969632 34.9537409, 33.5968057 34.9537002)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,26.17,,"LINESTRING (33.5969632 34.9537409, 33.5972377 34.95381)",
22972792,2,,Michalaki Paridi,tertiary,False,True,35.563,30,"LINESTRING (33.5904231 34.9519531, 33.5903403 34.9518728, 33.5902491 34.9517952, 33.5901443 34.9517315)",
527833828,2,,Michalaki Paridi,secondary,False,False,49.30500000000001,30,"LINESTRING (33.5904231 34.9519531, 33.5904552 34.9520334, 33.5904789 34.9521151, 33.5904975 34.9522259, 33.5905194 34.952388)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,22.063,,"LINESTRING (33.5959506 34.9534662, 33.59572 34.9534058)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,47.274,,"LINESTRING (33.5959506 34.9534662, 33.5964452 34.9535943)",
98501854,,,,residential,False,False,104.752,,"LINESTRING (33.5873222 34.9457492, 33.5882833 34.9453215, 33.5883322 34.9452997)",
530743513,,,Voulgaroktonou,residential,False,True,62.804,,"LINESTRING (33.5873222 34.9457492, 33.587462 34.9459987, 33.5876149 34.9462605)",
30425900,2,E205,Leoforos 1 Apriliou,secondary,False,True,12.529,30,"LINESTRING (33.5912415 34.9518652, 33.5911476 34.9519475)",
"[537480442, 30425900]",2,E205,Leoforos 1 Apriliou,secondary,False,False,114.74499999999999,30,"LINESTRING (33.5912415 34.9518652, 33.5913531 34.9517463, 33.5915032 34.951593, 33.5916957 34.9513894, 33.59196 34.9511846, 33.5920749 34.9510955)",
98501820,,,,residential,False,False,82.744,30,"LINESTRING (33.5912415 34.9518652, 33.5911055 34.9517245, 33.5909732 34.9515203, 33.5908183 34.951212)",
30342927,,,Zalongou,residential,False,True,85.237,,"LINESTRING (33.5906296 34.9468982, 33.5915147 34.9466507)",
30342927,,,Zalongou,residential,False,False,88.996,,"LINESTRING (33.5906296 34.9468982, 33.5902169 34.94703, 33.5897202 34.9471896)",
98501843,,,Manis,residential,False,True,214.356,,"LINESTRING (33.5906296 34.9468982, 33.5904024 34.9464162, 33.590384 34.946385, 33.5903656 34.946366, 33.5903403 34.9463514, 33.5903136 34.9463424, 33.5902781 34.9463368, 33.5902506 34.9463384, 33.5899024 34.9464551, 33.5898749 34.9464562, 33.5898489 34.94645, 33.5898264 34.9464444, 33.5898018 34.9464326, 33.5897839 34.9464131, 33.5895922 34.9461388, 33.5895447 34.9461051, 33.5895075 34.9461012, 33.5894793 34.9461048, 33.5894391 34.9461181, 33.5890526 34.9463158)",
30382115,2,,Georgiou Karaiskai,tertiary,False,True,17.286,30,"LINESTRING (33.5944818 34.9500807, 33.5943906 34.950217)",
30382115,2,,Georgiou Karaiskai,tertiary,False,False,99.208,30,"LINESTRING (33.5944818 34.9500807, 33.594552 34.9499815, 33.5948451 34.949509, 33.5949686 34.9492832)",
98501801,2,,Αρτεμιδος,residential,False,True,61.93300000000001,30,"LINESTRING (33.5944818 34.9500807, 33.5942544 34.9499046, 33.5940034 34.9496855)",
98501800,2,,Kinyra,residential,False,True,78.692,,"LINESTRING (33.5957732 34.9492684, 33.5964201 34.9487997)",
530751321,,,Saint Lucas,residential,False,True,83.494,30,"LINESTRING (33.5915827 34.9524521, 33.5916425 34.9525401, 33.5917166 34.9525922, 33.5917252 34.9525983, 33.5918507 34.9526133, 33.5920532 34.9525632, 33.592212 34.9524739, 33.5922567 34.9524363, 33.5923094 34.9523773)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,41.899,,"LINESTRING (33.5976654 34.9539482, 33.5972377 34.95381)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,27.48,,"LINESTRING (33.5976654 34.9539482, 33.5979455 34.9540397)",
98501841,,,Pindou,residential,False,True,158.37199999999999,,"LINESTRING (33.597374 34.9502456, 33.596901 34.9504703, 33.5966446 34.9505566, 33.5963404 34.950615, 33.59574 34.9506428)",
98501854,,,,residential,False,False,34.201,,"LINESTRING (33.5883322 34.9452997, 33.5886606 34.9451509)",
98501854,,,,residential,False,True,104.752,,"LINESTRING (33.5883322 34.9452997, 33.5882833 34.9453215, 33.5873222 34.9457492)",
30338906,2,,,residential,True,False,73.749,30,"LINESTRING (33.5927794 34.9498481, 33.5926059 34.9498239, 33.5924753 34.9498142, 33.5919733 34.9498086)",
98501806,1,,,residential,True,False,75.88900000000001,30,"LINESTRING (33.5927794 34.9498481, 33.5926676 34.9502752, 33.592673 34.9503058, 33.5926911 34.9503303, 33.5927264 34.9503557, 33.592892 34.9504137)",
98501800,2,,Kinyra,residential,False,False,78.692,,"LINESTRING (33.5964201 34.9487997, 33.5957732 34.9492684)",
"[524486507, 98501797, 53015795]",2,,Kinyra,residential,False,False,204.346,,"LINESTRING (33.5964201 34.9487997, 33.5966613 34.9490881, 33.5978768 34.948755, 33.5978202 34.9483199)",
98501797,2,,Kinyra,residential,False,True,93.251,,"LINESTRING (33.5964201 34.9487997, 33.5958686 34.9482395, 33.5957436 34.9481794)",
30426024,,,Eleftheriou Venizelou,residential,False,False,70.528,,"LINESTRING (33.5965318 34.9501167, 33.595759 34.9501494)",
98501831,,,,residential,False,False,79.805,,"LINESTRING (33.5965318 34.9501167, 33.5961658 34.9494647)",
52523873,,,Petraki Kyprianou,residential,False,True,31.896,,"LINESTRING (33.5906117 34.9535817, 33.5909602 34.953608)",
52523873,,,Petraki Kyprianou,residential,False,False,27.677,,"LINESTRING (33.5906117 34.9535817, 33.5904549 34.9535677, 33.5903105 34.9535503)",
530743515,2,,25 Martiou,tertiary,False,False,70.897,30,"LINESTRING (33.5967685 34.951581, 33.597533 34.9514632)",
530743515,2,,25 Martiou,tertiary,False,True,68.637,30,"LINESTRING (33.5967685 34.951581, 33.5964223 34.9516164, 33.5960184 34.9516296)",
98501854,,,,residential,False,True,34.201,,"LINESTRING (33.5886606 34.9451509, 33.5883322 34.9452997)",
30338702,,,Lordou Vyronos,residential,False,True,80.859,30,"LINESTRING (33.5921179 34.9463395, 33.5923118 34.9470491)",
30338702,,,Lordou Vyronos,residential,False,False,91.029,30,"LINESTRING (33.5921179 34.9463395, 33.5920594 34.9461416, 33.5920209 34.9460115, 33.5918826 34.9455439)",
98507919,,,Agamemnonos,residential,False,False,63.199,30,"LINESTRING (33.5921179 34.9463395, 33.5923483 34.9463012, 33.5927354 34.9461001)",
"[98507918, 98507919]",,,"['Agamemnonos', 'Andrea Miaouli']",residential,False,"[False, True]",178.12,30,"LINESTRING (33.5927354 34.9461001, 33.5936521 34.9456695, 33.5936825 34.9455975, 33.5936656 34.9455351, 33.5936285 34.9454728, 33.5935541 34.9454229, 33.5934848 34.9454036, 33.593201 34.9453343, 33.593108 34.9453121, 33.5930344 34.9452867)",
98507919,,,Agamemnonos,residential,False,True,63.199,30,"LINESTRING (33.5927354 34.9461001, 33.5923483 34.9463012, 33.5921179 34.9463395)",
98507925,,,Adamantiou Korai,residential,False,True,82.926,30,"LINESTRING (33.5927354 34.9461001, 33.5926356 34.9458199, 33.5924805 34.9453842)",
98507918,,,Andrea Miaouli,residential,False,False,57.317,30,"LINESTRING (33.5918826 34.9455439, 33.5924805 34.9453842)",
30338702,,,Lordou Vyronos,residential,False,True,91.029,30,"LINESTRING (33.5918826 34.9455439, 33.5920209 34.9460115, 33.5920594 34.9461416, 33.5921179 34.9463395)",
98507918,,,Andrea Miaouli,residential,False,True,57.317,30,"LINESTRING (33.5924805 34.9453842, 33.5918826 34.9455439)",
98507918,,,Andrea Miaouli,residential,False,False,51.974999999999994,30,"LINESTRING (33.5924805 34.9453842, 33.5927329 34.9453163, 33.5928225 34.9453011, 33.5929222 34.9452886, 33.5930344 34.9452867)",
98507925,,,Adamantiou Korai,residential,False,False,82.926,30,"LINESTRING (33.5924805 34.9453842, 33.5926356 34.9458199, 33.5927354 34.9461001)",
527833830,2,,Michalaki Karaoli,secondary,False,False,51.198,,"LINESTRING (33.5942309 34.9468843, 33.5944171 34.9464499)",
98507927,2,,Andrea Dmitirou,residential,False,False,186.26600000000002,,"LINESTRING (33.5942309 34.9468843, 33.5941171 34.9468677, 33.5940498 34.9468665, 33.5939577 34.9468729, 33.5938641 34.9468827, 33.5937552 34.9469001, 33.5931907 34.9470173, 33.5931844 34.9470198, 33.5931553 34.9470314, 33.5931228 34.947049, 33.5931021 34.9470658, 33.5930831 34.9470864, 33.5930748 34.9471136, 33.5930757 34.9471421, 33.5931166 34.9472457, 33.5931843 34.9474424, 33.5932674 34.9477552)",
527833830,2,,Michalaki Karaoli,secondary,False,True,295.069,,"LINESTRING (33.5942309 34.9468843, 33.5941472 34.9470956, 33.5938498 34.9478607, 33.5936727 34.9483162, 33.5935789 34.9485576, 33.5934824 34.948828, 33.5934052 34.9491113, 33.5933261 34.9494298)",
"[98507918, 98507919]",,,"['Agamemnonos', 'Andrea Miaouli']",residential,False,"[False, True]",178.12,30,"LINESTRING (33.5930344 34.9452867, 33.593108 34.9453121, 33.593201 34.9453343, 33.5934848 34.9454036, 33.5935541 34.9454229, 33.5936285 34.9454728, 33.5936656 34.9455351, 33.5936825 34.9455975, 33.5936521 34.9456695, 33.5927354 34.9461001)",
98507918,,,Andrea Miaouli,residential,False,True,51.974999999999994,30,"LINESTRING (33.5930344 34.9452867, 33.5929222 34.9452886, 33.5928225 34.9453011, 33.5927329 34.9453163, 33.5924805 34.9453842)",
30425900,2,E205,Leoforos 1 Apriliou,secondary,False,False,12.529,30,"LINESTRING (33.5911476 34.9519475, 33.5912415 34.9518652)",
30425900,2,E205,Leoforos 1 Apriliou,secondary,False,True,8.076,30,"LINESTRING (33.5911476 34.9519475, 33.5910874 34.9520008)",
30339263,,,Thiseos,residential,False,False,106.94200000000001,,"LINESTRING (33.5880595 34.9515632, 33.5880817 34.9519523, 33.5880753 34.9525245)",
30339263,,,Thiseos,residential,False,True,48.998,,"LINESTRING (33.5880595 34.9515632, 33.5880371 34.9512243, 33.5879791 34.9511349)",
"[524490186, 524490187, 188981516]",,,Andrea Mappoura,residential,False,True,137.747,,"LINESTRING (33.5880595 34.9515632, 33.5883795 34.9515421, 33.5884385 34.9515454, 33.5884881 34.9515585, 33.588527 34.9515871, 33.5885498 34.9516245, 33.5886115 34.952018, 33.5886303 34.9520708, 33.5886544 34.9521049, 33.5886946 34.9521224, 33.5888113 34.9521356, 33.5888676 34.9521565, 33.5889226 34.9521928, 33.5889923 34.9522264)",
188981466,2,E205,Leoforos 1 Apriliou,secondary,False,True,20.403,30,"LINESTRING (33.589005 34.9526451, 33.5887837 34.9526174)",
188981516,,,Andrea Mappoura,residential,False,False,46.572,,"LINESTRING (33.589005 34.9526451, 33.5889923 34.9522264)",
188981466,2,E205,Leoforos 1 Apriliou,secondary,False,False,24.368000000000002,30,"LINESTRING (33.589005 34.9526451, 33.589173 34.9526684, 33.5892699 34.9526718)",
529583597,,,,residential,False,False,90.992,,"LINESTRING (33.5978898 34.9522483, 33.5968986 34.9523463)",
529583596,,,Lysistrati,residential,False,False,50.959,,"LINESTRING (33.5978898 34.9522483, 33.5979061 34.952354, 33.5979141 34.9524279, 33.5978902 34.9525496, 33.597869 34.9527029)",
529583596,,,Lysistrati,residential,False,True,94.43400000000001,,"LINESTRING (33.5978898 34.9522483, 33.5977991 34.9519439, 33.5976374 34.9515571, 33.597533 34.9514632)",
529583597,,,,residential,False,True,41.751,,"LINESTRING (33.5964421 34.9523777, 33.5968986 34.9523463)",
241841998,,,,residential,False,False,54.615,,"LINESTRING (33.5968986 34.9523463, 33.5968524 34.952836)",
529583597,,,,residential,False,False,41.751,,"LINESTRING (33.5968986 34.9523463, 33.5964421 34.9523777)",
529583597,,,,residential,False,True,90.992,,"LINESTRING (33.5968986 34.9523463, 33.5978898 34.9522483)",
241841992,,,,residential,False,False,53.521,,"LINESTRING (33.5962678 34.9527903, 33.5968524 34.952836)",
241841992,,,,residential,False,True,53.521,,"LINESTRING (33.5968524 34.952836, 33.5962678 34.9527903)",
241841998,,,,residential,False,False,29.2,,"LINESTRING (33.5968524 34.952836, 33.5968538 34.9530986)",
241841998,,,,residential,False,True,54.615,,"LINESTRING (33.5968524 34.952836, 33.5968986 34.9523463)",
22972786,2,,Papathanasiou,secondary,True,False,51.074000000000005,30,"LINESTRING (33.5903247 34.9529214, 33.5903524 34.9528751, 33.590362 34.9528428, 33.5903673 34.9527861, 33.5903556 34.9526029, 33.5903391 34.9524694)",
241842000,,,,residential,True,False,72.75500000000001,,"LINESTRING (33.5903247 34.9529214, 33.590616 34.9528417, 33.5907732 34.9528279, 33.5908253 34.9528332, 33.5908475 34.9528563, 33.5908398 34.953019, 33.5908193 34.9530528)",
529583596,,,Lysistrati,residential,False,True,30.404,,"LINESTRING (33.5978315 34.9529746, 33.597869 34.9527029)",
241841995,,,,residential,False,True,90.682,,"LINESTRING (33.5978315 34.9529746, 33.5975592 34.9530385, 33.5972373 34.9530907, 33.5968538 34.9530986)",
630046248,2,,9 Iouliou,secondary,True,False,17.895000000000003,30,"LINESTRING (33.5901799 34.9530295, 33.5902236 34.9529903, 33.59028 34.9529545, 33.5903247 34.9529214)",
1219767899,2,,9 Iouliou,secondary,False,False,7.109999999999999,30,"LINESTRING (33.5901799 34.9530295, 33.5901576 34.9530636, 33.590148 34.9530876)",
241842000,,,,residential,True,False,44.759,,"LINESTRING (33.5908193 34.9530528, 33.59078 34.9530678, 33.5907092 34.9530708, 33.5906486 34.9530689, 33.590334 34.9530951)",
1242265443,,,,residential,False,False,37.606,,"LINESTRING (33.5908193 34.9530528, 33.5908895 34.9531317, 33.5909588 34.9531704, 33.5911529 34.9532353)",
