osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
333602473,,residential,,False,True,153.89600000000002,"LINESTRING (58.9668947 55.701744, 58.9676464 55.7028085, 58.9679607 55.702968)",,
333548906,Социалистическая улица,residential,60,False,False,170.706,"LINESTRING (58.9549488 55.7041077, 58.95724 55.703277)",,
"[333602481, 333602476]",Тихая улица,residential,60,False,False,299.351,"LINESTRING (58.9549488 55.7041077, 58.9563257 55.7053272, 58.955453 55.7056649, 58.9543593 55.7058724)",,
"[333602480, 333602478, 333602479]",,unclassified,,False,False,279.441,"LINESTRING (58.9543593 55.7058724, 58.9565963 55.7066461, 58.9571006 55.7067973, 58.9572722 55.7069332, 58.9571006 55.7072476, 58.9571101 55.7074641)",yes,
"[333602481, 333602476]",Тихая улица,residential,60,False,True,299.351,"LINESTRING (58.9543593 55.7058724, 58.955453 55.7056649, 58.9563257 55.7053272, 58.9549488 55.7041077)",,
333464378,Мостовая улица,residential,,False,True,133.252,"LINESTRING (58.9583652 55.7042939, 58.95724 55.703277)",,
"[333387442, 333464378, 333464379]",Мостовая улица,residential,60,False,"[False, True]",285.55100000000004,"LINESTRING (58.9583652 55.7042939, 58.9586066 55.7045042, 58.9592154 55.7049138, 58.9595748 55.7051163, 58.9599959 55.705748, 58.9607862 55.7064391)",yes,no
333602482,Тихая улица,residential,,False,False,293.408,"LINESTRING (58.9583652 55.7042939, 58.9587883 55.7041997, 58.9597815 55.70365, 58.9603822 55.7033371, 58.9605854 55.7032324, 58.9605378 55.7031074, 58.959584 55.7024438)",,
333548906,Социалистическая улица,residential,60,False,True,173.65,"LINESTRING (58.959584 55.7024438, 58.9579929 55.7030052, 58.95724 55.703277)",,
333602482,Тихая улица,residential,,False,True,293.408,"LINESTRING (58.959584 55.7024438, 58.9605378 55.7031074, 58.9605854 55.7032324, 58.9603822 55.7033371, 58.9597815 55.70365, 58.9587883 55.7041997, 58.9583652 55.7042939)",,
309931379,Советская улица,residential,60,False,True,16.083,"LINESTRING (58.9691396 55.7025792, 58.9688875 55.702552)",,
