osmid,name,highway,oneway,reversed,length,geometry,ref,junction,lanes
386686063,улица Ленина,secondary,True,False,35.364,"LINESTRING (41.9099132 43.7707691, 41.9103431 43.7708382)",А-155,,2
82659334,улица Ленина,secondary,False,True,160.385,"LINESTRING (41.9099132 43.7707691, 41.9097692 43.7707249, 41.9080783 43.7701992)",А-155,,2
58113889,улица Мира,tertiary,False,False,81.399,"LINESTRING (41.9109419 43.7708228, 41.9119 43.7705836)",,,
386686069,улица Мира,tertiary,True,False,31.566000000000003,"LINESTRING (41.9109419 43.7708228, 41.9107612 43.7708862, 41.9106065 43.7709686)",,,
386686065,улица Ленина,secondary,True,False,29.639,"LINESTRING (41.9105607 43.7712845, 41.9103487 43.7710663)",А-155,,2
58113891,улица Ленина,secondary,False,False,188.178,"LINESTRING (41.9105607 43.7712845, 41.9109837 43.771985, 41.9113843 43.7724543, 41.9116581 43.7727751)",А-155,,
539836499,улица Романчука,residential,False,True,110.035,"LINESTRING (41.9102856 43.7751339, 41.9104815 43.7748241, 41.9105619 43.7747408, 41.9107899 43.774733, 41.9108382 43.7747098, 41.9111302 43.7744421)",,,
82656621,улица Кирова,residential,False,True,90.905,"LINESTRING (41.9111302 43.7744421, 41.9121152 43.7748452)",,,
539836499,улица Романчука,residential,False,False,110.035,"LINESTRING (41.9111302 43.7744421, 41.9108382 43.7747098, 41.9107899 43.774733, 41.9105619 43.7747408, 41.9104815 43.7748241, 41.9102856 43.7751339)",,,
81251700,улица Магометова,residential,False,True,11.682,"LINESTRING (41.9101165 43.7693017, 41.9102402 43.769357)",,,
81251700,улица Магометова,residential,False,False,112.87299999999999,"LINESTRING (41.9101165 43.7693017, 41.909943 43.7692241, 41.9095038 43.7690752, 41.9089901 43.7689419, 41.9088265 43.7689071)",,,
