osmid,name,highway,maxspeed,oneway,reversed,length,junction,geometry,ref
957392967,,residential,,False,True,342.275,,"LINESTRING (92.9232369 51.5425389, 92.9235359 51.5407099, 92.9237401 51.5394767)",
957389364,Депутатская улица,residential,,False,False,223.398,,"LINESTRING (92.9200439 51.5422343, 92.9232369 51.5425389)",
957389366,Олимпийская улица,residential,,False,True,328.692,,"LINESTRING (92.9200439 51.5422343, 92.9204856 51.5392911)",
1188661008,,residential,,False,False,275.07699999999994,,"LINESTRING (92.9200439 51.5422343, 92.9170539 51.5421066, 92.9169681 51.542547, 92.9169037 51.542607, 92.9167527 51.5426128)",
38611063,Октябрьская улица,tertiary,90,False,False,35.012,,"LINESTRING (92.9237401 51.5394767, 92.924245 51.5394996)",МГ-96
38611063,Октябрьская улица,tertiary,90,False,True,226.02900000000002,,"LINESTRING (92.9237401 51.5394767, 92.9215395 51.5393493, 92.9212096 51.5393292, 92.9204856 51.5392911)",МГ-96
957392967,,residential,,False,False,342.275,,"LINESTRING (92.9237401 51.5394767, 92.9235359 51.5407099, 92.9232369 51.5425389)",
38611063,Октябрьская улица,tertiary,90,False,True,35.012,,"LINESTRING (92.924245 51.5394996, 92.9237401 51.5394767)",МГ-96
497206417,Саяно-Шушенская улица,residential,,False,True,397.853,,"LINESTRING (92.9234382 51.5372372, 92.9223566 51.5371662, 92.9215831 51.5371154, 92.9211681 51.5370855, 92.9199825 51.5370002, 92.9193097 51.5369584, 92.9184623 51.5368938, 92.9183323 51.536885, 92.9177202 51.5368482)",
38611063,Октябрьская улица,tertiary,90,False,True,195.955,,"LINESTRING (92.9204856 51.5392911, 92.9176624 51.5391423)",МГ-96
957389366,Олимпийская улица,residential,,False,False,328.692,,"LINESTRING (92.9204856 51.5392911, 92.9200439 51.5422343)",
38611063,Октябрьская улица,tertiary,90,False,False,226.029,,"LINESTRING (92.9204856 51.5392911, 92.9212096 51.5393292, 92.9215395 51.5393493, 92.9237401 51.5394767)",МГ-96
