osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,width
4832075,Havlitvej,residential,False,True,22.846000000000004,"LINESTRING (11.8567519 55.9688173, 11.8567676 55.968773, 11.856785 55.968613)",,,,
100715310,Gammel Kikhavnvej,residential,False,False,78.171,"LINESTRING (11.8567519 55.9688173, 11.8568475 55.9688541, 11.8569521 55.9689194, 11.8571689 55.9691962, 11.8573352 55.9693854, 11.8573802 55.9694129)",,,,
100715310,Gammel Kikhavnvej,residential,False,False,50.692,"LINESTRING (11.8576276 55.9695505, 11.8580406 55.9697861, 11.8582104 55.9698686)",,,,
100715310,Gammel Kikhavnvej,residential,False,True,21.705000000000002,"LINESTRING (11.8576276 55.9695505, 11.857596 55.9695329, 11.8573802 55.9694129)",,,,
100715311,Fasanvej,residential,False,False,62.498,"LINESTRING (11.8576276 55.9695505, 11.8576625 55.969513, 11.8579495 55.9691602, 11.8580353 55.9690371)",,,,
100715310,Gammel Kikhavnvej,residential,False,False,21.705000000000002,"LINESTRING (11.8573802 55.9694129, 11.857596 55.9695329, 11.8576276 55.9695505)",,,,
100715310,Gammel Kikhavnvej,residential,False,True,78.171,"LINESTRING (11.8573802 55.9694129, 11.8573352 55.9693854, 11.8571689 55.9691962, 11.8569521 55.9689194, 11.8568475 55.9688541, 11.8567519 55.9688173)",,,,
100717848,Spættevej,residential,False,True,73.006,"LINESTRING (11.8573802 55.9694129, 11.8573218 55.9694949, 11.8573111 55.9695789, 11.8573218 55.9697125, 11.8573325 55.9698566, 11.8573245 55.9699722, 11.8572923 55.9700608)",,,,
100715311,Fasanvej,residential,False,False,109.13799999999999,"LINESTRING (11.8580353 55.9690371, 11.8580326 55.9689455, 11.8580228 55.9688201, 11.8580058 55.9685883, 11.8579897 55.9683331, 11.8579843 55.9682565, 11.8579575 55.9681109, 11.8579497 55.9680571)",,,,
100715311,Fasanvej,residential,False,True,62.498,"LINESTRING (11.8580353 55.9690371, 11.8579495 55.9691602, 11.8576625 55.969513, 11.8576276 55.9695505)",,,,
100717848,Spættevej,residential,False,False,73.006,"LINESTRING (11.8572923 55.9700608, 11.8573245 55.9699722, 11.8573325 55.9698566, 11.8573218 55.9697125, 11.8573111 55.9695789, 11.8573218 55.9694949, 11.8573802 55.9694129)",,,,
100715310,Gammel Kikhavnvej,residential,False,True,66.383,"LINESTRING (11.8591626 55.9701239, 11.8587273 55.9700472, 11.8585315 55.9699947, 11.8583062 55.9699152, 11.8582104 55.9698686)",,,,
100717835,Høgevej,residential,False,True,136.369,"LINESTRING (11.8591626 55.9701239, 11.8586291 55.9708537, 11.8583329 55.971259)",,,,
100717835,Høgevej,residential,False,False,136.369,"LINESTRING (11.8583329 55.971259, 11.8586291 55.9708537, 11.8591626 55.9701239)",,,,
114208517,Grønnegade,residential,False,True,95.865,"LINESTRING (11.8553472 55.9627519, 11.8538393 55.9625761)",,,,
114208521,Søndre Beddingsvej,residential,False,True,130.326,"LINESTRING (11.8446714 55.9641714, 11.8462776 55.9639843, 11.8467215 55.9639326)",,,,
114208442,Ternevej,residential,False,True,86.36699999999999,"LINESTRING (11.8499459 55.9689923, 11.8498023 55.9685269, 11.849847 55.9682235)",,,,
93671524,Parallelvej,residential,False,False,63.972,"LINESTRING (11.8536226 55.9630144, 11.853341 55.9635677)",,,,
93671524,Parallelvej,residential,False,True,50.569,"LINESTRING (11.8536226 55.9630144, 11.8538393 55.9625761)",,,,
114208525,Gyvelvej,residential,False,False,216.01,"LINESTRING (11.8536226 55.9630144, 11.8541628 55.9630862, 11.8548309 55.9631768, 11.855208 55.9632562, 11.8556155 55.9633511, 11.8569063 55.9636302)",,,,
114208503,Ole Sørensvej,residential,False,True,142.874,"LINESTRING (11.8570773 55.966579, 11.8560472 55.9677273)",,,,
114208514,Kattegat Strandhave,residential,False,False,50.622,"LINESTRING (11.848557 55.9675829, 11.8488434 55.9675829, 11.8490656 55.9675829, 11.8493696 55.9675956)",,,,
114208495,Nordre Beddingsvej,residential,False,False,44.99,"LINESTRING (11.8468592 55.9643298, 11.8467215 55.9639326)",,,,
114208499,Nordre Beddingsvej,residential,False,False,52.552,"LINESTRING (11.8489664 55.9649442, 11.8490488 55.96496, 11.8497222 55.9650732, 11.8497741 55.9650819)",,,,
274218244,Strandvejen,tertiary,False,False,96.15299999999999,"LINESTRING (11.8489664 55.9649442, 11.84875 55.9654364, 11.8487193 55.9655511, 11.8486553 55.9657903)",50,2,,
274218249,Nordre Beddingsvej,unclassified,False,False,58.748999999999995,"LINESTRING (11.8489664 55.9649442, 11.8488751 55.9649251, 11.8484167 55.964832, 11.8482602 55.9648036, 11.8480781 55.9647656)",,,,
563890245,Strandvejen,tertiary,False,True,213.746,"LINESTRING (11.8489664 55.9649442, 11.849021 55.9648198, 11.8491523 55.9645311, 11.8491692 55.964494, 11.8491907 55.9644512, 11.8492447 55.9643408, 11.8493459 55.964134, 11.8494136 55.9639956, 11.8495129 55.9637926, 11.8496232 55.9635673, 11.8498578 55.9630879)",50,2,,
114208525,Gyvelvej,residential,False,True,216.01,"LINESTRING (11.8569063 55.9636302, 11.8556155 55.9633511, 11.855208 55.9632562, 11.8548309 55.9631768, 11.8541628 55.9630862, 11.8536226 55.9630144)",,,,
114208483,Peter Hansensvej,residential,False,False,56.864,"LINESTRING (11.8509675 55.96627, 11.8518445 55.9664135)",,,,
86020130,Læssevejen,unclassified,False,False,215.41,"LINESTRING (11.8509675 55.96627, 11.8514965 55.9655187, 11.8517808 55.9650837, 11.8519812 55.964784, 11.8521813 55.9644561)",,,,
86020130,Læssevejen,unclassified,False,True,43.173,"LINESTRING (11.8509675 55.96627, 11.8507497 55.9665786, 11.8507126 55.9666311)",,,,
93671524,Parallelvej,residential,False,True,109.839,"LINESTRING (11.8518445 55.9664135, 11.8523519 55.9654674)",,,,
114208483,Peter Hansensvej,residential,False,True,56.864,"LINESTRING (11.8518445 55.9664135, 11.8509675 55.96627)",,,,
93671524,Parallelvej,residential,False,False,39.606,"LINESTRING (11.8518445 55.9664135, 11.8517028 55.9666923, 11.8516993 55.9667586)",,,,
86020130,Læssevejen,unclassified,False,True,215.40999999999997,"LINESTRING (11.8521813 55.9644561, 11.8519812 55.964784, 11.8517808 55.9650837, 11.8514965 55.9655187, 11.8509675 55.96627)",,,,
"[563890244, 86020134]",Jernbanegade,unclassified,False,False,191.06500000000003,"LINESTRING (11.8521813 55.9644561, 11.8522189 55.9643449, 11.8522403 55.9642417, 11.8522401 55.9642018, 11.8522373 55.9636295, 11.8522108 55.9636136, 11.8521492 55.9635768, 11.850785 55.9633813, 11.8507354 55.9633742)",,,,6.6
114208461,Østergade,residential,False,False,122.265,"LINESTRING (11.8521813 55.9644561, 11.8517851 55.9643478, 11.851289 55.9642146, 11.8503896 55.9640063)",,,,
114208521,Søndre Beddingsvej,residential,False,False,89.607,"LINESTRING (11.8481351 55.9637797, 11.8467215 55.9639326)",,,,
114208510,Kajgaden,residential,False,False,109.693,"LINESTRING (11.8481351 55.9637797, 11.8481095 55.9642814, 11.8481026 55.9644164, 11.8480975 55.9644417, 11.8480936 55.9645071, 11.8480781 55.9647656)",,,,
114208510,Kajgaden,residential,False,True,80.469,"LINESTRING (11.8481351 55.9637797, 11.8481533 55.9634054, 11.8481703 55.9630563)",,,,
114208502,Smedegade,residential,False,True,91.87100000000001,"LINESTRING (11.8509669 55.9629035, 11.8510536 55.9629141, 11.8511637 55.9629275, 11.8515844 55.9629608, 11.8516509 55.9629666, 11.8524304 55.9630048)",,,,
563890250,Nørregade,unclassified,True,False,38.667,"LINESTRING (11.8509669 55.9629035, 11.8508411 55.9631574, 11.8508009 55.9632386)",50,,,6
114208489,Kattegat Strandhave,residential,False,True,72.744,"LINESTRING (11.8494236 55.9666647, 11.8486963 55.966622, 11.8486208 55.9666236, 11.848259 55.9666311)",,,,
563890247,Skansevej,tertiary,False,False,28.549,"LINESTRING (11.8494236 55.9666647, 11.8494612 55.9664737, 11.8494738 55.9664095)",50,,,
563890247,Skansevej,tertiary,False,True,50.837,"LINESTRING (11.8494236 55.9666647, 11.8493949 55.9668975, 11.8493674 55.9671208)",50,,,
114208499,Nordre Beddingsvej,residential,False,True,52.552,"LINESTRING (11.8497741 55.9650819, 11.8497222 55.9650732, 11.8490488 55.96496, 11.8489664 55.9649442)",,,,
765241918,Nørregade,unclassified,True,False,85.738,"LINESTRING (11.8497741 55.9650819, 11.8497661 55.9651433, 11.8496651 55.9655722, 11.8496087 55.9658116, 11.8496004 55.9658467)",50,,,
114208495,Nordre Beddingsvej,residential,False,True,44.99,"LINESTRING (11.8467215 55.9639326, 11.8468592 55.9643298)",,,,
114208521,Søndre Beddingsvej,residential,False,True,89.607,"LINESTRING (11.8467215 55.9639326, 11.8481351 55.9637797)",,,,
114208521,Søndre Beddingsvej,residential,False,False,130.326,"LINESTRING (11.8467215 55.9639326, 11.8462776 55.9639843, 11.8446714 55.9641714)",,,,
274218275,Kajgaden,residential,False,True,108.84899999999999,"LINESTRING (11.8480222 55.965744, 11.8480763 55.9647967, 11.8480781 55.9647656)",,,,
274815946,Havnegade,residential,False,True,171.348,"LINESTRING (11.8480222 55.965744, 11.8477625 55.9657181, 11.8467097 55.9654839, 11.8466118 55.9655061, 11.8465906 55.9655109, 11.8463382 55.965568, 11.8461532 55.9656639, 11.8459943 55.9657478, 11.8458273 55.9658397, 11.8457073 55.9659631)",,,,
967530680,Havnegade,residential,False,False,39.741,"LINESTRING (11.8480222 55.965744, 11.8480656 55.9657467, 11.8482456 55.9657578, 11.8483707 55.9657673, 11.8486553 55.9657903)",,,,
114208506,Kattegat Strandhave,residential,False,True,66.99000000000001,"LINESTRING (11.8493674 55.9671208, 11.8487307 55.9670926, 11.8486221 55.9670941, 11.848293 55.9670961)",,,,
563890247,Skansevej,tertiary,False,False,50.837,"LINESTRING (11.8493674 55.9671208, 11.8493949 55.9668975, 11.8494236 55.9666647)",50,,,
563890247,Skansevej,tertiary,False,True,52.796,"LINESTRING (11.8493674 55.9671208, 11.8493663 55.9673462, 11.8493665 55.9673611, 11.8493696 55.9675956)",50,,,
114208510,Kajgaden,residential,False,True,109.693,"LINESTRING (11.8480781 55.9647656, 11.8480936 55.9645071, 11.8480975 55.9644417, 11.8481026 55.9644164, 11.8481095 55.9642814, 11.8481351 55.9637797)",,,,
274218249,Nordre Beddingsvej,unclassified,False,True,58.74900000000001,"LINESTRING (11.8480781 55.9647656, 11.8482602 55.9648036, 11.8484167 55.964832, 11.8488751 55.9649251, 11.8489664 55.9649442)",,,,
274218275,Kajgaden,residential,False,False,108.84899999999999,"LINESTRING (11.8480781 55.9647656, 11.8480763 55.9647967, 11.8480222 55.965744)",,,,
114208439,Nygade,residential,False,True,83.51,"LINESTRING (11.850597 55.9636284, 11.8512717 55.9637374, 11.8518174 55.9638382, 11.8518021 55.9638735)",,,,
563890243,Nørregade,unclassified,True,False,43.958999999999996,"LINESTRING (11.850597 55.9636284, 11.8504426 55.9639098, 11.8503896 55.9640063)",50,,,
114208506,Kattegat Strandhave,residential,False,False,66.99,"LINESTRING (11.848293 55.9670961, 11.8486221 55.9670941, 11.8487307 55.9670926, 11.8493674 55.9671208)",,,,
114208461,Østergade,residential,False,True,122.26500000000001,"LINESTRING (11.8503896 55.9640063, 11.851289 55.9642146, 11.8517851 55.9643478, 11.8521813 55.9644561)",,,,
"[563890243, 765241918]",Nørregade,unclassified,True,False,125.73999999999998,"LINESTRING (11.8503896 55.9640063, 11.8501828 55.9643214, 11.8501576 55.9643598, 11.8500377 55.9645424, 11.8499741 55.9646511, 11.8499207 55.9647503, 11.8497842 55.9650504, 11.8497741 55.9650819)",50,,,
114208514,Kattegat Strandhave,residential,False,True,50.622,"LINESTRING (11.8493696 55.9675956, 11.8490656 55.9675829, 11.8488434 55.9675829, 11.848557 55.9675829)",,,,
563890247,Skansevej,tertiary,False,False,52.796,"LINESTRING (11.8493696 55.9675956, 11.8493665 55.9673611, 11.8493663 55.9673462, 11.8493674 55.9671208)",50,,,
"[139189006, 563890247]",Skansevej,tertiary,False,True,61.313,"LINESTRING (11.8493696 55.9675956, 11.8493865 55.9681093, 11.8493878 55.9681469)",50,,,
114208489,Kattegat Strandhave,residential,False,False,72.744,"LINESTRING (11.848259 55.9666311, 11.8486208 55.9666236, 11.8486963 55.966622, 11.8494236 55.9666647)",,,,
4832077,Vandværksvej,residential,False,True,20.654,"LINESTRING (11.849847 55.9682235, 11.8501651 55.9682765)",,,,
4832077,Vandværksvej,residential,False,False,29.819000000000003,"LINESTRING (11.849847 55.9682235, 11.8494524 55.9681577, 11.8493878 55.9681469)",,,,
114208442,Ternevej,residential,False,False,86.36699999999999,"LINESTRING (11.849847 55.9682235, 11.8498023 55.9685269, 11.8499459 55.9689923)",,,,
114208502,Smedegade,residential,False,False,91.87100000000001,"LINESTRING (11.8524304 55.9630048, 11.8516509 55.9629666, 11.8515844 55.9629608, 11.8511637 55.9629275, 11.8510536 55.9629141, 11.8509669 55.9629035)",,,,
93671524,Parallelvej,residential,False,False,50.569,"LINESTRING (11.8538393 55.9625761, 11.8536226 55.9630144)",,,,
114208517,Grønnegade,residential,False,False,95.865,"LINESTRING (11.8538393 55.9625761, 11.8553472 55.9627519)",,,,
114733060,Ved Skansen,residential,False,False,72.364,"LINESTRING (11.8508449 55.9705406, 11.8519003 55.9708139)",,,,
114733060,Ved Skansen,residential,False,False,96.005,"LINESTRING (11.8519003 55.9708139, 11.8533036 55.9711727)",,,,
114733060,Ved Skansen,residential,False,True,72.364,"LINESTRING (11.8519003 55.9708139, 11.8508449 55.9705406)",,,,
114733073,Ved Skansen,residential,False,True,29.375,"LINESTRING (11.8519003 55.9708139, 11.8518243 55.9708999, 11.8517528 55.9709651, 11.8516853 55.970995, 11.8516242 55.971022)",,,,
100715310,Gammel Kikhavnvej,residential,False,False,66.38300000000001,"LINESTRING (11.8582104 55.9698686, 11.8583062 55.9699152, 11.8585315 55.9699947, 11.8587273 55.9700472, 11.8591626 55.9701239)",,,,
100715310,Gammel Kikhavnvej,residential,False,True,50.692,"LINESTRING (11.8582104 55.9698686, 11.8580406 55.9697861, 11.8576276 55.9695505)",,,,
114733096,Duevej,residential,False,True,243.058,"LINESTRING (11.8582104 55.9698686, 11.8581423 55.9699408, 11.8574165 55.9708584, 11.8556153 55.9704161)",,,,
114733060,Ved Skansen,residential,False,True,96.005,"LINESTRING (11.8533036 55.9711727, 11.8519003 55.9708139)",,,,
4832075,Havlitvej,residential,False,False,36.314,"LINESTRING (11.8556153 55.9704161, 11.8554053 55.9707208)",,,,
4832075,Havlitvej,residential,False,True,16.224,"LINESTRING (11.8556153 55.9704161, 11.8557069 55.9702795)",,,,
114733096,Duevej,residential,False,False,243.058,"LINESTRING (11.8556153 55.9704161, 11.8574165 55.9708584, 11.8581423 55.9699408, 11.8582104 55.9698686)",,,,
114733073,Ved Skansen,residential,False,False,29.375,"LINESTRING (11.8516242 55.971022, 11.8516853 55.970995, 11.8517528 55.9709651, 11.8518243 55.9708999, 11.8519003 55.9708139)",,,,
"[440085306, 139189006]",Skansevej,tertiary,False,False,195.051,"LINESTRING (11.8516242 55.971022, 11.8514113 55.9709005, 11.851257 55.9708141, 11.8509698 55.9706895, 11.8507046 55.9705817, 11.8504496 55.9704783, 11.8502853 55.9704106, 11.8499222 55.9702615, 11.849805 55.9701879, 11.8497209 55.9701158, 11.8496422 55.9700032, 11.8495886 55.9697782)",50,,,
4832076,Gærdesmuttevej,residential,False,False,66.002,"LINESTRING (11.8543357 55.96812, 11.8533909 55.9678503)",,,,
4832076,Gærdesmuttevej,residential,False,True,76.083,"LINESTRING (11.8543357 55.96812, 11.8548275 55.9682497, 11.8550729 55.9683113, 11.8554591 55.9683883)",,,,
4832077,Vandværksvej,residential,False,False,176.745,"LINESTRING (11.8543357 55.96812, 11.8536844 55.9690258, 11.8536355 55.9690513, 11.8535711 55.9690621, 11.8534979 55.9690612, 11.8526983 55.9688447)",,,,
392504477,Lille Karlsmindevej,residential,False,False,45.146,"LINESTRING (11.8536582 55.9668943, 11.853265 55.9672355)",,,,
93671511,Lille Karlsmindevej,tertiary,False,False,43.409000000000006,"LINESTRING (11.8536582 55.9668943, 11.8534642 55.9668257, 11.8533461 55.9667669, 11.8532724 55.9667078, 11.8532418 55.96666, 11.8532114 55.9666123)",50,2,,
93671511,Lille Karlsmindevej,tertiary,False,True,76.967,"LINESTRING (11.8536582 55.9668943, 11.8539171 55.9669859, 11.8543253 55.967127, 11.8547036 55.9672641)",50,2,,
392504477,Lille Karlsmindevej,residential,False,True,45.146,"LINESTRING (11.853265 55.9672355, 11.8536582 55.9668943)",,,,
392504473,Gærdesmuttevej,residential,False,True,32.666,"LINESTRING (11.8533435 55.9676131, 11.8532346 55.9677559, 11.8532764 55.9678188, 11.8533909 55.9678503)",,,,
765241917,Nørregade,unclassified,False,True,11.472,"LINESTRING (11.85068 55.9634726, 11.8507354 55.9633742)",50,,,4
563890243,Nørregade,unclassified,True,False,18.078000000000003,"LINESTRING (11.85068 55.9634726, 11.850639 55.9635512, 11.850597 55.9636284)",50,,,
1036342635,Lodsensvej,residential,False,False,215.497,"LINESTRING (11.8565076 55.9643195, 11.8564261 55.9642985, 11.8555474 55.9640718, 11.8552859 55.9639932, 11.8549694 55.9638656, 11.854838 55.9638221, 11.8547334 55.963795, 11.853341 55.9635677)",,,,
96638946,Tjørnevej,residential,False,True,156.837,"LINESTRING (11.8546709 55.9660111, 11.8544813 55.9659523, 11.8538 55.9657572, 11.8533199 55.9656551, 11.8523519 55.9654674)",,,,
114208439,Nygade,residential,False,False,83.51,"LINESTRING (11.8518021 55.9638735, 11.8518174 55.9638382, 11.8512717 55.9637374, 11.850597 55.9636284)",,,,
