osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,bridge,access,tunnel,ref
"[28541742, 541407036, 31685117, 28541718]",Dammstrasse,residential,50,,False,True,130.80100000000002,"LINESTRING (8.7144451 47.3523363, 8.7144636 47.3523877, 8.7144886 47.3524225, 8.7146346 47.3525439, 8.7147481 47.3526373, 8.7150753 47.3529506, 8.7151576 47.353021, 8.7152213 47.3530754, 8.7153125 47.3531661, 8.7154407 47.3532937)",2,,,yes,
24763769,Berchtoldstrasse,residential,50,,False,True,40.244,"LINESTRING (8.7145493 47.3521717, 8.7145479 47.3521336, 8.7145344 47.3521006, 8.7143022 47.3518575)",,,,,
28413375,Bankstrasse,residential,50,,False,True,20.096,"LINESTRING (8.7145493 47.3521717, 8.7145268 47.3522259, 8.7144659 47.3522918, 8.7144451 47.3523363)",2,,,,
29400797,Bankstrasse,residential,30,,False,True,104.182,"LINESTRING (8.7145493 47.3521717, 8.7146725 47.3521533, 8.7147553 47.3521161, 8.7156879 47.3516517)",,,,,
22664293,Brunnenwiesenstrasse,residential,30,,False,False,19.419,"LINESTRING (8.7206771 47.3533881, 8.720459 47.3534812)",,,,,
22664293,Brunnenwiesenstrasse,residential,30,,False,True,69.97,"LINESTRING (8.7206771 47.3533881, 8.721439 47.3530282)",,,,,
24777428,Brunnackerstrasse,residential,30,,False,True,138.588,"LINESTRING (8.7206771 47.3533881, 8.7210664 47.3527348, 8.7209457 47.3526124, 8.7206119 47.352289)",,,,,
28416277,Zieletenstrasse,residential,50,,False,True,98.43700000000001,"LINESTRING (8.7138356 47.3535966, 8.7137763 47.3535999, 8.7137193 47.35361, 8.7136644 47.3536265, 8.7136252 47.3536438, 8.7129981 47.3540106, 8.7127918 47.3541098)",,,,,
"[577756164, 28542205]",Zieletenstrasse,residential,50,,False,False,99.56700000000001,"LINESTRING (8.7138356 47.3535966, 8.7138775 47.3535138, 8.7138922 47.3534932, 8.71391 47.3534724, 8.7139346 47.3534506, 8.7139678 47.3534267, 8.7140038 47.3534035, 8.7140391 47.3533823, 8.7142473 47.3532689, 8.7147681 47.352983)",,,,,
37264539,Zieletenstrasse,residential,50,,False,False,165.344,"LINESTRING (8.7138356 47.3535966, 8.7138622 47.3535989, 8.7138903 47.3536035, 8.7139182 47.3536111, 8.7139443 47.3536208, 8.7139709 47.3536334, 8.7140026 47.3536528, 8.7140307 47.353673, 8.7141283 47.3537499, 8.7143848 47.3539546, 8.7145771 47.3541082, 8.715117 47.3545393, 8.7152602 47.3546536, 8.7153016 47.3546867)",,,,,
31724771,Oberlandstrasse,residential,50,,False,False,101.38,"LINESTRING (8.7153016 47.3546867, 8.7157819 47.3543583, 8.715922 47.3542669, 8.7160554 47.3541834, 8.7161613 47.3541149, 8.7162244 47.3540725, 8.7162613 47.3540477)",,,,,
37264539,Zieletenstrasse,residential,50,,False,True,165.344,"LINESTRING (8.7153016 47.3546867, 8.7152602 47.3546536, 8.715117 47.3545393, 8.7145771 47.3541082, 8.7143848 47.3539546, 8.7141283 47.3537499, 8.7140307 47.353673, 8.7140026 47.3536528, 8.7139709 47.3536334, 8.7139443 47.3536208, 8.7139182 47.3536111, 8.7138903 47.3536035, 8.7138622 47.3535989, 8.7138356 47.3535966)",,,,,
"[1029365488, 24810381]",Neuwiesenstrasse,residential,30,,False,False,109.798,"LINESTRING (8.7203028 47.350377, 8.7203424 47.350359, 8.72036 47.350351, 8.7205742 47.3502535, 8.7207228 47.3501858, 8.7209416 47.3500862, 8.720969 47.3500744, 8.7215167 47.3498306)",,,,,
78007005,Brunnenstrasse,secondary,50,,False,False,14.158000000000001,"LINESTRING (8.7203028 47.350377, 8.7202649 47.3503427, 8.7201903 47.350275)",2,,,,
78007005,Brunnenstrasse,secondary,50,,False,True,105.81899999999999,"LINESTRING (8.7203028 47.350377, 8.720988 47.3509715, 8.7210327 47.3510109, 8.7211021 47.3510738, 8.7211257 47.3511081, 8.7211288 47.3511195, 8.721134 47.3511389)",2,,,,
24810382,Kanzleistrasse,residential,30,,False,False,58.78,"LINESTRING (8.7230592 47.3491492, 8.7226376 47.3487044)",,,,,
1029400574,Neuwiesenstrasse,residential,30,,False,True,138.733,"LINESTRING (8.7230592 47.3491492, 8.7224131 47.349432, 8.721932 47.3496508, 8.7219032 47.3496637, 8.7215167 47.3498306)",,,,,
24810382,Kanzleistrasse,residential,30,,False,True,58.78,"LINESTRING (8.7226376 47.3487044, 8.7230592 47.3491492)",,,,,
24810384,Bahnstrasse,residential,30,,False,False,138.24200000000002,"LINESTRING (8.7226376 47.3487044, 8.7230719 47.3485541, 8.72429 47.3481641)",,,,,
"[24810384, 28527026]",Bahnstrasse,residential,30,,False,"[False, True]",216.02499999999998,"LINESTRING (8.7226376 47.3487044, 8.7218094 47.3489948, 8.7214673 47.3491461, 8.7210242 47.3493421, 8.720702 47.3494975, 8.7204702 47.3496194, 8.7203176 47.3497065, 8.720227 47.3497472)",,,,,
19854770,Freiestrasse,residential,50,,False,True,213.69800000000004,"LINESTRING (8.7238822 47.3477451, 8.7238159 47.3477671, 8.7236505 47.3478231, 8.7229754 47.3480687, 8.7227057 47.3481681, 8.7226942 47.3481725, 8.7222561 47.3483377, 8.7217112 47.348541, 8.7213903 47.3486628)",,,,,
37637081,Kreuzstrasse,residential,50,,False,True,56.019999999999996,"LINESTRING (8.7238822 47.3477451, 8.7239163 47.3477837, 8.7240913 47.3479816, 8.7242021 47.3481034, 8.72429 47.3481641)",,,,,
24810384,Bahnstrasse,residential,30,,False,True,138.24200000000002,"LINESTRING (8.72429 47.3481641, 8.7230719 47.3485541, 8.7226376 47.3487044)",,,,,
37637081,Kreuzstrasse,residential,50,,False,False,56.02,"LINESTRING (8.72429 47.3481641, 8.7242021 47.3481034, 8.7240913 47.3479816, 8.7239163 47.3477837, 8.7238822 47.3477451)",,,,,
183317721,Kreuzstrasse,residential,50,,True,False,116.10999999999999,"LINESTRING (8.7231425 47.3468379, 8.7231606 47.3468862, 8.7232037 47.347001, 8.7232308 47.3470446, 8.7232987 47.3471254, 8.7237378 47.3475681, 8.7238497 47.3477053, 8.7238822 47.3477451)",,,,,
1035742266,Florastrasse,secondary,50,,False,True,222.992,"LINESTRING (8.7231425 47.3468379, 8.7228882 47.3468994, 8.7221653 47.3470841, 8.7216983 47.3472206, 8.7212457 47.3473541, 8.7211043 47.3473976, 8.7204095 47.3476057)",2,,,,
24810387,Obere-Farb-Weg,residential,,,False,False,66.508,"LINESTRING (8.7198053 47.3470652, 8.7192225 47.3472097, 8.7190251 47.3473266)",,,,,
688815277,Reibestrasse,residential,50,,False,False,39.815,"LINESTRING (8.7198053 47.3470652, 8.719768 47.3468845, 8.7197014 47.3467148)",,,,,
"[1035742265, 24810386]",Reibestrasse,residential,50,,False,True,73.34700000000001,"LINESTRING (8.7198053 47.3470652, 8.7198441 47.3471745, 8.7198755 47.347255, 8.7200942 47.3476417, 8.720121 47.3476881)",,,,,
24810387,Obere-Farb-Weg,residential,,,False,True,66.508,"LINESTRING (8.7190251 47.3473266, 8.7192225 47.3472097, 8.7198053 47.3470652)",,,,,
"[29388248, 128115347, 29388247]",Zentralstrasse,secondary,50,,False,True,99.45899999999999,"LINESTRING (8.7180749 47.3475715, 8.718027 47.3474396, 8.7179806 47.3473497, 8.7179193 47.3472633, 8.7177935 47.3471244, 8.7177479 47.3470742, 8.7176736 47.3469937, 8.7176465 47.3469643, 8.7176254 47.3469445, 8.717598 47.3469187, 8.7175381 47.3468829, 8.7174755 47.3468522, 8.7174092 47.3468235)",2,yes,,,339
"[31570208, 688815278]",Obere-Farb-Weg,residential,50,,False,True,65.291,"LINESTRING (8.7180749 47.3475715, 8.7181386 47.3475549, 8.718193 47.3475407, 8.7184082 47.3474387, 8.7184408 47.3473611, 8.7185491 47.3472953, 8.7184386 47.347172)",,,,,
1021256934,Zentralstrasse,secondary,50,,False,False,26.874000000000002,"LINESTRING (8.7180749 47.3475715, 8.7181144 47.3476879, 8.7181722 47.3478037)",2,,,,
"[183224458, 31516471]","['Schulweg', 'Gerbestrasse']",residential,50,,False,True,206.042,"LINESTRING (8.71562 47.3468034, 8.7157275 47.3469088, 8.715943 47.3471568, 8.7161378 47.3473558, 8.7163525 47.3475242, 8.7164277 47.347464, 8.7166691 47.3472913, 8.7168727 47.3471456, 8.7170925 47.3469811, 8.7172338 47.3468609, 8.7172696 47.3468264, 8.717295 47.3467896)",1,,,,
24810393,Gerichtsstrasse,living_street,20,,True,False,55.894,"LINESTRING (8.7176703 47.3495739, 8.7175082 47.3496756, 8.7170583 47.3498536)",,,,,
28492323,Poststrasse,residential,30,,False,False,66.51,"LINESTRING (8.7176703 47.3495739, 8.717894 47.349725, 8.7181848 47.349923, 8.7182939 47.3499973)",2,,yes,,
177886517,Poststrasse,residential,30,,False,True,73.19,"LINESTRING (8.7176703 47.3495739, 8.7174476 47.3494278, 8.7173042 47.3493303, 8.7170548 47.3491575, 8.7170402 47.3491474, 8.7169843 47.3491079)",1,,,,
"[28492323, 1029365493]",Poststrasse,residential,30,,False,False,26.378999999999998,"LINESTRING (8.7182939 47.3499973, 8.7184778 47.3501348, 8.718529 47.3501731)",2,,yes,,
28492323,Poststrasse,residential,30,,False,True,66.51,"LINESTRING (8.7182939 47.3499973, 8.7181848 47.349923, 8.717894 47.349725, 8.7176703 47.3495739)",2,,yes,,
31582963,Hintere Bahnhofstrasse,residential,50,,False,True,92.065,"LINESTRING (8.7182939 47.3499973, 8.7186223 47.3498084, 8.7186922 47.3497669, 8.7187535 47.3497311, 8.7188482 47.3496033, 8.7188981 47.3494485, 8.7188219 47.3493437)",,,permissive,,
"[108303853, 32595275, 688500893, 718443214]",Bankstrasse,residential,30,,False,False,86.215,"LINESTRING (8.718529 47.3501731, 8.7183637 47.3502707, 8.7182054 47.3503598, 8.7179558 47.3504969, 8.7178717 47.3505411, 8.7177413 47.3506103, 8.7176439 47.3506644)",2,,,,
"[28492323, 1029365493]",Poststrasse,residential,30,,False,True,26.378999999999998,"LINESTRING (8.718529 47.3501731, 8.7184778 47.3501348, 8.7182939 47.3499973)",2,,yes,,
"[13859337, 1029554663]",Bankstrasse,residential,30,,False,True,91.24,"LINESTRING (8.718529 47.3501731, 8.7187078 47.3500717, 8.718846 47.3499933, 8.7192614 47.3497577, 8.7193112 47.3497295, 8.7194074 47.3496728, 8.7194554 47.3496446)",2,,,,
24810394,Rosenstrasse,residential,30,,False,False,82.41199999999999,"LINESTRING (8.7153957 47.3504837, 8.7155534 47.3507105, 8.7158236 47.3511655)",,,,,
41107106,Gerichtsstrasse,living_street,20,,True,False,23.308999999999997,"LINESTRING (8.7153957 47.3504837, 8.7152108 47.350555, 8.7151142 47.3505529)",,,,,
28492256,Amtsstrasse,residential,30,,False,True,82.262,"LINESTRING (8.7147638 47.3498617, 8.714889 47.3501055, 8.7149025 47.3501226, 8.7149175 47.3501374, 8.7149392 47.3501589, 8.714952 47.3501743, 8.7149622 47.3501914, 8.7150166 47.3502848, 8.7151267 47.350491, 8.7151142 47.3505529)",,,,,
1228202552,Amtsstrasse,residential,30,,True,False,24.722,"LINESTRING (8.7147638 47.3498617, 8.714665 47.3497685, 8.71465 47.3497556, 8.7146277 47.34974, 8.7145994 47.3497245, 8.7145434 47.3497007)",,,,,
28709113,Zürichstrasse,secondary,50,,True,False,48.054,"LINESTRING (8.7145434 47.3497007, 8.7142342 47.3497654, 8.7140617 47.3498001, 8.713933 47.3498261)",,,,,
28709113,Zürichstrasse,secondary,50,,True,False,102.58800000000001,"LINESTRING (8.713933 47.3498261, 8.7136478 47.3498756, 8.7128937 47.3499958, 8.712666 47.3500336, 8.7126095 47.350043)",,,,,
"[24810395, 28708483]",Winterthurerstrasse,residential,30,,False,False,122.65799999999999,"LINESTRING (8.713815 47.3510006, 8.7137375 47.3508798, 8.7137361 47.3507412, 8.7138476 47.3503547, 8.7139447 47.3501145, 8.7139905 47.3500344, 8.7140559 47.3499403)",,,,,
"[1186069438, 28492279]",Gerichtsstrasse,residential,30,,False,False,19.666999999999998,"LINESTRING (8.713815 47.3510006, 8.7137491 47.3510237, 8.7136225 47.351063, 8.7135792 47.3510764)",,,,,
28492279,Gerichtsstrasse,residential,30,,False,True,92.608,"LINESTRING (8.713815 47.3510006, 8.7142296 47.3508775, 8.7149418 47.3506677)",,,,,
90774976,Gerichtsstrasse,living_street,20,,False,True,11.245,"LINESTRING (8.7169279 47.3499028, 8.7170583 47.3498536)",,,,,
"[41107106, 90774974]",Gerichtsstrasse,living_street,20,,True,False,132.275,"LINESTRING (8.7169279 47.3499028, 8.7163944 47.3501041, 8.7163091 47.3501363, 8.7162077 47.3501745, 8.7157613 47.3503447, 8.7153957 47.3504837)",,,,,
350502937,Webernstrasse,living_street,20,,False,True,60.289,"LINESTRING (8.7169279 47.3499028, 8.7170981 47.3501061, 8.7173331 47.3503703)",2,,,,
29977944,Falmenstrasse,residential,30,,False,True,7.228,"LINESTRING (8.7183191 47.3534248, 8.7182727 47.3533679)",,,,,
26683223,Sibaweg,residential,30,,False,False,146.55,"LINESTRING (8.7183191 47.3534248, 8.7177484 47.3536963, 8.7177008 47.3537194, 8.7176594 47.3537429, 8.7174745 47.3538477, 8.7168681 47.354246, 8.7168324 47.3542695)",,,,,
29977944,Falmenstrasse,residential,30,,False,False,94.295,"LINESTRING (8.7183191 47.3534248, 8.718553 47.3537673, 8.7188725 47.3541852)",,,,,
26683223,Sibaweg,residential,30,,False,True,146.55,"LINESTRING (8.7168324 47.3542695, 8.7168681 47.354246, 8.7174745 47.3538477, 8.7176594 47.3537429, 8.7177008 47.3537194, 8.7177484 47.3536963, 8.7183191 47.3534248)",,,,,
577853153,Brunnenwiesenstrasse,residential,30,,False,True,179.49200000000002,"LINESTRING (8.7168324 47.3542695, 8.7170282 47.3543864, 8.7173126 47.3545326, 8.71742 47.3545878, 8.7176038 47.3546202, 8.7177677 47.3546137, 8.7179144 47.3545767, 8.7180249 47.3545293, 8.7180468 47.3545199, 8.718506 47.3543236, 8.7188725 47.3541852)",,,,,
1226089521,Brunnenwiesenstrasse,residential,30,,False,False,38.537,"LINESTRING (8.7168324 47.3542695, 8.7165203 47.3540815, 8.7164487 47.3540403)",,,,,
24763769,Berchtoldstrasse,residential,50,,False,False,40.244,"LINESTRING (8.7143022 47.3518575, 8.7145344 47.3521006, 8.7145479 47.3521336, 8.7145493 47.3521717)",,,,,
24763769,Berchtoldstrasse,residential,50,,False,True,79.864,"LINESTRING (8.7143022 47.3518575, 8.7137711 47.3513671, 8.7136836 47.3513128, 8.7136514 47.3512928)",,,,,
26718157,Tannenzaunstrasse,residential,,,False,False,71.883,"LINESTRING (8.7143022 47.3518575, 8.714231 47.3518802, 8.7134359 47.3520096, 8.7133797 47.3520187)",,,,,
"[41107201, 41107203]",Tannenzaunstrasse,residential,30,,False,True,96.097,"LINESTRING (8.7143022 47.3518575, 8.7148293 47.3516313, 8.71499 47.3515624, 8.7153775 47.3513926)",,,,,
30652465,Winterthurerstrasse,secondary,50,,False,False,33.546,"LINESTRING (8.7133797 47.3520187, 8.713465 47.3517226)",2,,,,
26718157,Tannenzaunstrasse,residential,,,False,True,71.883,"LINESTRING (8.7133797 47.3520187, 8.7134359 47.3520096, 8.714231 47.3518802, 8.7143022 47.3518575)",,,,,
28413379,Gartenstrasse,residential,50,,False,False,101.805,"LINESTRING (8.7133797 47.3520187, 8.7133232 47.352022, 8.7120332 47.3520965)",,,,,
30652465,Winterthurerstrasse,secondary,50,,False,True,104.48899999999999,"LINESTRING (8.7133797 47.3520187, 8.713251 47.3524584, 8.7131704 47.3527364, 8.7131402 47.3528488, 8.7131113 47.3529406)",2,,,,
28413379,Gartenstrasse,residential,50,,False,False,13.83,"LINESTRING (8.7120332 47.3520965, 8.7118497 47.3521003)",,,,,
28413379,Gartenstrasse,residential,50,,False,True,101.805,"LINESTRING (8.7120332 47.3520965, 8.7133232 47.352022, 8.7133797 47.3520187)",,,,,
28416134,Alte Gasse,residential,,,False,True,103.025,"LINESTRING (8.7120332 47.3520965, 8.7121185 47.3525101, 8.7122215 47.3530142)",,,,,
41107200,Tannenzaunstrasse,residential,30,,False,True,42.037,"LINESTRING (8.7153775 47.3513926, 8.7158236 47.3511655)",,,,,
26718167,Amtsstrasse,residential,30,,False,True,87.23500000000001,"LINESTRING (8.7153775 47.3513926, 8.7152059 47.3511672, 8.7149595 47.3507173, 8.7149418 47.3506677)",,,,,
29106944,Amtsstrasse,residential,30,,False,False,37.108,"LINESTRING (8.7153775 47.3513926, 8.7156461 47.3516148, 8.7156879 47.3516517)",,,,,
"[41107201, 41107203]",Tannenzaunstrasse,residential,30,,False,False,96.097,"LINESTRING (8.7153775 47.3513926, 8.71499 47.3515624, 8.7148293 47.3516313, 8.7143022 47.3518575)",,,,,
"[41107200, 26718161]",Tannenzaunstrasse,residential,30,,False,False,144.05700000000002,"LINESTRING (8.7173331 47.3503703, 8.7168127 47.3506384, 8.7162975 47.3509153, 8.715973 47.3510851, 8.7158236 47.3511655)",,,,,
350502937,Webernstrasse,living_street,20,,False,False,60.289,"LINESTRING (8.7173331 47.3503703, 8.7170981 47.3501061, 8.7169279 47.3499028)",2,,,,
350502937,Webernstrasse,living_street,20,,False,True,40.25999999999999,"LINESTRING (8.7173331 47.3503703, 8.7174112 47.3504512, 8.7174853 47.350528, 8.717583 47.3506121, 8.7176439 47.3506644)",2,,,,
29106944,Amtsstrasse,residential,30,,False,True,37.108,"LINESTRING (8.7156879 47.3516517, 8.7156461 47.3516148, 8.7153775 47.3513926)",,,,,
29400797,Bankstrasse,residential,30,,False,False,104.182,"LINESTRING (8.7156879 47.3516517, 8.7147553 47.3521161, 8.7146725 47.3521533, 8.7145493 47.3521717)",,,,,
"[69534111, 41459199]",Bankstrasse,residential,30,,False,True,183.831,"LINESTRING (8.7156879 47.3516517, 8.7158238 47.3515874, 8.715876 47.3515627, 8.7159747 47.351516, 8.7162749 47.3513733, 8.7166107 47.3511966, 8.7167567 47.3511323, 8.7176439 47.3506644)",2,,,,
26718167,Amtsstrasse,residential,30,,False,False,87.235,"LINESTRING (8.7149418 47.3506677, 8.7149595 47.3507173, 8.7152059 47.3511672, 8.7153775 47.3513926)",,,,,
28492279,Gerichtsstrasse,residential,30,,False,False,92.608,"LINESTRING (8.7149418 47.3506677, 8.7142296 47.3508775, 8.713815 47.3510006)",,,,,
1186069445,Gerichtsstrasse,residential,30,,False,True,18.36,"LINESTRING (8.7149418 47.3506677, 8.7150445 47.350614, 8.7151142 47.3505529)",,,,,
19854770,Freiestrasse,residential,50,,False,False,101.036,"LINESTRING (8.7202277 47.3491152, 8.7204177 47.349038, 8.7207946 47.3488819, 8.7213903 47.3486628)",,,,,
19854770,Freiestrasse,residential,50,,False,True,81.313,"LINESTRING (8.7202277 47.3491152, 8.7199569 47.3492282, 8.7199308 47.3492391, 8.7196746 47.3493431, 8.719425 47.3494528, 8.7193582 47.3494868, 8.7193175 47.3495075)",,,,,
26718178,Braschlergasse,residential,50,,False,False,61.464,"LINESTRING (8.7202277 47.3491152, 8.7201939 47.3490702, 8.7199135 47.3487464, 8.7198296 47.348633)",,,,,
26718178,Braschlergasse,residential,50,,False,False,91.738,"LINESTRING (8.7198296 47.348633, 8.7196786 47.3483966, 8.7195879 47.3482423, 8.719499 47.3480739, 8.719388 47.3478645)",,,,,
26718178,Braschlergasse,residential,50,,False,True,61.46399999999999,"LINESTRING (8.7198296 47.348633, 8.7199135 47.3487464, 8.7201939 47.3490702, 8.7202277 47.3491152)",,,,,
26718180,Gotthardweg,residential,50,,False,False,88.69999999999999,"LINESTRING (8.7198296 47.348633, 8.7191447 47.3488943, 8.7188704 47.3490201, 8.7188211 47.3490434)",,,,,
26718180,Gotthardweg,residential,50,,False,True,88.7,"LINESTRING (8.7188211 47.3490434, 8.7188704 47.3490201, 8.7191447 47.3488943, 8.7198296 47.348633)",,,,,
36131911,Bahnhofstrasse,secondary,50,,False,False,92.32499999999999,"LINESTRING (8.7188211 47.3490434, 8.7187817 47.3490086, 8.7187547 47.3489848, 8.7182645 47.3485484, 8.7182021 47.3484877, 8.7181638 47.348444, 8.718124 47.3483944, 8.7181051 47.3483709)",2,,,,
36131911,Bahnhofstrasse,secondary,50,,False,True,63.75399999999999,"LINESTRING (8.7188211 47.3490434, 8.7190352 47.3492327, 8.7192429 47.34943, 8.7193175 47.3495075)",2,,,,
19854770,Freiestrasse,residential,50,,False,False,213.698,"LINESTRING (8.7213903 47.3486628, 8.7217112 47.348541, 8.7222561 47.3483377, 8.7226942 47.3481725, 8.7227057 47.3481681, 8.7229754 47.3480687, 8.7236505 47.3478231, 8.7238159 47.3477671, 8.7238822 47.3477451)",,,,,
19854770,Freiestrasse,residential,50,,False,True,101.036,"LINESTRING (8.7213903 47.3486628, 8.7207946 47.3488819, 8.7204177 47.349038, 8.7202277 47.3491152)",,,,,
26718190,Imkerstrasse,residential,50,,False,False,138.841,"LINESTRING (8.7213903 47.3486628, 8.7213515 47.3486209, 8.7204442 47.3476431, 8.7204095 47.3476057)",,,,,
1035742266,Florastrasse,secondary,50,,False,True,23.588,"LINESTRING (8.7204095 47.3476057, 8.720121 47.3476881)",2,,,,
26718190,Imkerstrasse,residential,50,,False,True,138.841,"LINESTRING (8.7204095 47.3476057, 8.7204442 47.3476431, 8.7213515 47.3486209, 8.7213903 47.3486628)",,,,,
1035742266,Florastrasse,secondary,50,,False,False,222.99199999999996,"LINESTRING (8.7204095 47.3476057, 8.7211043 47.3473976, 8.7212457 47.3473541, 8.7216983 47.3472206, 8.7221653 47.3470841, 8.7228882 47.3468994, 8.7231425 47.3468379)",2,,,,
30072045,Asylstrasse,residential,30,,True,False,80.577,"LINESTRING (8.7215167 47.3498306, 8.721987 47.3502937, 8.7220441 47.3503418, 8.7221049 47.3503805, 8.7221584 47.3504059)",,,,,
"[1029365488, 24810381]",Neuwiesenstrasse,residential,30,,False,True,109.798,"LINESTRING (8.7215167 47.3498306, 8.720969 47.3500744, 8.7209416 47.3500862, 8.7207228 47.3501858, 8.7205742 47.3502535, 8.72036 47.350351, 8.7203424 47.350359, 8.7203028 47.350377)",,,,,
1029400574,Neuwiesenstrasse,residential,30,,False,False,138.733,"LINESTRING (8.7215167 47.3498306, 8.7219032 47.3496637, 8.721932 47.3496508, 8.7224131 47.349432, 8.7230592 47.3491492)",,,,,
31766064,Rennenbühlweg,residential,30,,False,False,135.429,"LINESTRING (8.7236532 47.3497302, 8.7232689 47.349919, 8.7230014 47.3500443, 8.722499 47.3502598, 8.7221584 47.3504059)",,,,,
31766064,Rennenbühlweg,residential,30,,False,True,135.429,"LINESTRING (8.7221584 47.3504059, 8.722499 47.3502598, 8.7230014 47.3500443, 8.7232689 47.349919, 8.7236532 47.3497302)",,,,,
"[1035770194, 125249069]",Asylstrasse,residential,30,,False,False,173.29399999999998,"LINESTRING (8.7221584 47.3504059, 8.7223602 47.3504537, 8.7225758 47.3504857, 8.7228296 47.350523, 8.7228948 47.3505343, 8.7230389 47.350562, 8.7231526 47.3505927, 8.723289 47.3506406, 8.723434 47.3507005, 8.7235901 47.3507818, 8.724181 47.3510906)",,,,,
30652470,Winterthurerstrasse,secondary,50,,False,True,149.01999999999998,"LINESTRING (8.7123979 47.3554223, 8.7124287 47.3553126, 8.7125632 47.3548341, 8.7125958 47.3547185, 8.7126204 47.3546634, 8.7126456 47.3546124, 8.7126692 47.3545473, 8.7126986 47.3544489, 8.7127571 47.3542282, 8.7127918 47.3541098)",2,,,,
22664309,Tödistrasse,residential,30,,False,False,183.504,"LINESTRING (8.7208424 47.3546212, 8.7207599 47.3547085, 8.7207288 47.3547419, 8.7206149 47.3547819, 8.7205161 47.3547993, 8.7204355 47.3548008, 8.7201724 47.3548059, 8.7200836 47.3548198, 8.718656 47.3552448)",,,,,
27870394,Trottenweg,residential,30,,False,False,160.20800000000003,"LINESTRING (8.7208424 47.3546212, 8.7206097 47.3545655, 8.7203476 47.3545161, 8.7201792 47.354505, 8.7194472 47.354708, 8.7193342 47.3547025, 8.719009 47.354717, 8.7188411 47.3546332)",,,no,,
125220595,Hasenbühlstrasse,residential,30,,False,True,226.955,"LINESTRING (8.7208424 47.3546212, 8.7209649 47.3545703, 8.7213425 47.3544947, 8.7215315 47.3544682, 8.7219011 47.3544106, 8.7226552 47.3543051, 8.722802 47.3543013, 8.7236512 47.3541661, 8.7237505 47.3541284)",,,,,
27870394,Trottenweg,residential,30,,False,True,3.314,"LINESTRING (8.7188018 47.3546198, 8.7188411 47.3546332)",,,no,,
28412720,Zeughausgasse,residential,,,False,False,34.77,"LINESTRING (8.7118497 47.3521003, 8.7118168 47.3517884)",,,,,
28413379,Gartenstrasse,residential,50,,False,True,13.83,"LINESTRING (8.7118497 47.3521003, 8.7120332 47.3520965)",,,,,
28412720,Zeughausgasse,residential,,,False,True,43.544,"LINESTRING (8.7116788 47.3514138, 8.7117713 47.3515376, 8.7117869 47.3515937, 8.7118168 47.3517884)",,,,,
53798455,Brandstrasse,residential,50,,False,False,36.643,"LINESTRING (8.7122215 47.3530142, 8.7117362 47.3530365)",,,,,
53798455,Brandstrasse,residential,50,,False,True,35.881,"LINESTRING (8.7122215 47.3530142, 8.7126954 47.3529818)",,,,,
28416134,Alte Gasse,residential,,,False,False,103.025,"LINESTRING (8.7122215 47.3530142, 8.7121185 47.3525101, 8.7120332 47.3520965)",,,,,
28416277,Zieletenstrasse,residential,50,,False,False,98.437,"LINESTRING (8.7127918 47.3541098, 8.7129981 47.3540106, 8.7136252 47.3536438, 8.7136644 47.3536265, 8.7137193 47.35361, 8.7137763 47.3535999, 8.7138356 47.3535966)",,,,,
"[30652953, 28541615]",Winterthurerstrasse,secondary,50,,False,False,132.24900000000002,"LINESTRING (8.7127918 47.3541098, 8.7128279 47.3539389, 8.7128557 47.3538576, 8.7128705 47.3537956, 8.7129026 47.3536763, 8.7129996 47.3533322, 8.7130665 47.353101, 8.7131113 47.3529406)",2,,,,
30652470,Winterthurerstrasse,secondary,50,,False,False,149.02,"LINESTRING (8.7127918 47.3541098, 8.7127571 47.3542282, 8.7126986 47.3544489, 8.7126692 47.3545473, 8.7126456 47.3546124, 8.7126204 47.3546634, 8.7125958 47.3547185, 8.7125632 47.3548341, 8.7124287 47.3553126, 8.7123979 47.3554223)",2,,,,
28412720,Zeughausgasse,residential,,,False,True,34.77,"LINESTRING (8.7118168 47.3517884, 8.7118497 47.3521003)",,,,,
28412720,Zeughausgasse,residential,,,False,False,43.544,"LINESTRING (8.7118168 47.3517884, 8.7117869 47.3515937, 8.7117713 47.3515376, 8.7116788 47.3514138)",,,,,
28491786,Seilerweg,residential,,,False,True,124.409,"LINESTRING (8.7118168 47.3517884, 8.7122941 47.3517665, 8.7131104 47.351727, 8.7134117 47.3517233, 8.713465 47.3517226)",,,,,
30652465,Winterthurerstrasse,secondary,50,,False,True,33.546,"LINESTRING (8.713465 47.3517226, 8.7133797 47.3520187)",2,,,,
28491786,Seilerweg,residential,,,False,False,124.409,"LINESTRING (8.713465 47.3517226, 8.7134117 47.3517233, 8.7131104 47.351727, 8.7122941 47.3517665, 8.7118168 47.3517884)",,,,,
30652465,Winterthurerstrasse,secondary,50,,False,False,44.385,"LINESTRING (8.713465 47.3517226, 8.713508 47.3515746, 8.7135231 47.3514248, 8.7135379 47.3513572, 8.7135444 47.3513277)",2,,,,
"[577756164, 28542205]",Zieletenstrasse,residential,50,,False,True,99.56700000000001,"LINESTRING (8.7147681 47.352983, 8.7142473 47.3532689, 8.7140391 47.3533823, 8.7140038 47.3534035, 8.7139678 47.3534267, 8.7139346 47.3534506, 8.71391 47.3534724, 8.7138922 47.3534932, 8.7138775 47.3535138, 8.7138356 47.3535966)",,,,,
