osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge
10862595,2,Chelleracherstrasse,residential,30,,False,True,253.57300000000006,"LINESTRING (8.7288207 47.4074197, 8.7296651 47.4060865, 8.729697 47.4060485, 8.7297331 47.4060096, 8.7297751 47.405975, 8.729821 47.4059439, 8.7298675 47.4059183, 8.729921 47.4058947, 8.7299841 47.4058718, 8.7300495 47.4058522, 8.7301199 47.4058407, 8.7301919 47.4058351, 8.7302589 47.4058331, 8.7303261 47.4058366, 8.7303959 47.4058453, 8.7304655 47.4058592, 8.7307205 47.4059249)",,
6276105,2,Weisslingerstrasse,tertiary,50,,False,False,75.929,"LINESTRING (8.7274243 47.4079244, 8.7274761 47.4079277, 8.7280946 47.4079915, 8.7284241 47.4080149)",822,
"[6276105, 905758139]",2,Weisslingerstrasse,tertiary,50,,False,True,37.06999999999999,"LINESTRING (8.7274243 47.4079244, 8.7273171 47.4079222, 8.7272481 47.4079239, 8.7269701 47.4079356, 8.7269324 47.4079371)",822,
10862803,,Geenstrasse,residential,30,,False,False,8.594999999999999,"LINESTRING (8.7274243 47.4079244, 8.7274332 47.4079022, 8.7274542 47.4078498)",,
1214717426,2,Ebnetstrasse,residential,30,,False,False,210.047,"LINESTRING (8.7307205 47.4059249, 8.7296996 47.407683)",,
10862595,2,Chelleracherstrasse,residential,30,,False,False,253.573,"LINESTRING (8.7307205 47.4059249, 8.7304655 47.4058592, 8.7303959 47.4058453, 8.7303261 47.4058366, 8.7302589 47.4058331, 8.7301919 47.4058351, 8.7301199 47.4058407, 8.7300495 47.4058522, 8.7299841 47.4058718, 8.729921 47.4058947, 8.7298675 47.4059183, 8.729821 47.4059439, 8.7297751 47.405975, 8.7297331 47.4060096, 8.729697 47.4060485, 8.7296651 47.4060865, 8.7288207 47.4074197)",,
10862617,2,Ebnetstrasse,residential,30,,False,True,114.257,"LINESTRING (8.7307205 47.4059249, 8.7309908 47.4054714, 8.7310153 47.4054099, 8.7310277 47.4053564, 8.7310346 47.4052927, 8.7310348 47.4052324, 8.7310267 47.4051749, 8.7310078 47.405115, 8.7309661 47.4050316, 8.7309133 47.4049496)",,
785417434,,Rütlistrasse,residential,30,,False,False,61.24,"LINESTRING (8.7309133 47.4049496, 8.7301759 47.4051825)",,
10862617,2,Ebnetstrasse,residential,30,,False,False,114.257,"LINESTRING (8.7309133 47.4049496, 8.7309661 47.4050316, 8.7310078 47.405115, 8.7310267 47.4051749, 8.7310348 47.4052324, 8.7310346 47.4052927, 8.7310277 47.4053564, 8.7310153 47.4054099, 8.7309908 47.4054714, 8.7307205 47.4059249)",,
785417434,,Rütlistrasse,residential,30,,False,True,59.631,"LINESTRING (8.7309133 47.4049496, 8.7310619 47.4048955, 8.7311513 47.4048515, 8.7312363 47.4048025, 8.731318 47.4047476, 8.7313897 47.4046895, 8.7314433 47.4046437, 8.7314933 47.4045946)",,
10862661,,Glärnischstrasse,residential,30,,False,False,51.080999999999996,"LINESTRING (8.7314933 47.4045946, 8.7317505 47.404672, 8.7318495 47.4047083, 8.7319489 47.4047665, 8.7320371 47.4048513)",,
785417434,,Rütlistrasse,residential,30,,False,False,59.631,"LINESTRING (8.7314933 47.4045946, 8.7314433 47.4046437, 8.7313897 47.4046895, 8.731318 47.4047476, 8.7312363 47.4048025, 8.7311513 47.4048515, 8.7310619 47.4048955, 8.7309133 47.4049496)",,
10862661,,Glärnischstrasse,residential,30,,False,True,51.081,"LINESTRING (8.7320371 47.4048513, 8.7319489 47.4047665, 8.7318495 47.4047083, 8.7317505 47.404672, 8.7314933 47.4045946)",,
785417425,,Glärnischstrasse,residential,30,,False,False,355.406,"LINESTRING (8.7320371 47.4048513, 8.7320786 47.4049109, 8.732133 47.4050297, 8.7321557 47.4051237, 8.7321569 47.4052152, 8.7321279 47.4053049, 8.7320896 47.4053753, 8.7304186 47.4077745)",,
785417434,,Rütlistrasse,residential,30,,False,True,61.24,"LINESTRING (8.7301759 47.4051825, 8.7309133 47.4049496)",,
"[785417434, 122394671]",,Rütlistrasse,residential,"['30', '50']",,False,False,196.33300000000003,"LINESTRING (8.7301759 47.4051825, 8.7296391 47.4053511, 8.729481 47.4054151, 8.7293951 47.4054586, 8.7293083 47.4055122, 8.7291272 47.405635, 8.7282934 47.4062002, 8.728213 47.4062386, 8.7281439 47.4062549)",,
122394671,,Rütlistrasse,residential,50,,False,True,31.810000000000002,"LINESTRING (8.7277443 47.4061911, 8.7279442 47.4062525, 8.7280236 47.4062643, 8.7280829 47.4062643, 8.7281439 47.4062549)",,
"[785417426, 785417437]",2,Kempttalstrasse,secondary,50,,False,False,167.001,"LINESTRING (8.7277443 47.4061911, 8.7278166 47.4060952, 8.7279444 47.4059256, 8.7287343 47.404847)",345,
"[783979682, 82489507, 785417431]","['2', '3']",Kempttalstrasse,secondary,50,,False,"[False, True]",217.513,"LINESTRING (8.7277443 47.4061911, 8.7276061 47.406375, 8.7269954 47.4071876, 8.7267025 47.4075781, 8.7265145 47.4078098, 8.7264807 47.4078524, 8.7264397 47.4079041, 8.7264195 47.4079295)",345,
10862803,,Geenstrasse,residential,30,,False,True,216.09500000000003,"LINESTRING (8.7281439 47.4062549, 8.7282406 47.4062948, 8.7285576 47.4064257, 8.7281305 47.4068968, 8.7277767 47.4072925, 8.7277206 47.4073585, 8.72768 47.407417, 8.7275977 47.4075474, 8.7274542 47.4078498)",,
122394671,,Rütlistrasse,residential,50,,False,False,31.810000000000002,"LINESTRING (8.7281439 47.4062549, 8.7280829 47.4062643, 8.7280236 47.4062643, 8.7279442 47.4062525, 8.7277443 47.4061911)",,
"[785417434, 122394671]",,Rütlistrasse,residential,"['50', '30']",,False,True,196.333,"LINESTRING (8.7281439 47.4062549, 8.728213 47.4062386, 8.7282934 47.4062002, 8.7291272 47.405635, 8.7293083 47.4055122, 8.7293951 47.4054586, 8.729481 47.4054151, 8.7296391 47.4053511, 8.7301759 47.4051825)",,
"[785417426, 785417437]",2,Kempttalstrasse,secondary,50,,False,True,167.001,"LINESTRING (8.7287343 47.404847, 8.7279444 47.4059256, 8.7278166 47.4060952, 8.7277443 47.4061911)",345,
10862843,,Zihlrütistrasse,residential,30,,False,False,129.74,"LINESTRING (8.7283671 47.4084271, 8.7282261 47.4083973, 8.7281553 47.4083851, 8.728036 47.4083705, 8.7275937 47.4083141, 8.7273885 47.4082928, 8.7273141 47.4082791, 8.7272512 47.4082596, 8.7272026 47.4082368, 8.7271583 47.4081937, 8.7269719 47.4079809, 8.7269324 47.4079371)",,
27920794,,Hornstrasse,residential,30,,False,True,46.035000000000004,"LINESTRING (8.7283671 47.4084271, 8.7284211 47.4080367, 8.7284241 47.4080149)",,
122270144,,Hornstrasse,residential,30,,False,False,23.709,"LINESTRING (8.7283671 47.4084271, 8.7283281 47.4084919, 8.7281862 47.4085982)",,
4987474,2,Kempttalstrasse,secondary,50,,False,True,329.104,"LINESTRING (8.7237778 47.411283, 8.7243216 47.4106217, 8.7247445 47.4100974, 8.7249427 47.4098436, 8.7253803 47.4092934, 8.7255913 47.4090279, 8.7256794 47.4089122, 8.7257925 47.4087548, 8.7258489 47.4086766)",345,
909896495,,Kempttalstrasse,secondary,50,,True,False,73.752,"LINESTRING (8.7237778 47.411283, 8.7237093 47.4114153, 8.7234113 47.4117745, 8.7232987 47.4118554)",345,
905757404,,,residential,,,False,True,54.363,"LINESTRING (8.7221786 47.4122243, 8.7228126 47.4124587)",,
"[27751480, 905757405]",,Am Dorfbach,residential,,,False,False,191.64000000000001,"LINESTRING (8.7221786 47.4122243, 8.7226597 47.4116094, 8.7227489 47.4114966, 8.7229496 47.4112165, 8.7230214 47.4111134, 8.723042 47.4110944, 8.723072 47.4110764, 8.7231062 47.4110683, 8.7231424 47.4110675, 8.7231849 47.4110728, 8.7232297 47.4110844, 8.7236366 47.4112333)",,
905757404,,,residential,,,False,False,54.363,"LINESTRING (8.7228126 47.4124587, 8.7221786 47.4122243)",,
905757409,,Kempttalstrasse,secondary,50,,False,False,21.03,"LINESTRING (8.7228126 47.4124587, 8.7226776 47.4126243)",345,
"[909896490, 909896494]",3,Kempttalstrasse,secondary,50,,False,True,76.408,"LINESTRING (8.7228126 47.4124587, 8.723118 47.4120783, 8.7232987 47.4118554)",345,
33210102,,Stutzweg,residential,30,,False,False,143.552,"LINESTRING (8.7281862 47.4085982, 8.7281683 47.4085872, 8.7281429 47.4085796, 8.7281108 47.4085786, 8.7280748 47.4085855, 8.7278029 47.4086774, 8.7272672 47.408879, 8.7270933 47.4089518, 8.7270012 47.4089916, 8.7269738 47.4090022, 8.7269398 47.4090117, 8.7269057 47.4090175, 8.726456 47.4090481)",,
122270144,,Hornstrasse,residential,30,,False,True,23.709,"LINESTRING (8.7281862 47.4085982, 8.7283281 47.4084919, 8.7283671 47.4084271)",,
909896488,,Hornstrasse,unclassified,,,False,True,288.9929999999999,"LINESTRING (8.7281862 47.4085982, 8.7280991 47.408655, 8.7276511 47.4089868, 8.7275091 47.4090854, 8.7274073 47.409161, 8.7273731 47.4091935, 8.7273283 47.4092464, 8.7272901 47.409302, 8.7272043 47.4094422, 8.7271663 47.4094954, 8.7271248 47.409545, 8.7270808 47.4095885, 8.7269219 47.4097406, 8.7268718 47.4098014, 8.7267914 47.4099541, 8.7267273 47.4100395, 8.7266998 47.4100835, 8.7266835 47.4101262, 8.7266658 47.4101845, 8.7266299 47.4102791, 8.7265724 47.410412, 8.726551 47.4104716, 8.7265383 47.4105327, 8.726532 47.4106237, 8.7265442 47.4107363, 8.7265536 47.4107664, 8.7265734 47.4107905, 8.7265964 47.410807, 8.7266207 47.410816, 8.726645 47.4108195)",,
6276105,2,Weisslingerstrasse,tertiary,50,,False,True,75.929,"LINESTRING (8.7284241 47.4080149, 8.7280946 47.4079915, 8.7274761 47.4079277, 8.7274243 47.4079244)",822,
27920794,,Hornstrasse,residential,30,,False,False,46.035000000000004,"LINESTRING (8.7284241 47.4080149, 8.7284211 47.4080367, 8.7283671 47.4084271)",,
905758139,2,Weisslingerstrasse,tertiary,50,,False,False,7.343,"LINESTRING (8.726835 47.4079411, 8.7269324 47.4079371)",822,
27920795,,Rössliweg,residential,30,,False,False,89.088,"LINESTRING (8.726835 47.4079411, 8.7268695 47.4078782, 8.727081 47.4074917, 8.7272983 47.4072053)",,
905758139,2,Weisslingerstrasse,tertiary,50,,False,True,31.916999999999998,"LINESTRING (8.726835 47.4079411, 8.7267904 47.407943, 8.7264865 47.4079526, 8.7264195 47.4079295)",822,
28610198,,Espelweg,residential,30,,False,True,62.758,"LINESTRING (8.7216518 47.4056626, 8.7216669 47.4050983)",,
5111069,,Effretikonerstrasse,tertiary,50,,False,False,95.186,"LINESTRING (8.7216347 47.4106667, 8.7216074 47.4106848, 8.7215829 47.4107036, 8.7215591 47.4107237, 8.7215396 47.4107433, 8.721521 47.4107636, 8.7215023 47.4107876, 8.7214763 47.4108281, 8.721448 47.4108726, 8.7213272 47.4110782, 8.7212324 47.4112311, 8.7211657 47.4113313, 8.7210909 47.4114347)",,
5111069,,Effretikonerstrasse,tertiary,50,,False,True,40.77799999999999,"LINESTRING (8.7216347 47.4106667, 8.7216793 47.4106414, 8.7217191 47.4106213, 8.7217615 47.4106013, 8.7218359 47.4105677, 8.7220255 47.4104853, 8.722081 47.4104592)",,
"[30002035, 747360957]",,Schulweg,residential,30,,False,False,108.012,"LINESTRING (8.7216347 47.4106667, 8.7216004 47.4106383, 8.7215859 47.4106243, 8.7215735 47.4106115, 8.7215617 47.4105936, 8.7215538 47.4105771, 8.721548 47.4105613, 8.7215445 47.4105414, 8.7215441 47.4105215, 8.7215477 47.4104851, 8.721557 47.4104481, 8.7215655 47.4104206, 8.721669 47.4101568, 8.7216957 47.4100947, 8.7217918 47.4098714, 8.7218444 47.4097393)",,
905778987,2,Usterstrasse,secondary,50,,False,False,11.824,"LINESTRING (8.7236897 47.4073653, 8.7235534 47.4073124)",339,
10862005,2,Länggstrasse,residential,,,False,False,187.186,"LINESTRING (8.7236897 47.4073653, 8.7239067 47.4071579, 8.7239816 47.4070867, 8.7240253 47.407045, 8.7242441 47.4068362, 8.724314 47.4067644, 8.7243784 47.4066907, 8.7243817 47.4066866, 8.7244586 47.4065911, 8.7245056 47.406528, 8.724535 47.4064886, 8.7245893 47.4064062, 8.7246465 47.4063106, 8.724688 47.4062305, 8.7247384 47.4061253, 8.7248414 47.4058893)",,
25347059,,Usterstrasse,secondary,50,,False,True,45.182,"LINESTRING (8.7236897 47.4073653, 8.7238197 47.4074195, 8.7239606 47.4074814, 8.7241889 47.4075908)",339,
25347059,,Usterstrasse,secondary,50,,False,False,48.234,"LINESTRING (8.7246604 47.4078831, 8.7245659 47.4078128, 8.7244665 47.4077454, 8.7243463 47.407672, 8.7242783 47.4076369, 8.7241889 47.4075908)",339,
25347059,,Usterstrasse,secondary,50,,False,True,86.482,"LINESTRING (8.7246604 47.4078831, 8.7249303 47.4080996, 8.7250401 47.4081872, 8.725106 47.4082369, 8.7251555 47.408273, 8.7252083 47.4083066, 8.7252618 47.4083349, 8.7254001 47.4084041, 8.7254651 47.4084322)",339,
"[30002037, 120486750]",,"['Kemptweg', 'Talgartenstrasse']",residential,30,,False,False,180.98399999999998,"LINESTRING (8.7246604 47.4078831, 8.7247051 47.4078558, 8.7249063 47.407733, 8.7249268 47.4077172, 8.7249466 47.407698, 8.7249617 47.4076788, 8.7249816 47.4076532, 8.7250137 47.4076257, 8.725111 47.4075624, 8.7251403 47.4075394, 8.7251734 47.4075113, 8.7251989 47.4074857, 8.7252537 47.4074262, 8.725275 47.4074092, 8.7252977 47.4073969, 8.7253299 47.4073868, 8.7257241 47.4073169, 8.7257555 47.4073139, 8.7257895 47.407315, 8.7258189 47.4073201, 8.7258449 47.4073284, 8.725864 47.4073406, 8.7258798 47.4073547, 8.7258893 47.407369, 8.7259399 47.4075078, 8.7259594 47.4075944, 8.7259636 47.4076957, 8.7259557 47.4077611, 8.7259412 47.4078333, 8.7259189 47.4078985)",,
33096884,,Länggweg,unclassified,,,False,True,80.321,"LINESTRING (8.725857 47.4061113, 8.7257956 47.4060991, 8.7256911 47.4060761, 8.7248414 47.4058893)",,
"[10862005, 909946431]",2,Länggstrasse,residential,,,False,False,143.843,"LINESTRING (8.7248414 47.4058893, 8.7249613 47.4056173, 8.7250179 47.4054791, 8.7250531 47.4053989, 8.7250869 47.4053312, 8.7251248 47.4052671, 8.7251723 47.4051965, 8.7252255 47.4051263, 8.7252659 47.405078, 8.7253072 47.4050333, 8.7253546 47.4049882, 8.7254067 47.4049424, 8.72548 47.4048833, 8.7255282 47.4048471, 8.7256662 47.4047449)",,
10862005,2,Länggstrasse,residential,,,False,True,187.186,"LINESTRING (8.7248414 47.4058893, 8.7247384 47.4061253, 8.724688 47.4062305, 8.7246465 47.4063106, 8.7245893 47.4064062, 8.724535 47.4064886, 8.7245056 47.406528, 8.7244586 47.4065911, 8.7243817 47.4066866, 8.7243784 47.4066907, 8.724314 47.4067644, 8.7242441 47.4068362, 8.7240253 47.407045, 8.7239816 47.4070867, 8.7239067 47.4071579, 8.7236897 47.4073653)",,
33096884,,Länggweg,unclassified,,,False,False,80.321,"LINESTRING (8.7248414 47.4058893, 8.7256911 47.4060761, 8.7257956 47.4060991, 8.725857 47.4061113)",,
37664430,,Haldenrainstrasse,residential,30,,False,False,314.806,"LINESTRING (8.7231155 47.4071133, 8.7231581 47.4070736, 8.7232659 47.4069426, 8.7232806 47.4069182, 8.7232921 47.406893, 8.7233359 47.4067679, 8.7233494 47.4067382, 8.7233639 47.4067086, 8.7234122 47.4066349, 8.7237125 47.4061807, 8.7239084 47.4058845, 8.7244926 47.405001, 8.7248008 47.404527)",,
217636963,,Usterstrasse,secondary,50,,False,False,36.897,"LINESTRING (8.7231155 47.4071133, 8.7228399 47.4069757, 8.7227595 47.4069389, 8.7227175 47.4069196)",339,
217636963,,Usterstrasse,secondary,50,,False,True,39.706,"LINESTRING (8.7231155 47.4071133, 8.7234117 47.4072513, 8.7235534 47.4073124)",339,
"[38565720, 747360969]",,Espelstrasse,residential,30,,False,False,288.14899999999994,"LINESTRING (8.7236021 47.4047149, 8.7237767 47.4044227, 8.7238586 47.4042791, 8.723867 47.4042554, 8.7238684 47.4042354, 8.7238636 47.4042157, 8.7238501 47.4041978, 8.7238232 47.4041781, 8.7237887 47.4041611, 8.7237453 47.4041474, 8.7236781 47.4041299, 8.7235661 47.4041056, 8.7233583 47.4040686, 8.7227568 47.4039671, 8.7227293 47.4040159, 8.7227001 47.404073, 8.7226781 47.4041284, 8.7226622 47.4041754, 8.72265 47.4042269, 8.7226446 47.4042593, 8.7226405 47.4042941, 8.7226189 47.4045653, 8.7226093 47.4046971, 8.722598 47.4047974, 8.7225589 47.4050888, 8.7225522 47.4051128, 8.7225435 47.405135, 8.7225324 47.4051522, 8.7225185 47.4051676, 8.7225004 47.405182, 8.7224782 47.4051929)",,
"[893734096, 893734101]",,Espelstrasse,residential,30,,False,False,90.594,"LINESTRING (8.7236021 47.4047149, 8.723757 47.4047692, 8.7239797 47.4048394, 8.7242717 47.4043472)",,
893734101,,Espelstrasse,residential,30,,False,True,69.419,"LINESTRING (8.7236021 47.4047149, 8.7234984 47.4048889, 8.7233982 47.4050652, 8.723293 47.4052503, 8.7232841 47.4052646, 8.7232756 47.4052767, 8.7232579 47.4052934)",,
121040340,,Rennweg,residential,30,,False,False,49.684,"LINESTRING (8.7228206 47.4061066, 8.7228263 47.406096, 8.7228288 47.4060862, 8.7228294 47.4060763, 8.722828 47.4060647, 8.7228236 47.4060536, 8.7228164 47.4060443, 8.7228033 47.4060347, 8.7227866 47.4060281, 8.7227688 47.4060237, 8.7227264 47.4060176, 8.7227146 47.4060145, 8.7227036 47.4060094, 8.7224473 47.4058592, 8.722425 47.4058487, 8.7223959 47.4058377, 8.7223619 47.4058261)",,
28610200,,Oberdorfstrasse,residential,30,,False,False,91.62600000000002,"LINESTRING (8.7223619 47.4058261, 8.7223472 47.4058733, 8.7223244 47.4059333, 8.7223044 47.4059779, 8.7222784 47.4060163, 8.7222451 47.40605, 8.7222066 47.4060788, 8.7221713 47.4060983, 8.72213 47.4061164, 8.7220912 47.4061311, 8.7218478 47.4062182, 8.721819 47.4062301, 8.7217921 47.4062435, 8.7217668 47.4062587, 8.7217392 47.4062784, 8.7217146 47.4062995, 8.7216888 47.4063234, 8.7216336 47.4063814, 8.7215978 47.4064182)",,
28610200,,Oberdorfstrasse,residential,30,,False,True,34.028,"LINESTRING (8.7223619 47.4058261, 8.7223894 47.4057337, 8.722408 47.4056829, 8.7224314 47.4056347, 8.7224576 47.4055959, 8.7224805 47.4055666, 8.7225013 47.4055369)",,
121040340,,Rennweg,residential,30,,False,True,49.684,"LINESTRING (8.7223619 47.4058261, 8.7223959 47.4058377, 8.722425 47.4058487, 8.7224473 47.4058592, 8.7227036 47.4060094, 8.7227146 47.4060145, 8.7227264 47.4060176, 8.7227688 47.4060237, 8.7227866 47.4060281, 8.7228033 47.4060347, 8.7228164 47.4060443, 8.7228236 47.4060536, 8.722828 47.4060647, 8.7228294 47.4060763, 8.7228288 47.4060862, 8.7228263 47.406096, 8.7228206 47.4061066)",,
37664720,,Hagenwies,residential,30,,True,False,60.408,"LINESTRING (8.7219375 47.4080923, 8.7211542 47.4079735)",,
"[1124708233, 753714999]",,Hagenstrasse,residential,30,,False,False,49.436,"LINESTRING (8.7219375 47.4080923, 8.7218693 47.4081216, 8.7217896 47.408165, 8.7216818 47.4082326, 8.7215987 47.4082889, 8.7215797 47.4083018, 8.7215164 47.408347, 8.7215 47.4083541, 8.721476 47.4083595, 8.7214516 47.4083616, 8.7214306 47.4083622)",,
"[5111063, 753714999]",,Hagenstrasse,residential,30,,False,True,149.19099999999997,"LINESTRING (8.7219375 47.4080923, 8.7220505 47.4080572, 8.7221239 47.4080265, 8.722188 47.4079863, 8.7222473 47.4079366, 8.7222973 47.4078763, 8.7223374 47.4078063, 8.7225131 47.4074222, 8.7225449 47.4073577, 8.722566 47.4072949, 8.7225768 47.40725, 8.722583 47.4072185, 8.7225872 47.4071915, 8.7225899 47.4071535, 8.7225902 47.4071492, 8.7225937 47.4071087, 8.7225976 47.4070876, 8.7226035 47.4070655, 8.7226116 47.4070462, 8.7226213 47.4070266, 8.7226365 47.4070027, 8.7226546 47.4069812, 8.7226765 47.4069593, 8.7227175 47.4069196)",,
120104302,,Am Dorfbach,residential,,,True,False,11.976,"LINESTRING (8.7236366 47.4112333, 8.7237778 47.411283)",,
"[27751480, 905757405]",,Am Dorfbach,residential,,,False,True,191.64,"LINESTRING (8.7236366 47.4112333, 8.7232297 47.4110844, 8.7231849 47.4110728, 8.7231424 47.4110675, 8.7231062 47.4110683, 8.723072 47.4110764, 8.723042 47.4110944, 8.7230214 47.4111134, 8.7229496 47.4112165, 8.7227489 47.4114966, 8.7226597 47.4116094, 8.7221786 47.4122243)",,
27920795,,Rössliweg,residential,30,,False,True,89.088,"LINESTRING (8.7272983 47.4072053, 8.727081 47.4074917, 8.7268695 47.4078782, 8.726835 47.4079411)",,
909896488,,Hornstrasse,unclassified,,,False,False,288.99299999999994,"LINESTRING (8.726645 47.4108195, 8.7266207 47.410816, 8.7265964 47.410807, 8.7265734 47.4107905, 8.7265536 47.4107664, 8.7265442 47.4107363, 8.726532 47.4106237, 8.7265383 47.4105327, 8.726551 47.4104716, 8.7265724 47.410412, 8.7266299 47.4102791, 8.7266658 47.4101845, 8.7266835 47.4101262, 8.7266998 47.4100835, 8.7267273 47.4100395, 8.7267914 47.4099541, 8.7268718 47.4098014, 8.7269219 47.4097406, 8.7270808 47.4095885, 8.7271248 47.409545, 8.7271663 47.4094954, 8.7272043 47.4094422, 8.7272901 47.409302, 8.7273283 47.4092464, 8.7273731 47.4091935, 8.7274073 47.409161, 8.7275091 47.4090854, 8.7276511 47.4089868, 8.7280991 47.408655, 8.7281862 47.4085982)",,
"[753715017, 120486783]",,Usterstrasse,residential,30,,False,False,91.30000000000001,"LINESTRING (8.721866 47.406543, 8.7218302 47.4065896, 8.7218239 47.4065979, 8.7218096 47.4066175, 8.7217997 47.4066358, 8.7217967 47.4066494, 8.7217974 47.4066661, 8.7218046 47.406686, 8.7218168 47.4067024, 8.7218365 47.4067169, 8.7219488 47.4067622, 8.7219993 47.4067892, 8.7220807 47.4068426, 8.7222484 47.4069468, 8.7223115 47.406984, 8.7223902 47.4070283, 8.7224181 47.4070438, 8.7224429 47.4070604, 8.7224595 47.4070752, 8.7224707 47.4070895, 8.7224776 47.4071031, 8.7224827 47.407117, 8.7224855 47.4071318, 8.7224859 47.4071455)",,
753715002,,Usterstrasse,secondary,50,,False,False,24.566000000000003,"LINESTRING (8.721866 47.406543, 8.721807 47.4065211, 8.7217704 47.406507, 8.7217355 47.4064918, 8.7217077 47.4064784, 8.7216771 47.406462, 8.721635 47.4064375, 8.7215978 47.4064182)",339,
"[753715024, 753715010, 217636963]",,Usterstrasse,secondary,50,,False,True,76.573,"LINESTRING (8.721866 47.406543, 8.7220357 47.40661, 8.7223895 47.4067705, 8.7226475 47.4068875, 8.7227175 47.4069196)",339,
"[753715017, 120486783]",,Usterstrasse,residential,30,,False,True,91.3,"LINESTRING (8.7224859 47.4071455, 8.7224855 47.4071318, 8.7224827 47.407117, 8.7224776 47.4071031, 8.7224707 47.4070895, 8.7224595 47.4070752, 8.7224429 47.4070604, 8.7224181 47.4070438, 8.7223902 47.4070283, 8.7223115 47.406984, 8.7222484 47.4069468, 8.7220807 47.4068426, 8.7219993 47.4067892, 8.7219488 47.4067622, 8.7218365 47.4067169, 8.7218168 47.4067024, 8.7218046 47.406686, 8.7217974 47.4066661, 8.7217967 47.4066494, 8.7217997 47.4066358, 8.7218096 47.4066175, 8.7218239 47.4065979, 8.7218302 47.4065896, 8.721866 47.406543)",,
"[30002037, 120486750]",,"['Kemptweg', 'Talgartenstrasse']",residential,30,,False,True,180.98400000000007,"LINESTRING (8.7259189 47.4078985, 8.7259412 47.4078333, 8.7259557 47.4077611, 8.7259636 47.4076957, 8.7259594 47.4075944, 8.7259399 47.4075078, 8.7258893 47.407369, 8.7258798 47.4073547, 8.725864 47.4073406, 8.7258449 47.4073284, 8.7258189 47.4073201, 8.7257895 47.407315, 8.7257555 47.4073139, 8.7257241 47.4073169, 8.7253299 47.4073868, 8.7252977 47.4073969, 8.725275 47.4074092, 8.7252537 47.4074262, 8.7251989 47.4074857, 8.7251734 47.4075113, 8.7251403 47.4075394, 8.725111 47.4075624, 8.7250137 47.4076257, 8.7249816 47.4076532, 8.7249617 47.4076788, 8.7249466 47.407698, 8.7249268 47.4077172, 8.7249063 47.407733, 8.7247051 47.4078558, 8.7246604 47.4078831)",,
893734101,,Espelstrasse,residential,30,,False,False,69.419,"LINESTRING (8.7232579 47.4052934, 8.7232756 47.4052767, 8.7232841 47.4052646, 8.723293 47.4052503, 8.7233982 47.4050652, 8.7234984 47.4048889, 8.7236021 47.4047149)",,
10862303,,Hagenwies,residential,30,,False,True,74.237,"LINESTRING (8.7221391 47.4073528, 8.7218619 47.4071675, 8.7218393 47.4071583, 8.7218161 47.4071555, 8.7217943 47.4071585, 8.721772 47.4071679, 8.7217557 47.4071842, 8.7215347 47.4074644)",,
37664430,,Haldenrainstrasse,residential,30,,False,True,314.806,"LINESTRING (8.7248008 47.404527, 8.7244926 47.405001, 8.7239084 47.4058845, 8.7237125 47.4061807, 8.7234122 47.4066349, 8.7233639 47.4067086, 8.7233494 47.4067382, 8.7233359 47.4067679, 8.7232921 47.406893, 8.7232806 47.4069182, 8.7232659 47.4069426, 8.7231581 47.4070736, 8.7231155 47.4071133)",,
10862803,,Geenstrasse,residential,30,,False,False,216.095,"LINESTRING (8.7274542 47.4078498, 8.7275977 47.4075474, 8.72768 47.407417, 8.7277206 47.4073585, 8.7277767 47.4072925, 8.7281305 47.4068968, 8.7285576 47.4064257, 8.7282406 47.4062948, 8.7281439 47.4062549)",,
10862803,,Geenstrasse,residential,30,,False,True,8.594999999999999,"LINESTRING (8.7274542 47.4078498, 8.7274332 47.4079022, 8.7274243 47.4079244)",,
"[122270107, 907045011]",,Bachtelstrasse,residential,30,,True,False,120.90899999999999,"LINESTRING (8.7274542 47.4078498, 8.7275064 47.4078213, 8.7276463 47.407747, 8.7278873 47.4075905, 8.7280149 47.4075144, 8.7281241 47.4074615, 8.7282299 47.407424, 8.7283273 47.4074031, 8.7284547 47.4073852, 8.7286035 47.4073878, 8.728729 47.4074008, 8.7288207 47.4074197)",,
905757411,,Kempttalstrasse,secondary,50,,True,False,73.92500000000001,"LINESTRING (8.7232987 47.4118554, 8.7233375 47.4117493, 8.7236399 47.4113896, 8.7237778 47.411283)",345,
"[909896490, 909896494]",3,Kempttalstrasse,secondary,50,,False,False,76.408,"LINESTRING (8.7232987 47.4118554, 8.723118 47.4120783, 8.7228126 47.4124587)",345,
"[893734096, 893734101]",,Espelstrasse,residential,30,,False,True,90.594,"LINESTRING (8.7242717 47.4043472, 8.7239797 47.4048394, 8.723757 47.4047692, 8.7236021 47.4047149)",,
"[30002035, 747360957]",,Schulweg,residential,30,,False,True,108.01199999999997,"LINESTRING (8.7218444 47.4097393, 8.7217918 47.4098714, 8.7216957 47.4100947, 8.721669 47.4101568, 8.7215655 47.4104206, 8.721557 47.4104481, 8.7215477 47.4104851, 8.7215441 47.4105215, 8.7215445 47.4105414, 8.721548 47.4105613, 8.7215538 47.4105771, 8.7215617 47.4105936, 8.7215735 47.4106115, 8.7215859 47.4106243, 8.7216004 47.4106383, 8.7216347 47.4106667)",,
