osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,tunnel
493036662,Lískovecká,secondary,False,True,41.713,"LINESTRING (18.3470829 49.687922, 18.3470847 49.6880111, 18.3470885 49.6880754, 18.3470938 49.6881666, 18.34711 49.6882966)",2,477,,,,
166992867,Revoluční,secondary,True,False,69.54599999999999,"LINESTRING (18.3461808 49.6879493, 18.3460206 49.6879317, 18.3452491 49.6877847)",2,473,,,,
30814871,Škarabelova,residential,False,False,97.83500000000001,"LINESTRING (18.3476024 49.6895071, 18.3476543 49.6894909, 18.3482994 49.6892902, 18.3483662 49.6892699, 18.3483998 49.6892598, 18.348772 49.689148, 18.3488313 49.6891302)",,,,,,
"[30814874, 206454022]","['2. května', 'Mariánské náměstí']",residential,False,True,85.757,"LINESTRING (18.3476024 49.6895071, 18.3474854 49.6892794, 18.3474108 49.6892553, 18.3472934 49.6892786, 18.3470274 49.6893313, 18.3467053 49.6893951)",,,,,,
30814871,Škarabelova,residential,False,False,51.354,"LINESTRING (18.3488313 49.6891302, 18.3489545 49.6890876, 18.349035 49.6890598, 18.3494599 49.6889113)",,,,,,
30814871,Škarabelova,residential,False,True,97.835,"LINESTRING (18.3488313 49.6891302, 18.348772 49.689148, 18.3483998 49.6892598, 18.3483662 49.6892699, 18.3482994 49.6892902, 18.3476543 49.6894909, 18.3476024 49.6895071)",,,,,,
30814873,Gogolova,residential,False,False,103.203,"LINESTRING (18.3488313 49.6891302, 18.3488982 49.6891397, 18.348948 49.6891651, 18.3490197 49.6892374, 18.3491378 49.6893972, 18.3491705 49.6894381, 18.3495267 49.6898834, 18.3495497 49.6899121)",,,,,,
30814871,Škarabelova,residential,False,True,51.354,"LINESTRING (18.3494599 49.6889113, 18.349035 49.6890598, 18.3489545 49.6890876, 18.3488313 49.6891302)",,,,,,
30814873,Gogolova,residential,False,True,103.203,"LINESTRING (18.3495497 49.6899121, 18.3495267 49.6898834, 18.3491705 49.6894381, 18.3491378 49.6893972, 18.3490197 49.6892374, 18.348948 49.6891651, 18.3488982 49.6891397, 18.3488313 49.6891302)",,,,,,
206454022,Mariánské náměstí,residential,False,False,73.51400000000001,"LINESTRING (18.3457857 49.6896606, 18.3458716 49.6895978, 18.3459716 49.6895608, 18.3459974 49.689555, 18.3462755 49.6894922, 18.3467053 49.6893951)",,,,,,
206454022,Mariánské náměstí,residential,False,True,83.21700000000001,"LINESTRING (18.3457857 49.6896606, 18.3456654 49.6897355, 18.345569 49.689811, 18.3454807 49.6898615, 18.3454657 49.6898701, 18.3450492 49.6900025, 18.3449787 49.6900249, 18.3448351 49.6900675)",,,,,,
30801865,Puškinova,residential,False,True,25.987,"LINESTRING (18.3448351 49.6900675, 18.3446953 49.689852)",,,,,,
206454022,Mariánské náměstí,residential,False,False,83.217,"LINESTRING (18.3448351 49.6900675, 18.3449787 49.6900249, 18.3450492 49.6900025, 18.3454657 49.6898701, 18.3454807 49.6898615, 18.345569 49.689811, 18.3456654 49.6897355, 18.3457857 49.6896606)",,,,,,
30815586,Na Aleji,residential,False,False,75.437,"LINESTRING (18.3445398 49.6894371, 18.3445406 49.6894091, 18.3445369 49.6890214, 18.3445344 49.6887587)",,,30,,,
30815586,Na Aleji,residential,False,True,48.925,"LINESTRING (18.3445398 49.6894371, 18.3445358 49.6894994, 18.3445357 49.6896419, 18.3446057 49.6897591, 18.3446953 49.689852)",,,30,,,
30815586,Na Aleji,residential,False,False,13.187999999999999,"LINESTRING (18.3445344 49.6887587, 18.344535 49.6887069, 18.3445357 49.6886401)",,,30,,,
30815586,Na Aleji,residential,False,True,75.437,"LINESTRING (18.3445344 49.6887587, 18.3445369 49.6890214, 18.3445406 49.6894091, 18.3445398 49.6894371)",,,30,,,
30815991,Na Aleji,residential,False,False,86.943,"LINESTRING (18.3445344 49.6887587, 18.3446861 49.6887627, 18.3452815 49.688779, 18.3452745 49.6888492, 18.3452643 49.6890769)",,,30,,,
30815586,Na Aleji,residential,False,False,82.013,"LINESTRING (18.3445357 49.6886401, 18.3445337 49.6885248, 18.3445103 49.6884797, 18.3444856 49.6884322, 18.3443162 49.688319, 18.3438585 49.6881022)",,,30,,,
30815993,,residential,False,False,151.948,"LINESTRING (18.3445357 49.6886401, 18.3438977 49.6886266, 18.3435216 49.6886229, 18.3434282 49.6886061, 18.3433897 49.6885679, 18.3433781 49.6884839, 18.3433967 49.6883725, 18.3434286 49.6883351, 18.3438585 49.6881022)",,,30,,,
30815586,Na Aleji,residential,False,True,13.187999999999999,"LINESTRING (18.3445357 49.6886401, 18.344535 49.6887069, 18.3445344 49.6887587)",,,30,,,
30815586,Na Aleji,residential,False,False,20.19,"LINESTRING (18.3438585 49.6881022, 18.3436398 49.6879884)",,,30,,,
30815586,Na Aleji,residential,False,True,82.013,"LINESTRING (18.3438585 49.6881022, 18.3443162 49.688319, 18.3444856 49.6884322, 18.3445103 49.6884797, 18.3445337 49.6885248, 18.3445357 49.6886401)",,,30,,,
30815993,,residential,False,True,151.948,"LINESTRING (18.3438585 49.6881022, 18.3434286 49.6883351, 18.3433967 49.6883725, 18.3433781 49.6884839, 18.3433897 49.6885679, 18.3434282 49.6886061, 18.3435216 49.6886229, 18.3438977 49.6886266, 18.3445357 49.6886401)",,,30,,,
30815586,Na Aleji,residential,False,True,35.638,"LINESTRING (18.3432378 49.6878011, 18.3436398 49.6879884)",,,30,,,
30815586,Na Aleji,residential,False,False,86.136,"LINESTRING (18.3432378 49.6878011, 18.3431398 49.6877609, 18.3430284 49.6877153, 18.3428391 49.6876377, 18.3421906 49.6874857, 18.3421571 49.6874778)",,,30,,,
30816432,Na Aleji,residential,False,False,113.666,"LINESTRING (18.3432378 49.6878011, 18.3431376 49.6877999, 18.3431247 49.6877997, 18.3425323 49.687797, 18.3421873 49.6877955, 18.3421361 49.687773, 18.3421156 49.6877393, 18.3421143 49.687555, 18.3421571 49.6874778)",,,30,,,
30815586,Na Aleji,residential,False,False,54.644,"LINESTRING (18.3421571 49.6874778, 18.3418639 49.6874217, 18.3417921 49.6874079, 18.341672 49.6873861, 18.3414843 49.6873519, 18.3414273 49.6873415)",,,30,,,
30815586,Na Aleji,residential,False,True,86.136,"LINESTRING (18.3421571 49.6874778, 18.3421906 49.6874857, 18.3428391 49.6876377, 18.3430284 49.6877153, 18.3431398 49.6877609, 18.3432378 49.6878011)",,,30,,,
30816432,Na Aleji,residential,False,True,113.666,"LINESTRING (18.3421571 49.6874778, 18.3421143 49.687555, 18.3421156 49.6877393, 18.3421361 49.687773, 18.3421873 49.6877955, 18.3425323 49.687797, 18.3431247 49.6877997, 18.3431376 49.6877999, 18.3432378 49.6878011)",,,30,,,
30815586,Na Aleji,residential,False,True,54.644000000000005,"LINESTRING (18.3414273 49.6873415, 18.3414843 49.6873519, 18.341672 49.6873861, 18.3417921 49.6874079, 18.3418639 49.6874217, 18.3421571 49.6874778)",,,30,,,
30815991,Na Aleji,residential,False,True,86.943,"LINESTRING (18.3452643 49.6890769, 18.3452745 49.6888492, 18.3452815 49.688779, 18.3446861 49.6887627, 18.3445344 49.6887587)",,,30,,,
30815586,Na Aleji,residential,False,False,35.638,"LINESTRING (18.3436398 49.6879884, 18.3432378 49.6878011)",,,30,,,
30815586,Na Aleji,residential,False,True,20.19,"LINESTRING (18.3436398 49.6879884, 18.3438585 49.6881022)",,,30,,,
"[569530691, 256598590]",Na Příkopě,residential,False,False,15.351,"LINESTRING (18.3495102 49.6817526, 18.3494695 49.6817963, 18.3494045 49.6818725)",,,,,,
321683003,Na Příkopě,residential,False,True,12.752,"LINESTRING (18.3490706 49.6822106, 18.3491666 49.6821142)",,,,,,
38054664,,primary_link,True,False,38.05800000000001,"LINESTRING (18.3490706 49.6822106, 18.3490918 49.6820692, 18.3490851 49.6820318, 18.3490674 49.6819884, 18.3490433 49.6819552, 18.3490196 49.68193, 18.3489717 49.6818889)",1,48,,,,
256598588,Na Příkopě,residential,False,False,221.18399999999997,"LINESTRING (18.3490706 49.6822106, 18.3487107 49.6825792, 18.348632 49.682692, 18.3485466 49.6827744, 18.3484795 49.6828325, 18.3480978 49.6831352, 18.3476101 49.6835222, 18.3474143 49.6836349, 18.3471358 49.6837172)",,,,,,
38054514,,primary_link,True,False,214.032,"LINESTRING (18.3504936 49.6813875, 18.3502454 49.6813142, 18.3497354 49.6810279, 18.349697 49.6810086, 18.3496604 49.6809911, 18.349622 49.6809747, 18.3496017 49.6809671, 18.349591 49.6809635, 18.3495765 49.68096, 18.3495606 49.6809556, 18.349543 49.6809509, 18.3495111 49.6809442, 18.3494628 49.6809412, 18.3494198 49.6809391, 18.3493966 49.6809395, 18.3493384 49.6809399, 18.3492787 49.6809463, 18.3492352 49.6809531, 18.3492048 49.6809605, 18.3491623 49.6809735, 18.3491298 49.6809851, 18.3490679 49.6810087, 18.3490377 49.6810215, 18.3490106 49.6810343, 18.3489804 49.6810493, 18.348961 49.6810604, 18.3489369 49.681076, 18.3489129 49.6810956, 18.3488894 49.6811188, 18.3488723 49.6811359, 18.3488598 49.681151, 18.3488379 49.6811812, 18.3487573 49.6813636, 18.3487549 49.6814932, 18.3487824 49.681597, 18.3488446 49.6816882, 18.3489298 49.6817517)",1,48,,yes,,
"[38054665, 387234757]",,primary_link,True,False,31.403,"LINESTRING (18.3489298 49.6817517, 18.3490313 49.6818102, 18.3491565 49.6818322, 18.349185 49.6818426, 18.3492098 49.681859, 18.3492315 49.6819239)",1,48,,yes,,
"[387234760, 38068385]",,primary_link,True,False,43.915,"LINESTRING (18.3489298 49.6817517, 18.3490489 49.681787, 18.3490696 49.6817927, 18.3490894 49.6817977, 18.3491162 49.6818031, 18.349136 49.6818056, 18.3491597 49.6818072, 18.3491807 49.6818076, 18.3492022 49.6818077, 18.3492254 49.6818065, 18.3492595 49.681804, 18.3492909 49.6818, 18.3493197 49.681796, 18.3493466 49.6817909, 18.3493745 49.6817846, 18.3495102 49.6817526)",1,48,,yes,,
38054517,,primary_link,True,False,13.946,"LINESTRING (18.3494045 49.6818725, 18.3493372 49.6819043, 18.3492793 49.6819187, 18.3492315 49.6819239)",1,48,,,,
256598589,Na Příkopě,residential,False,False,31.961,"LINESTRING (18.3494045 49.6818725, 18.3493003 49.6819992, 18.3491666 49.6821142)",,,,,,
"[569530691, 256598590]",Na Příkopě,residential,False,True,15.351,"LINESTRING (18.3494045 49.6818725, 18.3494695 49.6817963, 18.3495102 49.6817526)",,,,,,
68714595,Na Poříčí,residential,False,True,223.204,"LINESTRING (18.3463603 49.6818576, 18.3464138 49.6818743, 18.3464881 49.6819821, 18.3471375 49.6830797, 18.3472273 49.6832441, 18.3472231 49.6833018, 18.3471009 49.6834678, 18.3470741 49.6835598, 18.3470768 49.6836361, 18.3471358 49.6837172)",,,,,,
278184940,Husova,residential,False,False,98.799,"LINESTRING (18.354368 49.6855314, 18.3544169 49.6855665, 18.3552506 49.6862121)",,,,,,
"[278184940, 39217838, 205829938, 278187225, 278187226]",Husova,residential,False,True,134.641,"LINESTRING (18.354368 49.6855314, 18.3543109 49.6854949, 18.354006 49.6852739, 18.353986 49.6852586, 18.3539648 49.6852423, 18.3537139 49.68505, 18.3536132 49.6849707, 18.3532058 49.6846531, 18.353149 49.6846131)",,,,,,
39217842,Mánesova,residential,False,True,210.90599999999998,"LINESTRING (18.3552506 49.6862121, 18.3549689 49.6863535, 18.3546583 49.6865114, 18.3544905 49.6865969, 18.3539307 49.6868836, 18.3536476 49.6870284, 18.3533965 49.6871527, 18.353327 49.6871857, 18.3530448 49.6873265, 18.3529374 49.6873772)",,,,,,
278184940,Husova,residential,False,True,98.799,"LINESTRING (18.3552506 49.6862121, 18.3544169 49.6855665, 18.354368 49.6855314)",,,,,,
39217842,Mánesova,residential,False,False,210.906,"LINESTRING (18.3529374 49.6873772, 18.3530448 49.6873265, 18.353327 49.6871857, 18.3533965 49.6871527, 18.3536476 49.6870284, 18.3539307 49.6868836, 18.3544905 49.6865969, 18.3546583 49.6865114, 18.3549689 49.6863535, 18.3552506 49.6862121)",,,,,,
30502090,Těšínská,residential,False,False,53.22,"LINESTRING (18.3502494 49.6855018, 18.3502944 49.6853928, 18.3504033 49.6851483, 18.3504525 49.6850416)",,,,,,
996535730,Radniční,residential,False,False,38.0,"LINESTRING (18.3502494 49.6855018, 18.3504631 49.6856781, 18.3505805 49.685768)",,,,,,
996535730,Radniční,residential,False,True,41.256,"LINESTRING (18.3502494 49.6855018, 18.3502015 49.6854652, 18.3501506 49.6854401, 18.3500891 49.6854152, 18.3497579 49.6853194)",,,,,,
30815584,Revoluční,residential,False,True,314.393,"LINESTRING (18.3459843 49.6880032, 18.3457045 49.6880661, 18.3453794 49.6881059, 18.3449273 49.6881067, 18.3444052 49.6880534, 18.3443071 49.688037, 18.3441687 49.6880125, 18.3440926 49.6879721, 18.3439026 49.6878778, 18.3438683 49.6878608, 18.3437647 49.6878065, 18.342789 49.687295, 18.3424681 49.6870562, 18.3424028 49.6869981, 18.3423161 49.686921)",,,,,,
23721515,tř. T. G. Masaryka,tertiary,False,False,133.245,"LINESTRING (18.353149 49.6846131, 18.3536303 49.6843029, 18.3539874 49.6840793, 18.3542132 49.6839391, 18.3542872 49.6838838, 18.3543436 49.6838319, 18.3544089 49.6837433)",,,,,,
23721515,tř. T. G. Masaryka,tertiary,False,True,144.796,"LINESTRING (18.353149 49.6846131, 18.352894 49.6847776, 18.3526388 49.6849281, 18.3523098 49.6851468, 18.351727 49.6855342)",,,,,,
"[278184940, 39217838, 205829938, 278187225, 278187226]",Husova,residential,False,False,134.641,"LINESTRING (18.353149 49.6846131, 18.3532058 49.6846531, 18.3536132 49.6849707, 18.3537139 49.68505, 18.3539648 49.6852423, 18.353986 49.6852586, 18.354006 49.6852739, 18.3543109 49.6854949, 18.354368 49.6855314)",,,,,,
202751218,Zámecká,residential,False,True,8.793,"LINESTRING (18.3469303 49.6858562, 18.3470241 49.6858055)",,,,,,
202751211,Hluboká,residential,True,False,69.845,"LINESTRING (18.3469303 49.6858562, 18.3469345 49.6859571, 18.3470127 49.6863699, 18.3470273 49.6864808)",,,,,,
"[996535729, 202751218]",Zámecká,residential,False,False,140.87699999999998,"LINESTRING (18.3469303 49.6858562, 18.3468663 49.6858783, 18.3465648 49.6859561, 18.3463539 49.6860431, 18.346213 49.6861652, 18.3461053 49.6863286, 18.3459961 49.6866375, 18.346017 49.6866883, 18.3460762 49.686832)",,,,,,
256598588,Na Příkopě,residential,False,True,55.034,"LINESTRING (18.346389 49.6838152, 18.3465226 49.6838094, 18.3465936 49.6838048, 18.3468335 49.6837762, 18.3471358 49.6837172)",,,,,,
321683003,Na Příkopě,residential,False,False,12.752,"LINESTRING (18.3491666 49.6821142, 18.3490706 49.6822106)",,,,,,
256598589,Na Příkopě,residential,False,True,31.961,"LINESTRING (18.3491666 49.6821142, 18.3493003 49.6819992, 18.3494045 49.6818725)",,,,,,
321683018,,primary_link,False,True,21.910000000000004,"LINESTRING (18.3491666 49.6821142, 18.3491957 49.6820682, 18.3492171 49.6820276, 18.3492337 49.6819448, 18.3492315 49.6819239)",1,48,,,,
68714595,Na Poříčí,residential,False,False,223.204,"LINESTRING (18.3471358 49.6837172, 18.3470768 49.6836361, 18.3470741 49.6835598, 18.3471009 49.6834678, 18.3472231 49.6833018, 18.3472273 49.6832441, 18.3471375 49.6830797, 18.3464881 49.6819821, 18.3464138 49.6818743, 18.3463603 49.6818576)",,,,,,
256598588,Na Příkopě,residential,False,False,55.03399999999999,"LINESTRING (18.3471358 49.6837172, 18.3468335 49.6837762, 18.3465936 49.6838048, 18.3465226 49.6838094, 18.346389 49.6838152)",,,,,,
256598588,Na Příkopě,residential,False,True,221.184,"LINESTRING (18.3471358 49.6837172, 18.3474143 49.6836349, 18.3476101 49.6835222, 18.3480978 49.6831352, 18.3484795 49.6828325, 18.3485466 49.6827744, 18.348632 49.682692, 18.3487107 49.6825792, 18.3490706 49.6822106)",,,,,,
"[438453121, 26580926]",,primary_link,True,False,263.635,"LINESTRING (18.3513009 49.6816997, 18.3516013 49.6817893, 18.3521964 49.6820457, 18.3523399 49.6820958, 18.3529841 49.6823144, 18.3538212 49.6825966, 18.3545356 49.6828059)",1,48,,yes,,
509640480,,primary,True,False,66.988,"LINESTRING (18.3505723 49.6813247, 18.3510271 49.6815635, 18.3513009 49.6816997)",2,48,70,yes,,
493036654,Hlavní třída,primary,True,False,67.339,"LINESTRING (18.3512261 49.6817644, 18.3509496 49.681627, 18.3504936 49.6813875)",2,48,70,yes,,
321683016,,primary_link,True,False,19.244,"LINESTRING (18.3492315 49.6819239, 18.3491725 49.6819227, 18.3491278 49.6819195, 18.3490937 49.6819156, 18.3490352 49.6819041, 18.3489717 49.6818889)",1,48,,,,
321683018,,primary_link,False,False,21.910000000000004,"LINESTRING (18.3492315 49.6819239, 18.3492337 49.6819448, 18.3492171 49.6820276, 18.3491957 49.6820682, 18.3491666 49.6821142)",1,48,,,,
202751294,Řeznická,residential,False,False,33.617,"LINESTRING (18.3487295 49.6857941, 18.3488261 49.6857857, 18.3491186 49.6857663, 18.3491873 49.6857456)",,,,,,
