osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access,junction
29199136,Fučíkova,residential,False,True,137.00400000000002,"LINESTRING (16.2381506 50.5401898, 16.2385455 50.5403176, 16.2384691 50.5404203, 16.2379067 50.541177)",,,,,,
29199141,K Sídlišti,residential,False,True,54.26,"LINESTRING (16.2381506 50.5401898, 16.2380455 50.5401572, 16.2375862 50.5400149, 16.2374605 50.5399759)",,,,,,
29199133,Hvězdecká,residential,False,True,20.782,"LINESTRING (16.2392539 50.5388195, 16.2394977 50.538924)",,,,,,
29199133,Hvězdecká,residential,False,False,45.907,"LINESTRING (16.2392539 50.5388195, 16.2388093 50.5385839, 16.238755 50.5385551)",,,,,,
29199136,Fučíkova,residential,False,True,171.173,"LINESTRING (16.2392539 50.5388195, 16.2389301 50.5392049, 16.2382474 50.5400628, 16.2381506 50.5401898)",,,,,,
29199142,K Sídlišti,residential,False,True,88.361,"LINESTRING (16.2379067 50.541177, 16.2367767 50.5408368)",,,,,,
29199136,Fučíkova,residential,False,False,137.00400000000002,"LINESTRING (16.2379067 50.541177, 16.2384691 50.5404203, 16.2385455 50.5403176, 16.2381506 50.5401898)",,,,,,
29199141,K Sídlišti,residential,False,False,99.28800000000001,"LINESTRING (16.2357473 50.540071, 16.2360936 50.539623, 16.236145 50.5395565, 16.2365887 50.5397071)",,,,,,
29199142,K Sídlišti,residential,False,False,154.15299999999996,"LINESTRING (16.2346082 50.5406961, 16.2356802 50.5407582, 16.2362978 50.540792, 16.2365526 50.5408059, 16.2367767 50.5408368)",,,,,,
29199383,Na Sibiři,residential,False,True,117.654,"LINESTRING (16.2346082 50.5406961, 16.2344912 50.5405562, 16.2343234 50.5403453, 16.234112 50.5400567, 16.2340652 50.5399927, 16.2340342 50.539953, 16.2340009 50.5399171, 16.2339649 50.5398867, 16.2339222 50.53986, 16.2338787 50.5398399, 16.2338458 50.5398292, 16.2338107 50.5398202, 16.2337642 50.5398124)",,,,,,
29199142,K Sídlišti,residential,False,False,88.361,"LINESTRING (16.2367767 50.5408368, 16.2379067 50.541177)",,,,,,
29199142,K Sídlišti,residential,False,True,154.153,"LINESTRING (16.2367767 50.5408368, 16.2365526 50.5408059, 16.2362978 50.540792, 16.2356802 50.5407582, 16.2346082 50.5406961)",,,,,,
29199143,K Sídlišti,residential,False,False,107.23700000000001,"LINESTRING (16.2367767 50.5408368, 16.236799 50.5408059, 16.2373177 50.5401587, 16.2374605 50.5399759)",,,,,,
29199144,K Sídlišti,residential,False,False,39.341,"LINESTRING (16.2363421 50.5400243, 16.2365887 50.5397071)",,,,,,
29199141,K Sídlišti,residential,False,False,18.484,"LINESTRING (16.2365887 50.5397071, 16.2368289 50.5397729)",,,,,,
29199144,K Sídlišti,residential,False,True,39.341,"LINESTRING (16.2365887 50.5397071, 16.2363421 50.5400243)",,,,,,
29199141,K Sídlišti,residential,False,True,99.28800000000001,"LINESTRING (16.2365887 50.5397071, 16.236145 50.5395565, 16.2360936 50.539623, 16.2357473 50.540071)",,,,,,
29199383,Na Sibiři,residential,False,False,117.65400000000001,"LINESTRING (16.2337642 50.5398124, 16.2338107 50.5398202, 16.2338458 50.5398292, 16.2338787 50.5398399, 16.2339222 50.53986, 16.2339649 50.5398867, 16.2340009 50.5399171, 16.2340342 50.539953, 16.2340652 50.5399927, 16.234112 50.5400567, 16.2343234 50.5403453, 16.2344912 50.5405562, 16.2346082 50.5406961)",,,,,,
135459556,Ostašská,secondary,False,False,39.274,"LINESTRING (16.2337642 50.5398124, 16.2337526 50.539961, 16.2337368 50.5400609, 16.2337119 50.5401637)",303,50,2,,,
"[135459556, 1041962077]",Ostašská,secondary,False,True,103.323,"LINESTRING (16.2337642 50.5398124, 16.2337898 50.5394802, 16.2337865 50.5393471, 16.2337766 50.5392795, 16.2337578 50.5391973, 16.2337274 50.5391253, 16.2336773 50.53903, 16.2336592 50.5390001, 16.2335842 50.538906)",303,50,2,,,
29199398,Malá Ledhuj,residential,False,False,244.83,"LINESTRING (16.2314832 50.5398472, 16.2313919 50.5396678, 16.2313612 50.5396394, 16.2312216 50.5395925, 16.2311014 50.5393255, 16.2311771 50.5389619, 16.2312045 50.5384769, 16.23118 50.5378208, 16.2311757 50.5377781, 16.2311619 50.5377293)",,,,,,
"[223761696, 1085181665]",Malá Ledhuj,residential,False,False,162.92700000000002,"LINESTRING (16.2314832 50.5398472, 16.2317154 50.5398356, 16.2319058 50.5398406, 16.2321021 50.5398515, 16.2326218 50.5399315, 16.2336006 50.5401471, 16.2337119 50.5401637)",,,,,,
29199399,V Rokli,residential,False,False,120.219,"LINESTRING (16.2288477 50.5367952, 16.2289265 50.5369037, 16.2290222 50.5369844, 16.229118 50.537058, 16.2292293 50.5371174, 16.2297769 50.5372617, 16.2302211 50.5373504)",,,,,,
29199399,V Rokli,residential,False,False,44.331,"LINESTRING (16.2302211 50.5373504, 16.2307285 50.5375233, 16.2307706 50.5375422)",,,,,,
29199399,V Rokli,residential,False,True,120.219,"LINESTRING (16.2302211 50.5373504, 16.2297769 50.5372617, 16.2292293 50.5371174, 16.229118 50.537058, 16.2290222 50.5369844, 16.2289265 50.5369037, 16.2288477 50.5367952)",,,,,,
29199404,Malý Rynk,residential,False,True,89.188,"LINESTRING (16.2302211 50.5373504, 16.2301567 50.537129, 16.2302269 50.5365538)",,,,,,
221913511,Malý Rynk,residential,False,True,88.416,"LINESTRING (16.2302211 50.5373504, 16.2302582 50.5372008, 16.2302853 50.5370191, 16.2303851 50.5365623)",,,,,,
29199400,U Lesovny,residential,False,False,63.94799999999999,"LINESTRING (16.2289745 50.540166, 16.2292101 50.5399005, 16.2294017 50.5396592)",,,,,,
29199490,Nad Pekárnou,residential,False,False,90.03699999999999,"LINESTRING (16.2287947 50.5393273, 16.2291253 50.539137, 16.2293525 50.5390093, 16.2294645 50.5389524, 16.2295812 50.5389105, 16.2298264 50.5388901)",,,,,,
29199490,Nad Pekárnou,residential,False,True,152.205,"LINESTRING (16.2287947 50.5393273, 16.228573 50.5393841, 16.228414 50.5394212, 16.2280835 50.5397091, 16.2280144 50.5398421, 16.2279382 50.5400757, 16.2278553 50.5401816, 16.2277115 50.5402642, 16.2275035 50.5402765)",,,,,,
1049529865,,residential,False,False,58.382000000000005,"LINESTRING (16.2287947 50.5393273, 16.2289229 50.5394538, 16.2290423 50.5395416, 16.229222 50.5396166, 16.2294017 50.5396592)",,,,,,
29199405,Ke Strážnici,residential,False,False,11.221,"LINESTRING (16.2302269 50.5365538, 16.2303851 50.5365623)",,,,,,
29199404,Malý Rynk,residential,False,False,89.188,"LINESTRING (16.2302269 50.5365538, 16.2301567 50.537129, 16.2302211 50.5373504)",,,,,,
29199405,Ke Strážnici,residential,False,True,100.20500000000001,"LINESTRING (16.2302269 50.5365538, 16.2299973 50.5365324, 16.229726 50.5364693, 16.2295176 50.5364097, 16.229445 50.5363819, 16.2293515 50.5363126, 16.2292577 50.5361902, 16.2292149 50.5360493)",,,,,,
"[207342520, 207342521, 207342519]",Na Splachově,residential,False,False,37.854,"LINESTRING (16.2281401 50.5350514, 16.2282479 50.5351166, 16.2283593 50.5351893, 16.2283856 50.5353327)",,,,yes,,
135459147,Nádražní,secondary,False,True,105.40299999999999,"LINESTRING (16.2283856 50.5353327, 16.2287907 50.5355023, 16.2289806 50.535581, 16.2291109 50.5356327, 16.2292421 50.5356819, 16.2293743 50.5357258, 16.2294984 50.5357647, 16.229669 50.535812)",303,50,2,,,
"[207342520, 207342521, 207342519]",Na Splachově,residential,False,True,37.854,"LINESTRING (16.2283856 50.5353327, 16.2283593 50.5351893, 16.2282479 50.5351166, 16.2281401 50.5350514)",,,,yes,,
29131539,Bělská,tertiary,False,False,5.173,"LINESTRING (16.2400589 50.5341677, 16.2400568 50.5341212)",30320,50,2,,,
29131539,Bělská,tertiary,False,True,94.001,"LINESTRING (16.2400589 50.5341677, 16.2400347 50.5343376, 16.2398273 50.5347057, 16.239694 50.5348439, 16.2395279 50.5349044)",30320,50,2,,,
"[1252120808, 1252120809]",K Červeňáku,residential,True,False,167.872,"LINESTRING (16.2400589 50.5341677, 16.2406567 50.5342661, 16.2408476 50.533889, 16.240877 50.5337597, 16.2408969 50.5336721, 16.2406727 50.5336245, 16.2404233 50.5335666, 16.2401396 50.5335361)",,,,,,
29199490,Nad Pekárnou,residential,False,False,152.205,"LINESTRING (16.2275035 50.5402765, 16.2277115 50.5402642, 16.2278553 50.5401816, 16.2279382 50.5400757, 16.2280144 50.5398421, 16.2280835 50.5397091, 16.228414 50.5394212, 16.228573 50.5393841, 16.2287947 50.5393273)",,,,,,
166999315,Nádražní,tertiary,False,True,8.478,"LINESTRING (16.2306488 50.5358487, 16.2307515 50.5358093)",,50,2,,,
544840639,Nádražní,tertiary,True,False,20.842,"LINESTRING (16.2306488 50.5358487, 16.2305879 50.5360321)",,50,2,,,
135459146,,secondary,True,False,12.305,"LINESTRING (16.2304298 50.5359941, 16.2304877 50.5359965, 16.230542 50.5360095, 16.2305879 50.5360321)",303,50,1,,,roundabout
544840640,Nádražní,tertiary,True,False,22.505000000000003,"LINESTRING (16.2304298 50.5359941, 16.2304991 50.5359421, 16.2305519 50.5358984, 16.2306488 50.5358487)",,50,2,,,
135459146,,secondary,True,False,8.613999999999999,"LINESTRING (16.2305879 50.5360321, 16.2306128 50.5360525, 16.2306305 50.5360757, 16.2306403 50.5361008)",303,50,1,,,roundabout
135459146,,secondary,True,False,6.587,"LINESTRING (16.2303421 50.5360129, 16.2303842 50.5360002, 16.2304298 50.5359941)",303,50,1,,,roundabout
544840638,Nádražní,secondary,True,False,20.114,"LINESTRING (16.23008 50.5359479, 16.2302315 50.5359981, 16.2302779 50.5360084, 16.2303421 50.5360129)",303,50,2,,,
"[930584088, 135459147, 930584087]",Nádražní,secondary,False,False,32.867000000000004,"LINESTRING (16.23008 50.5359479, 16.2299967 50.5359102, 16.229913 50.535881, 16.2298274 50.535853, 16.2297345 50.5358289, 16.229669 50.535812)",303,50,2,yes,,
135459146,,secondary,True,False,11.622,"LINESTRING (16.2302535 50.5360977, 16.23027 50.5360645, 16.2303003 50.5360354, 16.2303421 50.5360129)",303,50,1,,,roundabout
544840634,Nádražní,secondary,True,False,20.708000000000002,"LINESTRING (16.2302535 50.5360977, 16.2301973 50.5360429, 16.2301411 50.5359945, 16.23008 50.5359479)",303,50,2,,,
544840631,Pod Jasany,secondary,True,False,17.964,"LINESTRING (16.2306403 50.5361008, 16.230834 50.5362054)",303,50,2,,,
135459146,,secondary,True,False,11.644,"LINESTRING (16.2306403 50.5361008, 16.2306417 50.5361269, 16.2306345 50.5361527, 16.2306189 50.536177, 16.2305957 50.5361986)",303,50,1,,,roundabout
135459146,,secondary,True,False,15.012,"LINESTRING (16.2305957 50.5361986, 16.2305561 50.5362211, 16.2305085 50.536236, 16.2304563 50.5362423, 16.2304034 50.5362394)",303,50,1,,,roundabout
544840627,Pod Jasany,secondary,True,False,16.859,"LINESTRING (16.230834 50.5362054, 16.2305957 50.5361986)",303,50,2,,,
"[29199117, 544841678]",Pod Jasany,secondary,False,True,166.975,"LINESTRING (16.230834 50.5362054, 16.2309029 50.5362232, 16.2309889 50.5362496, 16.2310491 50.5362747, 16.2311094 50.5363086, 16.2311688 50.5363587, 16.231213 50.5364074, 16.2312606 50.5364647, 16.2312951 50.5365155, 16.2313435 50.5366005, 16.2313746 50.5366758, 16.2314107 50.5367649, 16.2314871 50.5369961, 16.2315345 50.53714, 16.2315698 50.5372456, 16.2316061 50.5373367, 16.2316509 50.5374165, 16.2317323 50.537533)",303,50,"['2', '3']",,,
29199406,Na Struze,residential,False,True,97.495,"LINESTRING (16.2304034 50.5362394, 16.2303738 50.5362897, 16.2303408 50.5363053, 16.2302933 50.5363096, 16.2301332 50.5363021, 16.2299851 50.5362807, 16.2298695 50.5362535, 16.2297645 50.5362054, 16.2297041 50.536143, 16.2296659 50.5360437, 16.229663 50.5359725, 16.229669 50.535812)",,,,,,
135459146,,secondary,True,False,20.843000000000004,"LINESTRING (16.2304034 50.5362394, 16.2303485 50.5362257, 16.2303025 50.5362022, 16.2302696 50.5361711, 16.2302527 50.5361352, 16.2302535 50.5360977)",303,50,1,,,roundabout
135459549,,secondary,True,False,18.601,"LINESTRING (16.2334045 50.5387458, 16.23345 50.538729, 16.2335017 50.5387229, 16.2335537 50.5387281, 16.2336 50.538744, 16.2336353 50.5387689)",303,50,1,,,roundabout
"[135459145, 930584083, 930584084]",Žďárská,secondary,False,True,155.862,"LINESTRING (16.2334045 50.5387458, 16.2333789 50.538721, 16.2333342 50.5386862, 16.2332583 50.5386377, 16.2330449 50.538504, 16.2327677 50.5383377, 16.2326878 50.5382913, 16.2324885 50.5381718, 16.2323577 50.5380858, 16.2322646 50.5380206, 16.2322426 50.5380046, 16.2321245 50.5379183, 16.2320138 50.5378242, 16.2319026 50.5377244)",303,50,2,yes,,
135459549,,secondary,True,False,17.399,"LINESTRING (16.2336353 50.5387689, 16.2336524 50.5387926, 16.2336592 50.5388183, 16.2336551 50.5388443, 16.2336404 50.5388686, 16.2336162 50.5388897, 16.2335842 50.538906)",303,50,1,,,roundabout
135498740,Na Babí,tertiary,False,True,35.259,"LINESTRING (16.2336353 50.5387689, 16.2337643 50.5387225, 16.2340579 50.5386006)",,50,2,,,
135459549,,secondary,True,False,32.660000000000004,"LINESTRING (16.2335842 50.538906, 16.2335398 50.5389175, 16.2334919 50.5389199, 16.2334453 50.5389128, 16.2334042 50.5388971, 16.2333727 50.5388741, 16.2333546 50.5388483, 16.2333488 50.5388203, 16.2333557 50.5387924, 16.2333748 50.5387669, 16.2334045 50.5387458)",303,50,1,,,roundabout
"[135459556, 1041962077]",Ostašská,secondary,False,False,103.32300000000001,"LINESTRING (16.2335842 50.538906, 16.2336592 50.5390001, 16.2336773 50.53903, 16.2337274 50.5391253, 16.2337578 50.5391973, 16.2337766 50.5392795, 16.2337865 50.5393471, 16.2337898 50.5394802, 16.2337642 50.5398124)",303,50,2,,,
"[29131537, 223761700]",Komenského náměstí,residential,False,False,57.971000000000004,"LINESTRING (16.2339395 50.5390909, 16.2339908 50.5389741, 16.2341138 50.5387146, 16.2341285 50.5386807, 16.2341216 50.5386573, 16.2341069 50.5386381, 16.2340579 50.5386006)",,,,,,
302868225,Masarykovo náměstí,residential,False,False,28.207,"LINESTRING (16.2338697 50.5362476, 16.233471 50.536236)",,30,,,,
29183420,Tomkova,residential,True,False,157.216,"LINESTRING (16.2338697 50.5362476, 16.2340164 50.5362519, 16.2344161 50.5362574, 16.2346823 50.5362276, 16.2351054 50.5361483, 16.2360081 50.5359289)",,,1,,,
"[930584085, 29199118, 930584086]",Pod Jasany,residential,False,True,107.97699999999999,"LINESTRING (16.2319026 50.5377244, 16.2319992 50.5376885, 16.2320304 50.5376758, 16.2320606 50.5376597, 16.2320826 50.5376364, 16.2321055 50.5376061, 16.2321299 50.5375645, 16.2321465 50.5375362, 16.2321652 50.5375092, 16.2321882 50.5374854, 16.2322878 50.5374034, 16.2323693 50.5373487, 16.2324419 50.5373023, 16.2325298 50.5372633, 16.2325967 50.5372424, 16.232675 50.537225, 16.2327584 50.5372125, 16.2328289 50.5372109, 16.2330575 50.5372306)",,,,yes,,
"[135459145, 930584083, 930584084]",Žďárská,secondary,False,False,155.862,"LINESTRING (16.2319026 50.5377244, 16.2320138 50.5378242, 16.2321245 50.5379183, 16.2322426 50.5380046, 16.2322646 50.5380206, 16.2323577 50.5380858, 16.2324885 50.5381718, 16.2326878 50.5382913, 16.2327677 50.5383377, 16.2330449 50.538504, 16.2332583 50.5386377, 16.2333342 50.5386862, 16.2333789 50.538721, 16.2334045 50.5387458)",303,50,2,yes,,
135459145,Žďárská,secondary,False,True,24.462,"LINESTRING (16.2319026 50.5377244, 16.2318474 50.5376688, 16.2317323 50.537533)",303,50,2,,,
29199405,Ke Strážnici,residential,False,False,100.20500000000001,"LINESTRING (16.2292149 50.5360493, 16.2292577 50.5361902, 16.2293515 50.5363126, 16.229445 50.5363819, 16.2295176 50.5364097, 16.229726 50.5364693, 16.2299973 50.5365324, 16.2302269 50.5365538)",,,,,,
29199405,Ke Strážnici,residential,False,True,11.221,"LINESTRING (16.2303851 50.5365623, 16.2302269 50.5365538)",,,,,,
29199405,Ke Strážnici,residential,False,False,41.834,"LINESTRING (16.2303851 50.5365623, 16.2306205 50.5365311, 16.2307054 50.5365254, 16.2309707 50.5365384)",,,,,,
221913511,Malý Rynk,residential,False,False,88.416,"LINESTRING (16.2303851 50.5365623, 16.2302853 50.5370191, 16.2302582 50.5372008, 16.2302211 50.5373504)",,,,,,
168214470,Soukenická,residential,False,True,21.323999999999998,"LINESTRING (16.2309864 50.5363469, 16.2309767 50.5364425, 16.2309707 50.5365384)",,,,,,
221913605,,residential,False,True,68.519,"LINESTRING (16.2293287 50.5375567, 16.2294917 50.5376175, 16.2299349 50.5377647, 16.2301293 50.5378161, 16.230182 50.5378453)",,,,,,
29199122,Soukenická,residential,False,True,10.98,"LINESTRING (16.2307679 50.5378008, 16.2308231 50.5378931)",,,,,,
221913620,,residential,False,False,10.152,"LINESTRING (16.2307679 50.5378008, 16.2306626 50.5378629)",,,,,,
29199122,Soukenická,residential,False,False,28.756,"LINESTRING (16.2307679 50.5378008, 16.2307683 50.5376502, 16.2307695 50.5375954, 16.2307706 50.5375422)",,,,,,
221913605,,residential,False,False,68.519,"LINESTRING (16.230182 50.5378453, 16.2301293 50.5378161, 16.2299349 50.5377647, 16.2294917 50.5376175, 16.2293287 50.5375567)",,,,,,
221913605,,residential,False,True,34.535,"LINESTRING (16.230182 50.5378453, 16.2303681 50.5378638, 16.2305168 50.537882, 16.2306626 50.5378629)",,,,,,
1268361159,,residential,False,False,34.422,"LINESTRING (16.230182 50.5378453, 16.2300973 50.537903, 16.2300224 50.5379885, 16.2299082 50.5380997)",,,,,,
221913620,,residential,False,True,10.152,"LINESTRING (16.2306626 50.5378629, 16.2307679 50.5378008)",,,,,,
221913605,,residential,False,False,34.535,"LINESTRING (16.2306626 50.5378629, 16.2305168 50.537882, 16.2303681 50.5378638, 16.230182 50.5378453)",,,,,,
221913620,,residential,False,False,130.88600000000002,"LINESTRING (16.2306626 50.5378629, 16.2305683 50.5380646, 16.2304896 50.5382363, 16.2303867 50.5383844, 16.2302166 50.5385943, 16.230055 50.5387588, 16.2299249 50.538837, 16.2298264 50.5388901)",,,,,,
29199400,U Lesovny,residential,False,False,91.48,"LINESTRING (16.2294017 50.5396592, 16.2295784 50.5392859, 16.2296558 50.5391029, 16.2296627 50.5390866, 16.2297219 50.5389696, 16.2298264 50.5388901)",,,,,,
29199400,U Lesovny,residential,False,True,63.94799999999999,"LINESTRING (16.2294017 50.5396592, 16.2292101 50.5399005, 16.2289745 50.540166)",,,,,,
1049529865,,residential,False,True,58.382,"LINESTRING (16.2294017 50.5396592, 16.229222 50.5396166, 16.2290423 50.5395416, 16.2289229 50.5394538, 16.2287947 50.5393273)",,,,,,
300628519,Komenského náměstí,residential,False,True,37.31,"LINESTRING (16.2332196 50.5383424, 16.233344 50.5383469, 16.2333663 50.5383465, 16.2334086 50.5383459, 16.2334593 50.5383442, 16.2335126 50.5383393, 16.233579 50.5383297, 16.2336515 50.5383147, 16.2337303 50.5382874)",,,,,,
302869158,V Domkách,residential,False,False,18.417,"LINESTRING (16.2372462 50.5345724, 16.2372815 50.5347365)",,,,,,
930578712,,residential,False,True,37.49,"LINESTRING (16.2372462 50.5345724, 16.2377693 50.5346283)",,,,,,
29183414,Radimovská,residential,True,False,35.868,"LINESTRING (16.2372815 50.5347365, 16.2368023 50.5348427)",,,,,,
302869158,V Domkách,residential,False,True,18.417,"LINESTRING (16.2372815 50.5347365, 16.2372462 50.5345724)",,,,,,
930578711,Radimovská,residential,False,True,36.515,"LINESTRING (16.2372815 50.5347365, 16.2377693 50.5346283)",,,,,,
29131539,Bělská,tertiary,False,True,125.081,"LINESTRING (16.2404931 50.5324339, 16.2403513 50.532876, 16.2402514 50.5331875, 16.2402305 50.5332527, 16.2401396 50.5335361)",30320,50,2,,,
304623411,Radimovská,residential,False,True,50.056,"LINESTRING (16.2390241 50.5343651, 16.2388528 50.5346958, 16.2387956 50.5347911)",,,,,,
1050936907,,residential,False,False,58.401,"LINESTRING (16.2390241 50.5343651, 16.2392145 50.5343276, 16.2394103 50.5342764, 16.2395042 50.5342133, 16.2395471 50.5341537, 16.2396329 50.5340564)",,,,,,
"[1050936905, 1050936907]",,residential,False,True,268.93100000000004,"LINESTRING (16.2390241 50.5343651, 16.2383723 50.5342372, 16.2381417 50.5342184, 16.2379244 50.5342372, 16.2377045 50.5342287, 16.2376133 50.5341912, 16.2375998 50.5341025, 16.237632 50.5340326, 16.2377152 50.5339781, 16.2378842 50.5339406, 16.2381363 50.5338928, 16.238434 50.5338877, 16.2388179 50.5339396, 16.2392655 50.5340002, 16.2396329 50.5340564)",,,,,,
474450051,17. listopadu,tertiary,False,True,202.802,"LINESTRING (16.2339851 50.5324468, 16.2337061 50.534262)",30316,50,2,,,
29199141,K Sídlišti,residential,False,False,18.333,"LINESTRING (16.2372302 50.5399, 16.2374605 50.5399759)",,,,,,
29199141,K Sídlišti,residential,False,True,31.686,"LINESTRING (16.2372302 50.5399, 16.2368289 50.5397729)",,,,,,
1222669444,K Sídlišti,residential,False,True,42.488,"LINESTRING (16.2372302 50.5399, 16.2369721 50.5402451)",,,,,,
29199141,K Sídlišti,residential,False,True,18.333,"LINESTRING (16.2374605 50.5399759, 16.2372302 50.5399)",,,,,,
29199141,K Sídlišti,residential,False,False,54.26,"LINESTRING (16.2374605 50.5399759, 16.2375862 50.5400149, 16.2380455 50.5401572, 16.2381506 50.5401898)",,,,,,
29199143,K Sídlišti,residential,False,True,107.23700000000001,"LINESTRING (16.2374605 50.5399759, 16.2373177 50.5401587, 16.236799 50.5408059, 16.2367767 50.5408368)",,,,,,
"[1050936905, 1050936907]",,residential,False,False,268.931,"LINESTRING (16.2396329 50.5340564, 16.2392655 50.5340002, 16.2388179 50.5339396, 16.238434 50.5338877, 16.2381363 50.5338928, 16.2378842 50.5339406, 16.2377152 50.5339781, 16.237632 50.5340326, 16.2375998 50.5341025, 16.2376133 50.5341912, 16.2377045 50.5342287, 16.2379244 50.5342372, 16.2381417 50.5342184, 16.2383723 50.5342372, 16.2390241 50.5343651)",,,,,,
1050936907,,residential,False,True,58.401,"LINESTRING (16.2396329 50.5340564, 16.2395471 50.5341537, 16.2395042 50.5342133, 16.2394103 50.5342764, 16.2392145 50.5343276, 16.2390241 50.5343651)",,,,,,
1050936906,,residential,False,True,30.816000000000003,"LINESTRING (16.2396329 50.5340564, 16.2397231 50.5340691, 16.2400568 50.5341212)",,,,,,
29131539,Bělská,tertiary,False,True,5.173,"LINESTRING (16.2400568 50.5341212, 16.2400589 50.5341677)",30320,50,2,,,
29131539,Bělská,tertiary,False,False,65.75800000000001,"LINESTRING (16.2400568 50.5341212, 16.2400464 50.5338956, 16.2400436 50.5338356, 16.2401396 50.5335361)",30320,50,2,,,
1050936906,,residential,False,False,30.816000000000003,"LINESTRING (16.2400568 50.5341212, 16.2397231 50.5340691, 16.2396329 50.5340564)",,,,,,
135459556,Ostašská,secondary,False,True,39.274,"LINESTRING (16.2337119 50.5401637, 16.2337368 50.5400609, 16.2337526 50.539961, 16.2337642 50.5398124)",303,50,2,,,
"[223761696, 1085181665]",Malá Ledhuj,residential,False,True,162.92700000000002,"LINESTRING (16.2337119 50.5401637, 16.2336006 50.5401471, 16.2326218 50.5399315, 16.2321021 50.5398515, 16.2319058 50.5398406, 16.2317154 50.5398356, 16.2314832 50.5398472)",,,,,,
1222669444,K Sídlišti,residential,False,False,42.488,"LINESTRING (16.2369721 50.5402451, 16.2372302 50.5399)",,,,,,
29131539,Bělská,tertiary,False,False,125.08099999999999,"LINESTRING (16.2401396 50.5335361, 16.2402305 50.5332527, 16.2402514 50.5331875, 16.2403513 50.532876, 16.2404931 50.5324339)",30320,50,2,,,
29131539,Bělská,tertiary,False,True,65.758,"LINESTRING (16.2401396 50.5335361, 16.2400436 50.5338356, 16.2400464 50.5338956, 16.2400568 50.5341212)",30320,50,2,,,
1268361159,,residential,False,True,34.422,"LINESTRING (16.2299082 50.5380997, 16.2300224 50.5379885, 16.2300973 50.537903, 16.230182 50.5378453)",,,,,,
