osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,tunnel,width,junction
720430356,,,Šafaříkova,residential,30,False,True,32.889,"LINESTRING (16.1626588 49.9516582, 16.162228 49.9517614)",,,,,
32519595,,,Vladislavova,residential,30,False,False,5.874,"LINESTRING (16.1629361 49.9536933, 16.1630163 49.953682)",,,,,
32519595,,,Vladislavova,residential,30,False,True,69.228,"LINESTRING (16.1629361 49.9536933, 16.1619898 49.9538233)",,,,,
"[509592674, 173591237]",,,"['Jablonského nám.', 'Erbenova']",residential,,False,False,151.361,"LINESTRING (16.1665251 49.9532928, 16.1666633 49.9532397, 16.1670938 49.9530767, 16.167494 49.952918, 16.1676767 49.9528455, 16.1682854 49.952609, 16.1683362 49.9525893)",,,,,
32519682,,,Weinfurtherova,residential,,False,False,125.87199999999999,"LINESTRING (16.1659904 49.9564516, 16.1659461 49.9564123, 16.1658461 49.9563115, 16.1657672 49.9561494, 16.1656496 49.9557185, 16.1655745 49.9555287, 16.1654815 49.9553796)",,destination,,,
32519660,,,Roháčova,residential,,False,True,19.137,"LINESTRING (16.1676638 49.9497531, 16.1678032 49.9498613, 16.1678345 49.9498856)",,,,,
32519640,,,Českých bratří,residential,,False,True,9.509,"LINESTRING (16.1651429 49.9500394, 16.1652239 49.9501072)",,,,,
32519640,,,Českých bratří,residential,,False,False,93.28800000000001,"LINESTRING (16.1651429 49.9500394, 16.164633 49.9496319, 16.1644043 49.9494825, 16.1642999 49.9494004)",,,,,
168511467,,,Klicperova,residential,,False,False,14.690999999999999,"LINESTRING (16.1651429 49.9500394, 16.1650169 49.9501018, 16.1649834 49.9501224)",,,,,
168511467,,,Klicperova,residential,,False,True,14.690999999999999,"LINESTRING (16.1649834 49.9501224, 16.1650169 49.9501018, 16.1651429 49.9500394)",,,,,
"[442602576, 442602577]",,,Klicperova,residential,,False,False,47.289,"LINESTRING (16.1649834 49.9501224, 16.1647874 49.9502261, 16.1650405 49.950214, 16.1649834 49.9501224)",,,,,
"[442602576, 442602577]",,,Klicperova,residential,,False,True,47.289,"LINESTRING (16.1649834 49.9501224, 16.1650405 49.950214, 16.1647874 49.9502261, 16.1649834 49.9501224)",,,,,
"[32519645, 32519646]",,,Žerotínova,residential,,True,False,201.35399999999998,"LINESTRING (16.1643482 49.9509196, 16.1643898 49.9509244, 16.1644328 49.9509404, 16.164465 49.9509635, 16.1644853 49.950997, 16.1645418 49.9510978, 16.164638 49.951309, 16.1648508 49.9517317, 16.1650765 49.9521737, 16.1652717 49.9526036)",,,,,
168512782,,,,residential,,False,True,48.47,"LINESTRING (16.1643482 49.9509196, 16.1642901 49.9509049, 16.1642409 49.9508946, 16.1641324 49.9508983, 16.1640211 49.9509123, 16.163914 49.9509486, 16.1638562 49.9509942, 16.1638212 49.9510739)",,,,,
32519645,,,Žerotínova,residential,,True,False,41.452,"LINESTRING (16.1638212 49.9510739, 16.1641004 49.9509849, 16.1643482 49.9509196)",,,,,
168512782,,,,residential,,False,False,48.47,"LINESTRING (16.1638212 49.9510739, 16.1638562 49.9509942, 16.163914 49.9509486, 16.1640211 49.9509123, 16.1641324 49.9508983, 16.1642409 49.9508946, 16.1642901 49.9509049, 16.1643482 49.9509196)",,,,,
"[521978128, 32519611]",1,,"['Žižkova', 'Gen. Závady']","['living_street', 'residential']",50,False,True,139.878,"LINESTRING (16.1576188 49.9506482, 16.1560517 49.9502422, 16.1559453 49.9502313, 16.1557874 49.9502313)",,yes,,,
32519595,,,Vladislavova,residential,30,False,True,117.483,"LINESTRING (16.1641032 49.9542245, 16.1640406 49.9541868, 16.1639815 49.9541285, 16.1638745 49.9538797, 16.1638386 49.9537994, 16.163779 49.953726, 16.1636779 49.9536811, 16.1635373 49.9536668, 16.1632849 49.9536607, 16.1630163 49.953682)",,,,,
169879544,,,,residential,,False,False,37.166000000000004,"LINESTRING (16.1641032 49.9542245, 16.1642374 49.9542654, 16.1643999 49.9542768, 16.1646074 49.9542748)",,,,,
191472536,,,Vladislavova,residential,,False,False,22.741,"LINESTRING (16.1641032 49.9542245, 16.1642162 49.9543313, 16.164249 49.9544036)",,,,,
169879544,,,,residential,,False,True,37.166000000000004,"LINESTRING (16.1646074 49.9542748, 16.1643999 49.9542768, 16.1642374 49.9542654, 16.1641032 49.9542245)",,,,,
211887888,2,3576,Kpt. Poplera,tertiary,50,False,True,29.484,"LINESTRING (16.1646074 49.9542748, 16.1644599 49.9543148, 16.164249 49.9544036)",,yes,,,
"[167656768, 167656754, 489751647]",2,3576,Kpt. Poplera,tertiary,50,False,False,36.84700000000001,"LINESTRING (16.1646074 49.9542748, 16.1647227 49.954258, 16.1649324 49.9542413, 16.1650699 49.9542383, 16.1651178 49.9542372)",yes,yes,,16.7,
32519610,,,Gen. Závady,residential,,False,False,72.518,"LINESTRING (16.1581877 49.950913, 16.1582266 49.9509403, 16.1584014 49.9510631, 16.1584601 49.9511237, 16.1586784 49.9514085, 16.1587194 49.951462)",,,,,
171517644,,,,residential,,True,False,36.72,"LINESTRING (16.1580495 49.9563348, 16.1581164 49.9562596, 16.1581521 49.9562001, 16.1581908 49.9561204, 16.1582026 49.9560244)",,,,,
"[171517645, 32519583]",,,Čapkovská,residential,,False,False,169.95,"LINESTRING (16.1580495 49.9563348, 16.1579324 49.9563953, 16.1578005 49.9564421, 16.1574359 49.9565133, 16.1570551 49.9565575, 16.1568052 49.9565575, 16.1566142 49.9565281, 16.156456 49.9559839)",,destination,,,
"[177341786, 571775114]",,,Fibichova,residential,,False,True,63.541,"LINESTRING (16.1580495 49.9563348, 16.1579322 49.9564157, 16.1577475 49.9565431, 16.1574056 49.9567268)",,,,,
42599320,,,Sportovní,residential,,False,False,25.127,"LINESTRING (16.158823 49.9564028, 16.1589794 49.9562555, 16.1590211 49.9562162)",,,,,
"[42599320, 32519587, 42599318]",,,Sportovní,residential,,False,True,103.10000000000001,"LINESTRING (16.158823 49.9564028, 16.1588253 49.9564183, 16.1588473 49.956494, 16.1588528 49.9565022, 16.1593284 49.9572188, 16.1593274 49.9572653)",yes,,,,
"[171517637, 171517629]",,,B. Korábové,residential,,False,True,124.33200000000001,"LINESTRING (16.158823 49.9564028, 16.1587697 49.9564335, 16.1585404 49.9565384, 16.1583782 49.9565964, 16.1582352 49.9566476, 16.158229 49.9566498, 16.1579449 49.9567479, 16.1578803 49.9567703, 16.1576326 49.9568816, 16.1574056 49.9567268)",,,,,
"[171517637, 171517629]",,,B. Korábové,residential,,False,False,124.332,"LINESTRING (16.1574056 49.9567268, 16.1576326 49.9568816, 16.1578803 49.9567703, 16.1579449 49.9567479, 16.158229 49.9566498, 16.1582352 49.9566476, 16.1583782 49.9565964, 16.1585404 49.9565384, 16.1587697 49.9564335, 16.158823 49.9564028)",,,,,
"[571775114, 177341786]",,,Fibichova,residential,,False,False,63.541000000000004,"LINESTRING (16.1574056 49.9567268, 16.1577475 49.9565431, 16.1579322 49.9564157, 16.1580495 49.9563348)",,,,,
571775114,,,Fibichova,residential,,False,True,81.52000000000001,"LINESTRING (16.1574056 49.9567268, 16.1572984 49.9567844, 16.1571028 49.9568573, 16.1570211 49.9569066, 16.1568425 49.9569807, 16.1564563 49.9571284)",,,,,
856264077,,,Kollárova,residential,30,False,True,82.22800000000001,"LINESTRING (16.1596816 49.9537922, 16.1591363 49.9539096, 16.1585882 49.95402)",,,,,
32519620,,,Bratří Škorpilů,residential,30,False,True,88.75200000000001,"LINESTRING (16.1610061 49.9540917, 16.1611544 49.9543483, 16.161186 49.9544151, 16.161201 49.9544519, 16.1612176 49.9544906, 16.1613973 49.9548488)",,,,,
32519595,,,Vladislavova,residential,30,False,False,69.228,"LINESTRING (16.1619898 49.9538233, 16.1629361 49.9536933)",,,,,
32519595,,,Vladislavova,residential,30,False,True,18.481,"LINESTRING (16.1619898 49.9538233, 16.1618488 49.9538431, 16.1618167 49.9538406, 16.1617356 49.9538344)",,,,,
"[173841331, 32519621]",,,Střibříkova,residential,30,True,False,90.52,"LINESTRING (16.1619898 49.9538233, 16.1620069 49.9538566, 16.1621965 49.9542006, 16.1624271 49.9545871)",,,,,
571775114,,,Fibichova,residential,,False,False,81.52,"LINESTRING (16.1564563 49.9571284, 16.1568425 49.9569807, 16.1570211 49.9569066, 16.1571028 49.9568573, 16.1572984 49.9567844, 16.1574056 49.9567268)",,,,,
32519472,,,Prokopa Velikého,residential,,False,True,20.994,"LINESTRING (16.1581593 49.949271, 16.1582122 49.9492852, 16.1583388 49.9493142, 16.1584352 49.9493351)",,,,,
1019658516,,,Prokopa Velikého,residential,,True,False,34.123000000000005,"LINESTRING (16.1581593 49.949271, 16.1582395 49.9492512, 16.158317 49.9492274, 16.1584046 49.9491942, 16.158487 49.9491558, 16.1585633 49.9491125)",,,,,
22791109,2,35,Husova,primary,50,False,False,256.926,"LINESTRING (16.1582855 49.9496261, 16.1580703 49.9500575, 16.1578961 49.9503718, 16.1578028 49.9505373, 16.1577091 49.9506719, 16.157693 49.9506928, 16.1576769 49.9507137, 16.1576598 49.9507359, 16.1576427 49.950758, 16.1575024 49.9509287, 16.1573625 49.9510902, 16.1571947 49.9512846, 16.1570138 49.9514745, 16.1567693 49.9517074)",,,,,
22791109,2,35,Husova,primary,50,False,True,34.089,"LINESTRING (16.1582855 49.9496261, 16.1583729 49.9494504, 16.1583844 49.9494274, 16.1583998 49.9494018, 16.1584352 49.9493351)",,,,,
1019658517,,,Prokopa Velikého,residential,,True,False,42.496,"LINESTRING (16.1582855 49.9496261, 16.1583045 49.9495763, 16.1583122 49.9495253, 16.1583084 49.9494741, 16.1582933 49.9494238, 16.158267 49.9493755, 16.1582376 49.949338, 16.1582016 49.949303, 16.1581593 49.949271)",,,,,
32519472,,,Prokopa Velikého,residential,,False,False,27.172,"LINESTRING (16.1588035 49.9493908, 16.1586767 49.9493814, 16.1585377 49.9493574, 16.1584352 49.9493351)",,,,,
32519472,,,Prokopa Velikého,residential,,False,True,48.897999999999996,"LINESTRING (16.1588035 49.9493908, 16.1593379 49.9494306, 16.1594824 49.9494412)",,,,,
1019658518,,,Prokopa Velikého,residential,,True,False,46.693,"LINESTRING (16.1588035 49.9493908, 16.1587113 49.9494064, 16.1586227 49.9494291, 16.1585391 49.9494587, 16.1584646 49.949493, 16.1583969 49.9495327, 16.1583369 49.9495773, 16.1582855 49.9496261)",,,,,
22791109,2,35,Husova,primary,50,False,False,26.398,"LINESTRING (16.1585633 49.9491125, 16.1585023 49.9492153, 16.15847 49.9492696, 16.1584352 49.9493351)",,,,,
1019658519,,,Prokopa Velikého,residential,,True,False,36.99100000000001,"LINESTRING (16.1585633 49.9491125, 16.1585668 49.9491529, 16.158578 49.9491927, 16.1585969 49.9492312, 16.1586298 49.9492766, 16.1586583 49.9493042, 16.1587006 49.9493371, 16.1587493 49.9493662, 16.1588035 49.9493908)",,,,,
22791109,2,35,Husova,primary,50,False,False,3.166,"LINESTRING (16.1567693 49.9517074, 16.1567441 49.9517308)",,,,,
22791109,2,35,Husova,primary,50,False,True,256.926,"LINESTRING (16.1567693 49.9517074, 16.1570138 49.9514745, 16.1571947 49.9512846, 16.1573625 49.9510902, 16.1575024 49.9509287, 16.1576427 49.950758, 16.1576598 49.9507359, 16.1576769 49.9507137, 16.157693 49.9506928, 16.1577091 49.9506719, 16.1578028 49.9505373, 16.1578961 49.9503718, 16.1580703 49.9500575, 16.1582855 49.9496261)",,,,,
1188906376,,,Rokycanova,residential,50,False,False,60.588,"LINESTRING (16.1567693 49.9517074, 16.1568224 49.9517286, 16.1568789 49.9517481, 16.1574546 49.951925, 16.1575241 49.9519533)",,,,,
