osmid,ref,name,highway,maxspeed,oneway,reversed,length,access,geometry,lanes
30981609,522,Velkoveská,secondary,50,False,False,12.315,,"LINESTRING (14.4118442 50.2357, 14.4118326 50.2358105)",
30981609,522,Velkoveská,secondary,50,False,True,80.031,,"LINESTRING (14.4118442 50.2357, 14.4118423 50.2355101, 14.4118741 50.2353273, 14.4119967 50.2349904)",
30981625,,Krátká,residential,,False,False,94.731,,"LINESTRING (14.4118442 50.2357, 14.4125578 50.235837, 14.412926 50.2358941, 14.413077 50.2359856)",
30981609,522,Velkoveská,secondary,50,False,True,40.66,,"LINESTRING (14.413077 50.2359856, 14.4125068 50.2360119)",
30981609,522,Velkoveská,secondary,50,False,False,72.472,,"LINESTRING (14.413077 50.2359856, 14.4137067 50.2359549, 14.4140882 50.2359981)",
30981625,,Krátká,residential,,False,True,94.731,,"LINESTRING (14.413077 50.2359856, 14.412926 50.2358941, 14.4125578 50.235837, 14.4118442 50.2357)",
30981618,,Boční,residential,,False,True,55.545,,"LINESTRING (14.4126033 50.2365076, 14.4125068 50.2360119)",
30981609,522,Velkoveská,secondary,50,False,True,40.161,,"LINESTRING (14.4119967 50.2349904, 14.4120892 50.2346341)",
30981609,522,Velkoveská,secondary,50,False,False,80.031,,"LINESTRING (14.4119967 50.2349904, 14.4118741 50.2353273, 14.4118423 50.2355101, 14.4118442 50.2357)",
30981649,,Na Vršku,residential,,False,True,86.53500000000001,,"LINESTRING (14.4119967 50.2349904, 14.4119417 50.2349782, 14.4117528 50.2349093, 14.4115792 50.2349104, 14.4111399 50.2349771, 14.4108334 50.235026)",
30982044,,U Jordánu,living_street,,False,False,473.84499999999997,,"LINESTRING (14.4048623 50.2371616, 14.408254 50.2370776, 14.4094129 50.2370425, 14.4115208 50.2370565)",
"[30981644, 258878558]",24211,Úžická,tertiary,,False,False,117.112,,"LINESTRING (14.4048623 50.2371616, 14.4055251 50.2366933, 14.4059715 50.2363832)",
258878479,,Do Struh,unclassified,,False,False,64.145,,"LINESTRING (14.4115208 50.2370565, 14.4114586 50.236481)",
30982044,,U Jordánu,living_street,,False,True,473.84499999999997,,"LINESTRING (14.4115208 50.2370565, 14.4094129 50.2370425, 14.408254 50.2370776, 14.4048623 50.2371616)",
30982070,,Do Polí,residential,,False,True,69.887,,"LINESTRING (14.4052782 50.235939, 14.4057714 50.2362754, 14.4059715 50.2363832)",
30982075,,V Zahrádkách,residential,,False,True,71.41499999999999,,"LINESTRING (14.4062514 50.2357206, 14.4067196 50.235558, 14.4068235 50.2356762, 14.4069626 50.2358162)",
26190761,,Pod Tvrzí,residential,,False,True,128.848,,"LINESTRING (14.4127376 50.2341991, 14.4145371 50.2343325)",
26190761,,Pod Tvrzí,residential,,False,False,73.24100000000001,,"LINESTRING (14.4127376 50.2341991, 14.4119638 50.2341313, 14.4118262 50.2341454, 14.4117202 50.2341626)",
30982102,,U Radnice,residential,,False,False,128.795,,"LINESTRING (14.4127376 50.2341991, 14.4127719 50.2340631, 14.4128552 50.2337327, 14.4128885 50.2335701, 14.4130062 50.2330537)",
30982106,,U Pivovaru,residential,,False,False,34.173,,"LINESTRING (14.4115436 50.2326432, 14.4110905 50.232541)",
630375917,24211,Květnová,tertiary,50,False,False,50.791,,"LINESTRING (14.4115436 50.2326432, 14.4115096 50.2328979, 14.411438 50.233027, 14.4113896 50.2330832)",
630375917,24211,Květnová,tertiary,50,False,True,35.25099999999999,,"LINESTRING (14.4115436 50.2326432, 14.411557 50.2325655, 14.4115757 50.2324463, 14.4115855 50.2324097, 14.4116174 50.2323795, 14.4116378 50.2323596, 14.4116618 50.2323443)",
30982106,,U Pivovaru,residential,,False,True,34.173,,"LINESTRING (14.4110905 50.232541, 14.4115436 50.2326432)",
352007948,24211,Dolní náměstí,tertiary,,False,False,23.998,,"LINESTRING (14.4111937 50.2332599, 14.4110384 50.2334515)",
630375917,24211,Květnová,tertiary,50,False,True,24.087,,"LINESTRING (14.4111937 50.2332599, 14.4113896 50.2330832)",
30982111,,U Fary,residential,20,False,False,108.70299999999999,,"LINESTRING (14.4111937 50.2332599, 14.4108504 50.2329329, 14.410592 50.2327891, 14.410223 50.232827, 14.4100292 50.2328469)",
30982115,,Lesní,residential,,False,True,18.647,,"LINESTRING (14.409869 50.2322753, 14.4101311 50.2322716)",
30982115,,Lesní,residential,,False,False,121.894,,"LINESTRING (14.409869 50.2322753, 14.409781 50.2323008, 14.4096677 50.232324, 14.4094701 50.2323505, 14.4094004 50.2323583, 14.4090682 50.2323536, 14.4090199 50.2323626, 14.4088667 50.2324336, 14.4086852 50.2325589, 14.4084369 50.2327485)",
30982269,,U Kostela,residential,,False,False,153.334,,"LINESTRING (14.409869 50.2322753, 14.4098172 50.2322266, 14.409613 50.232105, 14.4093501 50.2319011, 14.4090069 50.2316787, 14.4086138 50.231456, 14.4084359 50.2312574)",
30982115,,Lesní,residential,,False,False,82.275,,"LINESTRING (14.4084369 50.2327485, 14.4081456 50.2328282, 14.4073926 50.232954, 14.4073697 50.2329906)",
30982115,,Lesní,residential,,False,True,121.89400000000002,,"LINESTRING (14.4084369 50.2327485, 14.4086852 50.2325589, 14.4088667 50.2324336, 14.4090199 50.2323626, 14.4090682 50.2323536, 14.4094004 50.2323583, 14.4094701 50.2323505, 14.4096677 50.232324, 14.409781 50.2323008, 14.409869 50.2322753)",
30982116,,Lesní,residential,,False,False,47.601,,"LINESTRING (14.4084369 50.2327485, 14.408418 50.2329782, 14.4083767 50.2331745)",
313941554,522,Postřižínská,secondary,50,False,True,74.487,,"LINESTRING (14.4073697 50.2329906, 14.4083767 50.2331745)",
30982115,,Lesní,residential,,False,True,82.275,,"LINESTRING (14.4073697 50.2329906, 14.4073926 50.232954, 14.4081456 50.2328282, 14.4084369 50.2327485)",
30982269,,U Kostela,residential,,False,False,23.57,,"LINESTRING (14.4084359 50.2312574, 14.4084249 50.2312127, 14.4084229 50.2311251, 14.4084369 50.2310465)",
30982269,,U Kostela,residential,,False,True,153.33400000000003,,"LINESTRING (14.4084359 50.2312574, 14.4086138 50.231456, 14.4090069 50.2316787, 14.4093501 50.2319011, 14.409613 50.232105, 14.4098172 50.2322266, 14.409869 50.2322753)",
30982274,,U Velkého háje,residential,,False,True,107.762,,"LINESTRING (14.4084359 50.2312574, 14.4083716 50.2312784, 14.4083056 50.2313228, 14.4082642 50.2313618, 14.40825 50.2314019, 14.4082518 50.231444, 14.4083188 50.2316059, 14.4083988 50.2318359, 14.408516 50.2319686, 14.4087467 50.2320641)",
30982278,,V Zátiší,residential,,False,True,27.79,,"LINESTRING (14.4105404 50.2321313, 14.4104852 50.2320761, 14.4102666 50.2319559)",
110389869,,Nad Štolami,residential,,False,False,85.61,,"LINESTRING (14.4160978 50.2338195, 14.4162617 50.2338459, 14.4162148 50.2341075, 14.4160338 50.2340989, 14.4160978 50.2338195)",
110389869,,Nad Štolami,residential,,False,True,85.61,,"LINESTRING (14.4160978 50.2338195, 14.4160338 50.2340989, 14.4162148 50.2341075, 14.4162617 50.2338459, 14.4160978 50.2338195)",
110389869,,Nad Štolami,residential,,False,True,213.851,,"LINESTRING (14.4160978 50.2338195, 14.4155981 50.2337387, 14.4152897 50.2337087, 14.4151489 50.2337173, 14.4150149 50.2337516, 14.4148674 50.2338031, 14.4146931 50.2338974, 14.4145255 50.2338588, 14.4142775 50.2336916, 14.4141367 50.2334386, 14.4142014 50.2330964)",
26190785,,K Cukrovaru,residential,20,False,False,40.053,,"LINESTRING (14.4142014 50.2330964, 14.4143059 50.2331042, 14.4146242 50.233122, 14.4147443 50.233166)",
26190785,,K Cukrovaru,residential,20,False,True,85.188,,"LINESTRING (14.4142014 50.2330964, 14.4140866 50.2330995, 14.4130062 50.2330537)",
110389869,,Nad Štolami,residential,,False,False,213.85099999999997,,"LINESTRING (14.4142014 50.2330964, 14.4141367 50.2334386, 14.4142775 50.2336916, 14.4145255 50.2338588, 14.4146931 50.2338974, 14.4148674 50.2338031, 14.4150149 50.2337516, 14.4151489 50.2337173, 14.4152897 50.2337087, 14.4155981 50.2337387, 14.4160978 50.2338195)",
193151456,,Lipová,residential,,False,False,262.173,,"LINESTRING (14.4171743 50.2350133, 14.4173144 50.2356444, 14.4172619 50.2362867, 14.417375 50.2367484, 14.4176233 50.2373372)",
193151456,,Lipová,residential,,False,False,25.112,,"LINESTRING (14.4176233 50.2373372, 14.4172958 50.2374216)",
193151456,,Lipová,residential,,False,True,262.173,,"LINESTRING (14.4176233 50.2373372, 14.417375 50.2367484, 14.4172619 50.2362867, 14.4173144 50.2356444, 14.4171743 50.2350133)",
258878488,,K Viaduktu,residential,,False,True,30.88,,"LINESTRING (14.4169634 50.2375911, 14.4172235 50.2374915, 14.4172958 50.2374216)",
"[30981609, 258878531]",522,Velkoveská,secondary,50,False,"[False, True]",273.142,,"LINESTRING (14.4169634 50.2375911, 14.4165654 50.2372513, 14.4154064 50.2365263, 14.4145115 50.2361677, 14.4140882 50.2359981)",
211463486,,K Viaduktu,residential,,False,True,240.566,,"LINESTRING (14.4157407 50.2355238, 14.4158203 50.2356351, 14.416323 50.2363376, 14.4165384 50.2364419, 14.4166869 50.2365723, 14.4170217 50.2370434, 14.4172958 50.2374216)",
193151456,,Lipová,residential,,False,True,25.112,,"LINESTRING (14.4172958 50.2374216, 14.4176233 50.2373372)",
211463486,,K Viaduktu,residential,,False,False,240.566,,"LINESTRING (14.4172958 50.2374216, 14.4170217 50.2370434, 14.4166869 50.2365723, 14.4165384 50.2364419, 14.416323 50.2363376, 14.4158203 50.2356351, 14.4157407 50.2355238)",
258878488,,K Viaduktu,residential,,False,False,30.88,,"LINESTRING (14.4172958 50.2374216, 14.4172235 50.2374915, 14.4169634 50.2375911)",
30982274,,U Velkého háje,residential,,False,False,107.76200000000001,,"LINESTRING (14.4087467 50.2320641, 14.408516 50.2319686, 14.4083988 50.2318359, 14.4083188 50.2316059, 14.4082518 50.231444, 14.40825 50.2314019, 14.4082642 50.2313618, 14.4083056 50.2313228, 14.4083716 50.2312784, 14.4084359 50.2312574)",
517037811,24211,Květnová,tertiary,50,False,False,87.07300000000001,,"LINESTRING (14.4076927 50.2304248, 14.4077657 50.2304875, 14.4079948 50.2306761, 14.4083461 50.2309728, 14.4084369 50.2310465)",
517037811,24211,Květnová,tertiary,50,False,True,29.758,,"LINESTRING (14.4076927 50.2304248, 14.4075499 50.2303029, 14.4074421 50.2302105)",
719462442,,Husova,residential,,False,True,35.599000000000004,,"LINESTRING (14.4076927 50.2304248, 14.4078052 50.230375, 14.407836 50.2303277, 14.4078568 50.2301468)",
630375917,24211,Květnová,tertiary,50,False,False,24.087,,"LINESTRING (14.4113896 50.2330832, 14.4111937 50.2332599)",
26190785,,K Cukrovaru,residential,20,False,False,117.703,,"LINESTRING (14.4113896 50.2330832, 14.4115844 50.2330997, 14.4120608 50.2330022, 14.4122388 50.2329789, 14.4124439 50.2329954, 14.4126848 50.2330175, 14.4129279 50.2330449, 14.4130062 50.2330537)",
630375917,24211,Květnová,tertiary,50,False,True,50.791,,"LINESTRING (14.4113896 50.2330832, 14.411438 50.233027, 14.4115096 50.2328979, 14.4115436 50.2326432)",
30982111,,U Fary,residential,20,False,True,108.703,,"LINESTRING (14.4100292 50.2328469, 14.410223 50.232827, 14.410592 50.2327891, 14.4108504 50.2329329, 14.4111937 50.2332599)",
