osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,tunnel,access
"[1215634873, 145274733, 395359831, 395359833, 332341725]",False,"['4', '6']",Koliště,secondary,50,False,327.53299999999996,"LINESTRING (16.6164305 49.1950983, 16.61645 49.1947838, 16.616395 49.1944971, 16.6161356 49.1939686, 16.6157451 49.1931686, 16.6156194 49.1929111, 16.6154882 49.1926439, 16.6153939 49.1922525)",,,
"[332341722, 423831098]",False,"['4', '6']",Koliště,secondary,50,True,88.94,"LINESTRING (16.6164305 49.1950983, 16.6163793 49.1952716, 16.6162739 49.1954321, 16.6160141 49.1957079, 16.6159162 49.1958151)",,,
333536500,False,,Solniční,residential,30,True,27.009,"LINESTRING (16.6044621 49.1964063, 16.6048049 49.1965002)",,,
8353838,False,,Besední,residential,30,False,85.773,"LINESTRING (16.6044621 49.1964063, 16.6045023 49.1963158, 16.6047405 49.1956568)",,,
8353838,False,,Besední,residential,30,True,85.773,"LINESTRING (16.6047405 49.1956568, 16.6045023 49.1963158, 16.6044621 49.1964063)",,,
"[151948204, 27765238]",False,,Nádražní,residential,,False,62.705999999999996,"LINESTRING (16.6065506 49.1897023, 16.6064737 49.1896034, 16.6064655 49.189578, 16.6064634 49.1895582, 16.6064624 49.1895428, 16.6064476 49.1892892, 16.6064457 49.1892585, 16.6064415 49.1891702, 16.6064406 49.1891513)",,,
32802845,False,,Nádražní,residential,,False,19.357,"LINESTRING (16.6065506 49.1897023, 16.60657 49.1897279, 16.6065892 49.189763, 16.6066187 49.1898325, 16.6066323 49.1898675)",,,
41809522,False,,Nádražní,residential,,True,72.259,"LINESTRING (16.6065506 49.1897023, 16.6067145 49.1896576, 16.6068163 49.1896308, 16.6074619 49.1894425)",,,
52050174,False,,Orlí,residential,,False,15.526,"LINESTRING (16.6128382 49.1943182, 16.6130514 49.1943274)",,,
52050174,False,,Orlí,residential,,True,7.171,"LINESTRING (16.6128382 49.1943182, 16.6127578 49.1942808)",,,
8468388,True,,Novobranská,residential,,False,92.342,"LINESTRING (16.6128382 49.1943182, 16.6128169 49.1943836, 16.6129589 49.1950544, 16.6129432 49.1950827, 16.6128704 49.1951128)",,,
333536500,False,,Solniční,residential,30,False,27.009,"LINESTRING (16.6048049 49.1965002, 16.6044621 49.1964063)",,,
"[359298663, 8353836, 8140015, 1007578876, 8313566]",True,,"['Solniční', 'Veselá']",residential,30,False,369.34299999999996,"LINESTRING (16.6048049 49.1965002, 16.6055849 49.196763, 16.6057368 49.1963946, 16.6058067 49.1962076, 16.6059454 49.1958602, 16.6059896 49.1957632, 16.6061372 49.1954756, 16.6064254 49.1951322, 16.6065814 49.1949541, 16.6068448 49.1946127, 16.6070052 49.1942915, 16.6069771 49.1941999)",6.3,,
15875380,False,,Vachova,residential,,False,78.49799999999999,"LINESTRING (16.6115712 49.1961302, 16.6115876 49.1960505, 16.6117266 49.1954316)",,,
292902712,True,,Dvořákova,residential,,False,61.114999999999995,"LINESTRING (16.6115712 49.1961302, 16.6117843 49.1961701, 16.6122033 49.1962451, 16.6123839 49.1962712)",,,
15875392,True,,Dominikánské náměstí,residential,30,False,36.076,"LINESTRING (16.6076267 49.1933591, 16.6073348 49.1935143, 16.6072268 49.1935487)",5.1,,
52050174,False,,Orlí,residential,,True,15.526,"LINESTRING (16.6130514 49.1943274, 16.6128382 49.1943182)",,,
79647274,True,,Orlí,residential,,False,90.78899999999999,"LINESTRING (16.6130514 49.1943274, 16.6132074 49.1943441, 16.6140671 49.1946562, 16.61415 49.1946818, 16.6141641 49.194687)",,,
51969134,False,2,Divadelní,residential,30,False,85.853,"LINESTRING (16.6141641 49.194687, 16.6141472 49.1947044, 16.6136803 49.195237, 16.6135762 49.1953567)",,,no
"[467406525, 4073054]",False,3,Divadelní,residential,30,True,40.767999999999994,"LINESTRING (16.6141641 49.194687, 16.6142251 49.1946279, 16.6142761 49.1945699, 16.614329 49.1945077, 16.6143615 49.1944503, 16.614371 49.1944189, 16.6143781 49.1943866, 16.614381 49.1943552)",,,
53269177,True,,Novobranská,residential,,False,77.401,"LINESTRING (16.613301 49.1936507, 16.6130514 49.1943274)",,,
15875401,False,,Benešova,residential,50,False,46.816,"LINESTRING (16.613301 49.1936507, 16.6137645 49.1935394, 16.6139059 49.1935058)",,,
50123628,False,,Novobranská,residential,,True,137.51100000000002,"LINESTRING (16.613301 49.1936507, 16.6126714 49.1925135, 16.6126572 49.1924878)",,,
"[680556184, 15875407]",False,,"['Masarykova', 'Bašty']",residential,,"[False, True]",196.68699999999998,"LINESTRING (16.6090293 49.1904809, 16.6090757 49.1904953, 16.609153 49.1905186, 16.6091867 49.1905288, 16.6107258 49.1909925, 16.6111509 49.1911206, 16.6112758 49.1911586, 16.6113127 49.1911562, 16.6113453 49.1911485, 16.6114184 49.1910551)",,,
27765236,True,1,Husova,secondary,50,False,85.42099999999999,"LINESTRING (16.6053376 49.1915584, 16.6053598 49.1915992, 16.6053714 49.1916311, 16.605377 49.191663, 16.6053788 49.1917247, 16.6053644 49.1917864, 16.6052308 49.1921649, 16.6052094 49.1922212, 16.6051771 49.1923081)",,,
"[327285752, 327285747, 327285748, 327285750]",False,4,Husova,secondary,50,False,342.309,"LINESTRING (16.6053376 49.1915584, 16.6052606 49.1914495, 16.605156 49.1912965, 16.6050762 49.1911822, 16.6050107 49.1910799, 16.6049912 49.1910363, 16.6049768 49.1909887, 16.6049737 49.1909258, 16.6049818 49.1908608, 16.6050005 49.1907994, 16.6050264 49.1907506, 16.6050585 49.1907031, 16.6051038 49.1906535, 16.6051459 49.1906179, 16.605192 49.1905889, 16.6052576 49.1905527, 16.6053233 49.1905219, 16.6054302 49.1904877, 16.605545 49.1904547, 16.6057418 49.1903984, 16.6059345 49.1903472, 16.6060978 49.190316, 16.606271 49.190285, 16.6064846 49.1902631, 16.6070177 49.1902358, 16.6072306 49.1902048, 16.6079741 49.1900476, 16.6081241 49.1900132)",,,
51969132,True,,Dvořákova,residential,,False,22.723,"LINESTRING (16.6112691 49.1960774, 16.6115712 49.1961302)",,,
4053528,True,,Dvořákova,residential,,False,71.299,"LINESTRING (16.6103237 49.1959057, 16.6112691 49.1960774)",,,
467406534,False,,Dvořákova,residential,50,True,11.354,"LINESTRING (16.6136501 49.1967237, 16.6135159 49.1966714)",,,
467406534,False,,Dvořákova,residential,50,False,11.354,"LINESTRING (16.6135159 49.1966714, 16.6136501 49.1967237)",,,
51998731,False,,Trnitá,residential,50,True,14.675,"LINESTRING (16.6124383 49.1887855, 16.6125473 49.1886744)",,,
34615318,True,4,Úzká,secondary,50,False,108.35700000000001,"LINESTRING (16.6124383 49.1887855, 16.6122914 49.1887474, 16.6120863 49.1887027, 16.6117563 49.1886765, 16.6115158 49.1886765, 16.6112546 49.1886893, 16.6112006 49.1886938, 16.6109766 49.1887196)",,,
4083960,False,,Za Divadlem,residential,30,False,20.369,"LINESTRING (16.6145309 49.1957124, 16.6145209 49.1957236, 16.614448 49.1958152, 16.614396 49.1958729)",,,
8324874,False,4,Malinovského náměstí,residential,,True,92.523,"LINESTRING (16.6145309 49.1957124, 16.6146056 49.1957421, 16.6146951 49.1957746, 16.6152916 49.1959887, 16.6154372 49.1960355, 16.6156531 49.196105)",,,
39011057,False,2,Benešova,residential,30,True,13.020000000000001,"LINESTRING (16.6145309 49.1957124, 16.614541 49.1957013, 16.6145641 49.195637, 16.6145769 49.1955998)",,,
"[48262699, 330271580]",False,2,Malinovského náměstí,residential,30,False,79.86600000000001,"LINESTRING (16.6145309 49.1957124, 16.6142774 49.1956138, 16.6139191 49.1954821, 16.6137633 49.1954275, 16.6137107 49.1954079, 16.613637 49.1953798, 16.6135942 49.1953629, 16.6135762 49.1953567)",,,
26338359,True,,Rumiště,residential,30,False,156.54399999999998,"LINESTRING (16.617194 49.1905027, 16.6171698 49.1906677, 16.6170426 49.1915354, 16.6169795 49.1918004, 16.616959 49.1918866, 16.6169554 49.1919014)",,,
332341717,False,4,Cejl,tertiary,50,True,33.715,"LINESTRING (16.6163957 49.1964917, 16.616284 49.1964053, 16.6161821 49.1963305, 16.6160782 49.1962715)",,,
161463675,True,,Mlýnská,residential,30,False,55.826,"LINESTRING (16.6165228 49.1907469, 16.6171179 49.1905296, 16.617194 49.1905027)",,,
47014090,True,3,Úzká,secondary,50,False,63.34100000000001,"LINESTRING (16.6101473 49.1887959, 16.6102668 49.1887076, 16.6106466 49.1886434, 16.6107104 49.1886323, 16.6109354 49.188593)",,,
"[558083521, 567652548, 34615317, 395358325, 395358326, 558083518]",False,3,Hybešova,secondary,50,True,128.483,"LINESTRING (16.6101473 49.1887959, 16.6100813 49.188806, 16.609367 49.1889139, 16.6091082 49.1889522, 16.6089302 49.1889728, 16.6087927 49.188992, 16.6086046 49.1890154, 16.6085359 49.1890236, 16.6084187 49.1890371)",,,
41809522,False,,Nádražní,residential,,False,72.259,"LINESTRING (16.6074619 49.1894425, 16.6068163 49.1896308, 16.6067145 49.1896576, 16.6065506 49.1897023)",,,
"[41809521, 1241941803]",True,,"['Nádražní', 'Kopečná']",residential,,False,107.62299999999999,"LINESTRING (16.6074619 49.1894425, 16.6075456 49.1894531, 16.6075482 49.1894574, 16.6075985 49.1895434, 16.607654 49.1896477, 16.6068781 49.1898384, 16.6066323 49.1898675)",,,
32802845,False,,Nádražní,residential,,True,19.357,"LINESTRING (16.6066323 49.1898675, 16.6066187 49.1898325, 16.6065892 49.189763, 16.60657 49.1897279, 16.6065506 49.1897023)",,,
32877793,False,,Petrov,residential,30,True,54.087,"LINESTRING (16.6071193 49.1913492, 16.6069471 49.1910475, 16.6069705 49.1908838)",,,
750543269,False,,Biskupská,residential,30,False,13.078,"LINESTRING (16.6071193 49.1913492, 16.6071469 49.1913387, 16.6072739 49.191289)",,,
"[15875408, 32877796, 750543269, 1055143030]",False,,Biskupská,residential,30,True,165.305,"LINESTRING (16.6071193 49.1913492, 16.6070809 49.191386, 16.6070175 49.1914468, 16.6068113 49.1916375, 16.6067644 49.1917082, 16.6063852 49.1918495, 16.6063271 49.1918667, 16.6060118 49.1919675, 16.6058951 49.1920348, 16.6058807 49.1920732, 16.6058358 49.1921969, 16.6058099 49.1922684, 16.6057533 49.1924238)",,,
750543269,False,,Biskupská,residential,30,True,13.078,"LINESTRING (16.6072739 49.191289, 16.6071469 49.1913387, 16.6071193 49.1913492)",,,
32877793,False,,Petrov,residential,30,False,54.087,"LINESTRING (16.6069705 49.1908838, 16.6069471 49.1910475, 16.6071193 49.1913492)",,,
"[467406528, 8564761, 1056131285]",True,"['1', '2']",Benešova,residential,30,False,141.16,"LINESTRING (16.6147075 49.1944043, 16.6146688 49.1945867, 16.6146654 49.1946125, 16.6146643 49.1946369, 16.6146701 49.1946598, 16.6146802 49.1946823, 16.6148649 49.1950376, 16.6148787 49.1950727, 16.6148851 49.1951198, 16.6148835 49.195165, 16.6148764 49.1952185, 16.6148651 49.1952548, 16.6148503 49.1952818, 16.6148279 49.1953157, 16.6145769 49.1955998)",3,,
33746278,True,,,residential,,False,195.98,"LINESTRING (16.6147075 49.1944043, 16.6147934 49.1945356, 16.6149093 49.1948022, 16.6150027 49.1949783, 16.6150518 49.1950484, 16.6151308 49.1951087, 16.6152179 49.1951533, 16.6157254 49.1953316, 16.6158693 49.1953436, 16.6159983 49.1953289, 16.6161089 49.1953016, 16.6162759 49.1952111, 16.6164305 49.1950983)",,,
33808191,True,,,tertiary_link,50,False,40.643,"LINESTRING (16.6069735 49.1891486, 16.6070464 49.1891296, 16.6070833 49.1891124, 16.6071206 49.189088, 16.6071502 49.1890608, 16.6071743 49.1890326, 16.6071943 49.1889995, 16.6072068 49.1889639, 16.607194 49.1888519)",,,
40485696,False,5,Hybešova,tertiary,50,True,38.295,"LINESTRING (16.6069735 49.1891486, 16.6072345 49.1891375, 16.6072817 49.1891356, 16.6074623 49.1891249, 16.6074672 49.1891246, 16.6074987 49.1891216)",,,
"[328042380, 328042382]",False,5,Hybešova,tertiary,50,False,38.798,"LINESTRING (16.6069735 49.1891486, 16.606727 49.1891572, 16.6065982 49.1891596, 16.606524 49.1891571, 16.6064406 49.1891513)",,,
118423639,True,2,Nové sady,secondary,50,False,106.832,"LINESTRING (16.607194 49.1888519, 16.6068325 49.1885632, 16.6066422 49.1884236, 16.6062472 49.1881171)",,,
33808192,False,,Soukenická,residential,30,True,100.527,"LINESTRING (16.604897 49.1882848, 16.6049249 49.1882821, 16.6061056 49.1881677, 16.6061764 49.1881439, 16.6062472 49.1881171)",5.5,,
"[329177971, 4228212, 722578294]",True,2,Dornych,secondary,50,False,122.762,"LINESTRING (16.6175145 49.187911, 16.617224 49.1880366, 16.6165639 49.1882449, 16.6163211 49.1883204, 16.61626 49.1883416, 16.616219 49.1883588, 16.6161667 49.1883852, 16.6161214 49.1884098, 16.6160519 49.1884532)",,,
26338326,False,3,Šilingrovo náměstí,residential,30,False,44.303000000000004,"LINESTRING (16.6057533 49.1924238, 16.6052647 49.1923493, 16.6051991 49.1923189, 16.6051771 49.1923081)",,,
