osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,tunnel,access
146666992,Žižkovo nám.,residential,False,False,60.235,"LINESTRING (17.1097398 49.4706478, 17.1097855 49.4705268, 17.1098828 49.4702748, 17.1099232 49.4702121, 17.1099748 49.4701293)",,,,,,
146666992,Žižkovo nám.,residential,False,True,137.912,"LINESTRING (17.1097398 49.4706478, 17.1097256 49.4706934, 17.1097108 49.4707903, 17.1097038 49.4711995, 17.1097027 49.4712644, 17.1096999 49.4714252, 17.1096995 49.4714518, 17.1096991 49.4714735, 17.1096923 49.4718725, 17.1096918 49.4718866)",,,,,,
10275686,náměstí Tomáše Garrigue Masaryka,living_street,False,True,37.5,"LINESTRING (17.111384 49.4721007, 17.1113687 49.4724378)",,,,,,
10275686,náměstí Tomáše Garrigue Masaryka,living_street,False,False,191.195,"LINESTRING (17.111384 49.4721007, 17.1113176 49.4720469, 17.1112459 49.4720286, 17.1109817 49.4720237, 17.1096879 49.4719995, 17.1096471 49.4725865)",,,,,,
"[305013761, 305013763, 143757071, 305013767]",Kostelní,residential,False,True,104.41,"LINESTRING (17.111384 49.4721007, 17.1113913 49.4720645, 17.1114234 49.4719188, 17.1114328 49.4718532, 17.1114846 49.4716002, 17.1115265 49.4714083, 17.1115335 49.4713764, 17.1115696 49.4711696)",,,,,passage,delivery
8104037,Poděbradovo nám.,secondary,False,True,44.992,"LINESTRING (17.1102 49.4697528, 17.1101641 49.4698052, 17.1100731 49.4699735, 17.1100258 49.4700576, 17.1100022 49.4700972, 17.1099898 49.4701152, 17.1099748 49.4701293)",,150,50,,,
10567990,Vodní,residential,False,True,315.925,"LINESTRING (17.1102 49.4697528, 17.1100417 49.4697415, 17.1095636 49.469706, 17.1089957 49.46967, 17.1086164 49.4696232, 17.1084647 49.4695994, 17.1083297 49.4695691, 17.1082709 49.469549, 17.1082122 49.4695223, 17.108098 49.4694581, 17.1079563 49.4693692, 17.107898 49.4693238, 17.1078297 49.4692763, 17.1077576 49.4692371, 17.1076788 49.4692065, 17.1075995 49.4691821, 17.1075001 49.4691621, 17.107324 49.4691335, 17.1071156 49.4691057, 17.1069741 49.4690909, 17.1065858 49.4691054, 17.1063653 49.4691204, 17.1063 49.4691353, 17.106238 49.4691633, 17.1061514 49.4692249)",,,,,,
"[311170600, 143540596, 311170598]",Poděbradovo nám.,secondary,False,False,48.308,"LINESTRING (17.1102 49.4697528, 17.110231 49.4697092, 17.1103817 49.4695308, 17.1104178 49.4694963, 17.1104543 49.4694685, 17.1104909 49.4694431, 17.1105301 49.46942, 17.1105768 49.4694017)","['2', '3']",150,50,,,
10567990,Vodní,residential,False,False,315.92499999999995,"LINESTRING (17.1061514 49.4692249, 17.106238 49.4691633, 17.1063 49.4691353, 17.1063653 49.4691204, 17.1065858 49.4691054, 17.1069741 49.4690909, 17.1071156 49.4691057, 17.107324 49.4691335, 17.1075001 49.4691621, 17.1075995 49.4691821, 17.1076788 49.4692065, 17.1077576 49.4692371, 17.1078297 49.4692763, 17.107898 49.4693238, 17.1079563 49.4693692, 17.108098 49.4694581, 17.1082122 49.4695223, 17.1082709 49.469549, 17.1083297 49.4695691, 17.1084647 49.4695994, 17.1086164 49.4696232, 17.1089957 49.46967, 17.1095636 49.469706, 17.1100417 49.4697415, 17.1102 49.4697528)",,,,,,
10567990,Vodní,residential,False,True,30.263,"LINESTRING (17.1061514 49.4692249, 17.1059579 49.4691561, 17.1058824 49.4691176, 17.1058191 49.4690654)",,,,,,
10567991,Mlýnská,residential,False,False,255.435,"LINESTRING (17.1061514 49.4692249, 17.1062075 49.4692567, 17.1062621 49.4692978, 17.106285 49.469326, 17.1063064 49.469361, 17.1063389 49.4694487, 17.1063957 49.4696202, 17.1064776 49.4698834, 17.1064972 49.4699887, 17.1065201 49.4702106, 17.1065755 49.4709276, 17.106599 49.4714718)",,,,,,
240279420,,residential,False,True,13.57,"LINESTRING (17.106599 49.4714718, 17.1067864 49.4714798)",,,,,,
10567991,Mlýnská,residential,False,True,255.435,"LINESTRING (17.106599 49.4714718, 17.1065755 49.4709276, 17.1065201 49.4702106, 17.1064972 49.4699887, 17.1064776 49.4698834, 17.1063957 49.4696202, 17.1063389 49.4694487, 17.1063064 49.469361, 17.106285 49.469326, 17.1062621 49.4692978, 17.1062075 49.4692567, 17.1061514 49.4692249)",,,,,,
10567993,Mlýnská,residential,True,False,80.463,"LINESTRING (17.1065787 49.4721953, 17.106599 49.4714718)",,,,,,
98848401,Mlýnská,residential,False,False,18.555999999999997,"LINESTRING (17.1065787 49.4721953, 17.1065785 49.4722537, 17.1065724 49.4723621)",,,,,,
29464922,Na spojce,residential,False,False,62.721000000000004,"LINESTRING (17.1127005 49.4697376, 17.1127213 49.4700184, 17.1127455 49.4703009)",,,,,,
29464942,Wolkerova,residential,False,False,151.67700000000002,"LINESTRING (17.1127005 49.4697376, 17.1126378 49.4697306, 17.1124792 49.4697143, 17.1124017 49.4696836, 17.1106292 49.4695517)",,,,,,
29464942,Wolkerova,residential,False,True,151.67700000000002,"LINESTRING (17.1106292 49.4695517, 17.1124017 49.4696836, 17.1124792 49.4697143, 17.1126378 49.4697306, 17.1127005 49.4697376)",,,,,,
10275680,Sušilova,residential,False,True,15.087,"LINESTRING (17.1158836 49.4696653, 17.1158598 49.4695305)",,,,,,
10275680,Sušilova,residential,False,False,97.66999999999999,"LINESTRING (17.1158836 49.4696653, 17.1158967 49.4697466, 17.1159881 49.4703162, 17.1160227 49.470539)",,,,,,
29464940,Wolkerova,residential,True,False,126.28399999999999,"LINESTRING (17.1158836 49.4696653, 17.1157841 49.4696771, 17.1147239 49.4697396, 17.1146946 49.4697408, 17.1146652 49.4697404, 17.1146392 49.4697386, 17.1146131 49.469735, 17.114579 49.4697295, 17.1145666 49.4697287, 17.1145478 49.4697294, 17.1145197 49.469734, 17.1144917 49.4697402, 17.1144134 49.4697586, 17.1143972 49.4697619, 17.1143788 49.4697637, 17.1142833 49.4697625, 17.1141527 49.4697689)",,,,,,
36837869,Koželuhova,residential,False,False,63.292,"LINESTRING (17.1115756 49.4705352, 17.111536 49.4705861, 17.1115194 49.4708748, 17.1115078 49.4710145, 17.1115772 49.4710846)",,,,,,
36837869,Koželuhova,residential,False,True,43.503,"LINESTRING (17.1115756 49.4705352, 17.1115837 49.4704585, 17.1116015 49.4702379, 17.1116037 49.4702113, 17.1116095 49.4701446)",,,,,,
36837870,,residential,False,True,82.151,"LINESTRING (17.1115756 49.4705352, 17.1125418 49.4707242, 17.1126668 49.4707417)",,,,,,delivery
"[200052540, 143757070]",Hradební,residential,False,False,100.616,"LINESTRING (17.1115756 49.4705352, 17.1110162 49.4705368, 17.1101832 49.4705413)",,,,,,delivery
"[200052540, 143757070]",Hradební,residential,False,True,100.616,"LINESTRING (17.1101832 49.4705413, 17.1110162 49.4705368, 17.1115756 49.4705352)",,,,,,delivery
143757071,Kostelní,residential,False,False,9.468,"LINESTRING (17.1115772 49.4710846, 17.1115696 49.4711696)",,,,,,
36837869,Koželuhova,residential,False,True,63.292,"LINESTRING (17.1115772 49.4710846, 17.1115078 49.4710145, 17.1115194 49.4708748, 17.111536 49.4705861, 17.1115756 49.4705352)",,,,,,
143758197,Uprkova,residential,False,True,97.40399999999998,"LINESTRING (17.1115772 49.4710846, 17.1121374 49.4710559, 17.1122648 49.4710781, 17.1127317 49.4711596, 17.1128258 49.4711774, 17.1128965 49.4711884)",,,,,,
143757071,Kostelní,residential,False,True,9.468,"LINESTRING (17.1115696 49.4711696, 17.1115772 49.4710846)",,,,,,
"[305013761, 305013763, 305013767, 143757071]",Kostelní,residential,False,False,104.41,"LINESTRING (17.1115696 49.4711696, 17.1115335 49.4713764, 17.1115265 49.4714083, 17.1114846 49.4716002, 17.1114328 49.4718532, 17.1114234 49.4719188, 17.1113913 49.4720645, 17.111384 49.4721007)",,,,,passage,delivery
172563549,Uprkova,residential,False,True,74.78,"LINESTRING (17.1115696 49.4711696, 17.1110361 49.471168, 17.1109936 49.4711908, 17.110548 49.4712069)",,,,,,
36837872,Křížkovského,residential,False,True,71.16699999999999,"LINESTRING (17.1137598 49.4713245, 17.1139748 49.4713556, 17.1145953 49.4714452, 17.1146337 49.4714508, 17.1147212 49.4714635)",,,,,,
"[36837876, 143758198, 143589311]","['Demelova', 'nám. Svat. Čecha', 'Lutinovova']",residential,False,"[False, True]",236.14800000000002,"LINESTRING (17.1137598 49.4713245, 17.1136551 49.4720297, 17.1136217 49.4720512, 17.113548 49.4720497, 17.112717 49.4719708, 17.112736 49.4718937, 17.1128426 49.4714254, 17.1128649 49.4713276, 17.1128792 49.4712643, 17.1128965 49.4711884)",,,,,,
1030754186,Křížkovského,residential,False,False,64.191,"LINESTRING (17.1137598 49.4713245, 17.1135497 49.4712898, 17.1128965 49.4711884)",,,,,,
172563549,Uprkova,residential,False,False,74.78,"LINESTRING (17.110548 49.4712069, 17.1109936 49.4711908, 17.1110361 49.471168, 17.1115696 49.4711696)",,,,,,
"[36837876, 143758198, 143589311]","['Demelova', 'nám. Svat. Čecha', 'Lutinovova']",residential,False,"[False, True]",236.148,"LINESTRING (17.1128965 49.4711884, 17.1128792 49.4712643, 17.1128649 49.4713276, 17.1128426 49.4714254, 17.112736 49.4718937, 17.112717 49.4719708, 17.113548 49.4720497, 17.1136217 49.4720512, 17.1136551 49.4720297, 17.1137598 49.4713245)",,,,,,
1030754186,Křížkovského,residential,False,True,64.191,"LINESTRING (17.1128965 49.4711884, 17.1135497 49.4712898, 17.1137598 49.4713245)",,,,,,
143758197,Uprkova,residential,False,False,97.404,"LINESTRING (17.1128965 49.4711884, 17.1128258 49.4711774, 17.1127317 49.4711596, 17.1122648 49.4710781, 17.1121374 49.4710559, 17.1115772 49.4710846)",,,,,,
36837878,Svatoplukova,residential,False,False,40.746,"LINESTRING (17.1161519 49.4730727, 17.1161537 49.4730325, 17.1161591 49.4727063)",,,,,,
196674756,,residential,False,False,37.921,"LINESTRING (17.1161591 49.4727063, 17.1166639 49.4727996)",,,,,,
36837878,Svatoplukova,residential,False,True,40.746,"LINESTRING (17.1161591 49.4727063, 17.1161537 49.4730325, 17.1161519 49.4730727)",,,,,,
"[197342843, 10275677]","['náměstí Edmunda Husserla', 'nám. Edmunda Husserla']",residential,False,True,140.496,"LINESTRING (17.1161591 49.4727063, 17.1158003 49.472644, 17.1157665 49.4726187, 17.1157557 49.4726028, 17.1157417 49.4725683, 17.1157324 49.4725166, 17.1157051 49.4723766, 17.1148394 49.4722727, 17.1146451 49.4722484, 17.1146238 49.4722458, 17.1145814 49.4722427)",,,,,,
"[8080501, 147216191]","['Petrské náměstí', 'Újezd']",secondary,True,False,54.849,"LINESTRING (17.1178618 49.4704218, 17.1178444 49.4701925, 17.1178124 49.4700393, 17.1177924 49.4700059, 17.1177779 49.4699861, 17.1177375 49.469942)",2,150,50,,,
"[311170609, 311170610, 264870869, 364292638]",Újezd,secondary,False,False,287.829,"LINESTRING (17.1178618 49.4704218, 17.1178394 49.4705606, 17.1178115 49.4706993, 17.1177626 49.4708841, 17.1176888 49.471067, 17.1176736 49.4711049, 17.1176156 49.4712493, 17.1175961 49.4712977, 17.1174445 49.4716736, 17.1173657 49.47187, 17.117303 49.4720264, 17.1171378 49.4724385, 17.1170185 49.4727359, 17.1169953 49.4727928, 17.1169831 49.4728296, 17.1169466 49.4729382)","['4', '3']",150,50,,,
307554290,,residential,True,False,18.251,"LINESTRING (17.1141527 49.4697689, 17.1141425 49.4696049)",2,,,,,
307554288,Wolkerova,residential,True,False,106.035,"LINESTRING (17.1141527 49.4697689, 17.1140759 49.4697804, 17.114017 49.4697865, 17.113964 49.4697861, 17.1139053 49.4697843, 17.1137469 49.4697757, 17.1136826 49.4697758, 17.1135957 49.4697985, 17.1132294 49.4697793, 17.1127005 49.4697376)",,,,,,
24235798,Krokova,residential,False,False,52.344,"LINESTRING (17.1101543 49.4680979, 17.1097981 49.4680264, 17.1094614 49.4679607)",,,,,,
24235798,Krokova,residential,False,True,96.32799999999999,"LINESTRING (17.1101543 49.4680979, 17.1104723 49.4681632, 17.1106352 49.4681955, 17.1110153 49.4682748, 17.111329 49.4683379, 17.1114288 49.4683504)",,,,,,
24235798,Krokova,residential,False,True,52.344,"LINESTRING (17.1094614 49.4679607, 17.1097981 49.4680264, 17.1101543 49.4680979)",,,,,,
92375913,Petrské náměstí,secondary,True,False,5.357,"LINESTRING (17.1176172 49.4696638, 17.1176474 49.4696534, 17.117684 49.469643)",2,150,50,roundabout,,
98848401,Mlýnská,residential,False,True,18.555999999999997,"LINESTRING (17.1065724 49.4723621, 17.1065785 49.4722537, 17.1065787 49.4721953)",,,,,,
240279420,,residential,False,False,13.57,"LINESTRING (17.1067864 49.4714798, 17.106599 49.4714718)",,,,,,
10567993,Mlýnská,residential,True,False,93.609,"LINESTRING (17.1067864 49.4714798, 17.106782 49.4715252, 17.1067833 49.4715748, 17.106772 49.4721959, 17.1065787 49.4721953)",,,,,,
29464940,Wolkerova,residential,True,False,91.745,"LINESTRING (17.117148 49.4695904, 17.1158836 49.4696653)",,,,,,
264870850,Wolkerova,secondary,True,False,7.621,"LINESTRING (17.117148 49.4695904, 17.1170554 49.4695576)",,150,50,,,
92375913,Petrské náměstí,secondary,True,False,11.84,"LINESTRING (17.1178822 49.4698951, 17.1178482 49.4699133, 17.117817 49.4699242, 17.1177768 49.4699356, 17.1177375 49.469942)",2,150,50,roundabout,,
"[264870849, 264870868]","['Petrské náměstí', 'Újezd']",secondary,True,False,59.438,"LINESTRING (17.1178822 49.4698951, 17.1179205 49.4700226, 17.1179372 49.4701099, 17.1179313 49.4702063, 17.1178618 49.4704218)",,150,50,,,
10275673,Pernštýnské nám.,living_street,False,True,13.314,"LINESTRING (17.1090735 49.4726527, 17.1092301 49.4727158)",,,,,,
146667123,Kravařova,living_street,True,False,77.124,"LINESTRING (17.1090735 49.4726527, 17.1090364 49.4726376, 17.1089954 49.472625, 17.1089566 49.4726171, 17.1085194 49.4725713, 17.1080365 49.4725014)",,,,,,
"[867488099, 867488100, 143757076]",Podjezd,residential,False,True,53.726000000000006,"LINESTRING (17.1077565 49.4697766, 17.1077615 49.4697846, 17.1078667 49.4699892, 17.1079606 49.4700848, 17.1080167 49.470142, 17.1080308 49.4701563, 17.1080809 49.4702074)",,,,,building_passage,
"[867488100, 867488099, 143757076]",Podjezd,residential,False,False,53.726,"LINESTRING (17.1080809 49.4702074, 17.1080308 49.4701563, 17.1080167 49.470142, 17.1079606 49.4700848, 17.1078667 49.4699892, 17.1077615 49.4697846, 17.1077565 49.4697766)",,,,,building_passage,
244915306,Palackého,secondary,False,False,138.88,"LINESTRING (17.1080809 49.4702074, 17.1081316 49.4701861, 17.1081823 49.4701673, 17.1082366 49.4701532, 17.1082928 49.4701428, 17.1083712 49.470134, 17.1084113 49.470132, 17.1084561 49.4701302, 17.1095987 49.4701405, 17.1096543 49.4701409, 17.1097162 49.4701414, 17.1097784 49.4701419, 17.1098748 49.4701406, 17.1099322 49.4701388, 17.1099548 49.4701356, 17.1099748 49.4701293)",,150,50,,,
244915306,Palackého,secondary,False,True,160.369,"LINESTRING (17.1080809 49.4702074, 17.1080301 49.4702298, 17.1079792 49.470257, 17.1078899 49.4703119, 17.1077969 49.4703741, 17.1077112 49.470435, 17.1076404 49.470496, 17.1075234 49.4706113, 17.107423 49.4707267, 17.107337 49.4708576, 17.1072996 49.4709253, 17.1072655 49.4709953, 17.1072261 49.4711004, 17.1071921 49.4712026, 17.1071599 49.4713084, 17.1071351 49.4714167, 17.1071216 49.4714614)",,150,50,,,
374299860,,secondary,True,False,8.55,"LINESTRING (17.1088567 49.4746696, 17.1088508 49.4746855, 17.108841 49.4747006, 17.1088275 49.4747144, 17.1088106 49.4747266, 17.1087969 49.4747337)",,,,roundabout,,
374299860,,secondary,True,False,12.039000000000001,"LINESTRING (17.1085926 49.4745882, 17.1086098 49.4745775, 17.1086294 49.4745687, 17.1086509 49.4745621, 17.1086737 49.4745576, 17.1086973 49.4745555, 17.1087211 49.4745559, 17.1087445 49.4745586)",,,,roundabout,,
8074283,Kostelecká,tertiary,False,True,80.793,"LINESTRING (17.1085503 49.475206, 17.1081443 49.475883)",2,,50,,,
463321391,Kostelecká,tertiary,True,False,51.964,"LINESTRING (17.1085503 49.475206, 17.1086614 49.4748528, 17.1086588 49.474799, 17.1086488 49.4747464)",1,,50,,,
146666992,Žižkovo nám.,residential,False,False,137.912,"LINESTRING (17.1096918 49.4718866, 17.1096923 49.4718725, 17.1096991 49.4714735, 17.1096995 49.4714518, 17.1096999 49.4714252, 17.1097027 49.4712644, 17.1097038 49.4711995, 17.1097108 49.4707903, 17.1097256 49.4706934, 17.1097398 49.4706478)",,,,,,
196674756,,residential,False,True,37.921,"LINESTRING (17.1166639 49.4727996, 17.1161591 49.4727063)",,,,,,
1025563140,Palackého,secondary,False,True,4.001,"LINESTRING (17.1071216 49.4714614, 17.1071136 49.471497)",2,150,50,,,
143778824,U Spořitelny,residential,False,False,86.099,"LINESTRING (17.1071216 49.4714614, 17.1076162 49.4714712, 17.1083126 49.4714851)",,,,,,
244915306,Palackého,secondary,False,False,160.369,"LINESTRING (17.1071216 49.4714614, 17.1071351 49.4714167, 17.1071599 49.4713084, 17.1071921 49.4712026, 17.1072261 49.4711004, 17.1072655 49.4709953, 17.1072996 49.4709253, 17.107337 49.4708576, 17.107423 49.4707267, 17.1075234 49.4706113, 17.1076404 49.470496, 17.1077112 49.470435, 17.1077969 49.4703741, 17.1078899 49.4703119, 17.1079792 49.470257, 17.1080301 49.4702298, 17.1080809 49.4702074)",,150,50,,,
10275675,Knihařská,residential,False,True,115.44,"LINESTRING (17.1083126 49.4714851, 17.1082915 49.471576, 17.1082098 49.4716762, 17.1080464 49.4724489, 17.1080365 49.4725014)",,,,,,
143778824,U Spořitelny,residential,False,True,86.099,"LINESTRING (17.1083126 49.4714851, 17.1076162 49.4714712, 17.1071216 49.4714614)",,,,,,
183703343,Knihařská,residential,True,False,189.36400000000003,"LINESTRING (17.1083126 49.4714851, 17.1083545 49.4711378, 17.1084119 49.4709896, 17.1087201 49.4705562, 17.1088134 49.4705188, 17.1089173 49.4705038, 17.1091569 49.4704986, 17.1094238 49.470533, 17.1094477 49.4705617, 17.1094783 49.4705984, 17.1096624 49.4706332, 17.1097398 49.4706478)",,,,,,
144027512,Floriána Nováka,residential,False,True,68.295,"LINESTRING (17.1069694 49.475261, 17.1069941 49.4755705, 17.1070038 49.4756753, 17.1070203 49.4758743)",,,,,,
8078846,Fanderlíkova,residential,False,True,81.32900000000001,"LINESTRING (17.1070203 49.4758743, 17.1080033 49.4758691, 17.1081443 49.475883)",,,,,,
144027512,Floriána Nováka,residential,False,False,68.295,"LINESTRING (17.1070203 49.4758743, 17.1070038 49.4756753, 17.1069941 49.4755705, 17.1069694 49.475261)",,,,,,
"[10275674, 676096757]","['Skálovo nám.', 'Pernštýnské nám.']",residential,False,True,131.04600000000002,"LINESTRING (17.1078864 49.4732105, 17.1081294 49.4735027, 17.1081723 49.4735383, 17.1082257 49.4735677, 17.1082893 49.4735918, 17.1083454 49.4736057, 17.1084074 49.4736157, 17.1084691 49.4736252, 17.1086154 49.4736452, 17.1087573 49.4736609, 17.1089222 49.4736729, 17.1090327 49.4736738, 17.1092374 49.4736697, 17.1092987 49.4736659, 17.1093634 49.4736583)",,,,,,
147444086,,residential,False,True,39.011,"LINESTRING (17.1124902 49.468063, 17.1124973 49.4684138)",,,,,,
147444086,,residential,False,False,244.679,"LINESTRING (17.1124902 49.468063, 17.1124758 49.4672918, 17.1124736 49.4671743, 17.1123916 49.4671465, 17.1122345 49.4671564, 17.1122137 49.4672301, 17.112213 49.467294, 17.1122067 49.4678561, 17.1121335 49.4678928, 17.1121349 49.4680478, 17.1122311 49.468064, 17.1124902 49.468063)",,,,,,
147444086,,residential,False,True,244.67899999999997,"LINESTRING (17.1124902 49.468063, 17.1122311 49.468064, 17.1121349 49.4680478, 17.1121335 49.4678928, 17.1122067 49.4678561, 17.112213 49.467294, 17.1122137 49.4672301, 17.1122345 49.4671564, 17.1123916 49.4671465, 17.1124736 49.4671743, 17.1124758 49.4672918, 17.1124902 49.468063)",,,,,,
147444086,,residential,False,False,39.011,"LINESTRING (17.1124973 49.4684138, 17.1124902 49.468063)",,,,,,
147444083,Libušinka,residential,False,False,78.015,"LINESTRING (17.1124973 49.4684138, 17.1120665 49.4684052, 17.1120241 49.4684044, 17.1119557 49.4684027, 17.11164 49.4683942, 17.1115353 49.4683745, 17.1114288 49.4683504)",,,,,,
147444083,Libušinka,residential,False,True,120.069,"LINESTRING (17.1124973 49.4684138, 17.1139388 49.4684442, 17.114158 49.4684487)",,,,,,
92375913,Petrské náměstí,secondary,True,False,25.020000000000003,"LINESTRING (17.1178809 49.4696889, 17.1179035 49.4697083, 17.1179198 49.4697264, 17.1179317 49.4697513, 17.1179394 49.4697763, 17.1179401 49.4697948, 17.1179386 49.4698146, 17.1179308 49.4698377, 17.1179187 49.4698607, 17.1179031 49.4698773, 17.1178822 49.4698951)",2,150,50,roundabout,,
92375913,Petrské náměstí,secondary,True,False,7.958,"LINESTRING (17.1175556 49.4698844, 17.1175329 49.4698656, 17.1175159 49.4698445, 17.1175051 49.4698217)",2,150,50,roundabout,,
36837870,,residential,False,False,82.151,"LINESTRING (17.1126668 49.4707417, 17.1125418 49.4707242, 17.1115756 49.4705352)",,,,,,delivery
92375913,Petrské náměstí,secondary,True,False,15.603,"LINESTRING (17.117684 49.469643, 17.1177225 49.4696425, 17.1177609 49.4696461, 17.1177887 49.4696519, 17.1178186 49.4696591, 17.1178497 49.4696719, 17.1178809 49.4696889)",2,150,50,roundabout,,
143279028,Dolní,secondary,True,False,38.247,"LINESTRING (17.117684 49.469643, 17.1177215 49.469622, 17.1177984 49.4695644, 17.1178204 49.469549, 17.1179494 49.4694588, 17.1180717 49.4694137)",,,50,,,
92375913,Petrské náměstí,secondary,True,False,20.008999999999997,"LINESTRING (17.1175051 49.4698217, 17.1175163 49.4697648, 17.1175269 49.4697409, 17.1175522 49.469711, 17.1175702 49.4696958, 17.1175937 49.4696771, 17.1176172 49.4696638)",2,150,50,roundabout,,
264870850,Wolkerova,secondary,True,False,37.245999999999995,"LINESTRING (17.1175051 49.4698217, 17.1174645 49.4697676, 17.1174505 49.4697555, 17.1174432 49.4697474, 17.1173699 49.4696881, 17.117148 49.4695904)",,150,50,,,
374299860,,secondary,True,False,16.168,"LINESTRING (17.1087445 49.4745586, 17.108767 49.4745636, 17.108788 49.4745709, 17.108808 49.4745808, 17.1088253 49.4745927, 17.1088393 49.4746063, 17.1088496 49.4746212, 17.1088561 49.474637, 17.1088585 49.4746533, 17.1088567 49.4746696)",,,,roundabout,,
715827962,Vápenice,secondary,True,False,34.778,"LINESTRING (17.1087445 49.4745586, 17.108837 49.4745561, 17.1090422 49.4745304, 17.1092219 49.4745341)",,150A,50,,,
374299860,,secondary,True,False,7.045,"LINESTRING (17.1086488 49.4747464, 17.108627 49.4747393, 17.1086072 49.47473, 17.10859 49.4747188, 17.1085757 49.474706)",,,,roundabout,,
374299860,,secondary,True,False,14.086,"LINESTRING (17.1085757 49.474706, 17.1085647 49.4746919, 17.1085573 49.4746768, 17.1085538 49.4746611, 17.1085541 49.4746453, 17.1085583 49.4746297, 17.1085663 49.4746147, 17.1085778 49.4746007, 17.1085926 49.4745882)",,,,roundabout,,
463321392,Blahoslavova,secondary,True,False,93.95699999999998,"LINESTRING (17.1085757 49.474706, 17.1085377 49.4746988, 17.1084881 49.4746936, 17.1084244 49.4746923, 17.1083999 49.4746928, 17.1083606 49.4746936, 17.1082956 49.4746962, 17.1082279 49.4746988, 17.1080267 49.4747145, 17.1078318 49.4747334, 17.107683 49.4747308, 17.1075757 49.4747142, 17.1074831 49.4746881, 17.1074134 49.4746541, 17.1073402 49.4746069)",1,150A,50,,,
